entry_datetime,exit_datetime,type,entry_price,exit_price,stop_loss,take_profit,pnl,exit_reason,bars_held
2018-01-12 02:50:00,2018-01-12 03:30:00,long,7898.464238,7893.319902857143,7893.319902857143,7907.252908285714,-10.644335142857017,stop_loss,8
2018-01-15 03:05:00,2018-01-15 05:00:00,long,7945.618886,7940.6942152500005,7940.6942152500005,7953.9682275000005,-10.424670749999677,stop_loss,23
2018-01-16 01:00:00,2018-01-16 02:10:00,long,7958.798757,7962.943092142856,7955.976589428571,7962.943092142856,-1.3556648571438927,take_profit,14
2018-01-16 02:55:00,2018-01-16 03:40:00,long,7965.242249,7972.587409928572,7960.819668535713,7972.587409928572,1.8451609285721133,take_profit,9
2018-01-16 03:45:00,2018-01-16 04:35:00,long,7974.321716,7980.599935285715,7970.4326063571425,7980.599935285715,0.7782192857148402,take_profit,10
2018-01-16 04:35:00,2018-01-16 05:00:00,long,7980.179436,7986.959745357143,7976.0392813214285,7986.959745357143,1.280309357142869,take_profit,5
2018-01-17 01:00:00,2018-01-17 02:15:00,long,7926.28841,7937.587533642857,7919.888848178572,7937.587533642857,5.799123642857012,take_profit,15
2018-01-17 02:15:00,2018-01-17 05:05:00,long,7940.639824,7950.369914642857,7935.024778678571,7950.369914642857,4.230090642857249,take_profit,34
2018-01-18 01:45:00,2018-01-18 02:05:00,long,7991.309104,7985.850961892857,7985.850961892857,8000.725388214286,-10.958142107142521,stop_loss,4
2018-01-18 03:35:00,2018-01-18 06:00:00,long,7981.35098,7991.520398571429,7975.516270714286,7991.520398571429,4.6694185714286505,take_profit,29
2018-01-19 01:25:00,2018-01-19 02:05:00,long,7984.865612,7990.390695428571,7981.353070285713,7990.390695428571,0.025083428571633704,take_profit,8
2018-01-19 02:40:00,2018-01-19 03:05:00,long,7996.581053,8004.2400210000005,7992.001569,8004.2400210000005,2.158968000000641,take_profit,5
2018-01-22 01:05:00,2018-01-22 01:35:00,long,8017.083074,8013.915719250001,8013.915719250001,8021.917783499999,-8.667354749999504,stop_loss,6
2018-01-23 01:50:00,2018-01-23 01:55:00,long,8152.103526,8148.653745464286,8148.653745464286,8157.503087071428,-8.949780535714126,stop_loss,1
2018-01-23 02:20:00,2018-01-23 02:30:00,long,8146.245806,8141.321134928571,8141.321134928571,8154.5951481428565,-10.424671071428747,stop_loss,2
2018-01-24 02:35:00,2018-01-24 02:45:00,long,8175.827293,8171.906802928572,8171.906802928572,8182.168273142857,-9.420490071428503,stop_loss,2
2018-01-24 02:50:00,2018-01-24 03:00:00,long,8173.777091,8169.448652571428,8169.448652571428,8180.933967857142,-9.828438428571644,stop_loss,2
2018-01-24 03:15:00,2018-01-24 04:35:00,long,8174.069977,8181.352376428571,8169.678777285714,8181.352376428571,1.7823994285708977,take_profit,16
2018-01-25 02:20:00,2018-01-25 02:50:00,long,8124.865127,8135.662159285715,8118.716610857143,8135.662159285715,5.297032285714522,take_profit,6
2018-01-25 03:35:00,2018-01-25 03:45:00,long,8139.509427,8148.549142428572,8134.239569285714,8148.549142428572,3.5397154285719807,take_profit,2
2018-01-25 03:45:00,2018-01-25 04:20:00,long,8147.41735,8142.021969607143,8142.021969607143,8156.708110785715,-10.895380392857078,stop_loss,7
2018-01-25 04:25:00,2018-01-25 04:55:00,long,8149.467552,8160.703913071428,8143.0993714642855,8160.703913071428,5.736361071428291,take_profit,6
2018-01-26 03:30:00,2018-01-26 04:15:00,long,8153.27507,8159.427766285714,8149.448721857143,8159.427766285714,0.652696285714228,take_profit,9
2018-01-29 01:05:00,2018-01-29 02:00:00,long,8233.818724,8229.396143214286,8229.396143214286,8241.16388557143,-9.922580785714672,stop_loss,11
2018-01-29 04:30:00,2018-01-29 05:20:00,long,8213.609589,8205.484092142857,8205.484092142857,8228.360582714284,-13.625496857142934,stop_loss,10
2018-01-30 01:55:00,2018-01-30 02:05:00,short,8147.296008,8158.528188392857,8158.528188392857,8126.331647214286,-16.732180392857117,stop_loss,2
2018-01-30 02:35:00,2018-01-30 08:00:00,short,8153.153728,8130.620335714286,8165.170424142858,8130.620335714286,17.0333922857144,take_profit,65
2018-01-31 03:15:00,2018-01-31 03:40:00,short,8157.839904,8149.490562071429,8162.764574964286,8149.490562071429,2.849341928571448,take_profit,5
2018-01-31 04:15:00,2018-01-31 04:40:00,short,8147.88178,8153.8733925,8153.8733925,8137.398555,-11.491612499999974,stop_loss,5
2018-02-01 01:00:00,2018-02-01 01:25:00,long,8179.927697,8177.0113875,8177.0113875,8184.260316,-8.416309500000352,stop_loss,5
2018-02-01 02:00:00,2018-02-01 02:20:00,long,8177.877495,8174.176669428571,8174.176669428571,8183.779146142857,-9.20082557142905,stop_loss,4
2018-02-01 02:30:00,2018-02-01 02:50:00,long,8180.220583,8175.233151071428,8175.233151071428,8188.695446857144,-10.487431928571823,stop_loss,4
2018-02-01 03:40:00,2018-02-01 03:55:00,long,8167.626485,8160.662072035714,8160.662072035714,8180.055310928571,-12.464412964285657,stop_loss,3
2018-02-01 03:55:00,2018-02-01 04:20:00,short,8157.547018,8165.421469821428,8165.421469821428,8143.298114357143,-13.37445182142801,stop_loss,5
2018-02-01 04:25:00,2018-02-01 04:50:00,long,8167.040713,8159.4173064285715,8159.4173064285715,8180.787526142857,-13.123406571428859,stop_loss,5
2018-02-02 01:15:00,2018-02-02 02:15:00,short,8115.371432,8102.879844571428,8122.367225714285,8102.879844571428,6.99158742857162,take_profit,12
2018-02-02 02:55:00,2018-02-02 03:20:00,short,8081.689541,8062.231451285714,8092.168585857143,8062.231451285714,13.958089714285961,take_profit,5
2018-02-02 03:40:00,2018-02-02 05:35:00,short,8056.79423,8027.4826169285725,8072.200036535714,8027.4826169285725,23.811613071427928,take_profit,23
2018-02-05 01:45:00,2018-02-05 02:00:00,short,7912.108539,7892.148359428572,7922.838628785714,7892.148359428572,14.460179571427943,take_profit,3
2018-02-05 02:00:00,2018-02-05 02:45:00,short,7895.999808,7908.863781499999,7908.863781499999,7871.771861,-18.3639734999997,stop_loss,9
2018-02-05 02:50:00,2018-02-05 03:15:00,short,7902.150414,7914.700581285714,7914.700581285714,7878.550079428571,-18.05016728571445,stop_loss,5
2018-02-05 04:35:00,2018-02-05 04:50:00,short,7906.836591,7913.863764714286,7913.863764714286,7894.282243571429,-12.52717371428571,stop_loss,3
2018-02-06 04:20:00,2018-02-06 04:35:00,short,7556.252033,7591.929735357143,7591.929735357143,7486.396628285714,-41.17770235714306,stop_loss,3
2018-02-07 02:00:00,2018-02-07 04:15:00,short,7727.004578,7747.619571035714,7747.619571035714,7687.274591928572,-26.11499303571418,stop_loss,27
2018-02-07 04:55:00,2018-02-07 05:20:00,short,7718.80377,7734.680285750001,7734.680285750001,7688.5507385,-21.37651575000018,stop_loss,5
2018-02-08 01:15:00,2018-02-08 01:35:00,short,7695.665775,7674.1993250000005,7707.149,7674.1993250000005,15.966449999999895,take_profit,4
2018-02-08 02:50:00,2018-02-08 04:05:00,short,7712.653164,7680.956623357143,7729.251434321429,7680.956623357143,26.196540642857144,take_profit,15
2018-02-08 04:15:00,2018-02-08 06:20:00,short,7685.414765,7701.699229214286,7701.699229214286,7654.345836571429,-21.784464214285435,stop_loss,25
2018-02-09 03:15:00,2018-02-09 04:35:00,short,7453.449042,7466.532680428571,7466.532680428571,7428.781765142857,-18.58363842857125,stop_loss,16
2018-02-09 04:45:00,2018-02-09 05:35:00,short,7448.46998,7419.346652285714,7463.781643857143,7419.346652285714,23.62332771428555,take_profit,10
2018-02-12 01:15:00,2018-02-12 01:30:00,short,7548.34411,7555.998896785714,7555.998896785714,7534.534536428571,-13.15478678571435,stop_loss,3
2018-02-12 03:50:00,2018-02-12 04:45:00,long,7610.557287,7594.900435857142,7594.900435857142,7640.370989285714,-21.156851142857704,stop_loss,11
2018-02-13 01:10:00,2018-02-13 01:25:00,long,7643.653407,7635.778955821428,7635.778955821428,7657.902309357143,-13.37445117857169,stop_loss,3
2018-02-13 02:20:00,2018-02-13 02:25:00,long,7626.666018,7611.762302071428,7611.762302071428,7654.973449857142,-20.403715928571728,stop_loss,1
2018-02-13 03:00:00,2018-02-13 03:30:00,long,7624.908702,7608.498715321428,7608.498715321428,7656.2286753571425,-21.90998667857184,stop_loss,6
2018-02-14 01:00:00,2018-02-14 01:25:00,long,7699.301749,7707.337283857143,7694.533981571429,7707.337283857143,2.5355348571429204,take_profit,5
2018-02-14 03:20:00,2018-02-14 03:50:00,long,7730.347667,7721.876982857143,7721.876982857143,7745.789035285714,-13.970684142856953,stop_loss,6
2018-02-15 01:55:00,2018-02-15 06:30:00,long,7883.527052,7872.608678142858,7872.608678142858,7903.863799714286,-16.418373857142797,stop_loss,55
2018-02-16 01:00:00,2018-02-16 02:00:00,long,8006.246291,8022.566315571429,7997.336278714286,8022.566315571429,10.820024571428803,take_profit,12
2018-02-16 03:00:00,2018-02-16 04:35:00,long,8026.748312,8017.022402785714,8017.022402785714,8044.700130428571,-15.22590921428582,stop_loss,19
2018-02-19 04:40:00,2018-02-19 05:20:00,long,7976.371918,7984.344691785714,7971.635531107143,7984.344691785714,2.472773785713798,take_profit,8
2018-02-20 01:05:00,2018-02-20 01:15:00,long,7950.305063,7945.411772678571,7945.411772678571,7958.591643642857,-10.393290321429049,stop_loss,2
2018-02-20 01:15:00,2018-02-20 01:20:00,long,7947.376202,7942.137724607143,7942.137724607143,7956.353156785715,-10.738477392857021,stop_loss,1
2018-02-21 01:20:00,2018-02-21 01:35:00,long,7976.95769,7967.671109464286,7967.671109464286,7994.0308510714285,-14.786580535714165,stop_loss,3
2018-02-21 01:35:00,2018-02-21 01:55:00,long,7976.079032,7965.599987035714,7965.599987035714,7995.537121928572,-15.979044964286004,stop_loss,4
2018-02-21 03:50:00,2018-02-21 07:25:00,long,7956.748555,7980.097844857143,7944.323910071429,7980.097844857143,17.84928985714305,take_profit,43
2018-02-22 01:20:00,2018-02-22 02:00:00,short,7879.012419,7886.729967928571,7886.729967928571,7865.077321142857,-13.217548928570977,stop_loss,8
2018-02-22 02:00:00,2018-02-22 02:15:00,short,7874.326243,7885.087714285714,7885.087714285714,7854.303300428572,-16.261471285713924,stop_loss,3
2018-02-22 03:30:00,2018-02-22 03:50:00,short,7874.619129,7884.533322071428,7884.533322071428,7856.2907428571425,-15.414193071428599,stop_loss,4
2018-02-26 02:00:00,2018-02-26 03:00:00,long,8097.040955,8113.737547285715,8087.942658857143,8113.737547285715,11.19659228571436,take_profit,12
2018-02-27 01:05:00,2018-02-27 01:30:00,long,8188.128506,8182.795886357143,8182.795886357143,8197.293745285715,-10.832619642857026,stop_loss,5
2018-02-27 01:45:00,2018-02-27 02:00:00,long,8187.249847,8199.051060928572,8180.5992400357145,8199.051060928572,6.301213928571997,take_profit,3
2018-02-27 04:40:00,2018-02-27 05:00:00,long,8195.15777,8188.789589035714,8188.789589035714,8206.394131928571,-11.868180964285784,stop_loss,4
2018-02-28 01:35:00,2018-02-28 01:40:00,short,8084.618401,8091.771097392857,8091.771097392857,8071.813008214285,-12.652696392857251,stop_loss,1
2018-02-28 03:50:00,2018-02-28 04:00:00,long,8118.421634,8111.865169928572,8111.865169928572,8130.034562142857,-12.056464071428309,stop_loss,2
2018-02-28 04:10:00,2018-02-28 04:40:00,long,8118.421634,8111.896550571429,8111.896550571429,8129.971800857143,-12.025083428571634,stop_loss,6
2018-03-01 02:15:00,2018-03-01 02:30:00,short,8063.823494,8074.051493285714,8074.051493285714,8044.867495428572,-15.72799928571385,stop_loss,3
2018-03-01 04:15:00,2018-03-01 05:05:00,short,8031.606032,8045.034857714285,8045.034857714285,8006.248380571429,-18.928825714285267,stop_loss,10
2018-03-02 02:45:00,2018-03-02 03:30:00,short,7918.844917,7895.370105214286,7931.3323228928575,7895.370105214286,17.974811785714337,take_profit,9
2018-03-02 03:50:00,2018-03-02 05:00:00,short,7891.899404,7867.483172071428,7904.8575199642855,7867.483172071428,18.916231928571506,take_profit,14
2018-03-06 02:20:00,2018-03-06 02:40:00,long,8087.961489,8078.863192857143,8078.863192857143,8104.658081285715,-14.59829614285718,stop_loss,4
2018-03-06 03:00:00,2018-03-06 03:10:00,long,8089.718805,8081.091218392858,8081.091218392858,8105.473978214286,-14.127586607142803,stop_loss,2
2018-03-06 03:15:00,2018-03-06 04:00:00,long,8088.254375,8079.532646464286,8079.532646464286,8104.19783207143,-14.221728535714647,stop_loss,9
2018-03-06 04:05:00,2018-03-06 05:15:00,long,8089.718805,8106.415397285716,8080.620508857143,8106.415397285716,11.196592285715269,take_profit,14
2018-03-07 02:15:00,2018-03-07 02:35:00,long,8035.827779,8022.838282500001,8022.838282500001,8060.306772,-18.489496499999404,stop_loss,4
2018-03-07 02:35:00,2018-03-07 04:10:00,short,8021.940794,8034.334058071428,8034.334058071428,7998.654265857143,-17.893264071428348,stop_loss,19
2018-03-07 04:30:00,2018-03-07 04:40:00,long,8039.049525,8026.248312250001,8026.248312250001,8063.1519505,-18.30121274999965,stop_loss,2
2018-03-08 01:00:00,2018-03-08 02:35:00,long,8130.722847,8124.574330964286,8124.574330964286,8141.5198790714285,-11.648516035714238,stop_loss,19
2018-03-08 03:25:00,2018-03-08 03:55:00,long,8133.651707,8125.526210785714,8125.526210785714,8148.402699428571,-13.625496214285704,stop_loss,6
2018-03-08 04:10:00,2018-03-08 05:10:00,long,8130.137075,8140.745822571428,8124.082701214285,8140.745822571428,5.1087475714284665,take_profit,12
2018-03-09 02:35:00,2018-03-09 07:20:00,long,8171.139024,8163.9475543214285,8163.9475543214285,8184.021963357143,-12.691469678571593,stop_loss,57
2018-03-12 02:45:00,2018-03-12 03:00:00,long,8376.010568,8369.913497464286,8369.913497464286,8386.704709071428,-11.59707053571401,stop_loss,3
2018-03-12 04:15:00,2018-03-12 06:25:00,long,8364.336975,8356.457596857143,8356.457596857143,8378.595731285715,-13.379378142857604,stop_loss,26
2018-03-13 01:05:00,2018-03-13 01:50:00,long,8365.504335,8361.533525928571,8361.533525928571,8371.945953142857,-9.470809071428448,stop_loss,9
2018-03-13 02:50:00,2018-03-13 03:40:00,long,8369.590092,8366.088311285715,8366.088311285715,8375.093653428572,-9.001780714284905,stop_loss,10
2018-03-13 03:45:00,2018-03-13 07:30:00,long,8370.757451,8379.888164785712,8365.442094107144,8379.888164785712,3.630713785712942,take_profit,45
2018-03-14 01:45:00,2018-03-14 02:00:00,short,8244.266335,8248.643635071428,8248.643635071428,8237.011734857142,-9.87730007142818,stop_loss,3
2018-03-14 03:15:00,2018-03-14 07:30:00,long,8300.132218,8288.750762214286,8288.750762214286,8321.39512957143,-16.881455785714934,stop_loss,51
2018-03-15 03:20:00,2018-03-15 04:05:00,short,8250.97865,8257.388405821428,8257.388405821428,8239.659138357141,-11.909755821428917,stop_loss,9
2018-03-16 02:35:00,2018-03-16 03:30:00,short,8236.09482,8241.003685571428,8241.003685571428,8227.777088857143,-10.408865571427668,stop_loss,11
2018-03-19 01:50:00,2018-03-19 02:00:00,short,8150.877597,8157.099742035714,8157.099742035714,8139.933306928571,-11.722145035714675,stop_loss,2
2018-03-19 03:15:00,2018-03-19 03:20:00,short,8143.289762,8127.530115571429,8151.919585214286,8127.530115571429,10.259646428571614,take_profit,1
2018-03-19 03:50:00,2018-03-19 04:15:00,short,8105.934267,8123.538164,8123.538164,8072.226473,-23.10389699999996,stop_loss,5
2018-03-20 02:35:00,2018-03-20 03:00:00,short,8058.948059,8045.064525571428,8066.639825714286,8045.064525571428,8.383533428572264,take_profit,5
2018-03-20 04:10:00,2018-03-20 04:35:00,short,8027.721199,8037.226541464286,8037.226541464286,8010.210514071427,-15.005342464286514,stop_loss,5
2018-03-21 01:05:00,2018-03-21 01:25:00,short,8070.329811,8073.737786214286,8073.737786214286,8065.013860571428,-8.907975214286125,stop_loss,4
2018-03-21 01:30:00,2018-03-21 01:50:00,short,8068.286932,8072.476620857143,8072.476620857143,8061.4075542857145,-9.689688857142755,stop_loss,4
2018-03-21 02:05:00,2018-03-21 02:30:00,short,8071.20533,8077.17732625,8077.17732625,8060.7613375,-11.471996250000302,stop_loss,5
2018-03-21 03:40:00,2018-03-21 05:30:00,short,8045.231588,8054.142828142857,8054.142828142857,8028.909107714286,-14.411240142857423,stop_loss,22
2018-03-22 01:10:00,2018-03-22 01:35:00,short,8046.398947,8036.7679367142855,8051.964452142856,8036.7679367142855,4.131010285714183,take_profit,5
2018-03-22 02:00:00,2018-03-22 02:25:00,short,8016.631287,8003.060439071429,8024.166710964286,8003.060439071429,8.070847928571311,take_profit,5
2018-03-22 02:35:00,2018-03-22 02:50:00,short,7987.155466,7966.705537071429,7998.130430464285,7966.705537071429,14.949928928571353,take_profit,3
2018-03-23 01:10:00,2018-03-23 01:50:00,short,7724.499642,7736.068708892857,7736.068708892857,7702.861508214286,-17.069066892857336,stop_loss,8
2018-03-23 04:10:00,2018-03-23 05:45:00,short,7742.30187,7757.810774321429,7757.810774321429,7712.7840613571425,-21.008904321428417,stop_loss,19
2018-03-26 01:10:00,2018-03-26 01:25:00,short,7722.456763,7731.430540178571,7731.430540178571,7706.009208642858,-14.473777178571254,stop_loss,3
2018-03-26 03:55:00,2018-03-26 04:20:00,short,7750.181545,7758.936442178572,7758.936442178572,7734.171750642858,-14.25489717857181,stop_loss,5
2018-03-27 02:05:00,2018-03-27 02:50:00,long,7976.190034,7965.7466350357145,7965.7466350357145,7995.576831928572,-15.943398964285734,stop_loss,9
2018-03-27 04:05:00,2018-03-27 05:50:00,long,7978.524753,7967.768668535714,7967.768668535714,7998.536921928571,-16.256084464285777,stop_loss,21
2018-03-28 03:55:00,2018-03-28 04:45:00,short,7588.210453,7611.255078,7611.255078,7543.621202999999,-28.54462500000045,stop_loss,10
2018-03-29 02:55:00,2018-03-29 04:30:00,short,7598.716686,7612.693431392857,7612.693431392857,7572.263195214286,-19.476745392857083,stop_loss,19
2018-04-02 01:50:00,2018-04-02 02:20:00,short,7648.329453,7637.2600892857145,7654.614134857143,7637.2600892857145,5.569363714285828,take_profit,6
2018-04-03 03:05:00,2018-04-03 05:35:00,short,7499.782992,7509.319602928572,7509.319602928572,7482.209770142857,-15.036610928571463,stop_loss,30
2018-04-04 01:15:00,2018-04-04 02:05:00,short,7504.452429,7485.753539,7514.551874,7485.753539,13.198889999999665,take_profit,10
2018-04-04 03:20:00,2018-04-04 07:05:00,short,7408.437133,7433.357870571429,7433.357870571429,7360.095657857143,-30.420737571428617,stop_loss,45
2018-04-05 01:35:00,2018-04-05 02:20:00,long,7745.052909,7768.004321714286,7732.827202642858,7768.004321714286,17.451412714285652,take_profit,9
2018-04-06 02:20:00,2018-04-06 06:05:00,long,7642.033458,7625.5239600357145,7625.5239600357145,7673.552453928571,-22.0094979642854,stop_loss,45
2018-04-09 01:10:00,2018-04-09 01:15:00,short,7594.630929,7602.635381107143,7602.635381107143,7580.1220247857145,-13.504452107143152,stop_loss,1
2018-04-09 02:10:00,2018-04-09 02:20:00,short,7575.661341,7588.7938353928575,7588.7938353928575,7550.896352214286,-18.632494392857552,stop_loss,2
2018-04-09 03:55:00,2018-04-09 04:25:00,short,7603.386123,7612.234825892857,7612.234825892857,7587.188717214286,-14.348702892856636,stop_loss,6
2018-04-09 04:45:00,2018-04-09 05:50:00,short,7607.47188,7591.024325642858,7616.445657178571,7591.024325642858,10.947554357142508,take_profit,13
2018-04-10 01:00:00,2018-04-10 01:35:00,long,7702.736137,7727.563662928571,7689.572374035714,7727.563662928571,19.32752592857105,take_profit,7
2018-04-10 02:05:00,2018-04-10 02:30:00,long,7716.744448,7704.268593178572,7704.268593178572,7740.1961576428575,-17.975854821428584,stop_loss,5
2018-04-10 02:50:00,2018-04-10 02:55:00,long,7708.572933,7693.845742535715,7693.845742535715,7736.527313928572,-20.22719046428574,stop_loss,1
2018-04-10 03:25:00,2018-04-10 03:40:00,long,7712.075011,7693.37671475,7693.37671475,7747.9716035,-24.198296249999657,stop_loss,3
2018-04-11 02:15:00,2018-04-11 02:55:00,long,7703.903496,7698.212916678572,7698.212916678572,7713.784654642856,-11.190579321428231,stop_loss,8
2018-04-11 03:55:00,2018-04-11 05:10:00,long,7696.607501,7689.697448142857,7689.697448142857,7708.927606714286,-12.410052857143455,stop_loss,15
2018-04-13 03:05:00,2018-04-13 05:50:00,long,7774.820569,7792.894088428572,7765.033809285715,7792.894088428572,12.573519428571672,take_profit,33
2018-04-16 01:30:00,2018-04-16 01:40:00,long,7782.116564,7774.800020035714,7774.800020035714,7795.249651928571,-12.816543964286211,stop_loss,2
2018-04-16 02:30:00,2018-04-16 04:15:00,long,7775.987928,7796.750542428571,7764.856620785714,7796.750542428571,15.262614428571396,take_profit,21
2018-04-16 04:20:00,2018-04-16 05:40:00,long,7803.71271,7794.80146975,7794.80146975,7820.0351905,-14.411240249999537,stop_loss,16
2018-04-17 01:50:00,2018-04-17 02:05:00,long,7871.711384,7866.302221714286,7866.302221714286,7881.029708571428,-10.909162285714046,stop_loss,3
2018-04-17 03:55:00,2018-04-17 04:45:00,long,7868.209307,7859.798363785714,7859.798363785714,7883.531193428572,-13.910943214285908,stop_loss,10
2018-04-17 04:50:00,2018-04-17 05:10:00,long,7867.333787,7879.466281285714,7860.517539857142,7879.466281285714,6.632494285714529,take_profit,4
2018-04-18 01:05:00,2018-04-18 01:30:00,long,7989.614666,7984.424383285715,7984.424383285715,7998.495231428572,-10.690282714285786,stop_loss,5
2018-04-18 04:10:00,2018-04-18 04:20:00,long,7998.07802,7992.387440678572,7992.387440678572,8007.959178642856,-11.190579321428231,stop_loss,2
2018-04-19 03:35:00,2018-04-19 03:45:00,long,7994.867782,7987.144746821428,7987.144746821428,8008.813852357143,-13.22303517857199,stop_loss,2
2018-04-20 01:40:00,2018-04-20 02:10:00,short,7903.981122,7892.348924428572,7910.547220785715,7892.348924428572,6.132197571428151,take_profit,6
2018-04-20 02:30:00,2018-04-20 02:40:00,short,7884.136015,7869.877259571429,7892.015392714286,7869.877259571429,8.758755428571021,take_profit,2
2018-04-20 02:40:00,2018-04-20 03:05:00,short,7870.419544,7879.83108075,7879.83108075,7853.096470500001,-14.911536749999868,stop_loss,5
2018-04-20 03:10:00,2018-04-20 04:50:00,short,7882.093137,7894.662797428571,7894.662797428571,7858.453816142857,-18.069660428571297,stop_loss,20
2018-04-23 02:55:00,2018-04-23 05:45:00,short,7787.82888,7798.522427428572,7798.522427428572,7767.941785142857,-16.193547428571947,stop_loss,34
2018-04-24 02:05:00,2018-04-24 02:15:00,short,7786.95336,7792.5814025,7792.5814025,7777.197275,-11.128042499999538,stop_loss,2
2018-04-24 02:30:00,2018-04-24 02:45:00,short,7791.330957,7798.710038214285,7798.710038214285,7778.072794571429,-12.87908121428518,stop_loss,3
2018-04-25 01:25:00,2018-04-25 02:30:00,short,7603.969802,7612.255671142857,7612.255671142857,7588.898063714285,-13.785869142857337,stop_loss,13
2018-04-25 03:35:00,2018-04-25 04:55:00,short,7572.451103,7583.926364178572,7583.926364178572,7551.000580642858,-16.9752611785716,stop_loss,16
2018-04-26 01:20:00,2018-04-26 02:15:00,short,7668.758239,7678.138507285714,7678.138507285714,7651.497702428572,-14.88026828571401,stop_loss,11
2018-04-26 03:25:00,2018-04-26 04:25:00,short,7672.260317,7682.860058607143,7682.860058607143,7652.560833785714,-16.099741607143187,stop_loss,12
2018-04-30 02:50:00,2018-04-30 06:15:00,long,7825.308855,7819.243053035714,7819.243053035714,7835.940458928571,-11.565801964286038,stop_loss,41
2018-05-01 01:45:00,2018-05-01 01:55:00,short,7725.375161,7718.620857357143,7729.502312821429,7718.620857357143,1.2543036428569394,take_profit,2
2018-05-01 03:25:00,2018-05-01 03:35:00,short,7715.452608,7705.1962265,7721.330798749999,7705.1962265,4.7563814999994065,take_profit,2
2018-05-01 03:55:00,2018-05-01 04:45:00,short,7697.65038,7705.592294964285,7705.592294964285,7683.266550071428,-13.441914964285388,stop_loss,10
2018-05-02 01:25:00,2018-05-02 01:35:00,long,7841.651884,7837.305852392858,7837.305852392858,7848.843947214285,-9.846031607142322,stop_loss,2
2018-05-02 01:40:00,2018-05-02 01:55:00,long,7841.068205,7836.409487892857,7836.409487892857,7848.885639214284,-10.158717107142365,stop_loss,3
2018-05-02 02:00:00,2018-05-02 02:05:00,long,7842.527404,7836.649213250001,7836.649213250001,7852.7837855,-11.378190749999703,stop_loss,1
