Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,Stop_Loss,Take_Profit,SL_Type,PnL,Result,Session,Year
2019-01-28 02:43:00,2019-01-28 02:44:00,LONG,7792.607327,7791.596799499999,7791.596799499999,7803.867485,SL_50,-1.010527500000535,LOSS,Session_1 (02:00-05:00),2019
2019-01-28 02:43:00,2019-01-28 02:45:00,LONG,7792.607327,7791.09153575,7791.09153575,7803.867485,SL_75,-1.515791249999893,LOSS,Session_1 (02:00-05:00),2019
2019-01-28 02:43:00,2019-01-28 02:47:00,LONG,7792.607327,7790.586272,7790.586272,7803.867485,SL_100,-2.0210550000001604,LOSS,Session_1 (02:00-05:00),2019
2019-01-28 04:10:00,2019-01-28 04:13:00,SHORT,7803.001319,7804.011845999999,7804.011845999999,7795.783269,SL_50,-1.0105269999994562,LOSS,Session_1 (02:00-05:00),2019
2019-01-28 04:10:00,2019-01-28 04:22:00,SHORT,7803.001319,7804.5171095,7804.5171095,7795.783269,SL_75,-1.515790499999639,LOSS,Session_1 (02:00-05:00),2019
2019-01-28 04:10:00,2019-01-28 04:22:00,SHORT,7803.001319,7805.022373,7805.022373,7795.783269,SL_100,-2.021053999999822,LOSS,Session_1 (02:00-05:00),2019
2019-01-29 03:21:00,2019-01-29 03:23:00,SHORT,7721.870432,7722.880959,7722.880959,7712.342605,SL_50,-1.0105270000003657,LOSS,Session_1 (02:00-05:00),2019
2019-01-29 03:21:00,2019-01-29 03:23:00,SHORT,7721.870432,7723.3862225,7723.3862225,7712.342605,SL_75,-1.5157905000005485,LOSS,Session_1 (02:00-05:00),2019
2019-01-29 03:21:00,2019-01-29 03:25:00,SHORT,7721.870432,7723.891486,7723.891486,7712.342605,SL_100,-2.0210540000007313,LOSS,Session_1 (02:00-05:00),2019
2019-01-29 09:01:00,2019-01-29 09:05:00,LONG,7736.017811,7732.264424499999,7732.264424499999,7749.010302,SL_50,-3.753386500000488,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 09:01:00,2019-01-29 09:06:00,LONG,7736.017811,7730.38773125,7730.38773125,7749.010302,SL_75,-5.6300797499998225,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 09:01:00,2019-01-29 09:06:00,LONG,7736.017811,7728.511038,7728.511038,7749.010302,SL_100,-7.5067730000000665,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 09:26:00,2019-01-29 09:27:00,LONG,7712.053883,7710.465912,7710.465912,7742.658417,SL_50,-1.587970999999925,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 09:26:00,2019-01-29 09:27:00,LONG,7712.053883,7709.671926499999,7709.671926499999,7742.658417,SL_75,-2.381956500000342,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 09:26:00,2019-01-29 09:28:00,LONG,7712.053883,7708.877941,7708.877941,7742.658417,SL_100,-3.17594199999985,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 10:06:00,2019-01-29 10:25:00,LONG,7659.795197,7655.753089,7655.753089,7709.744107,SL_50,-4.042108000000553,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 10:06:00,2019-01-29 13:59:00,LONG,7659.795197,7653.732035,7653.732035,7709.744107,SL_75,-6.063162000000375,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 10:06:00,2019-01-29 14:00:00,LONG,7659.795197,7651.710981,7651.710981,7709.744107,SL_100,-8.084216000000197,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 10:56:00,2019-01-29 10:57:00,SHORT,7667.879414,7669.178663000001,7669.178663000001,7658.640309,SL_50,-1.2992490000006,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 10:56:00,2019-01-29 10:57:00,SHORT,7667.879414,7669.8282875,7669.8282875,7658.640309,SL_75,-1.9488735000004453,LOSS,Session_2 (08:30-11:00),2019
2019-01-29 10:56:00,2019-01-29 10:57:00,SHORT,7667.879414,7670.477912,7670.477912,7658.640309,SL_100,-2.5984980000002906,LOSS,Session_2 (08:30-11:00),2019
2019-01-30 03:08:00,2019-01-30 03:17:00,SHORT,7723.02532,7723.891486,7723.891486,7709.455385,SL_50,-0.8661660000007032,LOSS,Session_1 (02:00-05:00),2019
2019-01-30 03:08:00,2019-01-30 03:20:00,SHORT,7723.02532,7724.324569,7724.324569,7709.455385,SL_75,-1.2992490000006,LOSS,Session_1 (02:00-05:00),2019
2019-01-30 03:08:00,2019-01-30 03:20:00,SHORT,7723.02532,7724.757652,7724.757652,7709.455385,SL_100,-1.732332000000497,LOSS,Session_1 (02:00-05:00),2019
2019-01-30 03:09:00,2019-01-30 03:10:00,SHORT,7721.58171,7722.303515,7722.303515,7709.455385,SL_50,-0.7218049999992218,LOSS,Session_1 (02:00-05:00),2019
2019-01-30 03:09:00,2019-01-30 03:10:00,SHORT,7721.58171,7722.6644175,7722.6644175,7709.455385,SL_75,-1.0827074999997421,LOSS,Session_1 (02:00-05:00),2019
2019-01-30 03:09:00,2019-01-30 03:10:00,SHORT,7721.58171,7723.02532,7723.02532,7709.455385,SL_100,-1.443609999999353,LOSS,Session_1 (02:00-05:00),2019
2019-01-30 08:41:00,2019-01-30 08:42:00,SHORT,7763.157681,7768.065955,7768.065955,7748.72158,SL_50,-4.908274000000347,LOSS,Session_2 (08:30-11:00),2019
2019-01-30 08:41:00,2019-01-30 08:59:00,SHORT,7763.157681,7748.72158,7770.520092000001,7748.72158,SL_75,14.436100999999326,WIN,Session_2 (08:30-11:00),2019
2019-01-30 08:41:00,2019-01-30 08:59:00,SHORT,7763.157681,7748.72158,7772.974229,7748.72158,SL_100,14.436100999999326,WIN,Session_2 (08:30-11:00),2019
2019-01-30 09:19:00,2019-01-30 10:02:00,LONG,7744.102027,7767.488511,7740.20428,7767.488511,SL_50,23.386483999999655,WIN,Session_2 (08:30-11:00),2019
2019-01-30 09:19:00,2019-01-30 10:02:00,LONG,7744.102027,7767.488511,7738.2554065,7767.488511,SL_75,23.386483999999655,WIN,Session_2 (08:30-11:00),2019
2019-01-30 09:19:00,2019-01-30 10:02:00,LONG,7744.102027,7767.488511,7736.306533,7767.488511,SL_100,23.386483999999655,WIN,Session_2 (08:30-11:00),2019
2019-01-30 09:20:00,2019-01-30 09:21:00,LONG,7748.72158,7745.5456375,7745.5456375,7766.044901,SL_50,-3.175942500000019,LOSS,Session_2 (08:30-11:00),2019
2019-01-30 09:20:00,2019-01-30 10:02:00,LONG,7748.72158,7766.044901,7743.95766625,7766.044901,SL_75,17.32332099999985,WIN,Session_2 (08:30-11:00),2019
2019-01-30 09:20:00,2019-01-30 10:02:00,LONG,7748.72158,7766.044901,7742.369695,7766.044901,SL_100,17.32332099999985,WIN,Session_2 (08:30-11:00),2019
2019-01-31 02:42:00,2019-01-31 02:43:00,SHORT,7936.679615,7937.6901419999995,7937.6901419999995,7930.905174,SL_50,-1.0105269999994562,LOSS,Session_1 (02:00-05:00),2019
2019-01-31 02:42:00,2019-01-31 02:46:00,SHORT,7936.679615,7938.1954055,7938.1954055,7930.905174,SL_75,-1.515790499999639,LOSS,Session_1 (02:00-05:00),2019
2019-01-31 02:42:00,2019-01-31 02:46:00,SHORT,7936.679615,7938.700669,7938.700669,7930.905174,SL_100,-2.021053999999822,LOSS,Session_1 (02:00-05:00),2019
2019-01-31 02:44:00,2019-01-31 02:45:00,SHORT,7936.390893,7937.257059,7937.257059,7930.905174,SL_50,-0.8661659999997937,LOSS,Session_1 (02:00-05:00),2019
2019-01-31 02:44:00,2019-01-31 02:46:00,SHORT,7936.390893,7937.690142,7937.690142,7930.905174,SL_75,-1.2992490000006,LOSS,Session_1 (02:00-05:00),2019
2019-01-31 02:44:00,2019-01-31 02:46:00,SHORT,7936.390893,7938.123225,7938.123225,7930.905174,SL_100,-1.732332000000497,LOSS,Session_1 (02:00-05:00),2019
2019-01-31 03:13:00,2019-01-31 03:15:00,LONG,7929.172842,7928.306676,7928.306676,7938.700669,SL_50,-0.8661659999997937,LOSS,Session_1 (02:00-05:00),2019
2019-01-31 03:13:00,2019-01-31 03:15:00,LONG,7929.172842,7927.873593,7927.873593,7938.700669,SL_75,-1.2992489999996906,LOSS,Session_1 (02:00-05:00),2019
2019-01-31 03:13:00,2019-01-31 03:15:00,LONG,7929.172842,7927.44051,7927.44051,7938.700669,SL_100,-1.7323319999995874,LOSS,Session_1 (02:00-05:00),2019
2019-01-31 11:00:00,2019-01-31 11:08:00,SHORT,8007.41651,8010.448091,8010.448091,7969.882647,SL_50,-3.0315810000001875,LOSS,Session_2 (08:30-11:00),2019
2019-01-31 11:00:00,2019-01-31 11:08:00,SHORT,8007.41651,8011.9638815,8011.9638815,7969.882647,SL_75,-4.5473714999998265,LOSS,Session_2 (08:30-11:00),2019
2019-01-31 11:00:00,2019-01-31 11:08:00,SHORT,8007.41651,8013.479672,8013.479672,7969.882647,SL_100,-6.063162000000375,LOSS,Session_2 (08:30-11:00),2019
2019-02-01 03:02:00,2019-02-01 03:04:00,LONG,7958.91121,7957.4676,7957.4676,7969.593925,SL_50,-1.4436100000002625,LOSS,Session_1 (02:00-05:00),2019
2019-02-01 03:02:00,2019-02-01 03:05:00,LONG,7958.91121,7956.745795,7956.745795,7969.593925,SL_75,-2.1654150000003938,LOSS,Session_1 (02:00-05:00),2019
2019-02-01 03:02:00,2019-02-01 03:12:00,LONG,7958.91121,7956.02399,7956.02399,7969.593925,SL_100,-2.887220000000525,LOSS,Session_1 (02:00-05:00),2019
2019-02-01 09:29:00,2019-02-01 09:30:00,SHORT,7991.248077,7994.568380000001,7994.568380000001,7946.207441,SL_50,-3.320303000000422,LOSS,Session_2 (08:30-11:00),2019
2019-02-01 09:29:00,2019-02-01 09:41:00,SHORT,7991.248077,7996.2285315,7996.2285315,7946.207441,SL_75,-4.980454499999723,LOSS,Session_2 (08:30-11:00),2019
2019-02-01 09:29:00,2019-02-01 09:41:00,SHORT,7991.248077,7997.888683,7997.888683,7946.207441,SL_100,-6.640605999999934,LOSS,Session_2 (08:30-11:00),2019
2019-02-01 09:30:00,2019-02-01 09:33:00,SHORT,7984.60747,7989.9488275,7989.9488275,7946.207441,SL_50,-5.341357500000413,LOSS,Session_2 (08:30-11:00),2019
2019-02-01 09:30:00,2019-02-01 09:39:00,SHORT,7984.60747,7992.61950625,7992.61950625,7946.207441,SL_75,-8.012036250000165,LOSS,Session_2 (08:30-11:00),2019
2019-02-01 09:30:00,2019-02-01 09:41:00,SHORT,7984.60747,7995.290185,7995.290185,7946.207441,SL_100,-10.682714999999916,LOSS,Session_2 (08:30-11:00),2019
2019-02-01 09:31:00,2019-02-01 09:32:00,SHORT,7979.410474,7982.4420549999995,7982.4420549999995,7946.207441,SL_50,-3.031580999999278,LOSS,Session_2 (08:30-11:00),2019
2019-02-01 09:31:00,2019-02-01 09:32:00,SHORT,7979.410474,7983.9578455,7983.9578455,7946.207441,SL_75,-4.5473714999998265,LOSS,Session_2 (08:30-11:00),2019
2019-02-01 09:31:00,2019-02-01 09:32:00,SHORT,7979.410474,7985.473636,7985.473636,7946.207441,SL_100,-6.0631619999994655,LOSS,Session_2 (08:30-11:00),2019
2019-02-04 03:18:00,2019-02-04 03:25:00,SHORT,7945.052553,7946.2074410000005,7946.2074410000005,7928.88412,SL_50,-1.1548880000000281,LOSS,Session_1 (02:00-05:00),2019
2019-02-04 03:18:00,2019-02-04 03:25:00,SHORT,7945.052553,7946.784885,7946.784885,7928.88412,SL_75,-1.7323319999995874,LOSS,Session_1 (02:00-05:00),2019
2019-02-04 03:18:00,2019-02-04 03:25:00,SHORT,7945.052553,7947.362329,7947.362329,7928.88412,SL_100,-2.3097759999991467,LOSS,Session_1 (02:00-05:00),2019
2019-02-04 04:51:00,2019-02-04 04:55:00,SHORT,7949.960828,7946.207441,7951.693160000001,7946.207441,SL_50,3.7533870000006573,WIN,Session_1 (02:00-05:00),2019
2019-02-04 04:51:00,2019-02-04 04:55:00,SHORT,7949.960828,7946.207441,7952.5593260000005,7946.207441,SL_75,3.7533870000006573,WIN,Session_1 (02:00-05:00),2019
2019-02-04 04:51:00,2019-02-04 04:55:00,SHORT,7949.960828,7946.207441,7953.425492,7946.207441,SL_100,3.7533870000006573,WIN,Session_1 (02:00-05:00),2019
2019-02-04 09:49:00,2019-02-04 09:50:00,SHORT,8003.374401,8005.1067335,8005.1067335,7976.811976,SL_50,-1.7323324999997567,LOSS,Session_2 (08:30-11:00),2019
2019-02-04 09:49:00,2019-02-04 09:50:00,SHORT,8003.374401,8005.97289975,8005.97289975,7976.811976,SL_75,-2.598498749999635,LOSS,Session_2 (08:30-11:00),2019
2019-02-04 09:49:00,2019-02-04 09:51:00,SHORT,8003.374401,8006.839066,8006.839066,7976.811976,SL_100,-3.4646649999995134,LOSS,Session_2 (08:30-11:00),2019
2019-02-04 09:52:00,2019-02-04 09:53:00,SHORT,8000.775903,8002.075151999999,8002.075151999999,7976.811976,SL_50,-1.2992489999996906,LOSS,Session_2 (08:30-11:00),2019
2019-02-04 09:52:00,2019-02-04 09:53:00,SHORT,8000.775903,8002.7247765,8002.7247765,7976.811976,SL_75,-1.9488735000004453,LOSS,Session_2 (08:30-11:00),2019
2019-02-04 09:52:00,2019-02-04 09:53:00,SHORT,8000.775903,8003.374401,8003.374401,7976.811976,SL_100,-2.5984980000002906,LOSS,Session_2 (08:30-11:00),2019
2019-02-05 02:26:00,2019-02-05 02:27:00,SHORT,8010.30373,8011.025535,8011.025535,8003.951845,SL_50,-0.7218050000001313,LOSS,Session_1 (02:00-05:00),2019
2019-02-05 02:26:00,2019-02-05 02:27:00,SHORT,8010.30373,8011.386437499999,8011.386437499999,8003.951845,SL_75,-1.0827074999997421,LOSS,Session_1 (02:00-05:00),2019
2019-02-05 02:26:00,2019-02-05 02:28:00,SHORT,8010.30373,8011.74734,8011.74734,8003.951845,SL_100,-1.4436100000002625,LOSS,Session_1 (02:00-05:00),2019
2019-02-05 03:23:00,2019-02-05 03:24:00,LONG,8023.007499,8021.70825,8021.70825,8025.028553,SL_50,-1.2992490000006,LOSS,Session_1 (02:00-05:00),2019
2019-02-05 03:23:00,2019-02-05 03:24:00,LONG,8023.007499,8021.0586255,8021.0586255,8025.028553,SL_75,-1.9488735000004453,LOSS,Session_1 (02:00-05:00),2019
2019-02-05 03:23:00,2019-02-05 03:25:00,LONG,8023.007499,8020.409001,8020.409001,8025.028553,SL_100,-2.5984980000002906,LOSS,Session_1 (02:00-05:00),2019
2019-02-05 09:37:00,2019-02-05 09:40:00,SHORT,8102.694776,8104.571469500001,8104.571469500001,8086.237621,SL_50,-1.8766935000003286,LOSS,Session_2 (08:30-11:00),2019
2019-02-05 09:37:00,2019-02-05 09:40:00,SHORT,8102.694776,8105.50981625,8105.50981625,8086.237621,SL_75,-2.8150402499995835,LOSS,Session_2 (08:30-11:00),2019
2019-02-05 09:37:00,2019-02-05 09:41:00,SHORT,8102.694776,8106.448163,8106.448163,8086.237621,SL_100,-3.753386999999748,LOSS,Session_2 (08:30-11:00),2019
2019-02-05 10:42:00,2019-02-05 10:43:00,LONG,8104.427109,8105.004553,8102.9834985,8105.004553,SL_50,0.5774439999995593,WIN,Session_2 (08:30-11:00),2019
2019-02-05 10:42:00,2019-02-05 10:43:00,LONG,8104.427109,8105.004553,8102.2616932500005,8105.004553,SL_75,0.5774439999995593,WIN,Session_2 (08:30-11:00),2019
2019-02-05 10:42:00,2019-02-05 10:43:00,LONG,8104.427109,8105.004553,8101.539888,8105.004553,SL_100,0.5774439999995593,WIN,Session_2 (08:30-11:00),2019
2019-02-06 03:41:00,2019-02-06 03:42:00,LONG,8076.421073,8076.1323505,8076.1323505,8083.639123,SL_50,-0.28872250000040367,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 03:41:00,2019-02-06 03:42:00,LONG,8076.421073,8075.987989249999,8075.987989249999,8083.639123,SL_75,-0.43308375000106025,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 03:41:00,2019-02-06 03:42:00,LONG,8076.421073,8075.843628,8075.843628,8083.639123,SL_100,-0.5774450000008073,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 03:43:00,2019-02-06 03:44:00,LONG,8077.287239,8076.709795000001,8076.709795000001,8083.639123,SL_50,-0.5774439999995593,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 03:43:00,2019-02-06 03:44:00,LONG,8077.287239,8076.421073,8076.421073,8083.639123,SL_75,-0.8661659999997937,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 03:43:00,2019-02-06 03:44:00,LONG,8077.287239,8076.132351,8076.132351,8083.639123,SL_100,-1.1548880000000281,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 04:34:00,2019-02-06 04:35:00,SHORT,8083.350401,8084.360928,8084.360928,8078.442127,SL_50,-1.0105270000003657,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 04:34:00,2019-02-06 04:35:00,SHORT,8083.350401,8084.8661915,8084.8661915,8078.442127,SL_75,-1.5157905000005485,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 04:34:00,2019-02-06 04:35:00,SHORT,8083.350401,8085.371455,8085.371455,8078.442127,SL_100,-2.0210540000007313,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 04:38:00,2019-02-06 04:39:00,SHORT,8082.484235,8083.20604,8083.20604,8079.597015,SL_50,-0.7218050000001313,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 04:38:00,2019-02-06 04:42:00,SHORT,8082.484235,8083.5669425,8083.5669425,8079.597015,SL_75,-1.0827074999997421,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 04:38:00,2019-02-06 04:46:00,SHORT,8082.484235,8079.597015,8083.927845,8079.597015,SL_100,2.8872199999996155,WIN,Session_1 (02:00-05:00),2019
2019-02-06 04:53:00,2019-02-06 04:55:00,LONG,8084.794011,8083.783484,8083.783484,8087.392509,SL_50,-1.0105270000003657,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 04:53:00,2019-02-06 04:59:00,LONG,8084.794011,8083.2782205,8083.2782205,8087.392509,SL_75,-1.515790499999639,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 04:53:00,2019-02-06 04:59:00,LONG,8084.794011,8082.772957,8082.772957,8087.392509,SL_100,-2.021053999999822,LOSS,Session_1 (02:00-05:00),2019
2019-02-06 09:46:00,2019-02-06 09:47:00,SHORT,8099.230112,8100.818083,8100.818083,8052.168423,SL_50,-1.587970999999925,LOSS,Session_2 (08:30-11:00),2019
2019-02-06 09:46:00,2019-02-06 09:47:00,SHORT,8099.230112,8101.6120685000005,8101.6120685000005,8052.168423,SL_75,-2.381956500000342,LOSS,Session_2 (08:30-11:00),2019
2019-02-06 09:46:00,2019-02-06 09:47:00,SHORT,8099.230112,8102.406054,8102.406054,8052.168423,SL_100,-3.17594199999985,LOSS,Session_2 (08:30-11:00),2019
2019-02-07 02:24:00,2019-02-07 02:25:00,SHORT,8054.478199,8055.777448000001,8055.777448000001,8043.795484,SL_50,-1.2992490000006,LOSS,Session_1 (02:00-05:00),2019
2019-02-07 02:24:00,2019-02-07 02:28:00,SHORT,8054.478199,8056.427072500001,8056.427072500001,8043.795484,SL_75,-1.9488735000004453,LOSS,Session_1 (02:00-05:00),2019
2019-02-07 02:24:00,2019-02-07 02:53:00,SHORT,8054.478199,8057.076697,8057.076697,8043.795484,SL_100,-2.5984980000002906,LOSS,Session_1 (02:00-05:00),2019
2019-02-07 02:27:00,2019-02-07 02:28:00,SHORT,8054.189477,8054.62256,8054.62256,8043.795484,SL_50,-0.43308299999989686,LOSS,Session_1 (02:00-05:00),2019
2019-02-07 02:27:00,2019-02-07 02:28:00,SHORT,8054.189477,8054.8391015,8054.8391015,8043.795484,SL_75,-0.6496244999998453,LOSS,Session_1 (02:00-05:00),2019
2019-02-07 02:27:00,2019-02-07 02:28:00,SHORT,8054.189477,8055.055643,8055.055643,8043.795484,SL_100,-0.8661659999997937,LOSS,Session_1 (02:00-05:00),2019
2019-02-07 04:43:00,2019-02-07 04:45:00,LONG,8037.732322,8036.288712,8036.288712,8045.816538,SL_50,-1.4436100000002625,LOSS,Session_1 (02:00-05:00),2019
2019-02-07 04:43:00,2019-02-07 04:45:00,LONG,8037.732322,8035.566907,8035.566907,8045.816538,SL_75,-2.1654149999994843,LOSS,Session_1 (02:00-05:00),2019
2019-02-07 04:43:00,2019-02-07 04:45:00,LONG,8037.732322,8034.845102,8034.845102,8045.816538,SL_100,-2.8872199999996155,LOSS,Session_1 (02:00-05:00),2019
2019-02-07 08:41:00,2019-02-07 08:44:00,LONG,7993.269131,7989.2270225,7989.2270225,8033.401492,SL_50,-4.042108499999813,LOSS,Session_2 (08:30-11:00),2019
2019-02-07 08:41:00,2019-02-07 08:45:00,LONG,7993.269131,7987.20596825,7987.20596825,8033.401492,SL_75,-6.063162749999719,LOSS,Session_2 (08:30-11:00),2019
2019-02-07 08:41:00,2019-02-07 08:49:00,LONG,7993.269131,7985.184914,7985.184914,8033.401492,SL_100,-8.084216999999626,LOSS,Session_2 (08:30-11:00),2019
2019-02-07 09:19:00,2019-02-07 09:21:00,SHORT,8004.240567,8006.8390655,8006.8390655,7983.16386,SL_50,-2.59849850000046,LOSS,Session_2 (08:30-11:00),2019
2019-02-07 09:19:00,2019-02-07 09:23:00,SHORT,8004.240567,8008.13831475,8008.13831475,7983.16386,SL_75,-3.897747750000235,LOSS,Session_2 (08:30-11:00),2019
2019-02-07 09:19:00,2019-02-07 09:23:00,SHORT,8004.240567,8009.437564,8009.437564,7983.16386,SL_100,-5.19699700000001,LOSS,Session_2 (08:30-11:00),2019
2019-02-07 09:42:00,2019-02-07 09:50:00,SHORT,8016.366892,7999.043571,8022.141332499999,7999.043571,SL_50,17.32332099999985,WIN,Session_2 (08:30-11:00),2019
2019-02-07 09:42:00,2019-02-07 09:50:00,SHORT,8016.366892,7999.043571,8025.02855275,7999.043571,SL_75,17.32332099999985,WIN,Session_2 (08:30-11:00),2019
2019-02-07 09:42:00,2019-02-07 09:50:00,SHORT,8016.366892,7999.043571,8027.915773,7999.043571,SL_100,17.32332099999985,WIN,Session_2 (08:30-11:00),2019
2019-02-08 03:14:00,2019-02-08 03:15:00,SHORT,7947.651052,7948.228496,7948.228496,7936.390893,SL_50,-0.5774439999995593,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:14:00,2019-02-08 03:37:00,SHORT,7947.651052,7936.390893,7948.517218,7936.390893,SL_75,11.260159000000385,WIN,Session_1 (02:00-05:00),2019
2019-02-08 03:14:00,2019-02-08 03:37:00,SHORT,7947.651052,7936.390893,7948.80594,7936.390893,SL_100,11.260159000000385,WIN,Session_1 (02:00-05:00),2019
2019-02-08 03:16:00,2019-02-08 03:17:00,SHORT,7946.207441,7946.784884999999,7946.784884999999,7936.390893,SL_50,-0.5774439999995593,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:16:00,2019-02-08 03:21:00,SHORT,7946.207441,7947.073606999999,7947.073606999999,7936.390893,SL_75,-0.8661659999997937,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:16:00,2019-02-08 03:37:00,SHORT,7946.207441,7936.390893,7947.362329,7936.390893,SL_100,9.816547999999784,WIN,Session_1 (02:00-05:00),2019
2019-02-08 03:22:00,2019-02-08 03:32:00,SHORT,7944.763831,7940.433001,7945.629997,7940.433001,SL_50,4.330829999999878,WIN,Session_1 (02:00-05:00),2019
2019-02-08 03:22:00,2019-02-08 03:32:00,SHORT,7944.763831,7940.433001,7946.06308,7940.433001,SL_75,4.330829999999878,WIN,Session_1 (02:00-05:00),2019
2019-02-08 03:22:00,2019-02-08 03:32:00,SHORT,7944.763831,7940.433001,7946.496163,7940.433001,SL_100,4.330829999999878,WIN,Session_1 (02:00-05:00),2019
2019-02-08 03:26:00,2019-02-08 03:32:00,SHORT,7943.031499,7940.433001,7943.753304,7940.433001,SL_50,2.598497999999381,WIN,Session_1 (02:00-05:00),2019
2019-02-08 03:26:00,2019-02-08 03:32:00,SHORT,7943.031499,7940.433001,7944.1142065,7940.433001,SL_75,2.598497999999381,WIN,Session_1 (02:00-05:00),2019
2019-02-08 03:26:00,2019-02-08 03:32:00,SHORT,7943.031499,7940.433001,7944.475109,7940.433001,SL_100,2.598497999999381,WIN,Session_1 (02:00-05:00),2019
2019-02-08 03:27:00,2019-02-08 03:29:00,SHORT,7942.454055,7943.031499000001,7943.031499000001,7940.433001,SL_50,-0.5774440000004688,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:27:00,2019-02-08 03:29:00,SHORT,7942.454055,7943.320221,7943.320221,7940.433001,SL_75,-0.8661659999997937,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:27:00,2019-02-08 03:31:00,SHORT,7942.454055,7943.608943,7943.608943,7940.433001,SL_100,-1.1548880000000281,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:39:00,2019-02-08 03:40:00,LONG,7937.834503,7937.112698,7937.112698,7950.24955,SL_50,-0.7218050000001313,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:39:00,2019-02-08 03:54:00,LONG,7937.834503,7936.7517955,7936.7517955,7950.24955,SL_75,-1.0827074999997421,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:39:00,2019-02-08 03:54:00,LONG,7937.834503,7936.390893,7936.390893,7950.24955,SL_100,-1.4436100000002625,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:46:00,2019-02-08 03:53:00,LONG,7939.855557,7938.84503,7938.84503,7947.073607,SL_50,-1.0105269999994562,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:46:00,2019-02-08 03:54:00,LONG,7939.855557,7938.3397665,7938.3397665,7947.073607,SL_75,-1.515790499999639,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:46:00,2019-02-08 03:54:00,LONG,7939.855557,7937.834503,7937.834503,7947.073607,SL_100,-2.021053999999822,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:47:00,2019-02-08 03:49:00,LONG,7941.010445,7940.144279,7940.144279,7947.073607,SL_50,-0.8661659999997937,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:47:00,2019-02-08 03:49:00,LONG,7941.010445,7939.711196,7939.711196,7947.073607,SL_75,-1.2992489999996906,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:47:00,2019-02-08 03:50:00,LONG,7941.010445,7939.278113,7939.278113,7947.073607,SL_100,-1.7323319999995874,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:48:00,2019-02-08 03:49:00,LONG,7942.165333,7941.587889,7941.587889,7947.073607,SL_50,-0.5774439999995593,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:48:00,2019-02-08 03:49:00,LONG,7942.165333,7941.299167,7941.299167,7947.073607,SL_75,-0.8661659999997937,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 03:48:00,2019-02-08 03:49:00,LONG,7942.165333,7941.010445,7941.010445,7947.073607,SL_100,-1.1548880000000281,LOSS,Session_1 (02:00-05:00),2019
2019-02-08 10:31:00,2019-02-08 10:32:00,SHORT,7921.088626,7924.842012,7924.842012,7915.025463,SL_50,-3.7533860000003187,LOSS,Session_2 (08:30-11:00),2019
2019-02-08 10:31:00,2019-02-08 10:36:00,SHORT,7921.088626,7915.025463,7926.718705,7915.025463,SL_75,6.063162999999804,WIN,Session_2 (08:30-11:00),2019
2019-02-08 10:31:00,2019-02-08 10:36:00,SHORT,7921.088626,7915.025463,7928.595398,7915.025463,SL_100,6.063162999999804,WIN,Session_2 (08:30-11:00),2019
2019-02-08 10:32:00,2019-02-08 10:33:00,SHORT,7918.201405,7921.9547915,7921.9547915,7915.025463,SL_50,-3.753386500000488,LOSS,Session_2 (08:30-11:00),2019
