entry_datetime,exit_datetime,type,entry_price,exit_price,stop_loss,take_profit,pnl,exit_reason,bars_held
2022-10-11 01:55:00,2022-10-11 02:00:00,short,12372.366775,12332.866775,12392.866775,12332.866775,34.0,take_profit,1
2022-10-11 02:30:00,2022-10-11 02:35:00,short,12403.888917,12424.388917,12424.388917,12364.388917,-26.0,stop_loss,1
2022-10-11 02:40:00,2022-10-11 03:00:00,short,12389.405771,12409.905771,12409.905771,12349.905771,-26.0,stop_loss,4
2022-10-11 03:30:00,2022-10-11 03:50:00,short,12397.357302,12357.857302,12417.857302,12357.857302,34.0,take_profit,4
2022-10-11 04:30:00,2022-10-11 04:55:00,short,12353.907863,12374.407863,12374.407863,12314.407863,-26.0,stop_loss,5
2022-10-14 01:25:00,2022-10-14 02:00:00,long,12677.228866,12656.728866,12656.728866,12716.728866,-26.0,stop_loss,7
2022-10-14 04:45:00,2022-10-14 04:50:00,long,12528.421637,12507.921637,12507.921637,12567.921637,-26.0,stop_loss,1
2022-10-17 02:15:00,2022-10-17 02:25:00,short,12294.839344,12315.339344,12315.339344,12255.339344,-26.0,stop_loss,2
2022-10-17 03:00:00,2022-10-17 04:30:00,short,12342.264549,12362.764549,12362.764549,12302.764549,-26.0,stop_loss,18
2022-10-19 04:30:00,2022-10-19 04:55:00,long,12785.142506,12824.642506,12764.642506,12824.642506,34.0,take_profit,5
2022-10-19 04:55:00,2022-10-19 05:10:00,long,12825.184146,12804.684146,12804.684146,12864.684146,-26.0,stop_loss,3
2022-10-20 01:10:00,2022-10-20 01:30:00,short,12608.64085,12569.14085,12629.14085,12569.14085,34.0,take_profit,4
2022-10-20 02:05:00,2022-10-20 02:15:00,short,12556.671913,12577.171913,12577.171913,12517.171913,-26.0,stop_loss,2
2022-10-20 02:25:00,2022-10-20 04:15:00,short,12561.499628,12581.999628,12581.999628,12521.999628,-26.0,stop_loss,22
2022-10-20 04:20:00,2022-10-20 04:30:00,short,12564.907427,12585.407427,12585.407427,12525.407427,-26.0,stop_loss,2
2022-10-21 02:50:00,2022-10-21 03:20:00,short,12529.125536,12489.625536,12549.625536,12489.625536,34.0,take_profit,6
2022-10-24 02:00:00,2022-10-24 02:10:00,long,12947.580932,12927.080932,12927.080932,12987.080932,-26.0,stop_loss,2
2022-10-24 02:45:00,2022-10-24 03:00:00,long,12876.01715,12855.51715,12855.51715,12915.51715,-26.0,stop_loss,3
2022-10-24 04:30:00,2022-10-24 04:50:00,long,12831.147795,12870.647795,12810.647795,12870.647795,34.0,take_profit,4
2022-10-25 01:15:00,2022-10-25 02:10:00,long,13059.754321,13039.254321,13039.254321,13099.254321,-26.0,stop_loss,11
2022-10-26 01:00:00,2022-10-26 02:20:00,long,13049.530924,13089.030924,13029.030924,13089.030924,34.0,take_profit,16
2022-10-26 03:30:00,2022-10-26 04:10:00,long,13124.786488,13104.286488,13104.286488,13164.286488,-26.0,stop_loss,8
2022-10-27 03:15:00,2022-10-27 03:40:00,long,13018.576748,12998.076748,12998.076748,13058.076748,-26.0,stop_loss,5
2022-10-27 04:05:00,2022-10-27 05:35:00,short,12973.275359,12933.775359,12993.775359,12933.775359,34.0,take_profit,18
2022-10-28 01:05:00,2022-10-28 02:20:00,short,12623.691963,12584.191963,12644.191963,12584.191963,34.0,take_profit,15
2022-10-28 02:20:00,2022-10-28 03:10:00,short,12585.354222,12605.854222,12605.854222,12545.854222,-26.0,stop_loss,10
2022-10-28 04:25:00,2022-10-28 04:55:00,short,12602.393218,12622.893218,12622.893218,12562.893218,-26.0,stop_loss,6
2022-10-31 02:30:00,2022-10-31 03:00:00,long,13116.834957,13096.334957,13096.334957,13156.334957,-26.0,stop_loss,6
2022-10-31 04:20:00,2022-10-31 06:25:00,long,13073.385518,13112.885518,13052.885518,13112.885518,34.0,take_profit,25
2022-11-01 01:40:00,2022-11-01 02:25:00,long,13093.832313,13073.332313,13073.332313,13133.332313,-26.0,stop_loss,9
2022-11-01 03:00:00,2022-11-01 05:20:00,long,13120.810723,13160.310723,13100.310723,13160.310723,34.0,take_profit,28
2022-11-03 01:55:00,2022-11-03 02:25:00,short,12449.042256,12409.542256,12469.542256,12409.542256,34.0,take_profit,6
2022-11-03 02:25:00,2022-11-03 03:00:00,short,12413.828332,12434.328332,12434.328332,12374.328332,-26.0,stop_loss,7
2022-11-03 03:00:00,2022-11-03 03:05:00,short,12421.211896,12441.711896,12441.711896,12381.711896,-26.0,stop_loss,1
2022-11-03 03:20:00,2022-11-03 04:50:00,short,12416.668164,12377.168164,12437.168164,12377.168164,34.0,take_profit,18
2022-11-04 03:30:00,2022-11-04 03:40:00,short,12222.423612,12242.923612,12242.923612,12182.923612,-26.0,stop_loss,2
2022-11-07 01:00:00,2022-11-07 01:30:00,short,12339.992683,12300.492683,12360.492683,12300.492683,34.0,take_profit,6
2022-11-09 01:05:00,2022-11-09 02:00:00,long,12604.529151,12644.029151,12584.029151,12644.029151,34.0,take_profit,11
2022-11-10 01:10:00,2022-11-10 01:30:00,short,12352.77193,12313.27193,12373.27193,12313.27193,34.0,take_profit,4
2022-11-10 02:10:00,2022-11-10 02:35:00,short,12333.745051,12354.245051,12354.245051,12294.245051,-26.0,stop_loss,5
