outcome,exit_price,entry_price,stop_loss,take_profit,risk,pnl,exit_datetime,year,timeframe,stop_loss_type,rr_ratio,fvg_type,date
no_exit,,9552.318575,9567.182437,9485.431195999998,14.863862000000154,,,2019,5m,edge,4.5,bearish,2019-11-19
loss,9478.856791,9464.564616,9478.856791,9400.249828499997,14.292175000000498,-14.292175000000498,2019-11-21 19:00:00,2019,5m,edge,4.5,bearish,2019-11-21
no_exit,,9568.611655,9624.35114,9317.783972500001,55.73948500000006,,,2019,5m,edge,4.5,bearish,2019-12-02
loss,9580.617083,9569.183342,9580.617083,9517.731507500004,11.433740999998918,-11.433740999998918,2019-12-11 08:45:00,2019,5m,edge,4.5,bearish,2019-12-11
loss,7576.065811,7588.76958,7576.065811,7652.288424999999,12.703768999999738,-12.703768999999738,2019-01-08 08:45:00,2019,5m,edge,5.0,bullish,2019-01-08
loss,7725.335096,7740.059919,7725.335096,7813.684034000003,14.72482300000047,-14.72482300000047,2019-01-23 09:20:00,2019,5m,edge,5.0,bullish,2019-01-23
loss,8018.676668,7990.670633,8018.676668,7850.640457999998,28.006035000000338,-28.006035000000338,2019-02-07 09:20:00,2019,5m,edge,5.0,bearish,2019-02-07
loss,8152.932408,8153.798574,8152.932408,8158.129404000004,0.8661660000007032,-0.8661660000007032,2019-02-15 08:45:00,2019,5m,edge,5.0,bullish,2019-02-15
no_exit,,8537.875391,8495.026409,8752.120300999997,42.84898199999952,,,2019,5m,edge,5.0,bullish,2019-03-21
loss,8707.833434,8699.206122,8707.833434,8656.069561999997,8.62731200000053,-8.62731200000053,2019-04-03 08:45:00,2019,5m,edge,5.0,bearish,2019-04-03
no_exit,,9018.991815,9048.612253,8870.889625,29.620437999999922,,,2019,5m,edge,5.0,bearish,2019-04-25
loss,9001.162037,8956.012439,9001.162037,8730.264449,45.14959799999997,-45.14959799999997,2019-04-26 14:00:00,2019,5m,edge,5.0,bearish,2019-04-26
loss,8875.490861,8914.026188,8875.490861,9106.702822999998,38.5353269999996,-38.5353269999996,2019-05-07 08:45:00,2019,5m,edge,5.0,bullish,2019-05-07
no_exit,,8502.503412,8467.994165,8675.049647,34.50924699999996,,,2019,5m,edge,5.0,bullish,2019-05-15
loss,8534.424466,8557.430631,8534.424466,8672.461455999994,23.006164999998873,-23.006164999998873,2019-05-22 12:10:00,2019,5m,edge,5.0,bullish,2019-05-22
loss,8455.915928,8473.745706,8455.915928,8562.894595999996,17.82977799999935,-17.82977799999935,2019-05-24 09:25:00,2019,5m,edge,5.0,bullish,2019-05-24
loss,8179.841949,8191.057454,8179.841949,8247.134979,11.215505000000121,-11.215505000000121,2019-06-03 08:45:00,2019,5m,edge,5.0,bullish,2019-06-03
no_exit,,8926.532484,8949.458504,8811.902383999995,22.92602000000079,,,2019,5m,edge,5.0,bearish,2019-06-20
loss,8994.164243,8987.859588,8994.164243,8956.336313,6.3046549999999115,-6.3046549999999115,2019-07-03 08:45:00,2019,5m,edge,5.0,bearish,2019-07-03
loss,9153.213507,9146.335701,9153.213507,9111.946670999998,6.877806000000419,-6.877806000000419,2019-07-16 08:45:00,2019,5m,edge,5.0,bearish,2019-07-16
no_exit,,9042.308885,9027.120397,9118.251325,15.18848799999978,,,2019,5m,edge,5.0,bullish,2019-07-22
loss,9158.945012,9138.884745,9158.945012,9038.583409999996,20.06026700000075,-20.06026700000075,2019-07-31 09:10:00,2019,5m,edge,5.0,bearish,2019-07-31
win,8547.393429999996,8630.50025,8647.121614,8547.393429999996,16.62136400000054,83.1068200000027,2019-08-05 11:00:00,2019,5m,edge,5.0,bearish,2019-08-05
loss,8754.587333,8750.57528,8754.587333,8730.515014999997,4.012053000000378,-4.012053000000378,2019-08-27 08:45:00,2019,5m,edge,5.0,bearish,2019-08-27
loss,9071.252986,9051.479293,9071.252986,8952.610828000004,19.773692999999184,-19.773692999999184,2019-09-13 08:50:00,2019,5m,edge,5.0,bearish,2019-09-13
win,9056.951761999993,9078.390027,9082.67768,9056.951761999993,4.287653000001228,21.43826500000614,2019-09-20 09:35:00,2019,5m,edge,5.0,bearish,2019-09-20
loss,8965.195995,8985.776729,8965.195995,9088.680398999995,20.58073399999921,-20.58073399999921,2019-10-11 11:30:00,2019,5m,edge,5.0,bullish,2019-10-11
loss,8963.766778,8964.052621,8963.766778,8965.481836000008,0.2858430000014778,-0.2858430000014778,2019-10-14 08:45:00,2019,5m,edge,5.0,bullish,2019-10-14
loss,9228.743716,9199.015991,9228.743716,9050.377365999997,29.727725000000646,-29.727725000000646,2019-10-30 13:50:00,2019,5m,edge,5.0,bearish,2019-10-30
loss,9393.389581,9368.235351,9393.389581,9242.464200999999,25.154230000000098,-25.154230000000098,2019-11-06 17:00:00,2019,5m,edge,5.0,bearish,2019-11-06
loss,9402.250729,9392.53205,9402.250729,9343.938655000002,9.71867899999961,-9.71867899999961,2019-11-11 08:45:00,2019,5m,edge,5.0,bearish,2019-11-11
no_exit,,9552.318575,9567.182437,9477.999264999999,14.863862000000154,,,2019,5m,edge,5.0,bearish,2019-11-19
loss,9478.856791,9464.564616,9478.856791,9393.103740999997,14.292175000000498,-14.292175000000498,2019-11-21 19:00:00,2019,5m,edge,5.0,bearish,2019-11-21
no_exit,,9568.611655,9624.35114,9289.91423,55.73948500000006,,,2019,5m,edge,5.0,bearish,2019-12-02
loss,9580.617083,9569.183342,9580.617083,9512.014637000006,11.433740999998918,-11.433740999998918,2019-12-11 08:45:00,2019,5m,edge,5.0,bearish,2019-12-11
loss,7576.065811,7588.76958,7576.065811,7715.8072699999975,12.703768999999738,-12.703768999999738,2019-01-08 08:45:00,2019,5m,edge,10.0,bullish,2019-01-08
loss,7725.335096,7740.059919,7725.335096,7887.308149000005,14.72482300000047,-14.72482300000047,2019-01-23 09:20:00,2019,5m,edge,10.0,bullish,2019-01-23
loss,8018.676668,7990.670633,8018.676668,7710.610282999996,28.006035000000338,-28.006035000000338,2019-02-07 09:20:00,2019,5m,edge,10.0,bearish,2019-02-07
loss,8152.932408,8153.798574,8152.932408,8162.460234000007,0.8661660000007032,-0.8661660000007032,2019-02-15 08:45:00,2019,5m,edge,10.0,bullish,2019-02-15
no_exit,,8537.875391,8495.026409,8966.365210999995,42.84898199999952,,,2019,5m,edge,10.0,bullish,2019-03-21
loss,8707.833434,8699.206122,8707.833434,8612.933001999994,8.62731200000053,-8.62731200000053,2019-04-03 08:45:00,2019,5m,edge,10.0,bearish,2019-04-03
no_exit,,9018.991815,9048.612253,8722.787435,29.620437999999922,,,2019,5m,edge,10.0,bearish,2019-04-25
loss,9001.162037,8956.012439,9001.162037,8504.516459,45.14959799999997,-45.14959799999997,2019-04-26 14:00:00,2019,5m,edge,10.0,bearish,2019-04-26
loss,8875.490861,8914.026188,8875.490861,9299.379457999996,38.5353269999996,-38.5353269999996,2019-05-07 08:45:00,2019,5m,edge,10.0,bullish,2019-05-07
no_exit,,8502.503412,8467.994165,8847.595882,34.50924699999996,,,2019,5m,edge,10.0,bullish,2019-05-15
loss,8534.424466,8557.430631,8534.424466,8787.492280999988,23.006164999998873,-23.006164999998873,2019-05-22 12:10:00,2019,5m,edge,10.0,bullish,2019-05-22
loss,8455.915928,8473.745706,8455.915928,8652.043485999993,17.82977799999935,-17.82977799999935,2019-05-24 09:25:00,2019,5m,edge,10.0,bullish,2019-05-24
loss,8179.841949,8191.057454,8179.841949,8303.212504000001,11.215505000000121,-11.215505000000121,2019-06-03 08:45:00,2019,5m,edge,10.0,bullish,2019-06-03
no_exit,,8926.532484,8949.458504,8697.272283999991,22.92602000000079,,,2019,5m,edge,10.0,bearish,2019-06-20
loss,8994.164243,8987.859588,8994.164243,8924.813038,6.3046549999999115,-6.3046549999999115,2019-07-03 08:45:00,2019,5m,edge,10.0,bearish,2019-07-03
loss,9153.213507,9146.335701,9153.213507,9077.557640999996,6.877806000000419,-6.877806000000419,2019-07-16 08:45:00,2019,5m,edge,10.0,bearish,2019-07-16
no_exit,,9042.308885,9027.120397,9194.193764999998,15.18848799999978,,,2019,5m,edge,10.0,bullish,2019-07-22
loss,9158.945012,9138.884745,9158.945012,8938.282074999992,20.06026700000075,-20.06026700000075,2019-07-31 09:10:00,2019,5m,edge,10.0,bearish,2019-07-31
win,8464.286609999994,8630.50025,8647.121614,8464.286609999994,16.62136400000054,166.2136400000054,2019-08-05 13:40:00,2019,5m,edge,10.0,bearish,2019-08-05
loss,8754.587333,8750.57528,8754.587333,8710.454749999995,4.012053000000378,-4.012053000000378,2019-08-27 08:45:00,2019,5m,edge,10.0,bearish,2019-08-27
loss,9071.252986,9051.479293,9071.252986,8853.742363000008,19.773692999999184,-19.773692999999184,2019-09-13 08:50:00,2019,5m,edge,10.0,bearish,2019-09-13
win,9035.513496999987,9078.390027,9082.67768,9035.513496999987,4.287653000001228,42.87653000001228,2019-09-20 10:30:00,2019,5m,edge,10.0,bearish,2019-09-20
loss,8965.195995,8985.776729,8965.195995,9191.584068999991,20.58073399999921,-20.58073399999921,2019-10-11 11:30:00,2019,5m,edge,10.0,bullish,2019-10-11
loss,8963.766778,8964.052621,8963.766778,8966.911051000016,0.2858430000014778,-0.2858430000014778,2019-10-14 08:45:00,2019,5m,edge,10.0,bullish,2019-10-14
loss,9228.743716,9199.015991,9228.743716,8901.738740999994,29.727725000000646,-29.727725000000646,2019-10-30 13:50:00,2019,5m,edge,10.0,bearish,2019-10-30
loss,9393.389581,9368.235351,9393.389581,9116.693050999998,25.154230000000098,-25.154230000000098,2019-11-06 17:00:00,2019,5m,edge,10.0,bearish,2019-11-06
loss,9402.250729,9392.53205,9402.250729,9295.345260000004,9.71867899999961,-9.71867899999961,2019-11-11 08:45:00,2019,5m,edge,10.0,bearish,2019-11-11
no_exit,,9552.318575,9567.182437,9403.679954999998,14.863862000000154,,,2019,5m,edge,10.0,bearish,2019-11-19
loss,9478.856791,9464.564616,9478.856791,9321.642865999995,14.292175000000498,-14.292175000000498,2019-11-21 19:00:00,2019,5m,edge,10.0,bearish,2019-11-21
no_exit,,9568.611655,9624.35114,9011.216805,55.73948500000006,,,2019,5m,edge,10.0,bearish,2019-12-02
loss,9580.617083,9569.183342,9580.617083,9454.845932000011,11.433740999998918,-11.433740999998918,2019-12-11 08:45:00,2019,5m,edge,10.0,bearish,2019-12-11
win,7686.213262000001,7724.757652,7750.453912,7686.213262000001,25.69625999999971,38.54438999999957,2019-01-29 09:45:00,2019,15m,middle,1.5,bearish,2019-01-29
loss,8021.5638885,8006.839066,8021.5638885,7984.751832249999,14.7248225000003,-14.7248225000003,2019-02-07 09:15:00,2019,15m,middle,1.5,bearish,2019-02-07
no_exit,,8142.169354,8201.697805,8052.8766774999995,59.52845100000013,,,2019,15m,middle,1.5,bearish,2019-03-07
loss,8511.418301,8560.018824,8511.418301,8632.919608500002,48.600523000000976,-48.600523000000976,2019-03-26 10:45:00,2019,15m,middle,1.5,bullish,2019-03-26
win,9007.129260749996,9032.795514,9049.906349500001,9007.129260749996,17.110835500001485,25.666253250002228,2019-04-25 09:15:00,2019,15m,middle,1.5,bearish,2019-04-25
loss,9002.456134,8939.045392,9002.456134,8843.929279,63.41074200000003,-63.41074200000003,2019-04-26 14:00:00,2019,15m,middle,1.5,bearish,2019-04-26
win,8716.53264075,8640.827979,8590.3582045,8716.53264075,50.4697744999994,75.7046617499991,2019-06-10 10:45:00,2019,15m,middle,1.5,bullish,2019-06-10
win,8902.030300499999,8929.971387,8948.598778,8902.030300499999,18.62739099999999,27.941086499999983,2019-06-20 09:15:00,2019,15m,middle,1.5,bearish,2019-06-20
loss,8789.6928015,8833.108952,8789.6928015,8898.233177750002,43.416150500001095,-43.416150500001095,2019-06-26 12:15:00,2019,15m,middle,1.5,bullish,2019-06-26
no_exit,,9136.018992,9198.9222595,9041.66409075,62.903267499999856,,,2019,15m,middle,1.5,bearish,2019-07-29
loss,8583.9317715,8615.311762,8583.9317715,8662.381747749998,31.37999049999962,-31.37999049999962,2019-08-06 09:15:00,2019,15m,middle,1.5,bullish,2019-08-06
no_exit,,8898.161534,8659.0144875,9256.882103750002,239.14704650000022,,,2019,15m,middle,1.5,bullish,2019-08-13
win,8817.204026250001,8858.040999,8885.2656475,8817.204026250001,27.224648499999603,40.836972749999404,2019-08-30 10:00:00,2019,15m,middle,1.5,bearish,2019-08-30
loss,9071.9694235,9063.802029,9071.9694235,9051.55093725,8.167394500000228,-8.167394500000228,2019-09-13 09:15:00,2019,15m,middle,1.5,bearish,2019-09-13
loss,8966.1964475,9002.069809,8966.1964475,9055.87985125,35.8733615000001,-35.8733615000001,2019-10-11 11:30:00,2019,15m,middle,1.5,bullish,2019-10-11
loss,9225.742359,9205.876235,9225.742359,9176.077049,19.866124000000127,-19.866124000000127,2019-10-30 13:15:00,2019,15m,middle,1.5,bearish,2019-10-30
win,9350.655975999998,9375.095596,9391.388676,9350.655975999998,16.293080000001282,24.439620000001923,2019-11-06 10:30:00,2019,15m,middle,1.5,bearish,2019-11-06
win,7673.365132000001,7724.757652,7750.453912,7673.365132000001,25.69625999999971,51.39251999999942,2019-01-29 09:45:00,2019,15m,middle,2.0,bearish,2019-01-29
loss,8021.5638885,8006.839066,8021.5638885,7977.389420999999,14.7248225000003,-14.7248225000003,2019-02-07 09:15:00,2019,15m,middle,2.0,bearish,2019-02-07
no_exit,,8142.169354,8201.697805,8023.112451999999,59.52845100000013,,,2019,15m,middle,2.0,bearish,2019-03-07
loss,8511.418301,8560.018824,8511.418301,8657.219870000003,48.600523000000976,-48.600523000000976,2019-03-26 10:45:00,2019,15m,middle,2.0,bullish,2019-03-26
win,8998.573842999996,9032.795514,9049.906349500001,8998.573842999996,17.110835500001485,34.22167100000297,2019-04-25 09:15:00,2019,15m,middle,2.0,bearish,2019-04-25
loss,9002.456134,8939.045392,9002.456134,8812.223908,63.41074200000003,-63.41074200000003,2019-04-26 14:00:00,2019,15m,middle,2.0,bearish,2019-04-26
no_exit,,8640.827979,8590.3582045,8741.767527999998,50.4697744999994,,,2019,15m,middle,2.0,bullish,2019-06-10
win,8892.716605,8929.971387,8948.598778,8892.716605,18.62739099999999,37.25478199999998,2019-06-20 09:30:00,2019,15m,middle,2.0,bearish,2019-06-20
loss,8789.6928015,8833.108952,8789.6928015,8919.941253000003,43.416150500001095,-43.416150500001095,2019-06-26 12:15:00,2019,15m,middle,2.0,bullish,2019-06-26
no_exit,,9136.018992,9198.9222595,9010.212457,62.903267499999856,,,2019,15m,middle,2.0,bearish,2019-07-29
loss,8583.9317715,8615.311762,8583.9317715,8678.071742999999,31.37999049999962,-31.37999049999962,2019-08-06 09:15:00,2019,15m,middle,2.0,bullish,2019-08-06
no_exit,,8898.161534,8659.0144875,9376.455627000001,239.14704650000022,,,2019,15m,middle,2.0,bullish,2019-08-13
win,8803.591702000002,8858.040999,8885.2656475,8803.591702000002,27.224648499999603,54.449296999999206,2019-08-30 10:00:00,2019,15m,middle,2.0,bearish,2019-08-30
loss,9071.9694235,9063.802029,9071.9694235,9047.46724,8.167394500000228,-8.167394500000228,2019-09-13 09:15:00,2019,15m,middle,2.0,bearish,2019-09-13
loss,8966.1964475,9002.069809,8966.1964475,9073.816532,35.8733615000001,-35.8733615000001,2019-10-11 11:30:00,2019,15m,middle,2.0,bullish,2019-10-11
loss,9225.742359,9205.876235,9225.742359,9166.143987,19.866124000000127,-19.866124000000127,2019-10-30 13:15:00,2019,15m,middle,2.0,bearish,2019-10-30
win,9342.509435999997,9375.095596,9391.388676,9342.509435999997,16.293080000001282,32.586160000002565,2019-11-06 10:45:00,2019,15m,middle,2.0,bearish,2019-11-06
win,7660.5170020000005,7724.757652,7750.453912,7660.5170020000005,25.69625999999971,64.24064999999928,2019-01-29 09:45:00,2019,15m,middle,2.5,bearish,2019-01-29
loss,8021.5638885,8006.839066,8021.5638885,7970.027009749999,14.7248225000003,-14.7248225000003,2019-02-07 09:15:00,2019,15m,middle,2.5,bearish,2019-02-07
no_exit,,8142.169354,8201.697805,7993.348226499999,59.52845100000013,,,2019,15m,middle,2.5,bearish,2019-03-07
loss,8511.418301,8560.018824,8511.418301,8681.520131500003,48.600523000000976,-48.600523000000976,2019-03-26 10:45:00,2019,15m,middle,2.5,bullish,2019-03-26
win,8990.018425249997,9032.795514,9049.906349500001,8990.018425249997,17.110835500001485,42.77708875000371,2019-04-25 09:15:00,2019,15m,middle,2.5,bearish,2019-04-25
loss,9002.456134,8939.045392,9002.456134,8780.518537,63.41074200000003,-63.41074200000003,2019-04-26 14:00:00,2019,15m,middle,2.5,bearish,2019-04-26
no_exit,,8640.827979,8590.3582045,8767.002415249997,50.4697744999994,,,2019,15m,middle,2.5,bullish,2019-06-10
win,8883.4029095,8929.971387,8948.598778,8883.4029095,18.62739099999999,46.56847749999997,2019-06-20 10:15:00,2019,15m,middle,2.5,bearish,2019-06-20
loss,8789.6928015,8833.108952,8789.6928015,8941.649328250003,43.416150500001095,-43.416150500001095,2019-06-26 12:15:00,2019,15m,middle,2.5,bullish,2019-06-26
no_exit,,9136.018992,9198.9222595,8978.760823249999,62.903267499999856,,,2019,15m,middle,2.5,bearish,2019-07-29
loss,8583.9317715,8615.311762,8583.9317715,8693.76173825,31.37999049999962,-31.37999049999962,2019-08-06 09:15:00,2019,15m,middle,2.5,bullish,2019-08-06
no_exit,,8898.161534,8659.0144875,9496.02915025,239.14704650000022,,,2019,15m,middle,2.5,bullish,2019-08-13
win,8789.979377750002,8858.040999,8885.2656475,8789.979377750002,27.224648499999603,68.061621249999,2019-08-30 10:00:00,2019,15m,middle,2.5,bearish,2019-08-30
loss,9071.9694235,9063.802029,9071.9694235,9043.38354275,8.167394500000228,-8.167394500000228,2019-09-13 09:15:00,2019,15m,middle,2.5,bearish,2019-09-13
loss,8966.1964475,9002.069809,8966.1964475,9091.753212750002,35.8733615000001,-35.8733615000001,2019-10-11 11:30:00,2019,15m,middle,2.5,bullish,2019-10-11
loss,9225.742359,9205.876235,9225.742359,9156.210925,19.866124000000127,-19.866124000000127,2019-10-30 13:15:00,2019,15m,middle,2.5,bearish,2019-10-30
win,9334.362895999995,9375.095596,9391.388676,9334.362895999995,16.293080000001282,40.732700000003206,2019-11-06 10:45:00,2019,15m,middle,2.5,bearish,2019-11-06
win,7647.668872000001,7724.757652,7750.453912,7647.668872000001,25.69625999999971,77.08877999999913,2019-01-29 09:45:00,2019,15m,middle,3.0,bearish,2019-01-29
loss,8021.5638885,8006.839066,8021.5638885,7962.664598499999,14.7248225000003,-14.7248225000003,2019-02-07 09:15:00,2019,15m,middle,3.0,bearish,2019-02-07
no_exit,,8142.169354,8201.697805,7963.584000999999,59.52845100000013,,,2019,15m,middle,3.0,bearish,2019-03-07
loss,8511.418301,8560.018824,8511.418301,8705.820393000004,48.600523000000976,-48.600523000000976,2019-03-26 10:45:00,2019,15m,middle,3.0,bullish,2019-03-26
win,8981.463007499995,9032.795514,9049.906349500001,8981.463007499995,17.110835500001485,51.332506500004456,2019-04-25 09:15:00,2019,15m,middle,3.0,bearish,2019-04-25
loss,9002.456134,8939.045392,9002.456134,8748.813166,63.41074200000003,-63.41074200000003,2019-04-26 14:00:00,2019,15m,middle,3.0,bearish,2019-04-26
no_exit,,8640.827979,8590.3582045,8792.237302499998,50.4697744999994,,,2019,15m,middle,3.0,bullish,2019-06-10
win,8874.089214,8929.971387,8948.598778,8874.089214,18.62739099999999,55.882172999999966,2019-06-20 10:15:00,2019,15m,middle,3.0,bearish,2019-06-20
loss,8789.6928015,8833.108952,8789.6928015,8963.357403500004,43.416150500001095,-43.416150500001095,2019-06-26 12:15:00,2019,15m,middle,3.0,bullish,2019-06-26
no_exit,,9136.018992,9198.9222595,8947.3091895,62.903267499999856,,,2019,15m,middle,3.0,bearish,2019-07-29
loss,8583.9317715,8615.311762,8583.9317715,8709.451733499998,31.37999049999962,-31.37999049999962,2019-08-06 09:15:00,2019,15m,middle,3.0,bullish,2019-08-06
no_exit,,8898.161534,8659.0144875,9615.602673500001,239.14704650000022,,,2019,15m,middle,3.0,bullish,2019-08-13
win,8776.367053500002,8858.040999,8885.2656475,8776.367053500002,27.224648499999603,81.67394549999881,2019-08-30 10:15:00,2019,15m,middle,3.0,bearish,2019-08-30
loss,9071.9694235,9063.802029,9071.9694235,9039.2998455,8.167394500000228,-8.167394500000228,2019-09-13 09:15:00,2019,15m,middle,3.0,bearish,2019-09-13
loss,8966.1964475,9002.069809,8966.1964475,9109.6898935,35.8733615000001,-35.8733615000001,2019-10-11 11:30:00,2019,15m,middle,3.0,bullish,2019-10-11
loss,9225.742359,9205.876235,9225.742359,9146.277863,19.866124000000127,-19.866124000000127,2019-10-30 13:15:00,2019,15m,middle,3.0,bearish,2019-10-30
loss,9391.388676,9375.095596,9391.388676,9326.216355999995,16.293080000001282,-16.293080000001282,2019-11-06 15:45:00,2019,15m,middle,3.0,bearish,2019-11-06
no_exit,,7724.757652,7750.453912,7634.820742000002,25.69625999999971,,,2019,15m,middle,3.5,bearish,2019-01-29
loss,8021.5638885,8006.839066,8021.5638885,7955.3021872499985,14.7248225000003,-14.7248225000003,2019-02-07 09:15:00,2019,15m,middle,3.5,bearish,2019-02-07
no_exit,,8142.169354,8201.697805,7933.819775499999,59.52845100000013,,,2019,15m,middle,3.5,bearish,2019-03-07
loss,8511.418301,8560.018824,8511.418301,8730.120654500004,48.600523000000976,-48.600523000000976,2019-03-26 10:45:00,2019,15m,middle,3.5,bullish,2019-03-26
win,8972.907589749993,9032.795514,9049.906349500001,8972.907589749993,17.110835500001485,59.8879242500052,2019-04-25 09:15:00,2019,15m,middle,3.5,bearish,2019-04-25
loss,9002.456134,8939.045392,9002.456134,8717.107795,63.41074200000003,-63.41074200000003,2019-04-26 14:00:00,2019,15m,middle,3.5,bearish,2019-04-26
no_exit,,8640.827979,8590.3582045,8817.472189749999,50.4697744999994,,,2019,15m,middle,3.5,bullish,2019-06-10
win,8864.775518499999,8929.971387,8948.598778,8864.775518499999,18.62739099999999,65.19586849999996,2019-06-20 11:00:00,2019,15m,middle,3.5,bearish,2019-06-20
loss,8789.6928015,8833.108952,8789.6928015,8985.065478750004,43.416150500001095,-43.416150500001095,2019-06-26 12:15:00,2019,15m,middle,3.5,bullish,2019-06-26
no_exit,,9136.018992,9198.9222595,8915.85755575,62.903267499999856,,,2019,15m,middle,3.5,bearish,2019-07-29
loss,8583.9317715,8615.311762,8583.9317715,8725.141728749997,31.37999049999962,-31.37999049999962,2019-08-06 09:15:00,2019,15m,middle,3.5,bullish,2019-08-06
no_exit,,8898.161534,8659.0144875,9735.176196750002,239.14704650000022,,,2019,15m,middle,3.5,bullish,2019-08-13
no_exit,,8858.040999,8885.2656475,8762.754729250002,27.224648499999603,,,2019,15m,middle,3.5,bearish,2019-08-30
loss,9071.9694235,9063.802029,9071.9694235,9035.21614825,8.167394500000228,-8.167394500000228,2019-09-13 09:15:00,2019,15m,middle,3.5,bearish,2019-09-13
loss,8966.1964475,9002.069809,8966.1964475,9127.62657425,35.8733615000001,-35.8733615000001,2019-10-11 11:30:00,2019,15m,middle,3.5,bullish,2019-10-11
loss,9225.742359,9205.876235,9225.742359,9136.344801,19.866124000000127,-19.866124000000127,2019-10-30 13:15:00,2019,15m,middle,3.5,bearish,2019-10-30
loss,9391.388676,9375.095596,9391.388676,9318.069815999996,16.293080000001282,-16.293080000001282,2019-11-06 15:45:00,2019,15m,middle,3.5,bearish,2019-11-06
no_exit,,7724.757652,7750.453912,7621.972612000001,25.69625999999971,,,2019,15m,middle,4.0,bearish,2019-01-29
loss,8021.5638885,8006.839066,8021.5638885,7947.939775999998,14.7248225000003,-14.7248225000003,2019-02-07 09:15:00,2019,15m,middle,4.0,bearish,2019-02-07
no_exit,,8142.169354,8201.697805,7904.055549999999,59.52845100000013,,,2019,15m,middle,4.0,bearish,2019-03-07
loss,8511.418301,8560.018824,8511.418301,8754.420916000005,48.600523000000976,-48.600523000000976,2019-03-26 10:45:00,2019,15m,middle,4.0,bullish,2019-03-26
win,8964.352171999994,9032.795514,9049.906349500001,8964.352171999994,17.110835500001485,68.44334200000594,2019-04-25 09:15:00,2019,15m,middle,4.0,bearish,2019-04-25
loss,9002.456134,8939.045392,9002.456134,8685.402424,63.41074200000003,-63.41074200000003,2019-04-26 14:00:00,2019,15m,middle,4.0,bearish,2019-04-26
no_exit,,8640.827979,8590.3582045,8842.707076999997,50.4697744999994,,,2019,15m,middle,4.0,bullish,2019-06-10
win,8855.461823,8929.971387,8948.598778,8855.461823,18.62739099999999,74.50956399999995,2019-06-20 11:00:00,2019,15m,middle,4.0,bearish,2019-06-20
loss,8789.6928015,8833.108952,8789.6928015,9006.773554000005,43.416150500001095,-43.416150500001095,2019-06-26 12:15:00,2019,15m,middle,4.0,bullish,2019-06-26
no_exit,,9136.018992,9198.9222595,8884.405922,62.903267499999856,,,2019,15m,middle,4.0,bearish,2019-07-29
loss,8583.9317715,8615.311762,8583.9317715,8740.831723999998,31.37999049999962,-31.37999049999962,2019-08-06 09:15:00,2019,15m,middle,4.0,bullish,2019-08-06
no_exit,,8898.161534,8659.0144875,9854.749720000002,239.14704650000022,,,2019,15m,middle,4.0,bullish,2019-08-13
no_exit,,8858.040999,8885.2656475,8749.142405000002,27.224648499999603,,,2019,15m,middle,4.0,bearish,2019-08-30
loss,9071.9694235,9063.802029,9071.9694235,9031.132451,8.167394500000228,-8.167394500000228,2019-09-13 09:15:00,2019,15m,middle,4.0,bearish,2019-09-13
loss,8966.1964475,9002.069809,8966.1964475,9145.563255000001,35.8733615000001,-35.8733615000001,2019-10-11 11:30:00,2019,15m,middle,4.0,bullish,2019-10-11
loss,9225.742359,9205.876235,9225.742359,9126.411739,19.866124000000127,-19.866124000000127,2019-10-30 13:15:00,2019,15m,middle,4.0,bearish,2019-10-30
loss,9391.388676,9375.095596,9391.388676,9309.923275999994,16.293080000001282,-16.293080000001282,2019-11-06 15:45:00,2019,15m,middle,4.0,bearish,2019-11-06
no_exit,,7724.757652,7750.453912,7609.124482000001,25.69625999999971,,,2019,15m,middle,4.5,bearish,2019-01-29
loss,8021.5638885,8006.839066,8021.5638885,7940.577364749998,14.7248225000003,-14.7248225000003,2019-02-07 09:15:00,2019,15m,middle,4.5,bearish,2019-02-07
no_exit,,8142.169354,8201.697805,7874.291324499999,59.52845100000013,,,2019,15m,middle,4.5,bearish,2019-03-07
loss,8511.418301,8560.018824,8511.418301,8778.721177500005,48.600523000000976,-48.600523000000976,2019-03-26 10:45:00,2019,15m,middle,4.5,bullish,2019-03-26
win,8955.796754249994,9032.795514,9049.906349500001,8955.796754249994,17.110835500001485,76.99875975000668,2019-04-25 19:00:00,2019,15m,middle,4.5,bearish,2019-04-25
loss,9002.456134,8939.045392,9002.456134,8653.697053,63.41074200000003,-63.41074200000003,2019-04-26 14:00:00,2019,15m,middle,4.5,bearish,2019-04-26
no_exit,,8640.827979,8590.3582045,8867.941964249996,50.4697744999994,,,2019,15m,middle,4.5,bullish,2019-06-10
win,8846.1481275,8929.971387,8948.598778,8846.1481275,18.62739099999999,83.82325949999995,2019-06-20 11:15:00,2019,15m,middle,4.5,bearish,2019-06-20
loss,8789.6928015,8833.108952,8789.6928015,9028.481629250005,43.416150500001095,-43.416150500001095,2019-06-26 12:15:00,2019,15m,middle,4.5,bullish,2019-06-26
no_exit,,9136.018992,9198.9222595,8852.954288249999,62.903267499999856,,,2019,15m,middle,4.5,bearish,2019-07-29
loss,8583.9317715,8615.311762,8583.9317715,8756.521719249999,31.37999049999962,-31.37999049999962,2019-08-06 09:15:00,2019,15m,middle,4.5,bullish,2019-08-06
no_exit,,8898.161534,8659.0144875,9974.32324325,239.14704650000022,,,2019,15m,middle,4.5,bullish,2019-08-13
no_exit,,8858.040999,8885.2656475,8735.530080750003,27.224648499999603,,,2019,15m,middle,4.5,bearish,2019-08-30
