entry_time,entry_price,exit_time,exit_price,direction,stop_loss,take_profit,exit_reason,pnl,return_pct,fvg_lower,fvg_upper,fvg_middle,cumulative_pnl,equity,is_win,streak
2018-01-02 08:45:00,7592.484126,2018-01-02 15:45:00,7632.902396,Long,7558.3629055,7728.969008000001,EOD,40.41827000000012,0.5323457952528371,7548.84411,7567.881701,7558.3629055,40.41827000000012,10040.41827,True,1
2018-01-03 08:45:00,7684.450334,2018-01-03 15:45:00,7713.153164,Long,7659.8479095,7782.860032,EOD,28.702830000000176,0.3735183227485243,7651.354215,7668.341604,7659.8479095,69.1211000000003,10069.1211,True,1
2018-01-04 08:45:00,7730.433439,2018-01-04 09:30:00,7739.512905,Short,7739.512905,7694.115575000003,SL,-9.079465999999229,-0.11745093042510871,7737.755589,7741.270221,7739.512905,60.04163400000107,10060.041634000001,False,2
2018-01-08 08:45:00,7816.541926,2018-01-08 09:00:00,7807.755346,Long,7807.755346,7851.688246,SL,-8.786579999999958,-0.11241006679403,7805.705144,7809.805548,7807.755346,51.25505400000111,10051.255054000001,False,2
2018-01-09 08:45:00,7818.592129,2018-01-09 10:00:00,7841.290794500001,Short,7841.290794500001,7727.797466999996,SL,-22.69866550000097,-0.29031653174244987,7833.822201,7848.759388,7841.290794500001,28.55638850000014,10028.556388500001,False,2
2018-01-12 08:45:00,7880.683963,2018-01-12 13:30:00,7931.646127000001,Long,7867.943422,7931.646127000001,TP,50.962164000000485,0.6466718401507923,7866.039663,7869.847181,7867.943422,79.51855250000062,10079.518552500002,True,3
2018-01-16 08:45:00,8010.432467,2018-01-16 09:15:00,7994.9095085,Long,7994.9095085,8072.524300999999,SL,-15.522958499999731,-0.1937842752429228,7981.729638,8008.089379,7994.9095085,63.99559400000089,10063.995594,False,4
2018-01-17 08:45:00,7919.930689,2018-01-17 09:00:00,7937.650293000001,Short,7937.650293000001,7849.052272999997,SL,-17.7196040000008,-0.22373433172352855,7932.231902,7943.068684,7937.650293000001,46.27599000000009,10046.27599,False,4
2018-01-22 08:45:00,8030.641602,2018-01-22 11:30:00,8083.946853999998,Long,8017.315289,8083.946853999998,TP,53.30525199999829,0.663773265472622,8016.87596,8017.754618,8017.315289,99.58124199999838,10099.581241999998,True,5
2018-01-25 08:45:00,8112.649686,2018-01-25 15:45:00,8128.758417,Short,8164.344067,7905.872161999999,EOD,-16.10873100000026,-0.19856312824401995,8163.904738,8164.783396,8164.344067,83.47251099999812,10083.472510999998,False,6
2018-02-01 08:45:00,8141.352515,2018-02-01 13:15:00,8105.473979,Long,8105.473979,8284.866658999996,SL,-35.87853599999926,-0.4406950311252953,8100.934246,8110.013712,8105.473979,47.59397499999886,10047.593975,False,6
2018-02-06 08:45:00,7669.806034,2018-02-06 09:15:00,7590.5803675,Long,7590.5803675,7986.708700000002,SL,-79.22566650000044,-1.032955281382549,7555.287603,7625.873132,7590.5803675,-31.63169150000158,9968.368308499998,False,6
2018-02-08 08:45:00,7694.408459,2018-02-08 09:45:00,7585.454863000001,Short,7721.646858,7585.454863000001,TP,108.95359599999938,1.416010036126409,7719.889542,7723.404174,7721.646858,77.3219044999978,10077.321904499997,True,7
2018-02-14 08:45:00,7668.927376,2018-02-14 09:15:00,7735.119615999996,Long,7652.3793160000005,7735.119615999996,TP,66.19223999999667,0.8631225301095703,7643.739179,7661.019453,7652.3793160000005,143.51414449999447,10143.514144499994,True,7
2018-02-19 08:45:00,7955.662783,2018-02-19 09:45:00,7928.131498999999,Short,7962.545604,7928.131498999999,TP,27.531284000000596,0.3460589614083521,7956.248555,7968.842653,7962.545604,171.04542849999507,10171.045428499994,True,7
2018-02-20 08:45:00,7944.533114,2018-02-20 14:00:00,7922.8595495,Long,7922.8595495,8031.227371999999,SL,-21.673564499999884,-0.27281105370190145,7909.972565,7935.746534,7922.8595495,149.37186399999518,10149.371863999995,False,8
2018-02-26 08:45:00,8152.189298,2018-02-26 09:15:00,8136.373453,Long,8136.373453,8215.452678000001,SL,-15.815845000000081,-0.19400733253189087,8129.051303,8143.695603,8136.373453,133.5560189999951,10133.556018999996,False,8
2018-03-01 08:45:00,7974.114602,2018-03-01 09:00:00,8027.12697,Short,8027.12697,7762.065129999997,SL,-53.012368000000606,-0.6648056950009784,8011.604011,8042.649929,8027.12697,80.5436509999945,10080.543650999994,False,8
