entry_time,entry_price,exit_time,exit_price,direction,stop_loss,take_profit,exit_reason,pnl,return_pct,fvg_lower,fvg_upper,fvg_middle,cumulative_pnl,equity,is_win,streak
2018-01-15 08:31:00,7939.846938,2018-01-15 08:33:00,7941.018482,Short,7941.018482,7935.746533999997,SL,-1.171544000000722,-0.014755246658392472,7941.018482,7941.604254,7941.311368000001,-1.171544000000722,9998.828456,False,1
2018-01-16 08:31:00,7992.859307,2018-01-16 09:37:00,7981.729638,Long,7981.729638,8031.813148499999,SL,-11.129668999999922,-0.1392451508592521,7980.265208,7981.729638,7980.997423,-12.301213000000644,9987.698787,False,1
2018-01-26 08:31:00,8147.796008,2018-01-26 08:35:00,8152.77507,Short,8152.77507,8130.369291000003,SL,-4.9790619999994306,-0.061109310973307206,8152.77507,8156.289702,8154.532386,-17.280275000000074,9982.719724999999,False,1
2018-01-29 08:31:00,8208.716298,2018-01-29 08:38:00,8215.452677,Short,8215.452677,8185.1389715,SL,-6.736378999999943,-0.08206373268913214,8215.452677,8215.745563,8215.599119999999,-24.016654000000017,9975.983346,False,1
2018-01-31 08:31:00,8183.235215,2018-01-31 08:35:00,8178.549039,Long,8178.549039,8199.636830999996,SL,-4.68617599999925,-0.05726556645236612,8176.791723,8178.549039,8177.670381,-28.702829999999267,9971.297170000002,False,1
2018-02-01 08:31:00,8117.335862,2018-02-01 09:52:00,8166.540709999998,Long,8103.277334,8166.540709999998,TP,49.20484799999849,0.6061699162941262,8100.934246,8103.277334,8102.10579,20.502017999999225,10020.502018,True,2
2018-02-15 08:31:00,7871.897383,2018-02-15 08:39:00,7883.90571,Short,7883.90571,7829.868238500002,SL,-12.008326999999554,-0.15254679292355242,7883.90571,7890.349202,7887.127456,8.493690999999671,10008.493691,False,3
2018-02-16 08:31:00,7961.227617,2018-02-16 08:32:00,7955.077011,Long,7955.077011,7982.754737999997,SL,-6.150605999999243,-0.07725700477229859,7948.047747,7955.077011,7951.562379,2.3430850000004284,10002.343085,False,3
2018-03-02 08:31:00,7837.629719,2018-03-02 08:37:00,7822.985419,Long,7822.985419,7888.884768999999,SL,-14.64429999999993,-0.18684603030555508,7817.127699,7822.985419,7820.056559,-12.301214999999502,9987.698785,False,3
2018-03-05 08:31:00,7955.369897,2018-03-05 08:37:00,7949.512177,Long,7949.512177,7975.8719169999995,SL,-5.857719999999972,-0.07363227701340375,7946.583316,7949.512177,7948.0477465,-18.158934999999474,9981.841065,False,3
2018-03-07 08:31:00,8054.072483,2018-03-07 08:39:00,8075.599604000001,Long,8047.921877,8075.599604000001,TP,21.52712100000099,0.26728243438880145,8040.306841,8047.921877,8044.114358999999,3.368186000001515,10003.368186000002,True,4
2018-03-12 08:31:00,8340.197951,2018-03-12 08:33:00,8346.034747,Short,8346.034747,8319.769165000002,SL,-5.836795999999595,-0.06998390247200015,8346.034747,8346.618427,8346.326587,-2.4686099999980797,9997.531390000002,False,5
2018-03-16 08:31:00,8260.233844,2018-03-16 08:33:00,8253.813369,Long,8253.813369,8282.705506500002,SL,-6.420475000000806,-0.07772752105153122,8251.47865,8253.813369,8252.6460095,-8.889084999998886,9991.110915000001,False,5
2018-03-19 08:31:00,8128.030413,2018-03-19 08:33:00,8114.7517035,Short,8131.82433,8114.7517035,TP,13.278709500000332,0.16336933826874364,8131.82433,8135.618248,8133.721289,4.389624500001446,10004.389624500001,True,6
2018-03-23 08:31:00,7837.357967,2018-03-23 08:35:00,7827.727253,Long,7827.727253,7871.065466,SL,-9.630713999999898,-0.122882150343917,7817.51286,7827.727253,7822.6200565,-5.241089499998452,9994.7589105,False,7
2018-03-26 08:31:00,7786.286001,2018-03-26 08:36:00,7774.028729,Long,7774.028729,7829.186453000003,SL,-12.25727200000074,-0.15742129172273564,7769.651132,7774.028729,7771.8399305,-17.49836149999919,9982.501638500002,False,7
2018-03-27 08:31:00,7945.630535,2018-03-27 08:35:00,7925.201749000002,Short,7951.467331,7925.201749000002,TP,20.42878599999858,0.257107172426544,7951.467331,7957.595967,7954.5316490000005,2.93042449999939,10002.930424499998,True,8
2018-04-04 08:31:00,7431.116958,2018-04-04 09:50:00,7492.403315999998,Long,7413.60657,7492.403315999998,TP,61.28635799999847,0.8247260586313393,7409.812652,7413.60657,7411.709611,64.21678249999786,10064.216782499998,True,8
2018-04-05 08:31:00,7730.836438,2018-04-05 08:32:00,7738.132433,Short,7738.132433,7705.3004555000025,SL,-7.295994999999493,-0.09437523427784482,7738.132433,7743.969229,7741.0508310000005,56.92078749999837,10056.9207875,False,9
2018-04-11 08:31:00,7714.493409,2018-04-11 08:35:00,7703.111656,Long,7703.111656,7754.3295444999985,SL,-11.381752999999662,-0.1475372703892819,7694.648302,7703.111656,7698.879978999999,45.53903449999871,10045.539034499998,False,9
2018-04-17 08:31:00,7871.795064,2018-04-17 08:33:00,7876.172661,Short,7876.172661,7856.4734745000005,SL,-4.377596999999696,-0.055611165743118945,7876.172661,7879.966578,7878.0696195,41.16143749999901,10041.161437499999,False,9
2018-04-23 08:31:00,7815.761821,2018-04-23 08:32:00,7821.306778,Short,7821.306778,7796.3544715,SL,-5.544957000000068,-0.0709458287879429,7821.306778,7822.474137,7821.8904575,35.61648049999894,10035.616480499999,False,9
