Column1;Column2;Column3;Column4;Column5;Column6;Column7
01/01/2019;17:00:00;7332.96187;7367.897235;7326.609986;7360.10174;5594
01/01/2019;18:00:00;7359.524296;7375.404007;7356.059632;7365.876181;3491
01/01/2019;19:00:00;7366.164903;7373.671675;7326.032542;7327.764874;6206
01/01/2019;20:00:00;7328.63104;7330.363372;7266.844528;7283.590405;11669
01/01/2019;21:00:00;7283.012961;7285.611459;7269.154304;7280.125741;4233
01/01/2019;22:00:00;7280.414463;7281.858073;7228.155777;7249.521207;6702
01/01/2019;23:00:00;7248.65504;7260.492643;7222.958781;7228.444499;4243
02/01/2019;00:00:00;7228.733221;7249.232485;7227.289611;7238.54977;3887
02/01/2019;01:00:00;7237.972326;7247.788874;7214.585842;7220.07156;6849
02/01/2019;02:00:00;7219.782838;7220.937727;7107.181251;7129.124124;24291
02/01/2019;03:00:00;7129.701568;7161.749712;7127.10307;7154.531662;13484
02/01/2019;04:00:00;7155.397828;7177.340701;7137.497063;7144.426391;11598
02/01/2019;05:00:00;7144.426391;7165.503099;7139.518117;7157.707604;8769
02/01/2019;06:00:00;7157.707604;7189.178304;7154.531662;7156.263994;13014
02/01/2019;07:00:00;7156.263994;7174.453481;7144.426391;7152.510608;14464
02/01/2019;08:00:00;7151.933164;7241.148268;7150.489554;7232.197885;85395
02/01/2019;09:00:00;7231.909163;7317.948325;7208.52268;7305.244556;100790
02/01/2019;10:00:00;7305.533278;7354.3273;7295.71673;7301.779892;83712
02/01/2019;11:00:00;7302.357336;7365.876181;7296.005452;7359.524296;59229
02/01/2019;12:00:00;7358.946852;7401.966433;7358.946852;7398.790491;43835
02/01/2019;13:00:00;7399.367935;7399.656657;7354.3273;7359.235574;36962
02/01/2019;14:00:00;7358.946852;7370.495733;7310.730275;7359.524296;74285
02/01/2019;15:00:00;7360.10174;7366.164903;7218.62795;7231.042997;25753
02/01/2019;17:00:00;7209.677568;7211.121178;7168.390319;7181.671532;10948
02/01/2019;18:00:00;7181.960254;7201.593351;7179.9392;7189.467026;5167
02/01/2019;19:00:00;7188.889582;7219.782838;7184.847474;7215.452008;5705
02/01/2019;20:00:00;7215.74073;7222.670059;7195.530189;7198.706131;5837
02/01/2019;21:00:00;7198.128687;7201.882073;7183.981308;7197.839965;4429
02/01/2019;22:00:00;7197.551243;7203.614405;7187.445972;7198.417409;3454
02/01/2019;23:00:00;7198.417409;7202.170795;7164.636933;7173.876037;5782
03/01/2019;00:00:00;7174.453481;7176.763257;7146.736167;7171.854983;5742
03/01/2019;01:00:00;7171.277539;7198.417409;7170.988817;7174.453481;8042
