entry_time,entry_price,sl_price,tp_price,exit_time,exit_price,outcome,pnl_points,risk_points,reward_points,rr_ratio,session_date,sweep_high,mss_low,year
2018-01-03 06:30:00,7643.8856215,7651.375153,7636.396089999999,2018-01-03 08:30:00,7651.375153,loss,-7.489531500000339,7.489531500000339,7.489531500000339,1.0,2018-01-03,7646.375153,7641.39609,2018
2018-01-03 06:15:00,7646.668039,7654.596899,7638.739179,2018-01-03 08:30:00,7654.596899,loss,-7.928859999999986,7.928859999999986,7.928859999999986,1.0,2018-01-03,7649.596899,7643.739179,2018
2018-01-03 06:15:00,7646.960924999999,7655.182671,7638.739178999999,2018-01-03 08:30:00,7655.182671,loss,-8.221746000000167,8.221746000000167,8.221746000000167,1.0,2018-01-03,7650.182671,7643.739179,2018
2018-01-04 04:50:00,7730.7263244999995,7739.533843,7721.918805999999,2018-01-04 07:10:00,7739.533843,loss,-8.807518500000697,8.807518500000697,8.807518500000697,1.0,2018-01-04,7734.533843,7726.918806,2018
2018-01-08 05:55:00,7809.073333,7820.077496,7798.069170000001,2018-01-08 06:45:00,7798.069170000001,win,11.004162999999608,11.004162999999608,11.004162999999608,1.0,2018-01-08,7815.077496,7803.06917,2018
2018-01-08 05:50:00,7811.416421,7820.956154,7801.876687999999,2018-01-08 06:25:00,7801.876687999999,win,9.539733000000524,9.539733000000524,9.539733000000524,1.0,2018-01-08,7815.956154,7806.876688,2018
2018-01-08 05:50:00,7811.855750500001,7821.834813,7801.876688000001,2018-01-08 06:25:00,7801.876688000001,win,9.9790624999996,9.9790624999996,9.9790624999996,1.0,2018-01-08,7816.834813,7806.876688,2018
2018-01-09 05:35:00,7843.1945534999995,7853.173616,7833.215490999999,2018-01-09 07:35:00,7853.173616,loss,-9.97906250000051,9.97906250000051,9.97906250000051,1.0,2018-01-09,7848.173616,7838.215491,2018
2018-01-09 05:35:00,7841.8765665,7850.537642,7833.215491,2018-01-09 07:25:00,7850.537642,loss,-8.661075500000152,8.661075500000152,8.661075500000152,1.0,2018-01-09,7845.537642,7838.215491,2018
2018-01-11 03:10:00,7829.282467999999,7838.236429,7820.328506999999,2018-01-11 06:15:00,7838.236429,loss,-8.953961000000163,8.953961000000163,8.953961000000163,1.0,2018-01-11,7833.236429,7825.328507,2018
2018-01-12 06:40:00,7889.031215,7895.934974,7882.127456,2018-01-12 07:20:00,7895.934974,loss,-6.903758999999809,6.903758999999809,6.903758999999809,1.0,2018-01-12,7890.934974,7887.127456,2018
2018-01-15 05:00:00,7945.4117725,7958.319695,7932.503849999999,2018-01-15 22:05:00,7958.319695,loss,-12.907922500000495,12.907922500000495,12.907922500000495,1.0,2018-01-15,7953.319695,7937.50385,2018
2018-01-15 05:00:00,7943.2151275,7953.926405,7932.503849999999,2018-01-15 20:50:00,7953.926405,loss,-10.711277500000506,10.711277500000506,10.711277500000506,1.0,2018-01-15,7948.926405,7937.50385,2018
2018-01-15 05:00:00,7943.2151275,7953.926405,7932.503849999999,2018-01-15 20:50:00,7953.926405,loss,-10.711277500000506,10.711277500000506,10.711277500000506,1.0,2018-01-15,7948.926405,7937.50385,2018
