Column1;Column2;Column3;Column4;Column5;Column6;Column7
01/01/2020;17:00:00;10006.262353;10012.247812;9997.996719;10011.107725;2835
01/01/2020;17:15:00;10011.107725;10014.242965;10007.972484;10013.102878;1557
01/01/2020;17:30:00;10013.102878;10013.672921;10004.837244;10005.977331;1022
01/01/2020;17:45:00;10005.692309;10009.397593;10005.122266;10005.977331;466
01/01/2020;18:00:00;10005.977331;10007.972484;10004.2672;10005.122266;640
01/01/2020;18:15:00;10005.122266;10007.972484;10004.2672;10007.40244;446
01/01/2020;18:30:00;10007.687462;10012.532834;10007.40244;10011.677768;582
01/01/2020;18:45:00;10011.392746;10013.387899;10010.822703;10011.96279;514
01/01/2020;19:00:00;10012.247812;10017.948249;10011.96279;10013.672921;1282
01/01/2020;19:15:00;10013.102878;10013.672921;10001.416981;10005.692309;2134
01/01/2020;19:30:00;10005.407287;10010.822703;10005.122266;10007.687462;915
01/01/2020;19:45:00;10008.257506;10011.96279;10007.117419;10011.96279;712
01/01/2020;20:00:00;10011.96279;10016.808162;10009.967637;10014.813009;1383
01/01/2020;20:15:00;10015.098031;10016.238118;10012.817856;10015.098031;574
01/01/2020;20:30:00;10015.383052;10017.948249;10014.813009;10015.383052;624
01/01/2020;20:45:00;10015.953096;10017.378205;10014.813009;10016.238118;230
01/01/2020;21:00:00;10016.238118;10019.65838;10016.238118;10018.518293;571
01/01/2020;21:15:00;10018.233271;10021.368512;10018.233271;10020.228424;634
01/01/2020;21:30:00;10019.943402;10023.363665;10019.65838;10022.508599;612
01/01/2020;21:45:00;10022.223577;10023.648686;10020.798468;10022.508599;345
01/01/2020;22:00:00;10022.508599;10022.508599;10019.943402;10020.513446;267
01/01/2020;22:15:00;10020.798468;10020.798468;10019.373359;10019.943402;218
01/01/2020;22:30:00;10020.228424;10021.368512;10019.65838;10020.798468;164
01/01/2020;22:45:00;10020.513446;10020.513446;10017.948249;10018.803315;330
01/01/2020;23:00:00;10018.803315;10019.373359;10016.238118;10016.52314;374
01/01/2020;23:15:00;10016.238118;10017.663227;10014.527987;10014.527987;431
01/01/2020;23:30:00;10014.527987;10019.088337;10013.957943;10018.518293;442
01/01/2020;23:45:00;10018.518293;10020.798468;10017.093184;10020.228424;392
02/01/2020;00:00:00;10020.228424;10021.08349;10015.668074;10015.953096;445
02/01/2020;00:15:00;10015.953096;10019.65838;10015.953096;10017.378205;277
02/01/2020;00:30:00;10017.093184;10019.088337;10015.953096;10017.378205;654
02/01/2020;00:45:00;10016.808162;10020.228424;10016.238118;10019.65838;681
02/01/2020;01:00:00;10019.373359;10025.928861;10019.373359;10021.938555;2111
02/01/2020;01:15:00;10022.223577;10028.209036;10021.938555;10026.498905;1458
02/01/2020;01:30:00;10026.783927;10028.209036;10025.643839;10027.924014;768
02/01/2020;01:45:00;10027.924014;10032.769386;10027.068949;10027.924014;1514
02/01/2020;02:00:00;10027.924014;10035.904626;10025.358818;10033.33943;3248
02/01/2020;02:15:00;10033.054408;10035.049561;10026.783927;10028.77908;2130
02/01/2020;02:30:00;10028.494058;10030.204189;10024.503752;10026.213883;1618
02/01/2020;02:45:00;10026.498905;10042.745151;10024.503752;10039.324889;4202
02/01/2020;03:00:00;10039.324889;10048.445588;10037.614757;10047.590522;3373
02/01/2020;03:15:00;10047.305501;10049.300654;10045.595369;10047.305501;1434
02/01/2020;03:30:00;10047.305501;10051.295807;10043.315195;10044.455282;1669
02/01/2020;03:45:00;10044.17026;10051.580828;10043.600216;10050.155719;1285
02/01/2020;04:00:00;10050.155719;10053.005938;10049.300654;10049.585675;1108
02/01/2020;04:15:00;10049.585675;10055.286113;10049.015632;10055.001091;1141
02/01/2020;04:30:00;10054.716069;10057.566287;10053.005938;10055.571134;1541
02/01/2020;04:45:00;10055.571134;10057.851309;10053.29096;10053.29096;1292
02/01/2020;05:00:00;10053.29096;10053.575981;10047.590522;10048.160566;1445
02/01/2020;05:15:00;10048.160566;10049.585675;10044.740304;10047.305501;1279
02/01/2020;05:30:00;10047.305501;10047.590522;10043.315195;10043.885238;1305
02/01/2020;05:45:00;10043.600216;10045.595369;10041.605063;10042.175107;1207
02/01/2020;06:00:00;10042.460129;10048.160566;10041.605063;10044.740304;1606
02/01/2020;06:15:00;10044.740304;10049.585675;10044.740304;10049.015632;1053
02/01/2020;06:30:00;10048.73061;10051.295807;10048.160566;10049.870697;1042
02/01/2020;06:45:00;10049.870697;10054.431047;10049.300654;10053.861003;1171
02/01/2020;07:00:00;10053.861003;10059.56144;10053.005938;10057.566287;2195
02/01/2020;07:15:00;10057.851309;10060.98655;10055.856156;10058.421353;1284
02/01/2020;07:30:00;10058.421353;10065.831921;10058.136331;10065.546899;2713
02/01/2020;07:45:00;10065.546899;10068.112096;10061.841615;10065.261878;2407
02/01/2020;08:00:00;10065.261878;10066.116943;10056.141178;10056.996244;3802
02/01/2020;08:15:00;10056.996244;10063.266725;10050.155719;10056.711222;5462
02/01/2020;08:30:00;10056.996244;10092.623976;10050.440741;10082.363189;39108
02/01/2020;08:45:00;10082.363189;10088.063626;10069.252184;10087.493582;23237
02/01/2020;09:00:00;10087.493582;10089.488735;10058.991397;10059.846462;18792
02/01/2020;09:15:00;10059.56144;10059.846462;10035.334583;10053.29096;27791
02/01/2020;09:30:00;10053.29096;10054.716069;10039.894932;10050.725763;13895
02/01/2020;09:45:00;10050.725763;10067.257031;10045.025326;10065.546899;14696
02/01/2020;10:00:00;10065.546899;10071.532358;10061.556593;10070.392271;10427
02/01/2020;10:15:00;10070.392271;10070.962315;10062.981703;10064.406812;8141
02/01/2020;10:30:00;10064.406812;10064.691834;10038.754845;10054.431047;16405
02/01/2020;10:45:00;10054.431047;10067.542052;10054.146025;10066.116943;9320
02/01/2020;11:00:00;10066.116943;10070.392271;10063.266725;10067.827074;6843
02/01/2020;11:15:00;10067.827074;10076.947774;10064.976856;10071.532358;8184
02/01/2020;11:30:00;10071.532358;10084.928386;10071.247337;10081.508123;9330
02/01/2020;11:45:00;10081.508123;10084.07332;10079.51297;10083.218255;3684
02/01/2020;12:00:00;10083.218255;10083.788298;10075.237643;10075.237643;6354
02/01/2020;12:15:00;10075.522664;10078.942927;10073.812533;10077.232796;4723
02/01/2020;12:30:00;10077.517817;10078.372883;10072.387424;10073.812533;5792
02/01/2020;12:45:00;10073.812533;10084.07332;10073.812533;10083.503276;6562
02/01/2020;13:00:00;10083.503276;10089.203714;10082.648211;10088.63367;6319
02/01/2020;13:15:00;10088.918692;10099.4645;10087.778604;10097.754369;9240
02/01/2020;13:30:00;10097.754369;10103.739828;10095.189173;10103.169785;7749
02/01/2020;13:45:00;10102.884763;10105.734981;10100.319566;10104.02485;6189
02/01/2020;14:00:00;10104.02485;10110.010309;10103.454806;10107.160091;6647
02/01/2020;14:15:00;10107.445112;10110.865375;10104.879916;10107.730134;6150
02/01/2020;14:30:00;10107.730134;10113.14555;10104.594894;10111.72044;8826
02/01/2020;14:45:00;10111.72044;10134.807211;10109.155244;10134.237167;26991
02/01/2020;15:00:00;10134.237167;10140.79267;10129.106774;10137.087386;10833
02/01/2020;15:30:00;10137.087386;10143.357867;10135.947298;10142.502801;1464
02/01/2020;15:45:00;10142.217779;10148.48826;10141.932757;10147.918216;1527
02/01/2020;17:00:00;10141.647735;10155.043763;10141.647735;10152.478566;2093
02/01/2020;17:15:00;10152.478566;10153.333632;10148.773282;10149.343326;988
02/01/2020;17:30:00;10149.628347;10151.338479;10147.348173;10147.633194;485
02/01/2020;17:45:00;10147.633194;10148.48826;10143.642888;10144.782976;473
02/01/2020;18:00:00;10144.782976;10151.338479;10143.072845;10147.918216;1105
