Date,Timeframe,Direction,Entry Price,SL Level,SL Price,R:R,TP Price,Outcome
2018-01-03,5m,SHORT,7711.98162,75%,7724.282832,2.5,7681.228589999999,LOSS
2018-01-03,5m,SHORT,7711.98162,75%,7724.282832,3.0,7675.077983999999,LOSS
2018-01-03,5m,SHORT,7711.98162,75%,7724.282832,3.5,7668.9273779999985,LOSS
2018-01-03,5m,SHORT,7711.98162,75%,7724.282832,4.0,7662.776771999998,LOSS
2018-01-03,5m,SHORT,7711.98162,75%,7724.282832,4.5,7656.626165999998,LOSS
2018-01-03,5m,SHORT,7711.98162,75%,7724.282832,5.0,7650.475559999998,LOSS
2018-01-03,5m,SHORT,7711.98162,100%,7728.383236,1.0,7695.5800039999995,LOSS
2018-01-03,5m,SHORT,7711.98162,100%,7728.383236,1.5,7687.379196,LOSS
2018-01-03,5m,SHORT,7711.98162,100%,7728.383236,2.0,7679.178387999999,LOSS
2018-01-03,5m,SHORT,7711.98162,100%,7728.383236,2.5,7670.977579999999,LOSS
2018-01-03,5m,SHORT,7711.98162,100%,7728.383236,3.0,7662.776771999999,LOSS
2018-01-03,5m,SHORT,7711.98162,100%,7728.383236,3.5,7654.575964,LOSS
2018-01-03,5m,SHORT,7711.98162,100%,7728.383236,4.0,7646.375155999999,LOSS
2018-01-03,5m,SHORT,7711.98162,100%,7728.383236,4.5,7638.174347999999,LOSS
2018-01-03,5m,SHORT,7711.98162,100%,7728.383236,5.0,7629.973539999999,LOSS
2018-01-04,5m,LONG,7740.391563,25%,7736.3643805,1.0,7744.4187455,LOSS
2018-01-04,5m,LONG,7740.391563,25%,7736.3643805,1.5,7746.43233675,LOSS
2018-01-04,5m,LONG,7740.391563,25%,7736.3643805,2.0,7748.445928,LOSS
2018-01-04,5m,LONG,7740.391563,25%,7736.3643805,2.5,7750.45951925,LOSS
2018-01-04,5m,LONG,7740.391563,25%,7736.3643805,3.0,7752.4731105,LOSS
2018-01-04,5m,LONG,7740.391563,25%,7736.3643805,3.5,7754.48670175,LOSS
2018-01-04,5m,LONG,7740.391563,25%,7736.3643805,4.0,7756.500293,LOSS
2018-01-04,5m,LONG,7740.391563,25%,7736.3643805,4.5,7758.51388425,LOSS
2018-01-04,5m,LONG,7740.391563,25%,7736.3643805,5.0,7760.5274755,LOSS
2018-01-04,5m,LONG,7740.391563,50%,7732.337198,1.0,7748.445928,LOSS
2018-01-04,5m,LONG,7740.391563,50%,7732.337198,1.5,7752.4731105,LOSS
2018-01-04,5m,LONG,7740.391563,50%,7732.337198,2.0,7756.500293,LOSS
2018-01-04,5m,LONG,7740.391563,50%,7732.337198,2.5,7760.5274755,LOSS
2018-01-04,5m,LONG,7740.391563,50%,7732.337198,3.0,7764.554658,LOSS
2018-01-04,5m,LONG,7740.391563,50%,7732.337198,3.5,7768.5818405,LOSS
2018-01-04,5m,LONG,7740.391563,50%,7732.337198,4.0,7772.609023,LOSS
2018-01-04,5m,LONG,7740.391563,50%,7732.337198,4.5,7776.6362055,LOSS
2018-01-04,5m,LONG,7740.391563,50%,7732.337198,5.0,7780.663388,LOSS
2018-01-04,5m,LONG,7740.391563,75%,7728.3100155,1.0,7752.4731105,NO_RESULT
2018-01-04,5m,LONG,7740.391563,75%,7728.3100155,1.5,7758.51388425,NO_RESULT
2018-01-04,5m,LONG,7740.391563,75%,7728.3100155,2.0,7764.554658,NO_RESULT
2018-01-04,5m,LONG,7740.391563,75%,7728.3100155,2.5,7770.59543175,NO_RESULT
2018-01-04,5m,LONG,7740.391563,75%,7728.3100155,3.0,7776.6362055,NO_RESULT
2018-01-04,5m,LONG,7740.391563,75%,7728.3100155,3.5,7782.67697925,NO_RESULT
2018-01-04,5m,LONG,7740.391563,75%,7728.3100155,4.0,7788.717753,NO_RESULT
2018-01-04,5m,LONG,7740.391563,75%,7728.3100155,4.5,7794.75852675,NO_RESULT
2018-01-04,5m,LONG,7740.391563,75%,7728.3100155,5.0,7800.7993005,NO_RESULT
2018-01-04,5m,LONG,7740.391563,100%,7724.282833,1.0,7756.500293,NO_RESULT
2018-01-04,5m,LONG,7740.391563,100%,7724.282833,1.5,7764.554658,NO_RESULT
2018-01-04,5m,LONG,7740.391563,100%,7724.282833,2.0,7772.609023,NO_RESULT
2018-01-04,5m,LONG,7740.391563,100%,7724.282833,2.5,7780.663388,NO_RESULT
2018-01-04,5m,LONG,7740.391563,100%,7724.282833,3.0,7788.717753,NO_RESULT
2018-01-04,5m,LONG,7740.391563,100%,7724.282833,3.5,7796.772118,NO_RESULT
2018-01-04,5m,LONG,7740.391563,100%,7724.282833,4.0,7804.826483,NO_RESULT
2018-01-04,5m,LONG,7740.391563,100%,7724.282833,4.5,7812.880848,NO_RESULT
2018-01-04,5m,LONG,7740.391563,100%,7724.282833,5.0,7820.935213,NO_RESULT
2018-01-08,5m,LONG,7836.458175,25%,7832.43099225,1.0,7840.48535775,WIN
2018-01-08,5m,LONG,7836.458175,25%,7832.43099225,1.5,7842.498949125,LOSS
2018-01-08,5m,LONG,7836.458175,25%,7832.43099225,2.0,7844.5125405,LOSS
2018-01-08,5m,LONG,7836.458175,25%,7832.43099225,2.5,7846.526131875,LOSS
2018-01-08,5m,LONG,7836.458175,25%,7832.43099225,3.0,7848.53972325,LOSS
2018-01-08,5m,LONG,7836.458175,25%,7832.43099225,3.5,7850.553314625,LOSS
2018-01-08,5m,LONG,7836.458175,25%,7832.43099225,4.0,7852.566906,LOSS
2018-01-08,5m,LONG,7836.458175,25%,7832.43099225,4.5,7854.580497375,LOSS
2018-01-08,5m,LONG,7836.458175,25%,7832.43099225,5.0,7856.59408875,LOSS
2018-01-08,5m,LONG,7836.458175,50%,7828.4038095,1.0,7844.5125405,LOSS
2018-01-08,5m,LONG,7836.458175,50%,7828.4038095,1.5,7848.53972325,LOSS
2018-01-08,5m,LONG,7836.458175,50%,7828.4038095,2.0,7852.566906,LOSS
2018-01-08,5m,LONG,7836.458175,50%,7828.4038095,2.5,7856.59408875,LOSS
2018-01-08,5m,LONG,7836.458175,50%,7828.4038095,3.0,7860.6212715,LOSS
2018-01-08,5m,LONG,7836.458175,50%,7828.4038095,3.5,7864.64845425,LOSS
2018-01-08,5m,LONG,7836.458175,50%,7828.4038095,4.0,7868.675637,LOSS
2018-01-08,5m,LONG,7836.458175,50%,7828.4038095,4.5,7872.70281975,LOSS
2018-01-08,5m,LONG,7836.458175,50%,7828.4038095,5.0,7876.7300025,LOSS
2018-01-08,5m,LONG,7836.458175,75%,7824.3766267500005,1.0,7848.539723249999,NO_RESULT
2018-01-08,5m,LONG,7836.458175,75%,7824.3766267500005,1.5,7854.580497374998,NO_RESULT
2018-01-08,5m,LONG,7836.458175,75%,7824.3766267500005,2.0,7860.621271499998,NO_RESULT
2018-01-08,5m,LONG,7836.458175,75%,7824.3766267500005,2.5,7866.662045624998,NO_RESULT
2018-01-08,5m,LONG,7836.458175,75%,7824.3766267500005,3.0,7872.702819749998,NO_RESULT
2018-01-08,5m,LONG,7836.458175,75%,7824.3766267500005,3.5,7878.743593874997,NO_RESULT
2018-01-08,5m,LONG,7836.458175,75%,7824.3766267500005,4.0,7884.784367999997,NO_RESULT
2018-01-08,5m,LONG,7836.458175,75%,7824.3766267500005,4.5,7890.825142124997,NO_RESULT
2018-01-08,5m,LONG,7836.458175,75%,7824.3766267500005,5.0,7896.865916249996,NO_RESULT
2018-01-08,5m,LONG,7836.458175,100%,7820.349444,1.0,7852.566905999999,NO_RESULT
2018-01-08,5m,LONG,7836.458175,100%,7820.349444,1.5,7860.621271499998,NO_RESULT
2018-01-08,5m,LONG,7836.458175,100%,7820.349444,2.0,7868.6756369999985,NO_RESULT
2018-01-08,5m,LONG,7836.458175,100%,7820.349444,2.5,7876.730002499999,NO_RESULT
2018-01-08,5m,LONG,7836.458175,100%,7820.349444,3.0,7884.784367999998,NO_RESULT
2018-01-08,5m,LONG,7836.458175,100%,7820.349444,3.5,7892.838733499997,NO_RESULT
2018-01-08,5m,LONG,7836.458175,100%,7820.349444,4.0,7900.893098999997,NO_RESULT
2018-01-08,5m,LONG,7836.458175,100%,7820.349444,4.5,7908.947464499997,NO_RESULT
2018-01-08,5m,LONG,7836.458175,100%,7820.349444,5.0,7917.0018299999965,NO_RESULT
2018-01-11,5m,LONG,7882.734166,25%,7880.6107425,1.0,7884.8575895,LOSS
2018-01-11,5m,LONG,7882.734166,25%,7880.6107425,1.5,7885.91930125,LOSS
2018-01-11,5m,LONG,7882.734166,25%,7880.6107425,2.0,7886.9810130000005,LOSS
2018-01-11,5m,LONG,7882.734166,25%,7880.6107425,2.5,7888.042724750001,LOSS
2018-01-11,5m,LONG,7882.734166,25%,7880.6107425,3.0,7889.104436500001,LOSS
2018-01-11,5m,LONG,7882.734166,25%,7880.6107425,3.5,7890.16614825,LOSS
2018-01-11,5m,LONG,7882.734166,25%,7880.6107425,4.0,7891.227860000001,LOSS
2018-01-11,5m,LONG,7882.734166,25%,7880.6107425,4.5,7892.289571750001,LOSS
2018-01-11,5m,LONG,7882.734166,25%,7880.6107425,5.0,7893.351283500001,LOSS
2018-01-11,5m,LONG,7882.734166,50%,7878.487319,1.0,7886.9810130000005,LOSS
2018-01-11,5m,LONG,7882.734166,50%,7878.487319,1.5,7889.104436500001,LOSS
2018-01-11,5m,LONG,7882.734166,50%,7878.487319,2.0,7891.227860000001,LOSS
2018-01-11,5m,LONG,7882.734166,50%,7878.487319,2.5,7893.351283500001,LOSS
2018-01-11,5m,LONG,7882.734166,50%,7878.487319,3.0,7895.474707000001,LOSS
2018-01-11,5m,LONG,7882.734166,50%,7878.487319,3.5,7897.598130500001,LOSS
2018-01-11,5m,LONG,7882.734166,50%,7878.487319,4.0,7899.721554000002,LOSS
2018-01-11,5m,LONG,7882.734166,50%,7878.487319,4.5,7901.844977500002,LOSS
2018-01-11,5m,LONG,7882.734166,50%,7878.487319,5.0,7903.968401000002,LOSS
2018-01-11,5m,LONG,7882.734166,75%,7876.363895500001,1.0,7889.1044365,LOSS
2018-01-11,5m,LONG,7882.734166,75%,7876.363895500001,1.5,7892.28957175,LOSS
2018-01-11,5m,LONG,7882.734166,75%,7876.363895500001,2.0,7895.474706999999,LOSS
2018-01-11,5m,LONG,7882.734166,75%,7876.363895500001,2.5,7898.659842249999,LOSS
2018-01-11,5m,LONG,7882.734166,75%,7876.363895500001,3.0,7901.844977499999,LOSS
2018-01-11,5m,LONG,7882.734166,75%,7876.363895500001,3.5,7905.030112749999,LOSS
2018-01-11,5m,LONG,7882.734166,75%,7876.363895500001,4.0,7908.215247999999,LOSS
2018-01-11,5m,LONG,7882.734166,75%,7876.363895500001,4.5,7911.400383249998,LOSS
2018-01-11,5m,LONG,7882.734166,75%,7876.363895500001,5.0,7914.585518499998,LOSS
2018-01-11,5m,LONG,7882.734166,100%,7874.240472,1.0,7891.22786,LOSS
2018-01-11,5m,LONG,7882.734166,100%,7874.240472,1.5,7895.474706999999,LOSS
2018-01-11,5m,LONG,7882.734166,100%,7874.240472,2.0,7899.721554,LOSS
2018-01-11,5m,LONG,7882.734166,100%,7874.240472,2.5,7903.968401,LOSS
2018-01-11,5m,LONG,7882.734166,100%,7874.240472,3.0,7908.2152479999995,LOSS
2018-01-11,5m,LONG,7882.734166,100%,7874.240472,3.5,7912.462094999999,LOSS
2018-01-11,5m,LONG,7882.734166,100%,7874.240472,4.0,7916.708941999999,LOSS
2018-01-11,5m,LONG,7882.734166,100%,7874.240472,4.5,7920.955789,LOSS
2018-01-11,5m,LONG,7882.734166,100%,7874.240472,5.0,7925.202635999999,LOSS
2018-01-12,5m,LONG,7937.210964,25%,7932.81767375,1.0,7941.60425425,NO_RESULT
2018-01-12,5m,LONG,7937.210964,25%,7932.81767375,1.5,7943.800899375,NO_RESULT
2018-01-12,5m,LONG,7937.210964,25%,7932.81767375,2.0,7945.9975445,NO_RESULT
2018-01-12,5m,LONG,7937.210964,25%,7932.81767375,2.5,7948.194189625,NO_RESULT
2018-01-12,5m,LONG,7937.210964,25%,7932.81767375,3.0,7950.39083475,NO_RESULT
2018-01-12,5m,LONG,7937.210964,25%,7932.81767375,3.5,7952.587479875,NO_RESULT
2018-01-12,5m,LONG,7937.210964,25%,7932.81767375,4.0,7954.784125,NO_RESULT
2018-01-12,5m,LONG,7937.210964,25%,7932.81767375,4.5,7956.980770125,NO_RESULT
2018-01-12,5m,LONG,7937.210964,25%,7932.81767375,5.0,7959.17741525,NO_RESULT
2018-01-12,5m,LONG,7937.210964,50%,7928.4243835,1.0,7945.9975445,NO_RESULT
2018-01-12,5m,LONG,7937.210964,50%,7928.4243835,1.5,7950.39083475,NO_RESULT
2018-01-12,5m,LONG,7937.210964,50%,7928.4243835,2.0,7954.784125,NO_RESULT
2018-01-12,5m,LONG,7937.210964,50%,7928.4243835,2.5,7959.17741525,NO_RESULT
2018-01-12,5m,LONG,7937.210964,50%,7928.4243835,3.0,7963.5707055,NO_RESULT
2018-01-12,5m,LONG,7937.210964,50%,7928.4243835,3.5,7967.96399575,NO_RESULT
2018-01-12,5m,LONG,7937.210964,50%,7928.4243835,4.0,7972.357286,NO_RESULT
2018-01-12,5m,LONG,7937.210964,50%,7928.4243835,4.5,7976.75057625,NO_RESULT
2018-01-12,5m,LONG,7937.210964,50%,7928.4243835,5.0,7981.1438665000005,NO_RESULT
2018-01-12,5m,LONG,7937.210964,75%,7924.031093250001,1.0,7950.390834749999,NO_RESULT
2018-01-12,5m,LONG,7937.210964,75%,7924.031093250001,1.5,7956.980770124999,NO_RESULT
2018-01-12,5m,LONG,7937.210964,75%,7924.031093250001,2.0,7963.570705499998,NO_RESULT
2018-01-12,5m,LONG,7937.210964,75%,7924.031093250001,2.5,7970.160640874998,NO_RESULT
2018-01-12,5m,LONG,7937.210964,75%,7924.031093250001,3.0,7976.750576249998,NO_RESULT
2018-01-12,5m,LONG,7937.210964,75%,7924.031093250001,3.5,7983.340511624998,NO_RESULT
2018-01-12,5m,LONG,7937.210964,75%,7924.031093250001,4.0,7989.930446999997,NO_RESULT
2018-01-12,5m,LONG,7937.210964,75%,7924.031093250001,4.5,7996.520382374996,NO_RESULT
2018-01-12,5m,LONG,7937.210964,75%,7924.031093250001,5.0,8003.110317749996,NO_RESULT
2018-01-12,5m,LONG,7937.210964,100%,7919.6378030000005,1.0,7954.784124999999,NO_RESULT
2018-01-12,5m,LONG,7937.210964,100%,7919.6378030000005,1.5,7963.570705499998,NO_RESULT
2018-01-12,5m,LONG,7937.210964,100%,7919.6378030000005,2.0,7972.357285999999,NO_RESULT
2018-01-12,5m,LONG,7937.210964,100%,7919.6378030000005,2.5,7981.143866499999,NO_RESULT
2018-01-12,5m,LONG,7937.210964,100%,7919.6378030000005,3.0,7989.930446999998,NO_RESULT
2018-01-12,5m,LONG,7937.210964,100%,7919.6378030000005,3.5,7998.717027499997,NO_RESULT
2018-01-12,5m,LONG,7937.210964,100%,7919.6378030000005,4.0,8007.503607999997,NO_RESULT
2018-01-12,5m,LONG,7937.210964,100%,7919.6378030000005,4.5,8016.290188499997,NO_RESULT
2018-01-12,5m,LONG,7937.210964,100%,7919.6378030000005,5.0,8025.076768999997,NO_RESULT
2018-01-16,5m,LONG,7927.838612,25%,7922.93277125,1.0,7932.744452749999,LOSS
2018-01-16,5m,LONG,7927.838612,25%,7922.93277125,1.5,7935.197373124999,LOSS
2018-01-16,5m,LONG,7927.838612,25%,7922.93277125,2.0,7937.650293499999,LOSS
2018-01-16,5m,LONG,7927.838612,25%,7922.93277125,2.5,7940.103213874999,LOSS
2018-01-16,5m,LONG,7927.838612,25%,7922.93277125,3.0,7942.556134249999,LOSS
2018-01-16,5m,LONG,7927.838612,25%,7922.93277125,3.5,7945.0090546249985,LOSS
2018-01-16,5m,LONG,7927.838612,25%,7922.93277125,4.0,7947.461974999998,LOSS
2018-01-16,5m,LONG,7927.838612,25%,7922.93277125,4.5,7949.914895374998,LOSS
2018-01-16,5m,LONG,7927.838612,25%,7922.93277125,5.0,7952.367815749998,LOSS
2018-01-16,5m,LONG,7927.838612,50%,7918.026930499999,1.0,7937.6502935,LOSS
2018-01-16,5m,LONG,7927.838612,50%,7918.026930499999,1.5,7942.5561342500005,LOSS
2018-01-16,5m,LONG,7927.838612,50%,7918.026930499999,2.0,7947.461975,LOSS
2018-01-16,5m,LONG,7927.838612,50%,7918.026930499999,2.5,7952.36781575,LOSS
2018-01-16,5m,LONG,7927.838612,50%,7918.026930499999,3.0,7957.2736565000005,LOSS
2018-01-16,5m,LONG,7927.838612,50%,7918.026930499999,3.5,7962.179497250001,LOSS
2018-01-16,5m,LONG,7927.838612,50%,7918.026930499999,4.0,7967.085338000001,LOSS
2018-01-16,5m,LONG,7927.838612,50%,7918.026930499999,4.5,7971.9911787500005,LOSS
2018-01-16,5m,LONG,7927.838612,50%,7918.026930499999,5.0,7976.897019500001,LOSS
2018-01-16,5m,LONG,7927.838612,75%,7913.121089749999,1.0,7942.5561342500005,LOSS
2018-01-16,5m,LONG,7927.838612,75%,7913.121089749999,1.5,7949.914895375001,LOSS
2018-01-16,5m,LONG,7927.838612,75%,7913.121089749999,2.0,7957.273656500001,LOSS
2018-01-16,5m,LONG,7927.838612,75%,7913.121089749999,2.5,7964.632417625002,LOSS
2018-01-16,5m,LONG,7927.838612,75%,7913.121089749999,3.0,7971.991178750002,LOSS
2018-01-16,5m,LONG,7927.838612,75%,7913.121089749999,3.5,7979.349939875003,LOSS
2018-01-16,5m,LONG,7927.838612,75%,7913.121089749999,4.0,7986.708701000003,LOSS
2018-01-16,5m,LONG,7927.838612,75%,7913.121089749999,4.5,7994.067462125004,LOSS
2018-01-16,5m,LONG,7927.838612,75%,7913.121089749999,5.0,8001.426223250004,LOSS
2018-01-16,5m,LONG,7927.838612,100%,7908.215248999999,1.0,7947.461975,LOSS
2018-01-16,5m,LONG,7927.838612,100%,7908.215248999999,1.5,7957.2736565000005,LOSS
2018-01-16,5m,LONG,7927.838612,100%,7908.215248999999,2.0,7967.085338000001,LOSS
2018-01-16,5m,LONG,7927.838612,100%,7908.215248999999,2.5,7976.897019500001,LOSS
2018-01-16,5m,LONG,7927.838612,100%,7908.215248999999,3.0,7986.708701000001,LOSS
2018-01-16,5m,LONG,7927.838612,100%,7908.215248999999,3.5,7996.520382500002,LOSS
2018-01-16,5m,LONG,7927.838612,100%,7908.215248999999,4.0,8006.332064000002,LOSS
2018-01-16,5m,LONG,7927.838612,100%,7908.215248999999,4.5,8016.143745500002,LOSS
2018-01-16,5m,LONG,7927.838612,100%,7908.215248999999,5.0,8025.955427000003,LOSS
2018-01-17,5m,LONG,7998.131255,25%,7993.445079,1.0,8002.817431,LOSS
2018-01-17,5m,LONG,7998.131255,25%,7993.445079,1.5,8005.160519000001,LOSS
2018-01-17,5m,LONG,7998.131255,25%,7993.445079,2.0,8007.503607000001,LOSS
2018-01-17,5m,LONG,7998.131255,25%,7993.445079,2.5,8009.846695,LOSS
2018-01-17,5m,LONG,7998.131255,25%,7993.445079,3.0,8012.189783000001,LOSS
2018-01-17,5m,LONG,7998.131255,25%,7993.445079,3.5,8014.532871000001,LOSS
2018-01-17,5m,LONG,7998.131255,25%,7993.445079,4.0,8016.875959000001,LOSS
2018-01-17,5m,LONG,7998.131255,25%,7993.445079,4.5,8019.2190470000005,LOSS
2018-01-17,5m,LONG,7998.131255,25%,7993.445079,5.0,8021.562135000001,LOSS
2018-01-17,5m,LONG,7998.131255,50%,7988.758903,1.0,8007.503607000001,LOSS
2018-01-17,5m,LONG,7998.131255,50%,7988.758903,1.5,8012.189783000001,LOSS
2018-01-17,5m,LONG,7998.131255,50%,7988.758903,2.0,8016.875959000001,LOSS
2018-01-17,5m,LONG,7998.131255,50%,7988.758903,2.5,8021.562135000001,LOSS
2018-01-17,5m,LONG,7998.131255,50%,7988.758903,3.0,8026.248311000001,LOSS
2018-01-17,5m,LONG,7998.131255,50%,7988.758903,3.5,8030.934487000001,LOSS
2018-01-17,5m,LONG,7998.131255,50%,7988.758903,4.0,8035.6206630000015,LOSS
2018-01-17,5m,LONG,7998.131255,50%,7988.758903,4.5,8040.306839000002,LOSS
2018-01-17,5m,LONG,7998.131255,50%,7988.758903,5.0,8044.993015000002,LOSS
2018-01-17,5m,LONG,7998.131255,75%,7984.072727000001,1.0,8012.189783,LOSS
2018-01-17,5m,LONG,7998.131255,75%,7984.072727000001,1.5,8019.219047,LOSS
2018-01-17,5m,LONG,7998.131255,75%,7984.072727000001,2.0,8026.248310999999,LOSS
2018-01-17,5m,LONG,7998.131255,75%,7984.072727000001,2.5,8033.277574999999,LOSS
2018-01-17,5m,LONG,7998.131255,75%,7984.072727000001,3.0,8040.306838999999,LOSS
2018-01-17,5m,LONG,7998.131255,75%,7984.072727000001,3.5,8047.336102999999,LOSS
2018-01-17,5m,LONG,7998.131255,75%,7984.072727000001,4.0,8054.3653669999985,LOSS
2018-01-17,5m,LONG,7998.131255,75%,7984.072727000001,4.5,8061.394630999998,LOSS
2018-01-17,5m,LONG,7998.131255,75%,7984.072727000001,5.0,8068.423894999998,LOSS
2018-01-17,5m,LONG,7998.131255,100%,7979.3865510000005,1.0,8016.875959,LOSS
2018-01-17,5m,LONG,7998.131255,100%,7979.3865510000005,1.5,8026.248310999999,LOSS
2018-01-17,5m,LONG,7998.131255,100%,7979.3865510000005,2.0,8035.620663,LOSS
2018-01-17,5m,LONG,7998.131255,100%,7979.3865510000005,2.5,8044.993015,LOSS
2018-01-17,5m,LONG,7998.131255,100%,7979.3865510000005,3.0,8054.365366999999,LOSS
2018-01-17,5m,LONG,7998.131255,100%,7979.3865510000005,3.5,8063.737718999999,LOSS
2018-01-17,5m,LONG,7998.131255,100%,7979.3865510000005,4.0,8073.110070999999,LOSS
2018-01-17,5m,LONG,7998.131255,100%,7979.3865510000005,4.5,8082.4824229999995,LOSS
2018-01-17,5m,LONG,7998.131255,100%,7979.3865510000005,5.0,8091.854774999999,LOSS
2018-01-18,5m,SHORT,7979.972322,25%,7983.340510999999,1.0,7976.604133,LOSS
2018-01-18,5m,SHORT,7979.972322,25%,7983.340510999999,1.5,7974.9200385,LOSS
2018-01-18,5m,SHORT,7979.972322,25%,7983.340510999999,2.0,7973.235944,LOSS
2018-01-18,5m,SHORT,7979.972322,25%,7983.340510999999,2.5,7971.5518495,LOSS
2018-01-18,5m,SHORT,7979.972322,25%,7983.340510999999,3.0,7969.867755,LOSS
2018-01-18,5m,SHORT,7979.972322,25%,7983.340510999999,3.5,7968.183660500001,LOSS
2018-01-18,5m,SHORT,7979.972322,25%,7983.340510999999,4.0,7966.499566,LOSS
2018-01-18,5m,SHORT,7979.972322,25%,7983.340510999999,4.5,7964.8154715,LOSS
2018-01-18,5m,SHORT,7979.972322,25%,7983.340510999999,5.0,7963.131377000001,LOSS
2018-01-18,5m,SHORT,7979.972322,50%,7986.708699999999,1.0,7973.235944,LOSS
2018-01-18,5m,SHORT,7979.972322,50%,7986.708699999999,1.5,7969.867755,LOSS
2018-01-18,5m,SHORT,7979.972322,50%,7986.708699999999,2.0,7966.499566,LOSS
2018-01-18,5m,SHORT,7979.972322,50%,7986.708699999999,2.5,7963.131377000001,LOSS
2018-01-18,5m,SHORT,7979.972322,50%,7986.708699999999,3.0,7959.763188000001,LOSS
2018-01-18,5m,SHORT,7979.972322,50%,7986.708699999999,3.5,7956.394999000001,LOSS
2018-01-18,5m,SHORT,7979.972322,50%,7986.708699999999,4.0,7953.026810000001,LOSS
2018-01-18,5m,SHORT,7979.972322,50%,7986.708699999999,4.5,7949.658621000001,LOSS
2018-01-18,5m,SHORT,7979.972322,50%,7986.708699999999,5.0,7946.290432000002,LOSS
2018-01-18,5m,SHORT,7979.972322,75%,7990.076889,1.0,7969.867754999999,LOSS
2018-01-18,5m,SHORT,7979.972322,75%,7990.076889,1.5,7964.815471499999,LOSS
2018-01-18,5m,SHORT,7979.972322,75%,7990.076889,2.0,7959.763187999999,LOSS
2018-01-18,5m,SHORT,7979.972322,75%,7990.076889,2.5,7954.710904499999,LOSS
2018-01-18,5m,SHORT,7979.972322,75%,7990.076889,3.0,7949.658620999999,LOSS
2018-01-18,5m,SHORT,7979.972322,75%,7990.076889,3.5,7944.6063374999985,LOSS
2018-01-18,5m,SHORT,7979.972322,75%,7990.076889,4.0,7939.554053999998,LOSS
2018-01-18,5m,SHORT,7979.972322,75%,7990.076889,4.5,7934.501770499998,LOSS
2018-01-18,5m,SHORT,7979.972322,75%,7990.076889,5.0,7929.449486999998,LOSS
2018-01-18,5m,SHORT,7979.972322,100%,7993.445078,1.0,7966.4995659999995,LOSS
2018-01-18,5m,SHORT,7979.972322,100%,7993.445078,1.5,7959.763187999999,LOSS
2018-01-18,5m,SHORT,7979.972322,100%,7993.445078,2.0,7953.026809999999,LOSS
2018-01-18,5m,SHORT,7979.972322,100%,7993.445078,2.5,7946.290432,LOSS
2018-01-18,5m,SHORT,7979.972322,100%,7993.445078,3.0,7939.554053999999,LOSS
2018-01-18,5m,SHORT,7979.972322,100%,7993.445078,3.5,7932.817675999999,LOSS
2018-01-18,5m,SHORT,7979.972322,100%,7993.445078,4.0,7926.081297999999,LOSS
2018-01-18,5m,SHORT,7979.972322,100%,7993.445078,4.5,7919.34492,LOSS
2018-01-18,5m,SHORT,7979.972322,100%,7993.445078,5.0,7912.608541999999,LOSS
2018-01-22,5m,LONG,8126.415329,25%,8123.7793547500005,1.0,8129.05130325,WIN
2018-01-22,5m,LONG,8126.415329,25%,8123.7793547500005,1.5,8130.369290375,WIN
2018-01-22,5m,LONG,8126.415329,25%,8123.7793547500005,2.0,8131.6872775,WIN
2018-01-22,5m,LONG,8126.415329,25%,8123.7793547500005,2.5,8133.005264625001,LOSS
