timeframe,year,date,time,setup_type,direction,sl_percentage,rr_ratio,entry_price,sl_price,tp_price,risk,body_size,outcome,exit_price,exit_time,pnl,bars_held
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,50,1.5,7554.116058,7539.1788715,7576.521837749999,14.93718649999937,12.301212999999734,WIN,7576.521837749999,2018-01-02 08:45:00,22.405779749999056,15.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,50,2.0,7554.116058,7539.1788715,7583.990430999998,14.93718649999937,12.301212999999734,WIN,7583.990430999998,2018-01-02 08:50:00,29.87437299999874,20.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,50,2.5,7554.116058,7539.1788715,7591.459024249998,14.93718649999937,12.301212999999734,WIN,7591.459024249998,2018-01-02 08:55:00,37.342966249998426,25.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,50,3.0,7554.116058,7539.1788715,7598.927617499998,14.93718649999937,12.301212999999734,WIN,7598.927617499998,2018-01-02 09:15:00,44.81155949999811,45.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,50,3.5,7554.116058,7539.1788715,7606.396210749997,14.93718649999937,12.301212999999734,WIN,7606.396210749997,2018-01-02 09:25:00,52.2801527499978,55.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,50,4.0,7554.116058,7539.1788715,7613.864803999997,14.93718649999937,12.301212999999734,WIN,7613.864803999997,2018-01-02 09:50:00,59.74874599999748,80.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,50,4.5,7554.116058,7539.1788715,7621.333397249997,14.93718649999937,12.301212999999734,WIN,7621.333397249997,2018-01-02 10:15:00,67.21733924999717,105.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,50,5.0,7554.116058,7539.1788715,7628.8019904999965,14.93718649999937,12.301212999999734,WIN,7628.8019904999965,2018-01-02 13:00:00,74.68593249999685,270.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,75,1.0,7554.116058,7536.10356825,7572.12854775,18.012489749999986,12.301212999999734,WIN,7572.12854775,2018-01-02 08:45:00,18.012489749999986,15.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,75,1.5,7554.116058,7536.10356825,7581.134792625,18.012489749999986,12.301212999999734,WIN,7581.134792625,2018-01-02 08:50:00,27.018734625000434,20.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,75,2.0,7554.116058,7536.10356825,7590.1410375,18.012489749999986,12.301212999999734,WIN,7590.1410375,2018-01-02 08:55:00,36.02497949999997,25.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,75,2.5,7554.116058,7536.10356825,7599.147282374999,18.012489749999986,12.301212999999734,WIN,7599.147282374999,2018-01-02 09:15:00,45.03122437499951,45.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,75,3.0,7554.116058,7536.10356825,7608.15352725,18.012489749999986,12.301212999999734,WIN,7608.15352725,2018-01-02 09:25:00,54.03746924999996,55.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,75,3.5,7554.116058,7536.10356825,7617.159772125,18.012489749999986,12.301212999999734,WIN,7617.159772125,2018-01-02 10:00:00,63.043714125000406,90.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,75,4.0,7554.116058,7536.10356825,7626.166017,18.012489749999986,12.301212999999734,WIN,7626.166017,2018-01-02 13:00:00,72.04995899999994,270.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,75,4.5,7554.116058,7536.10356825,7635.172261874999,18.012489749999986,12.301212999999734,WIN,7635.172261874999,2018-01-02 14:40:00,81.05620387499948,370.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,75,5.0,7554.116058,7536.10356825,7644.1785067499995,18.012489749999986,12.301212999999734,WIN,7644.1785067499995,2018-01-02 20:00:00,90.06244874999993,690.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,100,1.0,7554.116058,7533.028265,7575.203850999999,21.087792999999692,12.301212999999734,WIN,7575.203850999999,2018-01-02 08:45:00,21.087792999999692,15.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,100,1.5,7554.116058,7533.028265,7585.7477475,21.087792999999692,12.301212999999734,WIN,7585.7477475,2018-01-02 08:50:00,31.631689499999993,20.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,100,2.0,7554.116058,7533.028265,7596.291643999999,21.087792999999692,12.301212999999734,WIN,7596.291643999999,2018-01-02 09:00:00,42.175585999999385,30.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,100,2.5,7554.116058,7533.028265,7606.835540499998,21.087792999999692,12.301212999999734,WIN,7606.835540499998,2018-01-02 09:25:00,52.719482499998776,55.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,100,3.0,7554.116058,7533.028265,7617.379436999999,21.087792999999692,12.301212999999734,WIN,7617.379436999999,2018-01-02 10:00:00,63.26337899999907,90.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,100,3.5,7554.116058,7533.028265,7627.923333499999,21.087792999999692,12.301212999999734,WIN,7627.923333499999,2018-01-02 13:00:00,73.80727549999938,270.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,100,4.0,7554.116058,7533.028265,7638.467229999998,21.087792999999692,12.301212999999734,WIN,7638.467229999998,2018-01-02 14:45:00,84.35117199999877,375.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,100,4.5,7554.116058,7533.028265,7649.011126499998,21.087792999999692,12.301212999999734,WIN,7649.011126499998,2018-01-03 03:05:00,94.89506849999816,1115.0
5m,2018,2018-01-02,08:30:00,bearish_830_to_bullish_breakout,LONG,100,5.0,7554.116058,7533.028265,7659.555022999998,21.087792999999692,12.301212999999734,WIN,7659.555022999998,2018-01-03 08:30:00,105.43896499999846,1440.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.0,7734.533843,7742.295322,7726.772364,7.761478999999781,4.1004039999997985,WIN,7726.772364,2018-01-04 08:40:00,7.761478999999781,10.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.5,7734.533843,7742.295322,7722.8916245,7.761478999999781,4.1004039999997985,WIN,7722.8916245,2018-01-04 08:40:00,11.642218500000126,10.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.0,7734.533843,7742.295322,7719.010885000001,7.761478999999781,4.1004039999997985,WIN,7719.010885000001,2018-01-04 08:45:00,15.522957999999562,15.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.5,7734.533843,7742.295322,7715.130145500001,7.761478999999781,4.1004039999997985,LOSS,7742.295322,2018-01-04 09:35:00,-7.761478999999781,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.0,7734.533843,7742.295322,7711.249406000001,7.761478999999781,4.1004039999997985,LOSS,7742.295322,2018-01-04 09:35:00,-7.761478999999781,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.5,7734.533843,7742.295322,7707.3686665000005,7.761478999999781,4.1004039999997985,LOSS,7742.295322,2018-01-04 09:35:00,-7.761478999999781,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.0,7734.533843,7742.295322,7703.487927000001,7.761478999999781,4.1004039999997985,LOSS,7742.295322,2018-01-04 09:35:00,-7.761478999999781,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.5,7734.533843,7742.295322,7699.607187500002,7.761478999999781,4.1004039999997985,LOSS,7742.295322,2018-01-04 09:35:00,-7.761478999999781,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,5.0,7734.533843,7742.295322,7695.726448000001,7.761478999999781,4.1004039999997985,LOSS,7742.295322,2018-01-04 09:35:00,-7.761478999999781,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.0,7734.533843,7743.320422999999,7725.747263000001,8.786579999999049,4.1004039999997985,WIN,7725.747263000001,2018-01-04 08:40:00,8.786579999999049,10.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.5,7734.533843,7743.320422999999,7721.353973000001,8.786579999999049,4.1004039999997985,WIN,7721.353973000001,2018-01-04 08:40:00,13.179869999999028,10.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.0,7734.533843,7743.320422999999,7716.960683000002,8.786579999999049,4.1004039999997985,WIN,7716.960683000002,2018-01-04 08:45:00,17.573159999998097,15.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.5,7734.533843,7743.320422999999,7712.567393000003,8.786579999999049,4.1004039999997985,LOSS,7743.320422999999,2018-01-04 09:35:00,-8.786579999999049,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.0,7734.533843,7743.320422999999,7708.174103000003,8.786579999999049,4.1004039999997985,LOSS,7743.320422999999,2018-01-04 09:35:00,-8.786579999999049,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.5,7734.533843,7743.320422999999,7703.780813000003,8.786579999999049,4.1004039999997985,LOSS,7743.320422999999,2018-01-04 09:35:00,-8.786579999999049,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.0,7734.533843,7743.320422999999,7699.387523000004,8.786579999999049,4.1004039999997985,LOSS,7743.320422999999,2018-01-04 09:35:00,-8.786579999999049,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.5,7734.533843,7743.320422999999,7694.994233000005,8.786579999999049,4.1004039999997985,LOSS,7743.320422999999,2018-01-04 09:35:00,-8.786579999999049,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,5.0,7734.533843,7743.320422999999,7690.600943000005,8.786579999999049,4.1004039999997985,LOSS,7743.320422999999,2018-01-04 09:35:00,-8.786579999999049,65.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.0,7734.533843,7744.345523999999,7724.722162000001,9.811680999999226,4.1004039999997985,WIN,7724.722162000001,2018-01-04 08:40:00,9.811680999999226,10.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.5,7734.533843,7744.345523999999,7719.816321500001,9.811680999999226,4.1004039999997985,WIN,7719.816321500001,2018-01-04 08:45:00,14.717521499998838,15.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.0,7734.533843,7744.345523999999,7714.910481000002,9.811680999999226,4.1004039999997985,LOSS,7744.345523999999,2018-01-04 09:40:00,-9.811680999999226,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.5,7734.533843,7744.345523999999,7710.004640500002,9.811680999999226,4.1004039999997985,LOSS,7744.345523999999,2018-01-04 09:40:00,-9.811680999999226,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.0,7734.533843,7744.345523999999,7705.0988000000025,9.811680999999226,4.1004039999997985,LOSS,7744.345523999999,2018-01-04 09:40:00,-9.811680999999226,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.5,7734.533843,7744.345523999999,7700.192959500003,9.811680999999226,4.1004039999997985,LOSS,7744.345523999999,2018-01-04 09:40:00,-9.811680999999226,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.0,7734.533843,7744.345523999999,7695.287119000003,9.811680999999226,4.1004039999997985,LOSS,7744.345523999999,2018-01-04 09:40:00,-9.811680999999226,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.5,7734.533843,7744.345523999999,7690.381278500004,9.811680999999226,4.1004039999997985,LOSS,7744.345523999999,2018-01-04 09:40:00,-9.811680999999226,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,5.0,7734.533843,7744.345523999999,7685.475438000004,9.811680999999226,4.1004039999997985,LOSS,7744.345523999999,2018-01-04 09:40:00,-9.811680999999226,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.0,7734.533843,7745.370625,7723.697061000001,10.836781999999403,4.1004039999997985,WIN,7723.697061000001,2018-01-04 08:40:00,10.836781999999403,10.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.5,7734.533843,7745.370625,7718.2786700000015,10.836781999999403,4.1004039999997985,WIN,7718.2786700000015,2018-01-04 08:45:00,16.25517299999865,15.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.0,7734.533843,7745.370625,7712.860279000001,10.836781999999403,4.1004039999997985,LOSS,7745.370625,2018-01-04 09:40:00,-10.836781999999403,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.5,7734.533843,7745.370625,7707.441888000001,10.836781999999403,4.1004039999997985,LOSS,7745.370625,2018-01-04 09:40:00,-10.836781999999403,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.0,7734.533843,7745.370625,7702.023497000002,10.836781999999403,4.1004039999997985,LOSS,7745.370625,2018-01-04 09:40:00,-10.836781999999403,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.5,7734.533843,7745.370625,7696.605106000003,10.836781999999403,4.1004039999997985,LOSS,7745.370625,2018-01-04 09:40:00,-10.836781999999403,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.0,7734.533843,7745.370625,7691.186715000003,10.836781999999403,4.1004039999997985,LOSS,7745.370625,2018-01-04 09:40:00,-10.836781999999403,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.5,7734.533843,7745.370625,7685.768324000002,10.836781999999403,4.1004039999997985,LOSS,7745.370625,2018-01-04 09:40:00,-10.836781999999403,70.0
5m,2018,2018-01-04,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,5.0,7734.533843,7745.370625,7680.349933000003,10.836781999999403,4.1004039999997985,LOSS,7745.370625,2018-01-04 09:40:00,-10.836781999999403,70.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,25,1.0,7992.859307,7980.997423,8004.721191,11.861883999999918,1.757315999999264,LOSS,7980.997423,2018-01-18 08:50:00,-11.861883999999918,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,25,1.5,7992.859307,7980.997423,8010.652133,11.861883999999918,1.757315999999264,LOSS,7980.997423,2018-01-18 08:50:00,-11.861883999999918,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,25,2.0,7992.859307,7980.997423,8016.583075,11.861883999999918,1.757315999999264,LOSS,7980.997423,2018-01-18 08:50:00,-11.861883999999918,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,25,2.5,7992.859307,7980.997423,8022.5140169999995,11.861883999999918,1.757315999999264,LOSS,7980.997423,2018-01-18 08:50:00,-11.861883999999918,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,25,3.0,7992.859307,7980.997423,8028.4449589999995,11.861883999999918,1.757315999999264,LOSS,7980.997423,2018-01-18 08:50:00,-11.861883999999918,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,25,3.5,7992.859307,7980.997423,8034.375900999999,11.861883999999918,1.757315999999264,LOSS,7980.997423,2018-01-18 08:50:00,-11.861883999999918,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,25,4.0,7992.859307,7980.997423,8040.306842999999,11.861883999999918,1.757315999999264,LOSS,7980.997423,2018-01-18 08:50:00,-11.861883999999918,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,25,4.5,7992.859307,7980.997423,8046.237784999999,11.861883999999918,1.757315999999264,LOSS,7980.997423,2018-01-18 08:50:00,-11.861883999999918,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,25,5.0,7992.859307,7980.997423,8052.168726999999,11.861883999999918,1.757315999999264,LOSS,7980.997423,2018-01-18 08:50:00,-11.861883999999918,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,1.0,7992.859307,7980.558094,8005.160519999999,12.301212999999734,1.757315999999264,LOSS,7980.558094,2018-01-18 08:50:00,-12.301212999999734,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,1.5,7992.859307,7980.558094,8011.311126499999,12.301212999999734,1.757315999999264,LOSS,7980.558094,2018-01-18 08:50:00,-12.301212999999734,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,2.0,7992.859307,7980.558094,8017.461732999999,12.301212999999734,1.757315999999264,LOSS,7980.558094,2018-01-18 08:50:00,-12.301212999999734,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,2.5,7992.859307,7980.558094,8023.6123394999995,12.301212999999734,1.757315999999264,LOSS,7980.558094,2018-01-18 08:50:00,-12.301212999999734,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,3.0,7992.859307,7980.558094,8029.762945999999,12.301212999999734,1.757315999999264,LOSS,7980.558094,2018-01-18 08:50:00,-12.301212999999734,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,3.5,7992.859307,7980.558094,8035.913552499998,12.301212999999734,1.757315999999264,LOSS,7980.558094,2018-01-18 08:50:00,-12.301212999999734,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,4.0,7992.859307,7980.558094,8042.064158999999,12.301212999999734,1.757315999999264,LOSS,7980.558094,2018-01-18 08:50:00,-12.301212999999734,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,4.5,7992.859307,7980.558094,8048.214765499999,12.301212999999734,1.757315999999264,LOSS,7980.558094,2018-01-18 08:50:00,-12.301212999999734,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,5.0,7992.859307,7980.558094,8054.365371999998,12.301212999999734,1.757315999999264,LOSS,7980.558094,2018-01-18 08:50:00,-12.301212999999734,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,1.0,7992.859307,7980.118765,8005.599848999999,12.74054199999955,1.757315999999264,LOSS,7980.118765,2018-01-18 08:50:00,-12.74054199999955,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,1.5,7992.859307,7980.118765,8011.970119999999,12.74054199999955,1.757315999999264,LOSS,7980.118765,2018-01-18 08:50:00,-12.74054199999955,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,2.0,7992.859307,7980.118765,8018.340390999999,12.74054199999955,1.757315999999264,LOSS,7980.118765,2018-01-18 08:50:00,-12.74054199999955,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,2.5,7992.859307,7980.118765,8024.710661999999,12.74054199999955,1.757315999999264,LOSS,7980.118765,2018-01-18 08:50:00,-12.74054199999955,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,3.0,7992.859307,7980.118765,8031.080932999998,12.74054199999955,1.757315999999264,LOSS,7980.118765,2018-01-18 08:50:00,-12.74054199999955,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,3.5,7992.859307,7980.118765,8037.451203999998,12.74054199999955,1.757315999999264,LOSS,7980.118765,2018-01-18 08:50:00,-12.74054199999955,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,4.0,7992.859307,7980.118765,8043.821474999998,12.74054199999955,1.757315999999264,LOSS,7980.118765,2018-01-18 08:50:00,-12.74054199999955,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,4.5,7992.859307,7980.118765,8050.191745999998,12.74054199999955,1.757315999999264,LOSS,7980.118765,2018-01-18 08:50:00,-12.74054199999955,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,5.0,7992.859307,7980.118765,8056.5620169999975,12.74054199999955,1.757315999999264,LOSS,7980.118765,2018-01-18 08:50:00,-12.74054199999955,20.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,1.0,7992.859307,7979.679436,8006.039177999999,13.179870999999366,1.757315999999264,LOSS,7979.679436,2018-01-18 09:00:00,-13.179870999999366,30.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,1.5,7992.859307,7979.679436,8012.629113499999,13.179870999999366,1.757315999999264,LOSS,7979.679436,2018-01-18 09:00:00,-13.179870999999366,30.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,2.0,7992.859307,7979.679436,8019.219048999998,13.179870999999366,1.757315999999264,LOSS,7979.679436,2018-01-18 09:00:00,-13.179870999999366,30.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,2.5,7992.859307,7979.679436,8025.808984499998,13.179870999999366,1.757315999999264,LOSS,7979.679436,2018-01-18 09:00:00,-13.179870999999366,30.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,3.0,7992.859307,7979.679436,8032.398919999998,13.179870999999366,1.757315999999264,LOSS,7979.679436,2018-01-18 09:00:00,-13.179870999999366,30.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,3.5,7992.859307,7979.679436,8038.988855499998,13.179870999999366,1.757315999999264,LOSS,7979.679436,2018-01-18 09:00:00,-13.179870999999366,30.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,4.0,7992.859307,7979.679436,8045.578790999997,13.179870999999366,1.757315999999264,LOSS,7979.679436,2018-01-18 09:00:00,-13.179870999999366,30.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,4.5,7992.859307,7979.679436,8052.168726499996,13.179870999999366,1.757315999999264,LOSS,7979.679436,2018-01-18 09:00:00,-13.179870999999366,30.0
5m,2018,2018-01-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,5.0,7992.859307,7979.679436,8058.758661999997,13.179870999999366,1.757315999999264,LOSS,7979.679436,2018-01-18 09:00:00,-13.179870999999366,30.0
5m,2018,2018-01-19,08:30:00,bearish_830_to_bullish_breakout,LONG,25,1.0,8030.05583,8018.047504,8042.064156,12.008326000000125,2.343087999999625,LOSS,8018.047504,2018-01-19 08:50:00,-12.008326000000125,20.0
5m,2018,2018-01-19,08:30:00,bearish_830_to_bullish_breakout,LONG,25,1.5,8030.05583,8018.047504,8048.068319,12.008326000000125,2.343087999999625,LOSS,8018.047504,2018-01-19 08:50:00,-12.008326000000125,20.0
5m,2018,2018-01-19,08:30:00,bearish_830_to_bullish_breakout,LONG,25,2.0,8030.05583,8018.047504,8054.0724820000005,12.008326000000125,2.343087999999625,LOSS,8018.047504,2018-01-19 08:50:00,-12.008326000000125,20.0
5m,2018,2018-01-19,08:30:00,bearish_830_to_bullish_breakout,LONG,25,2.5,8030.05583,8018.047504,8060.076645000001,12.008326000000125,2.343087999999625,LOSS,8018.047504,2018-01-19 08:50:00,-12.008326000000125,20.0
5m,2018,2018-01-19,08:30:00,bearish_830_to_bullish_breakout,LONG,25,3.0,8030.05583,8018.047504,8066.080808000001,12.008326000000125,2.343087999999625,LOSS,8018.047504,2018-01-19 08:50:00,-12.008326000000125,20.0
5m,2018,2018-01-19,08:30:00,bearish_830_to_bullish_breakout,LONG,25,3.5,8030.05583,8018.047504,8072.084971,12.008326000000125,2.343087999999625,LOSS,8018.047504,2018-01-19 08:50:00,-12.008326000000125,20.0
5m,2018,2018-01-19,08:30:00,bearish_830_to_bullish_breakout,LONG,25,4.0,8030.05583,8018.047504,8078.089134000001,12.008326000000125,2.343087999999625,LOSS,8018.047504,2018-01-19 08:50:00,-12.008326000000125,20.0
