Date,Entry_Time,Direction,Entry_Price,SL_Price,FVG_Used,FVG_Level,Risk_R,TP_Price,Exit_Time,Exit_Price,Exit_Type,PnL_Points,PnL_R,Asian_High,Asian_Low
2018-02-02,2018-02-02 02:45:00,SHORT,8082.189541,8105.03465,True,8105.03465,22.845108999999866,8036.499323,2018-02-02 04:12:00,8036.499323,TP,45.69021799999973,2.0,8148.088894,8098.298271
2018-02-05,2018-02-05 01:00:00,LONG,7916.123171,7904.993503,True,7904.993503,11.129668000000493,7938.382507000001,2018-02-05 02:00:00,7904.993503,SL,-11.129668000000493,-1.0,7906.750819,7867.504093
2018-02-06,2018-02-06 02:15:00,LONG,7595.705872,7575.789623,True,7575.789623,19.91624900000079,7635.538370000002,2018-02-06 03:08:00,7635.538370000002,TP,39.83249800000158,2.0,7583.990432,7334.158662
2018-02-07,2018-02-07 02:00:00,SHORT,7702.023495,7734.533843,True,7734.533843,32.510347999999794,7637.002799000001,2018-02-07 02:31:00,7734.533843,SL,-32.510347999999794,-1.0,7807.169574,7709.638532
2018-02-08,2018-02-08 02:00:00,LONG,7718.717998,7692.065371,True,7692.065371,26.652627000000393,7772.023252000001,2018-02-08 04:03:00,7692.065371,SL,-26.652627000000393,-1.0,7712.567392,7613.864805
2018-02-09,2018-02-09 02:45:00,LONG,7462.442736,7457.463674,True,7457.463674,4.97906200000034,7472.400860000001,2018-02-09 02:50:00,7472.400860000001,TP,9.95812400000068,2.0,7460.392534,7367.254782
2018-02-12,2018-02-12 02:30:00,LONG,7580.4758,7547.086794,True,7547.086794,33.389006000000336,7647.253812000001,2018-02-12 08:15:00,7547.086794,SL,-33.389006000000336,-1.0,7561.438209,7534.492696
2018-02-13,2018-02-13 01:45:00,SHORT,7617.086551,7627.337562,True,7627.337562,10.25101099999938,7596.584529000002,2018-02-13 01:51:00,7627.337562,SL,-10.25101099999938,-1.0,7675.370868,7621.479842
2018-02-14,2018-02-14 01:00:00,LONG,7700.559065,7690.600941,True,7690.600941,9.95812400000068,7720.475313000002,2018-02-14 01:34:00,7720.475313000002,TP,19.91624800000136,2.0,7697.630205,7675.95664
2018-02-15,2018-02-15 02:15:00,LONG,7893.570948,7874.240471,True,7874.240471,19.33047699999952,7932.231901999999,2018-02-15 06:34:00,7874.240471,SL,-19.33047699999952,-1.0,7887.127456,7819.470787
2018-02-16,2018-02-16 02:00:00,LONG,8019.80482,8008.968037,True,8008.968037,10.83678300000065,8041.478386000002,2018-02-16 04:50:00,8008.968037,SL,-10.83678300000065,-1.0,8019.219048,7990.809104
2018-02-20,2018-02-20 03:00:00,SHORT,7917.294715,7927.25284,True,7927.25284,9.95812500000011,7897.378465,2018-02-20 03:43:00,7897.378465,TP,19.91625000000022,2.0,7962.399161,7921.395119
2018-02-23,2018-02-23 01:00:00,LONG,7988.17313,7984.072726,True,7984.072726,4.1004039999997985,7996.373938,2018-02-23 01:02:00,7984.072726,SL,-4.1004039999997985,-1.0,7974.700374,7946.29043
2018-02-26,2018-02-26 02:15:00,LONG,8109.42794,8087.461489,True,8087.461489,21.966450999999324,8153.360841999998,2018-02-26 08:37:00,8153.360841999998,TP,43.93290199999865,2.0,8101.812904,8071.93853
2018-02-27,2018-02-27 01:15:00,SHORT,8184.406759,8190.26448,True,8190.26448,5.857720999999401,8172.691317000002,2018-02-27 01:17:00,8190.26448,SL,-5.857720999999401,-1.0,8211.352273,8185.871189
2018-03-01,2018-03-01 01:15:00,LONG,8066.666582,8061.68752,True,8061.68752,4.9790619999994306,8076.624705999999,2018-03-01 01:22:00,8061.68752,SL,-4.9790619999994306,-1.0,8065.787924,8014.532872
2018-03-02,2018-03-02 03:45:00,SHORT,7892.106518,7899.721554,True,7899.721554,7.615036000000146,7876.876445999999,2018-03-02 03:46:00,7899.721554,SL,-7.615036000000146,-1.0,7941.018482,7897.378466
2018-03-05,2018-03-05 01:00:00,SHORT,7922.859549,7929.010156,True,7929.010156,6.150607000000491,7910.558334999999,2018-03-05 01:07:00,7929.010156,SL,-6.150607000000491,-1.0,7980.558094,7924.031093
2018-03-06,2018-03-06 01:00:00,LONG,8085.997059,8080.139339,True,8080.139339,5.857719999999972,8097.712499,2018-03-06 01:07:00,8080.139339,SL,-5.857719999999972,-1.0,8076.038934,8056.708458
2018-03-08,2018-03-08 01:00:00,LONG,8137.837883,8119.67895,True,8119.67895,18.158932999999706,8174.155749,2018-03-08 15:12:00,8174.155749,TP,36.31786599999941,2.0,8125.243785,8100.348474
2018-03-12,2018-03-12 02:15:00,LONG,8373.759529,8369.965611,True,8369.965611,3.793918000001213,8381.347365000003,2018-03-12 03:00:00,8369.965611,SL,-3.793918000001213,-1.0,8373.175849,8338.155072
2018-03-13,2018-03-13 01:00:00,LONG,8365.004335,8363.253296,True,8363.253296,1.7510389999988547,8368.506412999997,2018-03-13 01:01:00,8363.253296,SL,-1.7510389999988547,-1.0,8364.420655,8348.077626
2018-03-14,2018-03-14 02:30:00,LONG,8259.358325,8245.641854,True,8245.641854,13.716470999999729,8286.791266999999,2018-03-14 03:05:00,8286.791266999999,TP,27.432941999999457,2.0,8252.64601,8221.127311
2018-03-15,2018-03-15 02:30:00,LONG,8260.525684,8256.148087,True,8256.148087,4.3775970000006055,8269.280878000001,2018-03-15 02:39:00,8256.148087,SL,-4.3775970000006055,-1.0,8258.482806,8203.325082
2018-03-16,2018-03-16 02:30:00,SHORT,8234.843781,8245.350014,True,8245.350014,10.506233000000066,8213.831315,2018-03-16 03:31:00,8245.350014,SL,-10.506233000000066,-1.0,8268.405359,8236.011141
2018-03-19,2018-03-19 01:00:00,SHORT,8156.338874,8161.88383,True,8161.88383,5.544955999999729,8145.248962000001,2018-03-19 01:03:00,8161.88383,SL,-5.544955999999729,-1.0,8220.543631,8173.265583
2018-03-20,2018-03-20 01:00:00,LONG,8062.658296,8053.611262,True,8053.611262,9.047033999999258,8080.752363999998,2018-03-20 01:06:00,8053.611262,SL,-9.047033999999258,-1.0,8060.031738,8032.890636
2018-03-21,2018-03-21 03:15:00,SHORT,8054.778622,8073.748209,True,8073.748209,18.9695870000005,8016.839447999999,2018-03-21 09:10:00,8073.748209,SL,-18.9695870000005,-1.0,8082.211563,8062.658296
2018-03-22,2018-03-22 01:30:00,SHORT,8029.680398,8046.898947,True,8046.898947,17.218548999999257,7995.243300000002,2018-03-22 02:35:00,7995.243300000002,TP,34.437097999998514,2.0,8072.28901,8035.517195
2018-03-26,2018-03-26 01:00:00,LONG,7722.956763,7719.454686,True,7719.454686,3.5020770000000994,7729.960917,2018-03-26 01:28:00,7729.960917,TP,7.004154000000199,2.0,7718.579166,7629.568026
2018-03-27,2018-03-27 01:30:00,LONG,7966.059321,7945.922374,True,7945.922374,20.136946999999964,8006.333215,2018-03-27 08:30:00,7945.922374,SL,-20.136946999999964,-1.0,7962.557243,7903.605603
2018-03-28,2018-03-28 02:15:00,SHORT,7615.559715,7664.588802,True,7664.588802,49.02908699999989,7517.5015410000005,2018-03-28 06:20:00,7664.588802,SL,-49.02908699999989,-1.0,7683.850229,7620.229152
2018-03-29,2018-03-29 01:30:00,LONG,7601.551404,7584.041016,True,7584.041016,17.510387999999693,7636.572179999999,2018-03-29 03:27:00,7584.041016,SL,-17.510387999999693,-1.0,7591.045171,7551.646798
2018-04-02,2018-04-02 01:45:00,SHORT,7643.868176,7654.958089,True,7654.958089,11.089912999999797,7621.68835,2018-04-02 01:46:00,7654.958089,SL,-11.089912999999797,-1.0,7677.137914,7644.160016
2018-04-03,2018-04-03 02:00:00,LONG,7510.497385,7493.570676,True,7493.570676,16.92670899999939,7544.350802999998,2018-04-03 03:19:00,7493.570676,SL,-16.92670899999939,-1.0,7509.621866,7464.386696
2018-04-04,2018-04-04 01:15:00,SHORT,7502.325871,7509.621866,True,7509.621866,7.295995000000403,7487.733880999999,2018-04-04 02:06:00,7487.733880999999,TP,14.591990000000806,2.0,7546.977361,7506.995307
2018-04-05,2018-04-05 01:30:00,LONG,7743.09371,7729.669079,True,7729.669079,13.424630999999863,7769.942972,2018-04-05 03:36:00,7729.669079,SL,-13.424630999999863,-1.0,7742.21819,7682.39103
2018-04-06,2018-04-06 01:30:00,LONG,7640.657938,7617.894433,True,7617.894433,22.763504999999896,7686.184948,2018-04-06 06:18:00,7617.894433,SL,-22.763504999999896,-1.0,7635.112982,7570.616385
2018-04-09,2018-04-09 03:30:00,LONG,7612.057637,7597.173807,True,7597.173807,14.883829999999762,7641.825296999999,2018-04-09 03:31:00,7597.173807,SL,-14.883829999999762,-1.0,7609.431079,7541.140565
2018-04-12,2018-04-12 03:45:00,SHORT,7698.734059,7716.828127,True,7716.828127,18.094067999999425,7662.5459230000015,2018-04-12 04:57:00,7716.828127,SL,-18.094067999999425,-1.0,7738.132433,7702.527977
2018-04-13,2018-04-13 01:15:00,LONG,7779.281846,7776.071608,True,7776.071608,3.210237999999663,7785.702321999999,2018-04-13 01:24:00,7776.071608,SL,-3.210237999999663,-1.0,7777.530807,7757.6857
2018-04-17,2018-04-17 01:00:00,LONG,7865.082748,7864.207229,True,7864.207229,0.8755190000001676,7866.833786,2018-04-17 01:01:00,7864.207229,SL,-0.8755190000001676,-1.0,7864.499069,7823.057816
2018-04-18,2018-04-18 03:00:00,LONG,7994.075942,7989.406505,True,7989.406505,4.669437000000471,8003.414816000001,2018-04-18 04:05:00,7989.406505,SL,-4.669437000000471,-1.0,7993.784102,7968.685879
2018-04-19,2018-04-19 01:15:00,SHORT,7994.659622,8009.251612,True,8009.251612,14.591989999999896,7965.475642,2018-04-19 07:17:00,7965.475642,TP,29.183979999999792,2.0,8015.380248,8003.706656
2018-04-20,2018-04-20 02:15:00,SHORT,7888.138093,7904.189282,True,7904.189282,16.051189000000704,7856.035714999998,2018-04-20 05:41:00,7904.189282,SL,-16.051189000000704,-1.0,7926.660947,7892.51569
2018-04-23,2018-04-23 02:15:00,SHORT,7786.286001,7809.341346,True,7809.341346,23.05534499999976,7740.175311000001,2018-04-23 06:50:00,7809.341346,SL,-23.05534499999976,-1.0,7824.517015,7798.251433
2018-04-24,2018-04-24 01:00:00,LONG,7794.749355,7794.457515,True,7794.457515,0.29183999999986554,7795.333035,2018-04-24 01:01:00,7795.333035,TP,0.5836799999997311,2.0,7794.457515,7767.608253
2018-04-25,2018-04-25 03:30:00,SHORT,7573.826623,7599.216686,True,7599.216686,25.390062999999827,7523.046497,2018-04-25 07:18:00,7599.216686,SL,-25.390062999999827,-1.0,7633.070103,7585.208375
2018-04-26,2018-04-26 01:00:00,SHORT,7669.550079,7687.935987,True,7687.935987,18.3859080000002,7632.778262999999,2018-04-26 02:37:00,7687.935987,SL,-18.3859080000002,-1.0,7719.162846,7693.189103
2018-04-30,2018-04-30 01:00:00,LONG,7825.684375,7821.306778,True,7821.306778,4.377596999999696,7834.439568999999,2018-04-30 01:10:00,7821.306778,SL,-4.377596999999696,-1.0,7824.808855,7784.826802
2018-05-01,2018-05-01 03:30:00,SHORT,7702.819817,7718.287326,True,7718.287326,15.467509000000064,7671.8847989999995,2018-05-01 05:45:00,7718.287326,SL,-15.467509000000064,-1.0,7732.003797,7706.321894
2018-05-02,2018-05-02 04:00:00,LONG,7851.074438,7835.606928,True,7835.606928,15.467509999999493,7882.009457999999,2018-05-02 05:06:00,7835.606928,SL,-15.467509999999493,-1.0,7848.739719,7805.839268
2018-05-03,2018-05-03 02:15:00,LONG,7753.308103,7750.097865,True,7750.097865,3.2102380000005724,7759.728579000001,2018-05-03 02:56:00,7759.728579000001,TP,6.420476000001145,2.0,7752.432584,7731.128278
2018-05-08,2018-05-08 03:15:00,SHORT,7956.136768,7968.1022,True,7968.1022,11.965431999999964,7932.205904,2018-05-08 06:12:00,7932.205904,TP,23.93086399999993,2.0,7978.316593,7957.304127
2018-05-09,2018-05-09 01:00:00,LONG,7968.1022,7963.724602,True,7963.724602,4.3775980000000345,7976.857396,2018-05-09 01:09:00,7963.724602,SL,-4.3775980000000345,-1.0,7966.643001,7952.63469
2018-05-11,2018-05-11 01:15:00,SHORT,8116.9405,8132.40801,True,8132.40801,15.467510000000402,8086.005479999999,2018-05-11 03:59:00,8132.40801,SL,-15.467510000000402,-1.0,8137.661126,8120.442578
2018-05-15,2018-05-15 01:00:00,SHORT,8111.103704,8123.944655,True,8123.944655,12.840951000000132,8085.421802,2018-05-15 02:31:00,8123.944655,SL,-12.840951000000132,-1.0,8144.373442,8123.652816
2018-05-16,2018-05-16 02:30:00,LONG,8058.280699,8044.272389,True,8044.272389,14.008310000000165,8086.297319,2018-05-16 04:08:00,8044.272389,SL,-14.008310000000165,-1.0,8050.984704,8026.178321
2018-05-17,2018-05-17 01:00:00,SHORT,8077.833966,8079.001326,True,8079.001326,1.1673599999994622,8075.499246000001,2018-05-17 01:03:00,8075.499246000001,TP,2.3347199999989243,2.0,8106.726107,8085.421801
2018-05-21,2018-05-21 01:00:00,SHORT,8074.623728,8084.546282,True,8084.546282,9.922554000000673,8054.778619999998,2018-05-21 02:05:00,8054.778619999998,TP,19.845108000001346,2.0,8095.636194,8079.585005
2018-05-22,2018-05-22 01:45:00,LONG,8078.709486,8075.207408,True,8075.207408,3.5020779999995284,8085.713641999999,2018-05-22 01:46:00,8075.207408,SL,-3.5020779999995284,-1.0,8078.417646,8064.993015
2018-05-23,2018-05-23 02:15:00,SHORT,8000.204578,8026.762,True,8026.762,26.55742199999986,7947.089734,2018-05-23 08:46:00,8026.762,SL,-26.55742199999986,-1.0,8063.533816,8016.839447
2018-05-24,2018-05-24 02:15:00,LONG,8137.952966,8113.730262,True,8113.730262,24.222703999999794,8186.398373999999,2018-05-24 07:23:00,8113.730262,SL,-24.222703999999794,-1.0,8123.069136,8084.254442
2018-05-29,2018-05-29 01:00:00,SHORT,8133.867209,8143.206083,True,8143.206083,9.338874000000033,8115.189461,2018-05-29 01:30:00,8115.189461,TP,18.677748000000065,2.0,8165.677748,8136.785607
2018-05-30,2018-05-30 01:00:00,LONG,8116.64866,8092.717796,True,8092.717796,23.93086399999993,8164.510388,2018-05-30 11:26:00,8164.510388,TP,47.86172799999986,2.0,8112.562903,8076.374767
2018-05-31,2018-05-31 01:15:00,LONG,8163.634869,8153.420476,True,8153.420476,10.2143930000002,8184.063655000001,2018-05-31 01:17:00,8153.420476,SL,-10.2143930000002,-1.0,8160.716471,8139.412165
2018-06-01,2018-06-01 01:45:00,LONG,8175.016621,8162.46751,True,8162.46751,12.549110999999357,8200.114843,2018-06-01 01:46:00,8162.46751,SL,-12.549110999999357,-1.0,8165.094068,8147.0
2018-06-04,2018-06-04 02:45:00,LONG,8303.717975,8297.881179,True,8297.881179,5.836795999999595,8315.391566999999,2018-06-04 03:08:00,8297.881179,SL,-5.836795999999595,-1.0,8299.924058,8256.439927
2018-06-05,2018-06-05 03:00:00,LONG,8353.038903,8350.412344,True,8350.412344,2.6265590000002703,8358.292021000001,2018-06-05 03:05:00,8350.412344,SL,-2.6265590000002703,-1.0,8352.163383,8332.026437
2018-06-07,2018-06-07 01:15:00,LONG,8439.131645,8430.376451,True,8430.376451,8.755193999999392,8456.642032999998,2018-06-07 03:30:00,8430.376451,SL,-8.755193999999392,-1.0,8437.964286,8416.65998
2018-06-08,2018-06-08 01:00:00,SHORT,8320.416951,8329.434324,True,8329.434324,9.017373000000589,8302.382204999998,2018-06-08 01:02:00,8329.434324,SL,-9.017373000000589,-1.0,8359.167538,8335.236674
2018-06-11,2018-06-11 01:15:00,LONG,8348.341718,8330.01609,True,8330.01609,18.325628000000506,8384.992974,2018-06-11 11:09:00,8384.992974,TP,36.65125600000101,2.0,8347.469069,8322.744015
2018-06-12,2018-06-12 01:15:00,LONG,8389.647102,8380.920612,True,8380.920612,8.726490000000922,8407.100082000003,2018-06-12 01:16:00,8380.920612,SL,-8.726490000000922,-1.0,8383.829442,8355.32291
2018-06-13,2018-06-13 01:15:00,SHORT,8422.51688,8434.152199,True,8434.152199,11.63531900000089,8399.246241999997,2018-06-13 05:40:00,8434.152199,SL,-11.63531900000089,-1.0,8444.333104,8428.043656
2018-06-14,2018-06-14 01:00:00,SHORT,8394.30123,8396.919177,True,8396.919177,2.6179470000006404,8389.065335999998,2018-06-14 01:04:00,8396.919177,SL,-2.6179470000006404,-1.0,8427.171007,8404.191251
2018-06-15,2018-06-15 02:30:00,SHORT,8487.965552,8504.836765,True,8504.836765,16.871213000000353,8454.223125999999,2018-06-15 08:18:00,8454.223125999999,TP,33.742426000000705,2.0,8515.599435,8495.819392
2018-06-19,2018-06-19 01:30:00,SHORT,8363.758516,8371.612357,True,8371.612357,7.853841000000102,8348.050834,2018-06-19 01:42:00,8371.612357,SL,-7.853841000000102,-1.0,8465.276679,8364.631165
2018-06-20,2018-06-20 01:00:00,LONG,8455.968423,8455.095774,True,8455.095774,0.8726490000008198,8457.713721000002,2018-06-20 01:01:00,8457.713721000002,TP,1.7452980000016396,2.0,8451.896061,8408.554496
2018-06-21,2018-06-21 03:45:00,SHORT,8510.945307,8525.78034,True,8525.78034,14.835032999999385,8481.275241000001,2018-06-21 05:26:00,8481.275241000001,TP,29.67006599999877,2.0,8561.84983,8512.981488
2018-06-22,2018-06-22 01:30:00,LONG,8433.27955,8421.935114,True,8421.935114,11.344435999999405,8455.968421999998,2018-06-22 04:31:00,8455.968421999998,TP,22.68887199999881,2.0,8430.079837,8407.100081
2018-06-25,2018-06-25 02:00:00,SHORT,8349.50525,8363.17675,True,8363.17675,13.671500000000378,8322.16225,2018-06-25 02:05:00,8363.17675,SL,-13.671500000000378,-1.0,8403.900368,8352.704963
2018-06-26,2018-06-26 01:30:00,LONG,8241.005896,8236.060885,True,8236.060885,4.945010999999795,8250.895918,2018-06-26 02:15:00,8236.060885,SL,-4.945010999999795,-1.0,8237.806183,8191.846671
2018-06-27,2018-06-27 01:00:00,SHORT,8237.5153,8254.968279,True,8254.968279,17.452979000001505,8202.609341999996,2018-06-27 02:42:00,8202.609341999996,TP,34.90595800000301,2.0,8283.765695,8245.950907
2018-06-28,2018-06-28 02:15:00,LONG,8177.302522,8140.651265,True,8140.651265,36.65125699999953,8250.605035999999,2018-06-28 07:04:00,8140.651265,SL,-36.65125699999953,-1.0,8173.23016,8139.487733
2018-06-29,2018-06-29 02:15:00,LONG,8265.440067,8244.205609,True,8244.205609,21.234457999998995,8307.908982999998,2018-06-29 05:26:00,8244.205609,SL,-21.234457999998995,-1.0,8262.82212,8197.082565
2018-07-02,2018-07-02 01:00:00,SHORT,8183.701947,8187.192543,True,8187.192543,3.4905960000005507,8176.7207549999985,2018-07-02 01:09:00,8187.192543,SL,-3.4905960000005507,-1.0,8247.114439,8201.44581
2018-07-03,2018-07-03 03:30:00,LONG,8309.363398,8297.146312,True,8297.146312,12.217085999998744,8333.797569999997,2018-07-03 06:36:00,8333.797569999997,TP,24.43417199999749,2.0,8303.545738,8257.00446
2018-07-04,2018-07-04 03:30:00,LONG,8201.154927,8191.555788,True,8191.555788,9.599138999999923,8220.353205,2018-07-04 07:16:00,8191.555788,SL,-9.599138999999923,-1.0,8194.464618,8164.794553
2018-07-05,2018-07-05 02:15:00,LONG,8205.227288,8179.629586,True,8179.629586,25.597702000000027,8256.422692,2018-07-05 08:40:00,8256.422692,TP,51.19540400000005,2.0,8199.991395,8164.794553
2018-07-10,2018-07-10 02:30:00,SHORT,8501.055286,8513.272371,True,8513.272371,12.217084999998406,8476.621116000004,2018-07-10 04:17:00,8513.272371,SL,-12.217084999998406,-1.0,8535.088595,8504.836765
2018-07-17,2018-07-17 01:00:00,SHORT,8503.673233,8505.709414,True,8505.709414,2.0361810000013065,8499.600870999997,2018-07-17 01:01:00,8499.600870999997,TP,4.072362000002613,2.0,8539.160957,8506.582063
2018-07-18,2018-07-18 01:00:00,SHORT,8633.697928,8635.443226,True,8635.443226,1.7452979999998206,8630.207332,2018-07-18 01:03:00,8635.443226,SL,-1.7452979999998206,-1.0,8654.059737,8637.479407
2018-07-19,2018-07-19 01:15:00,SHORT,8609.55464,8613.627002,True,8613.627002,4.072361999998975,8601.409916000002,2018-07-19 01:20:00,8613.627002,SL,-4.072361999998975,-1.0,8628.752917,8611.299938
2018-07-24,2018-07-24 02:15:00,SHORT,8639.806471,8644.751481,True,8644.751481,4.945009999999456,8629.916451000001,2018-07-24 02:24:00,8644.751481,SL,-4.945009999999456,-1.0,8665.985939,8640.388237
2018-07-25,2018-07-25 02:00:00,LONG,8632.243513,8626.13497,True,8626.13497,6.108543000000282,8644.460599,2018-07-25 02:37:00,8626.13497,SL,-6.108543000000282,-1.0,8627.589385,8606.64581
2018-07-27,2018-07-27 02:15:00,LONG,8666.858588,8663.949758,True,8663.949758,2.9088299999984883,8672.676247999996,2018-07-27 02:26:00,8663.949758,SL,-2.9088299999984883,-1.0,8666.567705,8643.297066
2018-07-31,2018-07-31 01:15:00,LONG,8400.700656,8396.046528,True,8396.046528,4.654128000000128,8410.008912000001,2018-07-31 01:16:00,8396.046528,SL,-4.654128000000128,-1.0,8397.791826,8366.958229
2018-08-02,2018-08-02 01:45:00,SHORT,8436.479263,8448.987231,True,8448.987231,12.507967999999892,8411.463327,2018-08-02 04:19:00,8411.463327,TP,25.015935999999783,2.0,8485.929371,8437.642795
2018-08-03,2018-08-03 02:00:00,SHORT,8586.284001,8594.428725,True,8594.428725,8.14472399999977,8569.994553,2018-08-03 02:39:00,8594.428725,SL,-8.14472399999977,-1.0,8602.282565,8587.447533
2018-08-06,2018-08-06 03:15:00,SHORT,8613.917885,8616.826715,True,8616.826715,2.9088299999984883,8608.100225000004,2018-08-06 03:18:00,8616.826715,SL,-2.9088299999984883,-1.0,8638.352056,8614.208768
2018-08-07,2018-08-07 01:15:00,LONG,8685.184216,8678.203025,True,8678.203025,6.981190999998944,8699.146597999998,2018-08-07 08:32:00,8699.146597999998,TP,13.962381999997888,2.0,8682.56627,8657.550333
2018-08-08,2018-08-08 01:30:00,SHORT,8687.220397,8695.365121,True,8695.365121,8.144724000001588,8670.930948999996,2018-08-08 02:41:00,8695.365121,SL,-8.144724000001588,-1.0,8705.255143,8690.129227
2018-08-10,2018-08-10 01:00:00,SHORT,8654.35062,8658.713865,True,8658.713865,4.363245000000461,8645.624129999998,2018-08-10 01:04:00,8658.713865,SL,-4.363245000000461,-1.0,8689.256578,8673.83978
2018-08-14,2018-08-14 01:00:00,LONG,8661.622695,8651.732673,True,8651.732673,9.89002199999959,8681.402739,2018-08-14 02:54:00,8681.402739,TP,19.78004399999918,2.0,8658.713865,8636.606758
2018-08-20,2018-08-20 01:30:00,LONG,8617.699364,8608.391108,True,8608.391108,9.308256000000256,8636.315876,2018-08-20 08:00:00,8608.391108,SL,-9.308256000000256,-1.0,8614.208768,8593.846959
2018-08-21,2018-08-21 02:00:00,LONG,8605.191395,8593.265193,True,8593.265193,11.926202000000558,8629.043799000001,2018-08-21 08:47:00,8629.043799000001,TP,23.852404000001115,2.0,8601.700799,8574.066916
2018-08-28,2018-08-28 01:00:00,SHORT,8810.845667,8813.754497,True,8813.754497,2.9088300000003073,8805.028006999999,2018-08-28 01:02:00,8813.754497,SL,-2.9088300000003073,-1.0,8832.661891,8813.463614
2018-08-30,2018-08-30 01:00:00,SHORT,8907.418818,8908.873233,True,8908.873233,1.4544150000001537,8904.509988,2018-08-30 01:02:00,8908.873233,SL,-1.4544150000001537,-1.0,8926.907978,8910.327648
2018-09-03,2018-09-03 01:30:00,SHORT,8914.109127,8922.253851,True,8922.253851,8.14472399999977,8897.819679,2018-09-03 03:02:00,8922.253851,SL,-8.14472399999977,-1.0,8933.598287,8916.436191
