date,entry_time,direction,entry_price,stop_loss,take_profit,box_high,box_low,box_range,risk,order_type,result,exit_time,exit_price,pnl,pnl_points
2020-05-19,2020-05-19 10:40:00+02:00,LONG,10668.285476,10647.033343,10753.294007999999,10668.285476,10625.78121,42.504265999999916,21.252132999999958,LIMIT,LOSS,2020-05-19 10:45:00+02:00,10647.033343,-21.252132999999958,-21.252132999999958
2020-05-20,2020-05-20 09:15:00+02:00,LONG,10728.476081,10719.062384500001,10766.130867000003,10728.476081,10709.648688,18.827393000001393,9.413696499999787,LIMIT,LOSS,2020-05-20 09:35:00+02:00,10719.062384500001,-9.413696499999787,-9.413696499999787
2020-05-21,2020-05-21 10:55:00+02:00,LONG,10797.224592,10780.679307,10863.405732000001,10797.224592,10764.134022,33.0905700000003,16.54528500000015,LIMIT,LOSS,2020-05-21 11:00:00+02:00,10780.679307,-16.54528500000015,-16.54528500000015
2020-05-22,2020-05-22 09:15:00+02:00,LONG,10679.12549,10650.171242,10794.942482,10679.12549,10621.216994,57.908496000000014,28.954248000000007,LIMIT,LOSS,2020-05-22 10:35:00+02:00,10650.171242,-28.954248000000007,-28.954248000000007
2020-05-25,2020-05-25 10:00:00+02:00,LONG,10856.274142,10848.144131500001,10888.794184,10856.274142,10840.014121,16.26002100000005,8.130010499999116,LIMIT,LOSS,2020-05-25 19:00:00+02:00,10848.144131500001,-8.130010499999116,-8.130010499999116
2020-05-26,2020-05-26 09:05:00+02:00,SHORT,10898.493145,10910.3315815,10851.139399,10922.170018,10898.493145,23.67687300000034,11.83843650000017,LIMIT,LOSS,2020-05-26 10:00:00+02:00,10910.3315815,-11.83843650000017,-11.83843650000017
2020-05-27,2020-05-27 09:25:00+02:00,SHORT,10765.845603,10791.2340575,10664.291785,10816.622512,10765.845603,50.77690900000016,25.38845450000008,LIMIT,WIN,2020-05-27 10:30:00+02:00,10664.291785,101.55381800000032,101.55381800000032
2020-05-28,2020-05-28 10:25:00+02:00,SHORT,10703.087627,10722.6281785,10624.925421000004,10742.16873,10703.087627,39.08110299999862,19.5405514999984,LIMIT,LOSS,2020-05-28 10:30:00+02:00,10722.6281785,-19.5405514999984,-19.5405514999984
2020-05-29,2020-05-29 09:15:00+02:00,LONG,10815.766721,10788.381422,10925.307916999998,10815.766721,10760.996123,54.770597999999154,27.385298999999577,LIMIT,LOSS,2020-05-29 09:30:00+02:00,10788.381422,-27.385298999999577,-27.385298999999577
2020-06-01,2020-06-01 09:35:00+02:00,SHORT,10871.678373,10884.3726,10820.901465,10897.066827,10871.678373,25.38845399999991,12.694226999999955,LIMIT,LOSS,2020-06-01 10:30:00+02:00,10884.3726,-12.694226999999955,-12.694226999999955
2020-06-02,2020-06-02 09:15:00+02:00,SHORT,10981.790095,10998.192748000001,10916.179483,11014.595401,10981.790095,32.8053060000002,16.40265300000101,LIMIT,WIN,2020-06-02 10:45:00+02:00,10916.179483,65.6106120000004,65.6106120000004
2020-06-03,2020-06-03 09:55:00+02:00,SHORT,11029.143841,11041.838068000001,10978.366932999996,11054.532295,11029.143841,25.38845400000173,12.694227000001774,LIMIT,LOSS,2020-06-03 10:25:00+02:00,11041.838068000001,-12.694227000001774,-12.694227000001774
2020-06-04,2020-06-04 09:50:00+02:00,SHORT,11020.015408,11033.993321,10964.103755999997,11047.971234,11020.015408,27.955826000001252,13.977913000000626,LIMIT,LOSS,2020-06-04 10:05:00+02:00,11033.993321,-13.977913000000626,-13.977913000000626
2020-06-05,2020-06-05 09:05:00+02:00,SHORT,11005.752232,11018.589090500001,10954.404798000001,11031.425949,11005.752232,25.67371699999967,12.836858500000744,LIMIT,LOSS,2020-06-05 09:30:00+02:00,11018.589090500001,-12.836858500000744,-12.836858500000744
2020-06-08,2020-06-08 09:20:00+02:00,SHORT,11183.471411,11197.0214285,11129.271341000001,11210.571446,11183.471411,27.10003499999948,13.55001749999974,LIMIT,LOSS,2020-06-08 09:30:00+02:00,11197.0214285,-13.55001749999974,-13.55001749999974
2020-06-09,2020-06-09 09:05:00+02:00,LONG,11236.815691,11222.124619,11295.579978999998,11236.815691,11207.433547,29.382143999999244,14.691071999999622,LIMIT,WIN,2020-06-09 10:40:00+02:00,11295.579978999998,58.76428799999849,58.76428799999849
2020-06-10,2020-06-10 09:15:00+02:00,LONG,11449.622284,11419.3843495,11570.574021999999,11449.622284,11389.146415,60.475868999999875,30.237934499999028,LIMIT,WIN,2020-06-10 15:20:00+02:00,11570.574021999999,120.95173799999975,120.95173799999975
2020-06-11,2020-06-11 09:25:00+02:00,SHORT,11314.692634,11340.6516155,11210.856708000001,11366.610597,11314.692634,51.91796299999987,25.958981499999936,LIMIT,LOSS,2020-06-11 10:00:00+02:00,11340.6516155,-25.958981499999936,-25.958981499999936
2020-06-12,2020-06-12 09:35:00+02:00,SHORT,11126.418705,11143.677148499999,11057.384931,11160.935592,11126.418705,34.51688699999977,17.258443499998975,LIMIT,LOSS,2020-06-12 09:40:00+02:00,11143.677148499999,-17.258443499998975,-17.258443499998975
2020-06-15,2020-06-15 10:40:00+02:00,LONG,10887.941508,10850.806646000001,11036.480956,10887.941508,10813.671784,74.26972399999977,37.134861999998975,LIMIT,WIN,2020-06-15 13:15:00+02:00,11036.480956,148.53944799999954,148.53944799999954
2020-06-16,2020-06-16 09:05:00+02:00,LONG,11338.987254,11317.9917745,11422.969171999997,11338.987254,11296.996295,41.99095899999884,20.99547949999942,LIMIT,WIN,2020-06-16 09:55:00+02:00,11422.969171999997,83.98191799999768,83.98191799999768
2020-06-17,2020-06-17 10:25:00+02:00,SHORT,11426.682658,11440.108338999999,11372.979934,11453.53402,11426.682658,26.851361999999426,13.425680999998804,LIMIT,LOSS,2020-06-17 10:35:00+02:00,11440.108338999999,-13.425680999998804,-13.425680999998804
2020-06-18,2020-06-18 09:05:00+02:00,SHORT,11354.126851,11387.833879500002,11219.298737000001,11421.540908,11354.126851,67.41405699999996,33.70702850000089,LIMIT,LOSS,2020-06-18 09:35:00+02:00,11387.833879500002,-33.70702850000089,-33.70702850000089
2020-06-19,2020-06-19 09:20:00+02:00,LONG,11516.377632,11504.094562499999,11565.50991,11516.377632,11491.811493,24.566139000000476,12.283069500001147,LIMIT,LOSS,2020-06-19 11:45:00+02:00,11504.094562499999,-12.283069500001147,-12.283069500001147
2020-06-22,2020-06-22 10:40:00+02:00,SHORT,11407.258269,11425.9685265,11332.417239,11444.678784,11407.258269,37.420514999999796,18.710257500000807,LIMIT,LOSS,2020-06-22 10:50:00+02:00,11425.9685265,-18.710257500000807,-18.710257500000807
2020-06-23,2020-06-23 10:35:00+02:00,SHORT,11629.496135,11643.9216005,11571.794272999998,11658.347066,11629.496135,28.850931000000855,14.425465500000428,LIMIT,LOSS,2020-06-23 10:40:00+02:00,11643.9216005,-14.425465500000428,-14.425465500000428
2020-06-24,2020-06-24 09:25:00+02:00,LONG,11615.213496,11604.358690000001,11658.632720000001,11615.213496,11593.503884,21.70961200000056,10.854805999999371,LIMIT,LOSS,2020-06-24 10:15:00+02:00,11604.358690000001,-10.854805999999371,-10.854805999999371
2020-06-26,2020-06-26 09:25:00+02:00,SHORT,11527.518091,11545.37139,11456.104894999999,11563.224689,11527.518091,35.70659800000067,17.853299000000334,LIMIT,WIN,2020-06-26 10:40:00+02:00,11456.104894999999,71.41319600000134,71.41319600000134
2020-06-30,2020-06-30 10:30:00+02:00,SHORT,11379.835602,11398.9743385,11303.280655999999,11418.113075,11379.835602,38.2774730000001,19.13873650000096,LIMIT,LOSS,2020-06-30 10:35:00+02:00,11398.9743385,-19.13873650000096,-19.13873650000096
2020-07-02,2020-07-02 09:15:00+02:00,LONG,11813.170875,11797.459972,11876.014487,11813.170875,11781.749069,31.421806000000288,15.710902999999234,LIMIT,LOSS,2020-07-02 09:25:00+02:00,11797.459972,-15.710902999999234,-15.710902999999234
2020-07-03,2020-07-03 09:15:00+02:00,SHORT,11821.169153,11830.738521,11782.891681000003,11840.307889,11821.169153,19.13873599999897,9.569367999998576,LIMIT,LOSS,2020-07-03 10:15:00+02:00,11830.738521,-9.569367999998576,-9.569367999998576
2020-07-06,2020-07-06 09:20:00+02:00,LONG,11978.84949,11972.422301999999,12004.558242000003,11978.84949,11965.995114,12.854376000001139,6.427188000001479,LIMIT,LOSS,2020-07-06 10:05:00+02:00,11972.422301999999,-6.427188000001479,-6.427188000001479
2020-07-07,2020-07-07 09:50:00+02:00,LONG,12076.828394,12061.974449500001,12136.244171999999,12076.828394,12047.120505,29.70788899999934,14.85394449999876,LIMIT,WIN,2020-07-07 10:45:00+02:00,12136.244171999999,59.41577799999868,59.41577799999868
2020-07-08,2020-07-08 09:45:00+02:00,SHORT,12062.545755,12077.6853525,12001.987364999997,12092.82495,12062.545755,30.279195000000982,15.1395975000014,LIMIT,LOSS,2020-07-08 09:55:00+02:00,12077.6853525,-15.1395975000014,-15.1395975000014
2020-07-09,2020-07-09 09:25:00+02:00,LONG,12251.933551,12233.366119999999,12326.203275000002,12251.933551,12214.798689,37.134862000000794,18.567431000001307,LIMIT,LOSS,2020-07-09 10:35:00+02:00,12233.366119999999,-18.567431000001307,-18.567431000001307
2020-07-10,2020-07-10 09:15:00+02:00,SHORT,12211.085203,12232.651988000001,12124.818063,12254.218773,12211.085203,43.13356999999996,21.56678500000089,LIMIT,LOSS,2020-07-10 09:35:00+02:00,12232.651988000001,-21.56678500000089,-21.56678500000089
2020-07-13,2020-07-13 10:20:00+02:00,LONG,12501.308431,12481.4555625,12580.719905,12501.308431,12461.602694,39.70573700000023,19.852868500000113,LIMIT,WIN,2020-07-13 11:40:00+02:00,12580.719905,79.41147400000045,79.41147400000045
2020-07-14,2020-07-14 09:40:00+02:00,SHORT,12101.394534,12148.527243,11912.863697999997,12195.659952,12101.394534,94.26541800000086,47.13270900000134,LIMIT,WIN,2020-07-14 10:50:00+02:00,11912.863697999997,188.53083600000173,188.53083600000173
2020-07-15,2020-07-15 09:15:00+02:00,SHORT,12232.223509,12260.503134499999,12119.105006999998,12288.78276,12232.223509,56.559251000000586,28.279625499999383,LIMIT,LOSS,2020-07-15 09:25:00+02:00,12260.503134499999,-28.279625499999383,-28.279625499999383
2020-07-16,2020-07-16 10:30:00+02:00,LONG,12072.25795,12046.5491995,12175.092951999999,12072.25795,12020.840449,51.4175009999999,25.70875049999995,LIMIT,LOSS,2020-07-16 10:35:00+02:00,12046.5491995,-25.70875049999995,-25.70875049999995
2020-07-17,2020-07-17 09:30:00+02:00,LONG,12131.388076,12118.676527,12182.234271999998,12131.388076,12105.964978,25.4230979999993,12.71154899999965,LIMIT,LOSS,2020-07-17 10:40:00+02:00,12118.676527,-12.71154899999965,-12.71154899999965
2020-07-20,2020-07-20 10:15:00+02:00,LONG,12187.090369,12164.6666255,12276.785342999998,12187.090369,12142.242882,44.84748699999909,22.423743499999546,LIMIT,LOSS,2020-07-20 10:35:00+02:00,12164.6666255,-22.423743499999546,-22.423743499999546
2020-07-22,2020-07-22 09:50:00+02:00,SHORT,12407.328665,12421.611304499998,12350.198106999998,12435.893944,12407.328665,28.565279000000373,14.282639499999277,LIMIT,LOSS,2020-07-22 10:00:00+02:00,12421.611304499998,-14.282639499999277,-14.282639499999277
2020-07-23,2020-07-23 09:15:00+02:00,SHORT,12416.183902,12436.1795965,12336.201124000003,12456.175291,12416.183902,39.99138899999889,19.995694499999445,LIMIT,WIN,2020-07-23 11:10:00+02:00,12336.201124000003,79.98277799999778,79.98277799999778
2020-07-27,2020-07-27 09:35:00+02:00,SHORT,12052.833561,12068.544463999999,11989.989948999999,12084.255367,12052.833561,31.421806000000288,15.710902999999234,LIMIT,LOSS,2020-07-27 10:30:00+02:00,12068.544463999999,-15.710902999999234,-15.710902999999234
2020-07-29,2020-07-29 09:35:00+02:00,LONG,12111.392381,12099.680617,12158.239436999998,12111.392381,12087.968853,23.42352799999935,11.711763999999675,LIMIT,LOSS,2020-07-29 09:40:00+02:00,12099.680617,-11.711763999999675,-11.711763999999675
2020-07-30,2020-07-30 10:35:00+02:00,LONG,12109.392812,12069.401421999999,12269.358372,12109.392812,12029.410032,79.98278000000028,39.99139000000105,LIMIT,LOSS,2020-07-30 10:50:00+02:00,12069.401421999999,-39.99139000000105,-39.99139000000105
2020-07-31,2020-07-31 09:15:00+02:00,LONG,12474.742722,12456.175291,12549.012446000002,12474.742722,12437.60786,37.134862000000794,18.567431000001307,LIMIT,LOSS,2020-07-31 10:00:00+02:00,12456.175291,-18.567431000001307,-18.567431000001307
2020-08-03,2020-08-03 09:05:00+02:00,SHORT,12549.583752,12561.8668215,12500.451474000003,12574.149891,12549.583752,24.566138999998657,12.283069499999328,LIMIT,LOSS,2020-08-03 09:15:00+02:00,12561.8668215,-12.283069499999328,-12.283069499999328
2020-08-04,2020-08-04 09:05:00+02:00,SHORT,12560.72421,12580.862731500001,12480.170124,12601.001253,12560.72421,40.27704300000005,20.138521500000934,LIMIT,LOSS,2020-08-04 10:00:00+02:00,12580.862731500001,-20.138521500000934,-20.138521500000934
2020-08-05,2020-08-05 10:50:00+02:00,SHORT,12695.837977,12708.1210465,12646.705698999998,12720.404116,12695.837977,24.566139000000476,12.283069500001147,LIMIT,LOSS,2020-08-05 11:10:00+02:00,12708.1210465,-12.283069500001147,-12.283069500001147
2020-08-06,2020-08-06 10:35:00+02:00,LONG,12666.130087,12646.705698,12743.827642999999,12666.130087,12627.281309,38.848777999999584,19.424388999999792,LIMIT,WIN,2020-08-06 13:20:00+02:00,12743.827642999999,77.69755599999917,77.69755599999917
2020-08-07,2020-08-07 09:05:00+02:00,SHORT,12810.670396,12817.526063,12783.247728,12824.38173,12810.670396,13.711333999999624,6.855666999999812,LIMIT,LOSS,2020-08-07 09:15:00+02:00,12817.526063,-6.855666999999812,-6.855666999999812
2020-08-10,2020-08-10 09:05:00+02:00,LONG,12718.6902,12707.835394,12762.109423999997,12718.6902,12696.980588,21.709611999998742,10.854805999999371,LIMIT,LOSS,2020-08-10 10:30:00+02:00,12707.835394,-10.854805999999371,-10.854805999999371
2020-08-11,2020-08-11 09:30:00+02:00,SHORT,12633.851323,12674.699671,12470.457931000003,12715.548019,12633.851323,81.69669599999906,40.84834799999953,LIMIT,WIN,2020-08-11 16:15:00+02:00,12470.457931000003,163.39339199999813,163.39339199999813
2020-08-12,2020-08-12 09:35:00+02:00,SHORT,12518.447598,12534.444154,12454.461374,12550.44071,12518.447598,31.99311200000011,15.996556000000055,LIMIT,LOSS,2020-08-12 10:30:00+02:00,12534.444154,-15.996556000000055,-15.996556000000055
2020-08-14,2020-08-14 10:35:00+02:00,SHORT,12771.250312,12792.817097,12684.983172,12814.383882,12771.250312,43.13356999999996,21.566784999999072,LIMIT,LOSS,2020-08-14 10:40:00+02:00,12792.817097,-21.566784999999072,-21.566784999999072
2020-08-17,2020-08-17 09:20:00+02:00,LONG,12817.811716,12807.813868500001,12857.803106,12817.811716,12797.816021,19.995694999999614,9.997847499998898,LIMIT,WIN,2020-08-17 10:45:00+02:00,12857.803106,39.99138999999923,39.99138999999923
2020-08-18,2020-08-18 09:05:00+02:00,SHORT,12929.787607,12940.9280655,12885.225773,12952.068524,12929.787607,22.280917000000045,11.140458500000022,LIMIT,LOSS,2020-08-18 09:15:00+02:00,12940.9280655,-11.140458500000022,-11.140458500000022
2020-08-19,2020-08-19 09:10:00+02:00,SHORT,13021.196498,13038.6213175,12951.49722,13056.046137,13021.196498,34.849639000000025,17.424819500000012,LIMIT,LOSS,2020-08-19 10:35:00+02:00,13038.6213175,-17.424819500000012,-17.424819500000012
2020-08-20,2020-08-20 09:20:00+02:00,SHORT,12924.645857,12937.6430585,12872.657050999998,12950.64026,12924.645857,25.994403000000602,12.997201500000301,LIMIT,LOSS,2020-08-20 10:35:00+02:00,12937.6430585,-12.997201500000301,-12.997201500000301
2020-08-21,2020-08-21 09:15:00+02:00,SHORT,13057.760054,13084.4685895,12950.925912,13111.177125,13057.760054,53.41707099999985,26.708535499999925,LIMIT,LOSS,2020-08-21 09:35:00+02:00,13084.4685895,-26.708535499999925,-26.708535499999925
2020-08-24,2020-08-24 09:05:00+02:00,LONG,13352.83938,13338.271088,13411.112548,13352.83938,13323.702796,29.136583999999857,14.568291999999929,LIMIT,LOSS,2020-08-24 10:50:00+02:00,13338.271088,-14.568291999999929,-14.568291999999929
2020-08-25,2020-08-25 10:10:00+02:00,SHORT,13269.71442,13294.137733,13172.021168,13318.561046,13269.71442,48.84662600000047,24.423312999999325,LIMIT,LOSS,2020-08-25 11:15:00+02:00,13294.137733,-24.423312999999325,-24.423312999999325
2020-08-26,2020-08-26 10:15:00+02:00,SHORT,13442.248701,13453.3891595,13397.686867,13464.529618,13442.248701,22.280917000000045,11.140458500000022,LIMIT,LOSS,2020-08-26 10:30:00+02:00,13453.3891595,-11.140458500000022,-11.140458500000022
2020-08-27,2020-08-27 10:30:00+02:00,LONG,13684.767914,13665.629177499999,13761.32286,13684.767914,13646.490441,38.2774730000001,19.13873650000096,LIMIT,LOSS,2020-08-27 10:35:00+02:00,13665.629177499999,-19.13873650000096,-19.13873650000096
2020-08-28,2020-08-28 10:25:00+02:00,LONG,13687.624442,13663.201129000001,13785.317694000001,13687.624442,13638.777816,48.84662600000047,24.423312999999325,LIMIT,LOSS,2020-08-28 10:50:00+02:00,13663.201129000001,-24.423312999999325,-24.423312999999325
2020-08-31,2020-08-31 09:30:00+02:00,SHORT,13728.758443,13747.611527000001,13653.346107000003,13766.464611,13728.758443,37.7061679999988,18.853084000000308,LIMIT,LOSS,2020-08-31 10:30:00+02:00,13747.611527000001,-18.853084000000308,-18.853084000000308
2020-09-01,2020-09-01 10:50:00+02:00,SHORT,13942.998031,13964.7076425,13856.159584999998,13986.417254,13942.998031,43.419223000000784,21.709611500000392,LIMIT,LOSS,2020-09-01 11:00:00+02:00,13964.7076425,-21.709611500000392,-21.709611500000392
2020-09-02,2020-09-02 09:20:00+02:00,LONG,14216.367745,14204.655981,14263.214800999998,14216.367745,14192.944217,23.42352799999935,11.711763999999675,LIMIT,LOSS,2020-09-02 09:40:00+02:00,14204.655981,-11.711763999999675,-11.711763999999675
2020-09-03,2020-09-03 09:10:00+02:00,SHORT,14015.839491,14040.548457,13917.003627000004,14065.257423,14015.839491,49.41793199999847,24.708966000000146,LIMIT,LOSS,2020-09-03 09:35:00+02:00,14040.548457,-24.708966000000146,-24.708966000000146
2020-09-04,2020-09-04 10:25:00+02:00,LONG,13422.824312,13346.269366,13729.044096000001,13422.824312,13269.71442,153.1098920000004,76.5549460000002,LIMIT,LOSS,2020-09-04 10:45:00+02:00,13346.269366,-76.5549460000002,-76.5549460000002
2020-09-07,2020-09-07 10:05:00+02:00,SHORT,13078.041402,13115.176263500001,12929.501956000002,13152.311125,13078.041402,74.26972299999943,37.134861500000625,LIMIT,LOSS,2020-09-07 10:30:00+02:00,13115.176263500001,-37.134861500000625,-37.134861500000625
2020-09-08,2020-09-08 09:30:00+02:00,SHORT,12802.957771,12884.5116405,12476.742292999998,12966.06551,12802.957771,163.10773900000095,81.55386950000138,LIMIT,LOSS,2020-09-08 10:55:00+02:00,12884.5116405,-81.55386950000138,-81.55386950000138
2020-09-09,2020-09-09 10:20:00+02:00,LONG,12868.086606,12825.238688000001,13039.478278000002,12868.086606,12782.39077,85.69583600000078,42.84791799999948,LIMIT,LOSS,2020-09-09 10:35:00+02:00,12825.238688000001,-42.84791799999948,-42.84791799999948
2020-09-10,2020-09-10 09:10:00+02:00,LONG,13050.333082,12998.629927999998,13257.145697999998,13050.333082,12946.926774,103.40630799999963,51.70315400000072,LIMIT,LOSS,2020-09-10 12:00:00+02:00,12998.629927999998,-51.70315400000072,-51.70315400000072
2020-09-11,2020-09-11 09:45:00+02:00,SHORT,12841.235244,12873.371181999999,12712.691491999998,12905.50712,12841.235244,64.2718760000007,32.13593799999944,LIMIT,LOSS,2020-09-11 10:30:00+02:00,12873.371181999999,-32.13593799999944,-32.13593799999944
2020-09-14,2020-09-14 09:10:00+02:00,SHORT,12800.936537,12828.246803,12691.695472999998,12855.557069,12800.936537,54.62053200000082,27.31026600000041,LIMIT,LOSS,2020-09-14 09:45:00+02:00,12828.246803,-27.31026600000041,-27.31026600000041
2020-09-15,2020-09-15 09:35:00+02:00,LONG,13039.722633,13019.9906085,13118.650731,13039.722633,13000.258584,39.46404900000016,19.73202449999917,LIMIT,WIN,2020-09-15 11:00:00+02:00,13118.650731,78.92809800000032,78.92809800000032
2020-09-16,2020-09-16 10:15:00+02:00,SHORT,13104.638135,13142.815313,12951.929422999996,13180.992491,13104.638135,76.35435600000164,38.17717799999991,LIMIT,WIN,2020-09-16 14:25:00+02:00,12951.929422999996,152.7087120000033,152.7087120000033
2020-09-17,2020-09-17 09:15:00+02:00,SHORT,12609.049747,12655.663080499999,12422.596412999997,12702.276414,12609.049747,93.22666700000082,46.6133334999995,LIMIT,LOSS,2020-09-17 10:50:00+02:00,12655.663080499999,-46.6133334999995,-46.6133334999995
2020-09-21,2020-09-21 10:55:00+02:00,LONG,12357.108968,12307.778906,12554.429216,12357.108968,12258.448844,98.660124,49.33006200000091,LIMIT,LOSS,2020-09-21 11:00:00+02:00,12307.778906,-49.33006200000091,-49.33006200000091
2020-09-22,2020-09-22 10:20:00+02:00,LONG,12659.380708,12615.9130595,12833.251302,12659.380708,12572.445411,86.93529699999999,43.467648499999996,LIMIT,LOSS,2020-09-22 10:35:00+02:00,12615.9130595,-43.467648499999996,-43.467648499999996
2020-09-23,2020-09-23 09:50:00+02:00,SHORT,12726.012038,12769.4796865,12552.141444,12812.947335,12726.012038,86.93529699999999,43.467648499999996,LIMIT,WIN,2020-09-23 13:20:00+02:00,12552.141444,173.87059399999998,173.87059399999998
2020-09-24,2020-09-24 09:20:00+02:00,SHORT,12299.628722,12334.9461865,12158.358864,12370.263651,12299.628722,70.63492899999983,35.317464499999915,LIMIT,LOSS,2020-09-24 10:30:00+02:00,12334.9461865,-35.317464499999915,-35.317464499999915
2020-09-25,2020-09-25 09:05:00+02:00,LONG,12472.641402,12421.166555,12678.540789999997,12472.641402,12369.691708,102.949693999999,51.4748469999995,LIMIT,LOSS,2020-09-25 10:35:00+02:00,12421.166555,-51.4748469999995,-51.4748469999995
2020-09-28,2020-09-28 09:35:00+02:00,LONG,12976.236989,12952.072408,13072.895313,12976.236989,12927.907827,48.329162,24.164581000000908,LIMIT,LOSS,2020-09-28 10:30:00+02:00,12952.072408,-24.164581000000908,-24.164581000000908
2020-09-29,2020-09-29 09:10:00+02:00,SHORT,12981.384473,13006.6929395,12880.150607000001,13032.001406,12981.384473,50.616932999999335,25.308466500000577,LIMIT,LOSS,2020-09-29 09:55:00+02:00,13006.6929395,-25.308466500000577,-25.308466500000577
2020-09-30,2020-09-30 09:10:00+02:00,SHORT,12872.42938,12891.446476500001,12796.360993999997,12910.463573,12872.42938,38.03419300000132,19.01709650000157,LIMIT,LOSS,2020-09-30 09:15:00+02:00,12891.446476500001,-19.01709650000157,-19.01709650000157
2020-10-01,2020-10-01 09:45:00+02:00,LONG,13242.476336,13222.6013255,13321.976378,13242.476336,13202.726315,39.75002099999983,19.875010499999917,LIMIT,LOSS,2020-10-01 09:50:00+02:00,13222.6013255,-19.875010499999917,-19.875010499999917
2020-10-02,2020-10-02 10:50:00+02:00,LONG,13004.548154,12954.3601785,13205.300056,13004.548154,12904.172203,100.37595099999999,50.1879755000009,LIMIT,LOSS,2020-10-02 12:35:00+02:00,12954.3601785,-50.1879755000009,-50.1879755000009
2020-10-05,2020-10-05 09:50:00+02:00,SHORT,12949.927622,12973.234289,12856.700953999996,12996.540956,12949.927622,46.61333400000149,23.306667000000743,LIMIT,LOSS,2020-10-05 10:30:00+02:00,12973.234289,-23.306667000000743,-23.306667000000743
2020-10-06,2020-10-06 10:35:00+02:00,LONG,13102.922306,13085.0490955,13174.415148,13102.922306,13067.175885,35.74642099999983,17.873210499999914,LIMIT,LOSS,2020-10-06 10:40:00+02:00,13085.0490955,-17.873210499999914,-17.873210499999914
2020-10-07,2020-10-07 09:25:00+02:00,LONG,12999.40067,12978.810731000001,13081.760426000003,12999.40067,12958.220792,41.179878000000826,20.589938999999504,LIMIT,WIN,2020-10-07 10:55:00+02:00,13081.760426000003,82.35975600000165,82.35975600000165
2020-10-08,2020-10-08 09:15:00+02:00,LONG,13221.600426,13202.583329500001,13297.668812000004,13221.600426,13183.566233,38.03419300000132,19.017096499999752,LIMIT,LOSS,2020-10-08 10:35:00+02:00,13202.583329500001,-19.017096499999752,-19.017096499999752
2020-10-09,2020-10-09 10:30:00+02:00,LONG,13258.776704,13238.186765499999,13341.136458,13258.776704,13217.596827,41.17987700000049,20.589938500001153,LIMIT,WIN,2020-10-09 12:00:00+02:00,13341.136458,82.35975400000098,82.35975400000098
2020-10-12,2020-10-12 10:00:00+02:00,LONG,13643.122229,13614.0961345,13759.226607,13643.122229,13585.07004,58.052189,29.02609450000091,LIMIT,LOSS,2020-10-12 10:30:00+02:00,13614.0961345,-29.02609450000091,-29.02609450000091
2020-10-13,2020-10-13 09:50:00+02:00,SHORT,13905.92992,13945.965912,13745.785952,13986.001904,13905.92992,80.07198400000016,40.03599199999917,LIMIT,WIN,2020-10-14 12:45:00+02:00,13745.785952,160.1439680000003,160.1439680000003
2020-10-14,2020-10-14 09:05:00+02:00,LONG,13873.615155,13847.3057885,13978.852620999998,13873.615155,13820.996422,52.61873299999934,26.30936649999967,LIMIT,LOSS,2020-10-14 09:45:00+02:00,13847.3057885,-26.30936649999967,-26.30936649999967
2020-10-15,2020-10-15 09:15:00+02:00,SHORT,13486.695888,13508.572698,13399.188648000001,13530.449508,13486.695888,43.7536199999995,21.87680999999975,LIMIT,LOSS,2020-10-15 09:20:00+02:00,13508.572698,-21.87680999999975,-21.87680999999975
2020-10-16,2020-10-16 10:15:00+02:00,LONG,13664.570082,13630.253517000001,13801.836342,13664.570082,13595.936952,68.63313000000016,34.31656499999917,LIMIT,LOSS,2020-10-16 12:15:00+02:00,13630.253517000001,-34.31656499999917,-34.31656499999917
2020-10-19,2020-10-19 09:05:00+02:00,SHORT,13621.388404,13634.257116,13569.913555999998,13647.125828,13621.388404,25.73742400000083,12.868712000001324,LIMIT,LOSS,2020-10-19 09:10:00+02:00,13634.257116,-12.868712000001324,-12.868712000001324
2020-10-22,2020-10-22 09:05:00+02:00,LONG,13363.728198,13352.003371499999,13410.627504000004,13363.728198,13340.278545,23.44965300000149,11.724826500001654,LIMIT,LOSS,2020-10-22 09:10:00+02:00,13352.003371499999,-11.724826500001654,-11.724826500001654
2020-10-23,2020-10-23 09:20:00+02:00,LONG,13362.584312,13346.9988725,13424.926070000003,13362.584312,13331.413433,31.17087900000115,15.585439500000575,LIMIT,LOSS,2020-10-23 10:30:00+02:00,13346.9988725,-15.585439500000575,-15.585439500000575
2020-10-26,2020-10-26 10:45:00+01:00,LONG,13241.904393,13228.4637385,13295.667011000001,13241.904393,13215.023084,26.88130900000033,13.440654500000164,LIMIT,LOSS,2020-10-26 10:50:00+01:00,13228.4637385,-13.440654500000164,-13.440654500000164
2020-10-27,2020-10-27 09:05:00+01:00,SHORT,13192.717317,13211.1624705,13118.936703000001,13229.607624,13192.717317,36.890306999999666,18.445153499998924,LIMIT,LOSS,2020-10-27 09:10:00+01:00,13211.1624705,-18.445153499998924,-18.445153499998924
2020-10-29,2020-10-29 09:35:00+01:00,LONG,12834.395188,12794.788153000001,12992.823328,12834.395188,12755.181118,79.21406999999999,39.60703499999909,LIMIT,LOSS,2020-10-29 09:40:00+01:00,12794.788153000001,-39.60703499999909,-39.60703499999909
