Date,FVG_Time,Breakout_Time,Entry_Price,SL_Price,Risk,Hit_SL,Year,TP_1.0R,TP_1.5R,TP_2.0R,TP_2.5R,TP_3.0R,TP_3.5R
01/06/2022,09:09:00,09:10:00,14564.729984,14561.00726,3.722723999999289,True,2022,False,False,False,False,False,False
01/06/2022,09:17:00,09:18:00,14487.411861,14483.689136,3.7227249999996275,True,2022,False,False,False,False,False,False
01/06/2022,09:36:00,09:37:00,14407.516466,14399.49829,8.018175999999585,True,2022,False,False,False,False,False,False
01/06/2022,09:50:00,09:51:00,14455.339157,14443.884621,11.454536000001099,True,2022,False,False,False,False,False,False
01/06/2023,08:46:00,08:48:00,15909.103735,15907.71213,1.391605000000709,True,2023,False,False,False,False,False,False
01/06/2023,09:32:00,09:33:00,15919.679931,15918.010005,1.669926000000487,True,2023,False,False,False,False,False,False
01/07/2019,08:46:00,08:47:00,8972.671099,8972.097949,0.5731499999983498,True,2019,False,False,False,False,False,False
01/07/2019,08:50:00,08:51:00,8967.22617,8966.939594,0.28657600000042294,True,2019,False,False,False,False,False,False
01/07/2019,09:16:00,09:17:00,8971.524798,8967.79932,3.725478000000294,True,2019,False,False,False,False,False,False
01/07/2019,09:35:00,09:36:00,8946.019601,8944.300149,1.7194519999993645,True,2019,False,False,False,False,False,False
01/07/2019,09:50:00,09:51:00,8948.885353,8947.739052,1.1463009999988572,True,2019,False,False,False,False,False,False
01/07/2020,08:38:00,08:39:00,11596.646065,11595.503454,1.142611000001125,True,2020,False,False,False,False,False,False
01/07/2020,09:46:00,09:47:00,11664.060122,11663.488816,0.5713060000016412,True,2020,False,False,False,False,False,False
01/07/2020,09:50:00,09:51:00,11661.489247,11657.204455,4.28479200000038,True,2020,False,False,False,False,False,False
01/07/2021,08:49:00,08:50:00,16668.089188,16664.941025,3.1481630000016594,True,2021,False,False,False,False,False,False
01/07/2021,08:55:00,08:56:00,16644.048675,16643.190085,0.8585899999998219,True,2021,False,False,False,False,False,False
01/07/2021,09:20:00,09:21:00,16620.580555,16618.577178,2.00337700000091,True,2021,False,False,False,False,False,False
01/07/2021,09:32:00,09:33:00,16639.755726,16634.604187,5.151538999998593,True,2021,False,False,False,False,False,False
01/07/2022,08:36:00,08:37:00,13085.264142,13072.122024,13.142117999999755,True,2022,False,False,False,False,False,False
01/07/2022,09:04:00,09:05:00,13201.829015,13198.114938,3.714076999998724,True,2022,False,False,False,False,False,False
01/07/2022,09:15:00,09:16:00,13134.118537,13133.832839,0.2856979999996838,True,2022,False,False,False,False,False,False
01/07/2022,09:18:00,09:19:00,13134.689934,13118.405135,16.28479899999911,True,2022,False,False,False,False,False,False
01/07/2022,09:59:00,10:06:00,13111.26268,13101.263242,9.999437999998918,True,2022,False,False,False,False,False,False
01/07/2024,08:50:00,08:51:00,20736.805635,20735.761853,1.0437820000006468,True,2024,False,False,False,False,False,False
01/07/2024,09:54:00,09:55:00,20752.984247,20752.723302,0.2609450000018114,False,2024,True,True,True,True,True,True
01/07/2025,08:44:00,08:45:00,23028.332815,23022.273392,6.059423000002425,True,2025,False,False,False,False,False,False
01/07/2025,08:58:00,08:59:00,23040.956614,23038.179378,2.7772359999980836,True,2025,False,False,False,False,False,False
01/07/2025,09:28:00,09:29:00,22992.733704,22991.218848,1.5148559999979625,True,2025,False,False,False,False,False,False
01/07/2025,09:46:00,09:47:00,22932.139472,22926.837477,5.301994999997987,True,2025,False,False,False,False,False,False
01/08/2018,08:32:00,08:33:00,8463.240498,8454.223125,9.01737299999877,True,2018,False,False,False,False,False,False
01/08/2018,09:04:00,09:05:00,8470.221689,8468.185508,2.0361809999994875,True,2018,False,False,False,False,False,False
01/08/2018,09:26:00,09:28:00,8496.110275,8494.65586,1.4544149999983347,True,2018,False,False,False,False,False,False
01/08/2018,09:56:00,09:57:00,8484.765839,8481.566126,3.1997129999999743,True,2018,False,False,False,False,False,False
01/08/2019,09:36:00,09:37:00,9133.15324,9132.006939,1.1463009999988572,True,2019,False,False,False,False,False,False
01/08/2022,08:59:00,09:00:00,14871.449409,14861.449971,9.999438000000737,True,2022,False,False,False,False,False,False
01/08/2022,09:17:00,09:40:00,14913.447047,14908.304479,5.142567999999301,True,2022,False,False,False,False,False,False
01/08/2022,09:21:00,09:22:00,14872.592202,14860.592876,11.9993259999992,True,2022,False,False,False,False,False,False
01/08/2022,09:26:00,09:30:00,14856.8788,14851.736232,5.14256800000112,True,2022,False,False,False,False,False,False
01/08/2022,09:28:00,09:29:00,14836.594226,14835.451433,1.1427929999990738,True,2022,False,False,False,False,False,False
01/08/2024,08:59:00,09:02:00,20522.830442,20517.089644,5.740797999998904,True,2024,False,False,False,False,False,False
01/08/2024,09:01:00,09:02:00,20522.830442,20493.343617,29.486824999999953,True,2024,False,False,False,False,False,False
01/08/2024,09:23:00,09:24:00,20357.912976,20332.340331,25.572645000000193,True,2024,False,False,False,False,False,False
01/08/2024,09:37:00,09:38:00,20297.634599,20281.977877,15.656721999999718,True,2024,False,False,False,False,False,False
01/08/2024,09:49:00,09:50:00,20229.788806,20193.256456,36.532350000001315,True,2024,False,False,False,False,False,False
01/08/2025,09:44:00,09:45:00,23231.575968,23194.966953,36.60901500000182,True,2025,False,False,False,False,False,False
01/09/2020,08:34:00,08:35:00,13887.581391,13878.726155,8.855235999999422,True,2020,False,False,False,False,False,False
01/09/2020,09:55:00,09:56:00,13990.416393,13983.560726,6.855666999999812,True,2020,False,False,False,False,False,False
01/09/2021,08:58:00,08:59:00,17938.802031,17934.795279,4.006751999997505,True,2021,False,False,False,False,False,False
01/09/2021,09:04:00,09:05:00,17938.229638,17936.512458,1.7171799999996438,True,2021,False,False,False,False,False,False
01/09/2021,09:32:00,09:33:00,17943.381177,17933.650493,9.730683999998291,True,2021,False,False,False,False,False,False
01/09/2021,09:54:00,09:55:00,17947.674125,17945.956946,1.7171790000029432,True,2021,False,False,False,False,False,False
01/09/2022,08:56:00,08:57:00,13923.502717,13903.218144,20.284572999999,True,2022,False,False,False,False,False,False
01/09/2022,09:54:00,10:07:00,13815.50879,13808.652033,6.856756999999561,True,2022,False,False,False,False,False,False
01/09/2022,10:00:00,10:01:00,13776.368134,13775.51104,0.8570940000008704,True,2022,False,False,False,False,False,False
01/09/2023,08:41:00,08:42:00,17106.254633,17102.129662,4.124971000001096,True,2023,False,False,False,False,False,False
01/09/2023,09:49:00,09:50:00,17069.129894,17066.104915,3.024979000001622,True,2023,False,False,False,False,False,False
01/09/2023,09:57:00,09:58:00,17046.580053,17045.205062,1.3749910000005912,True,2023,False,False,False,False,False,False
01/09/2025,09:42:00,09:43:00,23721.126865,23719.864485,1.262380000000121,True,2025,False,False,False,False,False,False
01/10/2019,09:10:00,09:11:00,8898.8803,8898.02277,0.8575300000011339,True,2019,False,False,False,False,False,False
01/10/2019,09:14:00,09:15:00,8889.733308,8887.160716,2.5725920000004407,True,2019,False,False,False,False,False,False
01/10/2019,09:50:00,09:51:00,8879.728785,8878.299567,1.4292179999993095,True,2019,False,False,False,False,False,False
01/10/2020,08:47:00,08:48:00,13191.859403,13190.715518,1.1438849999995,True,2020,False,False,False,False,False,False
01/10/2020,09:09:00,09:10:00,13173.557235,13168.409751,5.147484000000986,True,2020,False,False,False,False,False,False
01/10/2021,08:34:00,08:35:00,16838.169188,16822.991927,15.177261000000726,True,2021,False,False,False,False,False,False
01/10/2021,08:52:00,08:53:00,16769.441967,16766.005606,3.4363610000000335,True,2021,False,False,False,False,False,False
01/10/2021,09:05:00,09:06:00,16747.10562,16740.519262,6.586357999996835,True,2021,False,False,False,False,False,False
01/10/2024,09:11:00,09:12:00,20575.320715,20573.257665,2.0630500000006577,True,2024,False,False,False,False,False,False
01/10/2025,08:42:00,08:43:00,24820.75,24818.75,2.0,True,2025,False,False,False,False,False,False
01/10/2025,08:50:00,08:51:00,24755.75,24754.75,1.0,True,2025,False,False,False,False,False,False
01/11/2018,08:41:00,09:33:00,8129.576994,8118.852723,10.724271000000044,True,2018,False,False,False,False,False,False
01/11/2018,09:01:00,09:02:00,8080.303317,8074.216569,6.086747999999716,True,2018,False,False,False,False,False,False
01/11/2018,09:21:00,09:22:00,8079.433782,8076.245485,3.188296999999693,True,2018,False,False,False,False,False,False
01/11/2018,09:56:00,09:57:00,8122.910556,8118.273033,4.637522999999419,True,2018,False,False,False,False,False,False
01/11/2019,09:28:00,09:29:00,9320.213641,9319.070267,1.1433740000011312,True,2019,False,False,False,False,False,False
01/11/2019,09:36:00,09:37:00,9313.353396,9311.638335,1.7150610000007873,True,2019,False,False,False,False,False,False
01/11/2021,08:50:00,08:51:00,18129.66822,18117.640956,12.027264000000287,True,2021,False,False,False,False,False,False
01/11/2022,09:20:00,09:21:00,12982.57884,12960.712129,21.866711000000578,True,2022,False,False,False,False,False,False
01/11/2022,09:59:00,10:00:00,12906.755309,12902.779543,3.9757659999995667,True,2022,False,False,False,False,False,False
01/11/2024,09:42:00,09:57:00,20859.505954,20858.216547,1.2894070000002102,True,2024,False,False,False,False,False,False
01/11/2024,09:47:00,09:48:00,20821.855278,20821.339515,0.5157629999994242,True,2024,False,False,False,False,False,False
01/12/2020,08:35:00,08:36:00,14125.269962,14124.983991,0.2859710000011546,True,2020,False,False,False,False,False,False
01/12/2020,08:48:00,08:49:00,14162.446241,14157.012785,5.433455999998841,True,2020,False,False,False,False,False,False
01/12/2020,09:27:00,09:28:00,14192.473235,14192.187263,0.28597199999967415,True,2020,False,False,False,False,False,False
01/12/2021,08:35:00,08:36:00,18670.608723,18667.745089,2.863634000001184,True,2021,False,False,False,False,False,False
01/12/2021,08:40:00,08:41:00,18667.172362,18664.881455,2.290907000002335,True,2021,False,False,False,False,False,False
01/12/2021,09:40:00,09:41:00,18688.363255,18676.049628,12.313626999999542,True,2021,False,False,False,False,False,False
01/12/2022,09:55:00,09:56:00,13678.905801,13671.238252,7.6675490000016,True,2022,False,False,False,False,False,False
01/12/2023,08:35:00,08:36:00,17272.279389,17261.147019,11.132369999999355,True,2023,False,False,False,False,False,False
01/12/2023,09:06:00,09:07:00,17306.219541,17305.404978,0.8145629999999073,True,2023,False,False,False,False,False,False
02/01/2019,09:50:00,09:51:00,7297.449062,7292.540788,4.908273999999437,True,2019,False,False,False,False,False,False
02/01/2020,09:16:00,09:17:00,10052.150872,10051.580828,0.5700440000000526,True,2020,False,False,False,False,False,False
02/01/2024,08:43:00,08:44:00,17985.956236,17984.080214,1.8760220000003756,True,2024,False,False,False,False,False,False
02/01/2024,09:50:00,09:51:00,17902.875274,17898.587225,4.288049000002502,True,2024,False,False,False,False,False,False
02/01/2024,09:58:00,09:59:00,17913.863401,17905.287302,8.576098999998067,True,2024,False,False,False,False,False,False
02/01/2025,09:31:00,09:32:00,21926.594353,21921.181779,5.412574000001769,True,2025,False,False,False,False,False,False
02/02/2018,09:05:00,09:06:00,7989.051788,7987.587358,1.464429999999993,True,2018,False,False,False,False,False,False
02/02/2018,09:58:00,09:59:00,8032.398918,8031.813146,0.5857719999994515,True,2018,False,False,False,False,False,False
02/02/2021,08:59:00,09:00:00,15302.922444,15301.779155,1.1432889999996405,True,2021,False,False,False,False,False,False
02/02/2021,09:12:00,09:13:00,15311.211289,15310.068,1.1432890000014595,True,2021,False,False,False,False,False,False
02/02/2022,08:57:00,08:58:00,17286.04158,17267.427957,18.6136230000011,True,2022,False,False,False,False,False,False
02/02/2022,09:18:00,09:19:00,17297.496117,17279.741584,17.754532999999356,True,2022,False,False,False,False,False,False
02/02/2022,09:42:00,09:43:00,17258.550691,17250.246152,8.30453900000066,True,2022,False,False,False,False,False,False
02/02/2022,09:48:00,09:49:00,17282.032492,17266.85523,15.177261999997427,True,2022,False,False,False,False,False,False
02/02/2022,09:54:00,09:55:00,17248.814335,17240.509796,8.30453900000066,True,2022,False,False,False,False,False,False
02/02/2023,08:52:00,08:53:00,14297.554676,14292.212318,5.3423579999998765,True,2023,False,False,False,False,False,False
02/02/2023,09:05:00,09:06:00,14267.468768,14253.128755,14.340013000000909,True,2023,False,False,False,False,False,False
02/02/2024,08:32:00,08:33:00,18757.805172,18749.229073,8.576099000001705,False,2024,True,True,True,True,True,True
02/02/2024,09:05:00,09:06:00,18859.914355,18852.678271,7.236084000000119,True,2024,False,False,False,False,False,False
02/03/2018,09:20:00,09:21:00,7826.792937,7824.156963,2.6359739999998055,True,2018,False,False,False,False,False,False
02/03/2020,08:37:00,08:38:00,9710.979709,9700.4339,10.54580899999928,True,2020,False,False,False,False,False,False
02/03/2020,09:23:00,09:24:00,9645.13966,9641.149354,3.9903060000015103,True,2020,False,False,False,False,False,False
02/03/2021,08:33:00,08:34:00,15172.301683,15166.87106,5.430623000000196,True,2021,False,False,False,False,False,False
02/03/2021,09:30:00,09:31:00,15059.973545,15055.114567,4.8589780000002065,True,2021,False,False,False,False,False,False
02/03/2022,08:57:00,08:58:00,16128.846993,16125.410632,3.4363610000000335,True,2022,False,False,False,False,False,False
02/03/2022,09:07:00,09:29:00,16137.724259,16107.6561,30.068159000000378,True,2022,False,False,False,False,False,False
02/03/2022,09:27:00,09:28:00,16055.537957,16004.851632,50.68632500000058,False,2022,True,True,True,True,True,True
02/03/2022,09:55:00,09:56:00,16075.297033,16074.724306,0.5727270000006683,True,2022,False,False,False,False,False,False
02/04/2018,08:55:00,08:56:00,7595.422768,7591.045171,4.3775970000006055,True,2018,False,False,False,False,False,False
02/04/2018,09:46:00,09:47:00,7558.942793,7549.895759,9.047034000000167,True,2018,False,False,False,False,False,False
02/04/2019,09:21:00,09:22:00,8635.939169,8633.638552,2.300616999998965,True,2019,False,False,False,False,False,False
02/04/2019,09:57:00,09:58:00,8642.553441,8641.69071,0.8627309999992576,True,2019,False,False,False,False,False,False
02/04/2020,09:17:00,09:18:00,8563.611156,8555.338513,8.272643000000244,True,2020,False,False,False,False,False,False
02/04/2020,09:28:00,09:29:00,8582.438549,8553.626932,28.811617000001206,True,2020,False,False,False,False,False,False
02/04/2020,09:47:00,09:48:00,8618.381753,8617.240699,1.1410539999997127,True,2020,False,False,False,False,False,False
02/05/2018,09:44:00,09:45:00,7801.753511,7801.169831,0.5836799999997311,True,2018,False,False,False,False,False,False
02/05/2018,09:51:00,09:52:00,7800.586151,7799.710632,0.8755190000001676,True,2018,False,False,False,False,False,False
02/05/2019,08:34:00,08:35:00,8936.744776,8930.41808,6.326696000000084,True,2019,False,False,False,False,False,False
02/05/2019,09:16:00,09:17:00,8972.691908,8970.966446,1.7254620000003342,True,2019,False,False,False,False,False,False
02/05/2019,09:30:00,09:31:00,8959.463363,8954.286976,5.176387000001341,True,2019,False,False,False,False,False,False
02/05/2024,09:02:00,09:03:00,18477.956884,18461.300072,16.656812000001082,True,2024,False,False,False,False,False,False
02/05/2024,09:10:00,09:11:00,18438.297807,18420.847814,17.449992999998358,False,2024,True,True,True,True,True,True
02/05/2025,08:37:00,08:38:00,20473.250542,20453.613522,19.63702000000194,True,2025,False,False,False,False,False,False
02/05/2025,08:52:00,08:53:00,20462.53944,20452.338391,10.20104899999933,False,2025,True,True,True,True,True,True
02/06/2020,08:49:00,08:50:00,10929.016342,10921.028963,7.987379000000146,True,2020,False,False,False,False,False,False
02/06/2020,08:55:00,08:56:00,10926.448971,10925.59318,0.8557909999999538,True,2020,False,False,False,False,False,False
02/06/2020,09:47:00,09:48:00,10901.060516,10899.919462,1.1410539999997127,True,2020,False,False,False,False,False,False
02/06/2021,08:38:00,08:39:00,15638.61091,15638.324897,0.2860129999990022,True,2021,False,False,False,False,False,False
02/06/2021,09:13:00,09:14:00,15635.750781,15634.892743,0.8580380000003061,True,2021,False,False,False,False,False,False
02/06/2022,08:57:00,08:58:00,14345.375604,14327.621071,17.754533000001175,True,2022,False,False,False,False,False,False
02/06/2023,08:51:00,08:52:00,16194.661028,16171.560389,23.10063900000023,True,2023,False,False,False,False,False,False
02/06/2023,09:09:00,09:10:00,16157.366021,16144.284936,13.081084999999803,True,2023,False,False,False,False,False,False
02/06/2023,09:50:00,09:51:00,16220.823197,16214.143494,6.67970299999979,True,2023,False,False,False,False,False,False
02/06/2025,08:53:00,08:54:00,21757.052572,21752.717127,4.335445000000618,True,2025,False,False,False,False,False,False
02/06/2025,09:01:00,09:02:00,21706.812406,21692.530937,14.28146900000138,True,2025,False,False,False,False,False,False
02/06/2025,09:11:00,09:12:00,21743.281156,21730.019792,13.261364000001777,True,2025,False,False,False,False,False,False
02/06/2025,09:39:00,09:40:00,21804.232425,21800.917084,3.3153409999977157,True,2025,False,False,False,False,False,False
02/06/2025,09:43:00,09:44:00,21796.071585,21794.541428,1.5301570000010543,True,2025,False,False,False,False,False,False
