Date,Direction,Entry_Time,Entry_Price,SL_Level,SL_Distance,TP_Level,TP_Distance,Exit_Time,Exit_Price,Exit_Type,PnL_Points,Result,Asian_High,Asian_Low,Asian_Mid
2022-09-09,LONG,2022-09-09 02:00:00,14214.629203,14114.629203,100,14314.629203,100,2022-09-09 08:00:00,14221.200262,TIME_EXIT,6.571058999999877,WIN,14187.77357,14100.921311,14144.3474405
2022-09-12,LONG,2022-09-12 02:15:00,14454.180108,14354.180108,100,14554.180108,100,2022-09-12 08:00:00,14459.57579,TIME_EXIT,5.395682000000306,WIN,14452.615819,14368.620543,14410.618181000002
2022-09-13,LONG,2022-09-13 01:00:00,14627.693881,14527.693881,100,14727.693881,100,2022-09-13 07:30:00,14727.693881,TAKE_PROFIT,100.0,WIN,14602.135388,14558.969932,14580.552660000001
2022-09-16,SHORT,2022-09-16 01:00:00,13506.52796,13606.52796,100,13406.52796,100,2022-09-16 08:00:00,13459.954705,TIME_EXIT,46.573254999999335,WIN,13557.360964,13511.071692,13534.216327999999
2022-09-19,SHORT,2022-09-19 01:00:00,13432.976295,13532.976295,100,13332.976295,100,2022-09-19 08:00:00,13462.794538,TIME_EXIT,-29.81824299999971,LOSS,13574.683943,13467.33827,13521.0111065
2022-09-20,SHORT,2022-09-20 02:30:00,13654.767223,13754.767223,100,13554.767223,100,2022-09-20 07:15:00,13554.767223,TAKE_PROFIT,100.0,WIN,13736.27042,13668.39842,13702.33442
2022-09-22,LONG,2022-09-22 01:15:00,13230.496229,13130.496229,100,13330.496229,100,2022-09-22 03:00:00,13330.496229,TAKE_PROFIT,100.0,WIN,13216.013082,13120.026739,13168.0199105
2022-09-23,SHORT,2022-09-23 03:00:00,13055.846522,13155.846522,100,12955.846522,100,2022-09-23 05:45:00,12955.846522,TAKE_PROFIT,100.0,WIN,13177.107375,13063.230087,13120.168731
2022-09-27,LONG,2022-09-27 01:15:00,13021.484547,12921.484547,100,13121.484547,100,2022-09-27 08:00:00,13043.067275,TIME_EXIT,21.582727999999406,WIN,12975.195275,12863.021887,12919.108581
2022-09-28,SHORT,2022-09-28 02:00:00,12694.903795,12794.903795,100,12594.903795,100,2022-09-28 02:45:00,12794.903795,STOP_LOSS,-100.0,LOSS,12941.117284,12704.275243,12822.6962635
2022-09-29,SHORT,2022-09-29 01:00:00,12989.962405,13089.962405,100,12889.962405,100,2022-09-29 07:30:00,12889.962405,TAKE_PROFIT,100.0,WIN,13139.621585,13063.798053,13101.709819
2022-09-30,LONG,2022-09-30 01:45:00,12815.312699,12715.312699,100,12915.312699,100,2022-09-30 07:30:00,12715.312699,STOP_LOSS,-100.0,LOSS,12806.793201,12699.731511,12753.262356
2022-10-04,LONG,2022-10-04 01:30:00,12986.270623,12886.270623,100,13086.270623,100,2022-10-04 05:00:00,13086.270623,TAKE_PROFIT,100.0,WIN,12980.874941,12834.055594,12907.4652675
2022-10-05,SHORT,2022-10-05 02:15:00,13127.694288,13227.694288,100,13027.694288,100,2022-10-05 08:00:00,13037.955577,TIME_EXIT,89.73871099999997,WIN,13208.629517,13135.077852,13171.8536845
2022-10-06,SHORT,2022-10-06 01:45:00,13212.889266,13312.889266,100,13112.889266,100,2022-10-06 04:45:00,13112.889266,TAKE_PROFIT,100.0,WIN,13324.210705,13224.816563,13274.513633999999
