date,tokyo_high,tokyo_low,tokyo_eq,manipulation_type,direction,fvg_timeframe,fvg_top,fvg_bottom,fvg_formation_time,inversion_time,entry_price,manip_candle_high,manip_candle_low,manip_candle_open,manip_candle_close,sl_type,sl_price,tp_level,tp_price,risk,reward_target,rr_ratio,result,exit_price,exit_time,pnl_r
2020-09-30,13129.231673,13051.447459,13090.339566,HIGH,SHORT,5m,13148.105783,13142.958299,2020-10-01 02:20:00,2020-10-01 02:40:00,13140.384556,13166.979894,13148.677726,13152.109382,13159.544638,SL-Body,13159.544638,2R,13102.064392000004,19.16008199999851,38.32016399999702,2.0,LOSS,13159.544638,2020-10-01 03:10:00,-1.0
2020-09-30,13129.231673,13051.447459,13090.339566,HIGH,SHORT,5m,13148.105783,13142.958299,2020-10-01 02:20:00,2020-10-01 02:40:00,13140.384556,13166.979894,13148.677726,13152.109382,13159.544638,SL-Wick,13166.979894,1R,13113.789218000002,26.595337999999174,26.595337999999174,1.0,LOSS,13166.979894,2020-10-01 03:10:00,-1.0
2020-09-30,13129.231673,13051.447459,13090.339566,HIGH,SHORT,5m,13148.105783,13142.958299,2020-10-01 02:20:00,2020-10-01 02:40:00,13140.384556,13166.979894,13148.677726,13152.109382,13159.544638,SL-Wick,13166.979894,1.5R,13100.491549000002,26.595337999999174,39.89300699999876,1.5,LOSS,13166.979894,2020-10-01 03:10:00,-1.0
2020-09-30,13129.231673,13051.447459,13090.339566,HIGH,SHORT,5m,13148.105783,13142.958299,2020-10-01 02:20:00,2020-10-01 02:40:00,13140.384556,13166.979894,13148.677726,13152.109382,13159.544638,SL-Wick,13166.979894,2R,13087.193880000003,26.595337999999174,53.19067599999835,2.0,LOSS,13166.979894,2020-10-01 03:10:00,-1.0
2020-10-04,13001.116498,12940.490567,12970.8035325,LOW,LONG,5m,12948.783737,12935.915025,2020-10-05 02:15:00,2020-10-05 03:10:00,12953.073307,12928.193798,12888.729749,12922.760342,12907.317888,SL-Body,12907.317888,1R,12998.828726000002,45.755419000000984,45.755419000000984,1.0,WIN,12998.828726000002,2020-10-05 08:40:00,1.0
2020-10-04,13001.116498,12940.490567,12970.8035325,LOW,LONG,5m,12948.783737,12935.915025,2020-10-05 02:15:00,2020-10-05 03:10:00,12953.073307,12928.193798,12888.729749,12922.760342,12907.317888,SL-Body,12907.317888,1.5R,13021.706435500002,45.755419000000984,68.63312850000148,1.5,WIN,13021.706435500002,2020-10-05 09:00:00,1.5
2020-10-04,13001.116498,12940.490567,12970.8035325,LOW,LONG,5m,12948.783737,12935.915025,2020-10-05 02:15:00,2020-10-05 03:10:00,12953.073307,12928.193798,12888.729749,12922.760342,12907.317888,SL-Body,12907.317888,2R,13044.584145000003,45.755419000000984,91.51083800000197,2.0,WIN,13044.584145000003,2020-10-05 09:10:00,2.0
2020-10-04,13001.116498,12940.490567,12970.8035325,LOW,LONG,5m,12948.783737,12935.915025,2020-10-05 02:15:00,2020-10-05 03:10:00,12953.073307,12928.193798,12888.729749,12922.760342,12907.317888,SL-Wick,12888.729749,1R,13017.416865000001,64.34355800000048,64.34355800000048,1.0,WIN,13017.416865000001,2020-10-05 09:00:00,1.0
2020-10-04,13001.116498,12940.490567,12970.8035325,LOW,LONG,5m,12948.783737,12935.915025,2020-10-05 02:15:00,2020-10-05 03:10:00,12953.073307,12928.193798,12888.729749,12922.760342,12907.317888,SL-Wick,12888.729749,1.5R,13049.588644000001,64.34355800000048,96.51533700000073,1.5,WIN,13049.588644000001,2020-10-05 09:10:00,1.5
2020-10-04,13001.116498,12940.490567,12970.8035325,LOW,LONG,5m,12948.783737,12935.915025,2020-10-05 02:15:00,2020-10-05 03:10:00,12953.073307,12928.193798,12888.729749,12922.760342,12907.317888,SL-Wick,12888.729749,2R,13081.760423000002,64.34355800000048,128.68711600000097,2.0,WIN,13081.760423000002,2020-10-05 10:20:00,2.0
2020-10-06,12928.193798,12860.990525,12894.5921615,HIGH,SHORT,5m,12967.085905,12965.370076,2020-10-07 02:10:00,2020-10-07 03:25:00,12962.796334,12992.251385,12967.085905,12975.951017,12979.954616,SL-Body,12979.954616,1R,12945.638052,17.158282000000327,17.158282000000327,1.0,LOSS,12979.954616,2020-10-07 04:35:00,-1.0
2020-10-06,12928.193798,12860.990525,12894.5921615,HIGH,SHORT,5m,12967.085905,12965.370076,2020-10-07 02:10:00,2020-10-07 03:25:00,12962.796334,12992.251385,12967.085905,12975.951017,12979.954616,SL-Body,12979.954616,1.5R,12937.058911,17.158282000000327,25.73742300000049,1.5,LOSS,12979.954616,2020-10-07 04:35:00,-1.0
2020-10-06,12928.193798,12860.990525,12894.5921615,HIGH,SHORT,5m,12967.085905,12965.370076,2020-10-07 02:10:00,2020-10-07 03:25:00,12962.796334,12992.251385,12967.085905,12975.951017,12979.954616,SL-Body,12979.954616,2R,12928.47977,17.158282000000327,34.31656400000065,2.0,LOSS,12979.954616,2020-10-07 04:35:00,-1.0
2020-10-06,12928.193798,12860.990525,12894.5921615,HIGH,SHORT,5m,12967.085905,12965.370076,2020-10-07 02:10:00,2020-10-07 03:25:00,12962.796334,12992.251385,12967.085905,12975.951017,12979.954616,SL-Wick,12992.251385,1R,12933.341283000002,29.455050999999003,29.455050999999003,1.0,WIN,12933.341283000002,2020-10-07 05:40:00,1.0
2020-10-06,12928.193798,12860.990525,12894.5921615,HIGH,SHORT,5m,12967.085905,12965.370076,2020-10-07 02:10:00,2020-10-07 03:25:00,12962.796334,12992.251385,12967.085905,12975.951017,12979.954616,SL-Wick,12992.251385,1.5R,12918.613757500003,29.455050999999003,44.182576499998504,1.5,LOSS,12992.251385,2020-10-07 06:55:00,-1.0
2020-10-06,12928.193798,12860.990525,12894.5921615,HIGH,SHORT,5m,12967.085905,12965.370076,2020-10-07 02:10:00,2020-10-07 03:25:00,12962.796334,12992.251385,12967.085905,12975.951017,12979.954616,SL-Wick,12992.251385,2R,12903.886232000003,29.455050999999003,58.910101999998005,2.0,LOSS,12992.251385,2020-10-07 06:55:00,-1.0
2020-10-20,13434.93507,13378.884681,13406.9098755,LOW,LONG,5m,13387.749793,13379.742595,2020-10-21 02:10:00,2020-10-21 08:35:00,13403.192247,13379.742595,13355.149057,13378.598709,13371.735396,SL-Body,13371.735396,1R,13434.649098000002,31.456851000000825,31.456851000000825,1.0,WIN,13434.649098000002,2020-10-21 08:45:00,1.0
2020-10-20,13434.93507,13378.884681,13406.9098755,LOW,LONG,5m,13387.749793,13379.742595,2020-10-21 02:10:00,2020-10-21 08:35:00,13403.192247,13379.742595,13355.149057,13378.598709,13371.735396,SL-Body,13371.735396,1.5R,13450.377523500003,31.456851000000825,47.18527650000124,1.5,WIN,13450.377523500003,2020-10-21 08:45:00,1.5000000000000289
2020-10-20,13434.93507,13378.884681,13406.9098755,LOW,LONG,5m,13387.749793,13379.742595,2020-10-21 02:10:00,2020-10-21 08:35:00,13403.192247,13379.742595,13355.149057,13378.598709,13371.735396,SL-Body,13371.735396,2R,13466.105949000003,31.456851000000825,62.91370200000165,2.0,WIN,13466.105949000003,2020-10-21 08:55:00,2.0
2020-10-20,13434.93507,13378.884681,13406.9098755,LOW,LONG,5m,13387.749793,13379.742595,2020-10-21 02:10:00,2020-10-21 08:35:00,13403.192247,13379.742595,13355.149057,13378.598709,13371.735396,SL-Wick,13355.149057,1R,13451.235437000001,48.04319000000032,48.04319000000032,1.0,WIN,13451.235437000001,2020-10-21 08:45:00,1.0
2020-10-20,13434.93507,13378.884681,13406.9098755,LOW,LONG,5m,13387.749793,13379.742595,2020-10-21 02:10:00,2020-10-21 08:35:00,13403.192247,13379.742595,13355.149057,13378.598709,13371.735396,SL-Wick,13355.149057,1.5R,13475.257032000001,48.04319000000032,72.06478500000048,1.5,LOSS,13355.149057,2020-10-21 10:10:00,-1.0
2020-10-20,13434.93507,13378.884681,13406.9098755,LOW,LONG,5m,13387.749793,13379.742595,2020-10-21 02:10:00,2020-10-21 08:35:00,13403.192247,13379.742595,13355.149057,13378.598709,13371.735396,SL-Wick,13355.149057,2R,13499.278627000002,48.04319000000032,96.08638000000064,2.0,LOSS,13355.149057,2020-10-21 10:10:00,-1.0
2020-10-25,13313.397236,13274.791101,13294.0941685,LOW,LONG,5m,13259.92059,13251.913391,2020-10-26 02:10:00,2020-10-26 08:30:00,13284.228156,13224.174168,13203.870201,13214.451142,13223.030283,SL-Body,13214.451142,1R,13354.005169999999,69.77701399999933,69.77701399999933,1.0,WIN,13354.005169999999,2020-10-26 08:55:00,1.0
2020-10-25,13313.397236,13274.791101,13294.0941685,LOW,LONG,5m,13259.92059,13251.913391,2020-10-26 02:10:00,2020-10-26 08:30:00,13284.228156,13224.174168,13203.870201,13214.451142,13223.030283,SL-Body,13214.451142,1.5R,13388.893676999998,69.77701399999933,104.66552099999899,1.5,LOSS,13214.451142,2020-10-26 09:55:00,-1.0
2020-10-25,13313.397236,13274.791101,13294.0941685,LOW,LONG,5m,13259.92059,13251.913391,2020-10-26 02:10:00,2020-10-26 08:30:00,13284.228156,13224.174168,13203.870201,13214.451142,13223.030283,SL-Body,13214.451142,2R,13423.782183999998,69.77701399999933,139.55402799999865,2.0,LOSS,13214.451142,2020-10-26 09:55:00,-1.0
2020-10-25,13313.397236,13274.791101,13294.0941685,LOW,LONG,5m,13259.92059,13251.913391,2020-10-26 02:10:00,2020-10-26 08:30:00,13284.228156,13224.174168,13203.870201,13214.451142,13223.030283,SL-Wick,13203.870201,1R,13364.586110999999,80.35795499999949,80.35795499999949,1.0,WIN,13364.586110999999,2020-10-26 09:00:00,1.0
2020-10-25,13313.397236,13274.791101,13294.0941685,LOW,LONG,5m,13259.92059,13251.913391,2020-10-26 02:10:00,2020-10-26 08:30:00,13284.228156,13224.174168,13203.870201,13214.451142,13223.030283,SL-Wick,13203.870201,1.5R,13404.765088499998,80.35795499999949,120.53693249999924,1.5,LOSS,13203.870201,2020-10-26 09:55:00,-1.0
2020-10-25,13313.397236,13274.791101,13294.0941685,LOW,LONG,5m,13259.92059,13251.913391,2020-10-26 02:10:00,2020-10-26 08:30:00,13284.228156,13224.174168,13203.870201,13214.451142,13223.030283,SL-Wick,13203.870201,2R,13444.944065999998,80.35795499999949,160.71590999999898,2.0,LOSS,13203.870201,2020-10-26 09:55:00,-1.0
2020-10-26,13191.28746,13135.523043,13163.4052515,HIGH,SHORT,5m,13189.285661,13187.569833,2020-10-27 02:20:00,2020-10-27 03:00:00,13186.99789,13199.294659,13184.710119,13193.28926,13186.425947,SL-Body,13193.28926,1R,13180.706520000002,6.291369999999006,6.291369999999006,1.0,LOSS,13193.28926,2020-10-27 03:05:00,-1.0
2020-10-26,13191.28746,13135.523043,13163.4052515,HIGH,SHORT,5m,13189.285661,13187.569833,2020-10-27 02:20:00,2020-10-27 03:00:00,13186.99789,13199.294659,13184.710119,13193.28926,13186.425947,SL-Body,13193.28926,1.5R,13177.560835000002,6.291369999999006,9.437054999998509,1.5,LOSS,13193.28926,2020-10-27 03:05:00,-1.0
2020-10-26,13191.28746,13135.523043,13163.4052515,HIGH,SHORT,5m,13189.285661,13187.569833,2020-10-27 02:20:00,2020-10-27 03:00:00,13186.99789,13199.294659,13184.710119,13193.28926,13186.425947,SL-Body,13193.28926,2R,13174.415150000003,6.291369999999006,12.582739999998012,2.0,LOSS,13193.28926,2020-10-27 03:05:00,-1.0
2020-10-26,13191.28746,13135.523043,13163.4052515,HIGH,SHORT,5m,13189.285661,13187.569833,2020-10-27 02:20:00,2020-10-27 03:00:00,13186.99789,13199.294659,13184.710119,13193.28926,13186.425947,SL-Wick,13199.294659,1R,13174.701121000002,12.296768999998676,12.296768999998676,1.0,WIN,13174.701121000002,2020-10-27 03:10:00,1.0
2020-10-26,13191.28746,13135.523043,13163.4052515,HIGH,SHORT,5m,13189.285661,13187.569833,2020-10-27 02:20:00,2020-10-27 03:00:00,13186.99789,13199.294659,13184.710119,13193.28926,13186.425947,SL-Wick,13199.294659,1.5R,13168.552736500002,12.296768999998676,18.445153499998014,1.5,WIN,13168.552736500002,2020-10-27 03:10:00,1.500000000000074
2020-10-26,13191.28746,13135.523043,13163.4052515,HIGH,SHORT,5m,13189.285661,13187.569833,2020-10-27 02:20:00,2020-10-27 03:00:00,13186.99789,13199.294659,13184.710119,13193.28926,13186.425947,SL-Wick,13199.294659,2R,13162.404352000003,12.296768999998676,24.593537999997352,2.0,WIN,13162.404352000003,2020-10-27 03:10:00,2.0
2020-11-04,13711.755358,13464.962064,13588.358711,HIGH,SHORT,5m,13731.487383,13730.343497,2020-11-05 02:10:00,2020-11-05 08:30:00,13722.050327,13772.381289,13742.354295,13764.374091,13747.215808,SL-Body,13764.374091,1R,13679.726563000002,42.323763999998846,42.323763999998846,1.0,LOSS,13764.374091,2020-11-05 08:35:00,-1.0
2020-11-04,13711.755358,13464.962064,13588.358711,HIGH,SHORT,5m,13731.487383,13730.343497,2020-11-05 02:10:00,2020-11-05 08:30:00,13722.050327,13772.381289,13742.354295,13764.374091,13747.215808,SL-Body,13764.374091,1.5R,13658.564681000003,42.323763999998846,63.48564599999827,1.5,LOSS,13764.374091,2020-11-05 08:35:00,-1.0
2020-11-04,13711.755358,13464.962064,13588.358711,HIGH,SHORT,5m,13731.487383,13730.343497,2020-11-05 02:10:00,2020-11-05 08:30:00,13722.050327,13772.381289,13742.354295,13764.374091,13747.215808,SL-Body,13764.374091,2R,13637.402799000003,42.323763999998846,84.64752799999769,2.0,LOSS,13764.374091,2020-11-05 08:35:00,-1.0
2020-11-04,13711.755358,13464.962064,13588.358711,HIGH,SHORT,5m,13731.487383,13730.343497,2020-11-05 02:10:00,2020-11-05 08:30:00,13722.050327,13772.381289,13742.354295,13764.374091,13747.215808,SL-Wick,13772.381289,1R,13671.719365,50.330962,50.330962,1.0,LOSS,13772.381289,2020-11-05 08:35:00,-1.0
2020-11-04,13711.755358,13464.962064,13588.358711,HIGH,SHORT,5m,13731.487383,13730.343497,2020-11-05 02:10:00,2020-11-05 08:30:00,13722.050327,13772.381289,13742.354295,13764.374091,13747.215808,SL-Wick,13772.381289,1.5R,13646.553884,50.330962,75.496443,1.5,LOSS,13772.381289,2020-11-05 08:35:00,-1.0
2020-11-04,13711.755358,13464.962064,13588.358711,HIGH,SHORT,5m,13731.487383,13730.343497,2020-11-05 02:10:00,2020-11-05 08:30:00,13722.050327,13772.381289,13742.354295,13764.374091,13747.215808,SL-Wick,13772.381289,2R,13621.388403,50.330962,100.661924,2.0,LOSS,13772.381289,2020-11-05 08:35:00,-1.0
2020-11-17,13708.03773,13649.69957,13678.86865,HIGH,SHORT,5m,13689.735562,13686.589877,2020-11-18 02:20:00,2020-11-18 08:05:00,13684.588078,13737.492782,13710.325501,13712.327301,13723.766156,SL-Body,13723.766156,1R,13645.410000000002,39.178077999999005,39.178077999999005,1.0,WIN,13645.410000000002,2020-11-18 08:55:00,1.0
2020-11-17,13708.03773,13649.69957,13678.86865,HIGH,SHORT,5m,13689.735562,13686.589877,2020-11-18 02:20:00,2020-11-18 08:05:00,13684.588078,13737.492782,13710.325501,13712.327301,13723.766156,SL-Body,13723.766156,1.5R,13625.820961000001,39.178077999999005,58.76711699999851,1.5,WIN,13625.820961000001,2020-11-18 09:00:00,1.5000000000000233
2020-11-17,13708.03773,13649.69957,13678.86865,HIGH,SHORT,5m,13689.735562,13686.589877,2020-11-18 02:20:00,2020-11-18 08:05:00,13684.588078,13737.492782,13710.325501,13712.327301,13723.766156,SL-Body,13723.766156,2R,13606.231922000003,39.178077999999005,78.35615599999801,2.0,LOSS,13723.766156,2020-11-18 10:55:00,-1.0
2020-11-17,13708.03773,13649.69957,13678.86865,HIGH,SHORT,5m,13689.735562,13686.589877,2020-11-18 02:20:00,2020-11-18 08:05:00,13684.588078,13737.492782,13710.325501,13712.327301,13723.766156,SL-Wick,13737.492782,1R,13631.683374000002,52.904703999998674,52.904703999998674,1.0,WIN,13631.683374000002,2020-11-18 08:55:00,1.0
2020-11-17,13708.03773,13649.69957,13678.86865,HIGH,SHORT,5m,13689.735562,13686.589877,2020-11-18 02:20:00,2020-11-18 08:05:00,13684.588078,13737.492782,13710.325501,13712.327301,13723.766156,SL-Wick,13737.492782,1.5R,13605.231022000004,52.904703999998674,79.35705599999801,1.5,LOSS,13737.492782,2020-11-18 11:00:00,-1.0
2020-11-17,13708.03773,13649.69957,13678.86865,HIGH,SHORT,5m,13689.735562,13686.589877,2020-11-18 02:20:00,2020-11-18 08:05:00,13684.588078,13737.492782,13710.325501,13712.327301,13723.766156,SL-Wick,13737.492782,2R,13578.778670000003,52.904703999998674,105.80940799999735,2.0,LOSS,13737.492782,2020-11-18 11:00:00,-1.0
2020-11-25,13970.273479,13928.521658,13949.3975685,HIGH,SHORT,5m,13957.690738,13951.399368,2020-11-26 02:15:00,2020-11-26 02:45:00,13948.253683,13982.284276,13949.397568,13950.255483,13964.554051,SL-Body,13964.554051,1R,13931.953315000002,16.300367999998343,16.300367999998343,1.0,WIN,13931.953315000002,2020-11-26 03:00:00,1.0
2020-11-25,13970.273479,13928.521658,13949.3975685,HIGH,SHORT,5m,13957.690738,13951.399368,2020-11-26 02:15:00,2020-11-26 02:45:00,13948.253683,13982.284276,13949.397568,13950.255483,13964.554051,SL-Body,13964.554051,1.5R,13923.803131000004,16.300367999998343,24.450551999997515,1.5,LOSS,13964.554051,2020-11-26 08:30:00,-1.0
2020-11-25,13970.273479,13928.521658,13949.3975685,HIGH,SHORT,5m,13957.690738,13951.399368,2020-11-26 02:15:00,2020-11-26 02:45:00,13948.253683,13982.284276,13949.397568,13950.255483,13964.554051,SL-Body,13964.554051,2R,13915.652947000004,16.300367999998343,32.60073599999669,2.0,LOSS,13964.554051,2020-11-26 08:30:00,-1.0
2020-11-25,13970.273479,13928.521658,13949.3975685,HIGH,SHORT,5m,13957.690738,13951.399368,2020-11-26 02:15:00,2020-11-26 02:45:00,13948.253683,13982.284276,13949.397568,13950.255483,13964.554051,SL-Wick,13982.284276,1R,13914.223090000001,34.0305929999995,34.0305929999995,1.0,WIN,13914.223090000001,2020-11-26 11:20:00,1.0
2020-11-25,13970.273479,13928.521658,13949.3975685,HIGH,SHORT,5m,13957.690738,13951.399368,2020-11-26 02:15:00,2020-11-26 02:45:00,13948.253683,13982.284276,13949.397568,13950.255483,13964.554051,SL-Wick,13982.284276,1.5R,13897.207793500002,34.0305929999995,51.04588949999925,1.5,WIN,13897.207793500002,2020-11-26 11:25:00,1.5
2020-11-25,13970.273479,13928.521658,13949.3975685,HIGH,SHORT,5m,13957.690738,13951.399368,2020-11-26 02:15:00,2020-11-26 02:45:00,13948.253683,13982.284276,13949.397568,13950.255483,13964.554051,SL-Wick,13982.284276,2R,13880.192497000002,34.0305929999995,68.061185999999,2.0,WIN,13880.192497000002,2020-11-26 11:40:00,2.0
2020-11-26,13939.38857,13883.05221,13911.220389999999,HIGH,SHORT,5m,13949.68354,13944.822026,2020-11-27 02:10:00,2020-11-27 04:05:00,13944.536055,13956.260881,13939.674542,13939.960513,13951.685339,SL-Body,13951.685339,1R,13937.386771000001,7.14928399999917,7.14928399999917,1.0,WIN,13937.386771000001,2020-11-27 04:15:00,1.0
2020-11-26,13939.38857,13883.05221,13911.220389999999,HIGH,SHORT,5m,13949.68354,13944.822026,2020-11-27 02:10:00,2020-11-27 04:05:00,13944.536055,13956.260881,13939.674542,13939.960513,13951.685339,SL-Body,13951.685339,1.5R,13933.812129000002,7.14928399999917,10.723925999998755,1.5,LOSS,13951.685339,2020-11-27 04:55:00,-1.0
2020-11-26,13939.38857,13883.05221,13911.220389999999,HIGH,SHORT,5m,13949.68354,13944.822026,2020-11-27 02:10:00,2020-11-27 04:05:00,13944.536055,13956.260881,13939.674542,13939.960513,13951.685339,SL-Body,13951.685339,2R,13930.237487000002,7.14928399999917,14.29856799999834,2.0,LOSS,13951.685339,2020-11-27 04:55:00,-1.0
2020-11-26,13939.38857,13883.05221,13911.220389999999,HIGH,SHORT,5m,13949.68354,13944.822026,2020-11-27 02:10:00,2020-11-27 04:05:00,13944.536055,13956.260881,13939.674542,13939.960513,13951.685339,SL-Wick,13956.260881,1R,13932.811229,11.724825999999666,11.724825999999666,1.0,LOSS,13956.260881,2020-11-27 05:35:00,-1.0
2020-11-26,13939.38857,13883.05221,13911.220389999999,HIGH,SHORT,5m,13949.68354,13944.822026,2020-11-27 02:10:00,2020-11-27 04:05:00,13944.536055,13956.260881,13939.674542,13939.960513,13951.685339,SL-Wick,13956.260881,1.5R,13926.948816,11.724825999999666,17.5872389999995,1.5,LOSS,13956.260881,2020-11-27 05:35:00,-1.0
2020-11-26,13939.38857,13883.05221,13911.220389999999,HIGH,SHORT,5m,13949.68354,13944.822026,2020-11-27 02:10:00,2020-11-27 04:05:00,13944.536055,13956.260881,13939.674542,13939.960513,13951.685339,SL-Wick,13956.260881,2R,13921.086403000001,11.724825999999666,23.449651999999332,2.0,LOSS,13956.260881,2020-11-27 05:35:00,-1.0
2020-11-30,14186.181865,14143.286159,14164.734012,LOW,LONG,5m,14154.439042,14149.577529,2020-12-01 02:10:00,2020-12-01 02:35:00,14156.440842,14144.716016,14126.699819,14132.419247,14141.856302,SL-Body,14132.419247,1R,14180.462437,24.02159500000016,24.02159500000016,1.0,LOSS,14132.419247,2020-12-01 02:55:00,-1.0
2020-11-30,14186.181865,14143.286159,14164.734012,LOW,LONG,5m,14154.439042,14149.577529,2020-12-01 02:10:00,2020-12-01 02:35:00,14156.440842,14144.716016,14126.699819,14132.419247,14141.856302,SL-Body,14132.419247,1.5R,14192.473234500001,24.02159500000016,36.03239250000024,1.5,LOSS,14132.419247,2020-12-01 02:55:00,-1.0
2020-11-30,14186.181865,14143.286159,14164.734012,LOW,LONG,5m,14154.439042,14149.577529,2020-12-01 02:10:00,2020-12-01 02:35:00,14156.440842,14144.716016,14126.699819,14132.419247,14141.856302,SL-Body,14132.419247,2R,14204.484032,24.02159500000016,48.04319000000032,2.0,LOSS,14132.419247,2020-12-01 02:55:00,-1.0
2020-11-30,14186.181865,14143.286159,14164.734012,LOW,LONG,5m,14154.439042,14149.577529,2020-12-01 02:10:00,2020-12-01 02:35:00,14156.440842,14144.716016,14126.699819,14132.419247,14141.856302,SL-Wick,14126.699819,1R,14186.181865,29.741023000000496,29.741023000000496,1.0,LOSS,14126.699819,2020-12-01 08:30:00,-1.0
2020-11-30,14186.181865,14143.286159,14164.734012,LOW,LONG,5m,14154.439042,14149.577529,2020-12-01 02:10:00,2020-12-01 02:35:00,14156.440842,14144.716016,14126.699819,14132.419247,14141.856302,SL-Wick,14126.699819,1.5R,14201.0523765,29.741023000000496,44.611534500000744,1.5,LOSS,14126.699819,2020-12-01 08:30:00,-1.0
2020-11-30,14186.181865,14143.286159,14164.734012,LOW,LONG,5m,14154.439042,14149.577529,2020-12-01 02:10:00,2020-12-01 02:35:00,14156.440842,14144.716016,14126.699819,14132.419247,14141.856302,SL-Wick,14126.699819,2R,14215.922888000001,29.741023000000496,59.48204600000099,2.0,LOSS,14126.699819,2020-12-01 08:30:00,-1.0
2020-12-01,14231.937284,14190.471435,14211.2043595,HIGH,SHORT,5m,14218.49663,14216.208859,2020-12-02 02:15:00,2020-12-02 05:25:00,14215.922887,14250.525423,14229.935485,14231.07937,14245.949881,SL-Body,14245.949881,1R,14185.895893,30.02699399999983,30.02699399999983,1.0,WIN,14185.895893,2020-12-02 06:40:00,1.0
2020-12-01,14231.937284,14190.471435,14211.2043595,HIGH,SHORT,5m,14218.49663,14216.208859,2020-12-02 02:15:00,2020-12-02 05:25:00,14215.922887,14250.525423,14229.935485,14231.07937,14245.949881,SL-Body,14245.949881,1.5R,14170.882396,30.02699399999983,45.04049099999975,1.5,WIN,14170.882396,2020-12-02 08:15:00,1.5
2020-12-01,14231.937284,14190.471435,14211.2043595,HIGH,SHORT,5m,14218.49663,14216.208859,2020-12-02 02:15:00,2020-12-02 05:25:00,14215.922887,14250.525423,14229.935485,14231.07937,14245.949881,SL-Body,14245.949881,2R,14155.868899000001,30.02699399999983,60.05398799999966,2.0,WIN,14155.868899000001,2020-12-02 08:20:00,2.0
2020-12-01,14231.937284,14190.471435,14211.2043595,HIGH,SHORT,5m,14218.49663,14216.208859,2020-12-02 02:15:00,2020-12-02 05:25:00,14215.922887,14250.525423,14229.935485,14231.07937,14245.949881,SL-Wick,14250.525423,1R,14181.320351000002,34.60253599999851,34.60253599999851,1.0,WIN,14181.320351000002,2020-12-02 06:40:00,1.0
2020-12-01,14231.937284,14190.471435,14211.2043595,HIGH,SHORT,5m,14218.49663,14216.208859,2020-12-02 02:15:00,2020-12-02 05:25:00,14215.922887,14250.525423,14229.935485,14231.07937,14245.949881,SL-Wick,14250.525423,1.5R,14164.019083000003,34.60253599999851,51.90380399999776,1.5,WIN,14164.019083000003,2020-12-02 08:15:00,1.5
2020-12-01,14231.937284,14190.471435,14211.2043595,HIGH,SHORT,5m,14218.49663,14216.208859,2020-12-02 02:15:00,2020-12-02 05:25:00,14215.922887,14250.525423,14229.935485,14231.07937,14245.949881,SL-Wick,14250.525423,2R,14146.717815000004,34.60253599999851,69.20507199999702,2.0,WIN,14146.717815000004,2020-12-02 08:30:00,2.0
2020-12-06,14359.766488,14309.721497,14334.7439925,LOW,LONG,5m,14322.590209,14313.439125,2020-12-07 02:15:00,2020-12-07 06:15:00,14322.876181,14303.144156,14291.41933,14296.280843,14297.996671,SL-Body,14296.280843,1R,14349.471518999999,26.595337999999174,26.595337999999174,1.0,WIN,14349.471518999999,2020-12-07 08:30:00,1.0
2020-12-06,14359.766488,14309.721497,14334.7439925,LOW,LONG,5m,14322.590209,14313.439125,2020-12-07 02:15:00,2020-12-07 06:15:00,14322.876181,14303.144156,14291.41933,14296.280843,14297.996671,SL-Body,14296.280843,1.5R,14362.769187999998,26.595337999999174,39.89300699999876,1.5,WIN,14362.769187999998,2020-12-07 08:35:00,1.5
2020-12-06,14359.766488,14309.721497,14334.7439925,LOW,LONG,5m,14322.590209,14313.439125,2020-12-07 02:15:00,2020-12-07 06:15:00,14322.876181,14303.144156,14291.41933,14296.280843,14297.996671,SL-Body,14296.280843,2R,14376.066856999998,26.595337999999174,53.19067599999835,2.0,WIN,14376.066856999998,2020-12-07 08:35:00,2.0
2020-12-06,14359.766488,14309.721497,14334.7439925,LOW,LONG,5m,14322.590209,14313.439125,2020-12-07 02:15:00,2020-12-07 06:15:00,14322.876181,14303.144156,14291.41933,14296.280843,14297.996671,SL-Wick,14291.41933,1R,14354.333031999999,31.456850999999006,31.456850999999006,1.0,WIN,14354.333031999999,2020-12-07 08:30:00,1.0
2020-12-06,14359.766488,14309.721497,14334.7439925,LOW,LONG,5m,14322.590209,14313.439125,2020-12-07 02:15:00,2020-12-07 06:15:00,14322.876181,14303.144156,14291.41933,14296.280843,14297.996671,SL-Wick,14291.41933,1.5R,14370.061457499998,31.456850999999006,47.18527649999851,1.5,WIN,14370.061457499998,2020-12-07 08:35:00,1.5
2020-12-06,14359.766488,14309.721497,14334.7439925,LOW,LONG,5m,14322.590209,14313.439125,2020-12-07 02:15:00,2020-12-07 06:15:00,14322.876181,14303.144156,14291.41933,14296.280843,14297.996671,SL-Wick,14291.41933,2R,14385.789882999998,31.456850999999006,62.91370199999801,2.0,WIN,14385.789882999998,2020-12-07 08:40:00,2.0
2020-12-14,14274.261047,14203.626118,14238.9435825,HIGH,SHORT,5m,14293.112489,14284.537822,2020-12-15 02:10:00,2020-12-15 10:05:00,14281.107955,14305.97449,14295.113245,14299.400578,14301.401334,SL-Body,14301.401334,1R,14260.814575999999,20.29337900000064,20.29337900000064,1.0,LOSS,14301.401334,2020-12-15 10:35:00,-1.0
