Date,Entry_Time,Direction,Entry_Price,SL_Price,FVG_Used,FVG_Level,Risk_R,TP_Price,Exit_Time,Exit_Price,Exit_Type,PnL_Points,PnL_R,Asian_High,Asian_Low
2019-04-23,2019-04-23 01:00:00,LONG,8908.849801,8907.411915,True,8907.411915,1.4378859999997076,8910.287687,2019-04-23 01:01:00,8910.287687,TP,1.4378859999997076,1.0,8907.124338,8886.993944
2019-04-25,2019-04-25 02:00:00,SHORT,9032.22036,9046.599213,True,9046.599213,14.378853000000163,9017.841507,2019-04-25 06:00:00,9046.599213,SL,-14.378853000000163,-1.0,9056.089256,9035.096131
2019-04-26,2019-04-26 02:45:00,LONG,8982.181951,8974.992525,True,8974.992525,7.189426000000822,8989.371377000001,2019-04-26 02:46:00,8974.992525,SL,-7.189426000000822,-1.0,8979.593758,8947.385127
2019-04-29,2019-04-29 01:00:00,LONG,9029.34459,9025.893665,True,9025.893665,3.450925000001007,9032.795515000002,2019-04-29 01:01:00,9025.893665,SL,-3.450925000001007,-1.0,9025.318511,9012.952697
2019-05-02,2019-05-02 02:45:00,LONG,8940.770854,8937.895084,True,8937.895084,2.875770000000557,8943.646624,2019-05-02 02:48:00,8943.646624,TP,2.875770000000557,1.0,8937.895084,8908.562224
2019-05-03,2019-05-03 02:30:00,LONG,8935.594467,8929.267772,True,8929.267772,6.326695000001564,8941.921162000002,2019-05-03 03:00:00,8941.921162000002,TP,6.326695000001564,1.0,8934.156582,8899.07218
2019-05-07,2019-05-07 01:15:00,LONG,8972.116754,8912.588302,True,8912.588302,59.52845200000047,9031.645206000001,2019-05-07 05:56:00,8912.588302,SL,-59.52845200000047,-1.0,8932.718697,8897.634295
2019-05-08,2019-05-08 03:00:00,LONG,8848.458618,8827.753069,True,8827.753069,20.705549000000246,8869.164167,2019-05-08 03:48:00,8827.753069,SL,-20.705549000000246,-1.0,8843.569808,8794.39413
2019-05-09,2019-05-09 01:45:00,SHORT,8720.199248,8743.205413,True,8743.205413,23.006164999998873,8697.193083000002,2019-05-09 02:49:00,8697.193083000002,TP,23.006164999998873,1.0,8793.531399,8726.81352
2019-05-13,2019-05-13 02:00:00,SHORT,8625.873972,8652.906215,True,8652.906215,27.032243000001472,8598.841728999998,2019-05-13 03:03:00,8598.841728999998,TP,27.032243000001472,1.0,8681.951499,8634.788861
2019-05-14,2019-05-14 02:15:00,LONG,8480.072401,8472.595398,True,8472.595398,7.477002999999968,8487.549404,2019-05-14 02:20:00,8472.595398,SL,-7.477002999999968,-1.0,8477.484208,8402.139018
2019-05-15,2019-05-15 01:00:00,LONG,8570.659176,8564.907635,True,8564.907635,5.751540999999634,8576.410716999999,2019-05-15 01:10:00,8564.907635,SL,-5.751540999999634,-1.0,8568.070982,8522.633806
2019-05-16,2019-05-16 04:00:00,LONG,8656.932294,8648.880137,True,8648.880137,8.05215700000008,8664.984451,2019-05-16 04:25:00,8648.880137,SL,-8.05215700000008,-1.0,8653.768947,8596.828688
2019-05-17,2019-05-17 01:15:00,SHORT,8698.055814,8711.284359,True,8711.284359,13.22854499999994,8684.827269,2019-05-17 01:34:00,8711.284359,SL,-13.22854499999994,-1.0,8757.584266,8705.532818
2019-05-20,2019-05-20 02:30:00,SHORT,8647.729828,8656.644717,True,8656.644717,8.914888999999675,8638.814939,2019-05-20 02:33:00,8656.644717,SL,-8.914888999999675,-1.0,8695.467621,8651.755907
2019-05-21,2019-05-21 02:15:00,SHORT,8518.607728,8549.090896,True,8549.090896,30.48316799999884,8488.124560000002,2019-05-21 03:30:00,8549.090896,SL,-30.48316799999884,-1.0,8564.907635,8518.895305
2019-05-22,2019-05-22 01:00:00,SHORT,8559.731247,8565.482789,True,8565.482789,5.751541999999972,8553.979705,2019-05-22 01:01:00,8565.482789,SL,-5.751541999999972,-1.0,8597.978997,8565.770366
2019-05-23,2019-05-23 01:00:00,SHORT,8478.346939,8491.287907,True,8491.287907,12.940968000000794,8465.405970999998,2019-05-23 01:01:00,8491.287907,SL,-12.940968000000794,-1.0,8544.77724,8485.536365
2019-05-24,2019-05-24 01:30:00,LONG,8453.902889,8439.236458,True,8439.236458,14.666431000001467,8468.569320000002,2019-05-24 06:39:00,8439.236458,SL,-14.666431000001467,-1.0,8450.451964,8409.903598
2019-05-27,2019-05-27 01:45:00,LONG,8423.707297,8413.354523,True,8413.354523,10.352774000000863,8434.060071000002,2019-05-27 02:17:00,8434.060071000002,TP,10.352774000000863,1.0,8422.269412,8389.19805
2019-05-28,2019-05-28 03:00:00,SHORT,8408.465713,8432.047032,True,8432.047032,23.581319000000803,8384.884393999999,2019-05-28 06:53:00,8432.047032,SL,-23.581319000000803,-1.0,8453.327735,8419.393641
2019-05-29,2019-05-29 01:15:00,SHORT,8321.329863,8348.649684,True,8348.649684,27.319820999999138,8294.010042000002,2019-05-29 09:18:00,8348.649684,SL,-27.319820999999138,-1.0,8392.648974,8331.107483
2019-05-30,2019-05-30 01:00:00,LONG,8326.50625,8323.342903,True,8323.342903,3.1633469999997033,8329.669597,2019-05-30 01:02:00,8323.342903,SL,-3.1633469999997033,-1.0,8324.780788,8291.997003
2019-05-31,2019-05-31 02:00:00,SHORT,8244.546788,8273.879648,True,8273.879648,29.332860000000437,8215.213928,2019-05-31 04:36:00,8215.213928,TP,29.332860000000437,1.0,8346.06149,8257.487755
2019-06-04,2019-06-04 02:30:00,LONG,8067.974472,8063.373239,True,8063.373239,4.60123300000032,8072.575705,2019-06-04 02:33:00,8063.373239,SL,-4.60123300000032,-1.0,8067.11174,8031.164608
2019-06-05,2019-06-05 01:15:00,SHORT,8270.141146,8275.317533,True,8275.317533,5.176386999999522,8264.964759,2019-06-05 01:20:00,8275.317533,SL,-5.176386999999522,-1.0,8306.088279,8274.742379
2019-06-06,2019-06-06 02:15:00,LONG,8330.819906,8307.238587,True,8307.238587,23.581319000000803,8354.401225000001,2019-06-06 04:37:00,8354.401225000001,TP,23.581319000000803,1.0,8326.50625,8278.193304
2019-06-07,2019-06-07 02:00:00,LONG,8394.08686,8376.832236,True,8376.832236,17.25462399999924,8411.341483999999,2019-06-07 03:10:00,8411.341483999999,TP,17.25462399999924,1.0,8389.485627,8352.388186
2019-06-11,2019-06-11 03:00:00,LONG,8681.663922,8677.350266,True,8677.350266,4.313656000000265,8685.977578,2019-06-11 03:01:00,8677.350266,SL,-4.313656000000265,-1.0,8679.938459,8633.350975
2019-06-12,2019-06-12 01:00:00,SHORT,8610.632387,8627.311857,True,8627.311857,16.679470000000947,8593.952916999999,2019-06-12 07:30:00,8627.311857,SL,-16.679470000000947,-1.0,8662.971413,8629.900051
2019-06-13,2019-06-13 03:30:00,LONG,8644.278904,8615.23362,True,8615.23362,29.04528399999981,8673.324188,2019-06-13 14:19:00,8615.23362,SL,-29.04528399999981,-1.0,8626.736703,8536.437505
2019-06-14,2019-06-14 02:15:00,SHORT,8600.854767,8621.847893,True,8621.847893,20.993125999999393,8579.861641000001,2019-06-14 02:17:00,8621.847893,SL,-20.993125999999393,-1.0,8651.180753,8610.919964
2019-06-18,2019-06-18 02:00:00,SHORT,8656.005447,8674.919414,True,8674.919414,18.91396700000041,8637.09148,2019-06-18 03:14:00,8674.919414,SL,-18.91396700000041,-1.0,8683.803247,8667.755033
2019-06-20,2019-06-20 01:15:00,LONG,8905.899066,8886.125374,True,8886.125374,19.773692000000665,8925.672758,2019-06-20 02:34:00,8925.672758,TP,19.773692000000665,1.0,8902.173588,8841.419634
2019-06-21,2019-06-21 01:00:00,SHORT,8863.772504,8868.644283,True,8868.644283,4.871778999999151,8858.900725000001,2019-06-21 01:01:00,8868.644283,SL,-4.871778999999151,-1.0,8907.618517,8864.918805
2019-06-26,2019-06-26 03:45:00,LONG,8768.05637,8754.300758,True,8754.300758,13.755612000000838,8781.811982000001,2019-06-26 04:08:00,8781.811982000001,TP,13.755612000000838,1.0,8764.904043,8730.515012
2019-06-27,2019-06-27 01:15:00,LONG,8814.768136,8804.451427,True,8804.451427,10.316709000000628,8825.084845000001,2019-06-27 02:00:00,8825.084845000001,TP,10.316709000000628,1.0,8810.182932,8761.46514
2019-07-01,2019-07-01 01:00:00,LONG,8966.366444,8960.061788,True,8960.061788,6.304655999998431,8972.671099999998,2019-07-01 01:02:00,8960.061788,SL,-6.304655999998431,-1.0,8948.312203,8909.911119
2019-07-02,2019-07-02 03:00:00,SHORT,8906.758792,8923.093581,True,8923.093581,16.334788999998636,8890.424003000002,2019-07-02 07:36:00,8923.093581,SL,-16.334788999998636,-1.0,8940.288096,8908.764818
2019-07-03,2019-07-03 02:00:00,LONG,8991.585066,8979.835481,True,8979.835481,11.74958499999957,9003.334651,2019-07-03 02:33:00,9003.334651,TP,11.74958499999957,1.0,8985.853561,8969.232196
2019-07-05,2019-07-05 02:15:00,SHORT,9046.894089,9053.198745,True,9053.198745,6.30465600000025,9040.589433,2019-07-05 03:05:00,9040.589433,TP,6.30465600000025,1.0,9064.088604,9050.332992
2019-07-08,2019-07-08 01:00:00,SHORT,8966.366444,8966.939594,True,8966.939594,0.5731500000001688,8965.793294,2019-07-08 01:01:00,8965.793294,TP,0.5731500000001688,1.0,9006.486979,8970.665073
2019-07-09,2019-07-09 02:30:00,SHORT,8882.973046,8900.454136,True,8900.454136,17.48109000000113,8865.491955999998,2019-07-09 05:49:00,8900.454136,SL,-17.48109000000113,-1.0,8947.739052,8885.552223
2019-07-10,2019-07-10 01:00:00,SHORT,8979.548905,8994.737394,True,8994.737394,15.188489000000118,8964.360416,2019-07-10 02:03:00,8964.360416,TP,15.188489000000118,1.0,9020.529166,8988.146163
2019-07-15,2019-07-15 01:45:00,LONG,9138.025019,9127.135159,True,9127.135159,10.889860000001136,9148.914879000002,2019-07-15 02:20:00,9148.914879000002,TP,10.889860000001136,1.0,9134.299541,9103.062838
2019-07-17,2019-07-17 01:15:00,LONG,9113.666123,9106.501741,True,9106.501741,7.164382000000842,9120.830505000002,2019-07-17 02:04:00,9120.830505000002,TP,7.164382000000842,1.0,9112.519822,9089.593802
2019-07-22,2019-07-22 01:00:00,LONG,9006.486979,9000.755474,True,9000.755474,5.731504999999743,9012.218483999999,2019-07-22 01:35:00,9012.218483999999,TP,5.731504999999743,1.0,9003.334651,8978.68918
2019-07-23,2019-07-23 03:30:00,LONG,9107.934618,9101.056812,True,9101.056812,6.8778059999986,9114.812423999998,2019-07-23 03:31:00,9101.056812,SL,-6.8778059999986,-1.0,9105.642016,9080.136818
2019-07-24,2019-07-24 02:30:00,SHORT,9101.343387,9110.513795,True,9110.513795,9.170407999999952,9092.172979,2019-07-24 03:00:00,9110.513795,SL,-9.170407999999952,-1.0,9137.738444,9106.215166
2019-07-25,2019-07-25 01:00:00,LONG,9197.059521,9193.620618,True,9193.620618,3.4389029999983904,9200.498423999998,2019-07-25 02:04:00,9193.620618,SL,-3.4389029999983904,-1.0,9195.340069,9178.145554
2019-07-30,2019-07-30 01:15:00,SHORT,9178.718705,9181.011307,True,9181.011307,2.2926020000013523,9176.426102999998,2019-07-30 01:35:00,9176.426102999998,TP,2.2926020000013523,1.0,9193.334042,9179.00528
2019-07-31,2019-07-31 03:15:00,LONG,9170.694598,9161.237614,True,9161.237614,9.456984000000375,9180.151582,2019-07-31 03:46:00,9161.237614,SL,-9.456984000000375,-1.0,9167.54227,9145.762551
2019-08-01,2019-08-01 04:00:00,LONG,9042.308885,9016.517113,True,9016.517113,25.791772000000492,9068.100657,2019-08-01 07:30:00,9016.517113,SL,-25.791772000000492,-1.0,9029.412999,8975.823427
2019-08-02,2019-08-02 02:45:00,SHORT,8887.271675,8916.50235,True,8916.50235,29.2306750000007,8858.041,2019-08-02 07:34:00,8858.041,TP,29.2306750000007,1.0,8946.879327,8895.295782
2019-08-05,2019-08-05 03:00:00,SHORT,8676.065715,8714.753374,True,8714.753374,38.68765899999926,8637.378056000001,2019-08-05 07:47:00,8637.378056000001,TP,38.68765899999926,1.0,8832.822377,8680.364344
2019-08-06,2019-08-06 03:15:00,LONG,8564.874518,8489.505227,True,8489.505227,75.36929100000089,8640.243809000001,2019-08-06 13:27:00,8640.243809000001,TP,75.36929100000089,1.0,8545.3874,8281.451595
2019-08-07,2019-08-07 02:45:00,LONG,8637.378056,8592.672317,True,8592.672317,44.705738999999085,8682.083794999999,2019-08-07 07:05:00,8592.672317,SL,-44.705738999999085,-1.0,8614.165461,8541.088772
2019-08-08,2019-08-08 01:15:00,LONG,8722.20433,8698.991735,True,8698.991735,23.212595000000874,8745.416925000001,2019-08-08 02:06:00,8698.991735,SL,-23.212595000000874,-1.0,8718.478852,8627.061347
2019-08-12,2019-08-12 02:00:00,LONG,8827.950598,8811.329233,True,8811.329233,16.62136499999906,8844.571962999999,2019-08-12 03:03:00,8811.329233,SL,-16.62136499999906,-1.0,8821.359367,8756.02021
2019-08-13,2019-08-13 01:15:00,SHORT,8657.724899,8694.119956,True,8694.119956,36.395056999999724,8621.329842000001,2019-08-13 04:30:00,8621.329842000001,TP,36.395056999999724,1.0,8705.29639,8675.77914
2019-08-14,2019-08-14 02:15:00,SHORT,8852.022919,8855.461822,True,8855.461822,3.4389030000002094,8848.584015999999,2019-08-14 02:19:00,8848.584015999999,TP,3.4389030000002094,1.0,8903.893039,8853.16922
2019-08-15,2019-08-15 01:15:00,LONG,8637.664631,8634.225728,True,8634.225728,3.4389030000002094,8641.103534,2019-08-15 01:23:00,8641.103534,TP,3.4389030000002094,1.0,8635.94518,8561.435615
2019-08-16,2019-08-16 01:15:00,LONG,8662.310103,8654.859146,True,8654.859146,7.450956999999107,8669.761059999999,2019-08-16 01:34:00,8669.761059999999,TP,7.450956999999107,1.0,8660.017501,8600.123273
2019-08-19,2019-08-19 01:00:00,LONG,8792.415267,8784.39116,True,8784.39116,8.024107000001095,8800.439374000001,2019-08-19 01:03:00,8784.39116,SL,-8.024107000001095,-1.0,8783.818009,8753.441032
2019-08-20,2019-08-20 01:00:00,LONG,8880.107293,8871.796611,True,8871.796611,8.31068199999936,8888.417974999998,2019-08-20 01:25:00,8871.796611,SL,-8.31068199999936,-1.0,8874.948939,8827.090872
2019-08-21,2019-08-21 01:45:00,LONG,8825.944571,8821.932517,True,8821.932517,4.012054000000717,8829.956625,2019-08-21 01:48:00,8821.932517,SL,-4.012054000000717,-1.0,8825.37142,8785.250885
2019-08-22,2019-08-22 01:15:00,SHORT,8860.620176,8867.211407,True,8867.211407,6.5912310000003345,8854.028945,2019-08-22 01:45:00,8867.211407,SL,-6.5912310000003345,-1.0,8914.782899,8862.053053
2019-08-23,2019-08-23 01:00:00,LONG,8895.868932,8884.979073,True,8884.979073,10.889858999998978,8906.758790999998,2019-08-23 01:59:00,8884.979073,SL,-10.889858999998978,-1.0,8886.125374,8829.670049
2019-08-26,2019-08-26 01:45:00,LONG,8614.738611,8535.357267,True,8535.357267,79.38134400000126,8694.119955000002,2019-08-26 01:50:00,8535.357267,SL,-79.38134400000126,-1.0,8568.313421,8471.450986
2019-08-27,2019-08-27 01:00:00,SHORT,8672.053661,8682.656946,True,8682.656946,10.603284999999232,8661.450376,2019-08-27 01:10:00,8661.450376,TP,10.603284999999232,1.0,8721.917755,8674.919414
2019-08-28,2019-08-28 02:00:00,SHORT,8676.925441,8704.150089,True,8704.150089,27.224648000001253,8649.700792999998,2019-08-28 03:30:00,8704.150089,SL,-27.224648000001253,-1.0,8712.460772,8680.077768
2019-08-29,2019-08-29 02:00:00,LONG,8762.03829,8679.218043,True,8679.218043,82.82024699999965,8844.858537,2019-08-29 02:01:00,8679.218043,SL,-82.82024699999965,-1.0,8697.845434,8652.853119
2019-08-30,2019-08-30 02:45:00,LONG,8867.784558,8848.584016,True,8848.584016,19.200541999998677,8886.985099999998,2019-08-30 03:52:00,8886.985099999998,TP,19.200541999998677,1.0,8864.63223,8816.487588
2019-09-02,2019-09-02 02:00:00,LONG,8772.641574,8749.428979,True,8749.428979,23.212594999999055,8795.854168999998,2019-09-02 02:35:00,8795.854168999998,TP,23.212594999999055,1.0,8770.635548,8730.515012
2019-09-03,2019-09-03 02:00:00,SHORT,8725.356658,8747.136377,True,8747.136377,21.779719000000114,8703.576939,2019-09-03 03:14:00,8747.136377,SL,-21.779719000000114,-1.0,8785.824036,8737.679394
2019-09-04,2019-09-04 01:00:00,LONG,8833.395527,8797.573621,True,8797.573621,35.821906000001036,8869.217433000002,2019-09-04 09:08:00,8797.573621,SL,-35.821906000001036,-1.0,8805.884303,8721.63118
2019-09-10,2019-09-10 01:00:00,SHORT,8957.196036,8965.220143,True,8965.220143,8.024107000001095,8949.171928999998,2019-09-10 01:01:00,8965.220143,SL,-8.024107000001095,-1.0,9007.346705,8964.073842
2019-09-13,2019-09-13 02:15:00,LONG,9110.80037,9093.31928,True,9093.31928,17.48109000000113,9128.281460000002,2019-09-13 04:01:00,9093.31928,SL,-17.48109000000113,-1.0,9107.361467,9084.435447
2019-09-16,2019-09-16 02:00:00,LONG,8994.06619,8976.629736,True,8976.629736,17.436453999998776,9011.502643999998,2019-09-16 02:01:00,8976.629736,SL,-17.436453999998776,-1.0,8990.438765,8913.923173
2019-09-17,2019-09-17 01:00:00,SHORT,8981.774919,8986.348416,True,8986.348416,4.573497000001225,8977.201421999998,2019-09-17 01:02:00,8977.201421999998,TP,4.573497000001225,1.0,9027.795725,8987.777633
2019-09-20,2019-09-20 02:45:00,LONG,9077.246653,9071.815626,True,9071.815626,5.43102700000054,9082.67768,2019-09-20 03:13:00,9071.815626,SL,-5.43102700000054,-1.0,9076.389123,9047.804771
2019-09-23,2019-09-23 02:15:00,SHORT,8987.777633,9016.361985,True,9016.361985,28.584351999999853,8959.193281,2019-09-23 02:57:00,8959.193281,TP,28.584351999999853,1.0,9020.07795,8988.635164
2019-09-24,2019-09-24 01:15:00,SHORT,8997.210469,9000.354748,True,9000.354748,3.144279000000097,8994.06619,2019-09-24 01:21:00,9000.354748,SL,-3.144279000000097,-1.0,9038.086092,8998.068
2019-09-25,2019-09-25 02:30:00,SHORT,8825.132673,8843.140815,True,8843.140815,18.00814200000059,8807.124531,2019-09-25 03:47:00,8807.124531,TP,18.00814200000059,1.0,8871.725166,8830.277857
2019-09-26,2019-09-26 01:15:00,SHORT,8912.029102,8917.745972,True,8917.745972,5.716870000000199,8906.312232,2019-09-26 01:39:00,8917.745972,SL,-5.716870000000199,-1.0,8941.18514,8912.600789
2019-09-27,2019-09-27 01:00:00,LONG,8908.027293,8904.59717,True,8904.59717,3.430123000000094,8911.457416,2019-09-27 01:02:00,8904.59717,SL,-3.430123000000094,-1.0,8906.883918,8865.150765
2019-10-02,2019-10-02 01:15:00,SHORT,8800.264287,8816.843211,True,8816.843211,16.57892399999946,8783.685363,2019-10-02 02:11:00,8783.685363,TP,16.57892399999946,1.0,8838.853162,8805.695314
2019-10-03,2019-10-03 01:45:00,LONG,8666.203679,8633.903362,True,8633.903362,32.30031700000109,8698.503996000001,2019-10-03 06:49:00,8633.903362,SL,-32.30031700000109,-1.0,8664.488618,8627.614805
2019-10-04,2019-10-04 02:00:00,LONG,8756.244386,8733.662749,True,8733.662749,22.581637000001137,8778.826023000001,2019-10-04 02:02:00,8733.662749,SL,-22.581637000001137,-1.0,8753.671795,8733.376905
2019-10-08,2019-10-08 02:45:00,SHORT,8842.569128,8877.156193,True,8877.156193,34.58706500000153,8807.982062999998,2019-10-08 05:08:00,8807.982062999998,TP,34.58706500000153,1.0,8899.737831,8849.143528
2019-10-09,2019-10-09 02:15:00,LONG,8748.240768,8702.219962,True,8702.219962,46.02080600000045,8794.261574,2019-10-09 04:11:00,8794.261574,TP,46.02080600000045,1.0,8746.239863,8694.788031
2019-10-11,2019-10-11 03:00:00,LONG,8940.32761,8920.03272,True,8920.03272,20.294890000001033,8960.622500000001,2019-10-11 03:34:00,8960.622500000001,TP,20.294890000001033,1.0,8928.322182,8880.586315
2019-10-14,2019-10-14 02:00:00,SHORT,8978.630641,8999.497217,True,8999.497217,20.86657600000035,8957.764065,2019-10-14 04:21:00,8957.764065,TP,20.86657600000035,1.0,9026.652351,8982.060763
2019-10-15,2019-10-15 01:00:00,LONG,9021.793011,9018.934576,True,9018.934576,2.8584350000000995,9024.651446,2019-10-15 01:05:00,9024.651446,TP,2.8584350000000995,1.0,9012.360175,8988.635164
2019-10-17,2019-10-17 03:00:00,LONG,9101.257508,9088.39455,True,9088.39455,12.862957999999708,9114.120466,2019-10-17 03:01:00,9088.39455,SL,-12.862957999999708,-1.0,9093.539734,9070.100565
2019-10-18,2019-10-18 01:00:00,SHORT,9064.383695,9068.671348,True,9068.671348,4.287652999999409,9060.096042000001,2019-10-18 01:03:00,9068.671348,SL,-4.287652999999409,-1.0,9094.968951,9068.099661
2019-10-22,2019-10-22 03:00:00,SHORT,9082.105993,9089.252081,True,9089.252081,7.146088000001328,9074.959904999998,2019-10-22 03:25:00,9074.959904999998,TP,7.146088000001328,1.0,9123.267459,9083.249367
2019-10-23,2019-10-23 03:00:00,LONG,8985.205041,8965.767682,True,8965.767682,19.43735899999956,9004.642399999999,2019-10-23 06:19:00,8965.767682,SL,-19.43735899999956,-1.0,8982.060763,8930.037243
2019-10-24,2019-10-24 01:30:00,LONG,9067.813817,9058.666825,True,9058.666825,9.146991999999955,9076.960809,2019-10-24 02:12:00,9058.666825,SL,-9.146991999999955,-1.0,9066.670443,9047.804771
2019-10-25,2019-10-25 01:15:00,LONG,9079.247558,9075.817436,True,9075.817436,3.4301219999997556,9082.677679999999,2019-10-25 01:17:00,9075.817436,SL,-3.4301219999997556,-1.0,9076.674966,9053.807485
2019-10-28,2019-10-28 02:00:00,SHORT,9205.590391,9210.163888,True,9210.163888,4.573496999999406,9201.016894,2019-10-28 02:47:00,9210.163888,SL,-4.573496999999406,-1.0,9221.025941,9205.876235
2019-10-29,2019-10-29 03:00:00,SHORT,9260.75819,9274.478678,True,9274.478678,13.720487999999023,9247.037702000001,2019-10-29 06:17:00,9247.037702000001,TP,13.720487999999023,1.0,9282.76814,9265.617529
2019-10-31,2019-10-31 02:30:00,LONG,9293.630194,9291.057602,True,9291.057602,2.5725919999986218,9296.202785999998,2019-10-31 02:33:00,9291.057602,SL,-2.5725919999986218,-1.0,9293.058507,9273.049461
2019-11-04,2019-11-04 02:00:00,LONG,9369.950412,9358.516672,True,9358.516672,11.433740000000398,9381.384152,2019-11-04 02:07:00,9358.516672,SL,-11.433740000000398,-1.0,9369.092882,9345.082027
2019-11-05,2019-11-05 01:30:00,LONG,9423.688993,9419.115497,True,9419.115497,4.573495999999068,9428.262488999999,2019-11-05 01:31:00,9419.115497,SL,-4.573495999999068,-1.0,9422.545619,9399.106451
2019-11-06,2019-11-06 02:00:00,LONG,9397.963077,9388.244397,True,9388.244397,9.71867999999995,9407.681757,2019-11-06 02:33:00,9407.681757,TP,9.71867999999995,1.0,9397.39139,9376.524813
2019-11-07,2019-11-07 01:00:00,LONG,9385.957649,9379.954935,True,9379.954935,6.002714000000196,9391.960363,2019-11-07 01:02:00,9379.954935,SL,-6.002714000000196,-1.0,9385.671806,9364.233542
2019-11-11,2019-11-11 01:00:00,SHORT,9405.395008,9408.253443,True,9408.253443,2.8584350000000995,9402.536573,2019-11-11 01:01:00,9402.536573,TP,2.8584350000000995,1.0,9436.551951,9410.254348
2019-11-13,2019-11-13 03:00:00,SHORT,9419.40134,9437.981169,True,9437.981169,18.579829000000245,9400.821511,2019-11-13 03:40:00,9400.821511,TP,18.579829000000245,1.0,9450.844127,9423.688993
2019-11-18,2019-11-18 01:00:00,LONG,9516.302292,9512.014639,True,9512.014639,4.287652999999409,9520.589945,2019-11-18 01:16:00,9520.589945,TP,4.287652999999409,1.0,9514.873074,9497.43662
2019-11-19,2019-11-19 02:15:00,LONG,9555.748697,9541.456521,True,9541.456521,14.292176000000836,9570.040873000002,2019-11-19 03:53:00,9570.040873000002,TP,14.292176000000836,1.0,9547.173391,9509.727891
2019-11-20,2019-11-20 03:00:00,SHORT,9482.286914,9491.433906,True,9491.433906,9.146991999999955,9473.139922,2019-11-20 03:20:00,9491.433906,SL,-9.146991999999955,-1.0,9528.021876,9489.147158
2019-11-22,2019-11-22 02:15:00,LONG,9498.579994,9489.147158,True,9489.147158,9.432835999999952,9508.01283,2019-11-22 03:09:00,9489.147158,SL,-9.432835999999952,-1.0,9490.004688,9451.12997
2019-11-26,2019-11-26 03:00:00,SHORT,9567.754124,9581.18877,True,9581.18877,13.434646000001521,9554.319477999998,2019-11-26 05:35:00,9581.18877,SL,-13.434646000001521,-1.0,9629.496324,9573.470995
2019-11-27,2019-11-27 01:00:00,LONG,9622.636079,9616.919209,True,9616.919209,5.716870000000199,9628.352949,2019-11-27 03:12:00,9628.352949,TP,5.716870000000199,1.0,9621.206862,9601.197816
2019-11-28,2019-11-28 01:00:00,LONG,9642.645125,9634.92735,True,9634.92735,7.717774999999165,9650.362899999998,2019-11-28 01:01:00,9634.92735,SL,-7.717774999999165,-1.0,9642.073438,9620.063488
2019-12-04,2019-12-04 01:15:00,SHORT,9422.259775,9448.843222,True,9448.843222,26.58344699999907,9395.676328000001,2019-12-04 03:06:00,9448.843222,SL,-26.58344699999907,-1.0,9452.559188,9423.117306
2019-12-05,2019-12-05 01:00:00,LONG,9502.867647,9487.432097,True,9487.432097,15.43554999999833,9518.303196999997,2019-12-05 01:02:00,9487.432097,SL,-15.43554999999833,-1.0,9501.152586,9473.139921
2019-12-06,2019-12-06 01:00:00,LONG,9531.737842,9524.591754,True,9524.591754,7.146088000001328,9538.883930000002,2019-12-06 01:01:00,9524.591754,SL,-7.146088000001328,-1.0,9523.44838,9506.869456
2019-12-10,2019-12-10 01:30:00,LONG,9571.47009,9568.039968,True,9568.039968,3.4301220000015746,9574.900212000002,2019-12-10 01:32:00,9568.039968,SL,-3.4301220000015746,-1.0,9570.326716,9547.459235
2019-12-11,2019-12-11 02:00:00,LONG,9577.472804,9560.03635,True,9560.03635,17.436454000000595,9594.909258000002,2019-12-11 02:19:00,9594.909258000002,TP,17.436454000000595,1.0,9565.75322,9541.456521
2019-12-12,2019-12-12 02:15:00,LONG,9626.043195,9624.618086,True,9624.618086,1.425108999999793,9627.468304,2019-12-12 02:17:00,9627.468304,TP,1.425108999999793,1.0,9625.780358,9609.487278
2019-12-16,2019-12-16 02:00:00,LONG,9749.457659,9742.617135,True,9742.617135,6.840523999999277,9756.298182999999,2019-12-16 02:51:00,9756.298182999999,TP,6.840523999999277,1.0,9747.747528,9730.931239
2019-12-17,2019-12-17 01:30:00,LONG,9830.688889,9825.273474,True,9825.273474,5.415414999999484,9836.104303999999,2019-12-17 02:01:00,9825.273474,SL,-5.415414999999484,-1.0,9830.118845,9796.486266
2019-12-18,2019-12-18 01:00:00,SHORT,9801.901681,9805.606965,True,9805.606965,3.705284000001484,9798.196396999998,2019-12-18 01:49:00,9805.606965,SL,-3.705284000001484,-1.0,9815.58273,9805.321943
2019-12-20,2019-12-20 01:15:00,SHORT,9881.707801,9884.272998,True,9884.272998,2.5651969999998983,9879.142604,2019-12-20 01:50:00,9884.272998,SL,-2.5651969999998983,-1.0,9897.669025,9883.702954
2019-12-23,2019-12-23 01:00:00,SHORT,9935.576932,9936.431998,True,9936.431998,0.8550660000000789,9934.721866,2019-12-23 01:01:00,9934.721866,TP,0.8550660000000789,1.0,9945.837719,9938.712173
2019-12-24,2019-12-24 03:15:00,LONG,9953.248288,9948.687938,True,9948.687938,4.560350000001563,9957.808638000002,2019-12-24 05:46:00,9957.808638000002,TP,4.560350000001563,1.0,9952.1082,9939.282217
2019-12-26,2019-12-26 01:00:00,LONG,9965.789249,9961.513921,True,9961.513921,4.275327999999718,9970.064577,2019-12-26 02:12:00,9961.513921,SL,-4.275327999999718,-1.0,9964.079118,9952.1082
