Date,Entry_Time,Direction,Entry_Price,Exit_Time,Exit_Price,Exit_Type,PnL_Points,Risk_R
2018-02-23,2018-02-23 01:00:00,LONG,7988.17313,2018-02-23 07:00:00,7997.838369,FORCE_CLOSE,9.665238999999929,43.88270000000011
2018-02-26,2018-02-26 02:15:00,LONG,8109.42794,2018-02-26 07:00:00,8125.829557,FORCE_CLOSE,16.401617000000442,39.489409999999225
2018-03-01,2018-03-01 01:15:00,LONG,8066.666582,2018-03-01 05:45:00,8012.532872,SL,-54.133710000000065,54.133710000000065
2018-03-02,2018-03-02 03:45:00,SHORT,7892.106518,2018-03-02 07:00:00,7832.064885,FORCE_CLOSE,60.04163299999982,50.91196400000081
2018-03-06,2018-03-06 01:00:00,LONG,8085.997059,2018-03-06 07:00:00,8108.842168,FORCE_CLOSE,22.845108999999866,31.2886010000002
2018-03-08,2018-03-08 01:00:00,LONG,8137.837883,2018-03-08 07:00:00,8158.047018,FORCE_CLOSE,20.20913500000006,39.489408999999796
2018-03-12,2018-03-12 02:15:00,LONG,8373.759529,2018-03-12 07:00:00,8353.038903,FORCE_CLOSE,-20.720626000000266,37.604457000001275
2018-03-13,2018-03-13 02:00:00,LONG,8366.463534,2018-03-13 07:00:00,8373.467689,FORCE_CLOSE,7.004154999998718,20.3859080000002
2018-03-14,2018-03-14 02:30:00,LONG,8259.358325,2018-03-14 07:00:00,8294.087262,FORCE_CLOSE,34.72893699999986,40.23101399999905
2018-03-15,2018-03-15 02:30:00,LONG,8260.525684,2018-03-15 07:00:00,8233.968262,FORCE_CLOSE,-26.55742199999986,59.2006020000008
2018-03-19,2018-03-19 01:45:00,SHORT,8155.463354,2018-03-19 07:00:00,8133.575369,FORCE_CLOSE,21.8879850000003,67.08027700000002
2018-03-21,2018-03-21 03:15:00,SHORT,8054.778622,2018-03-21 07:00:00,8040.770311,FORCE_CLOSE,14.008310999999594,29.432941000000028
2018-03-22,2018-03-22 01:30:00,SHORT,8029.680398,2018-03-22 04:15:00,7940.463174,TP,89.21722399999999,44.608611999999994
2018-03-26,2018-03-26 01:00:00,LONG,7722.956763,2018-03-26 07:00:00,7788.912559,FORCE_CLOSE,65.95579600000019,95.38873700000022
2018-03-27,2018-03-27 01:30:00,LONG,7966.059321,2018-03-27 07:00:00,7975.981874,FORCE_CLOSE,9.922553000000335,64.45371799999975
2018-03-28,2018-03-28 02:15:00,SHORT,7615.559715,2018-03-28 07:00:00,7668.38272,FORCE_CLOSE,-52.823004999999284,70.29051399999935
2018-03-29,2018-03-29 01:30:00,LONG,7601.551404,2018-03-29 07:00:00,7597.757487,FORCE_CLOSE,-3.793916999999965,51.90460600000006
2018-04-02,2018-04-02 01:45:00,SHORT,7643.868176,2018-04-02 07:00:00,7642.700817,FORCE_CLOSE,1.1673590000000331,35.26973799999996
2018-04-03,2018-04-03 02:00:00,LONG,7510.497385,2018-04-03 07:00:00,7523.630176,FORCE_CLOSE,13.132790999999997,48.11068900000009
2018-04-04,2018-04-04 01:15:00,SHORT,7502.325871,2018-04-04 03:00:00,7409.022891,TP,93.30298000000039,46.651490000000194
2018-04-05,2018-04-05 01:30:00,LONG,7743.09371,2018-04-05 07:00:00,7755.350982,FORCE_CLOSE,12.25727199999983,62.70268000000033
2018-04-06,2018-04-06 01:30:00,LONG,7640.657938,2018-04-06 07:00:00,7627.525147,FORCE_CLOSE,-13.132790999999997,72.04155300000002
2018-04-09,2018-04-09 03:30:00,LONG,7612.057637,2018-04-09 07:00:00,7577.62054,FORCE_CLOSE,-34.437096999999994,72.91707200000019
2018-04-17,2018-04-17 01:00:00,LONG,7865.082748,2018-04-17 07:00:00,7887.554413,FORCE_CLOSE,22.47166500000003,44.02493200000026
2018-04-19,2018-04-19 01:15:00,SHORT,7994.659622,2018-04-19 07:00:00,7968.1022,FORCE_CLOSE,26.55742199999986,22.720626000000266
2018-04-20,2018-04-20 02:15:00,SHORT,7888.138093,2018-04-20 07:00:00,7900.687205,FORCE_CLOSE,-12.549112000000605,40.522854000000734
2018-04-23,2018-04-23 02:15:00,SHORT,7786.286001,2018-04-23 07:00:00,7814.886302,FORCE_CLOSE,-28.60030099999949,40.23101399999996
2018-04-24,2018-04-24 01:00:00,LONG,7794.749355,2018-04-24 07:00:00,7821.890457,FORCE_CLOSE,27.1411020000005,29.14110199999959
2018-04-25,2018-04-25 03:30:00,SHORT,7573.826623,2018-04-25 07:00:00,7589.002293,FORCE_CLOSE,-15.175669999999627,61.24348000000009
2018-04-26,2018-04-26 01:00:00,SHORT,7669.550079,2018-04-26 07:00:00,7712.15869,FORCE_CLOSE,-42.608611000000565,51.61276700000053
2018-04-30,2018-04-30 01:00:00,LONG,7825.684375,2018-04-30 07:00:00,7818.680219,FORCE_CLOSE,-7.004155999999966,42.85757300000023
2018-05-01,2018-05-01 03:30:00,SHORT,7702.819817,2018-05-01 07:00:00,7702.527977,FORCE_CLOSE,0.29183999999986554,31.1839800000007
2018-05-03,2018-05-03 02:15:00,LONG,7753.308103,2018-05-03 06:45:00,7729.128278,SL,-24.179825000000164,24.179825000000164
2018-05-08,2018-05-08 03:15:00,SHORT,7956.136768,2018-05-08 07:00:00,7944.171336,FORCE_CLOSE,11.965431999999964,24.179824999999255
2018-05-11,2018-05-11 01:15:00,SHORT,8116.9405,2018-05-11 05:15:00,8139.661126,SL,-22.720626000000266,22.720626000000266
2018-05-15,2018-05-15 01:00:00,SHORT,8111.103704,2018-05-15 07:00:00,8106.726107,FORCE_CLOSE,4.377596999999696,35.26973799999996
2018-05-17,2018-05-17 01:00:00,SHORT,8077.833966,2018-05-17 07:00:00,8068.203253,FORCE_CLOSE,9.630713000000469,30.892141000000265
2018-05-21,2018-05-21 01:00:00,SHORT,8074.623728,2018-05-21 07:00:00,8073.748209,FORCE_CLOSE,0.8755189999992581,23.01246600000013
2018-05-22,2018-05-22 01:45:00,LONG,8078.709486,2018-05-22 06:00:00,8110.142427999999,TP,31.432941999999457,15.716470999999729
2018-05-23,2018-05-23 02:15:00,SHORT,8000.204578,2018-05-23 07:00:00,7991.741224,FORCE_CLOSE,8.463353999999526,65.32923800000026
2018-05-24,2018-05-24 02:15:00,LONG,8137.952966,2018-05-24 07:00:00,8119.858898,FORCE_CLOSE,-18.094067999999425,55.69852399999945
2018-05-29,2018-05-29 01:00:00,SHORT,8133.867209,2018-05-29 03:30:00,8066.246131,TP,67.62107800000013,33.81053900000006
2018-05-30,2018-05-30 01:00:00,LONG,8116.64866,2018-05-30 07:00:00,8134.742728,FORCE_CLOSE,18.094068000000334,42.27389299999959
2018-05-31,2018-05-31 01:15:00,LONG,8163.634869,2018-05-31 07:00:00,8160.132791,FORCE_CLOSE,-3.502078000000438,26.222704000000704
2018-06-01,2018-06-01 01:45:00,LONG,8175.016621,2018-06-01 07:00:00,8177.64318,FORCE_CLOSE,2.6265590000002703,30.01662099999976
2018-06-04,2018-06-04 02:45:00,LONG,8303.717975,2018-06-04 07:00:00,8291.460704,FORCE_CLOSE,-12.2572710000004,49.278048000000126
2018-06-05,2018-06-05 03:00:00,LONG,8353.038903,2018-06-05 07:00:00,8359.167538,FORCE_CLOSE,6.128634999999122,23.01246600000013
2018-06-07,2018-06-07 01:15:00,LONG,8439.131645,2018-06-07 06:45:00,8414.65998,SL,-24.47166499999912,24.47166499999912
2018-06-08,2018-06-08 01:00:00,SHORT,8320.416951,2018-06-08 07:00:00,8293.655716,FORCE_CLOSE,26.761234999999942,40.75058700000045
2018-06-11,2018-06-11 01:15:00,LONG,8348.341718,2018-06-11 07:00:00,8337.86993,FORCE_CLOSE,-10.471787999998924,27.597702999999456
2018-06-13,2018-06-13 01:15:00,SHORT,8422.51688,2018-06-13 07:00:00,8428.334539,FORCE_CLOSE,-5.817659000000276,23.816224000000147
2018-06-14,2018-06-14 01:00:00,SHORT,8394.30123,2018-06-14 06:45:00,8429.171007,SL,-34.869777000001704,34.869777000001704
2018-06-15,2018-06-15 02:30:00,SHORT,8487.965552,2018-06-15 07:00:00,8496.982924,FORCE_CLOSE,-9.01737200000025,29.633883000000424
2018-06-19,2018-06-19 01:30:00,SHORT,8363.758516,2018-06-19 07:00:00,8360.558803,FORCE_CLOSE,3.1997129999999743,103.51816300000064
2018-06-20,2018-06-20 01:00:00,LONG,8455.968423,2018-06-20 07:00:00,8462.367849,FORCE_CLOSE,6.3994259999999485,49.4139269999996
2018-06-21,2018-06-21 03:45:00,SHORT,8510.945307,2018-06-21 07:00:00,8516.472084,FORCE_CLOSE,-5.526777000000948,52.904522999999244
2018-06-22,2018-06-22 01:30:00,LONG,8433.27955,2018-06-22 07:00:00,8458.004604,FORCE_CLOSE,24.725054000000455,28.17946899999879
2018-06-25,2018-06-25 02:00:00,SHORT,8349.50525,2018-06-25 07:00:00,8333.506686,FORCE_CLOSE,15.998563999999533,56.395118000000366
2018-06-27,2018-06-27 01:00:00,SHORT,8237.5153,2018-06-27 07:00:00,8272.421258,FORCE_CLOSE,-34.90595800000119,48.250395000000935
2018-06-29,2018-06-29 02:15:00,LONG,8265.440067,2018-06-29 07:00:00,8251.1868,FORCE_CLOSE,-14.25326700000005,70.35750199999893
2018-07-02,2018-07-02 01:00:00,SHORT,8183.701947,2018-07-02 07:00:00,8161.303957,FORCE_CLOSE,22.39798999999948,65.4124920000013
2018-07-03,2018-07-03 03:30:00,LONG,8309.363398,2018-07-03 07:00:00,8328.561675,FORCE_CLOSE,19.198277000001326,54.3589379999994
2018-07-04,2018-07-04 03:30:00,LONG,8201.154927,2018-07-04 07:00:00,8194.755501,FORCE_CLOSE,-6.3994259999999485,38.360373999999865
2018-07-05,2018-07-05 02:15:00,LONG,8205.227288,2018-07-05 07:00:00,8243.914726,FORCE_CLOSE,38.68743800000084,42.43273500000032
2018-07-17,2018-07-17 01:00:00,SHORT,8503.673233,2018-07-17 07:00:00,8521.417095,FORCE_CLOSE,-17.743862000001172,37.487724000000526
2018-07-18,2018-07-18 01:00:00,SHORT,8633.697928,2018-07-18 07:00:00,8620.899076,FORCE_CLOSE,12.798851999999897,22.361808999999994
2018-07-19,2018-07-19 01:15:00,SHORT,8609.55464,2018-07-19 07:00:00,8583.956937,FORCE_CLOSE,25.597702999999456,21.198276999999507
2018-07-25,2018-07-25 02:00:00,LONG,8632.243513,2018-07-25 07:00:00,8623.517023,FORCE_CLOSE,-8.726489999999103,27.597702999999456
2018-07-27,2018-07-27 02:15:00,LONG,8666.858588,2018-07-27 07:00:00,8654.35062,FORCE_CLOSE,-12.507967999999892,25.561521999999968
2018-08-02,2018-08-02 01:45:00,SHORT,8436.479263,2018-08-02 07:00:00,8402.15507,FORCE_CLOSE,34.32419299999856,51.45010800000091
2018-08-07,2018-08-07 01:15:00,LONG,8685.184216,2018-08-07 07:00:00,8686.056865,FORCE_CLOSE,0.8726490000008198,29.633883000000424
2018-08-10,2018-08-10 01:00:00,SHORT,8654.35062,2018-08-10 07:00:00,8646.496779,FORCE_CLOSE,7.853841000000102,36.90595800000119
2018-08-14,2018-08-14 01:00:00,LONG,8661.622695,2018-08-14 07:00:00,8661.622695,FORCE_CLOSE,0.0,27.01593700000012
2018-08-20,2018-08-20 01:30:00,LONG,8617.699364,2018-08-20 07:00:00,8615.081417,FORCE_CLOSE,-2.6179470000006404,25.852404999999635
2018-08-21,2018-08-21 02:00:00,LONG,8605.191395,2018-08-21 07:00:00,8613.917885,FORCE_CLOSE,8.726490000000922,33.124479000000065
2018-08-28,2018-08-28 01:15:00,SHORT,8811.427433,2018-08-28 07:00:00,8834.407189,FORCE_CLOSE,-22.979755999998815,23.234457999998995
2018-08-30,2018-08-30 02:15:00,SHORT,8907.418818,2018-08-30 07:00:00,8911.49118,FORCE_CLOSE,-4.072362000000794,21.489159999999174
2018-09-04,2018-09-04 01:00:00,LONG,8942.324777,2018-09-04 06:00:00,8907.745882,SL,-34.57889500000056,34.57889500000056
2018-09-05,2018-09-05 01:00:00,SHORT,8861.168423,2018-09-05 07:00:00,8857.677828,FORCE_CLOSE,3.4905949999993027,33.99712900000122
2018-09-07,2018-09-07 01:45:00,LONG,8676.74861,2018-09-07 07:00:00,8656.968567,FORCE_CLOSE,-19.78004300000066,36.32419300000038
2018-09-10,2018-09-10 02:30:00,LONG,8683.148036,2018-09-10 07:00:00,8700.601015,FORCE_CLOSE,17.452978999999686,32.54271400000107
2018-09-11,2018-09-11 03:30:00,SHORT,8679.65744,2018-09-11 07:00:00,8649.696492,FORCE_CLOSE,29.960948000001736,33.41536199999973
2018-09-12,2018-09-12 01:30:00,LONG,8752.378186,2018-09-12 07:00:00,8743.069931,FORCE_CLOSE,-9.308254999999917,24.39798999999948
2018-09-14,2018-09-14 01:00:00,LONG,8822.017077,2018-09-14 07:00:00,8832.161657,FORCE_CLOSE,10.144580000000133,20.83993499999997
2018-09-18,2018-09-18 01:00:00,LONG,8657.385027,2018-09-18 07:00:00,8665.210846,FORCE_CLOSE,7.825818999999683,54.17212800000016
2018-09-20,2018-09-20 01:00:00,SHORT,8714.194678,2018-09-20 04:45:00,8739.382291,SL,-25.187613000000056,25.187613000000056
2018-09-21,2018-09-21 01:00:00,LONG,8837.37887,2018-09-21 07:00:00,8821.727232,FORCE_CLOSE,-15.651638000001185,26.34699300000102
2018-09-24,2018-09-24 03:15:00,LONG,8725.208794,2018-09-24 07:00:00,8714.774368,FORCE_CLOSE,-10.434425999999803,23.73838699999942
2018-09-27,2018-09-27 02:15:00,SHORT,8803.177142,2018-09-27 07:00:00,8827.23429,FORCE_CLOSE,-24.05714799999987,28.08606399999917
2018-09-28,2018-09-28 01:45:00,SHORT,8872.450134,2018-09-28 07:00:00,8839.987477,FORCE_CLOSE,32.462657000000036,27.216528999999355
2018-10-01,2018-10-01 03:30:00,LONG,8943.172353,2018-10-01 07:00:00,8935.056688,FORCE_CLOSE,-8.115664999999353,38.52049000000079
2018-10-02,2018-10-02 01:00:00,SHORT,8874.47905,2018-10-02 07:00:00,8876.507967,FORCE_CLOSE,-2.0289169999996375,28.955599999999322
2018-10-04,2018-10-04 01:00:00,SHORT,8827.81398,2018-10-04 07:00:00,8826.074909,FORCE_CLOSE,1.7390709999999672,40.83925099999942
2018-10-05,2018-10-05 02:00:00,SHORT,8695.064898,2018-10-05 07:00:00,8686.369543,FORCE_CLOSE,8.695354999999836,48.665069999999105
2018-10-08,2018-10-08 02:00:00,SHORT,8591.300331,2018-10-08 07:00:00,8599.12615,FORCE_CLOSE,-7.825818999999683,43.15801199999987
2018-10-09,2018-10-09 03:00:00,SHORT,8542.89619,2018-10-09 07:00:00,8517.389816,FORCE_CLOSE,25.506373999998686,36.781419000000824
2018-10-12,2018-10-12 01:00:00,LONG,8260.876851,2018-10-12 07:00:00,8282.615238,FORCE_CLOSE,21.73838699999942,70.98314800000117
2018-10-15,2018-10-15 01:00:00,SHORT,8239.428309,2018-10-15 07:00:00,8300.295792,FORCE_CLOSE,-60.86748299999999,77.06989599999906
2018-10-22,2018-10-22 01:15:00,LONG,8280.876167,2018-10-22 07:00:00,8308.121612,FORCE_CLOSE,27.245445000000473,101.12704400000075
2018-10-23,2018-10-23 01:00:00,SHORT,8177.981136,2018-10-23 07:00:00,8146.098168,FORCE_CLOSE,31.88296799999989,124.6045009999998
2018-10-24,2018-10-24 01:30:00,SHORT,8233.051716,2018-10-24 07:00:00,8282.325392,FORCE_CLOSE,-49.273676000000705,87.50432100000035
2018-10-25,2018-10-25 02:30:00,LONG,8003.49435,2018-10-25 07:00:00,8033.928092,FORCE_CLOSE,30.433742000000166,102.2864239999999
2018-10-31,2018-10-31 02:00:00,LONG,7966.39417,2018-10-31 07:00:00,8006.682647,FORCE_CLOSE,40.28847700000006,65.18624399999953
2018-11-01,2018-11-01 01:00:00,SHORT,8074.506414,2018-11-01 05:30:00,8126.939472,SL,-52.43305799999962,52.43305799999962
2018-11-02,2018-11-02 01:00:00,LONG,8248.413509,2018-11-02 07:00:00,8206.965651,FORCE_CLOSE,-41.44785799999954,137.3576890000004
2018-11-05,2018-11-05 03:45:00,LONG,8091.607278,2018-11-05 07:00:00,8070.738427,FORCE_CLOSE,-20.868851000000177,41.99863100000039
2018-11-06,2018-11-06 02:15:00,SHORT,8033.348402,2018-11-06 07:00:00,8033.348402,FORCE_CLOSE,0.0,48.954915000000256
2018-11-07,2018-11-07 02:45:00,LONG,8227.254812,2018-11-07 07:00:00,8205.806271,FORCE_CLOSE,-21.44854099999975,146.63273299999946
2018-11-09,2018-11-09 01:30:00,SHORT,8264.644838,2018-11-09 07:00:00,8248.993199,FORCE_CLOSE,15.651638999999705,45.76661899999999
2018-11-13,2018-11-13 02:00:00,LONG,7996.538067,2018-11-13 07:00:00,7970.162157,FORCE_CLOSE,-26.37591000000066,113.30054100000052
2018-11-14,2018-11-14 01:00:00,SHORT,7925.236158,2018-11-14 07:00:00,7952.481603,FORCE_CLOSE,-27.245445000000473,71.27299200000016
2018-11-15,2018-11-15 01:00:00,LONG,7899.729784,2018-11-15 07:00:00,7863.499139,FORCE_CLOSE,-36.23064500000055,74.17144499999995
2018-11-16,2018-11-16 03:15:00,SHORT,7940.018261,2018-11-16 07:00:00,7919.7291,FORCE_CLOSE,20.289161000000604,46.346308999999565
2018-11-19,2018-11-19 01:30:00,LONG,7985.813796,2018-11-19 06:00:00,7953.669899,SL,-32.143896999999924,32.143896999999924
2018-11-20,2018-11-20 01:00:00,SHORT,7681.186535,2018-11-20 07:00:00,7606.986174,FORCE_CLOSE,74.20036100000016,46.346309000000474
2018-11-21,2018-11-21 01:00:00,LONG,7635.680845,2018-11-21 07:00:00,7668.143502,FORCE_CLOSE,32.462657000000036,81.41757400000006
2018-11-22,2018-11-22 02:30:00,SHORT,7604.087723,2018-11-22 07:00:00,7588.146239,FORCE_CLOSE,15.941483999999946,47.50568900000053
2018-11-26,2018-11-26 01:00:00,LONG,7638.579296,2018-11-26 07:00:00,7691.04127,FORCE_CLOSE,52.46197399999983,46.636153999999806
2018-11-29,2018-11-29 01:00:00,SHORT,7991.031009,2018-11-29 07:00:00,7981.176273,FORCE_CLOSE,9.85473600000023,32.43374099999983
2018-11-30,2018-11-30 02:15:00,SHORT,7992.190389,2018-11-30 07:00:00,7973.640299,FORCE_CLOSE,18.550090000000637,26.34699300000011
2018-12-03,2018-12-03 01:00:00,LONG,8257.978399,2018-12-03 07:00:00,8235.950167,FORCE_CLOSE,-22.028231999998752,62.86748299999999
2018-12-06,2018-12-06 03:30:00,SHORT,7731.329747,2018-12-06 07:00:00,7753.068134,FORCE_CLOSE,-21.73838700000033,103.44580500000029
2018-12-07,2018-12-07 01:15:00,SHORT,7886.396907,2018-12-07 07:00:00,7886.976597,FORCE_CLOSE,-0.579689999999573,64.89639899999929
2018-12-10,2018-12-10 01:00:00,LONG,7642.347283,2018-12-10 07:00:00,7702.345231,FORCE_CLOSE,59.99794800000018,45.76661799999965
2018-12-11,2018-12-11 03:45:00,LONG,7768.429927,2018-12-11 07:00:00,7846.10843,FORCE_CLOSE,77.67850300000009,54.75181900000007
2018-12-12,2018-12-12 03:00:00,LONG,7860.310842,2018-12-12 07:00:00,7872.194494,FORCE_CLOSE,11.883652000000438,102.2864239999999
2018-12-14,2018-12-14 02:15:00,SHORT,7739.193753,2018-12-14 07:00:00,7745.256915,FORCE_CLOSE,-6.063162000000375,101.08885700000064
2018-12-17,2018-12-17 01:45:00,SHORT,7656.041811,2018-12-17 07:00:00,7629.190663,FORCE_CLOSE,26.85114799999974,32.89325600000029
2018-12-19,2018-12-19 02:15:00,LONG,7539.975559,2018-12-19 07:00:00,7527.560512,FORCE_CLOSE,-12.415047000000413,61.76545800000076
2018-12-21,2018-12-21 02:30:00,SHORT,7258.471589,2018-12-21 07:00:00,7271.175358,FORCE_CLOSE,-12.703769000000648,43.86469300000044
2018-12-24,2018-12-24 02:00:00,LONG,7063.295503,2018-12-24 06:15:00,6971.214233,SL,-92.08127000000059,92.08127000000059
2018-12-26,2018-12-26 03:45:00,LONG,6845.021656,2018-12-26 07:00:00,6863.211143,FORCE_CLOSE,18.189487000000554,105.36248299999988
2018-12-27,2018-12-27 01:45:00,SHORT,7199.283575,2018-12-27 07:00:00,7161.172268,FORCE_CLOSE,38.111307000000124,84.28577599999971
2019-01-02,2019-01-02 01:45:00,SHORT,7220.07156,2019-01-02 07:00:00,7168.967763,FORCE_CLOSE,51.10379700000067,157.33244699999977
2019-01-03,2019-01-03 02:45:00,SHORT,7164.348211,2019-01-03 07:00:00,7224.670059,SL,-60.32184799999959,60.32184799999959
2019-01-04,2019-01-04 01:00:00,LONG,7213.430954,2019-01-04 07:00:00,7217.761784,FORCE_CLOSE,4.330829999999878,128.4602450000002
2019-01-07,2019-01-07 02:00:00,SHORT,7445.274736,2019-01-07 07:00:00,7430.549913,FORCE_CLOSE,14.72482300000047,58.30079399999977
2019-01-08,2019-01-08 02:45:00,LONG,7544.306389,2019-01-08 07:00:00,7556.721436,FORCE_CLOSE,12.415046999999504,44.15341500000068
2019-01-10,2019-01-10 02:00:00,SHORT,7560.1861,2019-01-10 07:00:00,7585.593638,FORCE_CLOSE,-25.407538000000386,69.27223099999992
2019-01-14,2019-01-14 01:30:00,SHORT,7554.41166,2019-01-14 07:00:00,7556.721436,FORCE_CLOSE,-2.3097760000000562,51.94890900000064
2019-01-17,2019-01-17 01:00:00,SHORT,7658.640309,2019-01-17 07:00:00,7680.294461,FORCE_CLOSE,-21.654152000000067,44.73085899999933
2019-01-21,2019-01-21 03:00:00,SHORT,7792.607327,2019-01-21 07:00:00,7812.529146,FORCE_CLOSE,-19.92181900000014,45.59702500000003
2019-01-23,2019-01-23 01:15:00,SHORT,7680.294461,2019-01-23 06:00:00,7722.1381,SL,-41.84363899999971,41.84363899999971
2019-01-24,2019-01-24 03:45:00,LONG,7735.151645,2019-01-24 07:00:00,7738.616309,FORCE_CLOSE,3.4646640000000843,53.681241999999656
2019-01-28,2019-01-28 02:00:00,SHORT,7796.938157,2019-01-28 07:00:00,7794.917103,FORCE_CLOSE,2.021053999999822,41.26619500000015
2019-01-29,2019-01-29 04:00:00,LONG,7728.79976,2019-01-29 07:00:00,7752.186244,FORCE_CLOSE,23.386484000000564,38.090251999999964
2019-01-30,2019-01-30 03:30:00,LONG,7731.398258,2019-01-30 07:00:00,7733.996757,FORCE_CLOSE,2.5984989999997197,44.442137
2019-02-04,2019-02-04 01:00:00,SHORT,7940.721723,2019-02-04 07:00:00,7943.031499,FORCE_CLOSE,-2.3097760000000562,26.541372000000592
2019-02-05,2019-02-05 03:00:00,LONG,8022.141333,2019-02-05 07:00:00,8042.351874,FORCE_CLOSE,20.210541000000376,22.787985999999364
2019-02-06,2019-02-06 01:30:00,SHORT,8088.258675,2019-02-06 07:00:00,8104.138386,FORCE_CLOSE,-15.879710999999588,25.963928000000124
2019-02-07,2019-02-07 01:00:00,SHORT,8051.879701,2019-02-07 07:00:00,8018.099224,FORCE_CLOSE,33.780477000000246,28.27370400000018
2019-02-11,2019-02-11 02:15:00,LONG,7995.290185,2019-02-11 07:00:00,8034.55638,FORCE_CLOSE,39.26619500000015,32.89325600000029
2019-02-12,2019-02-12 01:45:00,LONG,8046.393982,2019-02-12 07:00:00,8046.393982,FORCE_CLOSE,0.0,65.8075659999995
2019-02-14,2019-02-14 01:00:00,LONG,8133.588033,2019-02-14 07:00:00,8146.003079,FORCE_CLOSE,12.415046000000075,48.484245999999985
2019-02-19,2019-02-19 02:00:00,SHORT,8161.594069,2019-02-19 07:00:00,8141.672249,FORCE_CLOSE,19.92181999999957,24.520317000000432
2019-02-20,2019-02-20 03:45:00,SHORT,8152.354964,2019-02-20 07:00:00,8159.573014,FORCE_CLOSE,-7.218049999999494,32.02708999999959
2019-02-22,2019-02-22 02:00:00,LONG,8136.763975,2019-02-22 07:00:00,8165.347455,FORCE_CLOSE,28.583480000000236,32.31581199999982
2019-02-25,2019-02-25 03:30:00,LONG,8228.866299,2019-02-25 07:00:00,8241.85879,FORCE_CLOSE,12.992491000000882,28.85114799999974
2019-02-27,2019-02-27 01:00:00,SHORT,8201.148985,2019-02-27 07:00:00,8198.550487,FORCE_CLOSE,2.598497999999381,32.31581200000073
2019-02-28,2019-02-28 01:00:00,SHORT,8184.403108,2019-02-28 07:00:00,8196.240711,FORCE_CLOSE,-11.837602999999945,40.111306999999215
2019-03-01,2019-03-01 02:30:00,LONG,8253.696393,2019-03-01 07:00:00,8262.935498,FORCE_CLOSE,9.239105000000563,49.639133000000584
2019-03-05,2019-03-05 01:00:00,LONG,8261.78061,2019-03-05 07:00:00,8258.027223,FORCE_CLOSE,-3.7533870000006573,34.336866999999984
2019-03-06,2019-03-06 02:00:00,LONG,8271.597158,2019-03-06 07:00:00,8259.182111,FORCE_CLOSE,-12.415047000000413,29.139870000000883
2019-03-08,2019-03-08 01:00:00,SHORT,8066.249009,2019-03-08 07:00:00,8064.523547,FORCE_CLOSE,1.7254620000003342,59.802990000000136
2019-03-11,2019-03-11 02:30:00,LONG,8134.69235,2019-03-11 07:00:00,8137.568121,FORCE_CLOSE,2.875770999999986,56.06448799999998
2019-03-13,2019-03-13 03:30:00,LONG,8326.793827,2019-03-13 07:00:00,8352.96334,FORCE_CLOSE,26.169513000000734,33.92105400000037
2019-03-18,2019-03-18 01:00:00,LONG,8458.216545,2019-03-18 07:00:00,8451.889849,FORCE_CLOSE,-6.326696000000084,30.182552000000214
2019-03-19,2019-03-19 03:30:00,LONG,8484.09848,2019-03-19 07:00:00,8502.503412,FORCE_CLOSE,18.404931999999462,23.85585700000047
2019-03-20,2019-03-20 02:00:00,LONG,8486.11152,2019-03-20 07:00:00,8495.313986,FORCE_CLOSE,9.202465999998822,29.894975000001068
2019-03-21,2019-03-21 01:45:00,SHORT,8520.33319,2019-03-21 07:00:00,8484.673634,FORCE_CLOSE,35.6595559999987,39.960172000000966
2019-03-22,2019-03-22 03:30:00,SHORT,8640.827979,2019-03-22 07:00:00,8615.521197,FORCE_CLOSE,25.306781999999657,39.960172000000966
2019-03-27,2019-03-27 01:00:00,LONG,8511.993455,2019-03-27 06:00:00,8469.445089,SL,-42.54836599999908,42.54836599999908
2019-03-28,2019-03-28 02:00:00,LONG,8431.471878,2019-03-28 07:00:00,8444.412846,FORCE_CLOSE,12.940967999998975,48.29990700000053
2019-04-03,2019-04-03 02:45:00,LONG,8706.683126,2019-04-03 07:00:00,8707.25828,FORCE_CLOSE,0.5751540000001114,66.12968499999988
2019-04-04,2019-04-04 01:00:00,SHORT,8704.957664,2019-04-04 07:00:00,8703.232201,FORCE_CLOSE,1.7254629999988538,32.48316800000066
2019-04-05,2019-04-05 02:15:00,LONG,8723.650173,2019-04-05 07:00:00,8710.996782,FORCE_CLOSE,-12.653390999999829,33.92105400000037
2019-04-09,2019-04-09 04:00:00,SHORT,8752.695456,2019-04-09 07:00:00,8757.584266,FORCE_CLOSE,-4.888810000000376,30.47012900000118
2019-04-10,2019-04-10 01:00:00,LONG,8747.231492,2019-04-10 07:00:00,8746.656338,FORCE_CLOSE,-0.5751540000001114,34.783785000001444
2019-04-11,2019-04-11 02:30:00,SHORT,8778.002237,2019-04-11 07:00:00,8791.230782,FORCE_CLOSE,-13.22854499999994,36.5092480000003
2019-04-12,2019-04-12 03:00:00,LONG,8782.891047,2019-04-12 07:00:00,8813.661793,FORCE_CLOSE,30.770746000000145,29.89497499999925
2019-04-15,2019-04-15 02:00:00,SHORT,8790.080474,2019-04-15 07:00:00,8797.269901,FORCE_CLOSE,-7.189426999999341,17.24158399999942
2019-04-16,2019-04-16 01:00:00,LONG,8822.289105,2019-04-16 07:00:00,8834.367342,FORCE_CLOSE,12.078236999999717,25.86889599999995
2019-04-25,2019-04-25 02:00:00,SHORT,9032.22036,2019-04-25 07:00:00,9058.089256,SL,-25.86889599999995,25.86889599999995
