Date,Direction,Entry_Price,SL,TP1,TP2,Scenario,Outcome,PnL,FVG_High,FVG_Low
2019-01-04,bullish,7195.530189,7252.042261,7138.3632290000005,7096.787258,scenario_c,loss,-1134.2414399999907,7199.572297,7196.685077
2019-01-07,bearish,7451.626621,7406.952152,7467.939415,7486.273263,scenario_a,win,322.2558799999897,7447.007068,7442.098794
2019-01-07,bearish,7451.626621,7406.952152,7467.939415,7486.273263,scenario_c,win,159.12793999999485,7447.007068,7442.098794
2019-01-08,bullish,7540.264281,7554.045494,7525.972541,7508.216137,scenario_a,loss,-279.62426000000414,7543.440223,7540.553003
2019-01-08,bullish,7540.264281,7554.045494,7525.972541,7508.216137,scenario_b,loss,-279.62426000000414,7543.440223,7540.553003
2019-01-08,bullish,7540.264281,7554.045494,7525.972541,7508.216137,scenario_c,loss,-279.62426000000414,7543.440223,7540.553003
2019-01-09,bearish,7587.037248,7578.453032,7609.124482499999,7633.232771,scenario_a,win,437.7446899999959,7585.016194,7584.727472
2019-01-09,bearish,7587.037248,7578.453032,7609.124482499999,7633.232771,scenario_c,win,216.87234499999795,7585.016194,7584.727472
2019-01-10,bearish,7567.981595,7553.045494,7586.604165000001,7605.226735,scenario_a,win,368.451400000009,7565.960541,7564.516931
2019-01-10,bearish,7567.981595,7553.045494,7586.604165000001,7605.226735,scenario_c,win,182.2257000000045,7565.960541,7564.516931
2019-01-11,bullish,7654.598201,7660.295197,7641.028265999999,7627.747053,scenario_a,win,267.39870000000883,7656.619255,7656.330533
2019-01-11,bullish,7654.598201,7660.295197,7641.028265999999,7627.747053,scenario_c,win,131.69935000000442,7656.619255,7656.330533
2019-01-14,bearish,7554.700382,7536.010895,7579.6748365,7604.360569,scenario_a,loss,-377.7897399999929,7552.96805,7552.101884
2019-01-14,bearish,7554.700382,7536.010895,7579.6748365,7604.360569,scenario_b,loss,-377.7897399999929,7552.96805,7552.101884
2019-01-14,bearish,7554.700382,7536.010895,7579.6748365,7604.360569,scenario_c,loss,-377.7897399999929,7552.96805,7552.101884
2019-01-17,bearish,7662.393695,7635.908714,7685.202735,7701.371168,scenario_a,win,452.1808000000019,7659.795197,7659.506475
2019-01-17,bearish,7662.393695,7635.908714,7685.202735,7701.371168,scenario_c,win,224.09040000000095,7659.795197,7659.506475
2019-01-18,bearish,7779.326114,7769.875731,7784.234388000001,7794.339659,scenario_a,win,94.16548000000694,7777.882504,7777.30506
2019-01-18,bearish,7779.326114,7769.875731,7784.234388000001,7794.339659,scenario_c,win,45.08274000000347,7777.882504,7777.30506
2019-01-21,bearish,7800.114099,7791.241161,7816.715615,7830.141189,scenario_a,win,328.0303199999944,7798.959211,7798.093045
2019-01-21,bearish,7800.114099,7791.241161,7816.715615,7830.141189,scenario_c,win,162.0151599999972,7798.959211,7798.093045
2019-01-23,bearish,7684.625291,7665.935804,7702.5260565,7720.1381,scenario_a,win,354.0153099999916,7684.047847,7683.181681
2019-01-23,bearish,7684.625291,7665.935804,7702.5260565,7720.1381,scenario_c,win,175.0076549999958,7684.047847,7683.181681
2019-01-24,bullish,7725.623818,7737.961421,7709.3110235,7687.512511,scenario_a,loss,-250.7520599999989,7727.644872,7726.778706
2019-01-24,bullish,7725.623818,7737.961421,7709.3110235,7687.512511,scenario_b,loss,-250.7520599999989,7727.644872,7726.778706
2019-01-24,bullish,7725.623818,7737.961421,7709.3110235,7687.512511,scenario_c,loss,-250.7520599999989,7727.644872,7726.778706
2019-01-28,bearish,7810.21937,7787.199052,7817.7261419999995,7833.028409,scenario_a,loss,-464.4063599999972,7809.064482,7808.198316
2019-01-28,bearish,7810.21937,7787.199052,7817.7261419999995,7833.028409,scenario_b,loss,-464.4063599999972,7809.064482,7808.198316
2019-01-28,bearish,7810.21937,7787.199052,7817.7261419999995,7833.028409,scenario_c,loss,-464.4063599999972,7809.064482,7808.198316
2019-01-29,bullish,7719.560656,7736.517811,7710.465912,7692.709508,scenario_a,loss,-343.14310000000114,7720.1381,7719.849378
2019-01-29,bullish,7719.560656,7736.517811,7710.465912,7692.709508,scenario_b,loss,-343.14310000000114,7720.1381,7719.849378
2019-01-29,bullish,7719.560656,7736.517811,7710.465912,7692.709508,scenario_c,loss,-343.14310000000114,7720.1381,7719.849378
2019-01-30,bullish,7726.778706,7733.919312,7708.444857500001,7688.956121,scenario_a,loss,-146.81211999999869,7727.644872,7727.35615
2019-01-30,bullish,7726.778706,7733.919312,7708.444857500001,7688.956121,scenario_b,loss,-146.81211999999869,7727.644872,7727.35615
2019-01-30,bullish,7726.778706,7733.919312,7708.444857500001,7688.956121,scenario_c,loss,-146.81211999999869,7727.644872,7727.35615
2019-02-04,bearish,7942.165333,7927.806676,7953.425492,7965.263095,scenario_a,win,221.2031800000077,7940.433001,7939.855557
2019-02-04,bearish,7942.165333,7927.806676,7953.425492,7965.263095,scenario_c,win,108.60159000000385,7940.433001,7939.855557
2019-02-05,bullish,8024.451109,8031.302993,8009.0044805,8002.219513,scenario_a,loss,-141.0376800000122,8027.049607,8024.739831
2019-02-05,bullish,8024.451109,8031.302993,8009.0044805,8002.219513,scenario_b,loss,-141.0376800000122,8027.049607,8024.739831
2019-02-05,bullish,8024.451109,8031.302993,8009.0044805,8002.219513,scenario_c,loss,-141.0376800000122,8027.049607,8024.739831
2019-02-06,bearish,8096.631614,8073.611296,8102.4060545,8112.222603,scenario_a,win,111.4888100000062,8093.16695,8092.012062
2019-02-06,bearish,8096.631614,8073.611296,8102.4060545,8112.222603,scenario_c,win,53.7444050000031,8093.16695,8092.012062
2019-02-07,bearish,8036.288712,8027.415773,8060.9744445,8068.048134,scenario_a,loss,-181.4587799999972,8035.99999,8035.711268
2019-02-07,bearish,8036.288712,8027.415773,8060.9744445,8068.048134,scenario_b,loss,-181.4587799999972,8035.99999,8035.711268
2019-02-07,bearish,8036.288712,8027.415773,8060.9744445,8068.048134,scenario_c,loss,-181.4587799999972,8035.99999,8035.711268
2019-02-11,bullish,7982.297694,8049.492481,7975.079643499999,7964.396929,scenario_a,win,140.36101000001145,7984.896192,7984.030026
2019-02-11,bullish,7982.297694,8049.492481,7975.079643499999,7964.396929,scenario_c,win,68.18050500000572,7984.896192,7984.030026
2019-02-12,bullish,8042.351874,8055.844365,8018.5323075,7994.712741,scenario_a,loss,-273.84981999999945,8044.66165,8043.795484
2019-02-12,bullish,8042.351874,8055.844365,8018.5323075,7994.712741,scenario_b,loss,-273.84981999999945,8044.66165,8043.795484
2019-02-12,bullish,8042.351874,8055.844365,8018.5323075,7994.712741,scenario_c,loss,-273.84981999999945,8044.66165,8043.795484
2019-02-13,bearish,8131.8557,8123.560206,8140.228639,8150.622632,scenario_a,win,163.4587799999972,8130.989534,8130.41209
