Column1;Column2;Column3;Column4;Column5;Column6;Column7
03/01/2023;00:00:00;12509.551958;12576.472016;12197.16463;12305.417665;650379
04/01/2023;00:00:00;12305.698842;12448.817788;12218.252884;12353.498883;751129
05/01/2023;00:00:00;12358.84124;12424.355414;12152.457533;12188.729329;689324
06/01/2023;00:00:00;12190.416389;12558.19553;12091.723363;12494.087239;726864
09/01/2023;00:00:00;12514.050786;12805.34986;12507.021368;12579.56496;640122
10/01/2023;00:00:00;12579.56496;12696.534473;12477.497813;12688.099171;556002
11/01/2023;00:00:00;12689.505055;12911.072304;12641.423837;12906.011124;494091
12/01/2023;00:00:00;12905.44877;13023.824166;12699.065063;12958.309992;745367
13/01/2023;00:00:00;12966.18294;13068.531264;12809.286334;13048.28654;476217
16/01/2023;00:00:00;13061.783023;13090.181871;12945.65704;13006.110033;86466
17/01/2023;00:00:00;13012.858275;13142.199563;12968.432354;13072.748914;482898
18/01/2023;00:00:00;13068.81244;13225.990223;12898.138176;12913.884072;608856
19/01/2023;00:00:00;12900.949943;12919.507606;12718.747433;12814.347515;589290
20/01/2023;00:00:00;12822.782817;13144.1678;12782.574547;13134.045438;568682
23/01/2023;00:00:00;13132.920731;13477.362204;13103.397176;13423.938629;586344
24/01/2023;00:00:00;13421.126862;13508.291643;13311.74912;13463.022192;504520
25/01/2023;00:00:00;13463.303369;13470.05161;13051.660661;13354.206804;628153
26/01/2023;00:00:00;13355.612688;13623.574095;13347.177386;13564.526985;612963
27/01/2023;00:00:00;13551.592857;13843.454285;13514.47753;13745.042435;582143
30/01/2023;00:00:00;13735.482427;13779.908347;13451.493947;13483.829269;625780
31/01/2023;00:00:00;13478.486911;13671.93649;13351.395037;13630.603513;579135
01/02/2023;00:00:00;13626.948216;14086.390965;13558.622274;14064.740358;656035
02/02/2023;00:00:00;14081.329784;14564.672553;14060.803884;14250.316988;801335
03/02/2023;00:00:00;14338.044123;14483.974837;14116.476873;14189.863995;811841
06/02/2023;00:00:00;14139.81454;14180.86634;14009.067368;14073.456836;529750
07/02/2023;00:00:00;14073.456836;14417.054779;14013.003842;14328.765291;729614
08/02/2023;00:00:00;14336.638239;14405.80771;14073.175659;14125.193351;572229
09/02/2023;00:00:00;14120.694524;14315.831162;13908.687282;14002.319127;607880
10/02/2023;00:00:00;14001.194421;14004.287364;13770.067162;13881.131964;594614
13/02/2023;00:00:00;13898.56492;14134.191006;13794.810713;14109.447455;461939
14/02/2023;00:00:00;14111.978045;14269.155828;13935.680246;14191.551055;710558
15/02/2023;00:00:00;14194.643999;14347.322954;14086.109788;14337.200592;561177
16/02/2023;00:00:00;14328.765291;14388.093578;14008.505015;14020.87679;669799
17/02/2023;00:00:00;14016.65914;14020.87679;13795.373067;13928.369652;621223
20/02/2023;00:00:00;13923.870824;13966.328508;13886.193145;13908.968459;69244
21/02/2023;00:00:00;13911.780226;13923.308471;13597.987014;13621.887035;532455
22/02/2023;00:00:00;13617.950561;13710.738876;13534.722254;13683.745912;634814
23/02/2023;00:00:00;13694.711803;13790.030709;13528.536366;13713.550643;632890
24/02/2023;00:00:00;13710.176523;13737.731841;13409.879793;13496.201044;631107
27/02/2023;00:00:00;13499.856341;13709.614169;13485.235152;13603.891725;574858
28/02/2023;00:00:00;13601.642311;13690.775329;13525.443422;13542.876378;642455
