DateTime,Position,Position_Entry_Price,Exit_Price,Exit_Reason,PnL,Cumulative_PnL
2018-01-02 02:05:00,1,7514.5764469999995,7511.990675,Stop_Loss,-2.5857719999994515,-2.5857719999994515
2018-01-03 01:30:00,-1,7641.6889759999995,7643.981862,Stop_Loss,-2.2928860000001805,-4.878657999999632
2018-01-03 05:15:00,-1,7647.546697,7650.132469,Stop_Loss,-2.585772000000361,-7.464429999999993
2018-01-04 02:20:00,-1,7729.115451,7731.261894,Stop_Loss,-2.146443000000545,-9.610873000000538
2018-01-04 03:45:00,-1,7730.579882,7732.726325,Stop_Loss,-2.1464429999996355,-11.757316000000174
2018-01-05 01:10:00,-1,7744.63841,7746.784853,Stop_Loss,-2.146443000000545,-13.903759000000719
2018-01-08 02:20:00,-1,7819.324344000001,7812.885015000002,Take_Profit,6.4393289999989065,-7.464430000001812
2018-01-09 03:00:00,-1,7839.0941495,7842.265694,Stop_Loss,-3.171544499999982,-10.635974500001794
2018-01-09 04:30:00,-1,7844.219655,7846.658984,Stop_Loss,-2.439328999999816,-13.07530350000161
2018-01-09 06:55:00,-1,7844.658984,7846.95187,Stop_Loss,-2.2928860000001805,-15.36818950000179
2018-01-16 02:05:00,-1,7959.0309720000005,7962.056073,Stop_Loss,-3.0251009999992675,-18.393290500001058
2018-01-16 03:05:00,-1,7965.620907,7967.913793,Stop_Loss,-2.292885999999271,-20.68617650000033
2018-01-19 03:10:00,-1,8005.7462909999995,8011.260923,Stop_Loss,-5.514632000000347,-26.200808500000676
2018-01-22 08:00:00,0,,8016.583074,Hard_Exit_08:00,1.9037584999996398,-24.297050000001036
2018-01-23 01:10:00,-1,8141.059628999999,8143.352515,Stop_Loss,-2.2928860000001805,-26.589936000001217
2018-01-23 04:30:00,-1,8144.4278185,8136.231172,Take_Profit,8.196646500000497,-18.39328950000072
2018-01-24 02:00:00,-1,8168.737358,8170.883801,Stop_Loss,-2.1464429999996355,-20.539732500000355
2018-03-12 04:45:00,-1,8372.0084895,8364.257451000001,Take_Profit,7.751038499998685,-12.78869400000167
2018-03-13 07:30:00,-1,8375.510567500001,8380.720805,Stop_Loss,-5.210237499999494,-17.998931500001163
2018-06-07 01:25:00,-1,8434.899968000002,8437.045888,Stop_Loss,-2.1459199999990233,-20.144851500000186
2018-06-07 03:00:00,-1,8442.195962999998,8435.758202999996,Take_Profit,6.437760000002527,-13.70709149999766
2018-06-07 05:05:00,-1,8427.312133,8419.998852999997,Take_Profit,7.313280000002123,-6.393811499995536
2018-06-13 01:25:00,-1,8433.134108499999,8426.697783999996,Take_Profit,6.436324500002229,0.04251300000669289
2018-06-15 01:25:00,-1,8509.636334499999,8503.200009999997,Take_Profit,6.436324500002229,6.478837500008922
2018-06-15 02:35:00,-1,8503.5277915,8495.346169,Take_Profit,8.18162250000023,14.660460000009152
2018-07-13 04:00:00,-1,8613.045236,8604.427288999997,Take_Profit,8.61794700000246,23.27840700001161
2018-07-16 05:15:00,-1,8620.7536345,8613.444661000005,Take_Profit,7.308973499995773,30.587380500007384
2018-07-24 04:40:00,-1,8659.004748,8661.295631,Stop_Loss,-2.290883000001486,28.2964975000059
2018-08-27 03:45:00,-1,8756.159665,8758.741431,Stop_Loss,-2.581766000001153,25.714731500004746
2018-08-29 03:00:00,-1,8840.806614000001,8833.933965000002,Take_Profit,6.872648999999001,32.587380500003746
2018-08-29 05:20:00,-1,8838.915874999999,8829.861604999995,Take_Profit,9.05427000000418,41.64165050000793
2018-09-03 08:00:00,0,,8922.253851,Hard_Exit_08:00,7.417515999999523,49.05916650000745
2018-09-04 01:35:00,-1,8939.8522715,8943.161245,Stop_Loss,-3.3089734999994107,45.75019300000804
2018-10-01 04:10:00,-1,8946.5425805,8948.978905,Stop_Loss,-2.43632450000041,43.31386850000763
2018-10-01 04:50:00,-1,8945.6360365,8947.780959,Stop_Loss,-2.144922499999666,41.16894600000796
2018-12-20 01:50:00,1,7305.5332785,7302.955834,Stop_Loss,-2.5774444999997286,38.591501500008235
2019-04-24 06:15:00,-1,9020.1421235,9011.553929000002,Take_Profit,8.58819449999828,47.179696000006516
2019-04-25 01:20:00,-1,9057.6709305,9050.376834000004,Take_Profit,7.294096499996158,54.47379250000267
2019-07-15 03:05:00,-1,9146.1924135,9138.043098000002,Take_Profit,8.14931549999892,62.623108000001594
2019-07-15 04:20:00,-1,9141.320634,9129.732417,Take_Profit,11.58821700000044,74.21132500000203
2019-07-16 02:15:00,-1,9164.819804499999,9158.389941999996,Take_Profit,6.429862500002855,80.64118750000489
2019-07-16 03:00:00,-1,9161.0943265,9163.810765,Stop_Loss,-2.71643849999964,77.92474900000525
2019-10-28 03:00:00,-1,9213.5940095,9215.879853,Stop_Loss,-2.285843499999828,75.63890550000542
2019-10-28 05:05:00,-1,9214.3086185,9217.594914,Stop_Loss,-3.286295500000051,72.35261000000537
2019-10-31 02:15:00,-1,9287.770402,9290.770854,Stop_Loss,-3.000452000000223,69.35215800000515
2019-11-04 01:35:00,-1,9363.9476985,9366.233542,Stop_Loss,-2.285843499999828,67.06631450000532
2019-11-04 05:25:00,-1,9391.531597500001,9382.530240000006,Take_Profit,9.00135749999572,76.06767200000104
2019-11-05 01:45:00,-1,9421.5451665,9424.545619,Stop_Loss,-3.0004525000003923,73.06721950000065
2019-11-05 02:40:00,-1,9419.4013405,9421.687184,Stop_Loss,-2.285843499999828,70.78137600000082
2019-11-07 02:05:00,-1,9433.5505945,9426.264298000004,Take_Profit,7.286296499996752,78.06767249999757
2019-11-07 04:25:00,-1,9438.409934,9440.552856,Stop_Loss,-2.142922000000908,75.92475049999666
2019-11-12 02:20:00,-1,9446.4135525,9438.269726999999,Take_Profit,8.143825500001185,84.06857599999785
2019-11-12 03:40:00,-1,9440.696682,9430.837794,Take_Profit,9.858888000000661,93.92746399999851
2019-11-12 04:00:00,-1,9435.837342499999,9439.981169,Stop_Loss,-4.1438265000015235,89.78363749999698
2019-11-15 04:25:00,-1,9491.005141000001,9482.861314000005,Take_Profit,8.143826999996236,97.92746449999322
2019-11-18 01:10:00,-1,9514.444308999999,9516.873074,Stop_Loss,-2.428765000000567,95.49869949999265
2019-11-18 02:45:00,-1,9536.883024499999,9540.312242,Stop_Loss,-3.4292175000009593,92.0694819999917
2019-11-18 03:20:00,-1,9532.309529,9534.881216,Stop_Loss,-2.571686999999656,89.49779499999204
2019-11-19 02:15:00,-1,9545.7441735,9548.601704,Stop_Loss,-2.857530500001303,86.64026449999074
2019-11-19 04:40:00,-1,9567.7541245,9570.325812,Stop_Loss,-2.5716874999998254,84.06857699999091
2019-11-27 01:05:00,-1,9618.6342705,9620.920114,Stop_Loss,-2.285843499999828,81.78273349999108
2019-11-27 02:40:00,-1,9619.920566,9622.063488,Stop_Loss,-2.142921999999089,79.63981149999199
2019-11-27 05:15:00,-1,9634.7844285,9628.355663999997,Take_Profit,6.428764500002217,86.06857599999421
2019-12-02 05:15:00,-1,9661.7966405,9636.930968,Take_Profit,24.865672500000073,110.93424849999428
2019-12-13 01:55:00,-1,9731.928815,9734.071326,Stop_Loss,-2.142511000000013,108.79173749999427
2019-12-16 02:00:00,-1,9746.037397,9748.322419,Stop_Loss,-2.2850220000000263,106.50671549999424
2019-12-16 05:05:00,-1,9750.0277035,9753.167791,Stop_Loss,-3.140087499999936,103.36662799999431
2019-12-17 01:30:00,-1,9826.128539,9828.413561,Stop_Loss,-2.2850220000000263,101.08160599999428
2019-12-18 02:10:00,-1,9809.3122495,9812.167315,Stop_Loss,-2.8550654999999097,98.22654049999437
2019-12-18 03:50:00,-1,9817.435372,9819.577883,Stop_Loss,-2.142511000000013,96.08402949999436
2019-12-18 06:10:00,-1,9819.7155475,9812.43295,Take_Profit,7.282597499999611,103.36662699999397
2019-12-20 05:00:00,-1,9890.68599,9892.828501,Stop_Loss,-2.142511000000013,101.22411599999396
2019-12-23 04:30:00,-1,9942.559968,9944.702479,Stop_Loss,-2.142511000000013,99.08160499999394
2019-12-23 05:05:00,-1,9942.84499,9944.987501,Stop_Loss,-2.142511000000013,96.93909399999393
2019-12-26 01:10:00,-1,9964.079118,9966.36414,Stop_Loss,-2.2850220000000263,94.6540719999939
2019-12-26 05:40:00,-1,9965.2192055,9967.504227,Stop_Loss,-2.285021499999857,92.36905049999405
2019-12-27 04:10:00,-1,10064.834345,10066.976856,Stop_Loss,-2.142511000000013,90.22653949999403
2020-01-10 01:35:00,-1,10307.815478,10300.960412,Take_Profit,6.855066000000079,97.08160549999411
2020-01-10 03:25:00,-1,10297.982224,10301.834866,Stop_Loss,-3.8526419999998325,93.22896349999428
2020-01-10 05:05:00,-1,10308.528033,10310.670544,Stop_Loss,-2.142511000000013,91.08645249999427
2020-01-17 02:00:00,-1,10426.24206,10428.669593,Stop_Loss,-2.4275330000000395,88.65891949999423
2020-01-17 05:00:00,-1,10452.464071,10454.891604,Stop_Loss,-2.4275330000000395,86.23138649999419
