london_date,tokyo_high,tokyo_low,equilibrium,manipulation_type,manipulation_occurred,retest_low_count,retest_high_count,retest_equilibrium_count,break_timestamp,equilibrium_reach_timestamp,opposite_level_reach_timestamp,time_to_equilibrium_minutes,time_to_opposite_level_minutes
2022-02-28,15983.947102,15755.715455,15869.8312785,Bearish,True,0,6,0,2022-02-28 02:00:00,,,,
2022-03-01,16331.019569,16234.801459,16282.910514,Bearish,True,0,0,1,2022-03-01 02:00:00,2022-03-01 02:20:00,2022-03-01 02:50:00,20.0,50.0
2022-03-02,16145.169708,16004.565268,16074.867488,Bullish,True,1,0,3,2022-03-02 02:00:00,2022-03-02 02:15:00,2022-03-02 03:30:00,15.0,90.0
2022-03-03,16327.869571,16244.537815,16286.203693,Bullish,True,16,0,1,2022-03-03 02:40:00,2022-03-03 03:15:00,,35.0,
2022-03-04,16027.760705,15744.547281,15886.153993,Bearish,True,0,0,0,2022-03-04 02:00:00,,,,
2022-03-07,15659.210982,15495.411105,15577.3110435,None,False,0,0,0,,,,,
2022-03-08,15326.170322,15009.166015,15167.6681685,None,False,0,0,0,,,,,
2022-03-09,15296.102163,15145.18864,15220.6454015,Bearish,True,0,0,0,2022-03-09 02:00:00,,,,
2022-03-10,15766.024538,15656.920074,15711.472306,Bullish,True,7,0,0,2022-03-10 02:10:00,,,,
2022-03-11,15577.597407,15410.933895,15494.265651,Bearish,True,0,4,0,2022-03-11 02:00:00,,,,
2022-03-14,15363.111204,15221.647674,15292.379439,None,False,0,0,0,,,,,
2022-03-15,15055.270526,14949.029696,15002.150110999999,Bullish,True,1,0,0,2022-03-15 02:00:00,,,,
2022-03-16,15572.442865,15368.838472,15470.6406685,Bearish,True,0,1,0,2022-03-16 02:00:00,,,,
2022-03-17,16030.051613,15921.806239,15975.928926,Bearish,True,0,0,9,2022-03-17 02:00:00,2022-03-17 02:35:00,2022-03-17 04:20:00,35.0,140.0
2022-03-18,16095.056109,15997.978909,16046.517509,None,False,0,0,0,,,,,
2022-03-21,16501.978531,16388.00589,16444.9922105,None,False,0,0,0,,,,,
2022-03-22,16434.683127,16372.542265,16403.612696,Bearish,True,0,0,0,2022-03-22 02:15:00,,,,
2022-03-23,16811.823754,16752.546525,16782.1851395,None,False,0,0,0,,,,,
2022-03-24,16660.337504,16549.801223,16605.0693635,Bearish,True,0,5,0,2022-03-24 02:20:00,,,,
2022-03-25,16968.750909,16860.219172,16914.4850405,None,False,0,0,0,,,,,
2022-03-28,16870.528255,16797.505582,16834.0169185,Bearish,True,0,2,8,2022-03-28 02:25:00,2022-03-28 03:00:00,,35.0,
2022-03-29,17213.018907,17131.978059,17172.498483000003,Bearish,True,0,5,0,2022-03-29 02:00:00,2022-03-29 02:05:00,,5.0,
2022-03-30,17482.200523,17413.759666,17447.980094500002,Bullish,True,0,0,0,2022-03-30 02:00:00,,,,
2022-03-31,17373.382423,17296.350663,17334.866543,Bearish,True,0,2,12,2022-03-31 02:10:00,2022-03-31 03:15:00,,65.0,
2022-04-01,17111.646256,17039.19631,17075.421283,Bearish,True,0,10,1,2022-04-01 02:00:00,2022-04-01 04:20:00,,140.0,
2022-04-04,17056.950842,16953.860011,17005.4054265,None,False,0,0,0,,,,,
2022-04-05,17370.518789,17347.323352,17358.9210705,Bearish,True,0,4,4,2022-04-05 02:00:00,2022-04-05 02:05:00,2022-04-05 02:10:00,5.0,10.0
2022-04-06,17003.400883,16922.360034,16962.8804585,Bullish,True,0,0,0,2022-04-06 02:35:00,,,,
2022-04-07,16606.787544,16533.192144,16569.989844,Bearish,True,0,0,0,2022-04-07 02:00:00,,,,
2022-04-08,16696.419295,16629.410254,16662.9147745,Bearish,True,0,12,0,2022-04-08 02:00:00,,,,
2022-04-11,16394.878612,16261.433257,16328.1559345,Bullish,True,5,0,1,2022-04-11 02:15:00,2022-04-11 02:25:00,,10.0,
2022-04-12,16038.356152,15924.956237,15981.6561945,None,False,0,0,0,,,,,
2022-04-13,16149.465159,16020.60162,16085.0333895,None,False,0,0,0,,,,,
2022-04-14,16375.692262,16281.192333,16328.442297500002,None,False,0,0,0,,,,,
2022-04-18,15798.956331,15729.942747,15764.449539,None,False,0,0,0,,,,,
2022-04-19,16058.115228,15960.178938,16009.147083,Bullish,True,2,0,0,2022-04-19 02:15:00,,,,
2022-04-20,16180.106046,16084.747026,16132.426535999999,Bearish,True,0,4,1,2022-04-20 02:10:00,2022-04-20 03:05:00,,55.0,
2022-04-21,16188.983312,16123.119725,16156.0515185,Bullish,True,0,0,1,2022-04-21 02:00:00,2022-04-21 02:10:00,2022-04-21 02:55:00,10.0,55.0
2022-04-22,15738.247286,15592.201941,15665.224613499999,Bearish,True,0,2,2,2022-04-22 02:00:00,2022-04-22 02:25:00,,25.0,
2022-04-25,15280.924902,15160.652265,15220.788583500002,Bullish,True,7,0,2,2022-04-25 02:00:00,2022-04-25 02:15:00,,15.0,
2022-04-26,15559.556511,15472.502031,15516.029271,Bullish,True,10,0,0,2022-04-26 02:00:00,,,,
2022-04-27,14983.106943,14835.057054,14909.081998500002,Bearish,True,0,2,0,2022-04-27 02:00:00,2022-04-27 02:25:00,,25.0,
2022-04-28,15129.152288,15042.956899,15086.054593500001,Bearish,True,0,0,0,2022-04-28 02:00:00,,,,
2022-04-29,15343.352128,15170.388621,15256.8703745,None,False,0,0,0,,,,,
2022-05-02,14857.679765,14708.198059,14782.938912000001,Bearish,True,0,0,8,2022-05-02 02:00:00,2022-05-02 02:55:00,,55.0,
2022-05-03,15087.343229,14943.302428,15015.3228285,Bullish,True,0,0,4,2022-05-03 02:05:00,2022-05-03 03:00:00,,55.0,
2022-05-04,15057.561433,14991.697846,15024.629639499999,Bullish,True,0,0,14,2022-05-04 02:25:00,2022-05-04 02:50:00,,25.0,
2022-05-05,15518.606542,15467.061126,15492.833834000001,Bullish,True,0,0,0,2022-05-05 02:00:00,,,,
2022-05-06,14764.325289,14640.902655,14702.613972,Bullish,True,6,0,5,2022-05-06 02:30:00,2022-05-06 03:15:00,,45.0,
2022-05-09,14437.584625,14328.480162,14383.0323935,Bearish,True,0,0,1,2022-05-09 02:00:00,2022-05-09 02:20:00,2022-05-09 03:05:00,20.0,65.0
2022-05-10,14164.680285,13862.566875,14013.62358,Bearish,True,0,5,0,2022-05-10 02:00:00,,,,
2022-05-11,14276.934746,14115.998503,14196.4666245,None,False,0,0,0,,,,,
2022-05-12,13828.203264,13633.189774,13730.696519000001,Bullish,True,4,0,0,2022-05-12 02:00:00,,,,
2022-05-13,13914.685018,13753.176048,13833.930532999999,Bearish,True,0,9,0,2022-05-13 02:30:00,,,,
2022-05-16,14285.812012,14016.057669,14150.9348405,Bullish,True,0,0,1,2022-05-16 02:20:00,2022-05-16 04:00:00,,100.0,
2022-05-17,14144.921208,14034.671291,14089.7962495,Bearish,True,0,0,0,2022-05-17 02:00:00,,,,
2022-05-18,14402.075561,14287.243829,14344.659694999998,None,False,0,0,0,,,,,
2022-05-19,13692.180639,13524.658037,13608.419338,Bullish,True,4,0,0,2022-05-19 02:30:00,,,,
2022-05-20,13774.653304,13670.130656,13722.39198,Bearish,True,0,0,0,2022-05-20 02:15:00,,,,
2022-05-23,13772.64876,13662.97157,13717.810164999999,Bearish,True,0,0,3,2022-05-23 02:00:00,2022-05-23 02:10:00,2022-05-23 03:10:00,10.0,70.0
2022-05-24,13628.607959,13517.212588,13572.910273500001,Bullish,True,10,0,0,2022-05-24 02:00:00,,,,
2022-05-25,13622.307964,13502.32169,13562.314827,None,False,0,0,0,,,,,
2022-05-26,13738.857877,13575.91709,13657.3874835,None,False,0,0,0,,,,,
2022-05-27,14089.080341,13999.734954,14044.4076475,None,False,0,0,0,,,,,
2022-05-30,14741.416216,14570.457253,14655.9367345,None,False,0,0,0,,,,,
2022-05-31,14687.866256,14519.770927,14603.8185915,Bullish,True,3,0,1,2022-05-31 02:05:00,2022-05-31 03:40:00,,95.0,
2022-06-01,14576.184521,14451.33007,14513.7572955,None,False,0,0,0,,,,,
2022-06-02,14421.548274,14311.298356,14366.423315,Bearish,True,0,2,0,2022-06-02 02:00:00,,,,
2022-06-03,14806.993439,14759.743475,14783.368457,Bullish,True,0,0,0,2022-06-03 02:00:00,,,,
2022-06-06,14489.989131,14353.680143,14421.834637,Bearish,True,0,0,0,2022-06-06 02:00:00,,,,
2022-06-07,14439.589169,14284.380195,14361.984682,None,False,0,0,0,,,,,
2022-06-08,14560.14817,14475.384597,14517.7663835,Bullish,True,0,0,6,2022-06-08 02:05:00,2022-06-08 03:25:00,,80.0,
2022-06-09,14474.81187,14394.630112,14434.720991,None,False,0,0,0,,,,,
2022-06-10,14131.462128,14046.125828,14088.793978,Bullish,True,1,0,11,2022-06-10 02:20:00,2022-06-10 02:35:00,,15.0,
2022-06-13,13365.153612,13252.89915,13309.026381,Bullish,True,1,0,0,2022-06-13 02:00:00,,,,
2022-06-14,13162.402661,12976.698818,13069.5507395,Bearish,True,0,0,2,2022-06-14 02:00:00,2022-06-14 03:45:00,,105.0,
2022-06-15,13083.264254,12980.412895,13031.8385745,None,False,0,0,0,,,,,
2022-06-16,13455.529034,13220.685098,13338.107066,Bullish,True,0,0,0,2022-06-16 02:00:00,,,,
2022-06-17,12905.84566,12756.425491,12831.1355755,None,False,0,0,0,,,,,
2022-06-20,13065.265266,12883.561199,12974.4132325,None,False,0,0,0,,,,,
2022-06-21,13149.831939,13039.838125,13094.835031999999,Bearish,True,0,2,0,2022-06-21 02:30:00,,,,
2022-06-22,13232.113027,13052.123148,13142.1180875,Bullish,True,0,0,0,2022-06-22 02:00:00,,,,
2022-06-23,13261.825641,13122.40491,13192.1152755,None,False,0,0,0,,,,,
2022-06-24,13571.522511,13353.249071,13462.385791,None,False,0,0,0,,,,,
2022-06-27,13976.928284,13796.36701,13886.647647,Bearish,True,0,4,0,2022-06-27 02:30:00,,,,
2022-06-28,13822.936944,13680.373533,13751.6552385,Bearish,True,0,11,0,2022-06-28 02:00:00,,,,
2022-06-29,13397.532295,13322.393664,13359.9629795,Bullish,True,4,0,9,2022-06-29 02:00:00,2022-06-29 03:00:00,,60.0,
2022-06-30,13357.248847,13228.39895,13292.8238985,Bullish,True,0,0,0,2022-06-30 02:00:00,,,,
2022-07-01,13206.114489,13006.98283,13106.5486595,None,False,0,0,0,,,,,
2022-07-04,13232.684423,13142.118087,13187.401255,None,False,0,0,0,,,,,
2022-07-05,13390.675538,13313.251321,13351.9634295,Bullish,True,3,0,0,2022-07-05 02:05:00,,,,
2022-07-06,13569.236925,13441.529821,13505.383373,None,False,0,0,0,,,,,
2022-07-07,13657.231977,13526.667891,13591.949934,None,False,0,0,0,,,,,
2022-07-08,13862.934695,13785.510477,13824.222586,None,False,0,0,0,,,,,
2022-07-11,13854.935145,13737.513176,13796.2241605,Bullish,True,0,0,7,2022-07-11 02:00:00,2022-07-11 03:15:00,,75.0,
2022-07-12,13609.806072,13471.813832,13540.809952,Bullish,True,2,0,0,2022-07-12 02:10:00,,,,
2022-07-13,13506.669015,13449.81507,13478.2420425,Bearish,True,0,10,6,2022-07-13 02:00:00,2022-07-13 02:45:00,,45.0,
2022-07-14,13445.243898,13332.964498,13389.104198,None,False,0,0,0,,,,,
2022-07-15,13562.665866,13488.384329,13525.5250975,Bullish,True,6,0,9,2022-07-15 02:00:00,2022-07-15 03:40:00,,100.0,
2022-07-18,13851.792464,13745.512727,13798.6525955,Bearish,True,0,0,0,2022-07-18 02:00:00,,,,
2022-07-19,13660.946054,13607.234788,13634.090421,Volatile/Both,True,3,2,5,2022-07-19 02:00:00,2022-07-19 02:30:00,,30.0,
2022-07-20,14123.205772,14054.352502,14088.779137,Bullish,True,7,0,0,2022-07-20 02:35:00,,,,
2022-07-21,14272.054545,14165.489109,14218.771827,None,False,0,0,0,,,,,
2022-07-22,14364.906466,14311.480899,14338.193682500001,Bearish,True,0,13,5,2022-07-22 02:15:00,2022-07-22 02:30:00,,15.0,
2022-07-25,14212.629315,14152.346991,14182.488153,None,False,0,0,0,,,,,
2022-07-26,14079.208247,14030.068153,14054.638200000001,Bearish,True,0,12,1,2022-07-26 02:00:00,2022-07-26 03:15:00,,75.0,
2022-07-27,14061.780655,14007.497994,14034.6393245,Bearish,True,0,13,0,2022-07-27 02:40:00,,,,
2022-07-28,14383.762548,14344.336194,14364.049371000001,Bullish,True,1,0,0,2022-07-28 02:00:00,2022-07-28 02:20:00,,20.0,
2022-07-29,14770.597937,14718.600861,14744.599399,Bearish,True,0,0,9,2022-07-29 02:00:00,2022-07-29 02:40:00,2022-07-29 03:40:00,40.0,100.0
2022-08-01,14784.025754,14745.456494,14764.741124,Bearish,True,0,6,3,2022-08-01 02:00:00,2022-08-01 03:45:00,,105.0,
2022-08-02,14806.024517,14723.457731,14764.741124,Bullish,True,5,0,0,2022-08-02 02:05:00,,,,
2022-08-03,14800.881949,14704.601649,14752.741799,None,False,0,0,0,,,,,
2022-08-04,15167.147066,15116.007085,15141.5770755,Bearish,True,0,3,4,2022-08-04 02:30:00,2022-08-04 03:00:00,,30.0,
2022-08-05,15295.711264,15237.143129,15266.4271965,None,False,0,0,0,,,,,
2022-08-08,15159.147516,15057.724648,15108.436082,Bearish,True,0,1,0,2022-08-08 02:00:00,,,,
2022-08-09,15115.14999,15048.010908,15081.580449000001,None,False,0,0,0,,,,,
2022-08-10,14919.732408,14856.307403,14888.019905500001,Bullish,True,0,0,3,2022-08-10 02:00:00,2022-08-10 02:30:00,2022-08-10 03:25:00,30.0,85.0
2022-08-11,15379.420843,15311.424667,15345.422755,Bearish,True,0,0,8,2022-08-11 02:00:00,2022-08-11 03:00:00,2022-08-11 03:50:00,60.0,110.0
2022-08-12,15266.855744,15212.858781,15239.857262500002,Bearish,True,0,0,0,2022-08-12 02:00:00,2022-08-12 02:15:00,,15.0,
2022-08-15,15496.557113,15461.130533,15478.843823,Bullish,True,1,0,0,2022-08-15 02:10:00,,,,
2022-08-16,15635.406447,15594.551602,15614.9790245,Bullish,True,3,0,5,2022-08-16 02:00:00,2022-08-16 03:10:00,2022-08-16 03:35:00,70.0,95.0
2022-08-17,15624.264217,15585.123561,15604.693889,Bullish,True,0,0,0,2022-08-17 02:00:00,,,,
2022-08-18,15408.562061,15357.707778,15383.1349195,Bullish,True,3,0,4,2022-08-18 02:00:00,2022-08-18 03:05:00,2022-08-18 04:05:00,65.0,125.0
2022-08-19,15464.84461,15391.705866,15428.275238,Bullish,True,0,0,0,2022-08-19 02:00:00,,,,
2022-08-22,15110.864517,15059.153139,15085.008828,Bullish,True,0,0,0,2022-08-22 02:00:00,,,,
2022-08-23,14807.738706,14715.458181,14761.5984435,Bullish,True,0,0,0,2022-08-23 02:00:00,2022-08-23 02:20:00,2022-08-23 03:10:00,20.0,70.0
2022-08-24,14747.456382,14663.461105,14705.4587435,Volatile/Both,True,0,10,2,2022-08-24 02:10:00,2022-08-24 02:20:00,,10.0,
2022-08-25,14850.307741,14770.597937,14810.452839000001,Bearish,True,0,2,0,2022-08-25 02:00:00,,,,
2022-08-26,15038.011471,14988.585679,15013.298575,Bullish,True,3,0,0,2022-08-26 02:40:00,,,,
2022-08-29,14276.05432,14172.345866,14224.200093,Bearish,True,0,4,0,2022-08-29 02:00:00,2022-08-29 02:20:00,,20.0,
2022-08-30,14359.4782,14266.054882,14312.766541,Bearish,True,0,0,0,2022-08-30 02:05:00,,,,
2022-08-31,14274.625829,14126.348453,14200.487141000001,None,False,0,0,0,,,,,
2022-09-01,13930.930871,13854.649446,13892.7901585,None,False,0,0,0,,,,,
2022-09-02,14071.494395,14005.498106,14038.4962505,Bearish,True,0,1,6,2022-09-02 02:00:00,2022-09-02 02:05:00,,5.0,
2022-09-05,13884.362061,13802.65237,13843.5072155,None,False,0,0,0,,,,,
2022-09-06,13980.928059,13864.363186,13922.6456225,Bearish,True,0,0,10,2022-09-06 02:15:00,2022-09-06 03:05:00,,50.0,
2022-09-07,13730.370721,13623.805285,13677.088003,Bearish,True,0,1,0,2022-09-07 02:00:00,,,,
2022-09-08,14050.638425,13998.927047,14024.782736,Volatile/Both,True,11,0,0,2022-09-08 02:00:00,2022-09-08 02:20:00,,20.0,
2022-09-09,14187.77357,14108.635163,14148.2043665,Bearish,True,0,4,0,2022-09-09 02:05:00,,,,
2022-09-12,14435.188228,14368.620543,14401.904385500002,Bearish,True,0,1,0,2022-09-12 02:00:00,,,,
2022-09-13,14602.135388,14558.969932,14580.552660000001,Bearish,True,0,0,0,2022-09-13 02:00:00,,,,
2022-09-14,13808.402168,13732.86262,13770.632394,Bearish,True,0,3,0,2022-09-14 02:00:00,2022-09-14 02:20:00,,20.0,
2022-09-15,13927.107172,13863.494921,13895.3010465,None,False,0,0,0,,,,,
2022-09-16,13557.360964,13509.083809,13533.2223865,Bullish,True,4,0,0,2022-09-16 02:00:00,,,,
2022-09-19,13574.683943,13467.33827,13521.0111065,Bullish,True,1,0,0,2022-09-19 02:00:00,,,,
2022-09-20,13736.27042,13668.39842,13702.33442,Bullish,True,0,0,0,2022-09-20 02:40:00,,,,
2022-09-21,13578.091742,13522.998989,13550.5453655,Bullish,True,2,0,12,2022-09-21 02:00:00,2022-09-21 02:25:00,,25.0,
2022-09-22,13228.508346,13120.026739,13174.267542500002,Bearish,True,0,0,0,2022-09-22 02:25:00,,,,
2022-09-23,13177.107375,13063.230087,13120.168731,Bullish,True,6,0,0,2022-09-23 02:00:00,,,,
2022-09-26,12926.350154,12794.865904,12860.608028999999,Bearish,True,0,9,2,2022-09-26 02:20:00,2022-09-26 04:30:00,,130.0,
2022-09-27,12975.195275,12889.716313,12932.455794000001,Bearish,True,0,7,0,2022-09-27 02:00:00,,,,
2022-09-28,12941.117284,12704.275243,12822.6962635,Bullish,True,4,0,0,2022-09-28 02:10:00,,,,
2022-09-29,13139.621585,13044.203208,13091.9123965,Bullish,True,0,0,0,2022-09-29 02:00:00,,,,
2022-09-30,12803.953368,12699.731511,12751.8424395,Bearish,True,0,0,0,2022-09-30 02:00:00,,,,
2022-10-03,12535.021218,12371.162876,12453.092047,None,False,0,0,0,,,,,
2022-10-04,12990.814355,12875.801133,12933.307744000002,Bearish,True,0,0,0,2022-10-04 02:00:00,,,,
2022-10-05,13201.245953,13135.077852,13168.1619025,Bullish,True,4,0,1,2022-10-05 02:00:00,2022-10-05 02:35:00,,35.0,
2022-10-06,13324.210705,13254.066839,13289.138771999998,Bullish,True,0,0,0,2022-10-06 02:00:00,,,,
2022-10-07,13136.497769,13058.402371,13097.450069999999,Bullish,True,8,0,0,2022-10-07 02:00:00,,,,
2022-10-10,12588.410072,12510.882641,12549.646356500001,Bearish,True,0,0,6,2022-10-10 02:20:00,2022-10-10 02:55:00,2022-10-10 03:15:00,35.0,55.0
2022-10-11,12528.489603,12396.721369,12462.605486,Bullish,True,6,0,0,2022-10-11 02:00:00,,,,
2022-10-12,12423.983762,12308.970541,12366.4771515,Bearish,True,0,4,0,2022-10-12 02:00:00,2022-10-12 02:30:00,,30.0,
2022-10-13,12357.247696,12296.475277,12326.8614865,Bullish,True,1,0,4,2022-10-13 02:00:00,2022-10-13 02:25:00,2022-10-13 04:10:00,25.0,130.0
2022-10-14,12705.411176,12519.970105,12612.6906405,None,False,0,0,0,,,,,
2022-10-17,12325.157587,12224.911495,12275.034541,Bearish,True,0,4,0,2022-10-17 02:00:00,,,,
2022-10-18,12907.607259,12699.447527,12803.527393,None,False,0,0,0,,,,,
2022-10-19,12924.078288,12810.768966,12867.423627,Bullish,True,1,0,0,2022-10-19 02:00:00,,,,
2022-10-20,12671.617168,12504.351026,12587.984097,None,False,0,0,0,,,,,
2022-10-21,12565.975394,12475.384733,12520.6800635,Bearish,True,0,1,1,2022-10-21 02:20:00,2022-10-21 02:55:00,2022-10-21 03:30:00,35.0,70.0
2022-10-24,13035.115744,12902.49556,12968.805652,Bullish,True,0,0,0,2022-10-24 02:15:00,,,,
2022-10-25,13067.489836,12983.998757,13025.744296500001,Bearish,True,0,3,5,2022-10-25 02:00:00,2022-10-25 04:00:00,,120.0,
2022-10-26,13071.181618,12990.814355,13030.9979865,Bearish,True,0,0,0,2022-10-26 02:00:00,,,,
2022-10-27,13105.827576,13019.496664,13062.66212,Bullish,True,2,0,0,2022-10-27 02:00:00,,,,
2022-10-28,12709.954908,12611.980682,12660.967795,Bullish,True,12,0,0,2022-10-28 02:00:00,,,,
2022-10-31,13156.092614,13082.824932,13119.458772999998,None,False,0,0,0,,,,,
2022-11-01,13091.628413,13021.484547,13056.55648,Bearish,True,0,2,0,2022-11-01 02:00:00,,,,
2022-11-02,12931.745836,12857.342221,12894.5440285,None,False,0,0,0,,,,,
2022-11-03,12490.719829,12393.029587,12441.874708,None,False,0,0,0,,,,,
2022-11-04,12260.409403,12166.410943,12213.410173,Bearish,True,0,3,3,2022-11-04 02:00:00,2022-11-04 02:50:00,,50.0,
2022-11-07,12372.582792,12251.037955,12311.8103735,Bearish,True,0,0,0,2022-11-07 02:30:00,,,,
2022-11-08,12558.023862,12476.236683,12517.130272499999,Bullish,True,0,0,1,2022-11-08 02:00:00,2022-11-08 03:20:00,2022-11-08 03:55:00,80.0,115.0
2022-11-09,12681.840565,12581.026507,12631.433536,None,False,0,0,0,,,,,
2022-11-10,12371.730842,12322.033771,12346.8823065,None,False,0,0,0,,,,,
2022-11-11,13341.817668,13199.826036,13270.821852000001,Bearish,True,0,4,0,2022-11-11 02:00:00,,,,
2022-11-14,13434.112228,13356.584797,13395.3485125,None,False,0,0,0,,,,,
2022-11-15,13440.927826,13361.12853,13401.028178,Bearish,True,0,2,0,2022-11-15 02:00:00,,,,
2022-11-16,13553.953165,13447.743425,13500.848295,Bearish,True,0,9,0,2022-11-16 02:00:00,,,,
2022-11-17,13408.553734,13338.977835,13373.7657845,Bearish,True,0,0,4,2022-11-17 02:00:00,2022-11-17 03:00:00,2022-11-17 03:30:00,60.0,90.0
2022-11-18,13346.929366,13273.377701,13310.1535335,Bullish,True,0,0,2,2022-11-18 02:15:00,2022-11-18 02:55:00,2022-11-18 03:05:00,40.0,50.0
2022-11-21,13277.63745,13242.991492,13260.314471,Bullish,True,2,0,1,2022-11-21 02:00:00,2022-11-21 02:25:00,,25.0,
2022-11-22,13206.357651,13145.017267,13175.687459,Bullish,True,1,0,7,2022-11-22 02:00:00,2022-11-22 03:30:00,,90.0,
2022-11-23,13345.50945,13313.135358,13329.322403999999,Bearish,True,0,4,0,2022-11-23 02:00:00,,,,
2022-11-24,13522.998989,13493.180747,13508.089868,Bullish,True,0,0,1,2022-11-24 02:15:00,2022-11-24 02:35:00,2022-11-24 02:50:00,20.0,35.0
2022-11-25,13539.470019,13511.923642,13525.696830500001,Bullish,True,0,0,0,2022-11-25 02:00:00,,,,
2022-11-28,13296.096362,13241.571576,13268.833969,Bearish,True,0,6,2,2022-11-28 02:05:00,2022-11-28 03:45:00,2022-11-28 03:55:00,100.0,110.0
2022-11-29,13274.229651,13198.122137,13236.175894,Bearish,True,0,3,2,2022-11-29 02:00:00,2022-11-29 03:50:00,,110.0,
2022-11-30,13116.902924,13086.232731,13101.5678275,Bearish,True,0,0,0,2022-11-30 02:00:00,,,,
2022-12-01,13724.911089,13661.866805,13693.388947,Bullish,True,4,0,0,2022-12-01 02:20:00,,,,
2022-12-02,13662.718755,13628.924746,13645.8217505,Bearish,True,0,0,0,2022-12-02 02:00:00,,,,
2022-12-05,13630.060679,13605.354136,13617.7074075,Bullish,True,16,0,4,2022-12-05 02:00:00,2022-12-05 02:50:00,,50.0,
2022-12-06,13453.991056,13390.662789,13422.3269225,Bullish,True,0,0,5,2022-12-06 02:30:00,2022-12-06 02:40:00,,10.0,
2022-12-07,13172.27966,13124.854455,13148.5670575,Bullish,True,4,0,0,2022-12-07 02:00:00,,,,
2022-12-08,13073.453484,12987.122572,13030.288027999999,Bearish,True,0,0,0,2022-12-08 02:00:00,,,,
2022-12-09,13288.996781,13208.913501,13248.955141,Bearish,True,0,3,0,2022-12-09 02:00:00,,,,
2022-12-12,13135.645819,13089.072564,13112.3591915,Bearish,True,0,3,0,2022-12-12 02:00:00,,,,
2022-12-13,13323.074772,13268.266003,13295.6703875,Bearish,True,0,5,0,2022-12-13 02:00:00,,,,
2022-12-14,13512.228117,13470.89514,13491.5616285,Bullish,True,4,0,0,2022-12-14 02:00:00,,,,
2022-12-15,13381.762122,13312.030297,13346.896209499999,Bullish,True,0,0,0,2022-12-15 02:00:00,,,,
2022-12-16,12920.351136,12855.399315,12887.8752255,Bullish,True,0,0,0,2022-12-16 02:00:00,,,,
2022-12-19,12803.100447,12745.459221,12774.279834,Bearish,True,0,5,0,2022-12-19 02:10:00,,,,
2022-12-20,12628.770885,12420.700117,12524.735501,None,False,0,0,0,,,,,
2022-12-21,12668.416801,12603.746157,12636.081479,Bullish,True,0,0,4,2022-12-21 02:10:00,2022-12-21 02:50:00,,40.0,
2022-12-22,12800.28868,12765.14159,12782.715134999999,Volatile/Both,True,5,0,1,2022-12-22 02:00:00,2022-12-22 02:10:00,,10.0,
2022-12-23,12460.346034,12384.147144,12422.246589,None,False,0,0,0,,,,,
2022-12-27,12578.440253,12536.8261,12557.6331765,None,False,0,0,0,,,,,
2022-12-28,12302.324721,12251.712913,12277.018817,Bearish,True,0,1,4,2022-12-28 02:00:00,2022-12-28 03:05:00,2022-12-28 03:10:00,65.0,70.0
2022-12-29,12163.423425,12126.589275,12145.00635,Bearish,True,0,1,0,2022-12-29 02:00:00,,,,
2022-12-30,12405.516575,12337.190633,12371.353604,Bullish,True,9,0,3,2022-12-30 02:00:00,2022-12-30 04:35:00,,155.0,
2023-01-03,12444.881314,12317.78944,12381.335377,Bearish,True,0,0,0,2023-01-03 02:00:00,,,,
2023-01-04,12359.122417,12313.852966,12336.4876915,Bearish,True,0,4,0,2023-01-04 02:00:00,,,,
2023-01-05,12366.995365,12297.544717,12332.270041,Bullish,True,0,0,7,2023-01-05 02:35:00,2023-01-05 03:00:00,2023-01-05 04:00:00,25.0,85.0
2023-01-06,12243.277611,12195.47757,12219.3775905,Bullish,True,0,0,0,2023-01-06 02:00:00,,,,
2023-01-09,12571.973189,12519.111967,12545.542578,Bullish,True,4,0,5,2023-01-09 02:00:00,2023-01-09 03:15:00,2023-01-09 03:40:00,75.0,100.0
2023-01-10,12573.097896,12512.363726,12542.730811,Bearish,True,0,9,0,2023-01-10 02:20:00,,,,
2023-01-11,12705.813304,12671.228568,12688.520936,Bullish,True,2,0,2,2023-01-11 02:00:00,2023-01-11 03:00:00,2023-01-11 03:15:00,60.0,75.0
2023-01-12,12925.97467,12891.108758,12908.541713999999,Bullish,True,10,0,6,2023-01-12 02:00:00,2023-01-12 03:15:00,,75.0,
2023-01-13,12965.33941,12902.07465,12933.707030000001,Bearish,True,0,6,4,2023-01-13 02:20:00,2023-01-13 03:25:00,,65.0,
2023-01-16,13090.181871,13028.041817,13059.111844,Bullish,True,0,0,0,2023-01-16 02:00:00,,,,
2023-01-17,13037.039472,12972.650005,13004.8447385,None,False,0,0,0,,,,,
2023-01-18,13150.634864,13036.195942,13093.415402999999,None,False,0,0,0,,,,,
2023-01-19,12907.417007,12873.956978,12890.6869925,Volatile/Both,True,5,0,3,2023-01-19 02:00:00,2023-01-19 02:05:00,,5.0,
2023-01-20,12832.342825,12809.005158,12820.6739915,Volatile/Both,True,9,1,8,2023-01-20 02:00:00,2023-01-20 02:20:00,,20.0,
2023-01-23,13139.668972,13109.301887,13124.4854295,Volatile/Both,True,3,3,15,2023-01-23 02:00:00,2023-01-23 02:30:00,,30.0,
2023-01-24,13434.342167,13397.789195,13416.065681,Bullish,True,5,0,0,2023-01-24 02:05:00,,,,
