date,direction,amplitude,extreme_time,tokyo_eq,opposing_liq,eq_hit,eq_duration_minutes,opposing_hit,opposing_duration_minutes
2018-01-02,bearish,16.401617000000442,2018-01-02 03:45:00,7518.676851,7525.706115,True,135.0,True,150.0
2018-01-03,bullish,7.615036000000146,2018-01-03 03:30:00,7639.1994455,7634.07394,True,255.0,False,
2018-01-04,bullish,3.514632000000347,2018-01-04 03:45:00,7720.3288715,7709.638532,True,300.0,False,
2018-01-05,bullish,21.966451000000237,2018-01-05 04:45:00,7739.366462,7731.897869,False,,False,
2018-01-08,bearish,0.8786580000005415,2018-01-08 03:30:00,7815.2239395,7820.642331,True,60.0,True,315.0
2018-01-09,bullish,7.029263999999785,2018-01-09 04:30:00,7832.9435435,7824.742735,True,240.0,True,240.0
2018-01-10,bearish,36.90363800000068,2018-01-10 04:45:00,7826.060722,7832.357771,True,825.0,False,
2018-01-11,bullish,3.807517999999618,2018-01-11 03:00:00,7818.4456855,7807.46246,True,390.0,False,
2018-01-12,bullish,19.91624899999988,2018-01-12 02:15:00,7876.2906729999995,7871.018725,True,315.0,True,315.0
2018-01-15,bearish,5.271947999999611,2018-01-15 02:15:00,7955.2234535,7964.742249,True,1110.0,False,
2018-01-16,bullish,25.77396899999985,2018-01-16 04:45:00,7950.6837205,7940.725596,True,360.0,True,420.0
2018-01-17,bullish,14.058528999999908,2018-01-17 04:45:00,7922.2737775000005,7910.851223,True,225.0,True,240.0
2018-01-19,bullish,31.924575000000004,2018-01-19 04:15:00,7982.31541,7968.256881,True,330.0,False,
2018-01-22,bullish,5.2719480000005206,2018-01-22 02:30:00,8009.9931385,8002.817431,True,45.0,False,
2018-01-23,bullish,12.594098999999916,2018-01-23 01:45:00,8128.3190875,8117.628748,True,195.0,True,195.0
2018-01-24,bullish,19.91624899999988,2018-01-24 04:30:00,8158.486347,8152.189298,True,330.0,True,330.0
2018-01-25,bullish,25.77396899999985,2018-01-25 04:45:00,8126.1224425,8115.871432,True,240.0,True,240.0
2018-01-26,bullish,16.10873100000026,2018-01-26 04:45:00,8139.5951995,8129.344189,False,,False,
2018-01-29,bearish,27.53128499999912,2018-01-29 04:00:00,8242.691076,8256.163833,False,,False,
2018-02-01,bearish,16.694502999999713,2018-02-01 04:00:00,8179.720583,8186.456961,False,,False,
2018-02-02,bearish,64.14203699999962,2018-02-02 04:00:00,8117.4823049999995,8136.666339,False,,False,
2018-02-05,bullish,16.694502000000284,2018-02-05 01:30:00,7889.031215,7871.311611,True,60.0,True,270.0
2018-02-06,bullish,94.30929599999943,2018-02-06 03:00:00,7450.2879665,7334.158662,True,180.0,False,
2018-02-07,bearish,8.493695000000116,2018-02-07 02:15:00,7758.404053,7807.169574,True,210.0,True,375.0
2018-02-08,bullish,16.108729999999923,2018-02-08 02:15:00,7680.2034875,7647.839583,True,105.0,True,435.0
2018-02-09,bullish,12.301213000000644,2018-02-09 02:45:00,7413.823657999999,7367.254782,True,165.0,True,420.0
2018-02-12,bullish,52.13371000000007,2018-02-12 03:45:00,7549.2834395,7537.12867,True,270.0,True,330.0
2018-02-13,bearish,23.723767000000407,2018-02-13 02:30:00,7652.525759,7675.370868,True,405.0,True,585.0
2018-02-14,bullish,39.83249799999976,2018-02-14 01:30:00,7685.6218785,7675.95664,True,360.0,True,360.0
2018-02-15,bullish,9.07946600000014,2018-02-15 03:15:00,7858.5710695,7830.014683,True,315.0,True,390.0
2018-02-16,bullish,17.280275000000074,2018-02-16 03:30:00,8005.5998485,7991.980649,True,120.0,True,225.0
2018-02-19,bearish,4.979063000000679,2018-02-19 03:15:00,7980.85098,7989.344674,True,120.0,False,
2018-02-20,bearish,44.8115600000001,2018-02-20 04:00:00,7940.2862669999995,7959.177415,True,270.0,True,285.0
2018-02-22,bullish,31.631688999999824,2018-02-22 04:30:00,7865.746777,7843.194554,False,,False,
2018-02-23,bullish,23.137995000000046,2018-02-23 01:00:00,7962.3991614999995,7950.097949,True,210.0,False,
2018-02-26,bullish,17.573161000000255,2018-02-26 03:00:00,8085.411286500001,8073.40296,False,,False,
2018-02-27,bearish,10.543896000000132,2018-02-27 03:30:00,8198.611731,8211.352273,True,225.0,False,
2018-03-01,bullish,23.137995000000046,2018-03-01 02:30:00,8036.792208999999,8014.532872,True,60.0,True,195.0
2018-03-02,bearish,27.82417100000021,2018-03-02 04:45:00,7919.198474000001,7941.018482,True,360.0,True,420.0
2018-03-05,bullish,26.066855000000032,2018-03-05 04:45:00,7951.5623785,7924.031093,True,180.0,True,240.0
2018-03-06,bullish,21.966451000000237,2018-03-06 04:30:00,8067.105911000001,8058.172888,True,345.0,True,345.0
2018-03-07,bullish,2.928859999999986,2018-03-07 04:15:00,8010.1395815,7979.093664,False,,False,
2018-03-08,bullish,15.230072000000291,2018-03-08 01:00:00,8114.5534455,8103.863106,False,,False,
2018-03-12,bullish,4.961277000000337,2018-03-12 02:30:00,8356.6869,8340.197951,True,60.0,True,360.0
2018-03-13,bullish,13.424630999999865,2018-03-13 04:15:00,8356.2491405,8348.077626,True,345.0,True,345.0
2018-03-14,bullish,57.20060100000046,2018-03-14 04:00:00,8236.157061,8221.127311,True,390.0,True,390.0
2018-03-15,bullish,2.9183979999997973,2018-03-15 02:30:00,8230.903944,8203.325082,True,195.0,False,
2018-03-16,bearish,4.3775970000006055,2018-03-16 02:45:00,8251.040891,8266.070641,True,60.0,True,345.0
2018-03-19,bearish,85.80090300000029,2018-03-19 03:30:00,8196.612767,8219.959951,False,,False,
2018-03-20,bearish,7.295995000000403,2018-03-20 04:15:00,8046.461187,8060.031738,True,60.0,True,90.0
2018-03-21,bearish,28.892139999999927,2018-03-21 04:15:00,8073.3104490000005,8082.211563,True,285.0,True,390.0
2018-03-22,bearish,101.56025300000056,2018-03-22 04:45:00,8053.9031025,8072.28901,False,,False,
2018-03-23,bullish,25.97374299999956,2018-03-23 03:00:00,7733.0252365,7697.85854,True,75.0,True,645.0
2018-03-26,bullish,66.83131599999979,2018-03-26 04:45:00,7690.416625,7662.254084,True,315.0,True,330.0
2018-03-27,bullish,32.977898000000096,2018-03-27 04:45:00,7942.2743765,7921.99151,True,225.0,True,240.0
2018-03-28,bearish,49.61276699999962,2018-03-28 03:00:00,7652.0396905,7683.850229,True,180.0,False,
2018-03-29,bullish,41.149413000000095,2018-03-29 04:45:00,7570.762305,7551.646798,True,225.0,True,240.0
2018-04-02,bearish,16.051189000000704,2018-04-02 02:15:00,7662.8377635,7677.137914,True,195.0,False,
2018-04-03,bullish,7.587834999999359,2018-04-03 02:15:00,7492.4033175,7475.184769,True,60.0,True,405.0
2018-04-04,bearish,127.53399400000036,2018-04-04 03:00:00,7522.170977,7537.346647,True,435.0,True,435.0
2018-04-05,bullish,25.973743000000468,2018-04-05 02:15:00,7712.304609999999,7682.39103,True,135.0,True,600.0
2018-04-06,bullish,21.304306,2018-04-06 04:45:00,7602.8646835,7570.616385,True,315.0,True,480.0
2018-04-09,bullish,10.2143930000002,2018-04-09 04:30:00,7585.646135,7561.861191,True,90.0,True,615.0
2018-04-10,bullish,1.4591989999998989,2018-04-10 01:45:00,7643.430416,7554.857035,True,420.0,False,
2018-04-11,bearish,2.0428780000002007,2018-04-11 03:15:00,7704.716775000001,7721.205724,True,315.0,True,315.0
2018-04-12,bearish,9.922552999999423,2018-04-12 04:00:00,7720.330205,7738.132433,True,60.0,True,90.0
2018-04-13,bullish,10.506233000000066,2018-04-13 01:45:00,7767.6082535000005,7757.6857,True,30.0,True,450.0
2018-04-16,bearish,10.798071999999593,2018-04-16 02:15:00,7786.7237605,7808.757666,True,45.0,True,135.0
2018-04-17,bullish,11.67359199999919,2018-04-17 01:30:00,7844.945802,7825.392535,False,,False,
2018-04-18,bullish,6.712316000000101,2018-04-18 03:30:00,7983.861548999999,7973.938996,True,90.0,True,285.0
2018-04-19,bearish,25.97374200000013,2018-04-19 03:45:00,8009.8352915,8015.380248,False,,False,
2018-04-20,bearish,36.47997599999962,2018-04-20 02:45:00,7911.9230370000005,7926.660947,True,180.0,False,
2018-04-23,bearish,23.639024000000063,2018-04-23 03:15:00,7811.384224,7824.517015,True,210.0,True,255.0
2018-04-24,bullish,37.063656000000265,2018-04-24 04:30:00,7781.032884,7767.608253,True,255.0,True,255.0
2018-04-25,bearish,25.97374200000013,2018-04-25 04:15:00,7609.139239,7633.070103,True,195.0,True,345.0
2018-04-26,bearish,36.18813599999976,2018-04-26 02:00:00,7706.1759745,7719.162846,True,285.0,True,345.0
2018-04-27,bullish,4.377596999999696,2018-04-27 01:45:00,7869.314425500001,7857.494913,True,45.0,True,405.0
2018-04-30,bullish,11.089912999999797,2018-04-30 04:30:00,7808.7576659999995,7792.706477,True,180.0,True,225.0
2018-05-01,bearish,24.806383000000096,2018-05-01 04:30:00,7726.167001,7732.003797,True,105.0,True,270.0
2018-05-02,bullish,7.879675000000134,2018-05-02 04:45:00,7826.851734,7805.839268,True,15.0,True,225.0
2018-05-03,bullish,11.965431999999964,2018-05-03 04:15:00,7741.780431,7731.128278,True,105.0,True,150.0
2018-05-08,bearish,18.677748000000065,2018-05-08 04:15:00,7967.8103599999995,7978.316593,True,360.0,True,360.0
2018-05-09,bullish,30.0595000000003,2018-05-09 04:30:00,7959.6388455,7952.92653,True,270.0,True,315.0
2018-05-11,bearish,9.922553000000336,2018-05-11 01:30:00,8130.3651310000005,8137.661126,True,120.0,True,225.0
2018-05-14,bearish,11.089911999999458,2018-05-14 02:45:00,8158.0899125,8164.802228,True,345.0,True,345.0
2018-05-15,bearish,15.175669999999627,2018-05-15 01:30:00,8134.013129,8144.373442,False,,False,
2018-05-16,bullish,11.965431999999964,2018-05-16 02:30:00,8042.37543,8033.766156,True,90.0,False,
2018-05-17,bearish,22.763505000000805,2018-05-17 03:45:00,8096.073954,8106.726107,True,330.0,True,345.0
2018-05-21,bearish,30.0595000000003,2018-05-21 02:00:00,8089.5075584999995,8095.636194,True,345.0,True,390.0
2018-05-22,bullish,23.639024000000063,2018-05-22 04:45:00,8071.7053305,8064.993015,True,270.0,True,270.0
2018-05-23,bearish,44.06781099999989,2018-05-23 04:30:00,8039.019272,8061.199097,True,270.0,True,375.0
2018-05-24,bullish,26.849262000000635,2018-05-24 02:15:00,8099.867871500001,8084.254442,True,390.0,True,390.0
2018-05-28,bullish,8.17151400000057,2018-05-28 01:00:00,8164.072629,8156.630714,True,90.0,True,180.0
2018-05-29,bearish,87.84378099999958,2018-05-29 03:30:00,8148.0214395,8159.257272,False,,False,
2018-05-30,bullish,23.93086399999993,2018-05-30 02:45:00,8094.468835,8076.374767,False,,False,
2018-05-31,bullish,14.883830000000671,2018-05-31 03:15:00,8150.064318,8139.412165,True,285.0,True,285.0
2018-06-01,bullish,15.467509999999493,2018-06-01 01:45:00,8156.047034,8147.0,False,,False,
2018-06-04,bullish,12.549111999998786,2018-06-04 04:15:00,8285.623907500001,8271.323757,False,,False,
2018-06-05,bullish,23.05534500000067,2018-06-05 04:45:00,8342.09491,8332.026437,True,345.0,False,
2018-06-07,bullish,7.004155000000537,2018-06-07 01:45:00,8428.0417325,8418.119179,True,105.0,True,210.0
2018-06-08,bearish,72.41455399999904,2018-06-08 03:15:00,8347.202106,8359.167538,True,495.0,True,690.0
2018-06-11,bullish,12.217085000000225,2018-06-11 02:45:00,8338.015372000002,8328.561675,True,255.0,False,
2018-06-12,bullish,11.926202999999076,2018-06-12 02:00:00,8367.249112000001,8355.32291,True,75.0,False,
2018-06-13,bearish,15.4167980000002,2018-06-13 03:00:00,8436.18838,8444.333104,True,330.0,True,360.0
2018-06-14,bearish,20.65269199999966,2018-06-14 02:15:00,8415.681129,8427.171007,True,255.0,True,270.0
2018-06-15,bearish,18.325627999998687,2018-06-15 03:00:00,8505.7094135,8515.599435,False,,False,
2018-06-19,bearish,31.41536200000155,2018-06-19 02:15:00,8392.992256500002,8421.353348,True,375.0,True,645.0
2018-06-20,bullish,16.871213000000353,2018-06-20 04:45:00,8430.2252785,8408.554496,False,,False,
2018-06-21,bearish,32.869776999999885,2018-06-21 04:15:00,8539.0155155,8561.84983,False,,False,
2018-06-22,bullish,28.79741600000125,2018-06-22 04:30:00,8420.1898155,8410.299794,True,240.0,True,240.0
2018-06-25,bearish,30.251830999999584,2018-06-25 04:15:00,8378.3026655,8403.900368,False,,False,
2018-06-26,bullish,8.726489999999103,2018-06-26 02:00:00,8214.826427,8191.846671,True,45.0,False,
2018-06-27,bearish,85.81048100000044,2018-06-27 03:45:00,8264.858301,8283.765695,True,195.0,True,270.0
2018-06-28,bullish,17.743862000000263,2018-06-28 03:00:00,8156.3589465000005,8139.487733,True,30.0,True,240.0
2018-06-29,bullish,14.253265999999712,2018-06-29 03:45:00,8229.9523425,8197.082565,True,90.0,False,
2018-07-02,bearish,65.7395549999992,2018-07-02 02:45:00,8224.280124500001,8247.114439,True,435.0,True,630.0
2018-07-03,bullish,11.635318999999072,2018-07-03 04:15:00,8280.275099,8257.00446,True,255.0,True,270.0
2018-07-04,bullish,10.471787000000404,2018-07-04 04:00:00,8183.4110645,8172.357511,True,285.0,True,960.0
2018-07-05,bullish,30.251830000001064,2018-07-05 04:45:00,8182.392973999999,8164.794553,False,,False,
2018-07-06,bullish,7.272074999998949,2018-07-06 01:00:00,8291.764976999999,8262.531237,True,60.0,False,
2018-07-10,bearish,7.853841000000102,2018-07-10 02:30:00,8521.707977999999,8535.088595,True,180.0,False,
2018-07-13,bearish,18.90739399999984,2018-07-13 04:45:00,8614.2087675,8625.262321,True,330.0,False,
2018-07-17,bearish,15.707682000000204,2018-07-17 02:15:00,8522.87151,8539.160957,True,375.0,True,390.0
2018-07-18,bearish,11.053554000000076,2018-07-18 03:30:00,8645.769572000001,8654.059737,False,,False,
2018-07-19,bearish,20.070926000000327,2018-07-19 04:45:00,8620.0264275,8628.752917,False,,False,
2018-07-24,bearish,7.853839999999764,2018-07-24 02:00:00,8655.2232685,8665.985939,True,120.0,True,300.0
2018-07-25,bullish,9.890022000001409,2018-07-25 04:45:00,8617.1175975,8606.64581,True,105.0,True,735.0
2018-07-27,bullish,21.52534100000048,2018-07-27 04:15:00,8655.077827000001,8643.587949,True,120.0,True,255.0
2018-07-30,bullish,6.39942499999961,2018-07-30 04:00:00,8466.731093499999,8447.241933,True,270.0,True,270.0
2018-07-31,bullish,7.853839999999764,2018-07-31 02:15:00,8382.3750275,8366.958229,True,60.0,True,420.0
2018-08-01,bullish,4.072361000000456,2018-08-01 01:15:00,8452.623269,8439.09721,True,45.0,True,435.0
2018-08-02,bearish,41.88715000000048,2018-08-02 04:30:00,8461.786082999999,8485.929371,True,270.0,True,285.0
2018-08-03,bearish,1.4544150000001537,2018-08-03 02:15:00,8594.865049,8602.282565,True,15.0,True,165.0
2018-08-06,bearish,11.63531999999941,2018-08-06 04:00:00,8626.571295,8638.352056,True,75.0,True,420.0
2018-08-07,bullish,14.253266000001531,2018-08-07 01:45:00,8671.5127165,8660.459163,True,495.0,False,
2018-08-08,bearish,5.52677599999879,2018-08-08 01:30:00,8697.692185,8705.255143,True,75.0,True,495.0
2018-08-09,bullish,2.0361809999994875,2018-08-09 04:30:00,8690.274669,8678.493908,True,240.0,True,915.0
2018-08-10,bearish,34.03330900000037,2018-08-10 04:45:00,8681.548179000001,8689.256578,False,,False,
2018-08-14,bullish,27.05211700000109,2018-08-14 02:45:00,8648.096636,8637.479407,True,345.0,True,360.0
2018-08-15,bearish,1.7452979999998206,2018-08-15 04:45:00,8671.9490405,8685.475099,False,,False,
2018-08-17,bearish,2.327063000000635,2018-08-17 04:45:00,8592.1016605,8607.518459,True,495.0,True,540.0
2018-08-20,bullish,20.070926000000327,2018-08-20 03:00:00,8604.0278635,8593.846959,True,330.0,True,330.0
2018-08-21,bullish,18.03474499999902,2018-08-21 04:45:00,8587.8838575,8574.066916,True,660.0,True,735.0
2018-08-22,bullish,0.5817650000008143,2018-08-22 03:45:00,8577.5575115,8557.777468,False,,False,
2018-08-23,bullish,1.4544150000001537,2018-08-23 03:45:00,8641.551768500001,8629.916449,True,105.0,True,390.0
2018-08-27,bullish,4.363244999998642,2018-08-27 04:15:00,8752.6690695,8745.687878,True,90.0,False,
2018-08-28,bearish,4.654128000000128,2018-08-28 01:15:00,8823.0627525,8832.661891,True,180.0,True,345.0
2018-08-30,bearish,11.926202000000558,2018-08-30 03:45:00,8918.036047000001,8925.744446,True,330.0,True,345.0
2018-09-03,bearish,5.526777000000948,2018-09-03 01:30:00,8925.017239,8933.598287,True,90.0,True,90.0
2018-09-04,bullish,18.325627999998687,2018-09-04 02:00:00,8921.6720845,8909.745882,True,150.0,True,240.0
2018-09-05,bearish,37.23302200000035,2018-09-05 02:15:00,8883.8572965,8893.165552,False,,False,
2018-09-06,bearish,13.67149999999856,2018-09-06 01:15:00,8762.122766,8772.739995,True,105.0,True,150.0
2018-09-07,bullish,10.471787999998924,2018-09-07 01:30:00,8657.259449500001,8642.424417,True,150.0,True,360.0
2018-09-10,bullish,20.361808999999997,2018-09-10 03:45:00,8670.349184499999,8658.422982,True,285.0,True,285.0
2018-09-11,bearish,37.52390600000035,2018-09-11 04:30:00,8697.5467435,8711.072802,True,270.0,True,360.0
2018-09-12,bullish,25.888585000000603,2018-09-12 03:45:00,8739.1430105,8729.980196,True,180.0,True,240.0
2018-09-13,bullish,10.041834999999992,2018-09-13 04:00:00,8707.5822065,8693.910706,False,,False,
2018-09-14,bullish,22.897767000000385,2018-09-14 02:30:00,8811.437729000001,8803.177142,True,360.0,True,360.0
2018-09-17,bullish,11.014116000000286,2018-09-17 04:00:00,8763.323432000001,8755.35269,True,60.0,True,210.0
2018-09-18,bullish,36.81033500000012,2018-09-18 04:45:00,8626.081750000001,8605.792589,False,,False,
2018-09-20,bearish,6.666438000000198,2018-09-20 01:00:00,8727.237710000001,8736.22291,True,135.0,True,210.0
2018-09-21,bullish,21.44854200000009,2018-09-21 02:45:00,8825.4952185,8817.669399,True,180.0,True,195.0
2018-09-24,bullish,2.3187619999989693,2018-09-24 03:15:00,8713.75991,8703.470407,True,180.0,True,285.0
2018-09-25,bullish,4.057832000000417,2018-09-25 04:30:00,8788.250116,8780.569219,True,225.0,True,240.0
2018-09-26,bullish,1.4492250000002969,2018-09-26 01:00:00,8827.6690575,8815.350638,True,300.0,True,360.0
2018-09-27,bearish,10.144581000000471,2018-09-27 02:45:00,8817.234632,8829.263206,True,135.0,True,270.0
2018-09-28,bearish,14.49225800000022,2018-09-28 02:00:00,8886.217779499999,8897.666663,True,480.0,True,495.0
2018-10-01,bullish,7.2461289999992,2018-10-01 04:00:00,8925.201953,8907.521398,True,210.0,True,465.0
2018-10-02,bearish,28.694671000001108,2018-10-02 04:30:00,8887.5220825,8899.985424,True,240.0,True,255.0
2018-10-03,bullish,1.159380000000965,2018-10-03 03:15:00,8879.116573,8859.407102,True,630.0,True,825.0
2018-10-04,bearish,20.868852000001425,2018-10-04 04:00:00,8850.711747500001,8866.653231,False,,False,
2018-10-05,bearish,26.9555990000008,2018-10-05 03:30:00,8720.1365035,8741.729968,True,240.0,False,
2018-10-08,bearish,37.67987100000028,2018-10-08 04:00:00,8617.2414725,8632.458343,True,300.0,False,
2018-10-09,bearish,28.69467099999929,2018-10-09 04:45:00,8565.93888,8577.677609,True,225.0,True,225.0
2018-10-10,bearish,2.028916000001118,2018-10-10 04:00:00,8574.054544,8591.880021,True,105.0,False,
2018-10-11,bullish,11.59380599999986,2018-10-11 02:30:00,8091.1725105000005,8029.290569,True,45.0,True,675.0
2018-10-12,bullish,53.62135400000079,2018-10-12 02:15:00,8226.8200445,8195.66169,True,510.0,True,555.0
2018-10-15,bearish,56.51980600000024,2018-10-15 03:45:00,8290.006289,8314.498205,True,165.0,True,210.0
2018-10-17,bullish,22.028231999998752,2018-10-17 01:45:00,8512.172602999999,8503.477248,True,75.0,True,135.0
2018-10-18,bullish,15.361793000000034,2018-10-18 02:45:00,8440.0011585,8426.088591,True,105.0,True,225.0
2018-10-19,bullish,19.999314999999115,2018-10-19 01:00:00,8301.165328,8279.426941,True,105.0,True,135.0
2018-10-22,bullish,23.18761199999972,2018-10-22 02:30:00,8228.4141935,8181.749123,True,1140.0,False,
2018-10-23,bearish,65.79485100000056,2018-10-23 04:30:00,8245.949825,8282.325392,True,525.0,True,555.0
2018-10-24,bearish,60.57763799999884,2018-10-24 04:00:00,8277.68787,8318.556037,True,165.0,False,
2018-10-25,bullish,84.92463099999986,2018-10-25 04:45:00,7956.6843575,7921.468171,True,735.0,True,1050.0
2018-10-26,bearish,81.15664399999969,2018-10-26 04:30:00,7936.8299640000005,7984.94426,True,240.0,True,255.0
2018-10-29,bullish,23.477458000000297,2018-10-29 04:45:00,8019.580757,7992.77008,True,300.0,True,315.0
2018-10-31,bullish,50.43305799999962,2018-10-31 04:00:00,7924.9463125,7903.207926,False,,False,
2018-11-01,bearish,22.318076999999903,2018-11-01 01:15:00,8103.0561625,8124.939472,True,120.0,True,255.0
2018-11-02,bullish,82.60586999999941,2018-11-02 01:15:00,8161.459961500001,8123.780091,True,405.0,True,465.0
2018-11-05,bullish,11.303960999999616,2018-11-05 04:00:00,8070.88335,8051.608647,True,180.0,True,270.0
2018-11-06,bearish,33.33219300000019,2018-11-06 04:00:00,8059.1446209999995,8077.404866,True,270.0,True,270.0
2018-11-07,bullish,49.273676999999225,2018-11-07 03:45:00,8155.6630585,8103.201085,False,,False,
2018-11-08,bearish,37.67987100000028,2018-11-08 04:30:00,8362.3226565,8383.481353,False,,False,
2018-11-09,bearish,34.49157399999967,2018-11-09 04:45:00,8288.412141,8306.382541,False,,False,
2018-11-12,bearish,10.434425999999805,2018-11-12 04:00:00,8200.589058000001,8235.950167,False,,False,
2018-11-13,bullish,17.390709000000243,2018-11-13 02:30:00,7936.250274,7885.237526,True,390.0,False,
2018-11-14,bearish,78.83788300000015,2018-11-14 02:30:00,7962.046493,7988.132557,True,300.0,True,300.0
2018-11-15,bullish,49.2736759999998,2018-11-15 02:15:00,7856.108087500001,7827.558339,True,105.0,True,345.0
2018-11-16,bearish,22.02823199999966,2018-11-16 04:45:00,7964.2203315,7984.36457,True,240.0,True,285.0
2018-11-19,bullish,57.38934099999915,2018-11-19 02:30:00,7969.0027765,7955.669899,True,180.0,True,210.0
2018-11-20,bearish,52.46197399999983,2018-11-20 03:00:00,7707.4175215,7725.532844,False,,False,
2018-11-21,bullish,42.02754800000002,2018-11-21 03:00:00,7595.5372905,7573.943826,False,,False,
2018-11-22,bearish,33.91188299999976,2018-11-22 03:15:00,7628.289793,7649.593412,False,,False,
2018-11-23,bullish,11.303961000000529,2018-11-23 02:45:00,7578.5813485,7557.132807,True,105.0,True,285.0
2018-11-26,bullish,82.89571499999965,2018-11-26 03:15:00,7614.0873805,7595.392368,False,,False,
2018-11-27,bullish,51.0127480000001,2018-11-27 01:30:00,7705.3886055,7679.447464,True,45.0,True,315.0
2018-11-28,bullish,12.463340999999671,2018-11-28 01:00:00,7792.1972305,7778.574508,True,60.0,False,
2018-11-29,bearish,23.477457999999388,2018-11-29 04:45:00,8002.624814999999,8013.928776,True,225.0,True,480.0
2018-11-30,bearish,15.071947999999791,2018-11-30 04:45:00,8004.943576,8016.537382,True,150.0,True,180.0
2018-12-03,bullish,27.825134999999136,2018-12-03 02:15:00,8223.052057500001,8197.110916,True,315.0,True,375.0
2018-12-05,bullish,17.970398999999816,2018-12-05 03:00:00,7918.714642,7906.686068,True,840.0,True,840.0
2018-12-06,bearish,44.92599900000005,2018-12-06 04:45:00,7773.3572945,7814.805152,True,225.0,True,390.0
2018-12-07,bearish,51.30259299999943,2018-12-07 02:00:00,7914.801732,7935.670583,True,330.0,True,330.0
2018-12-10,bullish,30.143896000000492,2018-12-10 02:00:00,7618.0002905,7598.580665,True,480.0,True,480.0
2018-12-11,bullish,55.07057999999961,2018-12-11 04:45:00,7738.865721,7715.678108,True,465.0,True,495.0
2018-12-12,bullish,33.33219300000019,2018-12-12 03:45:00,7829.0075655,7804.370727,True,675.0,False,
2018-12-13,bullish,26.37590900000032,2018-12-13 02:00:00,7880.165236,7859.151462,True,30.0,True,225.0
2018-12-14,bearish,35.495960999999625,2018-12-14 03:45:00,7775.5311335,7806.399643,True,330.0,False,
2018-12-17,bearish,26.85114799999974,2018-12-17 02:15:00,7674.9531035,7686.935067,True,135.0,False,
2018-12-18,bullish,1.154888000000028,2018-12-18 04:15:00,7514.568021,7490.026649,True,360.0,True,570.0
2018-12-19,bullish,27.4285919999993,2018-12-19 04:15:00,7516.444714,7499.265754,True,240.0,True,255.0
2018-12-21,bearish,25.984980999999607,2018-12-21 03:00:00,7281.1362675,7300.336282,True,150.0,True,270.0
2018-12-24,bullish,17.034598999999616,2018-12-24 02:00:00,7024.462392,6994.579663,True,240.0,True,240.0
2018-12-26,bullish,18.766931999999542,2018-12-26 03:45:00,6788.576501,6741.659173,False,,False,
2018-12-27,bearish,109.13692300000002,2018-12-27 04:00:00,7242.8806,7281.569351,True,630.0,True,660.0
2018-12-28,bullish,15.302267000000027,2018-12-28 04:45:00,7299.181394,7267.710694,True,225.0,True,225.0
2018-12-31,bullish,3.4646649999995134,2018-12-31 01:15:00,7331.806982,7316.215993,True,60.0,True,450.0
2019-01-02,bearish,115.7775300000003,2019-01-02 02:30:00,7298.3152279999995,7373.671675,True,420.0,True,570.0
2019-01-03,bearish,17.32332200000019,2019-01-03 04:00:00,7193.653496,7222.670059,True,120.0,True,180.0
2019-01-04,bullish,71.6030609999998,2019-01-04 04:45:00,7138.3632290000005,7096.787258,False,,False,
2019-01-07,bearish,42.15341499999977,2019-01-07 03:30:00,7467.939415,7486.273263,True,360.0,True,375.0
2019-01-08,bullish,9.816549000000125,2019-01-08 03:15:00,7525.972541,7508.216137,True,360.0,True,375.0
2019-01-09,bearish,6.0631619999994655,2019-01-09 01:45:00,7609.124482499999,7633.232771,True,60.0,True,420.0
2019-01-10,bearish,14.436101000000235,2019-01-10 02:15:00,7586.604165000001,7605.226735,True,105.0,True,420.0
2019-01-11,bullish,5.485718000000816,2019-01-11 02:45:00,7641.028265999999,7627.747053,True,75.0,True,180.0
2019-01-14,bearish,18.47820899999988,2019-01-14 04:30:00,7579.6748365,7604.360569,True,300.0,True,870.0
2019-01-16,bullish,7.795494999999391,2019-01-16 01:00:00,7712.198244,7696.174172,True,75.0,True,960.0
2019-01-17,bearish,32.62558799999988,2019-01-17 02:15:00,7685.202735,7701.371168,True,315.0,True,375.0
2019-01-18,bearish,3.753386000000319,2019-01-18 01:30:00,7784.234388000001,7794.339659,True,45.0,True,120.0
2019-01-21,bearish,11.54888000000028,2019-01-21 03:15:00,7816.715615,7830.141189,True,165.0,False,
2019-01-23,bearish,18.47820899999988,2019-01-23 02:00:00,7702.5260565,7720.1381,True,105.0,True,240.0
2019-01-24,bullish,6.351885000000038,2019-01-24 04:00:00,7709.3110235,7687.512511,True,210.0,False,
2019-01-28,bearish,14.72482300000047,2019-01-28 02:30:00,7817.7261419999995,7833.028409,False,,False,
2019-01-29,bullish,7.795494999999391,2019-01-29 04:30:00,7710.465912,7692.709508,True,270.0,True,300.0
2019-01-30,bullish,5.485717999999906,2019-01-30 03:45:00,7708.444857500001,7688.956121,False,,False,
2019-01-31,bearish,1.154888000000028,2019-01-31 04:30:00,7928.451037,7947.362329,True,45.0,True,270.0
2019-02-04,bearish,13.281213000000209,2019-02-04 02:15:00,7953.425492,7965.263095,True,90.0,True,390.0
2019-02-05,bullish,15.013544999999796,2019-02-05 04:00:00,8009.0044805,8002.219513,False,,False,
2019-02-06,bearish,18.478210000000217,2019-02-06 03:30:00,8102.4060545,8112.222603,True,180.0,True,255.0
2019-02-07,bearish,25.984981999999945,2019-02-07 04:30:00,8060.9744445,8068.048134,False,,False,
