DateTime,Position,Position_Entry_Price,Exit_Price,Exit_Reason,PnL,Cumulative_PnL
2018-01-02 08:00:00,0,,7535.66424,Hard_Exit_08:00,19.769806000000244,19.769806000000244
2018-01-03 01:55:00,-1,7641.6889759999995,7644.105286357142,Stop_Loss,-2.41631035714272,17.353495642857524
2018-01-03 07:55:00,-1,7647.546697,7640.580194285714,Take_Profit,6.966502714285525,24.31999835714305
2018-01-04 02:25:00,-1,7729.115451,7731.782806178571,Stop_Loss,-2.667355178571597,21.652643178571452
2018-01-04 03:50:00,-1,7730.579882,7733.372759857143,Stop_Loss,-2.7928778571431394,18.859765321428313
2018-01-05 02:15:00,-1,7747.274384,7753.550512892858,Stop_Loss,-6.2761288928577414,12.583636428570571
2018-01-08 05:50:00,-1,7819.324344000001,7808.403879857143,Take_Profit,10.920464142857782,23.504100571428353
2018-01-09 02:15:00,-1,7839.0941495,7841.165272571428,Stop_Loss,-2.0711230714287012,21.43297749999965
2018-01-09 04:30:00,-1,7844.219655,7847.169435535714,Stop_Loss,-2.949780535714126,18.483196964285526
2018-01-09 05:35:00,-1,7844.658984,7838.571139285714,Take_Profit,6.087844714285893,24.57104167857142
2018-01-16 02:10:00,-1,7959.0309720000005,7962.137655642858,Stop_Loss,-3.106683642857206,21.464358035714213
2018-01-16 03:25:00,-1,7965.620907,7969.292442321429,Stop_Loss,-3.671535321428564,17.79282271428565
2018-01-19 03:30:00,-1,8005.7462909999995,8020.997284178571,Stop_Loss,-15.250993178571662,2.541829535713987
2018-01-22 08:00:00,0,,8016.583074,Hard_Exit_08:00,4.5397329999996145,7.081562535713601
2018-01-23 01:45:00,-1,8141.059628999999,8143.726983642857,Stop_Loss,-2.66735464285739,4.414207892856211
2018-01-23 04:30:00,-1,8144.4278185,8136.3943735,Take_Profit,8.033445000000029,12.44765289285624
2018-01-24 02:35:00,-1,8166.3942695000005,8177.189211285715,Stop_Loss,-10.7949417857144,1.6527111071418403
2018-03-12 06:20:00,-1,8372.0084895,8358.813161142858,Take_Profit,13.195328357141989,14.84803946428383
2018-03-13 07:30:00,-1,8375.6564875,8386.13145175,Stop_Loss,-10.474964249999175,4.373075214284654
2018-06-07 01:25:00,-1,8434.316288,8438.287393892857,Stop_Loss,-3.97110589285694,0.401969321427714
2018-06-07 03:05:00,-1,8442.195962999998,8433.065546142856,Take_Profit,9.130416857142336,9.53238617857005
2018-06-07 06:40:00,-1,8427.312133,8416.055455428572,Take_Profit,11.256677571427645,20.789063749997695
2018-06-13 01:15:00,-1,8433.134108499999,8429.331852142855,Take_Profit,3.802256357143051,24.591320107140746
2018-06-15 01:25:00,-1,8510.072658500001,8502.779807857145,Take_Profit,7.292850642856138,31.884170749996883
2018-06-15 02:35:00,-1,8503.5277915,8494.302646214286,Take_Profit,9.225145285714461,41.109316035711345
2018-07-13 04:00:00,-1,8613.045236,8602.38645307143,Take_Profit,10.658782928569053,51.7680989642804
2018-07-16 05:15:00,-1,8620.7536345,8612.089477000001,Take_Profit,8.664157499999419,60.43225646427982
2018-07-24 04:40:00,-1,8659.004748,8662.183683642856,Stop_Loss,-3.1789356428562314,57.253320821423586
2018-08-27 03:00:00,-1,8756.159665,8750.42511442857,Take_Profit,5.734550571429281,62.98787139285287
2018-08-29 02:45:00,-1,8840.806614000001,8836.6926975,Take_Profit,4.113916500000414,67.10178789285328
2018-08-29 04:35:00,-1,8838.915874999999,8831.623024142855,Take_Profit,7.292850857144003,74.39463874999728
2018-09-04 04:05:00,-1,8946.397139,8929.193489000001,Take_Profit,17.20364999999947,91.59828874999675
2018-10-01 06:30:00,-1,8946.5425805,8936.257789357143,Take_Profit,10.284791142856193,101.88307989285295
2018-12-26 08:00:00,0,,6876.781078,Hard_Exit_08:00,96.00007100000039,197.88315089285334
2019-04-24 08:00:00,0,,9016.116045,Hard_Exit_08:00,4.02607849999913,201.90922939285247
2019-04-25 01:20:00,-1,9057.6709305,9051.508564928572,Take_Profit,6.162365571428381,208.07159496428085
2019-07-05 02:00:00,-1,9062.512440499999,9052.748412071427,Take_Profit,9.764028428571692,217.83562339285254
2019-07-11 04:20:00,-1,9121.833517,9126.285668285713,Stop_Loss,-4.452151285713626,213.3834721071389
2019-07-15 03:15:00,-1,9146.1924135,9134.9545695,Take_Profit,11.237844000001132,224.62131610714005
2019-07-15 04:20:00,-1,9141.320634,9129.652926857143,Take_Profit,11.66770714285667,236.28902324999672
2019-07-16 02:30:00,-1,9164.819804499999,9156.345364857141,Take_Profit,8.47443964285776,244.76346289285448
2019-07-16 03:05:00,-1,9161.0943265,9166.406203321429,Stop_Loss,-5.311876821428086,239.4515860714264
2019-10-28 03:00:00,-1,9214.165697,9219.127123571428,Stop_Loss,-4.961426571428092,234.4901594999983
2019-10-28 06:05:00,-1,9214.3086185,9223.159558678572,Stop_Loss,-8.850940178572273,225.63921932142603
2019-10-31 03:15:00,-1,9285.4836535,9302.052368821427,Stop_Loss,-16.56871532142759,209.07050399999844
2019-11-04 01:50:00,-1,9363.9476985,9367.867838571428,Stop_Loss,-3.92014007142825,205.1503639285702
2019-11-04 07:30:00,-1,9391.531597500001,9397.258676464287,Stop_Loss,-5.727078964286193,199.423284964284
2019-11-05 01:45:00,-1,9421.5451665,9425.342801571429,Stop_Loss,-3.7976350714288856,195.6256498928551
2019-11-05 03:35:00,-1,9419.4013405,9425.281549857144,Stop_Loss,-5.8802093571430305,189.74544053571208
2019-11-07 08:00:00,0,,9423.117306,Hard_Exit_08:00,10.433288500000344,200.17872903571242
2019-11-12 03:40:00,-1,9446.4135525,9434.16311614286,Take_Profit,12.250436357140643,212.42916539285306
2019-11-12 04:00:00,-1,9435.837342499999,9441.595047285713,Stop_Loss,-5.7577047857139405,206.67146060713912
2019-11-15 04:35:00,-1,9491.005141000001,9479.795991142859,Take_Profit,11.20914985714262,217.88061046428174
2019-11-18 07:25:00,-1,9536.883024499999,9511.157108857142,Take_Profit,25.725915642857217,243.60652610713896
2019-11-19 02:15:00,-1,9545.7441735,9550.42996542857,Stop_Loss,-4.685791928570325,238.92073417856864
2019-11-19 05:00:00,-1,9567.7541245,9573.69558592857,Stop_Loss,-5.941461428570619,232.97927274999802
2019-11-27 01:05:00,-1,9618.6342705,9621.421244571427,Stop_Loss,-2.786974071426812,230.1922986785712
2019-11-27 02:40:00,-1,9619.920566,9623.963209892858,Stop_Loss,-4.042643892857086,226.14965478571412
2019-11-27 05:45:00,-1,9634.7844285,9625.596600857141,Take_Profit,9.187827642857883,235.337482428572
2019-12-02 05:10:00,-1,9661.7966405,9642.379698928571,Take_Profit,19.41694157142956,254.75442400000156
2019-12-13 01:05:00,-1,9732.7838805,9737.364588964285,Stop_Loss,-4.580708464285635,250.17371553571593
2019-12-13 02:30:00,-1,9731.928815,9737.94481207143,Stop_Loss,-6.01599707143032,244.1577184642856
2019-12-16 02:00:00,-1,9746.037397,9750.312725071428,Stop_Loss,-4.2753280714277935,239.88239039285781
2019-12-16 05:05:00,-1,9750.0277035,9753.844960499999,Stop_Loss,-3.81725699999879,236.06513339285902
2019-12-17 01:35:00,-1,9826.128539,9830.220638642857,Stop_Loss,-4.092099642857647,231.97303375000138
2019-12-18 08:00:00,0,,9817.00784,Hard_Exit_08:00,-3.562773499999821,228.41026025000156
2019-12-20 05:00:00,-1,9890.68599,9892.793115749999,Stop_Loss,-2.107125749998886,226.30313450000267
2019-12-23 05:10:00,-1,9942.559968,9945.766464,Stop_Loss,-3.2064960000006977,223.09663850000197
2019-12-26 07:25:00,-1,9964.079118,9968.262831535714,Stop_Loss,-4.18371353571456,218.9129249642874
2019-12-27 03:05:00,-1,10067.827074,10060.131483857143,Take_Profit,7.695590142857327,226.60851510714474
2019-12-27 04:20:00,-1,10064.834345,10069.873124214286,Stop_Loss,-5.038779214286478,221.56973589285826
2020-01-09 01:10:00,-1,10217.8910825,10229.587158071428,Stop_Loss,-11.696075571428082,209.87366032143018
2020-01-10 01:40:00,-1,10307.815478,10300.608496785715,Take_Profit,7.206981214285406,217.08064153571559
2020-01-10 03:30:00,-1,10297.982224,10303.356921678573,Stop_Loss,-5.374697678573284,211.7059438571423
2020-01-10 05:05:00,-1,10308.528033,10313.322507107143,Stop_Loss,-4.794474107142378,206.91146974999992
2020-01-17 02:15:00,-1,10426.24206,10432.166442857144,Stop_Loss,-5.924382857143428,200.9870868928565
2020-01-17 07:30:00,-1,10452.464071,10458.174687464287,Stop_Loss,-5.710616464286431,195.27647042857006
2020-01-20 08:00:00,0,,10451.181473,Hard_Exit_08:00,14.821136499998829,210.0976069285689
2020-01-22 02:20:00,-1,10524.147068,10527.994862857142,Stop_Loss,-3.8477948571417073,206.2498120714272
2020-01-22 03:00:00,-1,10522.8644695,10511.260008357143,Take_Profit,11.604461142856962,217.85427321428415
2020-01-22 05:55:00,-1,10517.8765875,10526.79370007143,Stop_Loss,-8.917112571429243,208.9371606428549
2020-01-24 02:05:00,-1,10563.6225955,10569.88289682143,Stop_Loss,-6.260301321428415,202.6768593214265
2020-02-05 02:30:00,-1,10667.228041,10685.85625525,Stop_Loss,-18.628214250000383,184.0486450714261
2020-02-06 03:20:00,-1,10773.3986825,10739.318211285714,Take_Profit,34.08047121428535,218.12911628571146
