direction,entry_datetime,entry_price,stop_loss,risk,fvg_type,fvg_top,fvg_bottom,tp_1,tp_1.5,tp_2,tp_2.5,exit_price,exit_datetime,exit_reason,pnl,rr_hit
SHORT,2018-12-06 08:50:00,7717.127334,7804.080882,86.95354800000041,bullish,7930.743216,7921.468171,7630.173785999999,7586.697011999999,7543.220237999999,7499.743463999999,7804.080882,2018-12-06 11:15:00,STOP_LOSS,-86.95354800000041,0.0
LONG,2018-12-06 11:20:00,7837.70292,7690.751425,146.95149499999934,bearish,7792.487075,7790.168314,7984.654414999999,8058.130162499999,8131.605909999998,8205.081657499999,7690.751425,2018-12-07 13:40:00,STOP_LOSS,-146.95149499999934,0.0
SHORT,2018-12-07 13:50:00,7681.47638,7765.531476,84.05509600000005,bullish,7709.881205,7709.301515,7597.421284,7555.393736,7513.366188,7471.33864,7597.421284,2018-12-10 10:00:00,TP_1,84.05509600000005,1.0
SHORT,2018-12-10 10:15:00,7598.580665,7735.967269,137.38660399999935,bullish,7870.455423,7868.426507,7461.194061000001,7392.500759000001,7323.807457000002,7255.114155000002,7735.967269,2018-12-10 12:50:00,STOP_LOSS,-137.38660399999935,0.0
SHORT,2018-12-10 12:55:00,7716.547644,7735.967269,19.41962499999954,bullish,7881.179694,7879.440623,7697.128019000001,7687.4182065,7677.708394000001,7667.998581500002,7735.967269,2018-12-10 13:05:00,STOP_LOSS,-19.41962499999954,0.0
SHORT,2018-12-10 13:10:00,7713.939037,7740.314947,26.37590999999975,bullish,7869.875732,7865.23821,7687.563127,7674.375172,7661.187217000001,7647.999262000001,7740.314947,2018-12-10 13:30:00,STOP_LOSS,-26.37590999999975,0.0
SHORT,2018-12-10 13:35:00,7747.271231,7758.285347,11.014116000000286,bullish,7863.209294,7862.339758,7736.257114999999,7730.750056999999,7725.242998999999,7719.735940999999,7758.285347,2018-12-10 13:40:00,STOP_LOSS,-11.014116000000286,0.0
SHORT,2018-12-10 13:45:00,7750.749373,7760.024418,9.275045000000318,bullish,7880.020313,7879.150778,7741.474327999999,7736.836805499999,7732.199282999999,7727.561760499999,7727.561760499999,2018-12-10 13:55:00,TP_2.5,23.187612500000796,2.5
SHORT,2018-12-10 14:00:00,7723.214083,7765.24163,42.027547000000595,bullish,7887.846132,7887.266442,7681.186535999999,7660.1727624999985,7639.158988999999,7618.145215499999,7765.24163,2018-12-10 14:30:00,STOP_LOSS,-42.027547000000595,0.0
LONG,2018-12-10 14:35:00,7775.096366,7696.258483,78.83788300000015,bearish,7720.315631,7713.939037,7853.934249,7893.3531905,7932.772132,7972.1910735,7853.934249,2018-12-11 05:45:00,TP_1,78.83788300000015,1.0
SHORT,2018-12-11 05:50:00,7836.253694,7856.542855,20.289160999999694,bullish,7883.20861,7882.049229,7815.964533,7805.8199525,7795.675372000001,7785.530791500001,7856.542855,2018-12-11 06:15:00,STOP_LOSS,-20.289160999999694,0.0
SHORT,2018-12-11 06:20:00,7859.441307,7861.760068,2.31876099999954,bullish,7880.020313,7877.121861,7857.1225460000005,7855.963165500001,7854.803785000001,7853.644404500001,7855.963165500001,2018-12-11 06:25:00,TP_1.5,3.4781414999988556,1.5
LONG,2018-12-11 06:35:00,7857.122546,7808.138714,48.98383199999989,bearish,7641.187903,7637.999606,7906.1063779999995,7930.598293999999,7955.090209999999,7979.582125999999,7808.138714,2018-12-11 09:55:00,STOP_LOSS,-48.98383199999989,0.0
SHORT,2018-12-11 10:00:00,7817.993449,7879.150778,61.15732900000057,bullish,7835.963849,7830.456791,7756.836119999999,7726.257455499999,7695.6787909999985,7665.100126499998,7756.836119999999,2018-12-11 12:40:00,TP_1,61.15732900000057,1.0
SHORT,2018-12-11 12:45:00,7736.257115,7802.631656,66.37454099999923,bullish,7754.51736,7749.300147,7669.882574000001,7636.6953035000015,7603.508033000002,7570.320762500002,7802.631656,2018-12-11 13:40:00,STOP_LOSS,-66.37454099999923,0.0
LONG,2018-12-11 13:45:00,7794.515991,7711.330431,83.1855599999999,bearish,7746.69154,7741.764173,7877.701551,7919.294331,7960.887111,8002.479891,7877.701551,2018-12-12 03:40:00,TP_1,83.1855599999999,1.0
LONG,2018-12-12 03:45:00,7878.571087,7806.689488,71.88159900000028,bearish,7874.8031,7872.774184,7950.4526860000005,7986.393485500001,8022.334285000001,8058.275084500001,7950.4526860000005,2018-12-12 10:15:00,TP_1,71.88159900000028,1.0
LONG,2018-12-12 10:40:00,7946.394854,7885.237526,61.157328000000234,bearish,7877.991397,7876.832016,8007.552182,8038.130846,8068.709510000001,8099.288174000001,7885.237526,2018-12-12 13:25:00,STOP_LOSS,-61.157328000000234,0.0
LONG,2018-12-12 13:30:00,7887.266442,7874.8031,12.463342000000011,bearish,7873.064029,7871.035113,7899.729784,7905.961455000001,7912.193126,7918.424797,7874.8031,2018-12-12 13:40:00,STOP_LOSS,-12.463342000000011,0.0
SHORT,2018-12-12 13:45:00,7870.165578,7967.263706,97.09812799999963,bullish,7872.194494,7871.324958,7773.0674500000005,7724.518386000001,7675.969322000001,7627.420258000001,7773.0674500000005,2018-12-13 19:20:00,TP_1,97.09812799999963,1.0
SHORT,2018-12-13 19:25:00,7762.343179,7838.28261,75.93943099999979,bullish,7855.383475,7853.934249,7686.403748000001,7648.434032500001,7610.464317000001,7572.4946015000005,7686.403748000001,2018-12-14 12:30:00,TP_1,75.93943099999979,1.0
SHORT,2018-12-14 12:45:00,7692.132064,7737.172699,45.040634999999384,bullish,7873.933565,7870.745268,7647.091429000001,7624.571111500001,7602.050794000002,7579.530476500002,7647.091429000001,2018-12-14 13:50:00,TP_1,45.040634999999384,1.0
SHORT,2018-12-14 14:00:00,7664.41475,7712.920049,48.50529900000038,bullish,7873.933565,7868.716352,7615.9094509999995,7591.656801499999,7567.404151999999,7543.151502499999,7615.9094509999995,2018-12-17 07:35:00,TP_1,48.50529900000038,1.0
SHORT,2018-12-17 07:40:00,7611.57862,7651.133537,39.55491699999948,bullish,7719.849378,7715.518547,7572.023703000001,7552.246244500001,7532.468786000001,7512.6913275000015,7552.246244500001,2018-12-17 08:40:00,TP_1.5,59.332375499999216,1.5
SHORT,2018-12-17 08:45:00,7552.390606,7636.697436,84.30683000000045,bullish,7734.862923,7724.46893,7468.0837759999995,7425.930360999999,7383.776945999999,7341.623530999999,7636.697436,2018-12-17 09:55:00,STOP_LOSS,-84.30683000000045,0.0
LONG,2018-12-17 10:05:00,7657.196699,7533.334952,123.86174699999992,bearish,7649.689927,7646.225262,7781.058446,7842.9893195,7904.920193,7966.851066499999,7533.334952,2018-12-17 12:30:00,STOP_LOSS,-123.86174699999992,0.0
SHORT,2018-12-17 12:35:00,7528.137956,7678.850851,150.71289500000057,bullish,7737.750143,7737.461421,7377.425060999999,7302.068613499999,7226.712165999998,7151.355718499998,7377.425060999999,2018-12-19 13:55:00,TP_1,150.71289500000057,1.0
SHORT,2018-12-19 14:00:00,7309.286665,7633.810215,324.5235500000008,bullish,7514.279299,7512.258245,6984.763114999999,6822.501339999999,6660.239564999998,6497.977789999997,6984.763114999999,2018-12-21 14:35:00,TP_1,324.5235500000008,1.0
SHORT,2018-12-21 14:50:00,7005.262377,7108.913583,103.65120599999955,bullish,7554.122938,7549.503386,6901.6111710000005,6849.785568000001,6797.959965000001,6746.134362000001,6901.6111710000005,2018-12-24 08:45:00,TP_1,103.65120599999955,1.0
SHORT,2018-12-24 08:50:00,6876.203634,7006.417265,130.21363099999962,bullish,7365.587459,7359.524296,6745.990003000001,6680.883187500001,6615.776372000001,6550.669556500001,7006.417265,2018-12-24 09:40:00,STOP_LOSS,-130.21363099999962,0.0
SHORT,2018-12-24 09:45:00,7014.21276,7042.507518,28.294758,bullish,7361.834072,7361.256628,6985.918002,6971.770623,6957.623244,6943.475865,6985.918002,2018-12-24 09:50:00,TP_1,28.294758,1.0
SHORT,2018-12-24 10:00:00,6959.644298,7042.507518,82.86322000000018,bullish,7351.151358,7350.573914,6876.781078,6835.349468,6793.917858,6752.486247999999,6876.781078,2018-12-24 11:40:00,TP_1,82.86322000000018,1.0
SHORT,2018-12-24 11:55:00,6828.564501,6974.946565,146.38206400000036,bullish,7343.644585,7340.468643,6682.1824369999995,6608.991404999999,6535.800372999999,6462.609340999999,6974.946565,2018-12-26 08:35:00,STOP_LOSS,-146.38206400000036,0.0
SHORT,2018-12-26 08:40:00,6951.560082,6987.939056,36.3789740000002,bullish,7063.006781,7059.542117,6915.181108,6896.991620999999,6878.802134,6860.612647,6915.181108,2018-12-26 09:00:00,TP_1,36.3789740000002,1.0
LONG,2018-12-26 09:05:00,6915.469829,6858.302869,57.16695999999956,bearish,6821.923895,6819.036674,6972.636788999999,7001.2202689999995,7029.803748999999,7058.387228999998,6858.302869,2018-12-26 09:50:00,STOP_LOSS,-57.16695999999956,0.0
LONG,2018-12-26 09:55:00,6862.056255,6856.281815,5.774440000000141,bearish,6830.296833,6829.141945,6867.830695000001,6870.717915000001,6873.605135000001,6876.492355,6876.492355,2018-12-26 10:00:00,TP_2.5,14.436099999999897,2.5
SHORT,2018-12-26 10:05:00,6895.54801,6987.939056,92.39104599999973,bullish,7250.098651,7247.500152,6803.156964000001,6756.961441000001,6710.765918000001,6664.570395000001,6987.939056,2018-12-26 10:55:00,STOP_LOSS,-92.39104599999973,0.0
LONG,2018-12-26 11:10:00,7058.387229,6854.260761,204.1264680000004,bearish,7056.943619,7056.654897,7262.513697,7364.5769310000005,7466.640165000001,7568.703399000001,7262.513697,2018-12-26 15:00:00,TP_1,204.1264680000004,1.0
LONG,2018-12-26 15:05:00,7274.3513,7068.781222,205.57007800000065,bearish,7256.161813,7252.119705,7479.921378000001,7582.706417000001,7685.491456000002,7788.276495000002,7068.781222,2018-12-27 09:20:00,STOP_LOSS,-205.57007800000065,0.0
LONG,2018-12-27 09:25:00,7067.04889,7059.830839,7.218050999999832,bearish,7058.675951,7054.345121,7074.266941,7077.8759665,7081.484992,7085.0940175,7085.0940175,2018-12-27 09:30:00,TP_2.5,18.04512749999958,2.5
SHORT,2018-12-27 09:35:00,7076.576716,7192.931691,116.3549750000002,bullish,7121.32863,7110.068471,6960.221740999999,6902.044253499999,6843.866765999999,6785.689278499999,7192.931691,2018-12-27 14:25:00,STOP_LOSS,-116.3549750000002,0.0
LONG,2018-12-27 14:30:00,7202.170795,6990.826276,211.34451900000022,bearish,7049.725569,7041.641352,7413.515314,7519.1875735,7624.859833,7730.5320925000005,7413.515314,2019-01-04 11:15:00,TP_1,211.34451900000022,1.0
LONG,2019-01-04 11:30:00,7417.557422,7347.686693,69.87072900000021,bearish,7162.038434,7160.306102,7487.428151,7522.3635155,7557.29888,7592.2342445,7487.428151,2019-01-06 18:05:00,TP_1,69.87072900000021,1.0
LONG,2019-01-06 18:10:00,7482.519877,7419.289754,63.23012299999937,bearish,7152.221886,7151.644442,7545.749999999999,7577.365061499999,7608.9801229999985,7640.595184499998,7419.289754,2019-01-07 03:20:00,STOP_LOSS,-63.23012299999937,0.0
LONG,2019-01-07 03:35:00,7415.536368,7407.452152,8.084216000000197,bearish,7172.432427,7170.988817,7423.620584,7427.662692,7431.7048,7435.746908000001,7423.620584,2019-01-07 03:50:00,TP_1,8.084216000000197,1.0
LONG,2019-01-07 03:55:00,7414.670202,7407.452152,7.218050000000403,bearish,7168.101597,7164.636933,7421.888252000001,7425.497277,7429.106302000001,7432.715327000002,7425.497277,2019-01-07 04:05:00,TP_1.5,10.82707500000015,1.5
LONG,2019-01-07 04:25:00,7422.176975,7407.452152,14.72482300000047,bearish,7155.109106,7153.665496,7436.901798000001,7444.264209500001,7451.626621000001,7458.9890325000015,7407.452152,2019-01-07 05:10:00,STOP_LOSS,-14.72482300000047,0.0
SHORT,2019-01-07 05:15:00,7399.945379,7428.817581,28.87220200000047,bullish,7416.402534,7413.515314,7371.073176999999,7356.637075999999,7342.200974999999,7327.764873999999,7428.817581,2019-01-07 06:55:00,STOP_LOSS,-28.87220200000047,0.0
LONG,2019-01-07 07:05:00,7432.859689,7395.325827,37.53386200000023,bearish,7164.059489,7160.01738,7470.393551,7489.160482,7507.927413,7526.6943440000005,7470.393551,2019-01-07 09:30:00,TP_1,37.53386200000023,1.0
LONG,2019-01-07 09:45:00,7477.322881,7416.979978,60.34290299999975,bearish,7156.552716,7154.820384,7537.665784,7567.837235499999,7598.008687,7628.1801385,7537.665784,2019-01-07 11:40:00,TP_1,60.34290299999975,1.0
LONG,2019-01-07 11:45:00,7532.180064,7463.752946,68.42711800000052,bearish,7161.172268,7159.439936,7600.607182000001,7634.820741000001,7669.034300000001,7703.247859000001,7600.607182000001,2019-01-08 08:30:00,TP_1,68.42711800000052,1.0
LONG,2019-01-08 08:40:00,7597.431241,7549.503386,47.92785499999991,bearish,7459.710837,7450.183011,7645.359096,7669.3230235,7693.286951,7717.2508785,7549.503386,2019-01-08 08:55:00,STOP_LOSS,-47.92785499999991,0.0
LONG,2019-01-08 09:00:00,7563.939487,7548.348497,15.590989999999692,bearish,7446.140902,7440.943906,7579.530476999999,7587.325971999999,7595.121466999999,7602.916961999999,7548.348497,2019-01-08 09:10:00,STOP_LOSS,-15.590989999999692,0.0
SHORT,2019-01-08 09:15:00,7518.898851,7606.381624,87.48277299999972,bullish,7547.482331,7546.038721,7431.416078,7387.6746915,7343.9333050000005,7300.191918500001,7606.381624,2019-01-08 19:15:00,STOP_LOSS,-87.48277299999972,0.0
LONG,2019-01-08 19:20:00,7609.846288,7574.044757,35.80153100000007,bearish,7242.014434,7239.415936,7645.647819,7663.5485845,7681.44935,7699.350115499999,7645.647819,2019-01-09 10:50:00,TP_1,35.80153100000007,1.0
LONG,2019-01-09 11:00:00,7646.225262,7576.354533,69.87072900000021,bearish,7423.620585,7422.754419,7716.095991,7751.0313555,7785.96672,7820.9020845000005,7576.354533,2019-01-09 19:30:00,STOP_LOSS,-69.87072900000021,0.0
SHORT,2019-01-09 19:35:00,7569.713927,7627.458331,57.74440400000003,bullish,7602.339515,7593.677855,7511.969523,7483.097320999999,7454.225119,7425.352917,7627.458331,2019-01-10 10:05:00,STOP_LOSS,-57.74440400000003,0.0
LONG,2019-01-10 10:30:00,7621.106447,7538.531949,82.57449799999995,bearish,7547.482331,7546.327443,7703.680945,7744.968194,7786.255443,7827.542692,7538.531949,2019-01-14 04:30:00,STOP_LOSS,-82.57449799999995,0.0
LONG,2019-01-14 04:45:00,7543.440223,7536.510895,6.929327999999259,bearish,7541.996613,7539.975559,7550.369550999999,7553.834214999999,7557.298878999998,7560.763542999997,7550.369550999999,2019-01-14 05:30:00,TP_1,6.929327999999259,1.0
SHORT,2019-01-14 05:35:00,7548.348497,7563.650765,15.302268000000367,bullish,7580.10792,7579.819198,7533.046229,7525.395095,7517.743960999999,7510.092826999999,7563.650765,2019-01-14 06:35:00,STOP_LOSS,-15.302268000000367,0.0
LONG,2019-01-14 06:40:00,7563.073321,7537.954505,25.11881600000015,bearish,7559.897378,7554.989104,7588.192137,7600.751545,7613.310953,7625.870361,7537.954505,2019-01-14 08:30:00,STOP_LOSS,-25.11881600000015,0.0
LONG,2019-01-14 08:40:00,7554.122938,7531.60262,22.52031800000077,bearish,7552.96805,7546.904887,7576.643256000001,7587.903415000002,7599.163574000002,7610.423733000002,7576.643256000001,2019-01-14 09:30:00,TP_1,22.52031800000077,1.0
LONG,2019-01-14 09:35:00,7581.262808,7531.60262,49.660188000000744,bearish,7572.023703,7571.446259,7630.922996000001,7655.753090000002,7680.583184000002,7705.413278000002,7655.753090000002,2019-01-15 08:35:00,TP_1.5,74.49028200000157,1.5
LONG,2019-01-15 08:40:00,7660.083919,7579.819198,80.26472099999955,bearish,7569.713927,7568.559039,7740.348639999999,7780.481000499999,7820.613360999999,7860.745721499999,7740.348639999999,2019-01-16 08:30:00,TP_1,80.26472099999955,1.0
LONG,2019-01-16 08:40:00,7752.763688,7716.384713,36.37897499999963,bearish,7568.847761,7564.516931,7789.142663,7807.332150499999,7825.521637999999,7843.711125499999,7716.384713,2019-01-16 09:40:00,STOP_LOSS,-36.37897499999963,0.0
LONG,2019-01-16 09:45:00,7733.13059,7713.786215,19.344374999999673,bearish,7572.023703,7570.002649,7752.474964999999,7762.1471525,7771.819339999999,7781.4915274999985,7713.786215,2019-01-16 10:05:00,STOP_LOSS,-19.344374999999673,0.0
LONG,2019-01-16 10:10:00,7740.637363,7710.032829,30.604534000000058,bearish,7615.90945,7613.310952,7771.241897,7786.544164,7801.846431,7817.148698,7710.032829,2019-01-16 11:15:00,STOP_LOSS,-30.604534000000058,0.0
LONG,2019-01-16 11:20:00,7724.46893,7710.032829,14.436101000000235,bearish,7612.156064,7611.289898,7738.905031,7746.1230815,7753.3411320000005,7760.559182500001,7738.905031,2019-01-16 11:55:00,TP_1,14.436101000000235,1.0
LONG,2019-01-16 12:15:00,7728.79976,7710.032829,18.766931000000113,bearish,7609.557566,7604.360569,7747.566691,7756.9501565,7766.333622,7775.7170875,7710.032829,2019-01-16 15:00:00,STOP_LOSS,-18.766931000000113,0.0
SHORT,2019-01-16 15:05:00,7705.413277,7745.834359,40.42108200000075,bullish,7713.786215,7712.631327,7664.992194999999,7644.7816539999985,7624.571112999998,7604.360571999998,7664.992194999999,2019-01-17 00:40:00,TP_1,40.42108200000075,1.0
SHORT,2019-01-17 00:45:00,7658.351587,7684.625291,26.27370400000018,bullish,7716.962157,7714.074937,7632.077883,7618.941031,7605.804179,7592.667326999999,7684.625291,2019-01-17 07:30:00,STOP_LOSS,-26.27370400000018,0.0
SHORT,2019-01-17 07:35:00,7690.977175,7698.483948,7.5067730000000665,bullish,7709.455385,7708.300497,7683.470402,7679.7170155,7675.963629,7672.210242499999,7675.963629,2019-01-17 08:30:00,TP_2,15.013546000000133,2.0
LONG,2019-01-17 08:35:00,7693.286952,7669.900468,23.386484000000564,bearish,7599.741017,7597.719963,7716.673436000001,7728.366678000001,7740.0599200000015,7751.753162000002,7716.673436000001,2019-01-17 08:50:00,TP_1,23.386484000000564,1.0
LONG,2019-01-17 08:55:00,7724.757652,7673.365132,51.39252000000033,bearish,7595.410187,7595.121465,7776.150172000001,7801.846432,7827.542692000001,7853.2389520000015,7801.846432,2019-01-17 13:45:00,TP_1.5,77.08878000000004,1.5
LONG,2019-01-17 14:05:00,7753.05241,7719.560656,33.49175400000058,bearish,7590.790634,7590.21319,7786.544164000001,7803.290041000001,7820.035918000001,7836.781795000002,7786.544164000001,2019-01-17 15:00:00,TP_1,33.49175400000058,1.0
LONG,2019-01-17 15:30:00,7765.178735,7719.560656,45.61807900000076,bearish,7589.347024,7587.903414,7810.796814000001,7833.605853500001,7856.414893000002,7879.223932500003,7810.796814000001,2019-01-18 08:10:00,TP_1,45.61807900000076,1.0
LONG,2019-01-18 08:15:00,7815.127644,7793.184771,21.942872999999963,bearish,7599.741017,7591.368079,7837.070517,7848.0419535,7859.01339,7869.9848265,7837.070517,2019-01-18 08:25:00,TP_1,21.942872999999963,1.0
LONG,2019-01-18 08:45:00,7802.135153,7794.917103,7.218050000000403,bearish,7602.628237,7600.318461,7809.353203000001,7812.962228,7816.571253000001,7820.180278000002,7794.917103,2019-01-18 08:50:00,STOP_LOSS,-7.218050000000403,0.0
LONG,2019-01-18 08:55:00,7795.494547,7787.987774,7.5067730000000665,bearish,7719.560656,7717.539601,7803.00132,7806.7547065,7810.508093,7814.261479500001,7787.987774,2019-01-18 09:00:00,STOP_LOSS,-7.5067730000000665,0.0
SHORT,2019-01-18 09:05:00,7789.142662,7838.80285,49.660187999999835,bullish,7795.494547,7791.163717,7739.482474,7714.65238,7689.8222860000005,7664.992192000001,7838.80285,2019-01-18 09:40:00,STOP_LOSS,-49.660187999999835,0.0
LONG,2019-01-18 09:45:00,7840.24646,7779.614836,60.631624000000556,bearish,7714.074937,7712.342605,7900.878084000001,7931.193896000001,7961.509708000001,7991.825520000002,7779.614836,2019-01-21 20:40:00,STOP_LOSS,-60.631624000000556,0.0
LONG,2019-01-21 20:45:00,7784.811832,7778.74867,6.063162000000375,bearish,7664.992194,7664.126028,7790.874994000001,7793.906575000001,7796.938156000001,7799.969737000001,7778.74867,2019-01-21 21:55:00,STOP_LOSS,-6.063162000000375,0.0
LONG,2019-01-21 22:00:00,7776.438893,7773.551673,2.8872199999996155,bearish,7647.957594,7645.070374,7779.326112999999,7780.769722999999,7782.213332999999,7783.656942999998,7773.551673,2019-01-21 22:25:00,STOP_LOSS,-2.8872199999996155,0.0
LONG,2019-01-21 22:30:00,7776.150171,7770.664453,5.485717999999906,bearish,7716.962157,7716.384713,7781.635889,7784.378748,7787.121607,7789.864466,7781.635889,2019-01-21 22:50:00,TP_1,5.485717999999906,1.0
SHORT,2019-01-21 22:55:00,7777.30506,7789.431384,12.12632400000075,bullish,7778.74867,7777.882504,7765.178735999999,7759.115573999999,7753.052411999998,7746.989249999998,7765.178735999999,2019-01-21 23:40:00,TP_1,12.12632400000075,1.0
LONG,2019-01-21 23:45:00,7770.375731,7764.023847,6.3518839999997,bearish,7665.85836,7665.280916,7776.727615,7779.903557,7783.0794989999995,7786.255440999999,7764.023847,2019-01-22 00:05:00,STOP_LOSS,-6.3518839999997,0.0
SHORT,2019-01-22 00:30:00,7765.178735,7781.63589,16.457154999999148,bullish,7781.347168,7780.481002,7748.721580000001,7740.493002500001,7732.264425000002,7724.035847500003,7781.63589,2019-01-22 02:05:00,STOP_LOSS,-16.457154999999148,0.0
SHORT,2019-01-22 02:10:00,7779.903558,7782.790778,2.8872199999996155,bullish,7787.121608,7784.52311,7777.016338,7775.572728000001,7774.129118000001,7772.6855080000005,7777.016338,2019-01-22 02:20:00,TP_1,2.8872199999996155,1.0
SHORT,2019-01-22 02:25:00,7780.481002,7783.368222,2.8872199999996155,bullish,7781.924612,7781.347168,7777.593782000001,7776.1501720000015,7774.706562000001,7773.262952000001,7783.368222,2019-01-22 02:30:00,STOP_LOSS,-2.8872199999996155,0.0
LONG,2019-01-22 02:35:00,7786.544164,7763.157681,23.386483000000226,bearish,7783.656944,7782.213334,7809.930647,7821.6238885,7833.31713,7845.0103715000005,7763.157681,2019-01-22 05:15:00,STOP_LOSS,-23.386483000000226,0.0
SHORT,2019-01-22 05:25:00,7765.756179,7792.607327,26.85114799999974,bullish,7800.402821,7799.825377,7738.905031,7725.479457,7712.0538830000005,7698.628309000001,7792.607327,2019-01-22 07:05:00,STOP_LOSS,-26.85114799999974,0.0
SHORT,2019-01-22 07:10:00,7789.720106,7792.607327,2.887220999999954,bullish,7804.733651,7800.691543,7786.832885,7785.389274499999,7783.945664,7782.5020535,7786.832885,2019-01-22 07:20:00,TP_1,2.887220999999954,1.0
SHORT,2019-01-22 07:30:00,7785.677998,7793.762215,8.084216999999626,bullish,7807.33215,7805.022373,7777.5937810000005,7773.551672500001,7769.509564000001,7765.467455500001,7793.762215,2019-01-22 08:30:00,STOP_LOSS,-8.084216999999626,0.0
LONG,2019-01-22 08:35:00,7787.121608,7779.326114,7.795493999999962,bearish,7782.213334,7781.347168,7794.917102,7798.814849,7802.712596,7806.610343,7779.326114,2019-01-22 08:40:00,STOP_LOSS,-7.795493999999962,0.0
SHORT,2019-01-22 08:45:00,7766.333623,7794.050937,27.717313999999533,bullish,7807.33215,7806.465984,7738.616309000001,7724.757652000001,7710.898995000001,7697.040338000002,7738.616309000001,2019-01-22 10:40:00,TP_1,27.717313999999533,1.0
SHORT,2019-01-22 10:45:00,7734.285479,7771.530619,37.24513999999999,bullish,7779.037392,7775.572727,7697.040339,7678.417769,7659.795199,7641.172629000001,7697.040339,2019-01-22 12:00:00,TP_1,37.24513999999999,1.0
SHORT,2019-01-22 12:05:00,7692.132064,7762.868959,70.736895,bullish,7786.832886,7785.677998,7621.395169,7586.0267215,7550.658274,7515.2898265,7762.868959,2019-01-23 08:50:00,STOP_LOSS,-70.736895,0.0
SHORT,2019-01-23 08:55:00,7752.474966,7764.312569,11.837602999999945,bullish,7767.777233,7767.199789,7740.637363,7734.7185615,7728.79976,7722.8809585,7764.312569,2019-01-23 09:00:00,STOP_LOSS,-11.837602999999945,0.0
SHORT,2019-01-23 09:05:00,7746.989247,7765.756179,18.766931999999542,bullish,7776.150171,7772.108063,7728.222315000001,7718.838849000002,7709.455383000001,7700.071917000001,7728.222315000001,2019-01-23 09:15:00,TP_1,18.766931999999542,1.0
LONG,2019-01-23 09:30:00,7724.757652,7715.229825,9.527826999999888,bearish,7675.96363,7672.210244,7734.285479,7739.0493925,7743.813306,7748.5772195,7715.229825,2019-01-23 09:40:00,STOP_LOSS,-9.527826999999888,0.0
SHORT,2019-01-23 09:45:00,7698.195226,7765.756179,67.56095300000015,bullish,7704.258388,7703.969666,7630.634273,7596.8537965,7563.0733199999995,7529.292843499999,7630.634273,2019-01-23 10:55:00,TP_1,67.56095300000015,1.0
SHORT,2019-01-23 11:05:00,7628.035775,7731.109536,103.07376099999965,bullish,7649.401205,7648.535039,7524.962014000001,7473.425133500001,7421.888253000001,7370.351372500001,7731.109536,2019-01-23 19:05:00,STOP_LOSS,-103.07376099999965,0.0
LONG,2019-01-23 19:20:00,7721.292988,7683.470403,37.82258499999989,bearish,7708.011775,7707.723053,7759.115573,7778.0268655,7796.938158,7815.8494505,7778.0268655,2019-01-24 21:40:00,TP_1.5,56.733877499999835,1.5
LONG,2019-01-24 21:45:00,7780.19228,7733.13059,47.06169000000045,bearish,7774.706561,7773.551673,7827.253970000001,7850.784815000001,7874.315660000001,7897.846505000001,7827.253970000001,2019-01-25 09:05:00,TP_1,47.06169000000045,1.0
LONG,2019-01-25 09:10:00,7831.873521,7782.790778,49.082743000000846,bearish,7730.532092,7730.24337,7880.956264000001,7905.497635500002,7930.039007000002,7954.580378500003,7782.790778,2019-01-28 08:00:00,STOP_LOSS,-49.082743000000846,0.0
SHORT,2019-01-28 08:05:00,7759.693016,7807.909594,48.21657799999957,bullish,7766.044901,7764.023847,7711.476438000001,7687.368149000001,7663.259860000001,7639.151571000001,7711.476438000001,2019-01-28 08:30:00,TP_1,48.21657799999957,1.0
SHORT,2019-01-28 08:35:00,7709.744107,7800.980265,91.2361579999997,bullish,7713.208771,7710.898995,7618.507949000001,7572.889870000001,7527.271791000001,7481.653712000001,7800.980265,2019-01-30 11:20:00,STOP_LOSS,-91.2361579999997,0.0
LONG,2019-01-30 11:25:00,7798.381767,7744.102027,54.27973999999995,bearish,7785.96672,7785.100554,7852.661507,7879.801377,7906.941247,7934.081117,7852.661507,2019-01-30 13:10:00,TP_1,54.27973999999995,1.0
LONG,2019-01-30 13:20:00,7857.281059,7783.656944,73.62411499999962,bearish,7788.276496,7786.255442,7930.9051739999995,7967.717231499999,8004.529288999999,8041.341346499999,7930.9051739999995,2019-01-30 18:20:00,TP_1,73.62411499999962,1.0
LONG,2019-01-30 18:35:00,7915.025463,7897.124698,17.90076500000032,bearish,7789.431384,7788.565218,7932.926228,7941.8766105,7950.826993000001,7959.777375500001,7932.926228,2019-01-30 20:50:00,TP_1,17.90076500000032,1.0
LONG,2019-01-30 21:00:00,7932.926228,7909.539745,23.386483000000226,bearish,7798.959211,7794.917103,7956.3127110000005,7968.005952500001,7979.699194000001,7991.392435500001,7909.539745,2019-01-31 04:30:00,STOP_LOSS,-23.386483000000226,0.0
LONG,2019-01-31 04:35:00,7923.975846,7908.384857,15.590989000000263,bearish,7729.954648,7728.79976,7939.5668350000005,7947.362329500001,7955.157824000001,7962.953318500001,7939.5668350000005,2019-01-31 06:20:00,TP_1,15.590989000000263,1.0
SHORT,2019-01-31 06:25:00,7936.968337,7940.433001,3.4646640000000843,bullish,7940.144279,7939.278113,7933.503673,7931.771341,7930.039009,7928.3066770000005,7931.771341,2019-01-31 06:30:00,TP_1.5,5.196996000000581,1.5
