Date,FVG_Time,Breakout_Time,Entry_Price,SL_Price,Risk,Hit_SL,Year,TP_1.0R,TP_1.5R,TP_2.0R,TP_2.5R,TP_3.0R,TP_3.5R
01/10/2025,09:28:00,09:29:00,24883.25,24886.75,3.5,True,2025,False,False,False,False,False,False
01/10/2025,09:36:00,09:37:00,24900.25,24902.0,1.75,True,2025,False,False,False,False,False,False
01/11/2018,10:00:00,10:01:00,8124.069936,8129.576994,5.507058000000143,True,2018,False,False,False,False,False,False
01/11/2019,08:55:00,08:56:00,9306.207309,9307.350683,1.1433740000011312,True,2019,False,False,False,False,False,False
01/11/2019,09:03:00,09:04:00,9321.642858,9322.214545,0.5716870000014751,True,2019,False,False,False,False,False,False
01/11/2019,09:55:00,09:56:00,9316.211832,9319.070267,2.8584349999982805,True,2019,False,False,False,False,False,False
01/11/2021,09:46:00,09:47:00,18111.913687,18112.200051,0.28636399999959394,True,2021,False,False,False,False,False,False
01/11/2022,09:29:00,09:30:00,12973.207393,12977.467142,4.259748999998919,True,2022,False,False,False,False,False,False
01/11/2023,09:21:00,10:20:00,15843.263206,15843.534727,0.27152100000057544,True,2023,False,False,False,False,False,False
01/11/2024,09:19:00,09:20:00,20869.821208,20870.594852,0.7736439999971481,True,2024,False,False,False,False,False,False
01/11/2024,09:30:00,09:31:00,20899.21968,20902.314257,3.0945770000034827,True,2024,False,False,False,False,False,False
01/12/2021,09:26:00,09:27:00,18700.104155,18704.972334,4.868178999997326,True,2021,False,False,False,False,False,False
01/12/2022,08:36:00,08:37:00,13712.131842,13722.923206,10.791363999998794,True,2022,False,False,False,False,False,False
01/12/2022,08:57:00,08:58:00,13770.916378,13776.028076,5.111698000000615,True,2022,False,False,False,False,False,False
01/12/2022,09:27:00,09:28:00,13604.502186,13612.169734,7.667547999999442,True,2022,False,False,False,False,False,False
01/12/2023,09:20:00,09:21:00,17273.908516,17279.610462,5.701946000001044,True,2023,False,False,False,False,False,False
02/01/2019,08:37:00,08:38:00,7201.015907,7207.656514,6.640607000000273,True,2019,False,False,False,False,False,False
02/01/2019,09:10:00,09:11:00,7267.421972,7269.154304,1.7323319999995874,True,2019,False,False,False,False,False,False
