Column1;Column2;Column3;Column4;Column5;Column6;Column7
01/01/2018;17:00:00;7503.739664;7518.091079;7499.63926;7517.798193;2852
01/01/2018;18:00:00;7517.505307;7525.706115;7517.212421;7522.777255;2117
01/01/2018;19:00:00;7522.777255;7525.706115;7519.555509;7521.898597;1788
01/01/2018;20:00:00;7521.898597;7525.120343;7513.112017;7515.747991;1472
01/01/2018;21:00:00;7515.747991;7521.019939;7511.647587;7513.404903;1216
01/01/2018;22:00:00;7513.404903;7518.676851;7513.404903;7518.091079;517
01/01/2018;23:00:00;7518.676851;7525.120343;7518.676851;7523.363027;829
02/01/2018;00:00:00;7523.948799;7524.241685;7520.727053;7522.777255;455
02/01/2018;01:00:00;7522.777255;7523.070141;7513.697789;7514.869333;1267
02/01/2018;02:00:00;7514.869333;7514.869333;7499.053488;7506.668524;2936
02/01/2018;03:00:00;7506.96141;7506.96141;7495.24597;7495.831742;2475
02/01/2018;04:00:00;7496.124628;7509.304498;7495.831742;7506.96141;2078
02/01/2018;05:00:00;7506.96141;7517.505307;7506.96141;7515.455105;2026
02/01/2018;06:00:00;7515.747991;7540.643302;7515.747991;7537.421556;5595
02/01/2018;07:00:00;7537.421556;7542.107732;7533.614038;7534.492696;6307
02/01/2018;08:00:00;7534.785582;7594.241442;7528.634975;7592.484126;64142
02/01/2018;09:00:00;7592.484126;7616.207893;7591.605468;7615.622121;46889
02/01/2018;10:00:00;7615.622121;7625.28736;7612.107489;7616.207893;25915
02/01/2018;11:00:00;7615.915007;7620.015411;7612.107489;7615.036349;15989
02/01/2018;12:00:00;7615.036349;7624.994474;7613.864805;7624.408702;13001
02/01/2018;13:00:00;7624.408702;7634.659712;7623.82293;7631.437966;17836
02/01/2018;14:00:00;7631.14508;7642.274748;7629.387764;7639.345888;27661
02/01/2018;15:00:00;7639.053002;7639.638774;7630.559308;7632.902396;10705
02/01/2018;17:00:00;7630.559308;7634.952598;7628.21622;7634.659712;1690
02/01/2018;18:00:00;7634.366826;7641.103204;7634.07394;7637.588572;1325
02/01/2018;19:00:00;7637.588572;7639.053002;7634.07394;7638.760116;973
02/01/2018;20:00:00;7638.760116;7644.324951;7638.174344;7640.224546;1150
02/01/2018;21:00:00;7640.224546;7642.567635;7639.345888;7640.810318;562
02/01/2018;22:00:00;7640.810318;7641.103204;7639.345888;7639.638774;216
02/01/2018;23:00:00;7639.638774;7641.688976;7638.760116;7640.224546;409
03/01/2018;00:00:00;7640.517432;7641.688976;7637.295686;7641.688976;540
03/01/2018;01:00:00;7641.103204;7645.203609;7640.224546;7645.203609;1234
03/01/2018;02:00:00;7645.203609;7648.425355;7641.688976;7647.839583;2112
03/01/2018;03:00:00;7647.546697;7651.939987;7644.910723;7649.011127;2375
03/01/2018;04:00:00;7649.011127;7649.889785;7645.203609;7648.132469;1523
03/01/2018;05:00:00;7648.132469;7650.182671;7646.375153;7646.668039;1303
03/01/2018;06:00:00;7646.668039;7647.546697;7641.39609;7644.910723;1865
03/01/2018;07:00:00;7644.617837;7646.375153;7638.760116;7640.224546;3098
03/01/2018;08:00:00;7639.93166;7687.379195;7639.93166;7684.450334;43601
03/01/2018;09:00:00;7684.74322;7701.437723;7681.81436;7697.337319;41866
03/01/2018;10:00:00;7697.337319;7706.123899;7691.772485;7699.094635;21184
03/01/2018;11:00:00;7699.094635;7719.30377;7698.801749;7715.496252;16764
03/01/2018;12:00:00;7715.496252;7716.960682;7699.094635;7700.559065;13915
03/01/2018;13:00:00;7700.266179;7715.203366;7697.337319;7710.224304;22605
03/01/2018;14:00:00;7709.931418;7721.939744;7705.245241;7713.153164;32294
03/01/2018;15:00:00;7712.860278;7718.717998;7707.588329;7713.153164;8439
03/01/2018;17:00:00;7713.153164;7715.789138;7708.759874;7714.324708;1568
03/01/2018;18:00:00;7714.031822;7723.69706;7714.031822;7716.960682;2243
03/01/2018;19:00:00;7716.37491;7717.546454;7709.638532;7711.395848;1385
03/01/2018;20:00:00;7711.688734;7717.83934;7709.638532;7717.546454;692
03/01/2018;21:00:00;7717.253568;7723.111288;7716.667796;7721.353972;1249
03/01/2018;22:00:00;7721.646858;7726.040148;7721.646858;7723.111288;934
03/01/2018;23:00:00;7723.404174;7731.019211;7723.111288;7729.554781;1549
04/01/2018;00:00:00;7729.847667;7730.726325;7725.747262;7728.676122;1104
04/01/2018;01:00:00;7728.676122;7730.433439;7726.62592;7728.09035;1356
04/01/2018;02:00:00;7728.383236;7734.240957;7727.211692;7728.969008;2349
04/01/2018;03:00:00;7728.969008;7734.533843;7728.09035;7732.190755;1568
04/01/2018;04:00:00;7731.897869;7733.655185;7724.868604;7726.040148;1666
04/01/2018;05:00:00;7725.747262;7730.433439;7723.69706;7729.554781;2156
04/01/2018;06:00:00;7729.554781;7738.634247;7728.969008;7733.948071;3065
04/01/2018;07:00:00;7733.948071;7752.692776;7733.655185;7748.299485;9604
04/01/2018;08:00:00;7748.299485;7750.935459;7716.37491;7730.433439;62517
04/01/2018;09:00:00;7731.019211;7748.006599;7723.111288;7738.048475;42324
04/01/2018;10:00:00;7737.755589;7739.220019;7722.23263;7727.797464;29441
04/01/2018;11:00:00;7728.09035;7739.512905;7724.282832;7726.62592;19223
04/01/2018;12:00:00;7726.333034;7729.554781;7718.132226;7727.797464;17525
04/01/2018;13:00:00;7727.797464;7733.948071;7722.23263;7730.140553;15486
04/01/2018;14:00:00;7730.140553;7735.412501;7724.282832;7727.504578;23713
04/01/2018;15:00:00;7727.211692;7741.563107;7724.868604;7740.098677;8926
04/01/2018;17:00:00;7741.563107;7743.613309;7736.291159;7737.755589;1646
04/01/2018;18:00:00;7738.048475;7743.320423;7737.169817;7740.684449;851
04/01/2018;19:00:00;7740.391563;7743.613309;7736.584045;7737.755589;1159
04/01/2018;20:00:00;7738.048475;7741.270221;7731.897869;7738.341361;1517
04/01/2018;21:00:00;7738.634247;7742.734651;7737.169817;7741.270221;582
04/01/2018;22:00:00;7741.270221;7745.370625;7741.270221;7744.784853;695
04/01/2018;23:00:00;7744.784853;7746.835055;7743.320423;7744.491967;646
05/01/2018;00:00:00;7744.784853;7745.077739;7742.148879;7743.320423;690
05/01/2018;01:00:00;7743.320423;7748.592371;7743.027537;7747.420827;1126
05/01/2018;02:00:00;7747.420827;7753.86432;7747.127941;7752.39989;2383
05/01/2018;03:00:00;7752.39989;7755.621636;7748.592371;7753.571434;2235
05/01/2018;04:00:00;7753.571434;7768.801506;7753.571434;7764.408216;3371
05/01/2018;05:00:00;7764.11533;7768.50862;7761.772242;7765.57976;1945
05/01/2018;06:00:00;7765.57976;7767.922848;7761.18647;7765.286874;2595
05/01/2018;07:00:00;7764.993988;7778.173859;7760.600698;7767.337076;8619
05/01/2018;08:00:00;7767.629962;7769.387278;7748.885257;7760.014926;42362
05/01/2018;09:00:00;7760.893584;7785.496009;7754.742978;7782.274263;36837
