Date,Time,Type,Entry_Price,Open_830,High_830,Low_830,Close_830,Max_High_Prev5,Min_Low_Prev5,Prev_Candles_Start,Prev_Candles_End
2018-02-20,08:30:00,Bullish,7907.922363,7905.286389,7910.851223,7902.064642,7907.922363,7907.922363,7898.55001,08:25:00,08:29:00
2018-02-21,08:30:00,Bearish,7981.729638,7986.415814,7987.880244,7978.800778,7981.729638,7989.930446,7984.365612,08:25:00,08:29:00
2018-02-22,08:30:00,Bullish,7961.227617,7960.056073,7967.085337,7959.470301,7961.227617,7964.449363,7954.784125,08:25:00,08:29:00
2018-02-23,08:30:00,Bearish,7985.537156,7986.7087,7992.273535,7980.558094,7985.537156,7988.466016,7985.24427,08:25:00,08:29:00
2018-02-26,08:30:00,Bullish,8125.829557,8123.193583,8129.637075,8122.022039,8125.829557,8129.051303,8120.850494,08:25:00,08:29:00
2018-02-27,08:30:00,Bearish,8188.507164,8196.415086,8199.05106,8186.749847,8188.507164,8197.58663,8189.385822,08:25:00,08:29:00
2018-02-28,08:30:00,Bullish,8139.888085,8137.544997,8142.231173,8137.252111,8139.888085,8139.595199,8134.323251,08:25:00,08:29:00
2018-03-02,08:30:00,Bullish,7823.278305,7817.127699,7825.328507,7808.341118,7823.278305,7817.127699,7807.755346,08:25:00,08:29:00
2018-03-05,08:30:00,Bullish,7952.733923,7944.826,7953.905467,7943.068684,7952.733923,7946.583316,7935.746534,08:25:00,08:29:00
2018-03-06,08:30:00,Bullish,8111.185256,8104.741764,8111.185256,8103.277334,8111.185256,8107.670624,8103.57022,08:25:00,08:29:00
2018-03-07,08:30:00,Bullish,8048.214763,8040.013955,8050.557851,8032.398918,8048.214763,8040.892613,8030.641602,08:25:00,08:29:00
2018-03-09,08:30:00,Bullish,8228.715146,8225.213068,8229.006985,8220.251791,8228.715146,8228.423306,8224.337548,08:25:00,08:29:00
2018-03-12,08:30:00,Bearish,8343.700029,8346.910267,8348.953145,8343.408189,8343.700029,8349.536825,8346.618427,08:25:00,08:29:00
2018-03-13,08:30:00,Bearish,8401.19247,8401.77615,8404.402708,8398.565912,8401.19247,8405.278228,8399.733271,08:25:00,08:29:00
2018-03-14,08:30:00,Bullish,8298.173019,8294.379102,8301.966937,8292.919903,8298.173019,8297.2975,8290.293344,08:25:00,08:29:00
2018-03-15,08:30:00,Bullish,8254.980728,8254.688888,8258.482806,8251.47865,8254.980728,8257.023607,8252.35417,08:25:00,08:29:00
2018-03-16,08:30:00,Bullish,8259.358325,8250.311291,8264.319602,8250.019451,8259.358325,8252.35417,8244.474495,08:25:00,08:29:00
2018-03-19,08:30:00,Bearish,8121.901777,8138.828486,8140.579524,8121.609937,8121.901777,8140.871364,8133.283529,08:25:00,08:29:00
2018-03-20,08:30:00,Bullish,8041.93767,8036.392714,8048.358146,8035.517195,8041.93767,8046.023428,8033.766156,08:25:00,08:29:00
2018-03-21,08:30:00,Bearish,8038.143753,8039.894792,8040.186631,8031.723277,8038.143753,8040.186631,8035.809034,08:25:00,08:29:00
2018-03-23,08:30:00,Bullish,7829.478292,7812.259744,7832.39669,7810.508705,7829.478292,7824.808855,7811.092384,08:25:00,08:29:00
2018-03-26,08:30:00,Bullish,7777.238967,7769.067452,7777.238967,7767.900093,7777.238967,7769.651132,7757.6857,08:25:00,08:29:00
2018-03-27,08:30:00,Bearish,7947.381573,7960.222525,7961.098044,7943.587656,7947.381573,7960.806204,7952.92653,08:25:00,08:29:00
2018-03-28,08:30:00,Bearish,7600.675885,7601.843244,7608.26372,7590.169652,7600.675885,7609.139239,7592.212531,08:25:00,08:29:00
2018-03-29,08:30:00,Bullish,7602.135084,7594.255409,7605.345322,7589.002293,7602.135084,7602.718764,7591.045171,08:25:00,08:29:00
2018-04-02,08:30:00,Bearish,7629.276186,7633.361943,7636.572181,7621.688351,7629.276186,7638.03138,7630.151705,08:25:00,08:29:00
2018-04-04,08:30:00,Bullish,7415.941288,7405.726895,7419.443366,7397.84722,7415.941288,7413.02289,7404.267696,08:25:00,08:29:00
2018-04-05,08:30:00,Bearish,7736.089554,7746.595787,7748.346826,7731.711957,7736.089554,7747.763147,7742.51003,08:25:00,08:29:00
2018-04-09,08:30:00,Bullish,7589.002293,7581.706298,7592.79621,7581.414458,7589.002293,7590.461492,7578.49606,08:25:00,08:29:00
2018-04-10,08:30:00,Bullish,7702.527977,7687.060467,7703.111656,7686.768627,7702.527977,7691.438064,7686.476788,08:25:00,08:29:00
2018-04-11,08:30:00,Bullish,7703.403496,7692.897263,7703.987176,7688.811506,7703.403496,7694.648302,7688.811506,08:25:00,08:29:00
2018-04-13,08:30:00,Bullish,7828.019093,7824.225176,7828.894613,7821.890457,7828.019093,7828.019093,7820.431258,08:25:00,08:29:00
2018-04-16,08:30:00,Bullish,7800.586151,7800.002472,7805.547428,7798.251433,7800.586151,7803.796389,7798.835113,08:25:00,08:29:00
2018-04-17,08:30:00,Bearish,7874.421622,7881.133938,7882.884976,7872.670583,7874.421622,7884.636015,7879.966578,08:25:00,08:29:00
2018-04-18,08:30:00,Bearish,7972.187957,7974.522675,7976.857394,7970.436918,7972.187957,7980.651311,7973.647156,08:25:00,08:29:00
2018-04-23,08:30:00,Bearish,7821.014938,7823.057816,7827.435413,7818.09654,7821.014938,7823.641496,7820.723098,08:25:00,08:29:00
2018-04-24,08:30:00,Bullish,7810.508705,7802.92087,7811.967904,7799.126952,7810.508705,7805.839268,7800.294312,08:25:00,08:29:00
2018-04-25,08:30:00,Bearish,7612.057637,7616.727074,7617.894433,7608.55556,7612.057637,7617.602594,7611.765797,08:25:00,08:29:00
2018-04-26,08:30:00,Bearish,7705.154535,7710.115812,7716.244448,7701.360618,7705.154535,7718.287326,7708.072933,08:25:00,08:29:00
2018-04-27,08:30:00,Bearish,7882.884976,7884.344175,7887.262574,7879.382899,7882.884976,7893.683049,7882.009457,08:25:00,08:29:00
2018-04-30,08:30:00,Bullish,7798.835113,7793.290156,7799.126952,7791.539117,7798.835113,7797.375914,7792.706477,08:25:00,08:29:00
2018-05-01,08:30:00,Bearish,7695.231982,7698.734059,7703.111656,7691.729904,7695.231982,7703.403496,7692.897263,08:25:00,08:29:00
2018-05-02,08:30:00,Bearish,7808.757666,7822.182297,7823.933336,7804.088229,7808.757666,7826.851734,7819.263899,08:25:00,08:29:00
2018-05-03,08:30:00,Bullish,7722.373084,7721.789404,7727.6262,7713.909729,7722.373084,7726.167001,7717.995487,08:25:00,08:29:00
2018-05-04,08:30:00,Bullish,7724.415962,7723.248603,7731.128278,7722.664923,7724.415962,7730.252758,7720.330205,08:25:00,08:29:00
2018-05-07,08:30:00,Bearish,7939.793738,7941.252937,7947.381573,7935.999821,7939.793738,7950.008132,7940.669258,08:25:00,08:29:00
2018-05-08,08:30:00,Bearish,7951.175491,7951.75917,7958.179646,7951.175491,7951.175491,7957.304127,7951.467331,08:25:00,08:29:00
2018-05-09,08:30:00,Bearish,7973.938996,7976.273714,7979.775792,7972.771636,7973.938996,7980.943151,7975.981874,08:25:00,08:29:00
2018-05-10,08:30:00,Bearish,8071.70533,8074.915568,8075.499248,8068.203253,8071.70533,8076.082927,8073.748209,08:25:00,08:29:00
2018-05-11,08:30:00,Bullish,8124.236495,8118.399699,8124.820175,8116.64866,8124.236495,8122.485456,8117.81602,08:25:00,08:29:00
2018-05-14,08:30:00,Bullish,8148.459199,8141.455044,8148.459199,8140.871364,8148.459199,8142.622403,8139.120325,08:25:00,08:29:00
2018-05-16,08:30:00,Bullish,8055.654141,8054.778622,8059.739898,8053.903102,8055.654141,8058.572539,8050.401025,08:25:00,08:29:00
2018-05-17,08:30:00,Bullish,8069.662452,8069.078772,8071.413491,8064.409335,8069.662452,8069.662452,8064.409335,08:25:00,08:29:00
2018-05-21,08:30:00,Bullish,8092.717796,8084.254442,8092.717796,8082.503403,8092.717796,8087.46468,8082.503403,08:25:00,08:29:00
2018-05-22,08:30:00,Bearish,8103.224029,8104.099549,8106.434267,8102.05667,8103.224029,8105.558748,8103.515869,08:25:00,08:29:00
2018-05-23,08:30:00,Bullish,8000.788258,7994.367782,8003.414816,7994.367782,8000.788258,7994.951462,7989.698345,08:25:00,08:29:00
2018-05-24,08:30:00,Bearish,8112.271063,8121.609937,8122.193617,8111.395544,8112.271063,8125.403855,8117.81602,08:25:00,08:29:00
2018-05-25,08:30:00,Bullish,8130.365131,8120.734418,8131.240651,8118.691539,8130.365131,8124.820175,8117.23234,08:25:00,08:29:00
2018-05-28,08:30:00,Bullish,8143.789762,8140.871364,8145.540801,8140.871364,8143.789762,8144.373442,8139.995845,08:25:00,08:29:00
2018-05-29,08:30:00,Bullish,8093.593316,8090.091238,8100.889311,8086.58916,8093.593316,8091.550437,8078.417646,08:25:00,08:29:00
2018-05-31,08:30:00,Bearish,8144.373442,8147.58368,8149.334719,8139.412165,8144.373442,8151.961277,8144.373442,08:25:00,08:29:00
2018-06-01,08:30:00,Bullish,8184.647335,8183.479976,8190.192291,8182.604456,8184.647335,8188.149413,8182.604456,08:25:00,08:29:00
2018-06-04,08:30:00,Bullish,8297.2975,8292.628063,8298.756699,8288.250466,8297.2975,8294.379102,8290.877024,08:25:00,08:29:00
2018-06-05,08:30:00,Bullish,8366.755373,8364.420655,8367.047213,8362.377776,8366.755373,8364.420655,8357.4165,08:25:00,08:29:00
2018-06-06,08:30:00,Bullish,8385.141281,8381.055524,8386.016801,8379.596325,8385.141281,8381.055524,8377.845286,08:25:00,08:29:00
2018-06-07,08:30:00,Bearish,8413.741582,8421.913097,8423.080456,8412.574223,8413.741582,8422.204936,8417.535499,08:25:00,08:29:00
2018-06-08,08:30:00,Bullish,8316.635472,8306.163685,8321.2896,8306.163685,8316.635472,8308.490749,8300.346025,08:25:00,08:29:00
2018-06-11,08:30:00,Bullish,8346.887303,8343.68759,8348.341718,8342.524058,8346.887303,8345.723771,8341.651409,08:25:00,08:29:00
2018-06-12,08:30:00,Bullish,8386.738272,8384.992974,8387.901804,8383.247676,8386.738272,8387.320038,8384.992974,08:25:00,08:29:00
2018-06-13,08:30:00,Bearish,8426.880124,8430.952486,8432.406901,8425.134826,8426.880124,8432.406901,8426.589241,08:25:00,08:29:00
2018-06-18,08:30:00,Bearish,8404.773017,8415.244805,8415.826571,8404.191251,8404.773017,8415.826571,8410.88156,08:25:00,08:29:00
2018-06-19,08:30:00,Bullish,8363.758516,8354.159378,8363.758516,8351.832314,8363.758516,8358.522622,8350.668782,08:25:00,08:29:00
2018-06-21,08:30:00,Bullish,8527.816521,8519.671797,8528.107404,8517.926499,8527.816521,8521.126212,8515.890318,08:25:00,08:29:00
2018-06-22,08:30:00,Bearish,8445.205752,8453.932242,8456.841072,8444.914869,8445.205752,8457.713721,8453.932242,08:25:00,08:29:00
2018-06-25,08:30:00,Bearish,8322.162249,8330.01609,8331.179622,8317.799004,8322.162249,8332.634037,8326.525494,08:25:00,08:29:00
2018-06-26,08:30:00,Bullish,8247.987088,8244.787375,8250.314151,8239.551481,8247.987088,8246.532673,8243.042077,08:25:00,08:29:00
2018-06-27,08:30:00,Bullish,8286.092759,8282.31128,8291.328653,8278.820684,8286.092759,8286.092759,8278.529801,08:25:00,08:29:00
2018-06-28,08:30:00,Bullish,8126.688882,8125.816233,8129.597712,8122.907403,8126.688882,8125.816233,8118.253275,08:25:00,08:29:00
2018-06-29,08:30:00,Bullish,8255.259162,8243.042077,8257.00446,8242.460311,8255.259162,8245.950907,8241.587662,08:25:00,08:29:00
2018-07-03,08:30:00,Bearish,8305.000153,8310.236047,8311.981345,8304.70927,8305.000153,8314.890174,8309.072515,08:25:00,08:29:00
2018-07-05,08:30:00,Bullish,8243.914726,8236.933534,8247.696205,8235.479119,8243.914726,8245.369141,8234.024704,08:25:00,08:29:00
2018-07-06,08:30:00,Bearish,8300.055142,8303.545738,8304.70927,8295.401014,8300.055142,8308.781632,8301.509557,08:25:00,08:29:00
2018-07-09,08:30:00,Bullish,8461.4952,8457.422838,8462.658732,8454.223125,8461.4952,8458.004604,8452.186944,08:25:00,08:29:00
2018-07-11,08:30:00,Bullish,8429.498071,8428.334539,8431.825135,8421.353348,8429.498071,8431.534252,8425.425709,08:25:00,08:29:00
2018-07-12,08:30:00,Bearish,8486.511137,8487.092903,8488.8382,8481.275243,8486.511137,8488.547317,8484.474956,08:25:00,08:29:00
2018-07-13,08:30:00,Bullish,8595.301374,8593.556076,8599.373735,8591.810778,8595.301374,8593.846959,8590.06548,08:25:00,08:29:00
2018-07-16,08:30:00,Bearish,8601.409916,8603.73698,8607.809342,8599.664618,8601.409916,8607.518459,8603.155214,08:25:00,08:29:00
2018-07-17,08:30:00,Bullish,8502.218818,8490.001732,8505.127648,8488.547317,8502.218818,8493.783211,8487.383786,08:25:00,08:29:00
2018-07-19,08:30:00,Bullish,8592.97431,8585.993118,8593.556076,8581.048107,8592.97431,8586.865767,8583.375171,08:25:00,08:29:00
2018-07-23,08:30:00,Bullish,8553.414224,8540.324489,8553.995989,8540.324489,8553.414224,8544.396851,8540.033606,08:25:00,08:29:00
2018-07-24,08:30:00,Bullish,8690.129227,8683.438919,8690.129227,8682.56627,8690.129227,8684.311568,8679.948323,08:25:00,08:29:00
2018-07-25,08:30:00,Bullish,8637.479407,8632.825279,8638.642939,8629.0438,8637.479407,8636.315875,8632.825279,08:25:00,08:29:00
2018-07-26,08:30:00,Bullish,8643.297066,8631.370864,8644.751481,8625.553204,8643.297066,8633.697928,8614.499651,08:25:00,08:29:00
2018-07-27,08:30:00,Bearish,8671.803599,8673.548897,8676.457727,8665.11329,8671.803599,8676.166844,8669.185652,08:25:00,08:29:00
2018-07-31,08:30:00,Bullish,8423.680411,8408.554496,8425.716592,8404.191251,8423.680411,8423.680411,8399.246241,08:25:00,08:29:00
2018-08-01,08:30:00,Bullish,8469.058157,8460.622551,8474.003168,8459.168136,8469.058157,8463.240498,8458.295487,08:25:00,08:29:00
2018-08-02,08:30:00,Bullish,8410.88156,8410.008911,8417.862752,8406.227432,8410.88156,8412.045092,8405.645666,08:25:00,08:29:00
2018-08-03,08:30:00,Bearish,8594.137842,8599.082852,8607.518459,8593.846959,8594.137842,8604.900512,8596.755789,08:25:00,08:29:00
2018-08-06,08:30:00,Bearish,8603.446097,8607.809342,8609.55464,8603.446097,8603.446097,8610.136406,8606.354927,08:25:00,08:29:00
2018-08-07,08:30:00,Bullish,8688.383929,8686.929514,8691.874525,8683.729802,8688.383929,8688.383929,8685.184216,08:25:00,08:29:00
2018-08-09,08:30:00,Bearish,8698.855717,8699.437483,8700.310132,8695.656004,8698.855717,8700.310132,8696.819536,08:25:00,08:29:00
2018-08-10,08:30:00,Bearish,8633.697928,8637.77029,8638.933822,8632.534396,8633.697928,8640.67912,8634.570577,08:25:00,08:29:00
2018-08-13,08:30:00,Bullish,8652.314439,8645.915013,8653.477971,8641.842651,8652.314439,8650.278258,8644.460598,08:25:00,08:29:00
2018-08-14,08:30:00,Bearish,8652.896205,8653.187088,8656.386801,8645.915013,8652.896205,8658.132099,8652.023556,08:25:00,08:29:00
2018-08-15,08:30:00,Bearish,8604.027863,8607.809342,8610.136406,8601.700799,8604.027863,8608.681991,8602.864331,08:25:00,08:29:00
2018-08-20,08:30:00,Bearish,8615.3723,8616.244949,8618.572013,8612.754353,8615.3723,8620.026427,8615.3723,08:25:00,08:29:00
2018-08-21,08:30:00,Bearish,8611.009055,8613.336119,8616.244949,8609.55464,8611.009055,8615.3723,8611.009055,08:25:00,08:29:00
2018-08-23,08:30:00,Bullish,8640.970003,8636.606758,8646.205896,8636.024992,8640.970003,8636.897641,8631.079981,08:25:00,08:29:00
2018-08-24,08:30:00,Bullish,8671.512716,8665.695056,8672.385365,8663.658875,8671.512716,8668.02212,8664.531524,08:25:00,08:29:00
2018-08-27,08:30:00,Bullish,8770.703815,8762.849974,8771.285581,8761.977325,8770.703815,8764.886155,8761.395559,08:25:00,08:29:00
2018-08-28,08:30:00,Bearish,8824.226284,8828.298646,8830.916593,8823.935401,8824.226284,8830.62571,8826.262465,08:25:00,08:29:00
2018-08-29,08:30:00,Bullish,8835.861604,8833.243657,8838.770433,8830.62571,8835.861604,8834.407189,8830.62571,08:25:00,08:29:00
2018-08-30,08:30:00,Bullish,8903.346457,8902.473808,8908.291467,8899.855861,8903.346457,8904.509988,8900.146744,08:25:00,08:29:00
2018-08-31,08:30:00,Bullish,8899.274095,8891.420254,8899.564978,8890.256722,8899.274095,8894.038201,8889.384073,08:25:00,08:29:00
2018-09-04,08:30:00,Bearish,8886.18436,8887.057009,8887.929658,8880.948467,8886.18436,8891.420254,8885.311711,08:25:00,08:29:00
2018-09-05,08:30:00,Bearish,8856.514296,8860.586657,8861.459306,8850.987519,8856.514296,8865.240785,8858.550477,08:25:00,08:29:00
2018-09-06,08:30:00,Bullish,8770.412932,8761.104676,8771.867347,8760.52291,8770.412932,8766.631453,8759.941144,08:25:00,08:29:00
2018-09-07,08:30:00,Bullish,8627.880268,8617.699364,8629.625566,8616.535832,8627.880268,8620.899076,8610.718172,08:25:00,08:29:00
2018-09-10,08:30:00,Bullish,8696.528653,8692.747174,8699.437483,8689.256578,8696.528653,8693.32894,8689.547461,08:25:00,08:29:00
2018-09-11,08:30:00,Bullish,8642.7153,8636.897641,8644.751481,8633.988811,8642.7153,8638.061173,8631.370864,08:25:00,08:29:00
2018-09-12,08:30:00,Bearish,8717.472228,8727.944016,8728.816664,8713.981632,8717.472228,8729.107547,8722.999005,08:25:00,08:29:00
2018-09-13,08:30:00,Bullish,8768.105877,8766.076961,8773.902781,8765.787116,8768.105877,8767.236342,8763.468355,08:25:00,08:29:00
2018-09-14,08:30:00,Bearish,8806.655283,8813.611567,8819.698316,8806.075593,8806.655283,8820.567851,8811.872496,08:25:00,08:29:00
2018-09-17,08:30:00,Bearish,8756.512071,8764.627736,8765.497271,8756.222226,8756.512071,8765.497271,8761.729284,08:25:00,08:29:00
2018-09-19,08:30:00,Bullish,8728.976781,8726.947865,8731.005697,8725.208794,8728.976781,8727.527555,8722.310342,08:25:00,08:29:00
2018-09-20,08:30:00,Bullish,8789.844264,8778.250458,8790.134109,8771.873864,8789.844264,8779.989529,8776.511387,08:25:00,08:29:00
2018-09-21,08:30:00,Bearish,8839.117941,8840.277322,8841.436702,8827.524135,8839.117941,8851.871128,8834.770264,08:25:00,08:29:00
2018-09-24,08:30:00,Bearish,8699.412575,8702.021181,8707.238394,8697.963349,8699.412575,8705.789168,8700.571956,08:25:00,08:29:00
2018-09-25,08:30:00,Bullish,8786.076277,8783.467671,8791.87318,8783.467671,8786.076277,8789.844264,8782.88798,08:25:00,08:29:00
2018-09-26,08:30:00,Bullish,8815.060793,8807.234974,8818.24909,8802.887296,8815.060793,8814.481103,8804.336522,08:25:00,08:29:00
2018-09-27,08:30:00,Bullish,8845.78438,8841.726548,8847.813296,8840.567167,8845.78438,8842.596083,8834.480419,08:25:00,08:29:00
2018-09-28,08:30:00,Bullish,8859.117257,8851.581283,8860.566483,8850.711747,8859.117257,8853.900044,8843.755464,08:25:00,08:29:00
2018-10-02,08:30:00,Bullish,8883.754095,8882.88456,8890.710379,8878.826728,8883.754095,8883.46425,8878.536883,08:25:00,08:29:00
2018-10-03,08:30:00,Bullish,8915.637063,8909.84016,8918.535514,8906.651863,8915.637063,8913.897992,8909.550315,08:25:00,08:29:00
2018-10-05,08:30:00,Bullish,8707.818085,8706.948549,8710.426691,8696.224278,8707.818085,8709.847001,8701.731336,08:25:00,08:29:00
2018-10-08,08:30:00,Bearish,8563.185351,8563.765041,8571.880705,8553.04077,8563.185351,8579.99637,8561.44628,08:25:00,08:29:00
2018-10-09,08:30:00,Bullish,8558.547828,8557.098602,8565.214267,8549.562628,8558.547828,8557.098602,8547.823557,08:25:00,08:29:00
2018-10-10,08:30:00,Bearish,8512.172603,8525.215635,8528.693777,8506.95539,8512.172603,8529.563312,8520.578112,08:25:00,08:29:00
2018-10-12,08:30:00,Bullish,8307.541921,8303.194244,8316.527121,8301.165328,8307.541921,8308.991147,8289.571521,08:25:00,08:29:00
2018-10-15,08:30:00,Bearish,8275.948799,8287.83245,8290.730902,8270.441741,8275.948799,8296.527805,8286.962915,08:25:00,08:29:00
2018-10-17,08:30:00,Bearish,8487.82561,8499.419416,8504.056938,8484.927158,8487.82561,8503.187403,8487.245919,08:25:00,08:29:00
2018-10-18,08:30:00,Bearish,8418.552617,8424.92921,8429.276888,8412.755714,8418.552617,8433.33472,8422.030759,08:25:00,08:29:00
2018-10-22,08:30:00,Bullish,8309.570837,8301.745018,8311.309908,8296.81765,8309.570837,8304.933315,8298.266876,08:25:00,08:29:00
2018-10-23,08:30:00,Bearish,8119.722259,8146.098168,8147.257549,8116.244117,8119.722259,8146.677858,8136.243433,08:25:00,08:29:00
2018-10-24,08:30:00,Bearish,8255.369793,8255.949483,8263.195612,8241.16738,8255.369793,8266.383909,8255.369793,08:25:00,08:29:00
2018-10-25,08:30:00,Bullish,8017.406918,8008.131873,8020.88506,8000.306054,8017.406918,8010.450634,7998.277138,08:25:00,08:29:00
2018-10-26,08:30:00,Bullish,7912.772816,7873.933565,7917.120493,7872.194494,7912.772816,7877.121861,7854.513939,08:25:00,08:29:00
2018-10-29,08:30:00,Bullish,8075.086104,8060.593847,8079.723627,8059.434466,8075.086104,8072.767343,8058.854776,08:25:00,08:29:00
2018-10-30,08:30:00,Bearish,7734.228199,7761.473643,7762.922869,7722.634392,7734.228199,7766.690856,7737.996186,08:25:00,08:29:00
2018-10-31,08:30:00,Bullish,8041.174221,8031.899176,8046.681279,8031.319486,8041.174221,8039.43515,8024.363202,08:25:00,08:29:00
2018-11-01,08:30:00,Bullish,8112.765975,8104.360465,8113.925356,8091.607278,8112.765975,8108.418298,8099.143253,08:25:00,08:29:00
2018-11-02,08:30:00,Bearish,8154.793523,8174.502994,8182.328813,8153.054452,8154.793523,8178.850671,8160.010736,08:25:00,08:29:00
2018-11-05,08:30:00,Bearish,8064.071988,8080.593162,8082.332233,8058.275085,8064.071988,8082.622079,8076.825175,08:25:00,08:29:00
2018-11-06,08:30:00,Bullish,8050.159421,8047.260969,8056.246169,8045.521898,8050.159421,8048.42035,8036.246853,08:25:00,08:29:00
2018-11-07,08:30:00,Bearish,8194.212464,8206.385961,8208.125032,8192.183548,8194.212464,8211.893019,8195.951535,08:25:00,08:29:00
2018-11-08,08:30:00,Bullish,8324.063095,8323.77325,8336.526437,8319.715418,8324.063095,8327.831082,8318.556037,08:25:00,08:29:00
2018-11-09,08:30:00,Bullish,8240.297845,8230.153264,8245.225212,8229.283729,8240.297845,8241.16738,8227.254812,08:25:00,08:29:00
2018-11-12,08:30:00,Bullish,8116.823807,8108.708143,8124.649626,8108.708143,8116.823807,8116.533962,8106.679227,08:25:00,08:29:00
2018-11-13,08:30:00,Bullish,7980.306738,7958.858196,7985.523951,7957.40897,7980.306738,7959.148041,7948.42377,08:25:00,08:29:00
2018-11-16,08:30:00,Bearish,7913.642351,7926.105693,7933.061977,7912.193126,7913.642351,7929.29399,7916.250958,08:25:00,08:29:00
2018-11-20,08:30:00,Bearish,7520.322472,7537.713181,7541.771014,7516.26464,7520.322472,7558.292188,7524.959994,08:25:00,08:29:00
2018-11-22,08:30:00,Bullish,7593.363452,7591.914226,7599.4502,7591.624381,7593.363452,7595.392368,7591.04469,08:25:00,08:29:00
2018-11-23,08:30:00,Bullish,7581.189955,7570.755529,7586.697013,7569.885994,7581.189955,7574.233671,7561.190639,08:25:00,08:29:00
2018-11-26,08:30:00,Bearish,7679.737309,7680.027154,7685.824057,7676.549012,7679.737309,7684.374831,7677.418548,08:25:00,08:29:00
2018-11-28,08:30:00,Bullish,7839.152146,7830.456791,7843.209978,7827.848185,7839.152146,7830.746636,7824.659888,08:25:00,08:29:00
2018-11-30,08:30:00,Bearish,8006.972492,8007.552183,8011.030324,8002.624815,8006.972492,8009.581099,8004.074041,08:25:00,08:29:00
2018-12-03,08:30:00,Bullish,8235.080632,8230.443109,8240.58769,8228.993883,8235.080632,8233.921251,8224.936051,08:25:00,08:29:00
2018-12-06,08:30:00,Bearish,7722.924237,7723.214083,7735.387579,7712.779657,7722.924237,7733.648508,7720.025786,08:25:00,08:29:00
2018-12-07,08:30:00,Bearish,7895.961797,7896.831332,7906.975913,7885.527371,7895.961797,7906.106377,7891.614119,08:25:00,08:29:00
