DateTime,Position,Position_Entry_Price,Exit_Price,Exit_Reason,PnL,Cumulative_PnL
2019-12-17 01:30:00,-1,9826.128539,9827.843517,Stop_Loss,-1.7149779999999737,116.46112299999913
2019-12-18 03:50:00,-1,9817.435372,9819.292861,Stop_Loss,-1.8574889999999868,114.60363399999915
2019-12-18 07:25:00,-1,9819.7155475,9821.288015,Stop_Loss,-1.5724675000001298,113.03116649999902
2019-12-20 05:00:00,-1,9890.68599,9892.543479,Stop_Loss,-1.8574889999999868,111.17367749999903
2019-12-23 04:30:00,-1,9942.84499,9944.702479,Stop_Loss,-1.8574889999999868,109.31618849999904
2019-12-23 05:05:00,-1,9942.84499,9944.702479,Stop_Loss,-1.8574889999999868,107.45869949999906
2019-12-26 01:10:00,-1,9964.079118,9965.794096,Stop_Loss,-1.7149779999999737,105.74372149999908
2019-12-26 05:20:00,-1,9965.2192055,9966.934184,Stop_Loss,-1.714978500000143,104.02874299999894
2019-12-27 04:10:00,-1,10064.834345,10066.691834,Stop_Loss,-1.8574889999999868,102.17125399999895
2020-01-10 04:10:00,-1,10307.815478,10309.530456,Stop_Loss,-1.7149779999999737,100.45627599999898
2020-01-10 05:05:00,-1,10308.528033,10310.385522,Stop_Loss,-1.8574889999999868,98.59878699999899
2020-01-13 02:00:00,-1,10271.4751915,10272.477615,Stop_Loss,-1.0024235000000772,97.59636349999892
2020-01-13 03:30:00,-1,10280.453379999999,10281.598314,Stop_Loss,-1.14493400000174,96.45142949999718
2020-01-13 04:35:00,-1,10287.2939045,10288.723861,Stop_Loss,-1.4299565000001166,95.02147299999706
2020-01-17 01:55:00,-1,10426.24206,10427.814527,Stop_Loss,-1.5724669999999605,93.4490059999971
2020-01-17 04:50:00,-1,10452.464071,10454.036538,Stop_Loss,-1.5724669999999605,91.87653899999714
2020-01-22 02:20:00,-1,10524.147068,10525.862046,Stop_Loss,-1.7149779999999737,90.16156099999716
2020-01-22 04:35:00,-1,10522.8644695,10523.866893,Stop_Loss,-1.0024235000000772,89.15913749999709
2020-01-24 02:05:00,-1,10566.472814,10568.330303,Stop_Loss,-1.8574889999999868,87.3016484999971
2020-02-10 04:40:00,-1,10734.778221,10736.208177,Stop_Loss,-1.4299559999999474,85.87169249999715
2020-02-11 04:50:00,-1,10908.641554,10909.786488,Stop_Loss,-1.144933999999921,84.72675849999723
2020-02-14 06:55:00,-1,10998.850972,11000.708461,Stop_Loss,-1.8574889999999868,82.86926949999724
2020-02-17 08:00:00,0,,11008.399204,Hard_Exit_08:00,28.644697000001543,111.51396649999879
2020-02-19 03:50:00,-1,11023.5053625,11024.935319,Stop_Loss,-1.4299565000001166,110.08400999999867
2020-06-09 02:40:00,-1,11288.5910215,11248.5910215,Take_Profit,40.0,150.08400999999867
2020-06-10 02:05:00,-1,11412.1101295,11413.396971,Stop_Loss,-1.2868414999993547,148.79716849999932
2020-07-06 04:45:00,-1,11973.136434,11973.993823,Stop_Loss,-0.8573890000006941,147.93977949999862
2020-08-19 03:15:00,-1,13050.190255,13051.19047,Stop_Loss,-1.0002150000000256,146.9395644999986
2020-12-03 03:05:00,-1,14279.837489,14280.550618,Stop_Loss,-0.7131289999997534,146.22643549999884
2020-12-04 03:45:00,-1,14308.7205975,14310.577612,Stop_Loss,-1.8570144999994227,144.36942099999942
2020-12-08 02:55:00,-1,14401.3753225,14403.232337,Stop_Loss,-1.8570144999994227,142.5124065
2020-12-09 08:00:00,0,,14445.271928,Hard_Exit_08:00,25.16548049999983,167.67788699999983
2020-12-18 02:45:00,-1,14574.790301,14576.64739,Stop_Loss,-1.8570889999991778,165.82079800000065
2020-12-30 04:05:00,-1,14737.9947975,14739.566064,Stop_Loss,-1.571266500001002,164.24953149999965
2021-02-09 06:15:00,-1,15635.333703,15637.047881,Stop_Loss,-1.7141780000001745,162.53535349999947
2021-04-19 02:20:00,-1,16061.909936,16063.33791,Stop_Loss,-1.4279740000001766,161.1073794999993
2021-04-19 04:15:00,-1,16051.32746,16053.041447,Stop_Loss,-1.7139869999991788,159.39339250000012
2021-04-27 08:00:00,0,,16045.035177,Hard_Exit_08:00,18.44782949999899,177.8412219999991
2021-06-14 04:00:00,-1,16049.761463499999,16051.045972,Stop_Loss,-1.2845085000008112,176.5567134999983
2021-06-23 02:05:00,-1,16365.579396500001,16367.2932,Stop_Loss,-1.7138034999989031,174.8429099999994
2021-07-12 02:00:00,-1,16968.452505499998,16970.309407,Stop_Loss,-1.856901500003005,172.9860084999964
2021-07-12 04:35:00,-1,16991.348232,16993.205134,Stop_Loss,-1.8569019999995362,171.12910649999685
2021-08-06 04:40:00,-1,17349.952555000003,17351.52326,Stop_Loss,-1.57070499999827,169.55840149999858
2021-08-13 01:25:00,-1,17257.367959,17258.509369,Stop_Loss,-1.1414100000001781,168.4169914999984
2021-08-16 03:10:00,-1,17298.294071,17299.721678,Stop_Loss,-1.4276070000014442,166.98938449999696
2021-08-24 04:10:00,-1,17601.8055505,17603.662452,Stop_Loss,-1.856901499999367,165.1324829999976
2021-08-30 03:55:00,-1,17681.7974965,17683.5113,Stop_Loss,-1.7138034999989031,163.4186794999987
2021-08-30 05:20:00,-1,17684.516364,17686.373266,Stop_Loss,-1.8569019999995362,161.56177749999915
2021-08-31 05:20:00,-1,17926.638676,17886.638676,Take_Profit,40.0,201.56177749999915
2021-09-01 02:00:00,-1,17908.8944875,17910.178996,Stop_Loss,-1.2845084999971732,200.27726900000198
2021-09-06 03:40:00,-1,17969.8543605,17971.138869,Stop_Loss,-1.2845084999971732,198.9927605000048
2021-11-04 04:25:00,-1,18548.904269,18549.472452,Stop_Loss,-0.5681830000030459,198.42457750000176
2021-11-18 08:00:00,0,,18783.722274,Hard_Exit_08:00,12.599991000002774,211.02456850000453
2021-11-19 01:40:00,-1,18967.997136500002,18969.853955,Stop_Loss,-1.8568184999967343,209.1677500000078
2021-11-19 03:15:00,-1,18976.015312,18977.585767,Stop_Loss,-1.5704550000009476,207.59729500000685
2024-02-08 05:00:00,-1,19122.9594,19124.289392,Stop_Loss,-1.329991999999038,206.26730300000781
2024-02-09 02:55:00,-1,19205.5043555,19206.834348,Stop_Loss,-1.3299924999992072,204.9373105000086
2024-02-12 03:10:00,-1,19357.462115000002,19359.328113,Stop_Loss,-1.8659979999974894,203.07131250001112
2024-02-23 04:15:00,-1,19310.6955735,19311.623561,Stop_Loss,-0.9279874999992899,202.14332500001183
2024-03-01 03:20:00,-1,19451.1291995,19451.521181,Stop_Loss,-0.3919815000008384,201.751343500011
2024-05-16 02:15:00,-1,19802.83443,19804.305642,Stop_Loss,-1.4712120000003779,200.2801315000106
2024-05-21 02:15:00,-1,19833.107525,19834.44654,Stop_Loss,-1.3390150000013818,198.94111650000923
2024-06-06 07:10:00,-1,20208.017994,20209.885797,Stop_Loss,-1.867802999997366,197.07331350001186
2024-06-12 04:35:00,-1,20379.3452045,20380.68422,Stop_Loss,-1.3390154999979131,195.73429800001395
2024-06-13 01:35:00,-1,20766.549987,20767.228018,Stop_Loss,-0.6780310000031022,195.05626700001085
2024-06-20 02:05:00,-1,21212.769966,21213.98713,Stop_Loss,-1.2171640000015032,193.83910300000935
2024-07-09 02:25:00,-1,21634.849081,21636.457663,Stop_Loss,-1.6085820000007516,192.2305210000086
2024-07-09 03:40:00,-1,21638.632789,21640.110898,Stop_Loss,-1.4781089999996766,190.75241200000892
2024-07-10 01:50:00,-1,21613.451562000002,21615.321089,Stop_Loss,-1.869526999998925,188.88288500001
2024-12-04 02:35:00,-1,22036.992159,22038.218515,Stop_Loss,-1.226355999999214,187.65652900001078
2024-12-05 05:00:00,-1,22185.6607525,22186.758168,Stop_Loss,-1.097415500000352,186.55911350001043
2025-02-18 02:45:00,-1,22981.4018965,22983.273026,Stop_Loss,-1.8711294999993697,184.68798400001106
2025-07-15 01:25:00,-1,23374.982316,23376.72984,Stop_Loss,-1.7475239999985206,182.94046000001254
2025-07-15 04:10:00,-1,23391.393254000002,23393.140778,Stop_Loss,-1.7475239999985206,181.19293600001402
2025-07-21 04:05:00,-1,23525.710466999997,23527.457991,Stop_Loss,-1.7475240000021586,179.44541200001186
2025-08-13 04:55:00,-1,24238.576355999998,24239.440214,Stop_Loss,-0.8638580000006186,178.58155400001124
2025-09-15 02:00:00,-1,24389.935697,24391.683221,Stop_Loss,-1.7475239999985206,176.83403000001272
2025-09-22 02:15:00,-1,24830.75,24790.75,Take_Profit,40.0,216.83403000001272
2025-09-23 01:15:00,-1,25003.375,25004.25,Stop_Loss,-0.875,215.95903000001272
2025-10-03 04:35:00,-1,25179.125,25180.75,Stop_Loss,-1.625,214.33403000001272
2025-10-27 03:55:00,-1,25803.75,25805.5,Stop_Loss,-1.75,212.58403000001272
