Date,FVG_Type,Trade_Type,Entry_Time,Entry_Price,Stop_Loss,Risk,SL_Hit,TP1,TP1.5,TP2,TP2.5,TP3,TP3.5
2024-07-29,Bearish,Long,10:45:00,20104.013144,20073.482537,30.5306070000006,True,True,True,True,True,True,False
2024-08-08,Bullish,Short,10:00:00,19139.298159,19158.608115,19.309955999997328,True,False,False,False,False,False,False
2024-08-09,Bullish,Short,10:15:00,19318.306674,19333.70245,15.395776000001206,True,False,False,False,False,False,False
2024-08-12,Bullish,Short,10:15:00,19445.387063,19468.6112,23.224137000001065,True,True,True,False,False,False,False
2024-08-14,Bullish,Short,11:30:00,19861.073017,19887.689443,26.6164260000005,True,False,False,False,False,False,False
2024-08-20,Bearish,Long,10:45:00,20721.931749,20718.53946,3.392288999999437,True,False,False,False,False,False,False
2024-08-23,Bearish,Long,10:15:00,20635.558836,20622.772514,12.786321999999927,True,False,False,False,False,False,False
2024-08-26,Bearish,Long,10:00:00,20468.292862,20466.466245,1.8266169999988051,True,False,False,False,False,False,False
2024-08-27,Bullish,Short,10:15:00,20483.166748,20526.744622,43.5778739999987,True,True,False,False,False,False,False
2024-08-28,Bearish,Long,09:15:00,20437.762256,20416.103791,21.658465000000433,True,False,False,False,False,False,False
2024-08-28,Bearish,Long,14:15:00,20307.550522,20306.767686,0.7828360000021348,True,False,False,False,False,False,False
2024-09-02,Bearish,Long,09:30:00,20519.960043,20465.944354,54.01568899999984,True,False,False,False,False,False,False
2024-09-02,Bullish,Short,10:15:00,20509.261283,20516.045863,6.784579999999551,True,True,False,False,False,False,False
2024-09-05,Bearish,Long,12:45:00,19844.372514,19823.23594,21.13657400000011,True,False,False,False,False,False,False
2024-09-09,Bearish,Long,10:45:00,19460.260948,19438.341538,21.919409999998607,True,True,True,True,True,True,True
2024-09-11,Bearish,Long,10:30:00,19617.871944,19519.495544,98.37639999999737,False,True,True,True,True,True,True
2024-09-11,Bearish,Long,10:00:00,19505.926386,19473.830107,32.096278999997594,True,False,False,False,False,False,False
2024-09-11,Bearish,Long,10:00:00,19505.926386,19424.250489,81.67589700000099,False,True,True,True,True,True,True
2024-09-19,Bullish,Short,09:45:00,20695.751302,20736.238673,40.48737099999926,True,False,False,False,False,False,False
2024-09-20,Bearish,Long,10:30:00,20604.203426,20571.710377,32.49304900000061,True,True,True,False,False,False,False
2024-09-24,Bearish,Long,10:00:00,20738.043842,20726.697063,11.346778999999515,False,True,True,True,True,True,True
2024-10-04,Bullish,Short,10:15:00,20692.656726,20729.791639,37.13491299999805,True,False,False,False,False,False,False
2024-10-08,Bullish,Short,10:00:00,20864.921462,20867.242394,2.320932000002358,True,False,False,False,False,False,False
2024-10-14,Bearish,Long,10:45:00,21233.176018,21228.792035,4.383982999999716,True,False,False,False,False,False,False
2024-10-16,Bullish,Short,09:30:00,20897.414511,20921.655357,24.2408460000006,True,False,False,False,False,False,False
2024-10-21,Bearish,Long,10:45:00,21101.140771,21086.183653,14.957117999998445,True,False,False,False,False,False,False
2024-10-30,Bullish,Short,09:45:00,21301.514573,21307.703725,6.189151999999012,True,False,False,False,False,False,False
2024-10-30,Bearish,Long,10:15:00,21334.781266,21309.508895,25.27237100000275,True,False,False,False,False,False,False
2024-11-01,Bullish,Short,09:30:00,20833.975701,20846.611887,12.636185999999725,True,False,False,False,False,False,False
2024-11-13,Bearish,Long,09:30:00,21789.941834,21780.658106,9.283728000002156,True,False,False,False,False,False,False
2024-11-18,Bullish,Short,11:30:00,21276.242202,21300.483048,24.240845999996964,True,False,False,False,False,False,False
2024-11-18,Bullish,Short,10:45:00,21313.634996,21321.887199,8.252203000000009,True,False,False,False,False,False,False
2024-11-20,Bearish,Long,09:30:00,21233.176018,21186.757376,46.41864199999691,False,True,True,True,True,True,True
2024-11-22,Bullish,Short,10:00:00,21451.859395,21470.426852,18.567457000001014,True,True,True,True,True,False,False
2024-12-17,Bearish,Long,09:30:00,22689.689835,22673.959073,15.730761999999231,True,True,False,False,False,False,False
2024-12-18,Bullish,Short,10:00:00,22692.526529,22715.73585,23.20932100000209,True,True,True,False,False,False,False
2025-01-10,Bearish,Long,11:30:00,21661.378235,21652.357278,9.020957000000635,True,False,False,False,False,False,False
2025-01-15,Bullish,Short,09:45:00,21979.946866,21987.163631,7.216765000001033,True,False,False,False,False,False,False
2025-01-16,Bullish,Short,10:15:00,22070.15643,22079.177386,9.020956000000297,True,False,False,False,False,False,False
2025-01-27,Bullish,Short,09:45:00,21971.441393,22011.133601,39.69220800000039,True,True,True,True,True,True,True
2025-01-30,Bearish,Long,10:45:00,22279.442618,22273.772303,5.670314999999391,True,False,False,False,False,False,False
2025-01-30,Bearish,Long,10:15:00,22217.584632,22154.180195,63.404436999997415,False,True,True,True,True,True,True
2025-01-31,Bullish,Short,12:15:00,22490.532998,22542.854545,52.321546999999555,False,True,True,True,True,True,True
2025-02-06,Bearish,Long,10:00:00,22481.769783,22455.73788,26.031902999999147,True,False,False,False,False,False,False
2025-02-13,Bullish,Short,10:45:00,22642.085065,22651.106022,9.020957000000635,True,False,False,False,False,False,False
2025-02-20,Bearish,Long,09:15:00,22771.986837,22733.325596,38.66124100000161,True,False,False,False,False,False,False
2025-02-20,Bullish,Short,09:45:00,22669.663418,22736.418495,66.75507700000162,True,False,False,False,False,False,False
2025-02-24,Bearish,Long,10:15:00,22261.658447,22248.771367,12.887080000000424,True,False,False,False,False,False,False
2025-02-25,Bearish,Long,10:45:00,21826.075124,21821.435775,4.63934899999731,True,False,False,False,False,False,False
2025-02-27,Bearish,Long,09:15:00,21781.228084,21739.731684,41.496399999999994,True,False,False,False,False,False,False
2025-03-03,Bearish,Long,09:15:00,21606.737013,21545.652251,61.08476200000223,True,False,False,False,False,False,False
2025-03-04,Bearish,Long,09:30:00,20861.090532,20831.707988,29.382544000000053,True,False,False,False,False,False,False
2025-03-07,Bearish,Long,12:00:00,20707.734273,20680.155921,27.578351999996812,True,False,False,False,False,False,False
2025-03-12,Bearish,Long,10:15:00,20128.846614,20092.762789,36.08382499999789,True,True,True,True,True,True,True
2025-03-14,Bearish,Long,09:30:00,20155.651742,20127.300164,28.35157799999797,False,True,True,True,True,True,True
2025-03-19,Bearish,Long,10:00:00,20260.813694,20233.015835,27.797859000002063,True,False,False,False,False,False,False
2025-03-20,Bullish,Short,11:15:00,20279.940661,20326.865487,46.924825999998575,True,False,False,False,False,False,False
2025-03-27,Bullish,Short,10:30:00,20478.351066,20510.739397,32.388331000001926,True,True,False,False,False,False,False
2025-04-01,Bearish,Long,09:30:00,19834.409841,19750.506212,83.90362900000036,False,True,True,True,True,True,False
2025-04-04,Bearish,Long,10:00:00,18451.91266,18329.245045,122.66761500000212,True,False,False,False,False,False,False
2025-04-04,Bearish,Long,10:00:00,18451.91266,18265.743514,186.16914600000018,True,False,False,False,False,False,False
2025-04-08,Bullish,Short,09:30:00,18598.807767,18645.222541,46.41477400000076,False,True,True,True,True,True,True
2025-04-17,Bearish,Long,10:00:00,18788.292255,18725.04575,63.24650499999916,True,False,False,False,False,False,False
2025-04-21,Bearish,Long,18:45:00,18365.458769,18360.103218,5.35555100000056,True,False,False,False,False,False,False
2025-04-21,Bearish,Long,18:45:00,18365.458769,18335.365674,30.093095000000176,True,True,True,True,False,False,False
2025-04-22,Bullish,Short,12:45:00,18589.626823,18608.75379,19.12696700000015,True,False,False,False,False,False,False
2025-05-01,Bullish,Short,10:45:00,20363.334237,20377.105654,13.771416999999929,True,False,False,False,False,False,False
2025-05-01,Bullish,Short,10:30:00,20435.50666,20452.083365,16.576704999999492,True,True,True,True,True,True,True
2025-05-13,Bullish,Short,09:30:00,21617.808252,21622.143698,4.335446000000957,True,False,False,False,False,False,False
2025-05-15,Bullish,Short,14:15:00,21748.891733,21756.287494,7.395760999999766,True,False,False,False,False,False,False
2025-05-22,Bullish,Short,09:15:00,21660.397632,21689.470622,29.072990000000573,True,False,False,False,False,False,False
2025-05-26,Bearish,Long,10:15:00,21680.544704,21671.873812,8.670891999998275,True,True,True,True,True,True,True
2025-06-11,Bullish,Short,10:30:00,22440.777889,22444.348256,3.5703670000002603,True,False,False,False,False,False,False
2025-06-11,Bullish,Short,10:00:00,22465.770459,22468.065695,2.2952360000017507,True,False,False,False,False,False,False
2025-06-13,Bearish,Long,09:30:00,22144.437412,22135.766521,8.670890999997937,True,False,False,False,False,False,False
2025-06-20,Bearish,Long,10:30:00,22135.830277,22097.201455,38.6288220000024,True,False,False,False,False,False,False
2025-06-20,Bearish,Long,10:15:00,22074.731094,22071.953858,2.7772359999980836,True,False,False,False,False,False,False
2025-06-23,Bullish,Short,11:15:00,22077.003377,22142.394652,65.39127499999813,True,True,True,False,False,False,False
2025-06-23,Bullish,Short,09:45:00,22171.429388,22180.518523,9.08913499999835,True,False,False,False,False,False,False
2025-06-27,Bullish,Short,09:45:00,22984.401997,22989.956469,5.554471999999805,True,False,False,False,False,False,False
2025-07-04,Bullish,Short,10:00:00,23155.07575,23156.843082,1.767331999999442,True,False,False,False,False,False,False
2025-07-09,Bullish,Short,09:15:00,23277.021641,23305.803901,28.78225999999995,False,True,True,True,True,True,True
2025-07-10,Bearish,Long,09:30:00,23199.259044,23188.655053,10.60399099999995,True,False,False,False,False,False,False
2025-07-24,Bearish,Long,09:30:00,23583.779939,23571.913569,11.866369999999733,True,True,True,True,True,True,True
2025-08-01,Bullish,Short,09:45:00,23156.843082,23182.343154,25.50007199999891,True,False,False,False,False,False,False
2025-08-05,Bearish,Long,10:00:00,23445.928062,23418.155706,27.77235599999767,True,False,False,False,False,False,False
2025-08-08,Bullish,Short,10:30:00,23853.929223,23865.543117,11.613894000001892,True,False,False,False,False,False,False
2025-08-15,Bearish,Long,12:45:00,24075.855596,24070.048649,5.806947000000946,True,False,False,False,False,False,False
2025-08-20,Bearish,Long,10:15:00,23454.764721,23444.918158,9.84656299999915,True,False,False,False,False,False,False
2025-08-28,Bullish,Short,10:15:00,23906.444223,23918.310594,11.866371000000072,True,False,False,False,False,False,False
2025-09-02,Bullish,Short,09:30:00,23411.338855,23426.234937,14.896081999999296,True,True,True,True,True,True,True
2025-09-03,Bullish,Short,10:00:00,23724.661528,23728.95362,4.292091999999684,True,True,True,True,True,True,True
2025-09-05,Bearish,Long,10:15:00,23866.553021,23807.726121,58.82690000000002,False,True,False,False,False,False,False
2025-09-22,Bullish,Short,10:00:00,24909.75,24913.5,3.75,True,False,False,False,False,False,False
2025-09-25,Bullish,Short,12:30:00,24562.5,24576.5,14.0,True,True,True,True,True,True,True
2025-09-26,Bearish,Long,09:30:00,24626.75,24614.75,12.0,True,False,False,False,False,False,False
2025-09-30,Bullish,Short,10:15:00,24779.75,24826.5,46.75,True,False,False,False,False,False,False
2025-10-03,Bearish,Long,09:30:00,25110.5,25108.5,2.0,True,False,False,False,False,False,False
2025-10-13,Bullish,Short,09:15:00,24824.0,24865.5,41.5,True,False,False,False,False,False,False
2025-10-15,Bullish,Short,10:30:00,24960.25,25013.0,52.75,False,True,True,True,True,True,True
2025-10-20,Bullish,Short,10:00:00,25291.25,25294.75,3.5,True,False,False,False,False,False,False
2025-10-22,Bearish,Long,09:45:00,25173.0,25142.25,30.75,True,False,False,False,False,False,False
2025-10-31,Bullish,Short,10:15:00,26136.25,26148.0,11.75,True,False,False,False,False,False,False
