Date,Timeframe,Direction,Entry Price,SL Level,SL Price,R:R,TP Price,Outcome
2020-12-08,15m,LONG,14464.146038,75%,14420.392418000001,3.5,14617.283707999999,NO_RESULT
2020-12-08,15m,LONG,14464.146038,75%,14420.392418000001,4.0,14639.160517999999,NO_RESULT
2020-12-08,15m,LONG,14464.146038,75%,14420.392418000001,4.5,14661.037327999999,NO_RESULT
2020-12-08,15m,LONG,14464.146038,75%,14420.392418000001,5.0,14682.914137999998,NO_RESULT
2020-12-08,15m,LONG,14464.146038,100%,14405.807878000001,1.0,14522.484198,NO_RESULT
2020-12-08,15m,LONG,14464.146038,100%,14405.807878000001,1.5,14551.653278,NO_RESULT
2020-12-08,15m,LONG,14464.146038,100%,14405.807878000001,2.0,14580.822358,NO_RESULT
2020-12-08,15m,LONG,14464.146038,100%,14405.807878000001,2.5,14609.991438,NO_RESULT
2020-12-08,15m,LONG,14464.146038,100%,14405.807878000001,3.0,14639.160517999999,NO_RESULT
2020-12-08,15m,LONG,14464.146038,100%,14405.807878000001,3.5,14668.329597999998,NO_RESULT
2020-12-08,15m,LONG,14464.146038,100%,14405.807878000001,4.0,14697.498677999998,NO_RESULT
2020-12-08,15m,LONG,14464.146038,100%,14405.807878000001,4.5,14726.667757999998,NO_RESULT
2020-12-08,15m,LONG,14464.146038,100%,14405.807878000001,5.0,14755.836837999997,NO_RESULT
2020-12-17,15m,LONG,14580.935479,25%,14572.4322675,1.0,14589.4386905,LOSS
2020-12-17,15m,LONG,14580.935479,25%,14572.4322675,1.5,14593.690296249999,LOSS
2020-12-17,15m,LONG,14580.935479,25%,14572.4322675,2.0,14597.941901999999,LOSS
2020-12-17,15m,LONG,14580.935479,25%,14572.4322675,2.5,14602.193507749998,LOSS
2020-12-17,15m,LONG,14580.935479,25%,14572.4322675,3.0,14606.445113499998,LOSS
2020-12-17,15m,LONG,14580.935479,25%,14572.4322675,3.5,14610.696719249998,LOSS
2020-12-17,15m,LONG,14580.935479,25%,14572.4322675,4.0,14614.948324999998,LOSS
2020-12-17,15m,LONG,14580.935479,25%,14572.4322675,4.5,14619.199930749997,LOSS
2020-12-17,15m,LONG,14580.935479,25%,14572.4322675,5.0,14623.451536499997,LOSS
2020-12-17,15m,LONG,14580.935479,50%,14563.929056,1.0,14597.941901999999,LOSS
2020-12-17,15m,LONG,14580.935479,50%,14563.929056,1.5,14606.445113499998,LOSS
2020-12-17,15m,LONG,14580.935479,50%,14563.929056,2.0,14614.948324999998,LOSS
2020-12-17,15m,LONG,14580.935479,50%,14563.929056,2.5,14623.451536499997,LOSS
2020-12-17,15m,LONG,14580.935479,50%,14563.929056,3.0,14631.954747999996,LOSS
2020-12-17,15m,LONG,14580.935479,50%,14563.929056,3.5,14640.457959499996,LOSS
2020-12-17,15m,LONG,14580.935479,50%,14563.929056,4.0,14648.961170999995,LOSS
2020-12-17,15m,LONG,14580.935479,50%,14563.929056,4.5,14657.464382499995,LOSS
2020-12-17,15m,LONG,14580.935479,50%,14563.929056,5.0,14665.967593999994,LOSS
2020-12-17,15m,LONG,14580.935479,75%,14555.4258445,1.0,14606.4451135,LOSS
2020-12-17,15m,LONG,14580.935479,75%,14555.4258445,1.5,14619.199930750001,LOSS
2020-12-17,15m,LONG,14580.935479,75%,14555.4258445,2.0,14631.954748,LOSS
2020-12-17,15m,LONG,14580.935479,75%,14555.4258445,2.5,14644.70956525,LOSS
2020-12-17,15m,LONG,14580.935479,75%,14555.4258445,3.0,14657.4643825,LOSS
2020-12-17,15m,LONG,14580.935479,75%,14555.4258445,3.5,14670.219199750001,LOSS
2020-12-17,15m,LONG,14580.935479,75%,14555.4258445,4.0,14682.974017,LOSS
2020-12-17,15m,LONG,14580.935479,75%,14555.4258445,4.5,14695.72883425,LOSS
2020-12-17,15m,LONG,14580.935479,75%,14555.4258445,5.0,14708.4836515,LOSS
2020-12-17,15m,LONG,14580.935479,100%,14546.922633,1.0,14614.948325,LOSS
2020-12-17,15m,LONG,14580.935479,100%,14546.922633,1.5,14631.954748,LOSS
2020-12-17,15m,LONG,14580.935479,100%,14546.922633,2.0,14648.961170999999,LOSS
2020-12-17,15m,LONG,14580.935479,100%,14546.922633,2.5,14665.967593999998,LOSS
2020-12-17,15m,LONG,14580.935479,100%,14546.922633,3.0,14682.974016999999,LOSS
2020-12-17,15m,LONG,14580.935479,100%,14546.922633,3.5,14699.98044,LOSS
2020-12-17,15m,LONG,14580.935479,100%,14546.922633,4.0,14716.986862999998,LOSS
2020-12-17,15m,LONG,14580.935479,100%,14546.922633,4.5,14733.993285999997,LOSS
2020-12-17,15m,LONG,14580.935479,100%,14546.922633,5.0,14750.999708999998,LOSS
2020-12-18,15m,LONG,14578.648901,25%,14565.715445000002,1.0,14591.582357,NO_RESULT
2020-12-18,15m,LONG,14578.648901,25%,14565.715445000002,1.5,14598.049084999999,NO_RESULT
2020-12-18,15m,LONG,14578.648901,25%,14565.715445000002,2.0,14604.515812999998,NO_RESULT
2020-12-18,15m,LONG,14578.648901,25%,14565.715445000002,2.5,14610.982540999998,NO_RESULT
2020-12-18,15m,LONG,14578.648901,25%,14565.715445000002,3.0,14617.449268999997,NO_RESULT
2020-12-18,15m,LONG,14578.648901,25%,14565.715445000002,3.5,14623.915996999996,NO_RESULT
2020-12-18,15m,LONG,14578.648901,25%,14565.715445000002,4.0,14630.382724999996,NO_RESULT
2020-12-18,15m,LONG,14578.648901,25%,14565.715445000002,4.5,14636.849452999995,NO_RESULT
2020-12-18,15m,LONG,14578.648901,25%,14565.715445000002,5.0,14643.316180999995,NO_RESULT
2020-12-18,15m,LONG,14578.648901,50%,14552.781989000001,1.0,14604.515813,NO_RESULT
2020-12-18,15m,LONG,14578.648901,50%,14552.781989000001,1.5,14617.449269,NO_RESULT
2020-12-18,15m,LONG,14578.648901,50%,14552.781989000001,2.0,14630.382725,NO_RESULT
2020-12-18,15m,LONG,14578.648901,50%,14552.781989000001,2.5,14643.316180999998,NO_RESULT
2020-12-18,15m,LONG,14578.648901,50%,14552.781989000001,3.0,14656.249636999999,NO_RESULT
2020-12-18,15m,LONG,14578.648901,50%,14552.781989000001,3.5,14669.183093,NO_RESULT
2020-12-18,15m,LONG,14578.648901,50%,14552.781989000001,4.0,14682.116548999998,NO_RESULT
2020-12-18,15m,LONG,14578.648901,50%,14552.781989000001,4.5,14695.050004999997,NO_RESULT
2020-12-18,15m,LONG,14578.648901,50%,14552.781989000001,5.0,14707.983460999998,NO_RESULT
2020-12-18,15m,LONG,14578.648901,75%,14539.848533,1.0,14617.449269,NO_RESULT
2020-12-18,15m,LONG,14578.648901,75%,14539.848533,1.5,14636.849453,NO_RESULT
2020-12-18,15m,LONG,14578.648901,75%,14539.848533,2.0,14656.249637,NO_RESULT
2020-12-18,15m,LONG,14578.648901,75%,14539.848533,2.5,14675.649821,NO_RESULT
2020-12-18,15m,LONG,14578.648901,75%,14539.848533,3.0,14695.050005000001,NO_RESULT
2020-12-18,15m,LONG,14578.648901,75%,14539.848533,3.5,14714.450189000001,NO_RESULT
2020-12-18,15m,LONG,14578.648901,75%,14539.848533,4.0,14733.850373000001,NO_RESULT
2020-12-18,15m,LONG,14578.648901,75%,14539.848533,4.5,14753.250557000001,NO_RESULT
2020-12-18,15m,LONG,14578.648901,75%,14539.848533,5.0,14772.650741000001,NO_RESULT
2020-12-18,15m,LONG,14578.648901,100%,14526.915077000001,1.0,14630.382725,NO_RESULT
2020-12-18,15m,LONG,14578.648901,100%,14526.915077000001,1.5,14656.249636999999,NO_RESULT
2020-12-18,15m,LONG,14578.648901,100%,14526.915077000001,2.0,14682.116548999998,NO_RESULT
2020-12-18,15m,LONG,14578.648901,100%,14526.915077000001,2.5,14707.983460999998,NO_RESULT
2020-12-18,15m,LONG,14578.648901,100%,14526.915077000001,3.0,14733.850372999997,NO_RESULT
2020-12-18,15m,LONG,14578.648901,100%,14526.915077000001,3.5,14759.717284999997,NO_RESULT
2020-12-18,15m,LONG,14578.648901,100%,14526.915077000001,4.0,14785.584196999996,NO_RESULT
2020-12-18,15m,LONG,14578.648901,100%,14526.915077000001,4.5,14811.451108999996,NO_RESULT
2020-12-18,15m,LONG,14578.648901,100%,14526.915077000001,5.0,14837.318020999995,NO_RESULT
2021-01-05,15m,LONG,14638.671571,25%,14609.303336250001,1.0,14668.03980575,WIN
2021-01-05,15m,LONG,14638.671571,25%,14609.303336250001,1.5,14682.723923125,LOSS
2021-01-05,15m,LONG,14638.671571,25%,14609.303336250001,2.0,14697.4080405,LOSS
2021-01-05,15m,LONG,14638.671571,25%,14609.303336250001,2.5,14712.092157875,LOSS
2021-01-05,15m,LONG,14638.671571,25%,14609.303336250001,3.0,14726.77627525,LOSS
2021-01-05,15m,LONG,14638.671571,25%,14609.303336250001,3.5,14741.460392625,LOSS
2021-01-05,15m,LONG,14638.671571,25%,14609.303336250001,4.0,14756.14451,LOSS
2021-01-05,15m,LONG,14638.671571,25%,14609.303336250001,4.5,14770.828627375,LOSS
2021-01-05,15m,LONG,14638.671571,25%,14609.303336250001,5.0,14785.51274475,LOSS
2021-01-05,15m,LONG,14638.671571,50%,14579.935101500001,1.0,14697.4080405,LOSS
2021-01-05,15m,LONG,14638.671571,50%,14579.935101500001,1.5,14726.77627525,LOSS
2021-01-05,15m,LONG,14638.671571,50%,14579.935101500001,2.0,14756.14451,LOSS
2021-01-05,15m,LONG,14638.671571,50%,14579.935101500001,2.5,14785.51274475,LOSS
2021-01-05,15m,LONG,14638.671571,50%,14579.935101500001,3.0,14814.8809795,LOSS
2021-01-05,15m,LONG,14638.671571,50%,14579.935101500001,3.5,14844.24921425,LOSS
2021-01-05,15m,LONG,14638.671571,50%,14579.935101500001,4.0,14873.617449,LOSS
2021-01-05,15m,LONG,14638.671571,50%,14579.935101500001,4.5,14902.98568375,LOSS
2021-01-05,15m,LONG,14638.671571,50%,14579.935101500001,5.0,14932.353918499999,LOSS
2021-01-05,15m,LONG,14638.671571,75%,14550.566866750001,1.0,14726.77627525,LOSS
2021-01-05,15m,LONG,14638.671571,75%,14550.566866750001,1.5,14770.828627375,LOSS
2021-01-05,15m,LONG,14638.671571,75%,14550.566866750001,2.0,14814.8809795,LOSS
2021-01-05,15m,LONG,14638.671571,75%,14550.566866750001,2.5,14858.933331625,LOSS
2021-01-05,15m,LONG,14638.671571,75%,14550.566866750001,3.0,14902.98568375,LOSS
2021-01-05,15m,LONG,14638.671571,75%,14550.566866750001,3.5,14947.038035874999,LOSS
2021-01-05,15m,LONG,14638.671571,75%,14550.566866750001,4.0,14991.090387999999,LOSS
2021-01-05,15m,LONG,14638.671571,75%,14550.566866750001,4.5,15035.142740124998,LOSS
2021-01-05,15m,LONG,14638.671571,75%,14550.566866750001,5.0,15079.195092249998,LOSS
2021-01-05,15m,LONG,14638.671571,100%,14521.198632000001,1.0,14756.14451,LOSS
2021-01-05,15m,LONG,14638.671571,100%,14521.198632000001,1.5,14814.8809795,LOSS
2021-01-05,15m,LONG,14638.671571,100%,14521.198632000001,2.0,14873.617449,LOSS
2021-01-05,15m,LONG,14638.671571,100%,14521.198632000001,2.5,14932.353918499999,LOSS
2021-01-05,15m,LONG,14638.671571,100%,14521.198632000001,3.0,14991.090387999999,LOSS
2021-01-05,15m,LONG,14638.671571,100%,14521.198632000001,3.5,15049.826857499998,LOSS
2021-01-05,15m,LONG,14638.671571,100%,14521.198632000001,4.0,15108.563326999998,LOSS
