Date,Time,Type,Entry_Price,Open_830,High_830,Low_830,Close_830,Max_High_Prev5,Min_Low_Prev5,Prev_Candles_Start,Prev_Candles_End
2018-03-01,08:30:00,Bearish,7989.344674,8042.942815,8071.059872,7984.951384,7989.344674,8063.444836,8021.562136,07:15:00,08:15:00
2018-03-02,08:30:00,Bearish,7789.889299,7817.127699,7854.324222,7789.303527,7789.889299,7847.294958,7807.755346,07:15:00,08:15:00
2018-03-05,08:30:00,Bearish,7939.846938,7944.826,7968.549767,7935.453648,7939.846938,7979.093664,7935.746534,07:15:00,08:15:00
2018-03-06,08:30:00,Bearish,8087.168603,8104.741764,8113.235458,8085.997059,8087.168603,8110.306598,8093.319209,07:15:00,08:15:00
2018-03-07,08:30:00,Bullish,8068.423898,8040.013955,8082.482427,8032.398918,8068.423898,8057.880002,8030.641602,07:15:00,08:15:00
2018-03-08,08:30:00,Bullish,8155.996816,8149.260438,8166.833599,8143.109831,8155.996816,8164.197624,8146.331578,07:15:00,08:15:00
2018-03-12,08:30:00,Bullish,8365.004335,8346.910267,8366.171694,8336.987713,8365.004335,8355.373621,8343.116349,07:15:00,08:15:00
2018-03-13,08:30:00,Bullish,8414.617101,8401.77615,8418.119179,8396.814873,8414.617101,8408.488465,8368.214572,07:15:00,08:15:00
2018-03-14,08:30:00,Bearish,8276.576874,8294.379102,8301.966937,8262.568563,8276.576874,8307.220053,8286.207587,07:15:00,08:15:00
2018-03-15,08:30:00,Bearish,8235.719301,8254.688888,8258.482806,8229.590665,8235.719301,8257.899126,8231.341704,07:15:00,08:15:00
2018-03-16,08:30:00,Bullish,8269.280878,8250.311291,8269.864558,8247.101053,8269.280878,8262.568563,8243.307136,07:15:00,08:15:00
2018-03-19,08:30:00,Bearish,8111.103704,8138.828486,8140.579524,8104.683228,8111.103704,8140.871364,8124.820175,07:15:00,08:15:00
2018-03-23,08:30:00,Bearish,7783.659443,7812.259744,7846.113161,7783.367603,7783.659443,7824.808855,7788.912559,07:15:00,08:15:00
2018-03-26,08:30:00,Bullish,7779.865525,7769.067452,7797.959593,7767.900093,7779.865525,7797.084074,7757.10202,07:15:00,08:15:00
2018-03-27,08:30:00,Bearish,7923.15887,7960.222525,7961.098044,7922.28335,7923.15887,7979.192112,7950.883651,07:15:00,08:15:00
2018-03-28,08:30:00,Bearish,7557.483594,7601.843244,7635.696662,7522.754657,7557.483594,7673.052157,7567.406147,07:15:00,08:15:00
2018-03-29,08:30:00,Bearish,7570.908225,7594.255409,7617.894433,7553.105997,7570.908225,7621.980191,7591.045171,07:15:00,08:15:00
2018-04-02,08:30:00,Bearish,7628.984346,7633.361943,7669.841919,7621.688351,7628.984346,7649.996812,7630.151705,07:15:00,08:15:00
2018-04-03,08:30:00,Bearish,7522.462817,7537.346647,7549.603919,7512.540264,7522.462817,7548.14472,7521.879138,07:15:00,08:15:00
2018-04-04,08:30:00,Bullish,7458.25806,7405.726895,7469.931652,7397.84722,7458.25806,7437.829274,7394.636982,07:15:00,08:15:00
2018-04-05,08:30:00,Bearish,7721.497564,7746.595787,7757.97754,7714.493409,7721.497564,7764.981695,7737.256914,07:15:00,08:15:00
2018-04-06,08:30:00,Bullish,7675.970555,7630.151705,7694.648302,7616.435234,7675.970555,7662.837763,7609.722919,07:15:00,08:15:00
2018-04-09,08:30:00,Bullish,7582.873657,7581.706298,7598.049327,7567.406147,7582.873657,7593.37989,7577.3287,07:15:00,08:15:00
2018-04-10,08:30:00,Bearish,7650.580492,7687.060467,7703.695336,7647.370254,7650.580492,7694.940142,7673.927676,07:15:00,08:15:00
2018-04-11,08:30:00,Bullish,7708.948453,7692.897263,7725.583321,7688.811506,7708.948453,7694.648302,7661.378564,07:15:00,08:15:00
2018-04-12,08:30:00,Bullish,7775.196088,7742.80187,7775.487928,7736.381394,7775.196088,7753.891783,7735.214035,07:15:00,08:15:00
2018-04-16,08:30:00,Bearish,7780.449205,7800.002472,7805.547428,7767.608253,7780.449205,7816.345501,7794.749355,07:15:00,08:15:00
2018-04-17,08:30:00,Bullish,7898.060646,7881.133938,7899.228006,7868.001146,7898.060646,7892.51569,7879.966578,07:15:00,08:15:00
2018-04-18,08:30:00,Bearish,7961.389884,7974.522675,7986.779947,7959.638845,7961.389884,7996.410661,7973.647156,07:15:00,08:15:00
2018-04-19,08:30:00,Bearish,7930.454865,7950.299971,7954.969408,7928.411986,7930.454865,7970.145078,7941.544777,07:15:00,08:15:00
2018-04-20,08:30:00,Bearish,7859.829632,7892.51569,7898.936166,7859.245952,7859.829632,7906.81584,7882.884976,07:15:00,08:15:00
2018-04-23,08:30:00,Bearish,7802.33719,7823.057816,7827.435413,7797.959593,7802.33719,7827.727253,7814.010782,07:15:00,08:15:00
2018-04-25,08:30:00,Bearish,7541.724244,7616.727074,7617.894433,7535.011929,7541.724244,7617.602594,7588.126773,07:15:00,08:15:00
2018-04-27,08:30:00,Bearish,7840.860045,7884.344175,7887.262574,7830.937491,7840.860045,7905.356641,7882.009457,07:15:00,08:15:00
2018-04-30,08:30:00,Bullish,7813.135263,7793.290156,7820.139418,7788.32888,7813.135263,7818.972059,7792.706477,07:15:00,08:15:00
2018-05-01,08:30:00,Bearish,7681.515511,7698.734059,7712.74237,7679.764472,7681.515511,7717.703647,7692.897263,07:15:00,08:15:00
2018-05-02,08:30:00,Bearish,7802.33719,7822.182297,7823.933336,7780.741045,7802.33719,7837.941646,7809.925025,07:15:00,08:15:00
2018-05-03,08:30:00,Bearish,7699.317739,7721.789404,7727.6262,7692.897263,7699.317739,7726.750681,7710.115812,07:15:00,08:15:00
2018-05-07,08:30:00,Bullish,7980.651311,7941.252937,7984.445229,7935.124302,7980.651311,7953.802049,7940.085578,07:15:00,08:15:00
2018-05-08,08:30:00,Bearish,7935.999821,7951.75917,7964.891962,7934.540622,7935.999821,7961.098044,7937.45902,07:15:00,08:15:00
2018-05-09,08:30:00,Bullish,7983.569709,7976.273714,7988.822826,7963.140923,7983.569709,7987.655466,7975.981874,07:15:00,08:15:00
2018-05-10,08:30:00,Bullish,8084.546282,8074.915568,8091.258597,8068.203253,8084.546282,8082.211563,8052.443903,07:15:00,08:15:00
2018-05-11,08:30:00,Bearish,8109.352665,8118.399699,8127.738573,8104.683228,8109.352665,8138.536646,8116.356821,07:15:00,08:15:00
2018-05-14,08:30:00,Bullish,8169.763505,8141.455044,8170.347185,8140.871364,8169.763505,8145.248961,8136.493767,07:15:00,08:15:00
2018-05-15,08:30:00,Bearish,8036.976394,8070.829811,8074.915568,8025.302801,8036.976394,8115.189461,8057.69702,07:15:00,08:15:00
2018-05-21,08:30:00,Bullish,8118.691539,8084.254442,8121.318097,8082.503403,8118.691539,8090.383078,8072.58085,07:15:00,08:15:00
2018-05-22,08:30:00,Bullish,8105.266908,8104.099549,8118.691539,8102.05667,8105.266908,8105.558748,8095.928034,07:15:00,08:15:00
2018-05-23,08:30:00,Bullish,8020.633364,7994.367782,8026.178321,7994.367782,8020.633364,7994.951462,7982.11051,07:15:00,08:15:00
2018-05-25,08:30:00,Bearish,8109.936345,8120.734418,8132.69985,8104.391389,8109.936345,8128.030413,8104.683228,07:15:00,08:15:00
2018-05-29,08:30:00,Bullish,8102.34851,8090.091238,8107.893466,8072.87269,8102.34851,8104.391389,8076.374767,07:15:00,08:15:00
2018-05-31,08:30:00,Bullish,8152.544956,8147.58368,8171.222704,8139.412165,8152.544956,8167.720626,8133.575369,07:15:00,08:15:00
2018-06-01,08:30:00,Bullish,8203.908762,8183.479976,8211.788437,8182.312617,8203.908762,8191.35965,8163.343029,07:15:00,08:15:00
2018-06-04,08:30:00,Bullish,8315.683407,8292.628063,8318.601806,8288.250466,8315.683407,8300.799577,8290.877024,07:15:00,08:15:00
2018-06-07,08:30:00,Bearish,8408.780305,8421.913097,8423.080456,8395.939354,8408.780305,8423.080456,8411.698703,07:15:00,08:15:00
2018-06-08,08:30:00,Bullish,8313.43576,8306.163685,8322.744015,8300.927791,8313.43576,8314.017525,8291.910418,07:15:00,08:15:00
2018-06-11,08:30:00,Bullish,8368.121761,8343.68759,8370.157942,8342.524058,8368.121761,8345.723771,8332.92492,07:15:00,08:15:00
2018-06-12,08:30:00,Bullish,8392.265049,8384.992974,8399.828007,8383.247676,8392.265049,8387.901804,8364.922048,07:15:00,08:15:00
2018-06-13,08:30:00,Bullish,8436.18838,8430.952486,8439.388093,8425.134826,8436.18838,8432.406901,8422.51688,07:15:00,08:15:00
2018-06-14,08:30:00,Bullish,8471.385221,8455.095774,8481.275243,8448.696348,8471.385221,8455.67754,8434.733965,07:15:00,08:15:00
2018-06-15,08:30:00,Bearish,8440.551625,8474.294051,8475.457583,8437.061029,8440.551625,8497.273807,8454.223125,07:15:00,08:15:00
2018-06-18,08:30:00,Bearish,8411.463326,8415.244805,8415.826571,8387.610921,8411.463326,8416.117454,8398.664475,07:15:00,08:15:00
2018-06-19,08:30:00,Bullish,8389.647102,8354.159378,8399.246241,8351.832314,8389.647102,8364.631165,8339.324345,07:15:00,08:15:00
2018-06-20,08:30:00,Bullish,8492.328796,8476.911998,8498.728222,8474.294051,8492.328796,8486.220254,8461.786083,07:15:00,08:15:00
2018-06-22,08:30:00,Bearish,8409.718028,8453.932242,8456.841072,8407.100081,8409.718028,8463.531381,8453.932242,07:15:00,08:15:00
2018-06-25,08:30:00,Bearish,8298.309844,8330.01609,8341.942292,8286.383642,8298.309844,8346.014654,8326.234611,07:15:00,08:15:00
2018-06-26,08:30:00,Bullish,8266.603599,8244.787375,8268.63978,8215.989959,8266.603599,8253.222981,8237.5153,07:15:00,08:15:00
2018-06-28,08:30:00,Bullish,8141.523914,8125.816233,8164.212787,8119.125924,8141.523914,8131.052127,8093.528222,07:15:00,08:15:00
2018-06-29,08:30:00,Bullish,8272.421258,8243.042077,8277.075386,8242.460311,8272.421258,8253.222981,8239.260598,07:15:00,08:15:00
2018-07-02,08:30:00,Bullish,8160.140426,8147.92334,8170.903096,8130.179478,8160.140426,8165.667202,8136.869787,07:15:00,08:15:00
2018-07-03,08:30:00,Bearish,8265.440067,8310.236047,8311.981345,8263.694769,8265.440067,8331.470505,8309.072515,07:15:00,08:15:00
2018-07-05,08:30:00,Bullish,8257.586226,8236.933534,8260.785939,8234.60647,8257.586226,8254.677396,8233.152055,07:15:00,08:15:00
2018-07-06,08:30:00,Bullish,8319.835185,8303.545738,8329.143441,8288.419823,8319.835185,8320.126068,8271.839492,07:15:00,08:15:00
2018-07-09,08:30:00,Bullish,8467.021976,8457.422838,8471.676104,8454.223125,8467.021976,8460.913434,8449.85988,07:15:00,08:15:00
2018-07-10,08:30:00,Bearish,8497.56469,8499.600871,8504.254999,8485.347605,8497.56469,8513.563254,8496.982924,07:15:00,08:15:00
2018-07-11,08:30:00,Bullish,8444.914869,8428.334539,8462.367849,8421.353348,8444.914869,8449.568997,8417.571869,07:15:00,08:15:00
2018-07-12,08:30:00,Bullish,8499.600871,8487.092903,8506.29118,8480.111711,8499.600871,8494.65586,8483.020541,07:15:00,08:15:00
2018-07-13,08:30:00,Bullish,8593.846959,8593.556076,8605.482278,8591.810778,8593.846959,8600.246384,8588.029299,07:15:00,08:15:00
2018-07-16,08:30:00,Bullish,8611.881704,8603.73698,8618.572013,8599.664618,8611.881704,8611.881704,8599.373735,07:15:00,08:15:00
2018-07-17,08:30:00,Bullish,8529.852702,8490.001732,8534.215946,8488.547317,8529.852702,8521.707978,8485.056722,07:15:00,08:15:00
2018-07-18,08:30:00,Bearish,8617.699364,8633.407045,8641.260886,8607.227576,8617.699364,8635.443226,8616.244949,07:15:00,08:15:00
2018-07-19,08:30:00,Bullish,8600.246384,8585.993118,8612.172587,8581.048107,8600.246384,8590.356363,8577.848394,07:15:00,08:15:00
2018-07-23,08:30:00,Bearish,8528.107404,8540.324489,8556.613936,8510.654424,8528.107404,8551.378043,8538.579191,07:15:00,08:15:00
2018-07-24,08:30:00,Bullish,8701.473664,8683.438919,8711.654568,8682.56627,8701.473664,8687.220397,8671.803599,07:15:00,08:15:00
2018-07-25,08:30:00,Bullish,8648.823843,8632.825279,8654.641503,8629.0438,8648.823843,8636.315875,8622.062608,07:15:00,08:15:00
2018-07-26,08:30:00,Bullish,8640.67912,8631.370864,8655.223269,8625.553204,8640.67912,8642.133534,8614.499651,07:15:00,08:15:00
2018-07-27,08:30:00,Bearish,8640.67912,8673.548897,8676.457727,8628.171151,8640.67912,8677.039493,8646.787662,07:15:00,08:15:00
2018-07-30,08:30:00,Bearish,8408.554496,8500.182637,8503.964116,8407.97273,8408.554496,8504.545882,8485.056722,07:15:00,08:15:00
2018-07-31,08:30:00,Bullish,8432.116018,8408.554496,8459.749902,8404.191251,8432.116018,8428.334539,8388.192687,07:15:00,08:15:00
2018-08-01,08:30:00,Bullish,8470.221689,8460.622551,8474.584934,8439.09721,8470.221689,8464.985796,8446.078401,07:15:00,08:15:00
2018-08-02,08:30:00,Bullish,8438.515444,8410.008911,8445.205752,8406.227432,8438.515444,8414.953922,8399.537124,07:15:00,08:15:00
2018-08-03,08:30:00,Bearish,8586.284001,8599.082852,8609.845523,8572.903384,8586.284001,8616.244949,8589.483714,07:15:00,08:15:00
2018-08-06,08:30:00,Bearish,8603.155214,8607.809342,8615.081417,8595.592257,8603.155214,8619.153779,8601.700799,07:15:00,08:15:00
2018-08-07,08:30:00,Bullish,8693.619823,8686.929514,8710.781919,8683.729802,8693.619823,8688.383929,8680.820972,07:15:00,08:15:00
2018-08-08,08:30:00,Bearish,8677.039493,8683.729802,8689.838344,8659.586514,8677.039493,8688.093046,8672.676248,07:15:00,08:15:00
2018-08-09,08:30:00,Bullish,8704.091611,8699.437483,8713.981632,8685.475099,8704.091611,8705.546026,8693.32894,07:15:00,08:15:00
2018-08-10,08:30:00,Bullish,8662.786227,8637.77029,8663.658875,8632.534396,8662.786227,8658.422982,8631.079981,07:15:00,08:15:00
2018-08-13,08:30:00,Bullish,8661.913578,8645.915013,8667.731237,8641.842651,8661.913578,8661.040929,8637.479407,07:15:00,08:15:00
2018-08-14,08:30:00,Bearish,8645.62413,8653.187088,8662.495344,8639.806471,8645.62413,8667.731237,8651.150907,07:15:00,08:15:00
2018-08-15,08:30:00,Bullish,8617.990247,8607.809342,8631.370864,8601.700799,8617.990247,8615.3723,8596.755789,07:15:00,08:15:00
2018-08-16,08:30:00,Bearish,8614.499651,8630.498215,8635.443226,8610.427289,8614.499651,8633.988811,8616.826715,07:15:00,08:15:00
2018-08-17,08:30:00,Bullish,8576.103096,8571.158086,8589.483714,8550.796277,8576.103096,8580.466341,8563.595128,07:15:00,08:15:00
2018-08-20,08:30:00,Bearish,8588.901948,8616.244949,8618.572013,8581.920756,8588.901948,8620.026427,8608.391108,07:15:00,08:15:00
2018-08-21,08:30:00,Bullish,8623.517023,8613.336119,8627.589385,8608.100225,8623.517023,8615.954066,8608.391108,07:15:00,08:15:00
2018-08-22,08:30:00,Bullish,8614.208768,8599.373735,8629.0438,8596.755789,8614.208768,8602.573448,8585.411352,07:15:00,08:15:00
2018-08-23,08:30:00,Bullish,8671.803599,8636.606758,8672.967131,8636.024992,8671.803599,8646.496779,8631.079981,07:15:00,08:15:00
2018-08-24,08:30:00,Bullish,8675.585078,8665.695056,8683.729802,8663.658875,8675.585078,8668.02212,8658.422982,07:15:00,08:15:00
2018-08-27,08:30:00,Bearish,8758.195846,8762.849974,8773.612644,8747.142293,8758.195846,8766.631453,8760.813793,07:15:00,08:15:00
2018-08-28,08:30:00,Bearish,8823.062752,8828.298646,8839.643082,8820.735688,8823.062752,8835.570721,8825.389816,07:15:00,08:15:00
2018-08-29,08:30:00,Bullish,8854.768998,8833.243657,8858.84136,8830.334827,8854.768998,8836.44337,8821.317454,07:15:00,08:15:00
2018-08-31,08:30:00,Bullish,8914.109127,8891.420254,8921.090319,8890.256722,8914.109127,8894.329084,8883.857296,07:15:00,08:15:00
2018-09-04,08:30:00,Bearish,8832.661891,8887.057009,8897.237914,8827.425997,8832.661891,8894.038201,8881.530233,07:15:00,08:15:00
2018-09-05,08:30:00,Bearish,8844.29721,8860.586657,8861.459306,8833.53454,8844.29721,8871.349328,8850.11487,07:15:00,08:15:00
2018-09-06,08:30:00,Bearish,8730.271079,8761.104676,8771.867347,8711.363685,8730.271079,8776.521474,8759.941144,07:15:00,08:15:00
2018-09-10,08:30:00,Bearish,8665.985939,8692.747174,8699.437483,8654.932386,8665.985939,8702.346313,8689.547461,07:15:00,08:15:00
2018-09-11,08:30:00,Bullish,8661.331812,8636.897641,8663.367992,8615.3723,8661.331812,8656.386801,8631.079981,07:15:00,08:15:00
2018-09-12,08:30:00,Bearish,8727.36225,8727.944016,8733.761675,8699.1466,8727.36225,8744.233463,8720.381058,07:15:00,08:15:00
2018-09-13,08:30:00,Bullish,8811.872496,8766.076961,8812.452187,8764.917581,8811.872496,8767.526187,8742.019813,07:15:00,08:15:00
2018-09-17,08:30:00,Bearish,8730.715852,8764.627736,8772.453555,8717.382975,8730.715852,8765.497271,8753.61362,07:15:00,08:15:00
2018-09-18,08:30:00,Bullish,8711.296226,8662.312395,8718.25251,8657.385027,8711.296226,8683.471091,8655.066266,07:15:00,08:15:00
2018-09-19,08:30:00,Bearish,8704.050097,8726.947865,8748.686252,8695.354743,8704.050097,8728.686936,8702.890717,07:15:00,08:15:00
2018-09-20,08:30:00,Bullish,8789.844264,8778.250458,8795.641167,8756.512071,8789.844264,8783.757516,8767.236342,07:15:00,08:15:00
2018-09-25,08:30:00,Bearish,8778.540303,8783.467671,8793.322406,8766.366806,8778.540303,8810.133425,8782.598135,07:15:00,08:15:00
2018-09-26,08:30:00,Bullish,8826.654599,8807.234974,8832.161657,8802.887296,8826.654599,8823.756148,8804.336522,07:15:00,08:15:00
2018-09-27,08:30:00,Bullish,8868.102457,8841.726548,8868.682147,8836.21949,8868.102457,8842.596083,8818.538935,07:15:00,08:15:00
2018-09-28,08:30:00,Bullish,8856.798496,8851.581283,8872.160289,8850.711747,8856.798496,8853.900044,8831.581967,07:15:00,08:15:00
2018-10-01,08:30:00,Bullish,8948.099721,8925.491798,8952.737243,8917.086289,8948.099721,8935.346534,8919.98474,07:15:00,08:15:00
2018-10-02,08:30:00,Bearish,8873.89936,8882.88456,8895.927592,8852.160973,8873.89936,8884.913476,8871.870444,07:15:00,08:15:00
2018-10-03,08:30:00,Bearish,8909.260469,8909.84016,8924.912108,8899.695579,8909.260469,8915.926908,8901.43465,07:15:00,08:15:00
2018-10-04,08:30:00,Bearish,8792.163026,8844.624999,8849.262522,8786.945813,8792.163026,8849.552367,8822.886612,07:15:00,08:15:00
2018-10-05,08:30:00,Bullish,8722.600188,8706.948549,8731.585387,8679.992949,8722.600188,8726.078329,8660.283479,07:15:00,08:15:00
2018-10-09,08:30:00,Bullish,8583.184667,8557.098602,8595.358163,8535.07037,8583.184667,8557.678293,8515.3609,07:15:00,08:15:00
2018-10-10,08:30:00,Bearish,8472.173971,8525.215635,8528.693777,8466.377068,8472.173971,8544.05557,8515.3609,07:15:00,08:15:00
2018-10-12,08:30:00,Bearish,8256.239328,8303.194244,8316.527121,8252.181496,8256.239328,8308.991147,8259.427625,07:15:00,08:15:00
2018-10-15,08:30:00,Bearish,8255.079948,8287.83245,8302.324708,8236.240012,8255.079948,8315.077895,8278.847251,07:15:00,08:15:00
2018-10-16,08:30:00,Bullish,8320.295108,8301.165328,8324.642786,8291.600438,8320.295108,8301.165328,8278.847251,07:15:00,08:15:00
2018-10-17,08:30:00,Bearish,8451.30512,8499.419416,8504.056938,8420.871378,8451.30512,8503.187403,8472.173971,07:15:00,08:15:00
2018-10-18,08:30:00,Bearish,8399.132991,8424.92921,8429.276888,8378.553985,8399.132991,8446.667597,8422.030759,07:15:00,08:15:00
2018-10-19,08:30:00,Bullish,8371.597701,8318.556037,8374.206308,8314.20836,8371.597701,8340.294424,8310.150528,07:15:00,08:15:00
2018-10-22,08:30:00,Bearish,8282.035547,8301.745018,8327.831082,8273.340193,8282.035547,8316.816966,8287.83245,07:15:00,08:15:00
2018-10-23,08:30:00,Bearish,8141.460646,8146.098168,8172.763923,8116.244117,8141.460646,8166.677174,8126.968388,07:15:00,08:15:00
2018-10-24,08:30:00,Bearish,8236.240012,8255.949483,8267.543289,8225.805587,8236.240012,8282.615238,8255.369793,07:15:00,08:15:00
2018-10-26,08:30:00,Bullish,7966.39417,7873.933565,7966.684015,7872.194494,7966.39417,7900.019629,7848.427191,07:15:00,08:15:00
2018-10-29,08:30:00,Bearish,8040.01484,8060.593847,8079.723627,8026.681963,8040.01484,8093.346349,8058.854776,07:15:00,08:15:00
2018-10-31,08:30:00,Bullish,8076.825175,8031.899176,8079.723627,8031.319486,8076.825175,8039.43515,8002.91466,07:15:00,08:15:00
2018-11-02,08:30:00,Bullish,8219.428993,8174.502994,8222.907135,8144.359097,8219.428993,8219.428993,8147.547394,07:15:00,08:15:00
2018-11-05,08:30:00,Bearish,8003.784196,8080.593162,8082.332233,8000.885744,8003.784196,8083.201769,8065.231369,07:15:00,08:15:00
2018-11-06,08:30:00,Bullish,8128.707459,8047.260969,8135.373897,8045.521898,8128.707459,8048.42035,8025.812428,07:15:00,08:15:00
2018-11-07,08:30:00,Bullish,8217.110232,8206.385961,8241.74707,8187.256181,8217.110232,8219.139148,8181.169432,07:15:00,08:15:00
2018-11-08,08:30:00,Bearish,8305.513005,8323.77325,8336.526437,8293.629354,8305.513005,8335.367056,8314.20836,07:15:00,08:15:00
2018-11-09,08:30:00,Bearish,8206.096116,8230.153264,8250.442425,8195.371845,8206.096116,8253.340877,8227.254812,07:15:00,08:15:00
2018-11-12,08:30:00,Bearish,8046.391434,8108.708143,8126.098852,8034.507782,8046.391434,8123.490246,8099.143253,07:15:00,08:15:00
2018-11-13,08:30:00,Bullish,7980.306738,7958.858196,8023.493666,7957.40897,7980.306738,7977.698131,7948.133925,07:15:00,08:15:00
2018-11-14,08:30:00,Bullish,8020.015524,7996.248221,8020.30537,7984.074725,8020.015524,8006.392802,7940.308106,07:15:00,08:15:00
2018-11-15,08:30:00,Bullish,7892.483655,7846.977965,7896.831332,7814.515307,7892.483655,7877.121861,7808.718404,07:15:00,08:15:00
2018-11-19,08:30:00,Bearish,7906.396222,7936.250274,7944.655783,7898.860248,7906.396222,7973.930144,7920.018945,07:15:00,08:15:00
2018-11-21,08:30:00,Bearish,7662.636444,7675.099786,7703.794457,7639.158987,7662.636444,7678.577928,7649.593412,07:15:00,08:15:00
2018-11-23,08:30:00,Bullish,7624.666729,7570.755529,7632.492548,7569.885994,7624.666729,7589.595465,7530.177207,07:15:00,08:15:00
2018-11-27,08:30:00,Bearish,7695.388947,7705.823373,7731.329747,7667.273967,7695.388947,7711.620276,7678.577928,07:15:00,08:15:00
2018-11-28,08:30:00,Bearish,7817.123914,7830.456791,7843.209978,7811.327011,7817.123914,7835.963849,7823.790352,07:15:00,08:15:00
2018-11-29,08:30:00,Bullish,7995.668531,7991.320854,8012.769395,7975.669215,7995.668531,7998.566983,7972.191073,07:15:00,08:15:00
2018-11-30,08:30:00,Bearish,7985.234105,8007.552183,8011.030324,7967.843396,7985.234105,8020.015524,7973.350454,07:15:00,08:15:00
2018-12-03,08:30:00,Bearish,8201.748439,8230.443109,8240.58769,8187.835871,8201.748439,8238.848619,8211.893019,07:15:00,08:15:00
2018-12-04,08:30:00,Bullish,8151.605226,8150.735691,8169.865471,8138.272349,8151.605226,8164.648258,8144.648942,07:15:00,08:15:00
