Column1;Column2;Column3;Column4;Column5;Column6;Column7
03/01/2021;17:00:00;14735.85113;14754.143753;14694.406906;14707.268907;9019
03/01/2021;18:00:00;14707.840551;14710.412952;14662.966461;14673.256061;7641
03/01/2021;19:00:00;14673.256061;14695.550195;14672.112772;14692.120329;6213
03/01/2021;20:00:00;14692.120329;14710.412952;14692.120329;14701.552462;4281
03/01/2021;21:00:00;14702.124107;14718.130152;14697.836773;14715.27193;2906
03/01/2021;22:00:00;14715.27193;14722.703308;14714.986107;14719.273441;2319
03/01/2021;23:00:00;14719.273441;14720.130908;14700.409173;14711.842063;2859
04/01/2021;00:00:00;14712.127885;14742.996686;14711.842063;14737.851886;4147
04/01/2021;01:00:00;14737.851886;14786.155844;14737.851886;14785.584199;9836
04/01/2021;02:00:00;14785.298377;14809.021623;14774.15131;14785.298377;9648
04/01/2021;03:00:00;14785.298377;14816.738823;14783.297621;14804.162645;5746
04/01/2021;04:00:00;14804.162645;14809.593267;14785.298377;14793.873044;4670
04/01/2021;05:00:00;14793.873044;14805.020111;14790.729;14794.730511;4153
04/01/2021;06:00:00;14794.444689;14809.021623;14787.584955;14808.449978;5781
04/01/2021;07:00:00;14808.449978;14809.879089;14791.872288;14795.587977;8899
04/01/2021;08:00:00;14795.8738;14798.4462;14700.694996;14725.847352;72989
04/01/2021;09:00:00;14725.56153;14738.137708;14589.510146;14590.367613;102592
04/01/2021;10:00:00;14590.653435;14613.805036;14445.741562;14446.313207;108540
04/01/2021;11:00:00;14447.170673;14462.605074;14316.835734;14401.724938;94990
04/01/2021;12:00:00;14401.439116;14493.473875;14388.291293;14489.186542;48529
04/01/2021;13:00:00;14488.90072;14492.616409;14412.586183;14478.896941;51898
04/01/2021;14:00:00;14478.611119;14529.487477;14440.596762;14506.050054;66033
04/01/2021;15:00:00;14506.050054;14517.197121;14485.756675;14506.335876;10418
04/01/2021;17:00:00;14500.047787;14507.193343;14474.89543;14491.758942;4615
04/01/2021;18:00:00;14492.044764;14517.197121;14487.471609;14512.623965;3548
04/01/2021;19:00:00;14513.19561;14545.493522;14511.480676;14534.918099;4843
04/01/2021;20:00:00;14535.203922;14548.065922;14530.916588;14541.777833;2774
04/01/2021;21:00:00;14542.063655;14551.209967;14494.617164;14507.193343;6075
04/01/2021;22:00:00;14506.90752;14512.052321;14476.324541;14493.188053;4320
04/01/2021;23:00:00;14492.902231;14515.196365;14490.044009;14510.909032;3572
05/01/2021;00:00:00;14510.62321;14532.917344;14509.765743;14529.773299;5230
05/01/2021;01:00:00;14529.201655;14531.488233;14452.315474;14463.176719;10056
05/01/2021;02:00:00;14463.176719;14537.776322;14460.890141;14513.481432;11472
05/01/2021;03:00:00;14513.19561;14539.777077;14505.192587;14522.913566;6012
05/01/2021;04:00:00;14523.199388;14536.347211;14518.34041;14525.485966;3586
05/01/2021;05:00:00;14525.200144;14549.209211;14494.04552;14508.908276;7680
05/01/2021;06:00:00;14508.908276;14513.767254;14466.320763;14498.904498;12054
05/01/2021;07:00:00;14498.618676;14502.048542;14420.303383;14420.875028;16461
05/01/2021;08:00:00;14421.16085;14598.370636;14419.160094;14576.648146;77668
05/01/2021;09:00:00;14577.791435;14615.805792;14534.060633;14536.061388;86197
05/01/2021;10:00:00;14536.347211;14571.789168;14506.050054;14553.496545;53168
05/01/2021;11:00:00;14554.068189;14567.501834;14522.056099;14551.495789;36247
05/01/2021;12:00:00;14552.067434;14585.222813;14546.065167;14578.934724;24594
05/01/2021;13:00:00;14579.220546;14636.384993;14578.363079;14604.658725;35054
05/01/2021;14:00:00;14604.372903;14634.670059;14580.935479;14624.380459;52978
05/01/2021;15:00:00;14624.666281;14644.388015;14619.521481;14638.099926;10695
05/01/2021;17:00:00;14634.384237;14644.95966;14612.375925;14628.38197;3693
05/01/2021;18:00:00;14628.667792;14684.68895;14591.510902;14609.803525;15862
05/01/2021;19:00:00;14609.23188;14625.237926;14482.040986;14541.777833;27333
05/01/2021;20:00:00;14542.6353;14563.500323;14436.023606;14456.888629;17417
05/01/2021;21:00:00;14456.602807;14472.608852;14408.870494;14431.164628;14601
05/01/2021;22:00:00;14430.878806;14461.175963;14379.144982;14420.303383;13795
05/01/2021;23:00:00;14420.589206;14450.60054;14405.726449;14418.016806;6243
06/01/2021;00:00:00;14419.731739;14481.183519;14412.872005;14443.169162;7275
06/01/2021;01:00:00;14439.739295;14477.46783;14362.28147;14374.286004;17372
06/01/2021;02:00:00;14373.714359;14402.582405;14281.107955;14312.834223;24695
06/01/2021;03:00:00;14311.690934;14397.723427;14309.976001;14384.289782;12685
06/01/2021;04:00:00;14384.575604;14386.862182;14317.407379;14336.843291;11790
06/01/2021;05:00:00;14337.414935;14381.431559;14293.398311;14375.429293;11919
06/01/2021;06:00:00;14374.571826;14441.740051;14374.000181;14393.150271;18747
06/01/2021;07:00:00;14393.721916;14456.316985;14355.993381;14374.000181;22868
06/01/2021;08:00:00;14373.142715;14483.184275;14349.705291;14444.884096;91803
06/01/2021;09:00:00;14445.169918;14597.798991;14421.16085;14558.355523;88909
06/01/2021;10:00:00;14558.927167;14618.09237;14548.923389;14579.220546;58131
06/01/2021;11:00:00;14580.078013;14629.525259;14576.076501;14595.512413;40410
06/01/2021;12:00:00;14595.512413;14627.238681;14569.788412;14599.228102;34672
06/01/2021;13:00:00;14599.513925;14615.234147;14446.884851;14500.333609;84695
06/01/2021;14:00:00;14499.761965;14520.341166;14400.295827;14426.591473;101429
06/01/2021;15:00:00;14426.30565;14484.327564;14394.007738;14471.751386;17567
06/01/2021;17:00:00;14472.32303;14494.902987;14458.603563;14489.186542;4271
06/01/2021;18:00:00;14489.472364;14518.912054;14470.322274;14518.626232;5903
06/01/2021;19:00:00;14518.054588;14563.500323;14515.76801;14562.357034;7971
06/01/2021;20:00:00;14562.071212;14567.787656;14534.346455;14546.922633;5220
06/01/2021;21:00:00;14547.7801;14560.927923;14527.200899;14538.062144;3417
06/01/2021;22:00:00;14538.347966;14547.208456;14516.053832;14519.483699;3266
06/01/2021;23:00:00;14519.769521;14534.918099;14511.194854;14530.630766;3664
07/01/2021;00:00:00;14531.20241;14568.645123;14529.201655;14566.644368;3662
07/01/2021;01:00:00;14566.93019;14590.653435;14518.054588;14530.916588;9611
07/01/2021;02:00:00;14530.344944;14538.633789;14474.323786;14505.478409;11402
07/01/2021;03:00:00;14506.335876;14540.0629;14489.186542;14504.906765;9641
07/01/2021;04:00:00;14504.049298;14532.059877;14486.042497;14488.329075;7213
07/01/2021;05:00:00;14488.614897;14518.912054;14476.896186;14504.33512;6314
07/01/2021;06:00:00;14504.33512;14548.351745;14502.334365;14536.633033;8615
07/01/2021;07:00:00;14537.204677;14551.495789;14524.914321;14531.488233;9851
07/01/2021;08:00:00;14531.20241;14679.54415;14530.344944;14677.543395;74963
07/01/2021;09:00:00;14677.829217;14758.716909;14671.255305;14748.998953;72625
07/01/2021;10:00:00;14748.998953;14772.150554;14720.702552;14739.280997;42079
07/01/2021;11:00:00;14739.56682;14749.85642;14712.699529;14741.567575;28442
07/01/2021;12:00:00;14741.567575;14769.00651;14713.271174;14763.004243;26595
07/01/2021;13:00:00;14763.290065;14773.865488;14751.857176;14768.720687;20899
07/01/2021;14:00:00;14768.720687;14815.881356;14764.719176;14777.581177;52065
07/01/2021;15:00:00;14777.295354;14793.873044;14771.007265;14777.866999;13168
07/01/2021;17:00:00;14779.29611;14799.303667;14770.149799;14793.015577;3889
07/01/2021;18:00:00;14794.158866;14813.880601;14785.584199;14808.7358;3919
07/01/2021;19:00:00;14808.7358;14833.602335;14794.444689;14822.169445;5036
07/01/2021;20:00:00;14822.455268;14837.889668;14808.7358;14815.595534;4327
07/01/2021;21:00:00;14815.595534;14826.742601;14804.734289;14824.741845;2426
07/01/2021;22:00:00;14824.170201;14826.170957;14801.304422;14814.166423;3349
07/01/2021;23:00:00;14814.738067;14830.45829;14812.451489;14825.885134;2287
08/01/2021;00:00:00;14825.885134;14834.173979;14820.454512;14830.172468;2741
08/01/2021;01:00:00;14829.600823;14848.750913;14821.597801;14841.319535;7353
08/01/2021;02:00:00;14840.462068;14854.75318;14823.884379;14831.887401;8140
08/01/2021;03:00:00;14831.029935;14839.890424;14803.305178;14839.032957;7788
08/01/2021;04:00:00;14838.747135;14847.03598;14827.88589;14835.60309;3393
08/01/2021;05:00:00;14835.317268;14852.752424;14827.028423;14837.032202;4647
08/01/2021;06:00:00;14836.174735;14868.472647;14835.317268;14853.609891;7837
08/01/2021;07:00:00;14854.181536;14881.048826;14840.747891;14859.040514;13370
08/01/2021;08:00:00;14858.754691;14922.207227;14846.464335;14883.907048;70693
08/01/2021;09:00:00;14884.19287;14925.06545;14808.449978;14898.19816;82613
08/01/2021;10:00:00;14898.769804;14929.352783;14861.612914;14900.484738;49995
08/01/2021;11:00:00;14900.198915;14937.92745;14873.045803;14901.056382;38357
08/01/2021;12:00:00;14900.484738;14910.488516;14779.581932;14848.750913;64579
08/01/2021;13:00:00;14848.750913;14917.634072;14845.892691;14911.917627;48637
08/01/2021;14:00:00;14911.631805;14982.229897;14904.486249;14967.938785;55217
08/01/2021;15:00:00;14967.081318;15005.66732;14962.793985;15003.666564;12183
10/01/2021;17:00:00;14969.367896;14983.087363;14943.358073;14957.649185;6212
10/01/2021;18:00:00;14957.363362;14972.511941;14922.207227;14940.785673;4893
10/01/2021;19:00:00;14940.49985;14960.221585;14915.633316;14918.777361;5758
10/01/2021;20:00:00;14920.206472;14935.35505;14887.622737;14921.063939;6070
10/01/2021;21:00:00;14921.063939;14925.922917;14891.910071;14906.487005;3797
10/01/2021;22:00:00;14907.630293;14917.348249;14888.766026;14895.62576;2766
10/01/2021;23:00:00;14894.768293;14919.349005;14892.481715;14905.629538;2884
11/01/2021;00:00:00;14905.91536;14909.631049;14891.338426;14898.769804;2318
11/01/2021;01:00:00;14899.627271;14940.214028;14895.339937;14918.205716;5102
11/01/2021;02:00:00;14917.634072;14948.217051;14901.342204;14917.919894;8101
11/01/2021;03:00:00;14917.919894;14926.208739;14900.198915;14904.200427;5295
11/01/2021;04:00:00;14903.057138;14924.207983;14888.766026;14923.922161;5494
11/01/2021;05:00:00;14922.778872;14928.209494;14906.201182;14914.490027;3412
11/01/2021;06:00:00;14914.204205;14917.634072;14867.043536;14898.483982;9124
11/01/2021;07:00:00;14897.912338;14897.912338;14828.743357;14841.319535;14629
11/01/2021;08:00:00;14841.605357;14847.03598;14739.56682;14815.595534;95069
11/01/2021;09:00:00;14816.453001;14867.043536;14796.731266;14834.745624;66291
11/01/2021;10:00:00;14835.031446;14849.322558;14784.155088;14844.177757;36203
11/01/2021;11:00:00;14843.891935;14878.762248;14836.746379;14856.753936;27171
11/01/2021;12:00:00;14856.468113;14872.759981;14797.302911;14816.453001;27287
11/01/2021;13:00:00;14817.024645;14817.310467;14757.57362;14795.302155;38562
11/01/2021;14:00:00;14795.587977;14797.017089;14716.129396;14744.139975;63158
11/01/2021;15:00:00;14744.71162;14774.722954;14738.423531;14755.00122;8455
11/01/2021;17:00:00;14760.717665;14782.154332;14745.854909;14774.722954;3383
11/01/2021;18:00:00;14774.15131;14799.875311;14762.718421;14792.729755;4137
11/01/2021;19:00:00;14793.015577;14798.732022;14745.569086;14774.722954;4996
11/01/2021;20:00:00;14775.294599;14782.440155;14758.145265;14781.011044;2416
11/01/2021;21:00:00;14781.86851;14790.443177;14753.572109;14765.004998;2882
11/01/2021;22:00:00;14764.719176;14765.862465;14732.707086;14749.85642;4224
11/01/2021;23:00:00;14749.284775;14771.293088;14743.568331;14767.005754;3213
12/01/2021;00:00:00;14766.719932;14786.441666;14761.860954;14771.864732;3525
12/01/2021;01:00:00;14773.579665;14796.731266;14759.860198;14790.729;4719
12/01/2021;02:00:00;14790.157355;14804.162645;14770.721443;14782.154332;6371
12/01/2021;03:00:00;14783.297621;14815.881356;14781.86851;14807.020867;6257
12/01/2021;04:00:00;14807.878334;14811.879845;14788.728244;14800.732778;3853
12/01/2021;05:00:00;14800.446955;14806.735045;14784.44091;14792.443933;3768
12/01/2021;06:00:00;14792.443933;14804.734289;14787.870777;14797.017089;5149
12/01/2021;07:00:00;14797.302911;14799.589489;14708.98384;14728.991397;18005
12/01/2021;08:00:00;14728.705575;14803.305178;14683.259839;14737.566064;75500
12/01/2021;09:00:00;14737.566064;14769.292332;14708.98384;14732.421264;68156
12/01/2021;10:00:00;14732.135441;14779.867755;14694.692729;14713.556996;48044
12/01/2021;11:00:00;14713.271174;14718.701796;14596.655702;14685.832239;70026
12/01/2021;12:00:00;14686.118062;14745.283264;14677.543395;14729.848864;34930
12/01/2021;13:00:00;14730.134686;14759.002731;14695.836018;14721.845841;37643
12/01/2021;14:00:00;14722.417485;14762.146776;14706.41144;14728.13393;38690
12/01/2021;15:00:00;14728.705575;14736.422775;14719.273441;14726.990641;7236
12/01/2021;17:00:00;14728.419752;14749.284775;14717.272685;14744.425797;2362
12/01/2021;18:00:00;14746.140731;14751.857176;14733.850375;14738.709353;2189
12/01/2021;19:00:00;14738.137708;14774.722954;14734.136197;14768.720687;3692
12/01/2021;20:00:00;14768.434865;14776.437888;14763.004243;14767.005754;3124
12/01/2021;21:00:00;14767.863221;14788.442422;14766.148287;14786.441666;2591
12/01/2021;22:00:00;14787.01331;14787.299133;14771.293088;14775.866243;2966
12/01/2021;23:00:00;14775.580421;14780.153577;14761.289309;14766.719932;2382
13/01/2021;00:00:00;14766.148287;14776.72371;14761.575132;14776.152066;2182
13/01/2021;01:00:00;14776.152066;14779.867755;14764.147532;14778.724466;2855
13/01/2021;02:00:00;14778.152821;14784.44091;14755.00122;14765.004998;6792
13/01/2021;03:00:00;14765.004998;14780.439399;14763.861709;14772.150554;3598
13/01/2021;04:00:00;14772.722199;14781.296866;14717.272685;14739.852642;7591
13/01/2021;05:00:00;14739.852642;14744.71162;14698.980062;14722.417485;6861
13/01/2021;06:00:00;14721.560019;14736.994419;14672.112772;14683.545662;12962
13/01/2021;07:00:00;14684.117306;14716.986863;14657.82166;14712.985352;13786
13/01/2021;08:00:00;14713.556996;14800.446955;14704.124862;14764.719176;72839
13/01/2021;09:00:00;14763.861709;14833.316512;14715.27193;14831.315757;74905
13/01/2021;10:00:00;14831.029935;14855.039002;14801.876067;14827.314246;47980
13/01/2021;11:00:00;14827.600068;14836.746379;14792.158111;14831.601579;38181
13/01/2021;12:00:00;14831.601579;14849.036735;14822.169445;14837.603846;21396
13/01/2021;13:00:00;14837.603846;14866.186069;14822.74109;14850.465847;32030
13/01/2021;14:00:00;14850.465847;14857.32558;14814.452245;14825.885134;39291
13/01/2021;15:00:00;14826.456779;14840.176246;14820.454512;14831.887401;8632
13/01/2021;17:00:00;14834.745624;14846.178513;14826.456779;14829.600823;2559
13/01/2021;18:00:00;14829.886646;14864.471136;14825.31349;14859.326336;3728
13/01/2021;19:00:00;14858.468869;14877.618959;14856.182291;14873.045803;3469
13/01/2021;20:00:00;14874.189092;14879.905537;14840.176246;14845.321046;5089
13/01/2021;21:00:00;14844.749402;14851.609135;14786.727488;14813.308956;7954
13/01/2021;22:00:00;14813.594778;14815.309712;14797.017089;14812.451489;2017
13/01/2021;23:00:00;14811.594023;14832.459046;14791.014822;14821.883623;3831
14/01/2021;00:00:00;14822.455268;14829.029179;14802.733533;14812.737312;2580
14/01/2021;01:00:00;14813.594778;14821.597801;14787.01331;14817.310467;3210
14/01/2021;02:00:00;14817.310467;14842.177002;14805.877578;14831.601579;4663
14/01/2021;03:00:00;14831.601579;14841.605357;14807.878334;14808.7358;4456
14/01/2021;04:00:00;14808.7358;14810.736556;14774.15131;14797.302911;6831
14/01/2021;05:00:00;14797.588733;14820.454512;14777.009532;14819.882867;5975
14/01/2021;06:00:00;14820.454512;14839.318779;14812.737312;14832.459046;6733
14/01/2021;07:00:00;14832.744868;14850.751669;14820.454512;14842.462824;7853
14/01/2021;08:00:00;14842.462824;14879.905537;14827.028423;14854.75318;64990
14/01/2021;09:00:00;14855.039002;14895.62576;14840.462068;14878.762248;58785
14/01/2021;10:00:00;14878.190603;14889.623493;14826.170957;14837.603846;42529
14/01/2021;11:00:00;14837.318024;14845.321046;14786.727488;14841.319535;44184
14/01/2021;12:00:00;14841.033713;14842.748646;14797.588733;14799.875311;30597
14/01/2021;13:00:00;14799.875311;14822.169445;14789.871533;14804.448467;23042
14/01/2021;14:00:00;14804.448467;14811.022378;14726.704819;14746.140731;67808
14/01/2021;15:00:00;14745.283264;14757.287798;14734.422019;14748.141487;10015
14/01/2021;17:00:00;14758.716909;14780.439399;14758.431087;14769.292332;2860
14/01/2021;18:00:00;14768.434865;14774.722954;14733.564553;14747.855664;5248
14/01/2021;19:00:00;14748.141487;14761.003487;14712.985352;14733.850375;5907
14/01/2021;20:00:00;14733.27873;14761.289309;14728.419752;14760.14602;2915
14/01/2021;21:00:00;14760.431843;14766.43411;14727.848108;14732.992908;4242
14/01/2021;22:00:00;14733.27873;14736.994419;14718.701796;14725.56153;3609
14/01/2021;23:00:00;14726.133174;14726.133174;14668.397083;14672.112772;7691
15/01/2021;00:00:00;14671.541128;14711.270418;14668.397083;14706.983085;4883
15/01/2021;01:00:00;14706.125618;14734.707842;14699.265884;14724.132419;4550
15/01/2021;02:00:00;14723.846597;14744.139975;14717.84433;14738.137708;5941
15/01/2021;03:00:00;14738.423531;14748.141487;14720.130908;14722.703308;4126
15/01/2021;04:00:00;14722.417485;14743.854153;14706.41144;14714.986107;5419
15/01/2021;05:00:00;14714.700285;14719.845085;14691.834506;14710.412952;6312
15/01/2021;06:00:00;14710.412952;14747.569842;14705.839796;14742.996686;11148
15/01/2021;07:00:00;14742.996686;14760.14602;14738.137708;14740.995931;13431
15/01/2021;08:00:00;14740.710108;14784.155088;14715.27193;14749.570598;71495
15/01/2021;09:00:00;14749.570598;14759.574376;14579.79219;14639.243215;118779
15/01/2021;10:00:00;14639.81486;14718.130152;14569.50259;14677.829217;75692
15/01/2021;11:00:00;14677.543395;14702.124107;14660.108238;14690.97704;37402
15/01/2021;12:00:00;14691.262862;14733.564553;14668.111261;14713.271174;34432
15/01/2021;13:00:00;14713.556996;14727.276463;14665.253038;14667.539616;33397
15/01/2021;14:00:00;14668.111261;14694.121084;14626.095392;14632.669304;59430
15/01/2021;15:00:00;14633.240948;14634.098415;14583.222057;14587.223568;13507
17/01/2021;17:00:00;14604.658725;14629.525259;14557.498056;14573.504101;6679
17/01/2021;18:00:00;14572.07499;14607.516947;14550.638322;14605.802014;5851
17/01/2021;19:00:00;14605.802014;14611.232636;14572.646634;14589.795969;4728
17/01/2021;20:00:00;14589.795969;14601.228858;14584.079524;14596.084058;2174
17/01/2021;21:00:00;14595.512413;14599.799747;14578.648901;14594.654947;1982
17/01/2021;22:00:00;14594.940769;14598.94228;14584.936991;14596.084058;912
17/01/2021;23:00:00;14596.084058;14624.666281;14584.936991;14618.09237;2270
18/01/2021;00:00:00;14616.949081;14618.378192;14598.94228;14603.515436;1329
18/01/2021;01:00:00;14602.372147;14611.518458;14591.510902;14604.944547;2280
18/01/2021;02:00:00;14604.658725;14623.23717;14599.799747;14616.377436;3919
18/01/2021;03:00:00;14616.949081;14619.807303;14606.087836;14618.664014;1920
18/01/2021;04:00:00;14618.664014;14624.952103;14614.090858;14618.664014;1911
18/01/2021;05:00:00;14618.664014;14653.248505;14612.090103;14633.52677;4434
18/01/2021;06:00:00;14633.812593;14644.388015;14628.38197;14631.526015;2572
18/01/2021;07:00:00;14631.526015;14643.816371;14631.240193;14638.957393;2175
18/01/2021;08:00:00;14638.385748;14650.10446;14616.091614;14646.388771;7920
18/01/2021;09:00:00;14646.388771;14651.533571;14626.667037;14646.102949;7296
18/01/2021;10:00:00;14646.674593;14648.961171;14638.671571;14644.102193;3111
18/01/2021;11:00:00;14643.816371;14651.247749;14633.240948;14650.10446;3284
