Column1;Column2;Column3;Column4;Column5;Column6;Column7
01/01/2024;17:00:00;18244.57923;18253.15533;18238.951165;18251.815314;2372
01/01/2024;17:15:00;18251.815314;18263.875454;18251.547311;18259.855407;1145
01/01/2024;17:30:00;18259.855407;18263.071444;18253.959339;18253.959339;805
01/01/2024;17:45:00;18253.691336;18257.443379;18253.423333;18255.835361;311
01/01/2024;18:00:00;18256.371367;18257.175376;18252.619323;18253.691336;506
01/01/2024;18:15:00;18253.691336;18254.763348;18244.043224;18245.38324;716
01/01/2024;18:30:00;18245.38324;18253.691336;18244.043224;18252.083317;640
01/01/2024;18:45:00;18252.35132;18254.227342;18250.475299;18253.15533;408
01/01/2024;19:00:00;18252.887327;18265.483472;18252.35132;18255.567358;1656
01/01/2024;19:15:00;18255.835361;18263.339448;18252.887327;18255.567358;1008
01/01/2024;19:30:00;18255.299355;18257.979386;18235.735128;18240.023178;1582
01/01/2024;19:45:00;18240.291181;18248.331274;18238.951165;18239.755175;1009
01/01/2024;20:00:00;18239.755175;18244.57923;18238.951165;18241.899199;750
01/01/2024;20:15:00;18242.435206;18242.435206;18235.199122;18236.539137;946
01/01/2024;20:30:00;18236.80714;18238.415159;18231.179075;18236.003131;899
01/01/2024;20:45:00;18236.003131;18236.539137;18225.283007;18233.055097;946
01/01/2024;21:00:00;18233.055097;18238.147156;18233.055097;18236.539137;545
01/01/2024;21:15:00;18236.539137;18237.075144;18229.03505;18233.859106;585
01/01/2024;21:30:00;18234.127109;18235.199122;18227.427032;18232.519091;368
01/01/2024;21:45:00;18232.519091;18234.663116;18226.623023;18232.251088;526
01/01/2024;22:00:00;18231.983085;18232.787094;18227.695035;18232.787094;368
01/01/2024;22:15:00;18233.055097;18233.591103;18230.107063;18232.519091;259
01/01/2024;22:30:00;18232.787094;18238.147156;18231.983085;18234.663116;638
01/01/2024;22:45:00;18234.127109;18236.539137;18232.251088;18232.519091;261
01/01/2024;23:00:00;18232.787094;18241.899199;18231.447078;18241.899199;724
01/01/2024;23:15:00;18241.631196;18244.57923;18237.61115;18242.435206;747
01/01/2024;23:30:00;18241.899199;18244.311227;18240.827187;18243.775221;464
01/01/2024;23:45:00;18243.775221;18244.57923;18241.631196;18243.239215;297
02/01/2024;00:00:00;18242.971212;18245.115237;18234.931119;18235.735128;593
02/01/2024;00:15:00;18235.735128;18238.147156;18234.663116;18237.075144;291
02/01/2024;00:30:00;18236.80714;18238.147156;18231.983085;18235.467125;496
02/01/2024;00:45:00;18235.735128;18239.219168;18227.427032;18229.03505;716
02/01/2024;01:00:00;18228.767047;18245.115237;18228.767047;18242.703209;1301
02/01/2024;01:15:00;18242.703209;18249.135283;18241.899199;18245.38324;1021
02/01/2024;01:30:00;18245.651243;18246.723255;18238.951165;18239.755175;808
02/01/2024;01:45:00;18240.023178;18245.38324;18236.80714;18242.703209;905
02/01/2024;02:00:00;18242.971212;18258.247389;18241.363193;18252.35132;1844
