date,entry_time,direction,entry_price,stop_loss,take_profit,bias,swing_low,swing_high,ote_zone,risk,result,exit_time,exit_price,pnl,pnl_points
2020-04-06,2020-04-06 11:30:00+02:00,LONG,8961.553779,8838.169415,9033.36887331,BULLISH,8843.169415,8992.932768,"(np.float64(8935.723167154001), np.float64(8961.482463870001))",123.38436399999955,WIN,2020-04-06 13:20:00+02:00,9033.36887331,71.81509431000086,71.81509431000086
2020-04-09,2020-04-09 10:05:00+02:00,LONG,9457.341794,9239.535201,9569.866845229999,BULLISH,9244.535201,9500.70185,"(np.float64(9402.846190082), np.float64(9446.90685371))",217.80659299999934,LOSS,2020-04-12 19:15:00+02:00,9239.535201,-217.80659299999934,-217.80659299999934
2020-04-13,2020-04-13 09:50:00+02:00,SHORT,9360.922721,9411.279622,9271.8720041,BEARISH,9300.446852,9406.279622,"(np.float64(9365.85150386), np.float64(9384.0547403))",50.3569009999992,LOSS,2020-04-13 14:55:00+02:00,9411.279622,-50.3569009999992,-50.3569009999992
2020-04-14,2020-04-14 11:05:00+02:00,LONG,9785.109589,9604.387255,9882.18762126,BULLISH,9609.387255,9824.190693,"(np.float64(9742.135779684), np.float64(9779.081971020001))",180.72233400000005,WIN,2020-04-14 13:55:00+02:00,9882.18762126,97.07803226000033,97.07803226000033
2020-04-16,2020-04-16 11:30:00+02:00,SHORT,9883.525507,9948.145584,9765.988374179999,BEARISH,9803.651718,9943.145584,"(np.float64(9889.858927188), np.float64(9913.85187214))",64.62007699999958,LOSS,2020-04-16 12:05:00+02:00,9948.145584,-64.62007699999958,-64.62007699999958
2020-04-17,2020-04-17 08:40:00+02:00,LONG,10162.798502,9968.098255,10274.15682611,BULLISH,9973.098255,10210.152248,"(np.float64(10119.597622674), np.float64(10160.37090947))",194.70024699999885,LOSS,2020-04-17 12:20:00+02:00,9968.098255,-194.70024699999885,-194.70024699999885
2020-04-20,2020-04-20 10:40:00+02:00,SHORT,9978.803526,10077.94049,9882.37874768,BEARISH,9922.891874,10072.94049,"(np.float64(10015.621918688), np.float64(10041.430280640001))",99.13696400000117,LOSS,2020-04-20 12:05:00+02:00,10077.94049,-99.13696400000117,-99.13696400000117
2020-04-22,2020-04-22 10:15:00+02:00,SHORT,9781.401163,9827.764375,9681.473348209998,BEARISH,9711.511598,9822.764375,"(np.float64(9780.265814186), np.float64(9799.40129183))",46.3632120000002,LOSS,2020-04-22 13:35:00+02:00,9827.764375,-46.3632120000002,-46.3632120000002
2020-04-23,2020-04-23 11:25:00+02:00,LONG,9988.787749,9830.886497,10077.16809597,BULLISH,9835.886497,10025.872008,"(np.float64(9953.297542798), np.float64(9985.97505069))",157.90125199999966,LOSS,2020-04-23 13:45:00+02:00,9830.886497,-157.90125199999966,-157.90125199999966
2020-04-24,2020-04-24 09:25:00+02:00,SHORT,9856.140208,9902.218156,9765.70881653,BEARISH,9793.667495,9897.218156,"(np.float64(9857.661803498), np.float64(9875.47251719))",46.077948000000106,LOSS,2020-04-24 13:25:00+02:00,9902.218156,-46.077948000000106,-46.077948000000106
2020-04-30,2020-04-30 09:00:00+02:00,LONG,10324.828187,10193.456443,10400.6112965,BULLISH,10198.456443,10357.633493,"(np.float64(10296.827859899999), np.float64(10324.206312499999))",131.37174400000004,LOSS,2020-04-30 13:00:00+02:00,10193.456443,-131.37174400000004,-131.37174400000004
2020-05-01,2020-05-01 11:50:00+02:00,SHORT,10069.802591,10136.419514,9937.59720924,BEARISH,9978.803526,10131.419514,"(np.float64(10073.120206583999), np.float64(10099.370156519999))",66.61692299999959,WIN,2020-05-01 13:00:00+02:00,9937.59720924,132.205381759999,132.205381759999
2020-05-05,2020-05-05 10:55:00+02:00,LONG,10220.136471,10132.695311,10265.21952001,BULLISH,10137.695311,10238.108074,"(np.float64(10199.750398533999), np.float64(10217.02139377))",87.44116000000031,WIN,2020-05-05 13:05:00+02:00,10265.21952001,45.08304900999974,45.08304900999974
2020-05-07,2020-05-07 09:50:00+02:00,LONG,10370.470352,10299.003949,10418.123624240001,BULLISH,10304.003949,10393.861961,"(np.float64(10359.536200416), np.float64(10374.99177848))",71.46640300000035,WIN,2020-05-07 19:55:00+02:00,10418.123624240001,47.65327224000066,47.65327224000066
2020-05-08,2020-05-08 08:15:00+02:00,LONG,10497.983149,10396.84934,10551.83519827,BULLISH,10401.84934,10519.948441,"(np.float64(10474.834584418), np.float64(10495.14762979))",101.13380899999902,WIN,2020-05-10 20:30:00+02:00,10551.83519827,53.85204927000086,53.85204927000086
2020-05-11,2020-05-11 11:40:00+02:00,LONG,10540.772679,10399.701975,10601.42255819,BULLISH,10404.701975,10559.600072,"(np.float64(10500.428998946), np.float64(10527.071471629999))",141.07070399999975,WIN,2020-05-11 14:05:00+02:00,10601.42255819,60.64987918999941,60.64987918999941
2020-05-12,2020-05-12 09:25:00+02:00,SHORT,10622.072785,10668.72126,10506.12742355,BEARISH,10539.631625,10663.72126,"(np.float64(10616.31901943), np.float64(10637.66243665))",46.64847499999996,WIN,2020-05-12 16:20:00+02:00,10506.12742355,115.94536144999984,115.94536144999984
2020-05-13,2020-05-13 08:35:00+02:00,SHORT,10435.510436,10505.835785,10268.973588070001,BEARISH,10318.267126,10500.835785,"(np.float64(10431.094557262), np.float64(10462.49636661))",70.32534899999882,WIN,2020-05-13 12:45:00+02:00,10268.973588070001,166.53684792999957,166.53684792999957
2020-05-14,2020-05-14 08:45:00+02:00,SHORT,10205.588031,10280.76286,10046.07437094,BEARISH,10094.905782,10275.76286,"(np.float64(10206.675456204), np.float64(10237.78287362))",75.17482900000141,LOSS,2020-05-14 14:30:00+02:00,10280.76286,-75.17482900000141,-75.17482900000141
2020-05-18,2020-05-18 11:30:00+02:00,LONG,10616.08225,10510.098961,10684.64819264,BULLISH,10515.098961,10648.602293,"(np.float64(10597.604020176), np.float64(10620.56659328))",105.98328899999979,WIN,2020-05-19 03:25:00+02:00,10684.64819264,68.56594263999978,68.56594263999978
2020-05-20,2020-05-20 11:35:00+02:00,LONG,10797.795119,10704.648688,10837.897466299999,BULLISH,10709.648688,10810.631978,"(np.float64(10772.056361219999), np.float64(10789.4254871))",93.14643100000103,WIN,2020-05-20 19:00:00+02:00,10837.897466299999,40.102347299998655,40.102347299998655
2020-05-22,2020-05-22 10:30:00+02:00,SHORT,10672.849693,10729.482392,10593.33533654,BEARISH,10621.216994,10724.482392,"(np.float64(10685.035009964), np.float64(10702.79665842))",56.632698999999775,LOSS,2020-05-22 14:20:00+02:00,10729.482392,-56.632698999999775,-56.632698999999775
2020-05-25,2020-05-25 11:25:00+02:00,LONG,10865.973102,10835.014121,10886.38656064,BULLISH,10840.014121,10876.527853,"(np.float64(10862.579607376), np.float64(10868.85996928))",30.958980999999767,WIN,2020-05-25 22:05:00+02:00,10886.38656064,20.41345863999959,20.41345863999959
2020-05-27,2020-05-27 10:00:00+02:00,SHORT,10705.654999,10821.622512,10371.73692095,BEARISH,10466.318897,10816.622512,"(np.float64(10682.80653107), np.float64(10743.05875285))",115.9675129999996,LOSS,2020-05-28 11:40:00+02:00,10821.622512,-115.9675129999996,-115.9675129999996
2020-05-28,2020-05-28 10:55:00+02:00,SHORT,10760.140333,10843.30254,10580.355846089999,BEARISH,10635.194907,10838.30254,"(np.float64(10760.715424194), np.float64(10795.64993707))",83.16220700000122,LOSS,2020-05-28 12:05:00+02:00,10843.30254,-83.16220700000122,-83.16220700000122
2020-05-29,2020-05-29 09:00:00+02:00,LONG,10810.061451,10698.37289,10863.865004880001,BULLISH,10703.37289,10829.744634,"(np.float64(10781.470627792001), np.float64(10803.20656776))",111.68856099999903,LOSS,2020-05-29 12:00:00+02:00,10698.37289,-111.68856099999903,-111.68856099999903
2020-06-01,2020-06-01 11:25:00+02:00,LONG,10916.464747,10841.575182,10961.41942653,BULLISH,10846.575182,10937.003721,"(np.float64(10902.460019102), np.float64(10918.01372781))",74.8895649999995,WIN,2020-06-02 03:25:00+02:00,10961.41942653,44.95467952999934,44.95467952999934
2020-06-02,2020-06-02 09:20:00+02:00,SHORT,10979.507987,11019.595401,10843.959316060002,BEARISH,10880.236279,11014.595401,"(np.float64(10963.270216396), np.float64(10986.379985380001))",40.087413999999626,LOSS,2020-06-02 17:00:00+02:00,11019.595401,-40.087413999999626,-40.087413999999626
2020-06-04,2020-06-04 11:45:00+02:00,SHORT,11085.340756,11121.719745,10973.979579629999,BEARISH,11004.325914,11116.719745,"(np.float64(11073.785301558), np.float64(11093.11704049))",36.37898900000073,WIN,2020-06-04 15:55:00+02:00,10973.979579629999,111.36117637000098,111.36117637000098
2020-06-08,2020-06-08 09:35:00+02:00,LONG,11194.596688,11116.854488,11241.770718830001,BULLISH,11121.854488,11216.276717,"(np.float64(11180.207425522001), np.float64(11196.44804891))",77.74219999999877,WIN,2020-06-08 14:35:00+02:00,11241.770718830001,47.17403083000136,47.17403083000136
2020-06-10,2020-06-10 09:55:00+02:00,LONG,11461.318088,11384.146415,11528.988303209999,BULLISH,11389.146415,11499.258138,"(np.float64(11457.195459814), np.float64(11476.134676169999))",77.17167300000074,WIN,2020-06-10 15:00:00+02:00,11528.988303209999,67.67021520999879,67.67021520999879
2020-06-15,2020-06-15 11:00:00+02:00,LONG,10958.212093,10808.671784,11045.12480852,BULLISH,10813.671784,10995.91826,"(np.float64(10926.300106168), np.float64(10957.64650004))",149.54030899999998,WIN,2020-06-15 13:45:00+02:00,11045.12480852,86.91271552000035,86.91271552000035
2020-06-16,2020-06-16 09:20:00+02:00,LONG,11357.269032,11218.869182,11483.2561918,BULLISH,11223.869182,11428.110922,"(np.float64(11350.09057732), np.float64(11385.2201566))",138.3998499999998,LOSS,2020-06-16 12:00:00+02:00,11218.869182,-138.3998499999998,-138.3998499999998
2020-06-17,2020-06-17 08:45:00+02:00,LONG,11448.39227,11348.269893,11480.60533429,BULLISH,11353.269893,11453.53402,"(np.float64(11415.233123486), np.float64(11432.47855333))",100.12237699999969,LOSS,2020-06-17 21:00:00+02:00,11348.269893,-100.12237699999969,-100.12237699999969
2020-06-18,2020-06-18 11:50:00+02:00,SHORT,11382.406477,11426.540908,11317.42332477,BEARISH,11339.558559,11421.540908,"(np.float64(11390.223650682), np.float64(11404.32461471))",44.134431000000404,LOSS,2020-06-18 12:10:00+02:00,11426.540908,-44.134431000000404,-44.134431000000404
2020-06-22,2020-06-22 11:05:00+02:00,LONG,11471.244493,11393.403033,11516.66899789,BULLISH,11398.403033,11491.52584,"(np.float64(11455.952927726), np.float64(11471.97005053))",77.84145999999964,WIN,2020-06-22 13:00:00+02:00,11516.66899789,45.4245048899993,45.4245048899993
2020-06-24,2020-06-24 09:25:00+02:00,LONG,11626.639607,11484.811924,11730.33442365,BULLISH,11489.811924,11679.199719,"(np.float64(11606.85358131), np.float64(11639.42828205))",141.82768299999952,LOSS,2020-06-24 12:05:00+02:00,11484.811924,-141.82768299999952,-141.82768299999952
2020-06-25,2020-06-25 11:15:00+02:00,SHORT,11385.548658,11458.53402,11252.55443466,BEARISH,11295.282378,11453.53402,"(np.float64(11393.081892756), np.float64(11420.301175179999))",72.98536199999944,LOSS,2020-06-25 13:15:00+02:00,11458.53402,-72.98536199999944,-72.98536199999944
2020-06-29,2020-06-29 08:45:00+02:00,LONG,11255.005335,11111.178082,11349.4450018,BULLISH,11116.178082,11299.852822,"(np.float64(11229.689071320001), np.float64(11261.2811266))",143.82725299999947,WIN,2020-06-29 14:45:00+02:00,11349.4450018,94.43966680000085,94.43966680000085
2020-06-30,2020-06-30 11:20:00+02:00,LONG,11470.101882,11352.840337,11541.76930874,BULLISH,11357.840337,11502.666299,"(np.float64(11447.342781516), np.float64(11472.25284698))",117.2615450000012,WIN,2020-06-30 13:15:00+02:00,11541.76930874,71.66742673999943,71.66742673999943
2020-07-03,2020-07-03 09:15:00+02:00,LONG,11825.168292,11773.892541,11856.89003296,BULLISH,11778.892541,11840.307889,"(np.float64(11816.847226064), np.float64(11827.410665919999))",51.27575100000104,WIN,2020-07-05 19:05:00+02:00,11856.89003296,31.721740959999806,31.721740959999806
2020-07-06,2020-07-06 11:40:00+02:00,LONG,12054.83313,11953.853795,12116.299896159999,BULLISH,11958.853795,12082.827103,"(np.float64(12035.469299344), np.float64(12056.79270832))",100.97933499999999,WIN,2020-07-06 12:25:00+02:00,12116.299896159999,61.46676615999786,61.46676615999786
2020-07-07,2020-07-07 11:45:00+02:00,LONG,12167.380327,12042.120505,12235.04004534,BULLISH,12047.120505,12195.088647,"(np.float64(12138.564816756001), np.float64(12164.01533718))",125.25982199999999,LOSS,2020-07-07 16:50:00+02:00,12042.120505,-125.25982199999999,-125.25982199999999
2020-07-09,2020-07-09 08:10:00+02:00,LONG,12222.796967,12093.823659,12329.91390421,BULLISH,12098.823659,12280.784482,"(np.float64(12211.275447614), np.float64(12242.57270917))",128.97330800000054,LOSS,2020-07-09 12:00:00+02:00,12093.823659,-128.97330800000054,-128.97330800000054
2020-07-10,2020-07-10 11:35:00+02:00,LONG,12242.221356,12135.814618,12322.204135839998,BULLISH,12140.814618,12283.64101,"(np.float64(12229.081328256), np.float64(12253.647467679999))",106.40673799999968,WIN,2020-07-10 15:45:00+02:00,12322.204135839998,79.98277983999833,79.98277983999833
2020-07-13,2020-07-13 11:45:00+02:00,LONG,12577.006419,12456.602694,12640.45275921,BULLISH,12461.602694,12602.429517,"(np.float64(12548.633670614), np.float64(12572.85588417))",120.40372500000012,LOSS,2020-07-13 15:05:00+02:00,12456.602694,-120.40372500000012,-120.40372500000012
2020-07-14,2020-07-14 08:15:00+02:00,SHORT,12111.106728,12200.659952,11738.92114742,BEARISH,11836.023098,12195.659952,"(np.float64(12058.278673772), np.float64(12120.13621266))",89.55322399999932,LOSS,2020-07-14 16:50:00+02:00,12200.659952,-89.55322399999932,-89.55322399999932
2020-07-16,2020-07-16 10:15:00+02:00,SHORT,12078.827964,12116.392381,11968.82022012,BEARISH,11999.130837,12111.392381,"(np.float64(12068.508471192), np.float64(12087.81745676))",37.564416999999594,LOSS,2020-07-16 14:10:00+02:00,12116.392381,-37.564416999999594,-37.564416999999594
2020-07-17,2020-07-17 09:25:00+02:00,LONG,12137.101132,12035.264838,12215.48711265,BULLISH,12040.264838,12178.235133,"(np.float64(12125.530480309999), np.float64(12149.261371049999))",101.83629400000063,WIN,2020-07-20 10:55:00+02:00,12215.48711265,78.38598065000042,78.38598065000042
2020-07-21,2020-07-21 10:20:00+02:00,LONG,12568.436835,12405.185193,12686.985596980001,BULLISH,12410.185193,12628.138267,"(np.float64(12544.880192732), np.float64(12582.36812146))",163.25164200000108,LOSS,2020-07-21 12:10:00+02:00,12405.185193,-163.25164200000108,-163.25164200000108
2020-07-24,2020-07-24 09:00:00+02:00,SHORT,11935.430266,12006.701712,11707.48791511,BEARISH,11770.037305,12001.701712,"(np.float64(11913.205908526), np.float64(11953.05218653))",71.27144600000065,LOSS,2020-07-24 12:00:00+02:00,12006.701712,-71.27144600000065,-71.27144600000065
2020-07-28,2020-07-28 09:55:00+02:00,LONG,12161.952924,12057.831408,12215.198602629998,BULLISH,12062.831408,12182.805577,"(np.float64(12136.975444442), np.float64(12157.611001509998))",104.12151599999925,LOSS,2020-07-28 16:15:00+02:00,12057.831408,-104.12151599999925,-104.12151599999925
2020-08-04,2020-08-04 11:45:00+02:00,LONG,12637.279156,12544.298099,12692.958596540002,BULLISH,12549.298099,12662.416601,"(np.float64(12619.205333236001), np.float64(12638.661715580001))",92.98105700000087,WIN,2020-08-05 03:30:00+02:00,12692.958596540002,55.67944054000145,55.67944054000145
2020-08-05,2020-08-05 08:10:00+02:00,LONG,12708.406699,12637.420906,12741.4595827,BULLISH,12642.420906,12720.404116,"(np.float64(12690.61452978), np.float64(12704.0276419))",70.98579299999983,LOSS,2020-08-06 07:50:00+02:00,12637.420906,-70.98579299999983,-70.98579299999983
2020-08-12,2020-08-12 11:00:00+02:00,SHORT,12635.56524,12704.837116,12436.09675702,BEARISH,12492.167542,12699.837116,"(np.float64(12620.507338732), np.float64(12656.226505460001))",69.2718760000007,LOSS,2020-08-12 12:15:00+02:00,12704.837116,-69.2718760000007,-69.2718760000007
2020-08-19,2020-08-19 08:30:00+02:00,LONG,13025.766942,12943.640691,13085.04560742,BULLISH,12948.640691,13056.046137,"(np.float64(13015.017256628), np.float64(13033.49099334))",82.12625099999968,LOSS,2020-08-19 15:20:00+02:00,12943.640691,-82.12625099999968,-82.12625099999968
2020-08-20,2020-08-20 11:20:00+02:00,SHORT,12973.492483,13030.195637,12832.922747479999,BEARISH,12873.799661,13025.195637,"(np.float64(12967.362374168), np.float64(12993.40248204))",56.70315400000072,LOSS,2020-08-20 12:35:00+02:00,13030.195637,-56.70315400000072,-56.70315400000072
2020-08-24,2020-08-24 08:10:00+02:00,LONG,13333.700643,13167.30682,13454.186130510001,BULLISH,13172.30682,13394.259033,"(np.float64(13309.473287634), np.float64(13347.64906827))",166.39382300000034,WIN,2020-08-26 08:20:00+02:00,13454.186130510001,120.4854875100009,120.4854875100009
2020-09-01,2020-09-01 08:15:00+02:00,LONG,13967.56417,13849.160015,14066.38575133,BULLISH,13854.160015,14021.266894,"(np.float64(13957.432066222), np.float64(13986.17444941))",118.40415500000017,WIN,2020-09-01 17:05:00+02:00,14066.38575133,98.82158133000121,98.82158133000121
2020-09-04,2020-09-04 08:35:00+02:00,SHORT,13294.280559,13536.943675,12514.71125938,BEARISH,12730.973269,13531.943675,"(np.float64(13225.972979908), np.float64(13363.73988974))",242.66311599999972,WIN,2020-09-08 19:10:00+02:00,12514.71125938,779.5692996200014,779.5692996200014
2020-09-07,2020-09-07 09:10:00+02:00,SHORT,13122.603236,13157.311125,13038.39850802,BEARISH,13062.616151,13152.311125,"(np.float64(13118.047644932), np.float64(13133.47518046))",34.70788899999934,LOSS,2020-09-07 12:00:00+02:00,13157.311125,-34.70788899999934,-34.70788899999934
2020-09-10,2020-09-10 10:20:00+02:00,LONG,13160.595056,12941.926774,13289.02740425,BULLISH,12946.926774,13216.297349,"(np.float64(13113.39778935), np.float64(13159.72952825))",218.66828200000054,LOSS,2020-09-10 13:35:00+02:00,12941.926774,-218.66828200000054,-218.66828200000054
2020-09-11,2020-09-11 10:05:00+02:00,SHORT,12820.096938,12910.50712,12620.362798240001,BEARISH,12680.984032,12905.50712,"(np.float64(12819.739300384), np.float64(12858.35727152))",90.41018199999962,WIN,2020-09-11 13:40:00+02:00,12620.362798240001,199.73413975999938,199.73413975999938
2020-09-14,2020-09-14 11:40:00+02:00,LONG,12949.927622,12777.634369,13036.13655186,BULLISH,12782.634369,12982.242387,"(np.float64(12905.992124124), np.float64(12940.32470322))",172.29325299999982,WIN,2020-09-15 08:30:00+02:00,13036.13655186,86.20892986000035,86.20892986000035
2020-09-16,2020-09-16 08:40:00+02:00,LONG,13122.940303,12962.371876,13238.670057050002,BULLISH,12967.371876,13180.992491,"(np.float64(13099.38941607), np.float64(13136.13216185))",160.56842700000016,LOSS,2020-09-16 14:25:00+02:00,12962.371876,-160.56842700000016,-160.56842700000016
2020-09-17,2020-09-17 08:50:00+02:00,SHORT,12620.774573,12735.58758,12403.72230155,BEARISH,12473.213345,12730.58758,"(np.float64(12632.27062223), np.float64(12676.53899065))",114.81300699999883,LOSS,2020-09-17 12:05:00+02:00,12735.58758,-114.81300699999883,-114.81300699999883
2020-09-18,2020-09-18 10:35:00+02:00,SHORT,12676.253019,12774.193715,12451.77121167,BEARISH,12519.254736,12769.193715,"(np.float64(12673.717025022), np.float64(12716.70652941))",97.94069599999966,WIN,2020-09-18 13:30:00+02:00,12451.77121167,224.48180732999936,224.48180732999936
2020-09-21,2020-09-21 08:55:00+02:00,LONG,12348.243855,12184.815715,12457.1188761,BULLISH,12189.815715,12400.290645,"(np.float64(12319.889221739999), np.float64(12356.0909097))",163.42813999999998,WIN,2020-09-21 16:35:00+02:00,12457.1188761,108.87502109999878,108.87502109999878
2020-09-23,2020-09-23 08:25:00+02:00,LONG,12771.481486,12614.344716,12865.22004213,BULLISH,12619.344716,12812.947335,"(np.float64(12738.991134542), np.float64(12772.29078501))",157.13677000000098,LOSS,2020-09-23 12:30:00+02:00,12614.344716,-157.13677000000098,-157.13677000000098
2020-09-24,2020-09-24 11:25:00+02:00,SHORT,12406.867986,12515.675594,12108.63130157,BEARISH,12194.105285,12510.675594,"(np.float64(12389.745735962), np.float64(12444.19582911))",108.80760800000098,LOSS,2020-09-24 12:30:00+02:00,12515.675594,-108.80760800000098,-108.80760800000098
2020-09-28,2020-09-28 08:40:00+02:00,LONG,12958.220792,12846.839442,13041.05811995,BULLISH,12851.839442,13000.830527,"(np.float64(12943.91593253), np.float64(12969.54239915))",111.38134999999966,LOSS,2020-09-28 13:15:00+02:00,12846.839442,-111.38134999999966,-111.38134999999966
2020-09-29,2020-09-29 08:45:00+02:00,LONG,12996.540956,12908.895229,13063.890073789998,BULLISH,12913.895229,13032.001406,"(np.float64(12986.884846386), np.float64(13007.19910883))",87.64572700000099,WIN,2020-09-29 23:15:00+02:00,13063.890073789998,67.34911778999776,67.34911778999776
2020-10-01,2020-10-01 08:15:00+02:00,LONG,13221.886397,13131.9529,13298.93280464,BULLISH,13136.9529,13264.496132,"(np.float64(13215.774617376), np.float64(13237.71205328))",89.93349699999999,LOSS,2020-10-01 12:10:00+02:00,13131.9529,-89.93349699999999,-89.93349699999999
2020-10-07,2020-10-07 11:20:00+02:00,SHORT,13018.846723,13088.476253,12924.40181753,BEARISH,12958.220792,13083.476253,"(np.float64(13035.628666898001), np.float64(13057.17260619))",69.62953000000016,LOSS,2020-10-07 12:40:00+02:00,13088.476253,-69.62953000000016,-69.62953000000016
2020-10-12,2020-10-12 09:35:00+02:00,LONG,13666.571881,13569.775071,13726.222649739999,BULLISH,13574.775071,13694.025133,"(np.float64(13648.471609315999), np.float64(13668.982619979999))",96.79680999999982,WIN,2020-10-12 12:10:00+02:00,13726.222649739999,59.650768739998966,59.650768739998966
2020-10-14,2020-10-14 09:35:00+02:00,LONG,13857.314787,13752.796749,13940.478121,BULLISH,13757.796749,13901.640349,"(np.float64(13846.692093799998), np.float64(13871.433192999999))",104.51803800000016,LOSS,2020-10-14 12:45:00+02:00,13752.796749,-104.51803800000016,-104.51803800000016
2020-10-16,2020-10-16 11:05:00+02:00,LONG,13714.3291,13590.936952,13793.87203746,BULLISH,13595.936952,13751.79135,"(np.float64(13692.254969964), np.float64(13719.06192642))",123.39214800000082,LOSS,2020-10-16 12:20:00+02:00,13590.936952,-123.39214800000082,-123.39214800000082
2020-10-19,2020-10-19 09:25:00+02:00,LONG,13624.248118,13441.373925,13730.383533510001,BULLISH,13446.373925,13670.003538,"(np.float64(13584.577025834), np.float64(13623.04131927))",182.87419299999965,LOSS,2020-10-19 13:20:00+02:00,13441.373925,-182.87419299999965,-182.87419299999965
2020-10-21,2020-10-21 11:05:00+02:00,LONG,13444.944068,13283.517727,13524.22391167,BULLISH,13288.517727,13474.113148,"(np.float64(13403.215697178), np.float64(13435.13810959))",161.42634100000032,LOSS,2020-10-21 20:35:00+02:00,13283.517727,-161.42634100000032,-161.42634100000032
2020-10-22,2020-10-22 08:10:00+02:00,SHORT,13351.431429,13415.913474,13101.48101057,BEARISH,13167.265865,13410.913474,"(np.float64(13317.840087362001), np.float64(13359.74747611))",64.48204500000065,WIN,2020-10-26 11:40:00+01:00,13101.48101057,249.95041843000035,249.95041843000035
2020-10-23,2020-10-23 09:00:00+02:00,LONG,13350.859486,13227.181367,13412.320453,BULLISH,13232.181367,13374.023167,"(np.float64(13319.839599399998), np.float64(13344.236389))",123.67811900000015,LOSS,2020-10-23 12:35:00+02:00,13227.181367,-123.67811900000015,-123.67811900000015
2020-10-27,2020-10-27 08:15:00+01:00,SHORT,13219.312655,13280.934987,13101.60683807,BEARISH,13138.668728,13275.934987,"(np.float64(13223.499276062), np.float64(13247.109072610001))",61.622332000000824,LOSS,2020-10-27 15:40:00+01:00,13280.934987,-61.622332000000824,-61.622332000000824
2020-10-28,2020-10-28 08:50:00+01:00,LONG,13045.728032,12801.084022,13176.531337999999,BULLISH,12806.084022,13097.774822,"(np.float64(12986.3489364), np.float64(13036.519753999999))",244.6440100000018,LOSS,2020-10-28 12:50:00+01:00,12801.084022,-244.6440100000018,-244.6440100000018
2020-10-30,2020-10-30 10:05:00+01:00,SHORT,12764.04623,12909.458174,12467.54825153,BEARISH,12560.434613,12904.458174,"(np.float64(12773.041173697999), np.float64(12832.213226189999))",145.4119439999995,LOSS,2020-11-03 10:15:00+01:00,12909.458174,-145.4119439999995,-145.4119439999995
2020-11-02,2020-11-02 09:40:00+01:00,LONG,12772.3394,12636.07854,12874.96880628,BULLISH,12641.07854,12825.244104,"(np.float64(12754.892858552), np.float64(12786.56933556))",136.26086000000032,LOSS,2020-11-02 12:35:00+01:00,12636.07854,-136.26086000000032,-136.26086000000032
2020-11-04,2020-11-04 10:30:00+01:00,LONG,13462.388321,13214.884598,13588.879178779998,BULLISH,13219.884598,13510.431512,"(np.float64(13399.442590851999), np.float64(13449.41666006))",247.5037229999998,WIN,2020-11-04 22:25:00+01:00,13588.879178779998,126.4908577799979,126.4908577799979
2020-11-05,2020-11-05 10:00:00+01:00,LONG,13833.293191,13690.45499,13893.02689102,BULLISH,13695.45499,13851.023416,"(np.float64(13791.596277268), np.float64(13818.35404654))",142.83820100000048,LOSS,2020-11-05 22:55:00+01:00,13690.45499,-142.83820100000048,-142.83820100000048
2020-11-06,2020-11-06 09:00:00+01:00,SHORT,13737.20681,13815.415481,13534.39591366,BEARISH,13593.077239,13810.415481,"(np.float64(13727.392272556), np.float64(13764.77445018))",78.20867100000032,LOSS,2020-11-06 13:00:00+01:00,13815.415481,-78.20867100000032,-78.20867100000032
2020-11-10,2020-11-10 09:00:00+01:00,SHORT,13345.140059,13445.082554,13082.34666673,BEARISH,13158.400753,13440.082554,"(np.float64(13332.480106018), np.float64(13380.92937579))",99.94249500000114,LOSS,2020-11-11 03:55:00+01:00,13445.082554,-99.94249500000114,-99.94249500000114
2020-11-11,2020-11-11 10:15:00+01:00,SHORT,13506.999855,13576.343414,13337.089964550001,BEARISH,13386.891879,13571.343414,"(np.float64(13500.88292763), np.float64(13532.608591650001))",69.34355900000082,LOSS,2020-11-11 12:05:00+01:00,13576.343414,-69.34355900000082,-69.34355900000082
2020-11-13,2020-11-13 08:10:00+01:00,LONG,13611.093435,13494.850571,13677.0841891,BULLISH,13499.850571,13639.404601,"(np.float64(13586.09496154), np.float64(13610.0982547))",116.24286399999983,WIN,2020-11-15 18:00:00+01:00,13677.0841891,65.99075409999932,65.99075409999932
2020-11-16,2020-11-16 11:20:00+01:00,LONG,13732.91724,13586.933353,13812.02264104,BULLISH,13591.933353,13765.232005,"(np.float64(13699.031919936), np.float64(13728.83928808))",145.98388700000032,WIN,2020-11-16 18:00:00+01:00,13812.02264104,79.10540103999847,79.10540103999847
2020-11-18,2020-11-18 09:30:00+01:00,SHORT,13676.866851,13729.338098,13596.860640230001,BEARISH,13623.962147,13724.338098,"(np.float64(13685.994484718), np.float64(13703.25914829))",52.471246999999494,LOSS,2020-11-18 12:00:00+01:00,13729.338098,-52.471246999999494,-52.471246999999494
2020-11-19,2020-11-19 10:05:00+01:00,SHORT,13627.107832,13687.872249,13508.544101340001,BEARISH,13545.605991,13682.872249,"(np.float64(13630.436538444), np.float64(13654.04633482))",60.76441700000032,LOSS,2020-11-19 13:50:00+01:00,13687.872249,-60.76441700000032,-60.76441700000032
2020-11-23,2020-11-23 08:30:00+01:00,LONG,13671.719366,13502.285827,13788.389966339999,BULLISH,13507.285827,13728.627669,"(np.float64(13644.075085356), np.float64(13682.145882179999))",169.43353899999966,WIN,2020-11-24 12:35:00+01:00,13788.389966339999,116.67060033999951,116.67060033999951
