Datetime,Open,High,Low,Close,Volume,Swing_High,Swing_Low,FVG_Bullish_Top,FVG_Bullish_Bottom,FVG_Bullish_Mean,FVG_Bearish_Top,FVG_Bearish_Bottom,FVG_Bearish_Mean,MSS_Bullish,MSS_Bearish,OB_Bullish_High,OB_Bullish_Low,OB_Bearish_High,OB_Bearish_Low
2024-03-04 16:45:00-05:00,19522.150022,19524.830053,19518.933985,19523.222034,761,0.0,0.0,19518.933985,19510.625888,19514.7799365,,,,0,0,,,,
2024-03-04 17:00:00-05:00,19523.222034,19529.386106,19523.222034,19524.56205,967,19529.386106,0.0,,,,,,,0,0,,,,
2024-03-04 17:15:00-05:00,19524.294047,19525.366059,19516.521957,19520.005997,871,0.0,0.0,,,,,,,0,0,,,,
2024-03-04 17:30:00-05:00,19520.274,19521.882019,19515.98595,19518.129975,638,0.0,19515.98595,,,,19523.222034,19521.882019,19522.5520265,0,0,,,,
2024-03-04 17:45:00-05:00,19518.397978,19521.614016,19517.057963,19519.201988,338,0.0,0.0,,,,,,,0,0,,,,
2024-03-04 18:00:00-05:00,19520.005997,19520.274,19511.161895,19514.645935,664,0.0,0.0,,,,,,,0,0,,,,
2024-03-04 18:15:00-05:00,19514.645935,19517.593969,19510.893891,19512.50191,570,0.0,0.0,,,,,,,0,0,,,,
2024-03-04 18:30:00-05:00,19512.233907,19514.109929,19502.317792,19502.585795,948,0.0,0.0,,,,,,,0,0,,,,
2024-03-04 18:45:00-05:00,19502.585795,19505.265826,19492.401677,19500.977777,1124,0.0,19492.401677,,,,19510.893891,19505.265826,19508.0798585,0,0,,,,
2024-03-04 19:00:00-05:00,19501.24578,19506.337839,19495.349711,19497.225733,1071,19506.337839,0.0,,,,,,,0,0,,,,
2024-03-04 19:15:00-05:00,19497.761739,19500.173767,19480.877544,19483.557575,1843,0.0,0.0,,,,,,,0,1,,,,
2024-03-04 19:30:00-05:00,19484.361584,19488.381631,19475.785485,19480.341538,1681,0.0,19475.785485,,,,19495.349711,19488.381631,19491.865671,0,0,,,,
2024-03-04 19:45:00-05:00,19479.805531,19491.597668,19477.393504,19489.989649,948,0.0,0.0,,,,,,,0,0,,,,
