Column1;Column2;Column3;Column4;Column5;Column6;Column7
02/01/2025;00:00:00;21927.625319;22155.984387;21633.542141;21838.446722;658916
03/01/2025;00:00:00;21842.828329;22226.86333;21798.754513;22158.561803;479458
06/01/2025;00:00:00;22199.027236;22574.814505;22143.355048;22454.964656;562330
07/01/2025;00:00:00;22455.73788;22481.2543;21938.450467;22037.423245;632581
08/01/2025;00:00:00;22042.835819;22112.426054;21821.693517;21985.874923;626795
09/01/2025;00:00:00;21995.411363;22008.298443;21875.04603;21961.131728;77147
10/01/2025;00:00:00;21962.420437;22034.330346;21521.166798;21647.975671;691619
13/01/2025;00:00:00;21678.646923;21688.441104;21334.819613;21642.305355;606724
14/01/2025;00:00:00;21670.914674;21798.496772;21416.781446;21627.0986;664513
15/01/2025;00:00:00;21626.583117;22117.065403;21556.477399;22038.711953;544024
16/01/2025;00:00:00;22051.341292;22235.111061;21827.879315;21871.179906;586352
17/01/2025;00:00:00;21884.840212;22353.929944;21866.025074;22257.534581;580381
20/01/2025;00:00:00;22268.875212;22453.160464;22193.099179;22354.445427;155175
21/01/2025;00:00:00;22358.827035;22458.057555;22039.74292;22446.716924;499771
22/01/2025;00:00:00;22484.604941;22777.657153;22442.335317;22665.797294;486895
23/01/2025;00:00:00;22662.446653;22733.325596;22532.287139;22703.685311;466756
24/01/2025;00:00:00;22700.33467;22761.934915;22520.431025;22586.155136;519270
27/01/2025;00:00:00;22445.170474;22445.170474;21406.729523;21964.224628;1035125
28/01/2025;00:00:00;22004.174578;22295.68034;21814.734493;22226.090105;649395
29/01/2025;00:00:00;22226.605588;22368.878957;22028.660031;22240.265893;624952
30/01/2025;00:00:00;22215.007216;22422.231471;22082.785769;22277.896169;612681
31/01/2025;00:00:00;22351.352528;22646.208931;22200.573685;22238.977185;646070
03/02/2025;00:00:00;21856.488634;22247.998142;21591.530258;22220.677531;721562
04/02/2025;00:00:00;22260.627481;22365.786058;21900.304708;22251.864266;491741
05/02/2025;00:00:00;22229.698487;22469.913669;22093.353175;22444.654991;493051
06/02/2025;00:00:00;22438.469193;22559.865491;22377.899914;22521.719733;436107
07/02/2025;00:00:00;22493.368156;22648.270864;22220.162048;22243.358793;591587
10/02/2025;00:00:00;22127.890551;22571.979347;22081.239319;22513.21426;385452
11/02/2025;00:00:00;22508.059428;22548.782602;22340.52738;22467.336253;418713
12/02/2025;00:00:00;22469.140444;22539.503904;22176.861457;22538.730679;541195
13/02/2025;00:00:00;22538.215196;22809.10163;22426.613078;22758.584274;529369
14/02/2025;00:00:00;22754.460408;22913.22924;22725.077864;22891.063462;429232
17/02/2025;00:00:00;22924.31213;22971.736586;22879.722831;22923.796647;101234
18/02/2025;00:00:00;22912.971499;23010.913311;22787.193593;22912.456016;458258
19/02/2025;00:00:00;22912.713757;22990.293982;22802.915831;22910.394083;491561
20/02/2025;00:00:00;22900.857643;22924.054388;22630.744435;22821.215485;555452
21/02/2025;00:00:00;22821.473227;22934.364053;22323.258692;22330.733199;697890
24/02/2025;00:00:00;22372.745082;22488.471065;22070.414172;22090.775759;658497
25/02/2025;00:00:00;22106.497997;22118.09637;21639.985681;21852.364769;791835
26/02/2025;00:00:00;21887.933111;22072.218363;21706.9985;21931.491443;640243
27/02/2025;00:00:00;21907.00599;22048.763876;21220.640079;21272.188402;843947
28/02/2025;00:00:00;21288.941606;21592.818966;21094.088948;21556.477399;834299
03/03/2025;00:00:00;21655.707919;21775.042285;20945.887522;21166.514341;826708
04/03/2025;00:00:00;21162.648217;21374.511821;20696.909125;21172.957881;943725
05/03/2025;00:00:00;21191.515277;21366.779573;20840.986686;21250.022623;773176
06/03/2025;00:00:00;21243.321341;21286.879673;20622.4218;20798.201579;750528
07/03/2025;00:00:00;20840.471203;20914.443045;20377.567269;20832.996696;750609
10/03/2025;00:00:00;20770.880968;20780.675149;19869.04307;20074.978617;776447
11/03/2025;00:00:00;20041.987691;20296.378661;19731.924533;20002.037741;838338
12/03/2025;00:00:00;20013.893855;20401.537239;19987.34647;20178.848487;682625
13/03/2025;00:00:00;20178.075262;20303.853168;19763.626751;19890.435624;728589
14/03/2025;00:00:00;19910.797211;20353.855041;19894.301748;20276.532557;686313
17/03/2025;00:00:00;20277.305782;20577.317018;20155.909483;20445.353313;394003
18/03/2025;00:00:00;20434.785907;20472.931665;19998.391705;20100.14717;469416
19/03/2025;00:00:00;20100.912249;20547.973226;20055.262554;20345.992454;511670
20/03/2025;00:00:00;20350.837952;20509.20924;20132.025449;20294.22213;569879
21/03/2025;00:00:00;20298.557576;20379.145864;19996.351496;20372.260155;593051
24/03/2025;00:00:00;20453.613522;20819.831185;20453.613522;20766.530704;547401
25/03/2025;00:00:00;20762.195258;20937.398276;20700.988963;20929.747489;466282
26/03/2025;00:00:00;20923.881886;20949.639535;20448.002945;20494.417719;610823
