Column1;Column2;Column3;Column4;Column5;Column6;Column7
02/01/2024;00:00:00;18244.57923;18265.483472;17819.526309;17936.643665;634244
03/01/2024;00:00:00;17942.003727;17942.539733;17711.789062;17734.033319;668362
04/01/2024;00:00:00;17736.71335;17781.737872;17619.595995;17635.408178;551271
05/01/2024;00:00:00;17639.96423;17771.017748;17510.518732;17650.684354;620661
08/01/2024;00:00:00;17656.044417;18021.868652;17557.687278;17997.212366;537626
09/01/2024;00:00:00;17996.944363;18083.241362;17857.314747;18041.432878;597931
10/01/2024;00:00:00;18041.432878;18205.986784;18011.416531;18178.114461;544043
11/01/2024;00:00:00;18175.970436;18285.315702;17959.423929;18179.454476;748577
12/01/2024;00:00:00;18178.91847;18269.771522;18081.097338;18176.238439;587582
15/01/2024;00:00:00;18183.20652;18250.207296;18155.870203;18192.050622;102904
16/01/2024;00:00:00;18182.402511;18260.391413;18022.404658;18200.626722;703618
17/01/2024;00:00:00;18200.626722;18204.914771;17891.083138;18074.39726;705346
18/01/2024;00:00:00;18068.233189;18359.016555;18046.524937;18349.90445;836561
19/01/2024;00:00:00;18348.564434;18729.396843;18339.184326;18720.284738;743831
22/01/2024;00:00:00;18723.768778;18851.338255;18689.464381;18712.512648;625866
23/01/2024;00:00:00;18718.408716;18822.661923;18663.200077;18816.497852;489834
24/01/2024;00:00:00;18818.105871;19074.852843;18816.229849;18899.846817;711451
25/01/2024;00:00:00;18883.230625;19030.364328;18805.241722;18845.442187;701405
26/01/2024;00:00:00;18836.598085;18901.722839;18723.768778;18765.309259;626101
29/01/2024;00:00:00;18762.361225;18992.039884;18714.656673;18974.887686;560809
30/01/2024;00:00:00;18987.215828;19012.944126;18724.840791;18728.324831;547399
31/01/2024;00:00:00;18669.632152;18743.065002;18461.661744;18508.562287;803698
01/02/2024;00:00:00;18517.138386;18917.535022;18505.882256;18897.434789;697757
02/02/2024;00:00:00;18854.554293;19055.55662;18723.232772;18960.683521;750198
05/02/2024;00:00:00;18970.331633;19023.396247;18818.373874;18977.299714;614943
06/02/2024;00:00:00;18973.011664;19048.588539;18825.341954;18921.287065;617041
07/02/2024;00:00:00;18916.463009;19162.757861;18899.310811;19142.121622;603417
08/02/2024;00:00:00;19142.121622;19185.270121;19073.512828;19146.409672;465058
09/02/2024;00:00:00;19139.977597;19372.336287;19137.833572;19337.227881;490845
12/02/2024;00:00:00;19339.103902;19426.472914;19201.082305;19220.646531;533462
13/02/2024;00:00:00;19219.574519;19256.82695;18805.241722;18974.351679;842079
14/02/2024;00:00:00;18977.83572;19175.086004;18941.655301;19160.613836;683021
15/02/2024;00:00:00;19156.861793;19262.187012;19060.916682;19247.982848;653626
16/02/2024;00:00:00;19244.76681;19324.095729;18990.699869;18997.667949;733806
19/02/2024;00:00:00;19005.976046;19089.861017;19002.760008;19069.760784;95867
20/02/2024;00:00:00;19068.688772;19074.316837;18709.296611;18848.658224;783684
21/02/2024;00:00:00;18838.474106;18999.275968;18623.803621;18985.339807;717928
22/02/2024;00:00:00;18977.299714;19389.488486;18948.891385;19321.415698;745862
23/02/2024;00:00:00;19321.147695;19451.397203;19238.334736;19254.146919;651214
26/02/2024;00:00:00;19254.950928;19360.008145;19212.606438;19241.550773;520513
27/02/2024;00:00:00;19243.694798;19339.371906;19198.402273;19309.355558;563074
28/02/2024;00:00:00;19314.983623;19317.395651;19131.401498;19146.677675;546735
29/02/2024;00:00:00;19156.861793;19413.608765;19109.693246;19372.068284;671237
01/03/2024;00:00:00;19376.624337;19695.816032;19327.847772;19640.33939;627966
04/03/2024;00:00:00;19656.419576;19701.176094;19547.342313;19558.062438;560124
05/03/2024;00:00:00;19559.938459;19566.370534;19116.661327;19278.267198;785553
06/03/2024;00:00:00;19275.85517;19483.021569;19234.582692;19339.371906;797762
07/03/2024;00:00:00;19340.175915;19682.147874;19205.90636;19568.514559;740744
08/03/2024;00:00:00;19595.314869;19764.156824;19309.623561;19356.256101;977927
11/03/2024;00:00:00;19356.256101;19369.388253;19178.838047;19295.419397;314307
12/03/2024;00:00:00;19307.479536;19555.626187;19220.374794;19534.47468;667154
13/03/2024;00:00:00;19532.888316;19572.282999;19334.328541;19412.324724;687825
14/03/2024;00:00:00;19398.047457;19489.263332;19206.890708;19317.936122;786716
15/03/2024;00:00:00;19301.808098;19377.689131;19042.966526;19103.512716;672012
18/03/2024;00:00:00;19114.08847;19439.292896;19102.190747;19277.219471;644573
19/03/2024;00:00:00;19271.138412;19342.260356;19092.672568;19325.074756;653976
20/03/2024;00:00:00;19326.132331;19612.735257;19276.955077;19609.562531;608537
21/03/2024;00:00:00;19607.182986;19786.177618;19593.434506;19649.486001;599574
22/03/2024;00:00:00;19650.279183;19698.398862;19556.683762;19632.564795;505248
25/03/2024;00:00:00;19636.001915;19672.223872;19474.986065;19600.57314;452060
26/03/2024;00:00:00;19598.193596;19690.995834;19500.896662;19543.992858;511040
