timeframe,year,date,time,setup_type,direction,sl_percentage,rr_ratio,entry_price,sl_price,tp_price,risk,body_size,outcome,exit_price,exit_time,pnl,bars_held
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.0,7527.424094,7539.7543255,7490.4333995,12.330231500000082,3.210237999999663,LOSS,7539.7543255,2018-04-03 08:39:00,-12.330231500000082,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.5,7527.424094,7539.7543255,7484.26828375,12.330231500000082,3.210237999999663,LOSS,7539.7543255,2018-04-03 08:39:00,-12.330231500000082,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.0,7527.424094,7539.7543255,7478.103168,12.330231500000082,3.210237999999663,LOSS,7539.7543255,2018-04-03 08:39:00,-12.330231500000082,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.5,7527.424094,7539.7543255,7471.93805225,12.330231500000082,3.210237999999663,LOSS,7539.7543255,2018-04-03 08:39:00,-12.330231500000082,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,5.0,7527.424094,7539.7543255,7465.7729365,12.330231500000082,3.210237999999663,LOSS,7539.7543255,2018-04-03 08:39:00,-12.330231500000082,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.0,7527.424094,7540.556885,7514.291303,13.132790999999997,3.210237999999663,WIN,7514.291303,2018-04-03 08:34:00,13.132790999999997,4.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.5,7527.424094,7540.556885,7507.7249075,13.132790999999997,3.210237999999663,LOSS,7540.556885,2018-04-03 08:39:00,-13.132790999999997,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.0,7527.424094,7540.556885,7501.158512,13.132790999999997,3.210237999999663,LOSS,7540.556885,2018-04-03 08:39:00,-13.132790999999997,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.5,7527.424094,7540.556885,7494.5921165,13.132790999999997,3.210237999999663,LOSS,7540.556885,2018-04-03 08:39:00,-13.132790999999997,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.0,7527.424094,7540.556885,7488.025721,13.132790999999997,3.210237999999663,LOSS,7540.556885,2018-04-03 08:39:00,-13.132790999999997,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.5,7527.424094,7540.556885,7481.4593255,13.132790999999997,3.210237999999663,LOSS,7540.556885,2018-04-03 08:39:00,-13.132790999999997,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.0,7527.424094,7540.556885,7474.89293,13.132790999999997,3.210237999999663,LOSS,7540.556885,2018-04-03 08:39:00,-13.132790999999997,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.5,7527.424094,7540.556885,7468.3265345,13.132790999999997,3.210237999999663,LOSS,7540.556885,2018-04-03 08:39:00,-13.132790999999997,9.0
1m,2018,2018-04-03,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,5.0,7527.424094,7540.556885,7461.760139,13.132790999999997,3.210237999999663,LOSS,7540.556885,2018-04-03 08:39:00,-13.132790999999997,9.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.0,7739.299792,7742.94779,7735.651793999999,3.6479980000003707,0.5836799999997311,LOSS,7742.94779,2018-04-12 08:32:00,-3.6479980000003707,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.5,7739.299792,7742.94779,7733.827794999999,3.6479980000003707,0.5836799999997311,LOSS,7742.94779,2018-04-12 08:32:00,-3.6479980000003707,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.0,7739.299792,7742.94779,7732.003795999999,3.6479980000003707,0.5836799999997311,LOSS,7742.94779,2018-04-12 08:32:00,-3.6479980000003707,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.5,7739.299792,7742.94779,7730.179796999999,3.6479980000003707,0.5836799999997311,LOSS,7742.94779,2018-04-12 08:32:00,-3.6479980000003707,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.0,7739.299792,7742.94779,7728.355797999999,3.6479980000003707,0.5836799999997311,LOSS,7742.94779,2018-04-12 08:32:00,-3.6479980000003707,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.5,7739.299792,7742.94779,7726.5317989999985,3.6479980000003707,0.5836799999997311,LOSS,7742.94779,2018-04-12 08:32:00,-3.6479980000003707,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.0,7739.299792,7742.94779,7724.707799999998,3.6479980000003707,0.5836799999997311,LOSS,7742.94779,2018-04-12 08:32:00,-3.6479980000003707,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.5,7739.299792,7742.94779,7722.883800999998,3.6479980000003707,0.5836799999997311,LOSS,7742.94779,2018-04-12 08:32:00,-3.6479980000003707,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,5.0,7739.299792,7742.94779,7721.059801999998,3.6479980000003707,0.5836799999997311,LOSS,7742.94779,2018-04-12 08:32:00,-3.6479980000003707,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.0,7739.299792,7743.09371,7735.5058739999995,3.7939180000003034,0.5836799999997311,LOSS,7743.09371,2018-04-12 08:32:00,-3.7939180000003034,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.5,7739.299792,7743.09371,7733.608914999999,3.7939180000003034,0.5836799999997311,LOSS,7743.09371,2018-04-12 08:32:00,-3.7939180000003034,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.0,7739.299792,7743.09371,7731.711955999999,3.7939180000003034,0.5836799999997311,LOSS,7743.09371,2018-04-12 08:32:00,-3.7939180000003034,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.5,7739.299792,7743.09371,7729.8149969999995,3.7939180000003034,0.5836799999997311,LOSS,7743.09371,2018-04-12 08:32:00,-3.7939180000003034,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.0,7739.299792,7743.09371,7727.918037999999,3.7939180000003034,0.5836799999997311,LOSS,7743.09371,2018-04-12 08:32:00,-3.7939180000003034,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.5,7739.299792,7743.09371,7726.021078999998,3.7939180000003034,0.5836799999997311,LOSS,7743.09371,2018-04-12 08:32:00,-3.7939180000003034,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.0,7739.299792,7743.09371,7724.124119999999,3.7939180000003034,0.5836799999997311,LOSS,7743.09371,2018-04-12 08:32:00,-3.7939180000003034,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.5,7739.299792,7743.09371,7722.227160999999,3.7939180000003034,0.5836799999997311,LOSS,7743.09371,2018-04-12 08:32:00,-3.7939180000003034,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,5.0,7739.299792,7743.09371,7720.330201999998,3.7939180000003034,0.5836799999997311,LOSS,7743.09371,2018-04-12 08:32:00,-3.7939180000003034,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.0,7739.299792,7743.23963,7735.359954,3.939838000000236,0.5836799999997311,LOSS,7743.23963,2018-04-12 08:32:00,-3.939838000000236,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.5,7739.299792,7743.23963,7733.390034999999,3.939838000000236,0.5836799999997311,LOSS,7743.23963,2018-04-12 08:32:00,-3.939838000000236,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.0,7739.299792,7743.23963,7731.420115999999,3.939838000000236,0.5836799999997311,LOSS,7743.23963,2018-04-12 08:32:00,-3.939838000000236,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.5,7739.299792,7743.23963,7729.450196999999,3.939838000000236,0.5836799999997311,LOSS,7743.23963,2018-04-12 08:32:00,-3.939838000000236,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.0,7739.299792,7743.23963,7727.480277999999,3.939838000000236,0.5836799999997311,LOSS,7743.23963,2018-04-12 08:32:00,-3.939838000000236,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.5,7739.299792,7743.23963,7725.510358999999,3.939838000000236,0.5836799999997311,LOSS,7743.23963,2018-04-12 08:32:00,-3.939838000000236,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.0,7739.299792,7743.23963,7723.540439999999,3.939838000000236,0.5836799999997311,LOSS,7743.23963,2018-04-12 08:32:00,-3.939838000000236,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.5,7739.299792,7743.23963,7721.570520999999,3.939838000000236,0.5836799999997311,LOSS,7743.23963,2018-04-12 08:32:00,-3.939838000000236,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,5.0,7739.299792,7743.23963,7719.600601999999,3.939838000000236,0.5836799999997311,LOSS,7743.23963,2018-04-12 08:32:00,-3.939838000000236,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.0,7739.299792,7743.38555,7735.214034,4.085758000000169,0.5836799999997311,LOSS,7743.38555,2018-04-12 08:32:00,-4.085758000000169,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.5,7739.299792,7743.38555,7733.171155,4.085758000000169,0.5836799999997311,LOSS,7743.38555,2018-04-12 08:32:00,-4.085758000000169,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.0,7739.299792,7743.38555,7731.1282759999995,4.085758000000169,0.5836799999997311,LOSS,7743.38555,2018-04-12 08:32:00,-4.085758000000169,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.5,7739.299792,7743.38555,7729.085396999999,4.085758000000169,0.5836799999997311,LOSS,7743.38555,2018-04-12 08:32:00,-4.085758000000169,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.0,7739.299792,7743.38555,7727.042517999999,4.085758000000169,0.5836799999997311,LOSS,7743.38555,2018-04-12 08:32:00,-4.085758000000169,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.5,7739.299792,7743.38555,7724.999639,4.085758000000169,0.5836799999997311,LOSS,7743.38555,2018-04-12 08:32:00,-4.085758000000169,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.0,7739.299792,7743.38555,7722.956759999999,4.085758000000169,0.5836799999997311,LOSS,7743.38555,2018-04-12 08:32:00,-4.085758000000169,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.5,7739.299792,7743.38555,7720.913880999999,4.085758000000169,0.5836799999997311,LOSS,7743.38555,2018-04-12 08:32:00,-4.085758000000169,2.0
1m,2018,2018-04-12,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,5.0,7739.299792,7743.38555,7718.871001999999,4.085758000000169,0.5836799999997311,LOSS,7743.38555,2018-04-12 08:32:00,-4.085758000000169,2.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.0,7795.624875,7800.14839175,7791.101358250001,4.523516749999544,0.583679000000302,WIN,7791.101358250001,2018-04-16 08:34:00,4.523516749999544,4.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.5,7795.624875,7800.14839175,7788.839599875001,4.523516749999544,0.583679000000302,WIN,7788.839599875001,2018-04-16 08:34:00,6.785275124999316,4.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.0,7795.624875,7800.14839175,7786.577841500001,4.523516749999544,0.583679000000302,WIN,7786.577841500001,2018-04-16 08:36:00,9.047033499999088,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.5,7795.624875,7800.14839175,7784.316083125002,4.523516749999544,0.583679000000302,WIN,7784.316083125002,2018-04-16 08:36:00,11.30879187499886,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.0,7795.624875,7800.14839175,7782.054324750002,4.523516749999544,0.583679000000302,WIN,7782.054324750002,2018-04-16 08:36:00,13.570550249998632,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.5,7795.624875,7800.14839175,7779.792566375002,4.523516749999544,0.583679000000302,WIN,7779.792566375002,2018-04-16 08:36:00,15.832308624998406,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.0,7795.624875,7800.14839175,7777.530808000002,4.523516749999544,0.583679000000302,WIN,7777.530808000002,2018-04-16 08:37:00,18.094066999998176,7.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.5,7795.624875,7800.14839175,7775.2690496250025,4.523516749999544,0.583679000000302,WIN,7775.2690496250025,2018-04-16 08:41:00,20.35582537499795,11.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,5.0,7795.624875,7800.14839175,7773.007291250003,4.523516749999544,0.583679000000302,WIN,7773.007291250003,2018-04-16 08:41:00,22.61758374999772,11.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.0,7795.624875,7800.2943115,7790.955438500001,4.669436499999392,0.583679000000302,WIN,7790.955438500001,2018-04-16 08:34:00,4.669436499999392,4.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.5,7795.624875,7800.2943115,7788.620720250001,4.669436499999392,0.583679000000302,WIN,7788.620720250001,2018-04-16 08:34:00,7.004154749999543,4.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.0,7795.624875,7800.2943115,7786.286002000002,4.669436499999392,0.583679000000302,WIN,7786.286002000002,2018-04-16 08:36:00,9.338872999998785,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.5,7795.624875,7800.2943115,7783.951283750002,4.669436499999392,0.583679000000302,WIN,7783.951283750002,2018-04-16 08:36:00,11.673591249998026,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.0,7795.624875,7800.2943115,7781.616565500002,4.669436499999392,0.583679000000302,WIN,7781.616565500002,2018-04-16 08:36:00,14.008309499998177,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.5,7795.624875,7800.2943115,7779.281847250002,4.669436499999392,0.583679000000302,WIN,7779.281847250002,2018-04-16 08:37:00,16.343027749998328,7.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.0,7795.624875,7800.2943115,7776.947129000003,4.669436499999392,0.583679000000302,WIN,7776.947129000003,2018-04-16 08:38:00,18.67774599999757,8.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.5,7795.624875,7800.2943115,7774.612410750004,4.669436499999392,0.583679000000302,WIN,7774.612410750004,2018-04-16 08:41:00,21.01246424999681,11.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,5.0,7795.624875,7800.2943115,7772.2776925000035,4.669436499999392,0.583679000000302,WIN,7772.2776925000035,2018-04-16 08:41:00,23.34718249999696,11.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.0,7795.624875,7800.440231250001,7790.80951875,4.81535625000015,0.583679000000302,WIN,7790.80951875,2018-04-16 08:34:00,4.81535625000015,4.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.5,7795.624875,7800.440231250001,7788.401840625,4.81535625000015,0.583679000000302,WIN,7788.401840625,2018-04-16 08:34:00,7.22303437500068,4.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.0,7795.624875,7800.440231250001,7785.9941625,4.81535625000015,0.583679000000302,WIN,7785.9941625,2018-04-16 08:36:00,9.6307125000003,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.5,7795.624875,7800.440231250001,7783.5864843750005,4.81535625000015,0.583679000000302,WIN,7783.5864843750005,2018-04-16 08:36:00,12.03839062499992,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.0,7795.624875,7800.440231250001,7781.17880625,4.81535625000015,0.583679000000302,WIN,7781.17880625,2018-04-16 08:36:00,14.44606875000045,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.5,7795.624875,7800.440231250001,7778.771128124999,4.81535625000015,0.583679000000302,WIN,7778.771128124999,2018-04-16 08:37:00,16.85374687500098,7.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.0,7795.624875,7800.440231250001,7776.36345,4.81535625000015,0.583679000000302,WIN,7776.36345,2018-04-16 08:41:00,19.2614250000006,11.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.5,7795.624875,7800.440231250001,7773.955771875,4.81535625000015,0.583679000000302,WIN,7773.955771875,2018-04-16 08:41:00,21.66910312500022,11.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,5.0,7795.624875,7800.440231250001,7771.54809375,4.81535625000015,0.583679000000302,WIN,7771.54809375,2018-04-16 08:41:00,24.07678125000075,11.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.0,7795.624875,7800.586151,7790.663599,4.961275999999998,0.583679000000302,WIN,7790.663599,2018-04-16 08:34:00,4.961275999999998,4.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.5,7795.624875,7800.586151,7788.182961,4.961275999999998,0.583679000000302,WIN,7788.182961,2018-04-16 08:34:00,7.441913999999997,4.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.0,7795.624875,7800.586151,7785.702323,4.961275999999998,0.583679000000302,WIN,7785.702323,2018-04-16 08:36:00,9.922551999999996,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.5,7795.624875,7800.586151,7783.221685,4.961275999999998,0.583679000000302,WIN,7783.221685,2018-04-16 08:36:00,12.403189999999995,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.0,7795.624875,7800.586151,7780.741047,4.961275999999998,0.583679000000302,WIN,7780.741047,2018-04-16 08:36:00,14.883827999999994,6.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.5,7795.624875,7800.586151,7778.260409,4.961275999999998,0.583679000000302,WIN,7778.260409,2018-04-16 08:37:00,17.364465999999993,7.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.0,7795.624875,7800.586151,7775.779771,4.961275999999998,0.583679000000302,WIN,7775.779771,2018-04-16 08:41:00,19.845103999999992,11.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.5,7795.624875,7800.586151,7773.299133,4.961275999999998,0.583679000000302,WIN,7773.299133,2018-04-16 08:41:00,22.32574199999999,11.0
1m,2018,2018-04-16,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,5.0,7795.624875,7800.586151,7770.818495,4.961275999999998,0.583679000000302,WIN,7770.818495,2018-04-16 08:41:00,24.80637999999999,11.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.0,7884.052336,7892.95344975,7875.15122225,8.90111375000015,1.7510389999997642,WIN,7875.15122225,2018-04-20 08:34:00,8.90111375000015,4.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.5,7884.052336,7892.95344975,7870.7006653749995,8.90111375000015,1.7510389999997642,WIN,7870.7006653749995,2018-04-20 08:35:00,13.351670625000224,5.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.0,7884.052336,7892.95344975,7866.250108499999,8.90111375000015,1.7510389999997642,WIN,7866.250108499999,2018-04-20 08:35:00,17.8022275000003,5.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.5,7884.052336,7892.95344975,7861.799551624999,8.90111375000015,1.7510389999997642,WIN,7861.799551624999,2018-04-20 08:40:00,22.252784375000374,10.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.0,7884.052336,7892.95344975,7857.348994749999,8.90111375000015,1.7510389999997642,WIN,7857.348994749999,2018-04-20 08:52:00,26.70334125000045,22.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.5,7884.052336,7892.95344975,7852.898437874999,8.90111375000015,1.7510389999997642,WIN,7852.898437874999,2018-04-20 08:52:00,31.153898125000527,22.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.0,7884.052336,7892.95344975,7848.447880999999,8.90111375000015,1.7510389999997642,WIN,7848.447880999999,2018-04-20 08:53:00,35.6044550000006,23.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.5,7884.052336,7892.95344975,7843.997324124999,8.90111375000015,1.7510389999997642,WIN,7843.997324124999,2018-04-20 08:56:00,40.05501187500067,26.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,5.0,7884.052336,7892.95344975,7839.546767249999,8.90111375000015,1.7510389999997642,WIN,7839.546767249999,2018-04-20 09:09:00,44.50556875000075,39.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.0,7884.052336,7893.3912095,7874.7134625,9.338873499999863,1.7510389999997642,WIN,7874.7134625,2018-04-20 08:34:00,9.338873499999863,4.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.5,7884.052336,7893.3912095,7870.0440257499995,9.338873499999863,1.7510389999997642,WIN,7870.0440257499995,2018-04-20 08:35:00,14.00831025000025,5.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.0,7884.052336,7893.3912095,7865.374589,9.338873499999863,1.7510389999997642,WIN,7865.374589,2018-04-20 08:36:00,18.677746999999727,6.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.5,7884.052336,7893.3912095,7860.7051522500005,9.338873499999863,1.7510389999997642,WIN,7860.7051522500005,2018-04-20 08:40:00,23.347183749999203,10.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.0,7884.052336,7893.3912095,7856.0357155,9.338873499999863,1.7510389999997642,WIN,7856.0357155,2018-04-20 08:52:00,28.016620499999586,22.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.5,7884.052336,7893.3912095,7851.36627875,9.338873499999863,1.7510389999997642,WIN,7851.36627875,2018-04-20 08:52:00,32.686057249999976,22.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.0,7884.052336,7893.3912095,7846.696842,9.338873499999863,1.7510389999997642,WIN,7846.696842,2018-04-20 08:56:00,37.35549399999945,26.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.5,7884.052336,7893.3912095,7842.027405250001,9.338873499999863,1.7510389999997642,WIN,7842.027405250001,2018-04-20 09:04:00,42.02493074999893,34.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,5.0,7884.052336,7893.3912095,7837.3579685,9.338873499999863,1.7510389999997642,WIN,7837.3579685,2018-04-20 09:10:00,46.694367499999316,40.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.0,7884.052336,7893.82896925,7874.275702749999,9.776633250000486,1.7510389999997642,WIN,7874.275702749999,2018-04-20 08:34:00,9.776633250000486,4.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.5,7884.052336,7893.82896925,7869.3873861249995,9.776633250000486,1.7510389999997642,WIN,7869.3873861249995,2018-04-20 08:35:00,14.664949875000275,5.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.0,7884.052336,7893.82896925,7864.499069499999,9.776633250000486,1.7510389999997642,WIN,7864.499069499999,2018-04-20 08:36:00,19.553266500000973,6.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.5,7884.052336,7893.82896925,7859.610752874998,9.776633250000486,1.7510389999997642,WIN,7859.610752874998,2018-04-20 08:40:00,24.44158312500167,10.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.0,7884.052336,7893.82896925,7854.722436249998,9.776633250000486,1.7510389999997642,WIN,7854.722436249998,2018-04-20 08:52:00,29.329899750001463,22.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.5,7884.052336,7893.82896925,7849.8341196249985,9.776633250000486,1.7510389999997642,WIN,7849.8341196249985,2018-04-20 08:53:00,34.21821637500125,23.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.0,7884.052336,7893.82896925,7844.945802999998,9.776633250000486,1.7510389999997642,WIN,7844.945802999998,2018-04-20 08:56:00,39.106533000001946,26.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.5,7884.052336,7893.82896925,7840.057486374997,9.776633250000486,1.7510389999997642,WIN,7840.057486374997,2018-04-20 09:09:00,43.994849625002644,39.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,5.0,7884.052336,7893.82896925,7835.169169749997,9.776633250000486,1.7510389999997642,WIN,7835.169169749997,2018-04-20 09:50:00,48.88316625000243,80.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.0,7884.052336,7894.266729,7873.8379429999995,10.2143930000002,1.7510389999997642,WIN,7873.8379429999995,2018-04-20 08:34:00,10.2143930000002,4.0
1m,2018,2018-04-20,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.5,7884.052336,7894.266729,7868.730746499999,10.2143930000002,1.7510389999997642,WIN,7868.730746499999,2018-04-20 08:35:00,15.321589500000302,5.0
