Date,Entry_Time,Direction,Entry_Price,Exit_Time,Exit_Price,PnL_Points,Result,Asian_High,Asian_Low,Asian_Range,Volume,Volume_MA_20,Year
2018-06-08,2018-06-08 01:00:00,SHORT,8320.416951,2018-06-08 07:00:00,8293.655716,26.761234999999942,WIN,8359.167538,8335.236674,23.93086399999993,743.0,285.05,2018
2018-06-12,2018-06-12 01:00:00,LONG,8383.538559,2018-06-12 07:00:00,8369.576176,-13.962383000000045,LOSS,8379.175314,8355.32291,23.852403999999297,698.0,431.05,2018
2018-06-13,2018-06-13 01:15:00,SHORT,8422.51688,2018-06-13 07:00:00,8428.334539,-5.817659000000276,LOSS,8444.333104,8428.043656,16.28944799999954,965.0,372.35,2018
2018-06-14,2018-06-14 01:00:00,SHORT,8394.30123,2018-06-14 07:00:00,8434.443082,-40.141852000000654,LOSS,8427.171007,8404.191251,22.979756000000634,1150.0,532.95,2018
2018-06-15,2018-06-15 02:30:00,SHORT,8487.965552,2018-06-15 07:00:00,8496.982924,-9.01737200000025,LOSS,8515.599435,8495.819392,19.78004300000066,3226.0,595.45,2018
2018-06-19,2018-06-19 01:30:00,SHORT,8363.758516,2018-06-19 07:00:00,8360.558803,3.1997129999999743,WIN,8421.353348,8364.631165,56.72218299999986,2735.0,1468.65,2018
2018-06-20,2018-06-20 01:00:00,LONG,8455.968423,2018-06-20 07:00:00,8462.367849,6.3994259999999485,WIN,8451.896061,8408.554496,43.34156499999881,1129.0,1057.95,2018
2018-06-21,2018-06-21 03:30:00,SHORT,8512.981488,2018-06-21 07:00:00,8516.472084,-3.49059600000146,LOSS,8561.84983,8516.181201,45.66862899999978,1316.0,807.15,2018
2018-06-22,2018-06-22 01:30:00,LONG,8433.27955,2018-06-22 07:00:00,8458.004604,24.725054000000455,WIN,8430.079837,8410.299794,19.78004299999884,816.0,592.0,2018
2018-06-25,2018-06-25 02:00:00,SHORT,8349.50525,2018-06-25 07:00:00,8333.506686,15.998563999999533,WIN,8403.900368,8352.704963,51.19540500000039,2028.0,598.1,2018
2018-06-27,2018-06-27 01:00:00,SHORT,8237.5153,2018-06-27 07:00:00,8272.421258,-34.90595800000119,LOSS,8283.765695,8245.950907,37.81478799999968,2158.0,666.6,2018
2018-06-29,2018-06-29 02:15:00,LONG,8265.440067,2018-06-29 07:00:00,8251.1868,-14.25326700000005,LOSS,8262.82212,8197.082565,65.73955500000011,2553.0,1144.3,2018
2018-07-02,2018-07-02 01:00:00,SHORT,8183.701947,2018-07-02 07:00:00,8161.303957,22.39798999999948,WIN,8247.114439,8201.44581,45.6686290000016,1577.0,735.2,2018
2018-07-03,2018-07-03 03:30:00,LONG,8309.363398,2018-07-03 07:00:00,8328.561675,19.198277000001326,WIN,8303.545738,8257.00446,46.5412780000006,1635.0,1106.8,2018
2018-07-04,2018-07-04 03:30:00,LONG,8201.154927,2018-07-04 07:00:00,8194.755501,-6.3994259999999485,LOSS,8194.464618,8172.357511,22.107106999999814,1025.0,475.25,2018
2018-07-05,2018-07-05 02:15:00,LONG,8205.227288,2018-07-05 07:00:00,8243.914726,38.68743800000084,WIN,8199.991395,8164.794553,35.19684199999938,2660.0,809.05,2018
2018-07-10,2018-07-10 02:30:00,SHORT,8501.055286,2018-07-10 07:00:00,8512.108839,-11.053552999999738,LOSS,8535.088595,8508.327361,26.761233999999604,1114.0,540.2,2018
2018-07-13,2018-07-13 04:00:00,SHORT,8598.791969,2018-07-13 07:00:00,8595.301374,3.4905949999993027,WIN,8625.262321,8603.155214,22.107106999999814,1660.0,836.2,2018
2018-07-17,2018-07-17 01:00:00,SHORT,8503.673233,2018-07-17 07:00:00,8521.417095,-17.743862000001172,LOSS,8539.160957,8506.582063,32.57889400000022,1520.0,728.05,2018
2018-07-18,2018-07-18 01:00:00,SHORT,8633.697928,2018-07-18 07:00:00,8620.899076,12.798851999999897,WIN,8654.059737,8637.479407,16.580329999998867,747.0,430.55,2018
2018-07-19,2018-07-19 01:15:00,SHORT,8609.55464,2018-07-19 07:00:00,8583.956937,25.597702999999456,WIN,8628.752917,8611.299938,17.452978999999686,545.0,408.55,2018
2018-07-25,2018-07-25 02:00:00,LONG,8632.243513,2018-07-25 07:00:00,8623.517023,-8.726489999999103,LOSS,8627.589385,8606.64581,20.943574999999328,988.0,329.15,2018
2018-07-27,2018-07-27 02:15:00,LONG,8666.858588,2018-07-27 07:00:00,8654.35062,-12.507967999999892,LOSS,8666.567705,8643.587949,22.979755999998815,562.0,436.1,2018
2018-07-30,2018-07-30 04:00:00,LONG,8490.001732,2018-07-30 07:00:00,8488.547317,-1.4544150000001537,LOSS,8486.220254,8447.241933,38.978321000000506,1305.0,913.2,2018
2018-08-02,2018-08-02 01:45:00,SHORT,8436.479263,2018-08-02 07:00:00,8402.15507,34.32419299999856,WIN,8485.929371,8437.642795,48.28657600000042,1343.0,749.25,2018
2018-08-07,2018-08-07 01:15:00,LONG,8685.184216,2018-08-07 07:00:00,8686.056865,0.8726490000008198,WIN,8682.56627,8660.459163,22.107106999999814,1029.0,438.3,2018
2018-08-10,2018-08-10 01:00:00,SHORT,8654.35062,2018-08-10 07:00:00,8646.496779,7.853841000000102,WIN,8689.256578,8673.83978,15.416798000000199,1522.0,656.85,2018
2018-08-14,2018-08-14 01:00:00,LONG,8661.622695,2018-08-14 07:00:00,8661.622695,0.0,LOSS,8658.713865,8637.479407,21.234457999998995,991.0,477.4,2018
2018-08-20,2018-08-20 01:30:00,LONG,8617.699364,2018-08-20 07:00:00,8615.081417,-2.6179470000006404,LOSS,8614.208768,8593.846959,20.361808999999994,718.0,365.4,2018
2018-08-21,2018-08-21 02:00:00,LONG,8605.191395,2018-08-21 07:00:00,8613.917885,8.726490000000922,WIN,8601.700799,8574.066916,27.633883000000424,1241.0,368.65,2018
2018-08-28,2018-08-28 01:15:00,SHORT,8811.427433,2018-08-28 07:00:00,8834.407189,-22.979755999998815,LOSS,8832.661891,8813.463614,19.198276999999507,615.0,502.6,2018
2018-08-30,2018-08-30 02:15:00,SHORT,8907.418818,2018-08-30 07:00:00,8911.49118,-4.072362000000794,LOSS,8925.744446,8910.327648,15.416798000000199,1229.0,557.75,2018
2018-09-04,2018-09-04 01:00:00,LONG,8942.324777,2018-09-04 07:00:00,8888.220541,-54.10423599999922,LOSS,8933.598287,8909.745882,23.852405000001454,1355.0,689.95,2018
2018-09-05,2018-09-05 01:00:00,SHORT,8861.168423,2018-09-05 07:00:00,8857.677828,3.4905949999993027,WIN,8893.165552,8874.549041,18.616511000000173,1674.0,615.3,2018
2018-09-07,2018-09-07 01:00:00,LONG,8674.130663,2018-09-07 07:00:00,8656.968567,-17.16209600000002,LOSS,8672.094482,8642.424417,29.67006500000025,1976.0,1127.0,2018
2018-09-10,2018-09-10 02:30:00,LONG,8683.148036,2018-09-10 07:00:00,8700.601015,17.452978999999686,WIN,8682.275387,8658.422982,23.852404999999635,1969.0,753.1,2018
2018-09-11,2018-09-11 03:30:00,SHORT,8679.65744,2018-09-11 07:00:00,8649.696492,29.960948000001736,WIN,8711.072802,8684.020685,27.05211700000109,1772.0,738.35,2018
2018-09-12,2018-09-12 01:30:00,LONG,8752.378186,2018-09-12 07:00:00,8743.069931,-9.308254999999917,LOSS,8748.305825,8729.980196,18.325628999999026,849.0,718.4,2018
2018-09-14,2018-09-14 01:00:00,LONG,8822.017077,2018-09-14 07:00:00,8832.161657,10.144580000000133,WIN,8819.698316,8803.177142,16.52117399999952,425.0,387.0,2018
2018-09-18,2018-09-18 01:00:00,LONG,8657.385027,2018-09-18 07:00:00,8665.210846,7.825818999999683,WIN,8646.370911,8605.792589,40.57832199999939,2443.0,848.5,2018
2018-09-20,2018-09-20 01:00:00,SHORT,8714.194678,2018-09-20 07:00:00,8771.584019,-57.38934100000006,LOSS,8736.22291,8718.25251,17.970400000000154,490.0,458.3,2018
2018-09-21,2018-09-21 01:00:00,LONG,8837.37887,2018-09-21 07:00:00,8821.727232,-15.651638000001185,LOSS,8833.321038,8817.669399,15.651638999999705,655.0,517.35,2018
2018-09-24,2018-09-24 03:15:00,LONG,8725.208794,2018-09-24 07:00:00,8714.774368,-10.434425999999803,LOSS,8724.049413,8703.470407,20.579005999999936,1022.0,673.75,2018
2018-09-27,2018-09-27 02:15:00,SHORT,8803.177142,2018-09-27 07:00:00,8827.23429,-24.05714799999987,LOSS,8829.263206,8805.206058,24.05714799999987,2000.0,860.55,2018
2018-09-28,2018-09-28 01:45:00,SHORT,8872.450134,2018-09-28 07:00:00,8839.987477,32.462657000000036,WIN,8897.666663,8874.768896,22.897767000000385,1022.0,613.25,2018
2018-10-01,2018-10-01 03:30:00,LONG,8943.172353,2018-10-01 07:00:00,8935.056688,-8.115664999999353,LOSS,8942.882508,8907.521398,35.361109999999826,971.0,808.4,2018
2018-10-02,2018-10-02 01:00:00,SHORT,8874.47905,2018-10-02 07:00:00,8876.507967,-2.0289169999996375,LOSS,8899.985424,8875.058741,24.926682999999684,1043.0,650.9,2018
2018-10-04,2018-10-04 01:00:00,SHORT,8827.81398,2018-10-04 07:00:00,8826.074909,1.7390709999999672,WIN,8866.653231,8834.770264,31.882966999999553,2390.0,1078.85,2018
2018-10-05,2018-10-05 02:00:00,SHORT,8695.064898,2018-10-05 07:00:00,8686.369543,8.695354999999836,WIN,8741.729968,8698.543039,43.18692899999951,4944.0,1022.2,2018
2018-10-08,2018-10-08 01:45:00,SHORT,8596.807389,2018-10-08 07:00:00,8599.12615,-2.3187610000004497,LOSS,8632.458343,8602.024602,30.433741000000737,1119.0,959.25,2018
2018-10-09,2018-10-09 03:00:00,SHORT,8542.89619,2018-10-09 07:00:00,8517.389816,25.506373999998686,WIN,8577.677609,8554.200151,23.477458000001207,2875.0,827.05,2018
2018-10-12,2018-10-12 01:00:00,LONG,8260.876851,2018-10-12 07:00:00,8282.615238,21.73838699999942,WIN,8257.978399,8195.66169,62.31670899999881,2018.0,1582.8,2018
2018-10-15,2018-10-15 01:00:00,SHORT,8239.428309,2018-10-15 07:00:00,8300.295792,-60.86748299999999,LOSS,8314.498205,8265.514373,48.98383199999989,3041.0,1167.8,2018
2018-10-22,2018-10-22 01:15:00,LONG,8280.876167,2018-10-22 07:00:00,8308.121612,27.245445000000473,WIN,8275.079264,8181.749123,93.33014100000037,2200.0,1944.25,2018
2018-10-23,2018-10-23 01:00:00,SHORT,8177.981136,2018-10-23 07:00:00,8146.098168,31.88296799999989,WIN,8282.325392,8209.574258,72.75113400000009,3179.0,1742.95,2018
2018-10-24,2018-10-24 01:30:00,SHORT,8233.051716,2018-10-24 07:00:00,8282.325392,-49.273676000000705,LOSS,8318.556037,8236.819703,81.73633400000108,2150.0,1751.75,2018
2018-10-25,2018-10-25 02:30:00,LONG,8003.49435,2018-10-25 07:00:00,8033.928092,30.433742000000166,WIN,7991.900544,7921.468171,70.43237299999964,5438.0,1816.0,2018
2018-10-31,2018-10-31 02:00:00,LONG,7966.39417,2018-10-31 07:00:00,8006.682647,40.28847700000006,WIN,7946.684699,7903.207926,43.47677300000032,3048.0,1309.35,2018
2018-11-01,2018-11-01 01:00:00,SHORT,8074.506414,2018-11-01 07:00:00,8110.737059,-36.23064499999964,LOSS,8124.939472,8081.172853,43.76661899999999,1667.0,1600.05,2018
2018-11-02,2018-11-02 01:00:00,LONG,8248.413509,2018-11-02 07:00:00,8206.965651,-41.44785799999954,LOSS,8199.139832,8123.780091,75.35974100000112,3602.0,1905.55,2018
2018-11-05,2018-11-05 03:45:00,LONG,8091.607278,2018-11-05 07:00:00,8070.738427,-20.868851000000177,LOSS,8090.158053,8051.608647,38.54940600000009,1447.0,1006.25,2018
2018-11-06,2018-11-06 02:15:00,SHORT,8033.348402,2018-11-06 07:00:00,8033.348402,0.0,LOSS,8077.404866,8040.884376,36.52048999999988,2125.0,834.6,2018
2018-11-07,2018-11-07 02:45:00,LONG,8227.254812,2018-11-07 07:00:00,8205.806271,-21.44854099999975,LOSS,8208.125032,8103.201085,104.92394700000023,6071.0,2111.5,2018
2018-11-09,2018-11-09 01:30:00,SHORT,8264.644838,2018-11-09 07:00:00,8248.993199,15.651638999999705,WIN,8306.382541,8270.441741,35.94080000000031,1745.0,781.9,2018
2018-11-12,2018-11-12 04:00:00,SHORT,8161.749807,2018-11-12 07:00:00,8108.128452,53.62135500000022,WIN,8235.950167,8165.227949,70.7222180000008,2821.0,1336.95,2018
2018-11-13,2018-11-13 02:00:00,LONG,7996.538067,2018-11-13 07:00:00,7970.162157,-26.37591000000066,LOSS,7987.263022,7885.237526,102.0254960000002,4702.0,1938.95,2018
2018-11-14,2018-11-14 01:00:00,SHORT,7925.236158,2018-11-14 07:00:00,7952.481603,-27.245445000000473,LOSS,7988.132557,7935.960429,52.17212800000016,2345.0,1000.65,2018
2018-11-15,2018-11-15 01:00:00,LONG,7899.729784,2018-11-15 07:00:00,7863.499139,-36.23064500000055,LOSS,7884.657836,7827.558339,57.099497000000156,2111.0,1372.9,2018
2018-11-16,2018-11-16 03:15:00,SHORT,7940.018261,2018-11-16 07:00:00,7919.7291,20.289161000000604,WIN,7984.36457,7944.076093,40.28847700000006,2832.0,1443.85,2018
2018-11-19,2018-11-19 01:30:00,LONG,7985.813796,2018-11-19 07:00:00,7966.39417,-19.41962600000079,LOSS,7982.335654,7955.669899,26.66575499999999,1448.0,481.45,2018
2018-11-20,2018-11-20 01:00:00,SHORT,7681.186535,2018-11-20 07:00:00,7606.986174,74.20036100000016,WIN,7725.532844,7689.302199,36.23064500000055,2674.0,837.1,2018
