Date,Entry_Time,Entry_Hour,Sweep_Low,Impulse_High,Tokyo_High,Tokyo_Low,Entry_Price,SL_Price,TP_Price,Risk,Reward,RR_Ratio,Has_FVG,Outcome,Exit_Price,PnL,Exit_Time,Bars_Held,Year
2019-01-14,2019-01-14 01:05:00,1,7553.834216,7559.031212,7604.360569,7554.989104,7555.36732982,7552.834216,7604.360569,2.533113819999926,48.99323918000027,19.341112425813424,False,Loss,7552.834216,-2.533113819999926,2019-01-14 01:20:00,3,2019
2019-01-17,2019-01-17 03:35:00,3,7655.753089,7670.766634,7701.371168,7669.034302,7660.182084775,7654.753089,7701.371168,5.428995774999748,41.189083225000104,7.5868696407305665,False,Loss,7654.753089,-5.428995774999748,2019-01-17 03:40:00,1,2019
2019-01-18,2019-01-18 02:05:00,2,7773.840395,7777.882504,7794.339659,7774.129117,7775.032817155,7772.840395,7794.339659,2.1924221549998038,19.306841845000235,8.806169834112977,False,Loss,7772.840395,-2.1924221549998038,2019-01-18 02:10:00,1,2019
2019-01-21,2019-01-21 03:30:00,3,7796.071991,7807.33215,7830.141189,7803.290041,7799.393737905,7795.071991,7830.141189,4.321746905000509,30.747451094999633,7.114588561265137,False,Loss,7795.071991,-4.321746905000509,2019-01-21 04:00:00,6,2019
2019-01-23,2019-01-23 01:40:00,1,7678.273407,7687.801233,7720.1381,7684.914013,7681.08411567,7677.273407,7720.1381,3.8107086700001673,39.053984330000276,10.248483343125404,False,Loss,7677.273407,-3.8107086700001673,2019-01-23 01:55:00,3,2019
2019-01-28,2019-01-28 01:35:00,1,7803.001319,7810.21937,7833.028409,7809.930648,7805.130644045,7802.001319,7833.028409,3.1293250449998595,27.89776495499973,8.914946371447003,False,Loss,7802.001319,-3.1293250449998595,2019-01-28 02:00:00,5,2019
2019-02-04,2019-02-04 01:10:00,1,7932.637506,7950.538272,7965.263095,7946.496163,7937.91823197,7931.637506,7965.263095,6.280725970000276,27.344863029999942,4.353774254857156,False,Loss,7931.637506,-6.280725970000276,2019-02-04 02:25:00,15,2019
2019-02-07,2019-02-07 01:05:00,1,8044.372928,8062.273694,8068.048134,8053.900755,8049.65365397,8043.372928,8068.048134,6.280725970000276,18.394480029999613,2.9287187687952585,False,Loss,8043.372928,-6.280725970000276,2019-02-07 04:15:00,38,2019
2019-02-13,2019-02-13 04:05:00,4,8128.391036,8133.299311,8146.869245,8129.834646,8129.8389771249995,8127.391036,8146.869245,2.4479411249994882,17.03026787500039,6.956976089449027,True,Loss,8127.391036,-2.4479411249994882,2019-02-13 04:25:00,4,2019
2019-02-18,2019-02-18 03:20:00,3,8148.601578,8153.798574,8179.206112,8150.33391,8150.13469182,8147.601578,8179.206112,2.533113819999926,29.071420180000132,11.476555040863099,True,Win,8166.502343,16.367651180000394,2019-02-18 11:40:00,100,2019
2019-02-19,2019-02-19 01:15:00,1,8164.770011,8168.234675,8184.114386,8167.368509,8165.792086879999,8163.770011,8184.114386,2.0220758799996474,18.322299120000935,9.061133314148492,False,Loss,8163.770011,-2.0220758799996474,2019-02-19 01:20:00,1,2019
2019-03-04,2019-03-04 02:45:00,2,8301.91297,8308.264855,8322.123512,8303.934024,8303.786776075,8300.91297,8322.123512,2.873806075000175,18.33673592500054,6.380644847443098,False,Loss,8300.91297,-2.873806075000175,2019-03-04 03:40:00,11,2019
2019-03-12,2019-03-12 02:00:00,2,8297.17339,8299.474006,8315.865899,8297.460967,8297.85207172,8296.17339,8315.865899,1.6786817200008954,18.013827279999532,10.73093670191984,True,Loss,8296.17339,-1.6786817200008954,2019-03-12 03:30:00,18,2019
2019-03-21,2019-03-21 04:15:00,4,8529.535656,8534.712043,8558.293362,8532.986581,8531.062690165,8528.535656,8558.293362,2.5270341649993497,27.230671835000976,10.775743443503456,False,Loss,8528.535656,-2.5270341649993497,2019-03-21 04:20:00,1,2019
2019-03-25,2019-03-25 02:00:00,2,8385.747125,8399.550824,8473.745706,8391.211089,8389.819216205,8384.747125,8473.745706,5.072091205000106,83.92648979499972,16.546723314490944,False,Win,8473.745706,83.92648979499972,2019-03-25 08:35:00,79,2019
2019-03-26,2019-03-26 02:50:00,2,8468.281742,8481.797864,8498.189756,8469.43205,8472.268997989999,8467.281742,8498.189756,4.9872559899995395,25.92075801000101,5.197398742309877,True,Loss,8467.281742,-4.9872559899995395,2019-03-26 03:15:00,5,2019
2019-04-04,2019-04-04 04:45:00,4,8704.670087,8710.996782,8735.440832,8705.820395,8706.536462025,8703.670087,8735.440832,2.8663750249997975,28.90436997500001,10.083945653622925,False,Loss,8703.670087,-2.8663750249997975,2019-04-04 06:55:00,26,2019
2019-04-08,2019-04-08 02:10:00,2,8727.676252,8732.852639,8757.871843,8728.538983,8729.203286165,8726.676252,8757.871843,2.5270341650011687,28.668556835000345,11.344744456585962,False,Loss,8726.676252,-2.5270341650011687,2019-04-08 07:50:00,68,2019
2019-04-11,2019-04-11 03:50:00,3,8777.71466,8784.041356,8812.511485,8779.440123,8779.58103532,8776.71466,8812.511485,2.866375319999861,32.9304496800014,11.488533776519887,False,Loss,8776.71466,-2.866375319999861,2019-04-11 08:35:00,57,2019
2019-04-18,2019-04-18 02:55:00,2,8814.236947,8820.563643,8853.635005,8817.687872,8816.10332232,8813.236947,8853.635005,2.866375319999861,37.53168268000081,13.093778200686794,True,Loss,8813.236947,-2.866375319999861,2019-04-18 03:00:00,1,2019
2019-04-22,2019-04-22 02:45:00,2,8840.981614,8847.883463,8884.980904,8842.707076,8843.017659455,8839.981614,8884.980904,3.036045454999112,41.963244545000634,13.821678616802169,False,Loss,8839.981614,-3.036045454999112,2019-04-22 02:50:00,1,2019
2019-04-25,2019-04-25 03:45:00,3,9037.971901,9045.161328,9056.089256,9038.547055,9040.092781965,9036.971901,9056.089256,3.120880964999742,15.996474034998755,5.12562773601334,False,Loss,9036.971901,-3.120880964999742,2019-04-25 04:40:00,11,2019
2019-05-17,2019-05-17 01:45:00,1,8701.506739,8706.395549,8757.584266,8706.107972,8702.948937950001,8700.506739,8757.584266,2.442198950000602,54.63532804999886,22.371366612038464,False,Loss,8700.506739,-2.442198950000602,2019-05-17 03:10:00,17,2019
2019-05-20,2019-05-20 01:50:00,1,8654.919255,8662.396259,8695.467621,8656.069563,8657.124971180001,8653.919255,8695.467621,3.2057161800003087,38.34264981999877,11.960712573124635,False,Loss,8653.919255,-3.2057161800003087,2019-05-20 01:55:00,1,2019
2019-05-22,2019-05-22 02:25:00,2,8559.731247,8569.796445,8597.978997,8565.770366,8562.70048041,8558.731247,8597.978997,3.9692334100000153,35.278516590000436,8.887992452426802,False,Loss,8558.731247,-3.9692334100000153,2019-05-22 02:30:00,1,2019
2019-05-28,2019-05-28 02:20:00,2,8418.243333,8426.870645,8451.602272,8419.393641,8420.788390040001,8417.243333,8451.602272,3.5450570400007564,30.81388195999898,8.6920694398735,True,Loss,8417.243333,-3.5450570400007564,2019-05-28 03:00:00,8,2019
2019-05-29,2019-05-29 03:10:00,3,8317.878938,8332.545369,8386.897433,8331.107483,8322.205535145,8316.878938,8386.897433,5.326597145000051,64.6918978550002,12.145070500727645,True,Loss,8316.878938,-5.326597145000051,2019-05-29 03:50:00,8,2019
2019-06-03,2019-06-03 03:15:00,3,8138.430852,8147.633318,8165.463096,8140.156314,8141.1455794700005,8137.430852,8165.463096,3.7147274700000708,24.31751652999992,6.546245108527291,False,Loss,8137.430852,-3.7147274700000708,2019-06-03 03:35:00,4,2019
2019-06-06,2019-06-06 01:15:00,1,8296.023082,8300.911892,8326.50625,8296.598236,8297.46528095,8295.023082,8326.50625,2.442198950000602,29.040969050000058,11.891319931159948,False,Loss,8295.023082,-2.442198950000602,2019-06-06 01:30:00,3,2019
2019-06-14,2019-06-14 02:05:00,2,8606.031154,8614.370889,8651.180753,8610.919964,8608.491375825,8605.031154,8651.180753,3.4602218250001897,42.68937717500012,12.33717932953555,True,Loss,8605.031154,-3.4602218250001897,2019-06-14 02:25:00,4,2019
2019-06-18,2019-06-18 02:05:00,2,8664.88928,8669.474484,8683.803247,8668.614758,8666.24191518,8663.88928,8683.803247,2.352635180001016,17.561331819999396,7.4645367753073435,False,Loss,8663.88928,-2.352635180001016,2019-06-18 02:10:00,1,2019
2019-06-19,2019-06-19 04:05:00,4,8792.415267,8799.293073,8816.201012,8794.994444,8794.444219770001,8791.415267,8816.201012,3.0289527700006147,21.75679222999861,7.182942053597684,True,Loss,8791.415267,-3.0289527700006147,2019-06-19 04:25:00,4,2019
2019-06-25,2019-06-25 01:30:00,1,8851.449768,8857.181273,8917.648651,8853.16922,8853.140561975,8850.449768,8917.648651,2.690793974999906,64.50808902499921,23.97362623238424,True,Loss,8850.449768,-2.690793974999906,2019-06-25 08:45:00,87,2019
2019-07-08,2019-07-08 04:20:00,4,8955.763159,8977.256303,8993.877668,8971.811374,8962.10363648,8954.763159,8993.877668,7.340477480000118,31.77403151999897,4.328605544608041,False,Loss,8954.763159,-7.340477480000118,2019-07-08 08:30:00,50,2019
2019-07-09,2019-07-09 04:00:00,4,8881.826745,8895.009206,8943.440424,8885.552223,8885.715570995,8880.826745,8943.440424,4.888825994999934,57.724853005000114,11.807508196045111,False,Loss,8880.826745,-4.888825994999934,2019-07-09 04:30:00,6,2019
2019-07-16,2019-07-16 04:30:00,4,9155.219534,9158.945012,9169.834872,9156.65241,9156.31855001,9154.219534,9169.834872,2.0990160100009234,13.516321989998687,6.439361074712689,False,Loss,9154.219534,-2.0990160100009234,2019-07-16 04:35:00,1,2019
2019-07-24,2019-07-24 02:45:00,2,9095.038731,9110.513795,9136.305567,9106.215166,9099.60387488,9094.038731,9136.305567,5.565143879999596,36.70169211999928,6.594922415555219,True,Loss,9094.038731,-5.565143879999596,2019-07-24 03:30:00,9,2019
2019-08-02,2019-08-02 04:35:00,4,8881.54017,8901.313862,8946.879327,8895.295782,8887.37340914,8880.54017,8946.879327,6.833239139999932,59.50591786000041,8.708303140112406,True,Loss,8880.54017,-6.833239139999932,2019-08-02 04:55:00,4,2019
2019-08-05,2019-08-05 03:35:00,3,8674.632839,8696.985708,8832.822377,8680.364344,8681.226935355,8673.632839,8832.822377,7.594096355000147,151.5954416450004,19.962275240975323,False,Loss,8673.632839,-7.594096355000147,2019-08-05 03:55:00,4,2019
2019-08-09,2019-08-09 03:25:00,3,8797.287046,8801.012524,8854.028945,8799.006497,8798.38606201,8796.287046,8854.028945,2.0990160100009234,55.642882989999634,26.509032196460073,True,Loss,8796.287046,-2.0990160100009234,2019-08-09 04:50:00,17,2019
2019-08-12,2019-08-12 03:35:00,3,8754.587333,8773.214725,8821.359367,8756.59336,8760.082413639999,8753.587333,8821.359367,6.495080639999287,61.276953360000334,9.434363752565675,False,Loss,8753.587333,-6.495080639999287,2019-08-12 03:40:00,1,2019
2019-08-13,2019-08-13 03:40:00,3,8655.718872,8680.937494,8705.29639,8675.77914,8663.158365489999,8654.718872,8705.29639,8.439493489999222,42.13802451000083,4.992956574933588,True,Loss,8654.718872,-8.439493489999222,2019-08-13 04:10:00,6,2019
2019-08-14,2019-08-14 03:05:00,3,8849.730317,8862.053053,8903.893039,8853.16922,8853.36552412,8848.730317,8903.893039,4.6352071199999045,50.527514880001036,10.90081059419888,False,Loss,8848.730317,-4.6352071199999045,2019-08-14 03:40:00,7,2019
2019-08-22,2019-08-22 02:10:00,2,8857.467848,8867.211407,8911.343996,8862.053053,8860.342197905,8856.467848,8911.343996,3.87434990499969,51.001798094999685,13.163962818428958,False,Loss,8856.467848,-3.87434990499969,2019-08-22 03:30:00,16,2019
2019-08-27,2019-08-27 01:25:00,1,8667.181882,8682.656946,8721.917755,8674.919414,8671.74702588,8666.181882,8721.917755,5.565143879999596,50.17072912000003,9.01517197072067,False,Loss,8666.181882,-5.565143879999596,2019-08-27 02:10:00,9,2019
2019-08-28,2019-08-28 02:25:00,2,8674.059688,8684.089822,8712.460772,8680.077768,8677.01857753,8673.059688,8712.460772,3.958889530000306,35.442194470000686,8.952559600721656,False,Loss,8673.059688,-3.958889530000306,2019-08-28 02:45:00,4,2019
2019-08-30,2019-08-30 01:25:00,1,8817.633889,8825.37142,8864.63223,8821.072792,8819.916460645,8816.633889,8864.63223,3.282571644998825,44.71576935499979,13.622176205392709,True,Win,8864.63223,44.71576935499979,2019-08-30 02:45:00,16,2019
2019-09-03,2019-09-03 01:50:00,1,8712.747347,8762.03829,8785.824036,8738.252544,8727.288175185,8711.747347,8785.824036,15.540828184999555,58.53586081499998,3.766585674726167,True,Loss,8711.747347,-15.540828184999555,2019-09-03 02:50:00,12,2019
2019-09-12,2019-09-12 01:15:00,1,9077.271066,9089.020651,9121.69023,9088.160925,9080.737193575,9076.271066,9121.69023,4.466127575000428,40.95303642500039,9.169696954972556,False,Loss,9076.271066,-4.466127575000428,2019-09-12 02:10:00,11,2019
2019-09-17,2019-09-17 02:05:00,2,8976.343893,8988.635164,9021.221324,8987.777633,8979.969817944999,8975.343893,9021.221324,4.625924944999497,41.2515060550013,8.91746116624592,False,Win,9021.221324,41.2515060550013,2019-09-17 08:40:00,79,2019
2019-09-18,2019-09-18 01:25:00,1,9030.082473,9032.369221,9048.948145,9030.65416,9030.757063660001,9029.082473,9048.948145,1.6745906600008311,18.191081339999073,10.863001791727445,False,Loss,9029.082473,-1.6745906600008311,2019-09-18 02:00:00,7,2019
