Entry_Time,Direction,Entry_Price,Exit_Time,Exit_Price,Exit_Reason,PnL,Is_Winner,Session,Cumulative_PnL
2018-01-19 01:00:00,LONG,7982.608296,2018-01-19 01:05:00,7984.029840000001,TP,1.421544000000722,True,London,54.17659399999957
2018-01-19 08:35:00,LONG,8030.05583,2018-01-19 08:50:00,8012.818442,SL,-17.237388000000465,False,New York,36.9392059999991
2018-01-22 01:25:00,SHORT,8014.239986,2018-01-22 01:35:00,8012.525556,TP,1.714429999999993,True,London,38.653635999999096
2018-01-22 08:40:00,LONG,8022.440794,2018-01-22 08:55:00,8034.406235,TP,11.965441000000283,True,New York,50.61907699999938
2018-01-23 01:05:00,LONG,8142.524059,2018-01-23 01:50:00,8145.410033000001,TP,2.885974000000715,True,London,53.505051000000094
2018-01-23 08:35:00,LONG,8136.666339,2018-01-23 08:40:00,8142.481173000001,TP,5.814834000000701,True,New York,59.319885000000795
2018-01-24 01:00:00,LONG,8169.469573,2018-01-24 01:20:00,8167.462257,SL,-2.0073160000001735,False,London,57.31256900000062
2018-01-24 08:35:00,SHORT,8169.176687,2018-01-24 09:00:00,8186.414075,SL,-17.237387999999555,False,New York,40.075181000001066
2018-01-25 01:00:00,LONG,8124.365127,2018-01-25 01:35:00,8119.42895,SL,-4.936176999999589,False,London,35.13900400000148
2018-01-25 08:35:00,SHORT,8153.653728,2018-01-25 08:55:00,8132.3159350000005,TP,21.337792999999692,True,New York,56.47679700000117
2018-01-26 01:35:00,LONG,8143.98849,2018-01-26 01:55:00,8146.874465,TP,2.885975000000144,True,London,59.362772000001314
2018-01-26 08:30:00,SHORT,8150.139096,2018-01-26 08:55:00,8161.225878,SL,-11.086782000000312,False,New York,48.275990000001
2018-01-29 02:00:00,SHORT,8228.046775,2018-01-29 02:10:00,8222.524826,TP,5.52194899999995,True,London,53.79793900000095
2018-01-29 08:30:00,SHORT,8199.343946,2018-01-29 08:40:00,8218.924423,SL,-19.58047699999952,False,New York,34.21746200000143
2018-01-30 01:05:00,LONG,8155.411044,2018-01-30 01:10:00,8158.882790000001,TP,3.4717460000001665,True,London,37.6892080000016
2018-01-30 08:45:00,SHORT,8113.235458,2018-01-30 09:05:00,8093.069209,TP,20.16624899999988,True,New York,57.85545700000148
2018-01-31 01:20:00,LONG,8156.289702,2018-01-31 01:30:00,8159.175676,TP,2.8859739999998055,True,London,60.741431000001285
2018-01-31 08:40:00,LONG,8189.678708,2018-01-31 08:45:00,8179.763469,SL,-9.915238999999929,False,New York,50.826192000001356
2018-02-01 01:25:00,SHORT,8174.741521,2018-02-01 02:30:00,8179.970583,SL,-5.22906200000034,False,London,45.597130000001016
2018-02-01 08:30:00,LONG,8122.022039,2018-02-01 08:55:00,8147.753123,TP,25.73108400000001,True,New York,71.32821400000103
2018-02-02 01:00:00,LONG,8128.172645,2018-02-02 01:10:00,8121.186266,SL,-6.986378999999943,False,London,64.34183500000108
2018-02-02 08:50:00,SHORT,8013.361328,2018-02-02 09:00:00,7985.580043,TP,27.781285000000025,True,New York,92.12312000000111
2018-02-05 01:00:00,LONG,7912.901425,2018-02-05 01:30:00,7921.059347,TP,8.157922000000326,True,London,100.28104200000143
2018-02-05 08:45:00,LONG,7878.340875,2018-02-05 08:55:00,7901.435984,TP,23.095108999999866,True,New York,123.3761510000013
2018-02-06 01:05:00,LONG,7578.718484,2018-02-06 01:15:00,7532.778265,SL,-45.94021900000007,False,London,77.43593200000123
2018-02-06 08:30:00,LONG,7586.626406,2018-02-06 08:50:00,7706.3739000000005,TP,119.74749400000019,True,New York,197.18342600000142
2018-02-07 01:10:00,LONG,7746.835055,2018-02-07 01:15:00,7737.212703,SL,-9.62235199999941,False,London,187.561074000002
2018-02-07 08:35:00,LONG,7786.667553,2018-02-07 08:40:00,7803.0262840000005,TP,16.35873100000026,True,New York,203.91980500000227
2018-02-08 01:05:00,LONG,7701.144837,2018-02-08 01:10:00,7704.616583,TP,3.4717460000001665,True,London,207.39155100000244
2018-02-08 08:30:00,SHORT,7716.667796,2018-02-08 08:40:00,7695.9157749999995,TP,20.75202100000024,True,New York,228.14357200000268
2018-02-09 01:00:00,LONG,7434.911451,2018-02-09 02:00:00,7459.47099,TP,24.55953899999986,True,London,252.70311100000254
2018-02-09 08:35:00,SHORT,7453.656156,2018-02-09 08:45:00,7504.868322,SL,-51.21216600000025,False,New York,201.49094500000228
2018-02-12 01:25:00,LONG,7554.70183,2018-02-12 01:55:00,7549.472768,SL,-5.22906200000034,False,London,196.26188300000194
2018-02-12 08:30:00,LONG,7609.471515,2018-02-12 08:55:00,7581.69023,SL,-27.781285000000025,False,New York,168.48059800000192
2018-02-13 01:00:00,SHORT,7625.28736,2018-02-13 01:05:00,7636.081256,SL,-10.793896000000132,False,London,157.6867020000018
2018-02-13 08:35:00,LONG,7620.015411,2018-02-13 09:20:00,7653.361530000001,TP,33.346119000000726,True,New York,191.0328210000025
2018-02-14 01:00:00,LONG,7698.801749,2018-02-14 01:25:00,7703.737925,TP,4.9361760000001595,True,London,195.96899700000267
2018-02-14 09:15:00,LONG,7728.09035,2018-02-14 09:20:00,7749.721029000001,TP,21.630679000000782,True,New York,217.59967600000346
2018-02-15 01:00:00,LONG,7875.412015,2018-02-15 01:05:00,7878.883761,TP,3.4717460000001665,True,London,221.07142200000362
2018-02-15 08:30:00,SHORT,7868.089865,2018-02-15 08:50:00,7897.921352,SL,-29.83148700000038,False,New York,191.23993500000324
2018-02-16 01:10:00,LONG,8007.210721,2018-02-16 01:45:00,8010.389581,TP,3.178859999999986,True,London,194.41879500000323
2018-02-16 08:35:00,LONG,7980.558094,2018-02-16 09:05:00,7959.220301,SL,-21.337792999999692,False,New York,173.08100200000354
2018-02-19 01:05:00,LONG,7986.415814,2018-02-19 01:15:00,7982.944068,SL,-3.4717460000001665,False,London,169.60925600000337
2018-02-19 08:30:00,SHORT,7957.420099,2018-02-19 09:05:00,7939.596938,TP,17.823161000000255,True,New York,187.43241700000362
2018-02-20 01:00:00,LONG,7947.754861,2018-02-20 01:05:00,7949.762178000001,TP,2.007317000000512,True,London,189.43973400000414
2018-02-20 08:30:00,LONG,7926.959954,2018-02-20 08:45:00,7952.105266,TP,25.14531199999965,True,New York,214.58504600000379
2018-02-21 01:00:00,LONG,7977.043462,2018-02-21 01:25:00,7970.935742,SL,-6.107719999999972,False,London,208.4773260000038
2018-02-21 08:30:00,LONG,7992.566421,2018-02-21 09:15:00,8011.5611260000005,TP,18.994705000000067,True,New York,227.47203100000388
2018-02-22 01:20:00,SHORT,7879.512419,2018-02-22 01:30:00,7875.747785999999,TP,3.7646330000006856,True,London,231.23666400000457
2018-02-22 08:50:00,SHORT,7961.520503,2018-02-22 08:55:00,7950.726605999999,TP,10.79389700000047,True,New York,242.03056100000504
2018-02-23 01:05:00,LONG,7990.809104,2018-02-23 01:10:00,7988.801788,SL,-2.0073160000001735,False,London,240.02324500000486
2018-02-23 08:30:00,LONG,7992.566421,2018-02-23 08:45:00,7972.693058,SL,-19.87336300000061,False,New York,220.14988200000425
2018-02-26 01:05:00,SHORT,8088.047261,2018-02-26 01:20:00,8092.397665,SL,-4.350404000000708,False,London,215.79947800000355
2018-02-26 08:30:00,LONG,8137.544997,2018-02-26 08:35:00,8157.1254739999995,TP,19.58047699999952,True,New York,235.37995500000306
2018-02-27 01:25:00,SHORT,8184.406759,2018-02-27 01:50:00,8188.757164,SL,-4.350404999999228,False,London,231.02955000000384
2018-02-27 08:35:00,LONG,8197.58663,2018-02-27 08:50:00,8181.813671,SL,-15.7729589999999,False,New York,215.25659100000394
2018-02-28 01:00:00,LONG,8098.005385,2018-02-28 01:35:00,8091.897665,SL,-6.107719999999972,False,London,209.14887100000396
2018-02-28 08:40:00,SHORT,8122.607811,2018-02-28 08:45:00,8126.958215,SL,-4.3504039999997985,False,New York,204.79846700000417
2018-03-01 01:00:00,LONG,8062.566178,2018-03-01 02:30:00,8075.117391,TP,12.551212999999734,True,London,217.3496800000039
2018-03-01 08:35:00,SHORT,8031.813146,2018-03-01 08:40:00,8003.446088000001,TP,28.367057999999815,True,New York,245.71673800000372
2018-03-02 01:55:00,SHORT,7913.780083,2018-03-02 02:00:00,7923.402435,SL,-9.622352000000319,False,London,236.0943860000034
2018-03-02 08:30:00,LONG,7839.679922,2018-03-02 08:40:00,7808.091118,SL,-31.588803999999982,False,New York,204.50558200000341
2018-03-05 01:40:00,SHORT,7901.185984,2018-03-05 02:00:00,7915.201627,SL,-14.015643000000637,False,London,190.48993900000278
2018-03-05 08:30:00,LONG,7963.863591,2018-03-05 08:35:00,7942.818684,SL,-21.04490700000042,False,New York,169.44503200000236
2018-03-06 01:00:00,LONG,8088.925919,2018-03-06 01:05:00,8083.696857,SL,-5.22906200000034,False,London,164.21597000000202
2018-03-06 08:30:00,LONG,8109.42794,2018-03-06 08:35:00,8096.583841,SL,-12.844098999999915,False,New York,151.3718710000021
2018-03-07 01:05:00,LONG,8015.118644,2018-03-07 01:20:00,8004.910519,SL,-10.20812500000011,False,London,141.163746000002
2018-03-07 08:30:00,LONG,8057.29423,2018-03-07 08:40:00,8082.439542000001,TP,25.14531200000056,True,New York,166.30905800000255
2018-03-08 01:05:00,LONG,8135.494795,2018-03-08 02:00:00,8129.679961,SL,-5.814833999999792,False,London,160.49422400000276
2018-03-08 09:00:00,SHORT,8139.888085,2018-03-08 09:10:00,8153.903728,SL,-14.015643000000637,False,New York,146.47858100000212
2018-03-09 01:00:00,SHORT,8165.677748,2018-03-09 01:20:00,8169.721665,SL,-4.043916999999965,False,London,142.43466400000216
2018-03-09 09:05:00,LONG,8238.054019,2018-03-09 09:15:00,8248.226571999998,TP,10.172552999998516,True,New York,152.60721700000067
2018-03-12 02:40:00,SHORT,8373.467689,2018-03-12 03:00:00,8369.131931999998,TP,4.33575700000074,True,London,156.9429740000014
2018-03-12 08:30:00,SHORT,8339.322432,2018-03-12 08:35:00,8349.203145,SL,-9.88071299999865,False,New York,147.06226100000276
2018-03-13 01:20:00,SHORT,8363.253296,2018-03-13 01:35:00,8362.127777000002,TP,1.125518999999258,True,London,148.18778000000202
2018-03-13 09:05:00,SHORT,8397.982233,2018-03-13 09:10:00,8402.02615,SL,-4.043916999999055,False,New York,144.14386300000297
2018-03-14 01:10:00,LONG,8248.560252,2018-03-14 01:30:00,8243.348976,SL,-5.211275999999998,False,London,138.93258700000297
2018-03-14 08:35:00,SHORT,8271.323757,2018-03-14 08:45:00,8260.275684,TP,11.048072999999931,True,New York,149.9806600000029
2018-03-15 01:20:00,SHORT,8249.143932,2018-03-15 01:25:00,8250.269451,SL,-1.125518999999258,False,London,148.85514100000364
2018-03-15 08:30:00,SHORT,8242.139777,2018-03-15 08:45:00,8225.546748,TP,16.59302899999966,True,New York,165.4481700000033
2018-03-16 01:00:00,SHORT,8249.435772,2018-03-16 01:40:00,8244.808175000002,TP,4.6275969999987865,True,London,170.0757670000021
2018-03-16 08:40:00,LONG,8269.280878,2018-03-16 09:05:00,8249.477612,SL,-19.803265999998985,False,New York,150.2725010000031
2018-03-19 01:00:00,SHORT,8158.965432,2018-03-19 01:05:00,8155.797034,TP,3.1683979999997973,True,London,153.4408990000029
2018-03-19 08:30:00,SHORT,8117.23234,2018-03-19 09:40:00,8093.635155999999,TP,23.597184000000198,True,New York,177.0380830000031
2018-03-20 01:10:00,LONG,8062.658296,2018-03-20 01:40:00,8058.614379,SL,-4.043916999999965,False,London,172.99416600000313
2018-03-20 08:30:00,LONG,8053.319423,2018-03-20 08:35:00,8035.267195,SL,-18.05222799999956,False,New York,154.94193800000357
2018-03-21 01:05:00,SHORT,8070.829811,2018-03-21 01:55:00,8076.624767,SL,-5.794956000000639,False,London,149.14698200000294
2018-03-21 08:30:00,LONG,8045.147908,2018-03-21 08:35:00,8031.473277,SL,-13.674630999999863,False,New York,135.47235100000307
2018-03-22 01:15:00,SHORT,8043.688709,2018-03-22 01:25:00,8040.228471,TP,3.460237999999663,True,London,138.93258900000274
2018-03-22 08:30:00,LONG,7919.364952,2018-03-22 08:40:00,7940.627418,TP,21.26246600000013,True,New York,160.19505500000287
2018-03-23 01:00:00,LONG,7736.673234,2018-03-23 01:20:00,7719.204686,SL,-17.468547999999828,False,London,142.72650700000304
2018-03-23 08:35:00,SHORT,7807.006627,2018-03-23 08:45:00,7777.8644859999995,TP,29.142141000000265,True,New York,171.8686480000033
2018-03-26 01:25:00,LONG,7734.922195,2018-03-26 01:45:00,7745.678428,TP,10.756233000000066,True,London,182.62488100000337
2018-03-26 08:30:00,LONG,7787.7452,2018-03-26 08:50:00,7767.650093,SL,-20.095107000000098,False,New York,162.52977400000327
2018-03-27 01:30:00,LONG,7954.093889,2018-03-27 01:35:00,7957.845966999999,TP,3.7520779999995284,True,London,166.2818520000028
2018-03-27 08:30:00,SHORT,7931.330384,2018-03-27 09:10:00,7901.312723999999,TP,30.017660000000433,True,New York,196.29951200000323
2018-03-28 01:00:00,LONG,7633.070103,2018-03-28 01:05:00,7628.150666,SL,-4.919437000000471,False,London,191.38007500000276
2018-03-28 08:35:00,SHORT,7541.432404,2018-03-28 09:00:00,7630.109865,SL,-88.67746100000022,False,New York,102.70261400000254
2018-03-29 01:15:00,LONG,7596.006448,2018-03-29 01:45:00,7608.22188,TP,12.215431999999964,True,London,114.9180460000025
2018-03-29 08:35:00,SHORT,7579.955259,2018-03-29 08:40:00,7563.362230000001,TP,16.59302899999966,True,New York,131.51107500000217
2018-04-02 01:55:00,SHORT,7643.868176,2018-04-02 02:00:00,7649.079453,SL,-5.211277000000337,False,London,126.29979800000183
2018-04-02 08:30:00,LONG,7645.327375,2018-04-02 08:35:00,7669.216399,TP,23.889024000000063,True,New York,150.1888220000019
2018-04-03 01:10:00,LONG,7488.6094,2018-04-03 01:45:00,7497.614594000001,TP,9.005194000000301,True,London,159.1940160000022
2018-04-03 08:30:00,SHORT,7516.917861,2018-04-03 08:40:00,7543.725283,SL,-26.80742199999986,False,New York,132.38659400000233
2018-04-04 02:45:00,SHORT,7461.468298,2018-04-04 02:55:00,7444.875268999999,TP,16.59302900000057,True,London,148.9796230000029
2018-04-04 08:30:00,LONG,7455.047822,2018-04-04 10:15:00,7512.498424000001,TP,57.4506020000008,True,New York,206.4302250000037
2018-04-05 01:10:00,LONG,7732.003797,2018-04-05 01:35:00,7738.966112000001,TP,6.962315000000672,True,London,213.39254000000437
2018-04-05 08:30:00,LONG,7757.39386,2018-04-05 08:35:00,7727.66804,SL,-29.725820000000567,False,New York,183.6667200000038
2018-04-06 01:10:00,LONG,7619.645472,2018-04-06 01:25:00,7630.9853840000005,TP,11.339912000000368,True,London,195.00663200000417
2018-04-06 08:30:00,LONG,7654.666249,2018-04-06 08:35:00,7693.147264,TP,38.4810150000003,True,New York,233.48764700000447
2018-04-09 02:05:00,SHORT,7587.834933,2018-04-09 02:10:00,7574.452141,TP,13.382792000000336,True,London,246.8704390000048
2018-04-09 08:45:00,LONG,7607.97188,2018-04-09 08:50:00,7632.736424,TP,24.76454399999966,True,New York,271.63498300000447
2018-04-10 01:25:00,LONG,7724.124122,2018-04-10 02:00:00,7711.325011,SL,-12.799111000000266,False,London,258.8358720000042
2018-04-10 08:30:00,SHORT,7675.970555,2018-04-10 08:40:00,7647.995774,TP,27.974780999999894,True,New York,286.8106530000041
2018-04-11 01:45:00,LONG,7702.236137,2018-04-11 02:00:00,7699.067739,SL,-3.1683979999997973,False,London,283.6422550000043
2018-04-11 08:30:00,LONG,7710.115812,2018-04-11 09:20:00,7731.670118,TP,21.554305999999997,True,New York,305.1965610000043
2018-04-12 01:55:00,LONG,7715.077089,2018-04-12 02:10:00,7707.239254,SL,-7.837835000000268,False,London,297.358726000004
2018-04-12 08:40:00,LONG,7775.196088,2018-04-12 09:20:00,7805.7974269999995,TP,30.601338999999825,True,New York,327.96006500000385
2018-04-13 01:15:00,LONG,7779.865525,2018-04-13 01:20:00,7776.405287,SL,-3.4602380000005724,False,London,324.4998270000033
2018-04-13 08:35:00,SHORT,7819.555739,2018-04-13 08:40:00,7829.144613,SL,-9.588874000000033,False,New York,314.91095300000325
2018-04-16 01:30:00,LONG,7781.616564,2018-04-16 01:40:00,7776.113448,SL,-5.503115999999864,False,London,309.4078370000034
2018-04-16 08:30:00,SHORT,7793.873836,2018-04-16 08:35:00,7781.950244,TP,11.923592000000099,True,New York,321.3314290000035
2018-04-17 01:25:00,LONG,7874.713462,2018-04-17 01:45:00,7870.377705,SL,-4.33575699999983,False,London,316.99567200000365
2018-04-17 08:30:00,SHORT,7874.713462,2018-04-17 08:35:00,7883.134976,SL,-8.42151400000057,False,New York,308.5741580000031
2018-04-18 01:20:00,SHORT,7986.779947,2018-04-18 01:45:00,7983.027869,TP,3.752078000000438,True,London,312.3262360000035
2018-04-18 08:35:00,SHORT,7964.891962,2018-04-18 09:10:00,7942.753976999999,TP,22.1379850000003,True,New York,334.4642210000038
2018-04-19 01:00:00,LONG,8007.500573,2018-04-19 01:15:00,8004.332175,SL,-3.168398000000707,False,London,331.2958230000031
2018-04-19 08:45:00,SHORT,7930.163025,2018-04-19 08:50:00,7934.790622,SL,-4.6275970000006055,False,New York,326.6682260000025
2018-04-20 01:05:00,SHORT,7902.438243,2018-04-20 02:05:00,7896.351445999999,TP,6.086797000000843,True,London,332.75502300000335
2018-04-20 08:30:00,SHORT,7872.378743,2018-04-20 08:55:00,7845.57132,TP,26.8074230000002,True,New York,359.56244600000355
2018-04-23 01:10:00,SHORT,7810.216865,2018-04-23 01:15:00,7807.0484670000005,TP,3.1683979999997973,True,London,362.73084400000334
2018-04-23 08:30:00,SHORT,7814.302622,2018-04-23 08:40:00,7800.919831,TP,13.382790999999997,True,New York,376.11363500000334
2018-04-24 01:05:00,SHORT,7797.375914,2018-04-24 01:30:00,7794.207516,TP,3.1683979999997973,True,London,379.28203300000314
2018-04-24 08:50:00,SHORT,7767.900093,2018-04-24 09:20:00,7729.127238,TP,38.77285500000016,True,New York,418.0548880000033
2018-04-25 01:20:00,LONG,7606.804521,2018-04-25 01:35:00,7603.052443,SL,-3.752078000000438,False,London,414.30281000000286
2018-04-25 08:35:00,SHORT,7573.242943,2018-04-25 08:40:00,7542.641603,TP,30.601340000000164,True,New York,444.904150000003
2018-04-26 01:05:00,SHORT,7671.009278,2018-04-26 01:15:00,7666.673521000001,TP,4.33575699999983,True,London,449.23990700000286
2018-04-26 08:30:00,SHORT,7706.030055,2018-04-26 08:35:00,7688.853347,TP,17.176707999999962,True,New York,466.4166150000028
2018-04-27 02:40:00,SHORT,7868.876666,2018-04-27 03:00:00,7875.547142,SL,-6.670476000000235,False,London,459.7461390000026
2018-04-27 08:30:00,SHORT,7859.245952,2018-04-27 08:40:00,7830.97933,TP,28.266622000000098,True,New York,488.0127610000027
2018-04-30 01:45:00,SHORT,7823.641496,2018-04-30 01:50:00,7826.518054,SL,-2.876557999999932,False,London,485.13620300000275
2018-04-30 08:30:00,SHORT,7789.496239,2018-04-30 08:40:00,7807.840307,SL,-18.344068000000334,False,New York,466.7921350000024
2018-05-01 01:00:00,SHORT,7731.711957,2018-05-01 01:05:00,7729.127238000001,TP,2.5847189999994953,True,London,469.3768540000019
2018-05-01 08:35:00,SHORT,7686.476788,2018-05-01 08:50:00,7712.99237,SL,-26.515581999999995,False,New York,442.8612720000019
2018-05-02 01:35:00,SHORT,7837.941646,2018-05-02 01:40:00,7840.234525,SL,-2.2928789999996297,False,London,440.5683930000023
2018-05-02 08:30:00,SHORT,7797.959593,2018-05-02 09:05:00,7824.183336,SL,-26.223743000000468,False,New York,414.3446500000018
2018-05-03 01:00:00,LONG,7750.389705,2018-05-03 01:05:00,7747.513147,SL,-2.876557999999932,False,London,411.4680920000019
2018-05-03 08:55:00,LONG,7742.51003,2018-05-03 09:00:00,7731.170118,SL,-11.339912000000368,False,New York,400.1281800000015
2018-05-04 01:05:00,SHORT,7762.938817,2018-05-04 01:50:00,7753.058104000001,TP,9.88071299999956,True,London,410.0088930000011
2018-05-04 08:35:00,LONG,7757.6857,2018-05-04 09:05:00,7785.076802,TP,27.39110199999959,True,New York,437.3999950000007
2018-05-07 01:40:00,SHORT,7960.222525,2018-05-07 01:50:00,7956.470448,TP,3.7520770000000994,True,London,441.15207200000077
2018-05-07 08:35:00,LONG,7967.51852,2018-05-07 08:40:00,7980.901311,TP,13.382790999999997,True,New York,454.53486300000077
2018-05-08 01:00:00,SHORT,7974.814515,2018-05-08 01:50:00,7970.186918,TP,4.627596999999696,True,London,459.16246000000046
2018-05-08 08:30:00,LONG,7962.557243,2018-05-08 08:35:00,7950.925491,SL,-11.631752000000233,False,New York,447.53070800000023
2018-05-09 01:10:00,LONG,7968.1022,2018-05-09 01:20:00,7963.474602,SL,-4.6275980000000345,False,London,442.9031100000002
2018-05-09 08:35:00,SHORT,7965.767481,2018-05-09 08:45:00,7989.072826,SL,-23.30534499999976,False,New York,419.59776500000044
2018-05-10 01:40:00,SHORT,8067.035893,2018-05-10 02:05:00,8063.575655000001,TP,3.460237999999663,True,London,423.0580030000001
2018-05-10 09:30:00,LONG,8095.344355,2018-05-10 09:45:00,8101.431152,TP,6.086796999999933,True,New York,429.14480000000003
2018-05-11 01:05:00,SHORT,8127.154893,2018-05-11 01:15:00,8124.862013999999,TP,2.2928790000005392,True,London,431.43767900000057
2018-05-11 08:45:00,SHORT,8102.93219,2018-05-11 08:55:00,8118.357859,SL,-15.425668999999289,False,New York,416.0120100000013
2018-05-14 02:40:00,SHORT,8143.497922,2018-05-14 03:25:00,8149.876558,SL,-6.37863600000037,False,London,409.6333740000009
2018-05-14 08:30:00,LONG,8150.210238,2018-05-14 08:40:00,8159.799112,TP,9.588874000000033,True,New York,419.22224800000095
2018-05-15 02:00:00,LONG,8119.275219,2018-05-15 02:35:00,8124.194656000001,TP,4.919437000000471,True,London,424.1416850000014
2018-05-15 08:30:00,SHORT,8046.898947,2018-05-15 08:55:00,8018.632325999999,TP,28.26662100000067,True,New York,452.4083060000021
2018-05-16 01:05:00,SHORT,8040.186631,2018-05-16 01:10:00,8041.603991,SL,-1.4173600000003717,False,London,450.9909460000017
2018-05-16 08:35:00,LONG,8066.744054,2018-05-16 08:40:00,8053.944942,SL,-12.799111999999695,False,New York,438.191834000002
2018-05-17 01:30:00,SHORT,8071.121651,2018-05-17 01:55:00,8065.910375,TP,5.211275999999998,True,London,443.403110000002
2018-05-17 08:30:00,LONG,8073.748209,2018-05-17 09:00:00,8085.671801,TP,11.923592000000099,True,New York,455.3267020000021
2018-05-18 02:15:00,SHORT,8078.709486,2018-05-18 07:05:00,8062.700137,TP,16.00934899999993,True,London,471.33605100000204
2018-05-18 08:40:00,LONG,8040.770311,2018-05-18 08:45:00,8034.391675,SL,-6.37863600000037,False,New York,464.9574150000017
2018-05-21 01:05:00,SHORT,8080.460525,2018-05-21 01:10:00,8078.459487000001,TP,2.0010379999994257,True,London,466.9584530000011
2018-05-21 08:30:00,LONG,8104.975068,2018-05-21 10:10:00,8082.253403,SL,-22.72166500000003,False,New York,444.23678800000107
2018-05-22 01:20:00,LONG,8074.915568,2018-05-22 01:25:00,8076.0410870000005,TP,1.1255190000001676,True,London,445.36230700000124
2018-05-22 08:50:00,SHORT,8098.262753,2018-05-22 09:00:00,8088.965719,TP,9.297034000000167,True,New York,454.6593410000014
2018-05-23 01:00:00,LONG,8034.641675,2018-05-23 01:35:00,8026.220161,SL,-8.42151399999966,False,London,446.23782700000174
2018-05-23 08:30:00,LONG,8003.122976,2018-05-23 08:35:00,8012.128169999999,TP,9.005193999999392,True,New York,455.24302100000114
2018-05-24 01:40:00,LONG,8114.022102,2018-05-24 01:45:00,8116.60682,TP,2.5847180000000662,True,London,457.8277390000012
2018-05-24 08:35:00,LONG,8128.614092,2018-05-24 08:40:00,8121.068097,SL,-7.545994999999493,False,New York,450.2817440000017
2018-05-25 01:05:00,SHORT,8147.87552,2018-05-25 01:35:00,8152.211277,SL,-4.33575700000074,False,London,445.94598700000097
2018-05-25 08:30:00,SHORT,8106.142427,2018-05-25 08:45:00,8132.94985,SL,-26.8074230000002,False,New York,419.13856400000077
