direction,smt_datetime,smt_idx,fvg_type,fvg_top,fvg_bottom,entry_datetime,entry_idx,entry_price,stop_loss,take_profit,risk,reward,exit_datetime,exit_price,pnl,outcome
LONG,2019-06-03 02:45:00,17548,Bearish,8145.045124,8144.46997,2019-06-03 03:15:00,17556,8147.058164,8128.940809,8183.292874000001,18.117355000000316,36.23471000000063,2019-06-04 01:00:00,8128.940809,-18.117355000000316,LOSS
SHORT,2019-06-03 03:45:00,17565,Bullish,8144.46997,8144.182393,2019-06-04 01:00:00,17568,8046.118615,8156.835784,7824.684277000001,110.71716899999956,221.43433799999912,2019-06-05 01:00:00,8156.835784,-110.71716899999956,LOSS
LONG,2019-06-04 01:30:00,17576,Bearish,8048.994385,8047.5565,2019-06-04 02:00:00,17585,8055.321081,8038.066457,8089.830329,17.25462400000015,34.5092480000003,2019-06-04 03:45:00,8089.830329,34.5092480000003,WIN
LONG,2019-06-04 01:30:00,17577,Bearish,8048.994385,8047.5565,2019-06-04 02:00:00,17585,8055.321081,8034.903109,8096.157025,20.41797200000019,40.83594400000038,2019-06-05 01:00:00,8096.157025,40.83594400000038,WIN
SHORT,2019-06-10 01:15:00,17765,Bullish,8565.195212,8564.33248,2019-06-10 01:30:00,17769,8563.757326,8570.946753,8549.378472000002,7.189426999999341,14.378853999998682,2019-06-10 03:00:00,8570.946753,-7.189426999999341,LOSS
SHORT,2019-06-10 03:00:00,17792,Bullish,8566.34552,8563.182172,2019-06-10 03:15:00,17796,8561.744287,8570.946753,8543.339354999998,9.20246600000064,18.40493200000128,2019-06-11 01:00:00,8570.946753,-9.20246600000064,LOSS
LONG,2019-06-12 01:45:00,17869,Bearish,8607.181463,8606.031154,2019-06-12 02:00:00,17872,8611.782696,8599.992036,8635.364016000001,11.790660000000571,23.581320000001142,2019-06-12 02:00:00,8599.992036,-11.790660000000571,LOSS
LONG,2019-06-12 02:00:00,17872,Bearish,8607.181463,8606.031154,2019-06-12 02:10:00,17875,8611.782696,8599.129305,8637.089478,12.653390999999829,25.306781999999657,2019-06-13 01:00:00,8599.129305,-12.653390999999829,LOSS
LONG,2019-06-14 02:00:00,17968,Bearish,8618.109391,8614.370889,2019-06-14 02:10:00,17971,8618.396968,8603.730538,8647.729827999998,14.666429999999309,29.332859999998618,2019-06-14 02:15:00,8603.730538,-14.666429999999309,LOSS
LONG,2019-06-14 03:30:00,17992,Bearish,8605.456,8601.717498,2019-06-17 01:00:00,18000,8631.933126,8590.214416,8715.370545999998,41.71870999999919,83.43741999999838,2019-06-18 03:15:00,8715.370545999998,83.43741999999838,WIN
LONG,2019-06-17 02:00:00,18017,Bearish,8628.207648,8627.634497,2019-06-17 02:35:00,18026,8628.494223,8613.59231,8658.298048999999,14.901912999999695,29.80382599999939,2019-06-18 01:00:00,8658.298048999999,29.80382599999939,WIN
SHORT,2019-06-17 02:30:00,18025,Bullish,8627.061347,8620.183541,2019-06-17 02:45:00,18029,8618.750665,8631.646551,8592.958892999999,12.895886000000246,25.791772000000492,2019-06-18 01:00:00,8631.646551,-12.895886000000246,LOSS
SHORT,2019-06-18 01:30:00,18056,Bullish,8671.480511,8670.90736,2019-06-18 02:00:00,18065,8656.005447,8674.059688,8619.896965,18.05424099999982,36.10848199999964,2019-06-18 03:00:00,8674.059688,-18.05424099999982,LOSS
SHORT,2019-06-18 01:30:00,18057,Bullish,8671.480511,8670.90736,2019-06-18 02:00:00,18065,8656.005447,8674.632839,8618.750662999999,18.627392000000327,37.254784000000654,2019-06-18 03:00:00,8674.632839,-18.627392000000327,LOSS
SHORT,2019-06-18 01:45:00,18060,Bullish,8671.480511,8670.90736,2019-06-18 02:00:00,18065,8656.005447,8674.919414,8618.177512999999,18.91396700000041,37.82793400000082,2019-06-18 03:00:00,8674.919414,-18.91396700000041,LOSS
LONG,2019-06-18 02:30:00,18072,Bearish,8666.608732,8659.44435,2019-06-18 03:00:00,18080,8672.913387,8645.115588,8728.508985,27.79779899999994,55.59559799999988,2019-06-19 01:00:00,8728.508985,55.59559799999988,WIN
SHORT,2019-06-20 02:45:00,18172,Bullish,8918.508377,8917.075501,2019-06-20 02:55:00,18175,8915.9292,8927.39221,8893.003180000002,11.463009999999485,22.92601999999897,2019-06-20 03:30:00,8927.39221,-11.463009999999485,LOSS
LONG,2019-06-24 03:00:00,18273,Bearish,8915.9292,8915.642624,2019-06-24 03:15:00,18276,8916.50235,8907.618517,8934.270016,8.883832999999868,17.767665999999736,2019-06-25 01:00:00,8907.618517,-8.883832999999868,LOSS
LONG,2019-07-02 03:30:00,18569,Bearish,8910.48427,8909.051394,2019-07-03 01:00:00,18576,8977.829454,8899.307835,9134.872692000003,78.52161900000101,157.04323800000202,2019-07-09 01:15:00,8899.307835,-78.52161900000101,LOSS
LONG,2019-07-09 01:45:00,18781,Bearish,8895.295782,8894.436056,2019-07-09 01:50:00,18782,8897.015233,8890.137427,8910.770845000001,6.877806000000419,13.755612000000838,2019-07-09 02:00:00,8890.137427,-6.877806000000419,LOSS
LONG,2019-07-09 02:00:00,18784,Bearish,8895.295782,8894.436056,2019-07-09 02:15:00,18789,8897.301808,8887.271675,8917.362074,10.030133000000205,20.06026600000041,2019-07-09 02:30:00,8887.271675,-10.030133000000205,LOSS
SHORT,2019-07-12 03:15:00,18949,Bullish,9100.483661,9099.33736,2019-07-12 03:20:00,18950,9098.477634,9105.35544,9084.722022000004,6.8778059999986,13.7556119999972,2019-07-12 03:25:00,9105.35544,-6.8778059999986,LOSS
LONG,2019-07-16 01:45:00,19020,Bearish,9161.810765,9161.524189,2019-07-16 02:00:00,19025,9162.383915,9156.65241,9173.846925,5.731504999999743,11.463009999999485,2019-07-16 02:30:00,9156.65241,-5.731504999999743,LOSS
LONG,2019-07-19 01:45:00,19164,Bearish,9124.842557,9121.976805,2019-07-19 02:05:00,19170,9125.129133,9118.251327,9138.884745000001,6.877806000000419,13.755612000000838,2019-07-22 01:00:00,9118.251327,-6.877806000000419,LOSS
LONG,2019-07-19 02:00:00,19168,Bearish,9124.842557,9121.976805,2019-07-19 02:05:00,19170,9125.129133,9116.81845,9141.750499,8.310682999999699,16.621365999999398,2019-07-22 01:00:00,9116.81845,-8.310682999999699,LOSS
SHORT,2019-07-25 01:30:00,19353,Bullish,9196.199795,9195.91322,2019-07-25 02:00:00,19360,9191.614591,9200.211848,9174.420076999997,8.597257000001264,17.194514000002528,2019-07-26 02:45:00,9174.420076999997,17.194514000002528,WIN
SHORT,2019-07-25 03:45:00,19388,Bullish,9193.047467,9192.760892,2019-07-26 01:00:00,19392,9187.029387,9197.632671,9165.822819000003,10.603283999998894,21.206567999997787,2019-07-30 02:15:00,9165.822819000003,21.206567999997787,WIN
SHORT,2019-07-25 03:45:00,19389,Bullish,9193.907193,9193.334042,2019-07-26 01:00:00,19392,9187.029387,9199.065547,9162.957067000001,12.036159999999654,24.07231999999931,2019-07-30 02:15:00,9162.957067000001,24.07231999999931,WIN
LONG,2019-07-30 03:30:00,19528,Bearish,9160.377888,9158.085286,2019-07-31 01:00:00,19536,9165.822818,9140.604196,9216.260062000001,25.218622000000323,50.437244000000646,2019-08-01 01:00:00,9140.604196,-25.218622000000323,LOSS
LONG,2019-07-30 03:45:00,19533,Bearish,9150.347755,9146.908852,2019-07-31 01:00:00,19536,9165.822818,9136.878718,9223.711018000002,28.944100000000617,57.888200000001234,2019-08-01 01:00:00,9136.878718,-28.944100000000617,LOSS
LONG,2019-08-01 01:45:00,19597,Bearish,9003.621226,9001.6152,2019-08-01 02:00:00,19601,9012.218484,8988.146163,9060.363126000004,24.072321000001466,48.14464200000293,2019-08-02 01:00:00,8988.146163,-24.072321000001466,LOSS
LONG,2019-08-01 02:00:00,19600,Bearish,9003.621226,9001.6152,2019-08-01 02:00:00,19601,9012.218484,8985.28041,9066.094632000004,26.938074000001507,53.87614800000301,2019-08-02 01:00:00,8985.28041,-26.938074000001507,LOSS
LONG,2019-08-01 03:30:00,19625,Bearish,9018.809715,9017.949989,2019-08-01 03:40:00,19627,9021.388892,9006.486979,9051.192718000004,14.901913000001514,29.803826000003028,2019-08-02 01:00:00,9006.486979,-14.901913000001514,LOSS
LONG,2019-08-06 03:00:00,19760,Bearish,8534.497541,8520.168778,2019-08-06 03:15:00,19764,8564.874518,8489.505227,8715.613100000002,75.36929100000089,150.73858200000177,2019-08-08 01:15:00,8715.613100000002,150.73858200000177,WIN
SHORT,2019-08-14 03:00:00,20049,Bullish,8855.175246,8854.602096,2019-08-14 03:30:00,20057,8839.127032,8865.20538,8786.970336000002,26.078347999999096,52.15669599999819,2019-08-15 01:00:00,8786.970336000002,52.15669599999819,WIN
SHORT,2019-08-15 01:45:00,20077,Bullish,8649.414216,8644.255862,2019-08-15 02:00:00,20080,8609.007106,8659.44435,8508.132617999998,50.437244000000646,100.87448800000129,2019-08-16 01:00:00,8659.44435,-50.437244000000646,LOSS
SHORT,2019-08-16 01:15:00,20117,Bullish,8657.724899,8649.700792,2019-08-16 01:45:00,20125,8648.841066,8668.901334,8608.720530000002,20.06026799999927,40.12053599999854,2019-08-16 02:15:00,8668.901334,-20.06026799999927,LOSS
LONG,2019-08-16 01:45:00,20125,Bearish,8665.462431,8663.742979,2019-08-16 02:15:00,20133,8667.755033,8648.267915,8706.729268999998,19.4871179999991,38.9742359999982,2019-08-16 03:30:00,8706.729268999998,38.9742359999982,WIN
LONG,2019-08-16 02:00:00,20128,Bearish,8665.462431,8663.742979,2019-08-16 02:15:00,20133,8667.755033,8643.682711,8715.899677,24.072321999999986,48.14464399999997,2019-08-19 01:00:00,8715.899677,48.14464399999997,WIN
SHORT,2019-08-19 02:00:00,20176,Bullish,8811.615808,8809.896357,2019-08-19 02:30:00,20184,8806.170879,8827.950598,8762.611441,21.779719000000114,43.55943800000023,2019-08-20 01:00:00,8827.950598,-21.779719000000114,LOSS
SHORT,2019-08-19 02:15:00,20180,Bullish,8811.615808,8809.896357,2019-08-19 02:30:00,20184,8806.170879,8829.670049,8759.172538999997,23.49917000000096,46.99834000000192,2019-08-20 01:00:00,8829.670049,-23.49917000000096,LOSS
LONG,2019-08-19 03:45:00,20204,Bearish,8807.31718,8799.006497,2019-08-20 01:00:00,20208,8880.107293,8790.40924,9059.503398999996,89.69805299999825,179.3961059999965,2019-08-26 01:00:00,8790.40924,-89.69805299999825,LOSS
LONG,2019-08-20 03:15:00,20244,Bearish,8875.522089,8872.656337,2019-08-20 03:15:00,20245,8876.381815,8865.778531,8897.588383000002,10.603284000000713,21.206568000001425,2019-08-21 01:00:00,8865.778531,-10.603284000000713,LOSS
SHORT,2019-08-22 02:00:00,20320,Bullish,8868.071133,8867.497982,2019-08-22 02:00:00,20321,8862.912778,8873.802638,8841.133058000001,10.889859999999317,21.779719999998633,2019-08-22 02:15:00,8873.802638,-10.889859999999317,LOSS
SHORT,2019-08-30 02:00:00,20608,Bullish,8830.81635,8829.956624,2019-08-30 02:00:00,20609,8826.517721,8855.748397,8768.056369000002,29.23067599999922,58.46135199999844,2019-08-30 02:10:00,8855.748397,-29.23067599999922,LOSS
LONG,2019-09-06 03:00:00,20865,Bearish,9023.394919,9023.108343,2019-09-06 03:35:00,20874,9023.968069,9016.517113,9038.869981000002,7.450956000000588,14.901912000001175,2019-09-09 01:00:00,9016.517113,-7.450956000000588,LOSS
LONG,2019-09-09 03:15:00,20916,Bearish,9025.11437,9022.535193,2019-09-09 03:45:00,20925,9025.400945,9017.090263,9042.022308999998,8.31068199999936,16.62136399999872,2019-09-10 01:00:00,9017.090263,-8.31068199999936,LOSS
SHORT,2019-09-11 02:45:00,21005,Bullish,8972.957675,8968.659046,2019-09-11 03:15:00,21012,8965.506718,8982.414658,8931.690838000002,16.907939999999144,33.81587999999829,2019-09-12 01:00:00,8982.414658,-16.907939999999144,LOSS
LONG,2019-09-12 02:15:00,21044,Bearish,9078.417367,9078.130792,2019-09-12 02:30:00,21048,9085.581748,9068.100658,9120.543928000003,17.48109000000113,34.96218000000226,2019-09-16 01:00:00,9068.100658,-17.48109000000113,LOSS
SHORT,2019-09-16 02:00:00,21137,Bullish,8976.629736,8975.486362,2019-09-16 02:15:00,21141,8974.057144,8994.923721,8932.323990000003,20.86657699999887,41.73315399999774,2019-09-17 02:15:00,8994.923721,-20.86657699999887,LOSS
LONG,2019-09-17 03:30:00,21209,Bearish,9004.356557,9002.641496,2019-09-18 01:00:00,21216,9034.65597,8991.207755,9121.5524,43.448215000000346,86.89643000000069,2019-09-19 02:00:00,8991.207755,-43.448215000000346,LOSS
SHORT,2019-09-23 02:00:00,21376,Bullish,9003.213183,9002.355652,2019-09-23 02:15:00,21380,8996.067095,9016.361985,8955.477315000002,20.294889999999214,40.58977999999843,2019-09-23 03:00:00,8955.477315000002,40.58977999999843,WIN
LONG,2019-09-26 01:45:00,21516,Bearish,8913.458319,8912.600789,2019-09-26 02:00:00,21520,8917.174285,8907.741449,8936.039956999999,9.432835999999952,18.865671999999904,2019-09-26 02:30:00,8936.039956999999,18.865671999999904,WIN
SHORT,2019-09-27 03:30:00,21592,Bullish,8912.886632,8911.457415,2019-09-30 01:00:00,21600,8836.28057,8926.607121,8655.627468000004,90.32655099999829,180.65310199999658,2019-10-01 01:00:00,8926.607121,-90.32655099999829,LOSS
SHORT,2019-10-01 03:45:00,21692,Bullish,8924.606216,8922.033625,2019-10-01 03:55:00,21695,8920.604407,8936.039957,8889.733307,15.435550000000148,30.871100000000297,2019-10-02 01:00:00,8889.733307,30.871100000000297,WIN
SHORT,2019-10-02 03:15:00,21733,Bullish,8764.248005,8759.960352,2019-10-02 03:30:00,21736,8745.382333,8771.679936,8692.787126999998,26.29760300000089,52.59520600000178,2019-10-03 01:00:00,8692.787126999998,52.59520600000178,WIN
SHORT,2019-10-04 02:15:00,21812,Bullish,8746.525707,8745.382333,2019-10-04 02:15:00,21813,8742.809741,8760.817882,8706.793458999999,18.00814100000025,36.0162820000005,2019-10-07 01:00:00,8760.817882,-18.00814100000025,LOSS
LONG,2019-10-04 03:30:00,21833,Bearish,8752.814264,8749.669985,2019-10-07 01:00:00,21840,8850.001059,8738.807932,9072.387313000001,111.19312700000046,222.38625400000092,2019-10-09 01:00:00,8738.807932,-111.19312700000046,LOSS
LONG,2019-10-04 03:45:00,21837,Bearish,8752.814264,8749.669985,2019-10-07 01:00:00,21840,8850.001059,8733.662749,9082.677679000002,116.338310000001,232.676620000002,2019-10-09 01:00:00,8733.662749,-116.338310000001,LOSS
LONG,2019-10-07 02:00:00,21856,Bearish,8848.285998,8847.428467,2019-10-07 02:15:00,21860,8852.001964,8832.278761,8891.448369999998,19.723202999999558,39.446405999999115,2019-10-07 03:15:00,8832.278761,-19.723202999999558,LOSS
LONG,2019-10-09 02:00:00,21952,Bearish,8719.656416,8712.796172,2019-10-09 02:15:00,21956,8748.240768,8702.219962,8840.28238,46.02080600000045,92.0416120000009,2019-10-11 01:00:00,8840.28238,92.0416120000009,WIN
LONG,2019-10-10 02:45:00,22012,Bearish,8793.404043,8792.260669,2019-10-10 03:15:00,22020,8805.123627,8763.676318,8888.018245000003,41.44730900000104,82.89461800000208,2019-10-11 01:00:00,8888.018245000003,82.89461800000208,WIN
SHORT,2019-10-28 01:45:00,22573,Bullish,9208.162983,9207.019609,2019-10-28 02:00:00,22577,9205.590391,9210.735575,9195.300022999998,5.1451840000008815,10.290368000001763,2019-10-28 02:45:00,9210.735575,-5.1451840000008815,LOSS
LONG,2019-10-30 02:30:00,22681,Bearish,9204.732861,9204.447017,2019-10-30 02:45:00,22684,9208.73467,9201.302739,9223.598531999998,7.431930999999167,14.863861999998335,2019-10-31 01:00:00,9223.598531999998,14.863861999998335,WIN
LONG,2019-10-30 03:45:00,22701,Bearish,9208.448826,9208.162983,2019-10-31 01:00:00,22704,9280.767236,9203.303643,9435.694422,77.4635930000004,154.9271860000008,2019-11-07 01:15:00,9435.694422,154.9271860000008,WIN
LONG,2019-11-01 03:30:00,22792,Bearish,9274.478678,9273.049461,2019-11-04 01:00:00,22800,9359.088359,9266.189216,9544.886644999997,92.89914299999873,185.79828599999746,2019-11-18 01:15:00,9544.886644999997,185.79828599999746,WIN
LONG,2019-11-05 02:15:00,22868,Bearish,9419.687184,9419.115497,2019-11-05 02:35:00,22874,9419.973027,9411.683565,9436.551951000001,8.28946200000064,16.57892400000128,2019-11-06 01:00:00,9411.683565,-8.28946200000064,LOSS
LONG,2019-11-13 03:45:00,23180,Bearish,9413.112783,9405.109165,2019-11-14 01:00:00,23184,9441.411291,9398.534764,9527.164345000001,42.87652700000035,85.7530540000007,2019-11-18 01:15:00,9527.164345000001,85.7530540000007,WIN
SHORT,2019-11-19 03:45:00,23373,Bullish,9562.037254,9561.465567,2019-11-20 01:00:00,23376,9508.584517,9570.898403,9383.956745,62.31388599999991,124.62777199999982,2019-11-26 01:00:00,9570.898403,-62.31388599999991,LOSS
SHORT,2019-11-20 03:30:00,23416,Bullish,9491.148063,9490.576376,2019-11-21 01:00:00,23424,9457.418528,9500.295055,9371.665474,42.87652700000035,85.7530540000007,2019-11-22 02:15:00,9500.295055,-42.87652700000035,LOSS
SHORT,2019-11-20 03:30:00,23417,Bullish,9494.864028,9492.863124,2019-11-21 01:00:00,23424,9457.418528,9501.724273,9368.807038,44.30574499999966,88.61148999999932,2019-11-22 02:45:00,9501.724273,-44.30574499999966,LOSS
SHORT,2019-11-20 03:45:00,23420,Bullish,9494.864028,9492.863124,2019-11-21 01:00:00,23424,9457.418528,9502.010116,9368.235352000002,44.59158799999932,89.18317599999864,2019-11-22 02:45:00,9502.010116,-44.59158799999932,LOSS
LONG,2019-11-22 03:30:00,23512,Bearish,9488.003784,9487.71794,2019-11-22 03:45:00,23516,9490.862219,9480.286009,9512.014639000003,10.576210000001083,21.152420000002166,2019-11-26 01:00:00,9512.014639000003,21.152420000002166,WIN
LONG,2019-11-29 03:45:00,23756,Bearish,9639.215003,9638.92916,2019-12-02 01:00:00,23760,9651.506274,9635.213194,9684.092433999998,16.293079999999463,32.58615999999893,2019-12-03 01:00:00,9635.213194,-16.293079999999463,LOSS
SHORT,2019-12-19 02:15:00,24404,Bullish,9827.268627,9826.983605,2019-12-19 02:30:00,24408,9824.418408,9833.254086,9806.747051999997,8.83567800000128,17.67135600000256,2019-12-19 03:45:00,9833.254086,-8.83567800000128,LOSS
LONG,2019-12-30 01:45:00,24685,Bearish,10030.489211,10029.634145,2019-12-30 02:00:00,24689,10033.909473,10025.928861,10049.870696999998,7.9806119999993825,15.961223999998765,2019-12-30 03:45:00,10025.928861,-7.9806119999993825,LOSS
SHORT,2019-12-30 02:30:00,24696,Bullish,10033.624451,10032.199342,2019-12-30 03:00:00,24704,10029.064102,10038.754845,10009.682616000002,9.690742999999202,19.381485999998404,2019-12-31 01:00:00,10009.682616000002,19.381485999998404,WIN
SHORT,2019-12-30 02:45:00,24701,Bullish,10036.189648,10034.764539,2019-12-30 03:00:00,24704,10029.064102,10039.894932,10007.402442000002,10.830829999998969,21.661659999997937,2019-12-31 01:00:00,10007.402442000002,21.661659999997937,WIN
LONG,2020-01-02 02:30:00,24793,Bearish,10032.199342,10031.059255,2020-01-02 02:45:00,24796,10039.324889,10024.503752,10068.967162999998,14.821136999998998,29.642273999997997,2020-01-02 02:45:00,10024.503752,-14.821136999998998,LOSS
SHORT,2020-01-03 01:15:00,24820,Bullish,10049.585675,10047.305501,2020-01-03 01:45:00,24828,10024.788774,10060.701528,9952.963266000002,35.91275399999904,71.82550799999808,2020-01-06 02:45:00,9952.963266000002,71.82550799999808,WIN
SHORT,2020-01-10 03:30:00,25097,Bullish,10301.830019,10301.544997,2020-01-13 01:00:00,25104,10275.322987,10305.535303,10214.898354999998,30.21231600000101,60.42463200000202,2020-01-14 01:00:00,10305.535303,-30.21231600000101,LOSS
SHORT,2020-01-10 03:45:00,25100,Bullish,10301.830019,10301.544997,2020-01-13 01:00:00,25104,10275.322987,10305.820325,10214.328310999997,30.497338000001037,60.99467600000207,2020-01-14 01:00:00,10305.820325,-30.497338000001037,LOSS
SHORT,2020-01-10 03:45:00,25101,Bullish,10301.830019,10301.544997,2020-01-13 01:00:00,25104,10275.322987,10307.815478,10210.338004999998,32.49249100000088,64.98498200000176,2020-01-14 01:00:00,10307.815478,-32.49249100000088,LOSS
LONG,2020-01-14 02:15:00,25173,Bearish,10334.037489,10332.042336,2020-01-14 02:45:00,25180,10338.597839,10307.245435,10401.302646999999,31.352403999999297,62.70480799999859,2020-01-17 01:00:00,10401.302646999999,62.70480799999859,WIN
LONG,2020-01-16 03:45:00,25292,Bearish,10370.520287,10368.525134,2020-01-17 01:00:00,25296,10422.964309,10360.829544,10547.233839000002,62.1347650000007,124.2695300000014,2020-01-24 01:00:00,10547.233839000002,124.2695300000014,WIN
SHORT,2020-01-21 03:00:00,25424,Bullish,10407.003085,10406.148019,2020-01-21 03:30:00,25433,10402.727757,10413.843609,10380.496053000003,11.115851999998995,22.23170399999799,2020-01-22 01:00:00,10413.843609,-11.115851999998995,LOSS
LONG,2020-01-22 02:00:00,25457,Bearish,10524.43209,10523.862046,2020-01-22 02:15:00,25460,10524.717112,10518.161609,10537.828118,6.5555029999995895,13.111005999999179,2020-01-22 02:30:00,10518.161609,-6.5555029999995895,LOSS
LONG,2020-01-27 03:30:00,25624,Bearish,10292.139276,10285.583773,2020-01-28 01:00:00,25632,10299.264823,10268.19744,10361.399588999999,31.06738299999961,62.13476599999922,2020-01-28 02:30:00,10268.19744,-31.06738299999961,LOSS
LONG,2020-01-27 03:30:00,25625,Bearish,10292.139276,10285.583773,2020-01-28 01:00:00,25632,10299.264823,10257.081588,10383.631293,42.18323500000042,84.36647000000085,2020-01-28 03:00:00,10257.081588,-42.18323500000042,LOSS
LONG,2020-01-31 02:00:00,25793,Bearish,10484.52903,10483.673964,2020-01-31 02:15:00,25797,10484.814052,10472.843134,10508.755887999998,11.970917999999074,23.941835999998148,2020-01-31 02:20:00,10472.843134,-11.970917999999074,LOSS
LONG,2020-01-31 02:15:00,25796,Bearish,10484.52903,10483.673964,2020-01-31 02:15:00,25797,10484.814052,10468.567806,10517.306544000001,16.24624600000061,32.49249200000122,2020-01-31 02:25:00,10468.567806,-16.24624600000061,LOSS
LONG,2020-02-03 02:15:00,25845,Bearish,10328.337052,10322.066571,2020-02-03 02:50:00,25854,10329.47714,10300.974954,10386.481512000004,28.50218600000153,57.00437200000306,2020-02-03 03:45:00,10300.974954,-28.50218600000153,LOSS
LONG,2020-02-06 03:30:00,26008,Bearish,10753.304642,10736.773374,2020-02-07 01:00:00,26016,10777.816521,10729.077784,10875.293995000004,48.73873700000149,97.47747400000299,2020-02-10 02:00:00,10729.077784,-48.73873700000149,LOSS
LONG,2020-02-06 03:45:00,26012,Bearish,10753.304642,10736.773374,2020-02-07 01:00:00,26016,10777.816521,10727.652675,10878.144213000003,50.163846000001286,100.32769200000257,2020-02-10 02:00:00,10727.652675,-50.163846000001286,LOSS
LONG,2020-02-10 02:00:00,26080,Bearish,10740.478658,10739.908614,2020-02-10 02:10:00,26083,10745.039008,10727.082631,10780.951762,17.95637700000043,35.91275400000086,2020-02-10 02:15:00,10727.082631,-17.95637700000043,LOSS
LONG,2020-02-10 02:30:00,26088,Bearish,10729.932849,10725.942543,2020-02-10 03:00:00,26096,10738.768527,10707.701144,10800.903293,31.06738299999961,62.13476599999922,2020-02-11 01:00:00,10800.903293,62.13476599999922,WIN
LONG,2020-02-10 02:45:00,26092,Bearish,10729.932849,10725.942543,2020-02-10 03:00:00,26096,10738.768527,10699.150489,10818.004603000001,39.618038000000524,79.23607600000105,2020-02-11 01:00:00,10818.004603000001,79.23607600000105,WIN
LONG,2020-02-13 03:45:00,26252,Bearish,10896.385614,10892.110286,2020-02-14 01:00:00,26256,10991.297893,10868.738494,11236.416691000004,122.55939900000158,245.11879800000315,2020-02-24 01:00:00,10868.738494,-122.55939900000158,LOSS
SHORT,2020-02-20 03:15:00,26484,Bullish,11084.215018,11083.929996,2020-02-20 03:15:00,26485,11077.089472,11091.910608,11047.447199999999,14.821136000000479,29.642272000000958,2020-02-21 01:00:00,11047.447199999999,29.642272000000958,WIN
LONG,2020-02-28 03:30:00,26776,Bearish,9355.842474,9328.480376,2020-02-28 03:40:00,26779,9366.673305,9268.055742,9563.908431,98.61756299999979,197.23512599999958,2020-03-02 01:00:00,9563.908431,197.23512599999958,WIN
LONG,2020-03-02 03:45:00,26828,Bearish,9781.380107,9772.829452,2020-03-03 01:00:00,26832,10051.86585,9702.714075,10750.1694,349.15177500000027,698.3035500000005,2020-03-06 03:30:00,9702.714075,-349.15177500000027,LOSS
LONG,2020-03-02 03:45:00,26829,Bearish,9759.433424,9748.03255,2020-03-03 01:00:00,26832,10051.86585,9696.728616,10762.140318,355.1372339999998,710.2744679999996,2020-03-06 03:30:00,9696.728616,-355.1372339999998,LOSS
SHORT,2020-03-03 03:30:00,26873,Bullish,10116.850834,10112.005462,2020-03-04 01:00:00,26880,9940.422304,10143.642888,9533.981135999999,203.2205840000006,406.4411680000012,2020-03-09 01:00:00,9533.981135999999,406.4411680000012,WIN
SHORT,2020-03-10 03:30:00,27112,Bullish,9352.422212,9340.736316,2020-03-11 01:00:00,27120,9275.751332,9382.634529,9061.984937999998,106.88319700000102,213.76639400000204,2020-03-11 03:45:00,9382.634529,-106.88319700000102,LOSS
SHORT,2020-03-10 03:30:00,27113,Bullish,9352.422212,9340.736316,2020-03-11 01:00:00,27120,9275.751332,9413.986933,8999.28013,138.23560100000032,276.47120200000063,2020-03-12 01:00:00,8999.28013,276.47120200000063,WIN
SHORT,2020-03-10 03:45:00,27116,Bullish,9352.422212,9340.736316,2020-03-11 01:00:00,27120,9275.751332,9414.841999,8997.569997999999,139.0906670000004,278.1813340000008,2020-03-12 01:00:00,8997.569997999999,278.1813340000008,WIN
SHORT,2020-03-10 03:45:00,27117,Bullish,9395.745534,9390.045097,2020-03-11 01:00:00,27120,9275.751332,9445.054316,8937.145364,169.30298399999992,338.60596799999985,2020-03-12 01:00:00,8937.145364,338.60596799999985,WIN
LONG,2020-03-11 01:45:00,27132,Bearish,9275.181288,9274.896267,2020-03-11 02:00:00,27137,9303.11343,9218.746961,9471.846367999997,84.36646899999869,168.73293799999738,2020-03-12 01:00:00,9218.746961,-84.36646899999869,LOSS
SHORT,2020-03-11 02:45:00,27148,Bullish,9284.872032,9284.016966,2020-03-11 03:15:00,27157,9256.084824,9322.494917,9123.264637999999,66.41009300000042,132.82018600000083,2020-03-11 03:20:00,9322.494917,-66.41009300000042,LOSS
SHORT,2020-03-11 03:00:00,27152,Bullish,9284.872032,9284.016966,2020-03-11 03:15:00,27157,9256.084824,9324.775092,9118.704287999999,68.69026800000029,137.38053600000057,2020-03-11 03:20:00,9324.775092,-68.69026800000029,LOSS
SHORT,2020-03-11 03:00:00,27153,Bullish,9284.872032,9284.016966,2020-03-11 03:15:00,27157,9256.084824,9343.586534,9081.081403999999,87.50171000000046,175.00342000000092,2020-03-11 03:45:00,9343.586534,-87.50171000000046,LOSS
SHORT,2020-03-12 02:15:00,27189,Bullish,8785.798759,8770.407579,2020-03-12 02:25:00,27191,8729.649453,8817.151163,8554.646032999999,87.50171000000046,175.00342000000092,2020-03-13 01:00:00,8554.646032999999,175.00342000000092,WIN
SHORT,2020-03-23 02:15:00,27477,Bullish,7726.64796,7722.654271,2020-03-23 02:30:00,27481,7706.39425,7805.665958,7507.850834000002,99.27170799999931,198.54341599999862,2020-03-24 01:00:00,7805.665958,-99.27170799999931,LOSS
SHORT,2020-03-25 03:30:00,27594,Bullish,8746.750342,8725.64084,2020-03-26 01:00:00,27601,8447.794163,8765.292471,7812.797547,317.4983080000002,634.9966160000004,2020-03-27 01:00:00,8765.292471,-317.4983080000002,LOSS
