Date,Direction,Entry_Price,SL,TP1,TP2,Scenario,Outcome,PnL,FVG_High,FVG_Low
2018-01-02,bearish,7513.404903,7494.74597,7518.676851,7525.706115,scenario_a,win,101.43896000001041,7511.940473,7510.476042
2018-01-02,bearish,7513.404903,7494.74597,7518.676851,7525.706115,scenario_c,win,48.719480000005206,7511.940473,7510.476042
2018-01-03,bullish,7646.668039,7652.439987,7639.1994455,7634.07394,scenario_a,win,145.3718699999954,7649.011127,7647.839583
2018-01-03,bullish,7646.668039,7652.439987,7639.1994455,7634.07394,scenario_c,win,70.6859349999977,7649.011127,7647.839583
2018-01-04,bullish,7728.676122,7735.033843,7720.3288715,7709.638532,scenario_a,loss,-131.1544200000062,7730.726325,7729.261894
2018-01-04,bullish,7728.676122,7735.033843,7720.3288715,7709.638532,scenario_b,loss,-131.1544200000062,7730.726325,7729.261894
2018-01-04,bullish,7728.676122,7735.033843,7720.3288715,7709.638532,scenario_c,loss,-131.1544200000062,7730.726325,7729.261894
2018-01-05,bullish,7755.32875,7769.301506,7739.366462,7731.897869,scenario_a,loss,-283.45512000000235,7757.671838,7755.621636
2018-01-05,bullish,7755.32875,7769.301506,7739.366462,7731.897869,scenario_b,loss,-283.45512000000235,7757.671838,7755.621636
2018-01-05,bullish,7755.32875,7769.301506,7739.366462,7731.897869,scenario_c,loss,-283.45512000000235,7757.671838,7755.621636
2018-01-08,bearish,7813.905952,7808.42689,7815.2239395,7820.642331,scenario_a,win,22.359749999992346,7813.32018,7813.027294
2018-01-08,bearish,7813.905952,7808.42689,7815.2239395,7820.642331,scenario_c,win,9.179874999996173,7813.32018,7813.027294
2018-01-09,bullish,7839.387036,7848.673616,7832.9435435,7824.742735,scenario_a,loss,-189.73159999999916,7844.658984,7841.437238
2018-01-09,bullish,7839.387036,7848.673616,7832.9435435,7824.742735,scenario_b,loss,-189.73159999999916,7844.658984,7841.437238
2018-01-09,bullish,7839.387036,7848.673616,7832.9435435,7824.742735,scenario_c,loss,-189.73159999999916,7844.658984,7841.437238
2018-01-10,bearish,7817.127699,7782.360035,7826.060722,7832.357771,scenario_a,win,174.66046000001006,7816.834813,7816.24904
2018-01-10,bearish,7817.127699,7782.360035,7826.060722,7832.357771,scenario_c,win,85.33023000000503,7816.834813,7816.24904
2018-01-12,bullish,7881.855507,7901.97887,7876.2906729999995,7871.018725,scenario_a,win,107.29668000001402,7885.37014,7883.027052
2018-01-12,bullish,7881.855507,7901.97887,7876.2906729999995,7871.018725,scenario_b,win,212.73564000000624,7885.37014,7883.027052
2018-01-12,bullish,7881.855507,7901.97887,7876.2906729999995,7871.018725,scenario_c,win,160.01616000001013,7885.37014,7883.027052
2018-01-15,bearish,7948.340633,7939.93271,7955.2234535,7964.742249,scenario_a,loss,-172.1584599999951,7948.047747,7945.997544
2018-01-15,bearish,7948.340633,7939.93271,7955.2234535,7964.742249,scenario_b,loss,-172.1584599999951,7948.047747,7945.997544
2018-01-15,bearish,7948.340633,7939.93271,7955.2234535,7964.742249,scenario_c,loss,-172.1584599999951,7948.047747,7945.997544
2018-01-16,bullish,7960.348959,7986.915814,7950.6837205,7940.725596,scenario_a,win,189.3047699999952,7963.570705,7962.106275
2018-01-16,bullish,7960.348959,7986.915814,7950.6837205,7940.725596,scenario_c,win,92.6523849999976,7963.570705,7962.106275
2018-01-17,bullish,7927.838612,7948.254861,7922.2737775000005,7910.851223,scenario_a,win,107.29668999998103,7936.625192,7935.453648
2018-01-17,bullish,7927.838612,7948.254861,7922.2737775000005,7910.851223,scenario_c,win,51.64834499999051,7936.625192,7935.453648
2018-01-19,bullish,7991.687763,8028.798514,7982.31541,7968.256881,scenario_a,win,183.44705999999496,7996.959711,7996.081053
2018-01-19,bullish,7991.687763,8028.798514,7982.31541,7968.256881,scenario_c,win,89.72352999999748,7996.959711,7996.081053
2018-01-23,bullish,8140.180971,8152.103526,8128.3190875,8117.628748,scenario_a,win,233.23766999999498,8141.645401,8141.059629
2018-01-23,bullish,8140.180971,8152.103526,8128.3190875,8117.628748,scenario_c,win,114.61883499999749,8141.645401,8141.059629
2018-01-24,bullish,8143.695603,8185.199645,8158.486347,8152.189298,scenario_a,win,-299.8148799999981,8168.298029,8166.540713
2018-01-24,bullish,8143.695603,8185.199645,8158.486347,8152.189298,scenario_b,win,-173.87390000000232,8168.298029,8166.540713
2018-01-24,bullish,8143.695603,8185.199645,8158.486347,8152.189298,scenario_c,loss,-236.8443900000002,8168.298029,8166.540713
2018-01-25,bullish,8112.649686,8162.647422,8126.1224425,8115.871432,scenario_a,win,-273.45513000000574,8136.080567,8135.787681
2018-01-25,bullish,8112.649686,8162.647422,8126.1224425,8115.871432,scenario_b,win,-68.43492000000333,8136.080567,8135.787681
2018-01-25,bullish,8112.649686,8162.647422,8126.1224425,8115.871432,scenario_c,loss,-170.94502500000453,8136.080567,8135.787681
2018-01-26,bullish,8148.967552,8166.454941,8139.5951995,8129.344189,scenario_a,loss,-353.7477799999979,8150.724868,8149.553324
2018-01-26,bullish,8148.967552,8166.454941,8139.5951995,8129.344189,scenario_b,loss,-353.7477799999979,8150.724868,8149.553324
2018-01-26,bullish,8148.967552,8166.454941,8139.5951995,8129.344189,scenario_c,loss,-353.7477799999979,8150.724868,8149.553324
2018-01-29,bearish,8226.875231,8201.187034,8242.691076,8256.163833,scenario_a,loss,-517.7639399999898,8226.582345,8223.946371
2018-01-29,bearish,8226.875231,8201.187034,8242.691076,8256.163833,scenario_b,loss,-517.7639399999898,8226.582345,8223.946371
2018-01-29,bearish,8226.875231,8201.187034,8242.691076,8256.163833,scenario_c,loss,-517.7639399999898,8226.582345,8223.946371
2018-02-01,bearish,8165.076282,8155.789702,8179.720583,8186.456961,scenario_a,loss,-189.73159999999916,8164.49051,8164.197624
2018-02-01,bearish,8165.076282,8155.789702,8179.720583,8186.456961,scenario_b,loss,-189.73159999999916,8164.49051,8164.197624
2018-02-01,bearish,8165.076282,8155.789702,8179.720583,8186.456961,scenario_c,loss,-189.73159999999916,8164.49051,8164.197624
2018-02-02,bearish,8059.637318,8033.656234,8117.4823049999995,8136.666339,scenario_a,loss,-523.6216800000002,8057.29423,8056.708458
2018-02-02,bearish,8059.637318,8033.656234,8117.4823049999995,8136.666339,scenario_b,loss,-523.6216800000002,8057.29423,8056.708458
2018-02-02,bearish,8059.637318,8033.656234,8117.4823049999995,8136.666339,scenario_c,loss,-523.6216800000002,8057.29423,8056.708458
2018-02-05,bullish,7912.608539,7923.945321,7889.031215,7871.311611,scenario_a,win,467.54647999999725,7914.365855,7913.194311
2018-02-05,bullish,7912.608539,7923.945321,7889.031215,7871.311611,scenario_c,win,231.77323999999862,7914.365855,7913.194311
2018-02-06,bullish,7547.37968,7661.226567,7450.2879665,7334.158662,scenario_a,win,1937.8342699999994,7567.003043,7550.601426
2018-02-06,bullish,7547.37968,7661.226567,7450.2879665,7334.158662,scenario_c,win,966.9171349999997,7567.003043,7550.601426
2018-02-08,bullish,7716.37491,7729.176122,7680.2034875,7647.839583,scenario_a,win,719.4284500000103,7720.7682,7720.182428
2018-02-08,bullish,7716.37491,7729.176122,7680.2034875,7647.839583,scenario_c,win,357.7142250000052,7720.7682,7720.182428
2018-02-09,bullish,7444.283803,7473.193747,7413.823657999999,7367.254782,scenario_a,win,605.2029000000184,7448.96998,7448.677094
2018-02-09,bullish,7444.283803,7473.193747,7413.823657999999,7367.254782,scenario_c,win,300.6014500000092,7448.96998,7448.677094
2018-02-12,bullish,7587.505064,7614.071919,7549.2834395,7537.12867,scenario_a,win,760.4324899999992,7604.199567,7589.555266
2018-02-12,bullish,7587.505064,7614.071919,7549.2834395,7537.12867,scenario_c,win,378.2162449999996,7604.199567,7589.555266
2018-02-13,bearish,7640.224546,7605.456883,7652.525759,7675.370868,scenario_a,win,242.02425999999468,7636.124142,7634.952598
2018-02-13,bearish,7640.224546,7605.456883,7652.525759,7675.370868,scenario_c,win,119.01212999999734,7636.124142,7634.952598
2018-02-14,bullish,7597.463188,7735.619615,7685.6218785,7675.95664,scenario_a,win,-1767.1738100000075,7696.458661,7696.165775
2018-02-14,bullish,7597.463188,7735.619615,7685.6218785,7675.95664,scenario_b,win,-1573.8690400000123,7696.458661,7696.165775
2018-02-14,bullish,7597.463188,7735.619615,7685.6218785,7675.95664,scenario_c,loss,-1670.52142500001,7696.458661,7696.165775
2018-02-15,bullish,7882.734166,7896.706922,7858.5710695,7830.014683,scenario_a,loss,-283.45512000000235,7888.884772,7883.612824
2018-02-15,bullish,7882.734166,7896.706922,7858.5710695,7830.014683,scenario_b,loss,-283.45512000000235,7888.884772,7883.612824
2018-02-15,bullish,7882.734166,7896.706922,7858.5710695,7830.014683,scenario_c,loss,-283.45512000000235,7888.884772,7883.612824
2018-02-16,bullish,8018.34039,8036.999323,8005.5998485,7991.980649,scenario_a,win,250.8108300000058,8025.66254,8022.147908
2018-02-16,bullish,8018.34039,8036.999323,8005.5998485,7991.980649,scenario_c,win,123.4054150000029,8025.66254,8022.147908
2018-02-20,bearish,7926.959954,7876.083559,7940.2862669999995,7959.177415,scenario_a,win,262.52625999999145,7919.052031,7918.759145
2018-02-20,bearish,7926.959954,7876.083559,7940.2862669999995,7959.177415,scenario_c,win,129.26312999999573,7919.052031,7918.759145
2018-02-23,bullish,7972.650172,7998.338369,7962.3991614999995,7950.097949,scenario_a,win,201.0202100000024,7976.164804,7975.579032
2018-02-23,bullish,7972.650172,7998.338369,7962.3991614999995,7950.097949,scenario_c,win,98.5101050000012,7976.164804,7975.579032
2018-02-27,bearish,8184.699645,8174.827293,8198.611731,8211.352273,scenario_a,loss,-201.4470399999882,8184.406759,8184.113873
2018-02-27,bearish,8184.699645,8174.827293,8198.611731,8211.352273,scenario_b,loss,-201.4470399999882,8184.406759,8184.113873
2018-02-27,bearish,8184.699645,8174.827293,8198.611731,8211.352273,scenario_c,loss,-201.4470399999882,8184.406759,8184.113873
2018-03-01,bullish,8062.859064,8082.689541,8036.792208999999,8014.532872,scenario_a,win,517.3371000000188,8074.574504,8070.181214
2018-03-01,bullish,8062.859064,8082.689541,8036.792208999999,8014.532872,scenario_c,win,256.6685500000094,8074.574504,8070.181214
2018-03-02,bearish,7906.457933,7869.054295,7919.198474000001,7941.018482,scenario_a,win,250.8108200000206,7897.378466,7895.035378
2018-03-02,bearish,7906.457933,7869.054295,7919.198474000001,7941.018482,scenario_c,win,123.4054100000103,7897.378466,7895.035378
2018-03-06,bullish,8074.574504,8098.505385,8067.105911000001,8058.172888,scenario_a,win,145.371859999992,8079.846453,8079.553567
2018-03-06,bullish,8074.574504,8098.505385,8067.105911000001,8058.172888,scenario_c,win,70.685929999996,8079.846453,8079.553567
