Column1;Column2;Column3;Column4;Column5;Column6;Column7
04/01/2021;00:00:00;14735.85113;14816.738823;14316.835734;14506.335876;644107
05/01/2021;00:00:00;14500.047787;14644.388015;14419.160094;14638.099926;478899
06/01/2021;00:00:00;14634.384237;14684.68895;14281.107955;14471.751386;743911
07/01/2021;00:00:00;14472.32303;14815.881356;14458.603563;14777.866999;430857
08/01/2021;00:00:00;14779.29611;15005.66732;14770.149799;15003.666564;502776
11/01/2021;00:00:00;14969.367896;14983.087363;14716.129396;14755.00122;448051
12/01/2021;00:00:00;14760.717665;14815.881356;14596.655702;14726.990641;457123
13/01/2021;00:00:00;14728.419752;14866.186069;14657.82166;14831.887401;411187
14/01/2021;00:00:00;14834.745624;14895.62576;14726.704819;14748.141487;412898
15/01/2021;00:00:00;14758.716909;14784.155088;14569.50259;14587.223568;532416
18/01/2021;00:00:00;14604.658725;14653.248505;14550.638322;14650.10446;66747
19/01/2021;00:00:00;14647.817882;14900.198915;14646.388771;14900.198915;411204
20/01/2021;00:00:00;14897.054871;15236.611686;14882.192115;15194.881639;430953
21/01/2021;00:00:00;15192.595061;15346.939068;15186.592795;15316.641911;417722
22/01/2021;00:00:00;15313.212044;15322.644178;15206.028706;15268.909598;403956
25/01/2021;00:00:00;15285.77311;15496.709919;15078.837812;15393.528092;658056
26/01/2021;00:00:00;15388.383292;15548.443744;15297.491822;15494.137519;496501
27/01/2021;00:00:00;15492.708408;15533.295165;14730.992152;14933.354295;777278
28/01/2021;00:00:00;14922.778872;15313.212044;14755.572865;15036.250299;615819
29/01/2021;00:00:00;15041.109277;15077.694523;14667.253794;14714.700285;728606
01/02/2021;00:00:00;14690.119573;15173.159149;14550.924145;15131.714925;543284
02/02/2021;00:00:00;15128.570881;15445.547739;15126.284303;15432.114094;483763
03/02/2021;00:00:00;15441.260406;15531.008587;15304.9232;15338.364401;494314
04/02/2021;00:00:00;15353.798802;15513.001787;15257.476709;15506.713697;404961
05/02/2021;00:00:00;15502.998008;15592.74619;15456.694806;15552.731077;425687
08/02/2021;00:00:00;15575.882678;15655.055437;15544.15641;15646.48077;390531
09/02/2021;00:00:00;15644.194192;15703.359395;15587.60139;15660.200237;363949
10/02/2021;00:00:00;15660.771882;15742.231219;15453.550762;15622.18588;548459
11/02/2021;00:00:00;15619.61348;15713.077351;15563.020678;15674.777171;491524
12/02/2021;00:00:00;15675.92046;15801.110599;15601.320857;15801.110599;388732
15/02/2021;00:00:00;15811.114377;15866.849713;15788.820243;15859.704157;60722
16/02/2021;00:00:00;15860.275802;15892.287892;15681.351083;15726.225174;535913
17/02/2021;00:00:00;15729.65504;15760.238019;15483.562096;15662.200993;574320
18/02/2021;00:00:00;15662.486815;15689.639928;15397.815426;15594.461123;563600
19/02/2021;00:00:00;15592.460368;15696.213839;15474.129963;15517.860764;523118
22/02/2021;00:00:00;15531.580232;15581.884945;15108.563324;15115.423058;633648
23/02/2021;00:00:00;15122.282792;15246.615464;14585.222813;15042.82421;849731
24/02/2021;00:00:00;15057.972789;15244.614708;14814.738067;15221.748929;656496
25/02/2021;00:00:00;15211.173507;15267.194665;14592.940013;14620.378948;874326
26/02/2021;00:00:00;14636.956637;14965.080563;14476.610364;14755.00122;827179
01/03/2021;00:00:00;14814.166423;15226.322085;14801.304422;15221.748929;505517
02/03/2021;00:00:00;15219.748174;15238.040797;14917.919894;14925.351272;556895
03/03/2021;00:00:00;14932.78265;15082.267679;14477.753653;14494.04552;742361
04/03/2021;00:00:00;14499.19032;14630.668548;14069.885324;14213.368085;1041780
05/03/2021;00:00:00;14216.797952;14517.197121;13956.413897;14465.463296;1000391
08/03/2021;00:00:00;14536.918855;14589.795969;14041.588922;14100.754125;731393
09/03/2021;00:00:00;14114.759415;14711.270418;14092.179458;14620.378948;629605
10/03/2021;00:00:00;14647.817882;14855.039002;14523.199388;14620.66477;703723
11/03/2021;00:00:00;14628.667792;14999.093409;14547.494278;14912.489271;478922
12/03/2021;00:00:00;14925.637094;14971.368652;14597.798991;14789.871533;389023
15/03/2021;00:00:00;14805.591756;14975.941808;14716.415218;14959.364118;220114
16/03/2021;00:00:00;14959.64994;15201.297254;14927.352028;15047.994363;458632
17/03/2021;00:00:00;15055.144685;15182.706418;14797.447102;15067.157225;596516
18/03/2021;00:00:00;15086.606099;15178.130212;14600.384245;14632.417684;664877
19/03/2021;00:00:00;14636.421864;14756.261251;14508.574118;14673.03151;628185
22/03/2021;00:00:00;14651.866558;15052.284556;14630.701607;14943.599671;467382
23/03/2021;00:00:00;14951.608031;15069.445327;14848.643403;14907.276038;596427
24/03/2021;00:00:00;14930.157067;15038.841952;14625.553376;14639.281993;621395
25/03/2021;00:00:00;14647.290353;14711.929258;14426.202416;14634.705787;737812
26/03/2021;00:00:00;14643.572186;14859.511892;14502.281835;14825.762375;613927
29/03/2021;00:00:00;14844.925236;14876.100637;14652.438584;14831.768645;568617
30/03/2021;00:00:00;14844.067197;14854.36366;14616.97299;14747.108839;509042
31/03/2021;00:00:00;14752.257071;15053.428608;14710.499194;14974.489059;470189
01/04/2021;00:00:00;14980.781342;15253.065581;14975.919124;15247.059311;422771
02/04/2021;00:00:00;15250.777478;15322.280692;15245.057221;15266.508185;41616
