Date,Time,Type,Entry_Price,Open_830,High_830,Low_830,Close_830,Max_High_Prev5,Min_Low_Prev5,Prev_Candles_Start,Prev_Candles_End
2019-09-26,08:30:00,Bearish,8906.026388,8934.039052,8934.324896,8906.026388,8906.026388,8943.471888,8925.74959,08:05:00,08:25:00
2019-09-27,08:30:00,Bearish,8908.884823,8924.320373,8930.894774,8906.026388,8908.884823,8928.036339,8921.176094,08:05:00,08:25:00
2019-09-30,08:30:00,Bullish,8840.28238,8830.5637,8841.13991,8821.702551,8840.28238,8833.993822,8814.556463,08:05:00,08:25:00
2019-10-01,08:30:00,Bullish,8940.041766,8915.745067,8942.614358,8911.171571,8940.041766,8921.176094,8913.458319,08:05:00,08:25:00
2019-10-02,08:30:00,Bearish,8719.084729,8749.384142,8749.669985,8718.513042,8719.084729,8753.100108,8730.804313,08:05:00,08:25:00
2019-10-03,08:30:00,Bullish,8666.489523,8652.769034,8670.491332,8631.616614,8666.489523,8658.200061,8638.762702,08:05:00,08:25:00
2019-10-04,08:30:00,Bullish,8797.120009,8790.259764,8816.843211,8783.39952,8797.120009,8796.834165,8782.827833,08:05:00,08:25:00
2019-10-07,08:30:00,Bullish,8862.864017,8847.714311,8868.866731,8845.141719,8862.864017,8857.147147,8846.570937,08:05:00,08:25:00
2019-10-09,08:30:00,Bearish,8773.394997,8786.257955,8796.548322,8770.536562,8773.394997,8788.25886,8772.251623,08:05:00,08:25:00
2019-10-10,08:30:00,Bullish,8813.984776,8799.978444,8814.556463,8793.689887,8813.984776,8810.840498,8788.544703,08:05:00,08:25:00
2019-10-11,08:30:00,Bullish,8978.630641,8967.1969,8980.059858,8967.1969,8978.630641,8968.626118,8955.477316,08:05:00,08:25:00
2019-10-14,08:30:00,Bullish,8974.057144,8968.054431,8993.494503,8967.482744,8974.057144,8973.771301,8955.191472,08:05:00,08:25:00
2019-10-15,08:30:00,Bullish,9022.936385,9004.928244,9024.651447,9000.354748,9022.936385,9011.788488,9002.641496,08:05:00,08:25:00
2019-10-17,08:30:00,Bullish,9125.554207,9123.267459,9136.702104,9121.838242,9125.554207,9130.413547,9118.408119,08:05:00,08:25:00
2019-10-18,08:30:00,Bullish,9090.681298,9081.248462,9093.825577,9078.675871,9090.681298,9092.39636,9072.673157,08:05:00,08:25:00
2019-10-21,08:30:00,Bearish,9046.947241,9049.233989,9061.811103,9044.660493,9046.947241,9056.951764,9047.804771,08:05:00,08:25:00
2019-10-22,08:30:00,Bullish,9128.126799,9115.835528,9131.556921,9115.549684,9128.126799,9120.694867,9110.404501,08:05:00,08:25:00
2019-10-23,08:30:00,Bearish,8983.775824,8992.065286,9002.927339,8982.63245,8983.775824,8995.209565,8986.348416,08:05:00,08:25:00
2019-10-24,08:30:00,Bearish,9092.968047,9094.397264,9102.686726,9081.820149,9092.968047,9096.684012,9084.392741,08:05:00,08:25:00
2019-10-25,08:30:00,Bullish,9087.53702,9067.527974,9092.39636,9066.098756,9087.53702,9072.387313,9060.953573,08:05:00,08:25:00
2019-10-28,08:30:00,Bullish,9252.468728,9231.602151,9255.327163,9231.602151,9252.468728,9240.177457,9229.315403,08:05:00,08:25:00
2019-10-29,08:30:00,Bullish,9267.618434,9263.044938,9277.337114,9262.187407,9267.618434,9267.332591,9256.184693,08:05:00,08:25:00
2019-10-30,08:30:00,Bearish,9208.73467,9224.741907,9225.313594,9207.877139,9208.73467,9232.459682,9224.17022,08:05:00,08:25:00
2019-10-31,08:30:00,Bearish,9271.048556,9276.193739,9276.765427,9252.754571,9271.048556,9280.481392,9267.046747,08:05:00,08:25:00
2019-11-01,08:30:00,Bearish,9285.912419,9292.48682,9301.919656,9281.338923,9285.912419,9303.634717,9289.056698,08:05:00,08:25:00
2019-11-04,08:30:00,Bullish,9404.251634,9397.963077,9406.824226,9391.102832,9404.251634,9399.392294,9393.961268,08:05:00,08:25:00
2019-11-05,08:30:00,Bearish,9397.39139,9403.679947,9410.826035,9394.247111,9397.39139,9417.686279,9402.822416,08:05:00,08:25:00
2019-11-06,08:30:00,Bearish,9368.807038,9387.101023,9388.530241,9366.806134,9368.807038,9397.963077,9386.243493,08:05:00,08:25:00
2019-11-07,08:30:00,Bearish,9419.973027,9423.117306,9427.976646,9414.542001,9419.973027,9429.12002,9421.688088,08:05:00,08:25:00
2019-11-12,08:30:00,Bullish,9445.984787,9438.838699,9448.843222,9435.122734,9445.984787,9442.840509,9436.551951,08:05:00,08:25:00
2019-11-13,08:30:00,Bullish,9435.122734,9425.404054,9435.122734,9417.686279,9435.122734,9434.265203,9422.545619,08:05:00,08:25:00
2019-11-14,08:30:00,Bullish,9432.264299,9423.688993,9436.551951,9418.829653,9432.264299,9427.976646,9419.687184,08:05:00,08:25:00
2019-11-15,08:30:00,Bearish,9490.862219,9506.297769,9509.727891,9488.861314,9490.862219,9513.7297,9496.864933,08:05:00,08:25:00
2019-11-18,08:30:00,Bearish,9491.148063,9505.726082,9506.583612,9485.145349,9491.148063,9508.87036,9502.29596,08:05:00,08:25:00
2019-11-19,08:30:00,Bearish,9552.890262,9563.466472,9563.752315,9548.602609,9552.890262,9569.755029,9562.608941,08:05:00,08:25:00
2019-11-20,08:30:00,Bullish,9518.874883,9516.873979,9524.020067,9509.156204,9518.874883,9517.731509,9499.723368,08:05:00,08:25:00
2019-11-21,08:30:00,Bearish,9453.702562,9470.853173,9473.997452,9452.273345,9453.702562,9483.716131,9464.850459,08:05:00,08:25:00
2019-11-22,08:30:00,Bearish,9478.570948,9481.429383,9483.716131,9466.56552,9478.570948,9488.575471,9479.142635,08:05:00,08:25:00
2019-11-25,08:30:00,Bullish,9531.166155,9503.725177,9534.02459,9503.439334,9531.166155,9508.01283,9502.29596,08:05:00,08:25:00
2019-11-26,08:30:00,Bearish,9580.331239,9581.474613,9589.192388,9571.184247,9580.331239,9586.619796,9576.901117,08:05:00,08:25:00
2019-11-27,08:30:00,Bearish,9617.490896,9618.348427,9620.921018,9610.058965,9617.490896,9622.921923,9617.490896,08:05:00,08:25:00
2019-11-29,08:30:00,Bearish,9634.355663,9638.071629,9639.500847,9631.211385,9634.355663,9642.645125,9636.642412,08:05:00,08:25:00
2019-12-02,08:30:00,Bearish,9602.34119,9616.633365,9619.777644,9596.910163,9602.34119,9626.637889,9615.775835,08:05:00,08:25:00
2019-12-04,08:30:00,Bearish,9481.715227,9491.148063,9492.291437,9475.712513,9481.715227,9500.009211,9484.287818,08:05:00,08:25:00
2019-12-05,08:30:00,Bearish,9505.440238,9521.161632,9521.161632,9494.292341,9505.440238,9521.161632,9514.587231,08:05:00,08:25:00
2019-12-06,08:30:00,Bullish,9575.471899,9570.898403,9582.617987,9567.754124,9575.471899,9579.187865,9570.040873,08:05:00,08:25:00
2019-12-09,08:30:00,Bullish,9602.34119,9590.907449,9604.342094,9590.621606,9602.34119,9591.193293,9584.047205,08:05:00,08:25:00
2019-12-10,08:30:00,Bearish,9560.03635,9568.611655,9570.326716,9554.033636,9560.03635,9575.471899,9563.752315,08:05:00,08:25:00
2019-12-11,08:30:00,Bearish,9573.756838,9577.472804,9578.330335,9565.181533,9573.756838,9588.906545,9575.186056,08:05:00,08:25:00
2019-12-12,08:30:00,Bearish,9590.985507,9595.545856,9607.231752,9583.574938,9590.985507,9602.956425,9590.130441,08:05:00,08:25:00
2019-12-16,08:30:00,Bullish,9786.510501,9773.114474,9790.215785,9772.259408,9786.510501,9778.529889,9771.974386,08:05:00,08:25:00
2019-12-17,08:30:00,Bearish,9822.138233,9822.993299,9826.983605,9813.587577,9822.138233,9828.123692,9819.858058,08:05:00,08:25:00
2019-12-18,08:30:00,Bullish,9830.403867,9825.558495,9835.249239,9822.138233,9830.403867,9826.983605,9816.437796,08:05:00,08:25:00
2019-12-19,08:30:00,Bullish,9841.519719,9826.698583,9846.080069,9825.558495,9841.519719,9828.123692,9822.423255,08:05:00,08:25:00
2019-12-23,08:30:00,Bearish,9955.243441,9956.383528,9958.663703,9944.697632,9955.243441,9962.368987,9952.393222,08:05:00,08:25:00
2019-12-24,08:30:00,Bearish,9944.982654,9953.248288,9958.378681,9944.127588,9944.982654,9955.243441,9950.398069,08:05:00,08:25:00
2019-12-27,08:30:00,Bearish,10067.542052,10069.252184,10070.107249,10057.281266,10067.542052,10074.952621,10062.696681,08:05:00,08:25:00
2019-12-30,08:30:00,Bearish,9994.861479,10017.948249,10024.788774,9994.291435,9994.861479,10026.213883,10016.808162,08:05:00,08:25:00
2019-12-31,08:30:00,Bullish,9939.567238,9929.02143,9948.687938,9909.924965,9939.567238,9934.436845,9923.891036,08:05:00,08:25:00
2020-01-02,08:30:00,Bullish,10072.387424,10056.996244,10076.662752,10050.440741,10072.387424,10063.266725,10050.155719,08:05:00,08:25:00
2020-01-03,08:30:00,Bullish,10060.416506,10000.846938,10060.701528,9999.136807,10060.416506,10027.353971,9997.141654,08:05:00,08:25:00
2020-01-06,08:30:00,Bullish,9991.726238,9963.224053,9994.006413,9951.823178,9991.726238,9986.025801,9959.80379,08:05:00,08:25:00
2020-01-08,08:30:00,Bullish,10117.990921,10102.599741,10125.971533,10087.493582,10117.990921,10114.285637,10100.034544,08:05:00,08:25:00
2020-01-09,08:30:00,Bullish,10275.037965,10262.782025,10281.023424,10261.641937,10275.037965,10266.487309,10251.096129,08:05:00,08:25:00
2020-01-10,08:30:00,Bearish,10282.448533,10304.110194,10308.385522,10278.743249,10282.448533,10312.090806,10298.409757,08:05:00,08:25:00
2020-01-13,08:30:00,Bullish,10282.163511,10280.738402,10293.849407,10277.888183,10282.163511,10280.738402,10272.472768,08:05:00,08:25:00
2020-01-14,08:30:00,Bearish,10345.438364,10348.00356,10359.119413,10336.602686,10345.438364,10363.394741,10337.457752,08:05:00,08:25:00
2020-01-15,08:30:00,Bullish,10336.032642,10322.351593,10348.00356,10319.216353,10336.032642,10324.631768,10317.2212,08:05:00,08:25:00
2020-01-16,08:30:00,Bullish,10381.066096,10369.950243,10385.056402,10361.114566,10381.066096,10373.655527,10365.674915,08:05:00,08:25:00
2020-01-17,08:30:00,Bearish,10441.775751,10460.872216,10466.002609,10437.215402,10441.775751,10472.843134,10451.466495,08:05:00,08:25:00
2020-01-20,08:30:00,Bullish,10453.746669,10450.896451,10454.886757,10446.906145,10453.746669,10452.036538,10446.621123,08:05:00,08:25:00
2020-01-21,08:30:00,Bullish,10446.621123,10436.075314,10456.596888,10433.795139,10446.621123,10437.500424,10424.67444,08:05:00,08:25:00
2020-01-22,08:30:00,Bearish,10513.601259,10515.311391,10518.731653,10502.200385,10513.601259,10522.721959,10513.601259,08:05:00,08:25:00
2020-01-23,08:30:00,Bearish,10448.901298,10480.823746,10489.944445,10445.766057,10448.901298,10483.388943,10467.142697,08:05:00,08:25:00
2020-01-24,08:30:00,Bearish,10561.769953,10572.03074,10583.716636,10559.489779,10561.769953,10578.586243,10569.750565,08:05:00,08:25:00
2020-01-28,08:30:00,Bearish,10285.01373,10287.863948,10306.105347,10278.458227,10285.01373,10294.419451,10284.728708,08:05:00,08:25:00
2020-01-29,08:30:00,Bullish,10430.944921,10430.659899,10435.220249,10419.829068,10430.944921,10433.795139,10418.403959,08:05:00,08:25:00
2020-01-30,08:30:00,Bullish,10363.679762,10319.786396,10364.81985,10311.520762,10363.679762,10342.873167,10317.506222,08:05:00,08:25:00
2020-01-31,08:30:00,Bearish,10432.37003,10467.71274,10470.562959,10423.534353,10432.37003,10489.944445,10464.007456,08:05:00,08:25:00
2020-02-03,08:30:00,Bullish,10339.737926,10308.1005,10340.022948,10301.544997,10339.737926,10327.481987,10303.255129,08:05:00,08:25:00
2020-02-04,08:30:00,Bearish,10537.828117,10554.929429,10568.325456,10526.997287,10537.828117,10556.354538,10538.113139,08:05:00,08:25:00
2020-02-05,08:30:00,Bearish,10749.884379,10781.806827,10782.661893,10746.749139,10749.884379,10784.372024,10769.835909,08:05:00,08:25:00
2020-02-06,08:30:00,Bearish,10694.305117,10712.831538,10726.227565,10688.889702,10694.305117,10729.077784,10710.551363,08:05:00,08:25:00
2020-02-07,08:30:00,Bearish,10705.705991,10729.647828,10744.183942,10700.575598,10705.705991,10739.338571,10720.527128,08:05:00,08:25:00
2020-02-10,08:30:00,Bullish,10733.923155,10694.305117,10735.348265,10692.594986,10733.923155,10709.696297,10692.880008,08:05:00,08:25:00
2020-02-11,08:30:00,Bearish,10891.540243,10918.332297,10923.747713,10891.540243,10891.540243,10925.172822,10911.206751,08:05:00,08:25:00
2020-02-12,08:30:00,Bullish,10942.844177,10922.607625,10945.979417,10921.467538,10942.844177,10928.308062,10918.047275,08:05:00,08:25:00
2020-02-13,08:30:00,Bullish,10910.351685,10887.549937,10918.902341,10875.579019,10910.351685,10906.361379,10885.839805,08:05:00,08:25:00
2020-02-14,08:30:00,Bullish,10988.162652,10966.215969,10989.017718,10959.945488,10988.162652,10977.331822,10963.935794,08:05:00,08:25:00
2020-02-17,08:30:00,Bullish,11014.669685,11008.969248,11016.379816,11008.969248,11014.669685,11014.384663,11008.114182,08:05:00,08:25:00
2020-02-18,08:30:00,Bullish,10955.385139,10926.312909,10957.950335,10915.767101,10955.385139,10937.713784,10920.32745,08:05:00,08:25:00
2020-02-19,08:30:00,Bullish,11052.862614,11047.732221,11065.688598,11037.756456,11052.862614,11054.287723,11042.886849,08:05:00,08:25:00
2020-02-20,08:30:00,Bullish,11075.664363,11064.263488,11080.794756,11058.563051,11075.664363,11066.828685,11059.133095,08:05:00,08:25:00
2020-02-21,08:30:00,Bearish,10920.32745,10933.438456,10950.254745,10914.912035,10920.32745,10951.109811,10928.308062,08:05:00,08:25:00
2020-02-25,08:30:00,Bearish,10414.983697,10442.345795,10478.543571,10412.703522,10414.983697,10453.746669,10427.524659,08:05:00,08:25:00
2020-02-26,08:30:00,Bullish,10163.309397,10136.23232,10192.95167,10124.831446,10163.309397,10164.734506,10120.271096,08:05:00,08:25:00
2020-02-27,08:30:00,Bearish,9848.360244,9870.876971,9905.079594,9845.510025,9848.360244,9895.38885,9859.476096,08:05:00,08:25:00
2020-02-28,08:30:00,Bullish,9434.223485,9304.253518,9447.904534,9264.63548,9434.223485,9415.697064,9267.77072,08:05:00,08:25:00
2020-03-04,08:30:00,Bullish,9981.750473,9970.634621,10012.817856,9960.658856,9981.750473,9991.726238,9949.828025,08:05:00,08:25:00
2020-03-05,08:30:00,Bullish,9986.880867,9937.287064,9989.161042,9920.470774,9986.880867,9938.997195,9886.838195,08:05:00,08:25:00
2020-03-06,08:30:00,Bullish,9601.816337,9559.063059,9640.864332,9554.787731,9601.816337,9560.77319,9474.696589,08:05:00,08:25:00
2020-03-09,08:30:00,Bearish,8950.541393,9089.917081,9090.487125,8915.483704,8950.541393,9227.012595,9227.012595,08:00:00,08:20:00
2020-03-10,08:30:00,Bearish,9373.798851,9391.470206,9399.450818,9329.905485,9373.798851,9396.885622,9356.69754,08:05:00,08:25:00
2020-03-11,08:30:00,Bullish,9347.57684,9307.388758,9367.813392,9288.292294,9347.57684,9314.799327,9221.027136,08:05:00,08:25:00
2020-03-12,08:30:00,Bearish,8503.912142,8556.926207,8573.457475,8487.950918,8503.912142,8666.374601,8666.374601,07:55:00,08:20:00
2020-03-17,08:30:00,Bullish,8193.909621,8178.220127,8254.670753,8156.540099,8193.909621,8194.194885,8098.916866,08:05:00,08:25:00
2020-03-18,08:30:00,Bullish,8130.295854,7957.711419,8197.04752,7943.448243,8130.295854,8060.691553,8060.691553,07:25:00,08:05:00
2020-03-19,08:30:00,Bearish,8096.349494,8189.630668,8206.461217,8059.835763,8096.349494,8213.307541,8148.267457,08:05:00,08:25:00
2020-03-23,08:30:00,Bearish,7961.419845,7987.093563,7999.930421,7864.430245,7961.419845,8223.862292,7964.843007,08:05:00,08:25:00
2020-03-24,08:30:00,Bullish,8462.342603,8420.1236,8463.483657,8368.205638,8462.342603,8411.850958,8353.086671,08:05:00,08:25:00
2020-03-25,08:30:00,Bullish,8673.722878,8620.949125,8683.136575,8540.790073,8673.722878,8640.347045,8557.905885,08:05:00,08:25:00
2020-03-26,08:30:00,Bullish,8639.491255,8588.99961,8693.691325,8574.736433,8639.491255,8606.400685,8512.26372,08:05:00,08:25:00
2020-03-27,08:30:00,Bullish,8739.904017,8734.48401,8759.5872,8713.374509,8739.904017,8752.740876,8696.54396,08:05:00,08:25:00
2020-03-30,08:30:00,Bullish,8795.245142,8742.186125,8800.379885,8729.064003,8795.245142,8767.859843,8724.499786,08:05:00,08:25:00
2020-04-01,08:30:00,Bullish,8666.876553,8630.362822,8677.14604,8627.510186,8666.876553,8661.171283,8619.522807,08:05:00,08:25:00
2020-04-02,08:30:00,Bullish,8553.912196,8481.169996,8574.165906,8463.198393,8553.912196,8504.846869,8416.415174,08:05:00,08:25:00
2020-04-06,08:30:00,Bearish,8861.996808,8897.940012,8913.058979,8857.717855,8861.996808,8921.331622,8894.802113,08:05:00,08:25:00
2020-04-07,08:30:00,Bearish,9424.536488,9450.780732,9469.037598,9416.834372,9424.536488,9467.326017,9429.385968,08:05:00,08:25:00
2020-04-08,08:30:00,Bullish,9283.045777,9260.509958,9304.440542,9258.513114,9283.045777,9287.039466,9255.660478,08:05:00,08:25:00
2020-04-09,08:30:00,Bearish,9408.846994,9453.062841,9463.047064,9399.433297,9408.846994,9486.438674,9425.107015,08:05:00,08:25:00
2020-04-14,08:30:00,Bullish,9706.091591,9684.411563,9709.22949,9649.894676,9706.091591,9702.097902,9681.273664,08:05:00,08:25:00
2020-04-15,08:30:00,Bullish,9755.442182,9748.310594,9765.996933,9729.768464,9755.442182,9751.448493,9707.517909,08:05:00,08:25:00
2020-04-16,08:30:00,Bearish,9893.224467,9902.3529,9924.888718,9888.66025,9893.224467,9924.318191,9894.650784,08:05:00,08:25:00
2020-04-17,08:30:00,Bearish,10061.244686,10096.617363,10122.861608,10057.53626,10061.244686,10133.701622,10080.072079,08:05:00,08:25:00
2020-04-20,08:30:00,Bullish,9993.637229,9969.389829,10005.903561,9961.117187,9993.637229,9982.797215,9936.29926,08:05:00,08:25:00
2020-04-22,08:30:00,Bearish,9758.009554,9776.836947,9785.96538,9746.599013,9758.009554,9788.532751,9766.56746,08:05:00,08:25:00
2020-04-23,08:30:00,Bullish,9950.277173,9900.641318,9953.700335,9883.81077,9950.277173,9922.321347,9899.785528,08:05:00,08:25:00
2020-04-24,08:30:00,Bearish,9848.723356,9863.842323,9889.516041,9843.303349,9848.723356,9883.525507,9857.851789,08:05:00,08:25:00
2020-04-27,08:30:00,Bearish,10078.075234,10107.457377,10109.739486,10077.504707,10078.075234,10134.272149,10102.607897,08:05:00,08:25:00
2020-04-28,08:30:00,Bearish,10140.262683,10159.090076,10161.372184,10109.454222,10140.262683,10175.350097,10158.804813,08:05:00,08:25:00
2020-04-29,08:30:00,Bearish,10095.761573,10109.739486,10114.303702,10080.357342,10095.761573,10143.685846,10108.883695,08:05:00,08:25:00
2020-04-30,08:30:00,Bearish,10240.675446,10287.458664,10289.455509,10236.681756,10240.675446,10290.026036,10238.678601,08:05:00,08:25:00
2020-05-01,08:30:00,Bullish,10087.48893,10031.006751,10087.774194,10018.455156,10087.48893,10055.254151,10012.749886,08:05:00,08:25:00
2020-05-04,08:30:00,Bullish,9904.349744,9893.224467,9912.622387,9870.688648,9904.349744,9908.343434,9869.547594,08:05:00,08:25:00
2020-05-05,08:30:00,Bullish,10190.469064,10163.654293,10203.87645,10149.961643,10190.469064,10181.340631,10156.807968,08:05:00,08:25:00
2020-05-06,08:30:00,Bullish,10272.910224,10255.223886,10286.602874,10237.82281,10272.910224,10265.778636,10244.098608,08:05:00,08:25:00
2020-05-07,08:30:00,Bullish,10374.178777,10368.188243,10393.861961,10353.925067,10374.178777,10375.034568,10361.056655,08:05:00,08:25:00
2020-05-08,08:30:00,Bearish,10423.529368,10450.34414,10460.89889,10413.259881,10423.529368,10489.99577,10448.062032,08:05:00,08:25:00
2020-05-11,08:30:00,Bullish,10473.165222,10448.917822,10475.44733,10437.792545,10473.165222,10450.629403,10430.94622,08:05:00,08:25:00
2020-05-12,08:30:00,Bearish,10616.08225,10634.62438,10663.72126,10611.23277,10616.08225,10642.897022,10616.652777,08:05:00,08:25:00
2020-05-13,08:30:00,Bearish,10353.35454,10408.695664,10430.94622,10351.642959,10353.35454,10420.961996,10366.476662,08:05:00,08:25:00
2020-05-14,08:30:00,Bullish,10203.87645,10194.17749,10228.979641,10183.052213,10203.87645,10203.02066,10177.346942,08:05:00,08:25:00
2020-05-15,08:30:00,Bullish,10232.402803,10226.127006,10266.349163,10220.421735,10232.402803,10235.540702,10184.47853,08:05:00,08:25:00
2020-05-18,08:30:00,Bearish,10559.029545,10576.145356,10584.703262,10551.327429,10559.029545,10590.97906,10568.157977,08:05:00,08:25:00
2020-05-19,08:30:00,Bullish,10650.599138,10642.326495,10674.27601,10627.778055,10650.599138,10656.874935,10637.191752,08:05:00,08:25:00
2020-05-20,08:30:00,Bullish,10744.450839,10728.190818,10760.71086,10728.190818,10744.450839,10735.037142,10722.77081,08:05:00,08:25:00
2020-05-22,08:30:00,Bearish,10672.849693,10678.2697,10689.965505,10656.019145,10672.849693,10693.388667,10669.997058,08:05:00,08:25:00
2020-05-26,08:30:00,Bearish,10882.518387,10907.051051,10919.602646,10873.960481,10882.518387,10918.176328,10903.627888,08:05:00,08:25:00
2020-05-27,08:30:00,Bearish,10675.702328,10681.692862,10709.078161,10663.150733,10675.702328,10721.91502,10678.554963,08:05:00,08:25:00
2020-05-28,08:30:00,Bullish,10727.62029,10706.510789,10747.588738,10705.654999,10727.62029,10713.07185,10671.138112,08:05:00,08:25:00
2020-05-29,08:30:00,Bullish,10776.400354,10773.262455,10799.791963,10751.86769,10776.400354,10793.516166,10771.550874,08:05:00,08:25:00
2020-06-01,08:30:00,Bullish,10883.659441,10863.120467,10897.066827,10846.575182,10883.659441,10869.111001,10847.145709,08:05:00,08:25:00
2020-06-02,08:30:00,Bearish,10937.574248,10958.969013,10960.395331,10922.740545,10937.574248,10968.953236,10956.116378,08:05:00,08:25:00
2020-06-03,08:30:00,Bullish,11046.544916,11042.265964,11063.375465,11020.871199,11046.544916,11053.676505,11018.874354,08:05:00,08:25:00
2020-06-04,08:30:00,Bullish,11051.964924,11046.83018,11060.808093,11033.708058,11051.964924,11053.961768,11030.570159,08:05:00,08:25:00
2020-06-08,08:30:00,Bearish,11190.317735,11193.170371,11201.443013,11175.769295,11190.317735,11215.420926,11186.324046,08:05:00,08:25:00
2020-06-09,08:30:00,Bullish,11259.066246,11247.940968,11273.614686,11241.665171,11259.066246,11254.787293,11235.104109,08:05:00,08:25:00
2020-06-10,08:30:00,Bearish,11442.775959,11454.471764,11473.013893,11441.349641,11442.775959,11459.606507,11444.772804,08:05:00,08:25:00
2020-06-11,08:30:00,Bullish,11327.529493,11327.244229,11358.623218,11305.564201,11327.529493,11347.212677,11321.253695,08:05:00,08:25:00
2020-06-12,08:30:00,Bullish,11188.891418,11178.621931,11194.881952,11154.945058,11188.891418,11181.759829,11138.9703,08:05:00,08:25:00
2020-06-15,08:30:00,Bearish,10840.237493,10866.803202,10901.081536,10821.955715,10840.237493,10884.513675,10850.520993,08:05:00,08:25:00
2020-06-16,08:30:00,Bearish,11377.264727,11399.545644,11407.829575,11369.266449,11377.264727,11415.256547,11388.405185,08:05:00,08:25:00
2020-06-17,08:30:00,Bearish,11427.82527,11429.253533,11432.96702,11398.403033,11427.82527,11448.106617,11419.255686,08:05:00,08:25:00
2020-06-18,08:30:00,Bullish,11398.11738,11375.265157,11402.402172,11369.266449,11398.11738,11388.976491,11366.695574,08:05:00,08:25:00
2020-06-19,08:30:00,Bearish,11532.659841,11538.372897,11540.372466,11513.235452,11532.659841,11554.655106,11514.378063,08:05:00,08:25:00
2020-06-22,08:30:00,Bullish,11416.970464,11415.827853,11432.395714,11410.114797,11416.970464,11430.681797,11415.256547,08:05:00,08:25:00
2020-06-23,08:30:00,Bearish,11614.927843,11633.780927,11635.209191,11609.214787,11614.927843,11652.919663,11631.495704,08:05:00,08:25:00
2020-06-24,08:30:00,Bullish,11636.637454,11617.213065,11643.207469,11611.214357,11636.637454,11634.637885,11599.788245,08:05:00,08:25:00
2020-06-25,08:30:00,Bullish,11428.396575,11422.683519,11445.821395,11409.829144,11428.396575,11442.679214,11417.827422,08:05:00,08:25:00
2020-06-26,08:30:00,Bearish,11502.380646,11509.236313,11520.091119,11475.529284,11502.380646,11515.520674,11501.523688,08:05:00,08:25:00
2020-06-29,08:30:00,Bearish,11211.586112,11239.294432,11254.719683,11207.015668,11211.586112,11252.43446,11235.580946,08:05:00,08:25:00
2020-06-30,08:30:00,Bullish,11394.403894,11368.40949,11409.257839,11361.268171,11394.403894,11376.693421,11358.12599,08:05:00,08:25:00
2020-07-01,08:30:00,Bullish,11625.782649,11596.074759,11646.920955,11586.362565,11625.782649,11608.072176,11586.93387,08:05:00,08:25:00
2020-07-02,08:30:00,Bullish,11877.157098,11847.163556,11885.155376,11845.163987,11877.157098,11855.73314,11844.878334,08:05:00,08:25:00
2020-07-06,08:30:00,Bullish,11979.706448,11963.709892,11989.418643,11963.138586,11979.706448,11982.277323,11958.853795,08:05:00,08:25:00
2020-07-07,08:30:00,Bullish,12127.67459,12088.254506,12131.673729,12069.115769,12127.67459,12088.254506,12076.542742,08:05:00,08:25:00
2020-07-08,08:30:00,Bullish,12118.248048,12081.398839,12121.390229,12073.400561,12118.248048,12083.112756,12063.974019,08:05:00,08:25:00
2020-07-09,08:30:00,Bullish,12274.214468,12264.787926,12280.784482,12249.933981,12274.214468,12267.644454,12257.360954,08:05:00,08:25:00
2020-07-10,08:30:00,Bearish,12217.369564,12264.787926,12282.498399,12212.227814,12217.369564,12283.64101,12260.503134,08:05:00,08:25:00
2020-07-13,08:30:00,Bullish,12509.878015,12497.594945,12528.731098,12488.168403,12509.878015,12505.30757,12489.311014,08:05:00,08:25:00
2020-07-14,08:30:00,Bullish,12089.968422,11989.13299,12105.964978,11975.136003,12089.968422,12005.415198,11955.997267,08:05:00,08:25:00
2020-07-15,08:30:00,Bearish,12237.079606,12254.218773,12269.358371,12217.94087,12237.079606,12264.216621,12219.940439,08:05:00,08:25:00
2020-07-16,08:30:00,Bearish,12050.262685,12078.827964,12110.535423,12050.262685,12050.262685,12091.111034,12073.114908,08:05:00,08:25:00
2020-07-20,08:30:00,Bullish,12183.662535,12179.377744,12208.514328,12170.236855,12183.662535,12201.087355,12179.663397,08:05:00,08:25:00
2020-07-21,08:30:00,Bearish,12551.868974,12570.436405,12571.864669,12527.588487,12551.868974,12584.147738,12553.582891,08:05:00,08:25:00
2020-07-23,08:30:00,Bearish,12349.912456,12388.761234,12391.046457,12339.05765,12349.912456,12411.613457,12381.905567,08:05:00,08:25:00
2020-07-24,08:30:00,Bearish,11890.011474,11900.86628,11920.005016,11860.303584,11890.011474,11935.430266,11894.867571,08:05:00,08:25:00
2020-07-27,08:30:00,Bullish,12067.687505,12050.833991,12075.40013,12013.127824,12067.687505,12064.259672,12043.407019,08:05:00,08:25:00
2020-07-28,08:30:00,Bearish,12125.389368,12147.098979,12165.095105,12103.679756,12125.389368,12152.240729,12132.530687,08:05:00,08:25:00
2020-07-29,08:30:00,Bullish,12110.535423,12098.823659,12121.104576,12085.112325,12110.535423,12119.961965,12098.538006,08:05:00,08:25:00
2020-07-30,08:30:00,Bullish,12113.963256,12073.400561,12131.673729,12056.261394,12113.963256,12079.399269,12047.406158,08:05:00,08:25:00
2020-07-31,08:30:00,Bearish,12381.048609,12449.605277,12456.460944,12371.622067,12381.048609,12465.030528,12444.74918,08:05:00,08:25:00
2020-08-03,08:30:00,Bullish,12586.718613,12554.154196,12596.145155,12546.441571,12586.718613,12561.866821,12536.158071,08:05:00,08:25:00
