date,time,setup_type,candle_830_open,candle_830_high,candle_830_low,candle_830_close,next_candle_open,next_candle_high,next_candle_low,next_candle_close,prev5_max_high,prev5_min_low,year
2018-08-01,08:30:00,bullish_830_to_bearish_breakdown,8460.622551,8474.003168,8459.168136,8469.058157,8469.34904,8471.094338,8451.314295,8452.76871,8463.240498,8458.295487,2018
2018-08-09,08:30:00,bearish_830_to_bullish_breakout,8699.437483,8700.310132,8695.656004,8698.855717,8698.855717,8705.255143,8697.110419,8704.96426,8700.310132,8696.819536,2018
2018-08-10,08:30:00,bearish_830_to_bullish_breakout,8637.77029,8638.933822,8632.534396,8633.697928,8633.988811,8645.333247,8633.697928,8643.297066,8640.67912,8634.570577,2018
2018-08-15,08:30:00,bearish_830_to_bullish_breakout,8607.809342,8610.136406,8601.700799,8604.027863,8604.318746,8612.46347,8604.027863,8609.845523,8608.681991,8602.864331,2018
2018-09-06,08:30:00,bullish_830_to_bearish_breakdown,8761.104676,8771.867347,8760.52291,8770.412932,8770.122049,8770.994698,8756.741431,8759.359378,8766.631453,8759.941144,2018
2018-09-10,08:30:00,bullish_830_to_bearish_breakdown,8692.747174,8699.437483,8689.256578,8696.528653,8696.23777,8697.401302,8679.948323,8679.948323,8693.32894,8689.547461,2018
2018-10-03,08:30:00,bullish_830_to_bearish_breakdown,8909.84016,8918.535514,8906.651863,8915.637063,8915.637063,8915.926908,8904.912792,8905.782328,8913.897992,8909.550315,2018
2018-10-05,08:30:00,bullish_830_to_bearish_breakdown,8706.948549,8710.426691,8696.224278,8707.818085,8707.818085,8711.586072,8699.992265,8701.441491,8709.847001,8701.731336,2018
2018-10-15,08:30:00,bearish_830_to_bullish_breakout,8287.83245,8290.730902,8270.441741,8275.948799,8275.658954,8300.005947,8275.079264,8299.426257,8296.527805,8286.962915,2018
2018-10-29,08:30:00,bullish_830_to_bearish_breakdown,8060.593847,8079.723627,8059.434466,8075.086104,8075.37595,8076.53533,8053.347718,8055.956324,8072.767343,8058.854776,2018
2018-11-21,08:30:00,bearish_830_to_bullish_breakout,7675.099786,7678.577928,7663.50598,7668.433348,7668.433348,7696.548328,7668.433348,7695.099102,7676.838857,7661.766909,2018
2018-11-27,08:30:00,bearish_830_to_bullish_breakout,7705.823373,7713.359347,7702.345231,7704.374147,7704.374147,7723.214083,7704.374147,7720.025786,7710.460896,7701.18585,2018
2018-11-29,08:30:00,bearish_830_to_bullish_breakout,7991.320854,7995.088841,7984.94426,7987.842712,7987.842712,8001.755279,7986.103641,7997.407602,7992.480234,7982.335654,2018
2018-12-03,08:30:00,bullish_830_to_bearish_breakdown,8230.443109,8240.58769,8228.993883,8235.080632,8234.790787,8235.370477,8212.182864,8212.472709,8233.921251,8224.936051,2018
2018-12-04,08:30:00,bearish_830_to_bullish_breakout,8150.735691,8155.952904,8148.706775,8150.445846,8150.445846,8160.010736,8148.99662,8158.56151,8155.952904,8148.127084,2018
2018-12-06,08:30:00,bearish_830_to_bullish_breakout,7723.214083,7735.387579,7712.779657,7722.924237,7722.924237,7742.343863,7722.054702,7738.575876,7733.648508,7720.025786,2018
2018-12-27,08:30:00,bearish_830_to_bullish_breakout,7157.418882,7162.9046,7123.638406,7147.024889,7146.158723,7170.122651,7146.158723,7168.679041,7161.749712,7143.848947,2018
2019-01-04,08:30:00,bullish_830_to_bearish_breakdown,7229.599387,7237.394882,7219.782838,7231.620441,7231.331719,7231.331719,7208.233958,7218.050506,7238.54977,7227.867055,2019
2019-01-29,08:30:00,bullish_830_to_bearish_breakdown,7746.411803,7747.277969,7740.059919,7746.989247,7747.277969,7748.144136,7737.461421,7738.905031,7752.186244,7744.679471,2019
2019-02-13,08:30:00,bullish_830_to_bearish_breakdown,8139.073751,8141.383527,8134.165477,8140.228639,8140.228639,8141.960971,8132.433144,8133.588033,8142.827137,8135.609087,2019
2019-02-26,08:30:00,bullish_830_to_bearish_breakdown,8200.282819,8208.078314,8199.705375,8204.324928,8204.61365,8205.479816,8193.642213,8194.797101,8201.148985,8195.085823,2019
2019-03-01,08:30:00,bullish_830_to_bearish_breakdown,8263.22422,8271.308436,8260.336999,8265.822718,8265.533996,8265.533996,8255.140003,8258.027223,8269.287382,8262.646776,2019
2019-03-08,08:30:00,bearish_830_to_bullish_breakout,8026.850952,8028.863991,8018.511217,8021.674565,8021.09941,8034.903109,8019.373948,8033.177647,8030.877031,8023.400027,2019
2019-04-04,08:30:00,bearish_830_to_bullish_breakout,8706.683126,8710.421628,8704.38251,8705.532818,8705.532818,8717.611054,8704.670087,8716.748323,8713.584976,8704.957664,2019
2019-04-22,08:30:00,bearish_830_to_bullish_breakout,8829.478531,8832.929456,8824.014567,8825.74003,8826.027607,8834.654919,8826.027607,8832.641879,8832.066725,8828.6158,2019
2019-04-24,08:30:00,bearish_830_to_bullish_breakout,9012.66512,9015.253313,9008.063887,9011.802389,9011.802389,9020.717278,9011.227235,9020.429701,9016.691199,9010.364503,2019
2019-05-15,08:30:00,bearish_830_to_bullish_breakout,8474.32086,8482.085441,8469.719627,8471.157512,8471.445089,8492.725792,8471.445089,8486.399097,8476.046322,8462.530201,2019
2019-05-16,08:30:00,bearish_830_to_bullish_breakout,8649.455291,8654.056524,8640.827979,8645.429212,8645.429212,8658.082603,8643.128595,8656.644717,8651.180753,8642.265864,2019
2019-06-14,08:30:00,bullish_830_to_bearish_breakdown,8599.416882,8606.031154,8596.253534,8600.56719,8600.279613,8604.018115,8594.815649,8596.541111,8609.194502,8597.978997,2019
2019-07-01,08:30:00,bullish_830_to_bearish_breakdown,8984.993835,8995.310544,8984.420685,8993.877668,8993.591093,8996.456845,8978.975755,8979.835481,8991.011915,8983.274384,2019
2019-08-26,08:30:00,bearish_830_to_bullish_breakout,8661.163802,8663.169829,8649.414216,8653.139695,8653.139695,8670.33421,8647.40819,8670.33421,8664.029554,8658.298049,2019
2019-08-28,08:30:00,bullish_830_to_bearish_breakdown,8644.829012,8658.298049,8642.53641,8646.548464,8646.548464,8649.700792,8633.366002,8637.091481,8647.121614,8638.810932,2019
2019-09-12,08:30:00,bearish_830_to_bullish_breakout,9098.477634,9099.33736,9084.148872,9093.89243,9093.605855,9108.794343,9092.459554,9105.642016,9101.056812,9095.325307,2019
2019-09-17,08:30:00,bearish_830_to_bullish_breakout,9008.930053,9011.502645,9001.783965,9005.214088,9004.928244,9014.932767,9003.78487,9011.502645,9009.787584,9003.78487,2019
2019-09-25,08:30:00,bullish_830_to_bearish_breakdown,8835.42304,8842.854971,8831.421231,8836.566414,8836.28057,8839.139005,8829.420326,8831.135387,8839.139005,8832.850448,2019
2019-10-24,08:30:00,bullish_830_to_bearish_breakdown,9094.397264,9102.686726,9093.25389,9095.540638,9095.254795,9096.684012,9087.822863,9088.966237,9096.684012,9089.823768,2019
2019-11-14,08:30:00,bearish_830_to_bullish_breakout,9423.688993,9425.118211,9418.829653,9421.688088,9421.973932,9429.12002,9421.116401,9425.118211,9424.26068,9419.687184,2019
2019-11-22,08:30:00,bullish_830_to_bearish_breakdown,9481.429383,9483.716131,9477.427574,9482.286914,9482.286914,9483.716131,9470.281486,9472.854078,9488.575471,9480.000165,2019
2019-11-26,08:30:00,bullish_830_to_bearish_breakdown,9581.474613,9589.192388,9577.758647,9586.048109,9586.048109,9587.477327,9575.186056,9577.18696,9584.618892,9580.331239,2019
2019-12-12,08:30:00,bearish_830_to_bullish_breakout,9595.545856,9598.396075,9590.415463,9594.690791,9594.120747,9600.106206,9588.990354,9599.821184,9599.25114,9594.120747,2019
2019-12-17,08:30:00,bullish_830_to_bearish_breakdown,9822.993299,9826.983605,9818.432949,9823.563342,9823.848364,9826.128539,9820.428102,9820.713124,9828.123692,9820.998146,2019
2020-02-07,08:30:00,bearish_830_to_bullish_breakout,10729.647828,10731.357959,10714.541669,10716.536822,10716.536822,10738.483505,10716.536822,10735.633287,10730.787915,10720.527128,2020
2020-02-11,08:30:00,bullish_830_to_bearish_breakdown,10918.332297,10923.747713,10912.346838,10918.617319,10918.617319,10918.902341,10900.660942,10903.796182,10921.182516,10916.907188,2020
2020-02-13,08:30:00,bearish_830_to_bullish_breakout,10887.549937,10894.960505,10875.579019,10880.994434,10881.279456,10911.491773,10880.994434,10910.636707,10892.110286,10885.839805,2020
2020-02-18,08:30:00,bearish_830_to_bullish_breakout,10926.312909,10930.588237,10915.767101,10922.037581,10922.037581,10945.694396,10921.182516,10940.564002,10932.298368,10920.32745,2020
2020-04-21,08:30:00,bearish_830_to_bullish_breakout,9847.867565,9852.146518,9837.027551,9842.447558,9843.303349,9868.691803,9842.732822,9864.41285,9851.290728,9839.594923,2020
2020-05-06,08:30:00,bearish_830_to_bullish_breakout,10255.223886,10260.929156,10237.82281,10251.800723,10251.800723,10267.204954,10242.101763,10262.926001,10255.223886,10244.383871,2020
2020-05-07,08:30:00,bullish_830_to_bearish_breakdown,10368.188243,10380.739839,10364.765081,10368.75877,10368.75877,10369.044034,10353.925067,10363.90929,10374.178777,10364.194554,2020
2020-05-18,08:30:00,bullish_830_to_bearish_breakdown,10576.145356,10584.703262,10559.314808,10578.712728,10578.427465,10579.283255,10555.321119,10557.88849,10582.991681,10568.157977,2020
2020-06-01,08:30:00,bearish_830_to_bullish_breakout,10863.120467,10871.107846,10846.575182,10855.988879,10855.703615,10888.508921,10855.703615,10888.508921,10869.111001,10862.264676,2020
2020-06-26,08:30:00,bullish_830_to_bearish_breakdown,11509.236313,11519.805466,11499.238465,11517.234591,11516.663285,11520.091119,11494.953674,11498.381507,11514.378063,11501.523688,2020
2020-06-29,08:30:00,bullish_830_to_bearish_breakdown,11239.294432,11254.719683,11237.866168,11242.436613,11242.15096,11243.293571,11218.156126,11219.298737,11252.43446,11236.152252,2020
2020-07-15,08:30:00,bullish_830_to_bearish_breakdown,12254.218773,12268.21576,12245.077884,12255.93269,12256.218343,12260.217482,12235.651342,12239.650481,12264.216621,12239.936134,2020
2020-07-28,08:30:00,bullish_830_to_bearish_breakdown,12147.098979,12165.095105,12142.814187,12148.527243,12148.24159,12157.668132,12120.53327,12123.961104,12149.669854,12132.530687,2020
2020-07-29,08:30:00,bearish_830_to_bullish_breakout,12098.823659,12104.536714,12092.253645,12097.109742,12096.538436,12114.248909,12085.112325,12112.24934,12108.821506,12098.538006,2020
2020-08-13,08:30:00,bearish_830_to_bullish_breakout,12766.96552,12776.106409,12756.68202,12761.538117,12761.538117,12802.672118,12760.681159,12794.388187,12779.534243,12761.252464,2020
2020-08-14,08:30:00,bullish_830_to_bearish_breakdown,12786.961215,12790.389048,12771.250312,12787.246868,12786.961215,12797.244715,12764.108992,12768.679437,12788.960784,12778.677284,2020
2020-09-08,08:30:00,bearish_830_to_bullish_breakout,12749.5407,12767.822478,12729.259353,12733.544144,12733.258492,12830.666091,12730.973269,12812.09866,12790.103396,12748.112436,2020
2020-09-16,08:30:00,bearish_830_to_bullish_breakout,13100.634535,13112.931304,13094.057194,13097.48885,13097.202879,13115.505047,13096.058994,13107.497848,13105.496049,13089.481652,2020
2020-09-18,08:30:00,bullish_830_to_bearish_breakdown,12714.859154,12737.164921,12712.857355,12719.148725,12719.720668,12722.580381,12681.972446,12682.830361,12740.024635,12708.567784,2020
2020-09-21,08:30:00,bearish_830_to_bullish_breakout,12305.634121,12324.794202,12285.902096,12290.477638,12291.049581,12345.09817,12291.049581,12343.668313,12312.783405,12291.907495,2020
2020-10-21,08:30:00,bearish_830_to_bullish_breakout,13349.143658,13366.30194,13332.271347,13347.141858,13347.42783,13369.733597,13343.710202,13365.444026,13357.722799,13339.706603,2020
2020-10-30,08:30:00,bearish_830_to_bullish_breakout,12864.422182,12877.290894,12845.548071,12855.843041,12854.985127,12887.01392,12851.267499,12881.294493,12866.13801,12848.407785,2020
2020-11-03,08:30:00,bullish_830_to_bearish_breakdown,12748.031833,12758.040831,12742.884349,12750.033633,12749.46169,12755.75306,12734.305208,12734.305208,12749.747662,12736.021036,2020
2020-11-12,08:30:00,bullish_830_to_bearish_breakdown,13632.255317,13646.267914,13627.393803,13633.113231,13633.685173,13642.264315,13601.942351,13603.372208,13632.827259,13614.525091,2020
2020-11-13,08:30:00,bullish_830_to_bearish_breakdown,13600.512494,13622.818261,13596.794866,13613.953149,13613.953149,13619.958548,13591.933353,13597.938752,13615.954948,13600.226523,2020
2020-11-16,08:30:00,bullish_830_to_bearish_breakdown,13629.967546,13641.4064,13618.814662,13633.971145,13633.399202,13639.118629,13600.798466,13603.944151,13651.70137,13617.956748,2020
2020-12-08,08:30:00,bullish_830_to_bearish_breakdown,14386.647797,14394.369024,14383.502112,14393.797081,14394.369024,14398.372623,14379.784484,14379.784484,14388.935568,14382.358226,2020
2020-12-10,08:30:00,bearish_830_to_bullish_breakout,14029.469553,14042.052293,14020.890411,14024.894011,14024.036097,14044.626035,14019.460555,14037.762722,14032.901209,14017.744726,2020
2020-12-15,08:30:00,bullish_830_to_bearish_breakdown,14364.85387,14373.142715,14354.278447,14369.141203,14369.427026,14377.71587,14350.84858,14351.991869,14370.570315,14363.996403,2020
2020-12-23,08:30:00,bullish_830_to_bearish_breakdown,14535.775566,14546.636811,14529.773299,14539.491255,14539.205433,14540.0629,14520.91281,14521.198632,14540.348722,14530.630766,2020
2020-12-30,08:30:00,bearish_830_to_bullish_breakout,14744.997442,14750.713887,14736.136953,14741.567575,14740.995931,14757.57362,14740.710108,14752.714642,14747.569842,14742.425042,2020
2021-01-06,08:30:00,bullish_830_to_bearish_breakdown,14403.439872,14433.451206,14384.00396,14428.020584,14427.734761,14435.16614,14373.714359,14394.579382,14422.018317,14396.86596,2021
2021-01-08,08:30:00,bearish_830_to_bullish_breakout,14884.478692,14894.482471,14870.473403,14882.763759,14882.763759,14906.772827,14880.763003,14902.771315,14889.051848,14868.472647,2021
2021-01-19,08:30:00,bullish_830_to_bearish_breakdown,14744.425797,14767.577398,14742.425042,14761.003487,14760.717665,14762.432598,14735.565308,14740.138464,14757.001976,14742.996686,2021
2021-01-29,08:30:00,bullish_830_to_bearish_breakdown,14989.08963,15013.098698,14983.087363,14993.662786,14994.520253,15006.238964,14978.80003,14980.514963,15015.95692,14981.086608,2021
2021-02-16,08:30:00,bearish_830_to_bullish_breakout,15818.259933,15824.548022,15800.253132,15815.973355,15815.973355,15836.838378,15812.257666,15835.409267,15832.265223,15813.115133,2021
2021-03-09,08:30:00,bearish_830_to_bullish_breakout,14416.01605,14442.311695,14411.442894,14412.872005,14413.157828,14438.024362,14392.578627,14438.024362,14425.162361,14385.147249,2021
2021-03-25,08:30:00,bearish_830_to_bullish_breakout,14549.473956,14554.050162,14516.582478,14528.595018,14528.022992,14563.774599,14523.160774,14563.202573,14555.194213,14535.173313,2021
2021-03-30,08:30:00,bullish_830_to_bearish_breakdown,14727.945978,14744.820737,14721.939708,14738.528454,14739.386492,14740.816557,14701.06077,14702.490834,14741.102569,14725.943888,2021
2021-03-31,08:30:00,bearish_830_to_bullish_breakout,14836.058837,14836.916876,14821.186169,14822.902246,14822.902246,14843.209159,14818.898066,14842.637133,14840.063017,14832.912696,2021
2021-04-05,08:30:00,bullish_830_to_bearish_breakdown,15352.026029,15366.898697,15348.307861,15364.324581,15364.896607,15366.612684,15340.871527,15347.449823,15364.324581,15351.454003,2021
2021-04-08,08:30:00,bearish_830_to_bullish_breakout,15703.821841,15708.398046,15685.803031,15697.815571,15698.101584,15716.120394,15689.807211,15714.976342,15710.686149,15691.237275,2021
2021-04-22,08:30:00,bullish_830_to_bearish_breakdown,15903.458814,15916.04338,15891.732287,15904.602865,15904.316852,15906.318942,15892.590325,15893.162351,15918.331482,15902.314762,2021
2021-04-29,08:30:00,bullish_830_to_bearish_breakdown,16064.770064,16086.221029,16064.770064,16078.784694,16078.498681,16079.642733,16051.041447,16055.617653,16071.34836,16058.191769,2021
2021-04-30,08:30:00,bearish_830_to_bullish_breakout,15848.544346,15852.548526,15834.243703,15843.682127,15843.396114,15871.425374,15840.249973,15865.133091,15859.98486,15844.540166,2021
2021-05-24,08:30:00,bearish_830_to_bullish_breakout,15454.990657,15459.280849,15441.834065,15447.554322,15447.268309,15464.715094,15437.25786,15463.857055,15456.992747,15447.554322,2021
2021-05-25,08:30:00,bearish_830_to_bullish_breakout,15674.934542,15678.65271,15666.926182,15672.074414,15671.788401,15695.813481,15671.502388,15690.665249,15680.940812,15672.64644,2021
2021-05-27,08:30:00,bullish_830_to_bearish_breakdown,15656.62972,15668.070234,15651.481488,15666.64017,15666.354157,15666.354157,15646.333257,15648.907373,15672.074414,15654.341617,2021
2021-05-28,08:30:00,bearish_830_to_bullish_breakout,15677.508658,15688.091134,15672.074414,15676.364607,15675.792581,15689.235185,15674.64853,15681.798851,15678.080684,15665.496118,2021
2021-05-31,08:30:00,bearish_830_to_bullish_breakout,15648.049334,15650.337437,15646.047244,15646.905283,15646.905283,15650.62345,15646.905283,15649.765411,15648.62136,15646.047244,2021
2021-06-10,08:30:00,bullish_830_to_bearish_breakdown,15823.375214,15833.95769,15815.93888,15829.095471,15830.811549,15832.241613,15806.786469,15810.218623,15833.099651,15819.085022,2021
2021-06-21,08:30:00,bullish_830_to_bearish_breakdown,16086.537724,16109.719648,16075.376058,16107.716272,16108.002468,16109.147255,16055.628493,16056.200886,16103.137126,16081.958579,2021
2021-06-30,08:30:00,bullish_830_to_bearish_breakdown,16666.658205,16678.678462,16658.072307,16670.378761,16670.664957,16672.382137,16652.634572,16657.499914,16667.516795,16658.072307,2021
2021-07-07,08:30:00,bullish_830_to_bearish_breakdown,17024.403938,17038.713767,17014.387057,17027.265904,17026.693511,17031.845049,17003.797784,17006.087356,17032.131246,17014.100861,2021
2021-07-09,08:30:00,bearish_830_to_bullish_breakout,16820.918165,16826.928293,16809.470302,16817.770003,16817.483806,16838.662353,16815.194233,16837.517567,16829.217866,16816.052823,2021
2021-07-14,08:30:00,bearish_830_to_bullish_breakout,17136.306803,17146.60988,17116.273042,17133.158641,17133.444837,17143.461718,17131.727658,17142.603128,17142.030735,17132.586247,2021
2021-07-20,08:30:00,bullish_830_to_bearish_breakdown,16704.149958,16714.739231,16698.139829,16706.43953,16706.153334,16707.011924,16666.372008,16673.240726,16706.725727,16693.560684,2021
2021-08-04,08:30:00,bearish_830_to_bullish_breakout,17223.024369,17232.468856,17215.583258,17216.155651,17216.728044,17239.909967,17211.290309,17229.893087,17223.310565,17201.845821,2021
2021-09-01,08:30:00,bearish_830_to_bullish_breakout,17893.010577,17903.027458,17883.852287,17892.438184,17892.151988,17921.630236,17887.859039,17920.199253,17897.01733,17888.717629,2021
2021-09-20,08:30:00,bearish_830_to_bullish_breakout,17268.859774,17269.432501,17222.182537,17227.050715,17228.482532,17304.941565,17225.618898,17304.368839,17294.346119,17266.568867,2021
2021-09-24,08:30:00,bearish_830_to_bullish_breakout,17418.34148,17423.782385,17401.732402,17408.032397,17408.032397,17435.236922,17407.45967,17428.936927,17419.486934,17405.455126,2021
2021-10-01,08:30:00,bullish_830_to_bearish_breakdown,16849.623725,16878.832794,16846.187364,16874.250979,16875.11007,16878.260067,16835.019191,16836.737371,16857.355538,16844.469184,2021
2021-10-04,08:30:00,bearish_830_to_bullish_breakout,16843.037367,16845.614637,16824.423744,16834.1601,16833.873737,16861.078262,16833.873737,16851.628269,16844.18282,16831.58283,2021
2021-10-06,08:30:00,bearish_830_to_bullish_breakout,16634.278432,16639.14661,16622.251168,16631.701161,16632.273888,16669.501133,16627.40571,16668.928406,16647.737513,16629.982981,2021
2021-10-07,08:30:00,bearish_830_to_bullish_breakout,17046.928123,17054.659935,17020.582688,17043.205398,17043.491762,17072.414467,17036.046313,17072.414467,17048.35994,17031.464498,2021
2021-10-13,08:30:00,bearish_830_to_bullish_breakout,16891.719148,16900.596414,16875.396433,16877.687341,16877.687341,16915.487312,16873.678253,16914.341858,16900.882778,16875.11007,2021
2021-10-18,08:30:00,bearish_830_to_bullish_breakout,17269.432501,17280.314311,17253.39615,17259.409781,17259.123418,17285.468853,17252.250696,17282.318855,17273.441589,17259.982508,2021
2021-10-21,08:30:00,bullish_830_to_bearish_breakdown,17578.704997,17601.327707,17574.123182,17595.027712,17595.314075,17599.89589,17566.964096,17569.541367,17585.577719,17577.273179,2021
2021-11-16,08:30:00,bearish_830_to_bullish_breakout,18507.381573,18522.272471,18499.64976,18500.795214,18501.081577,18535.731551,18498.217943,18534.299734,18510.245207,18500.508851,2021
2021-11-17,08:30:00,bullish_830_to_bearish_breakdown,18688.363255,18696.667794,18682.92235,18689.795072,18690.081436,18692.94507,18670.895086,18671.18145,18688.363255,18680.631443,2021
2021-11-23,08:30:00,bullish_830_to_bearish_breakdown,18706.404151,18723.013229,18700.963246,18717.285961,18716.999597,18724.158683,18687.790528,18690.081436,18736.758673,18696.381431,2021
2021-12-03,08:30:00,bearish_830_to_bullish_breakout,18381.381667,18396.272565,18353.604415,18356.754413,18356.754413,18396.845292,18340.431698,18396.272565,18386.536209,18364.772589,2021
2021-12-06,08:30:00,bullish_830_to_bearish_breakdown,18022.854663,18052.922823,18011.400127,18037.459198,18037.745561,18037.745561,17964.150162,17968.445613,18032.018293,18014.263761,2021
2021-12-15,08:30:00,bullish_830_to_bearish_breakdown,18221.877241,18233.904505,18208.418161,18232.759051,18233.045415,18244.499952,18186.654541,18191.236355,18226.74542,18211.281795,2021
2021-12-17,08:30:00,bearish_830_to_bullish_breakout,17998.800136,18017.127395,17971.022884,17993.072868,17993.359231,18039.177378,17991.354687,18038.031925,18019.991029,17981.331967,2021
2021-12-20,08:30:00,bullish_830_to_bearish_breakdown,17843.877525,17859.913876,17817.245727,17857.050242,17857.336606,17875.663865,17818.677544,17822.113905,17854.759335,17823.259359,2021
2022-01-12,08:30:00,bearish_830_to_bullish_breakout,18256.813579,18272.563567,18243.068135,18253.377218,18253.663581,18297.190821,18252.231764,18284.304467,18281.440833,18256.813579,2022
2022-01-21,08:30:00,bearish_830_to_bullish_breakout,16890.287331,16894.582782,16845.901001,16879.691884,16879.405521,16936.964569,16879.119158,16931.2373,16892.578238,16833.587374,2022
2022-01-31,08:30:00,bullish_830_to_bearish_breakdown,16595.61937,16610.796632,16582.446653,16602.492092,16602.778456,16606.50118,16532.333054,16537.201232,16595.905734,16562.11485,2022
2022-02-15,08:30:00,bullish_830_to_bearish_breakdown,16577.292111,16583.87847,16562.97394,16579.296655,16579.583019,16593.614826,16557.819399,16560.396669,16607.932997,16570.419389,2022
2022-03-08,08:30:00,bullish_830_to_bearish_breakdown,15218.784039,15251.715833,15200.743144,15227.947669,15230.52494,15231.38403,15193.297695,15205.897685,15257.729465,15207.902229,2022
2022-03-11,08:30:00,bullish_830_to_bearish_breakdown,15705.315493,15709.610944,15681.260965,15705.888219,15705.029129,15719.633664,15693.860956,15694.433683,15731.947291,15701.592768,2022
2022-04-04,08:30:00,bullish_830_to_bearish_breakdown,17061.819021,17085.587185,17059.528113,17071.269013,17071.555377,17078.141736,17049.505393,17052.082664,17068.691743,17059.24175,2022
2022-05-06,08:30:00,bearish_830_to_bullish_breakout,14615.989037,14645.484469,14593.079963,14594.798144,14594.798144,14653.502645,14593.079963,14650.925374,14630.020845,14605.679954,2022
2022-05-11,08:30:00,bearish_830_to_bullish_breakout,14026.653115,14041.25765,13987.70769,14011.762217,14013.766761,14112.562142,14000.307681,14093.375793,14038.107652,14000.307681,2022
