entry_datetime,exit_datetime,signal,entry_price,stop_loss,tp1,tp2,tp3,tp4,tp5,tp6,tp7,tp8,tp9,exit_price,status,pnl,rr_achieved,year
2018-12-18 08:35:00,2018-01-02 08:35:00,SELL,7520.05374,7551.539543048881,7488.56793695112,7472.82503542668,7457.08213390224,7441.339232377799,7425.596330853359,7409.853429328919,7394.110527804479,7378.367626280038,7362.624724755598,7551.539543048881,sl_hit,-31.48580304888037,-1.0,2018
2018-12-21 10:55:00,2018-01-01 17:00:00,SELL,7141.250449,7264.26055849206,7018.24033950794,6956.7352847619095,6895.23023001588,6833.72517526985,6772.22012052382,6710.715065777789,6649.21001103176,6587.70495628573,6526.1999015397,7264.26055849206,sl_hit,-123.01010949206011,-1.0,2018
2018-12-27 08:45:00,2018-01-01 17:00:00,SELL,7108.913583,7160.320422612204,7057.506743387795,7031.803323581693,7006.09990377559,6980.396483969487,6954.693064163385,6928.989644357283,6903.286224551181,6877.582804745078,6851.879384938976,7160.320422612204,sl_hit,-51.40683961220475,-1.0,2018
2018-01-10 10:10:00,2018-01-01 17:00:00,BUY,7800.726082,7784.894667179527,7816.557496820474,7824.4732042307105,7832.388911640947,7840.304619051184,7848.220326461421,7856.136033871658,7864.0517412818945,7871.967448692131,7879.883156102368,7784.894667179527,sl_hit,-15.831414820473583,-1.0,2018
2018-01-12 09:00:00,2018-01-01 17:00:00,BUY,7883.319938,7872.467410033691,7894.172465966309,7899.598729949463,7905.024993932618,7910.451257915773,7915.877521898927,7921.303785882081,7926.730049865236,7932.156313848391,7937.582577831545,7872.467410033691,sl_hit,-10.852527966309026,-1.0,2018
2018-02-12 08:40:00,2018-01-01 17:00:00,BUY,7631.14508,7587.782774404101,7674.5073855959,7696.18853839385,7717.8696911918,7739.550843989749,7761.231996787699,7782.913149585649,7804.594302383599,7826.275455181549,7847.956607979499,7587.782774404101,sl_hit,-43.36230559589967,-1.0,2018
2018-02-12 08:40:00,2018-01-01 17:00:00,BUY,7631.14508,7564.351940265862,7697.938219734138,7731.334789601207,7764.731359468276,7798.1279293353455,7831.5244992024145,7864.921069069484,7898.317638936553,7931.714208803622,7965.110778670691,7564.351940265862,sl_hit,-66.7931397341381,-1.0,2018
2018-02-13 09:05:00,2018-01-01 17:00:00,BUY,7627.923334,7610.042066885426,7645.804601114574,7654.745234671862,7663.685868229149,7672.626501786435,7681.567135343723,7690.50776890101,7699.448402458297,7708.389036015584,7717.329669572871,7610.042066885426,sl_hit,-17.881267114574257,-1.0,2018
2018-02-13 09:05:00,2018-01-01 17:00:00,BUY,7627.923334,7602.134160701271,7653.712507298729,7666.607093948094,7679.501680597458,7692.396267246822,7705.290853896187,7718.185440545552,7731.0800271949165,7743.974613844281,7756.869200493646,7602.134160701271,sl_hit,-25.78917329872911,-1.0,2018
2018-02-16 09:40:00,2018-01-01 17:00:00,BUY,7989.344674,7968.240944486239,8010.448403513761,8021.000268270642,8031.552133027522,8042.103997784403,8052.655862541284,8063.207727298164,8073.759592055045,8084.311456811925,8094.863321568806,7968.240944486239,sl_hit,-21.10372951376121,-1.0,2018
2018-03-15 10:05:00,2018-01-01 17:00:00,BUY,8274.825835,8247.376398214215,8302.275271785784,8315.999990178676,8329.724708571568,8343.44942696446,8357.174145357352,8370.898863750244,8384.623582143136,8398.348300536029,8412.07301892892,8247.376398214215,sl_hit,-27.4494367857842,-1.0,2018
2018-03-27 10:40:00,2018-01-01 17:00:00,BUY,7929.287505,7908.842901282563,7949.732108717438,7959.954410576156,7970.176712434875,7980.3990142935945,7990.621316152313,8000.843618011031,8011.06591986975,8021.28822172847,8031.510523587188,7908.842901282563,sl_hit,-20.44460371743753,-1.0,2018
2018-04-03 10:05:00,2018-01-01 17:00:00,BUY,7554.857035,7512.525238919473,7597.188831080527,7618.354729120791,7639.520627161054,7660.686525201318,7681.852423241581,7703.018321281845,7724.184219322108,7745.350117362372,7766.516015402635,7512.525238919473,sl_hit,-42.331796080527056,-1.0,2018
2018-04-03 10:05:00,2018-01-11 15:05:00,BUY,7554.857035,7489.761779446483,7619.952290553517,7652.499918330275,7685.047546107034,7717.595173883792,7750.1428016605505,7782.690429437309,7815.238057214067,7847.785684990826,7880.333312767584,7880.333312767584,tp9_hit,325.4762777675842,5.0,2018
2018-04-03 10:05:00,2018-01-22 09:15:00,BUY,7554.857035,7455.032911904357,7654.681158095643,7704.593219643464,7754.505281191286,7804.417342739107,7854.329404286928,7904.24146583475,7954.153527382571,8004.065588930393,8053.977650478214,8053.977650478214,tp9_hit,499.12061547821395,5.0,2018
2018-04-04 09:15:00,2018-01-03 11:35:00,BUY,7464.970376,7416.218295533744,7513.7224564662565,7538.098496699385,7562.474536932513,7586.850577165641,7611.226617398769,7635.602657631897,7659.978697865025,7684.354738098154,7708.730778331282,7708.730778331282,tp9_hit,243.7604023312815,5.0,2018
2018-04-23 09:50:00,2018-01-01 17:00:00,BUY,7829.478292,7793.858248252328,7865.098335747672,7882.908357621507,7900.7183794953435,7918.52840136918,7936.338423243015,7954.148445116851,7971.958466990687,7989.7684888645235,8007.578510738359,7793.858248252328,sl_hit,-35.62004374767184,-1.0,2018
2018-05-04 03:00:00,2018-01-01 17:00:00,BUY,7776.655287,7759.713059542842,7793.597514457158,7802.068628185736,7810.5397419143155,7819.010855642895,7827.4819693714735,7835.953083100052,7844.4241968286315,7852.895310557211,7861.366424285789,7759.713059542842,sl_hit,-16.94222745715797,-1.0,2018
2018-05-04 03:00:00,2018-01-01 17:00:00,BUY,7776.655287,7755.335471298036,7797.975102701963,7808.635010552945,7819.294918403926,7829.954826254908,7840.6147341058895,7851.274641956871,7861.934549807853,7872.5944576588345,7883.254365509816,7755.335471298036,sl_hit,-21.319815701963307,-1.0,2018
2018-05-04 08:35:00,2018-01-01 17:00:00,BUY,7757.6857,7730.5291369108045,7784.8422630891955,7798.420544633793,7811.998826178391,7825.577107722989,7839.1553892675865,7852.733670812184,7866.311952356782,7879.89023390138,7893.468515445978,7730.5291369108045,sl_hit,-27.156563089195515,-1.0,2018
2018-06-19 09:45:00,2018-01-01 17:00:00,BUY,8367.539995,8348.325021316565,8386.754968683434,8396.362455525152,8405.969942366868,8415.577429208584,8425.184916050302,8434.79240289202,8444.399889733737,8454.007376575453,8463.614863417171,8348.325021316565,sl_hit,-19.214973683434437,-1.0,2018
2018-06-19 10:05:00,2018-01-01 17:00:00,BUY,8377.7209,8368.686789592946,8386.755010407054,8391.272065610581,8395.789120814108,8400.306176017635,8404.823231221162,8409.34028642469,8413.857341628216,8418.374396831743,8422.89145203527,8368.686789592946,sl_hit,-9.034110407053959,-1.0,2018
2018-06-27 09:45:00,2018-01-01 17:00:00,BUY,8303.254855,8295.675305616207,8310.834404383791,8314.624179075687,8318.413953767584,8322.20372845948,8325.993503151376,8329.783277843271,8333.573052535168,8337.362827227065,8341.15260191896,8295.675305616207,sl_hit,-7.579549383792255,-1.0,2018
2018-07-31 08:30:00,2018-01-01 17:00:00,BUY,8443.751338,8399.520324925752,8487.982351074248,8510.097857611372,8532.213364148496,8554.32887068562,8576.444377222744,8598.559883759868,8620.675390296992,8642.790896834116,8664.90640337124,8399.520324925752,sl_hit,-44.23101307424804,-1.0,2018
2018-07-31 08:30:00,2018-01-01 17:00:00,BUY,8443.751338,8391.084734796965,8496.417941203035,8522.751242804552,8549.08454440607,8575.41784600759,8601.751147609106,8628.084449210623,8654.417750812141,8680.75105241366,8707.084354015176,8391.084734796965,sl_hit,-52.666603203035265,-1.0,2018
2018-08-08 08:35:00,2018-01-01 17:00:00,BUY,8684.602451,8668.00478395576,8701.200118044242,8709.498951566362,8717.797785088484,8726.096618610605,8734.395452132725,8742.694285654845,8750.993119176967,8759.291952699088,8767.590786221208,8668.00478395576,sl_hit,-16.59766704424146,-1.0,2018
2018-08-17 08:35:00,2018-01-01 17:00:00,BUY,8587.738416,8555.142410680957,8620.334421319043,8636.632423978564,8652.930426638086,8669.228429297607,8685.526431957129,8701.82443461665,8718.122437276172,8734.420439935693,8750.718442595215,8555.142410680957,sl_hit,-32.59600531904289,-1.0,2018
2018-08-22 08:35:00,2018-01-01 17:00:00,BUY,8621.189959,8592.08447679668,8650.29544120332,8664.84818230498,8679.40092340664,8693.953664508299,8708.50640560996,8723.059146711621,8737.61188781328,8752.16462891494,8766.7173700166,8592.08447679668,sl_hit,-29.105482203320207,-1.0,2018
2018-09-17 10:10:00,2018-01-01 17:00:00,BUY,8703.760252,8693.308440348346,8714.212063651654,8719.43796947748,8724.663875303308,8729.889781129135,8735.115686954961,8740.341592780787,8745.567498606615,8750.793404432443,8756.019310258269,8693.308440348346,sl_hit,-10.45181165165377,-1.0,2018
2018-10-23 08:45:00,2018-01-01 17:00:00,BUY,8159.431045,8124.923222121057,8193.938867878944,8211.192779318415,8228.446690757886,8245.70060219736,8262.95451363683,8280.208425076302,8297.462336515775,8314.716247955246,8331.970159394717,8124.923222121057,sl_hit,-34.50782287894344,-1.0,2018
2018-10-23 08:45:00,2018-01-01 17:00:00,BUY,8159.431045,8124.923222121057,8193.938867878944,8211.192779318415,8228.446690757886,8245.70060219736,8262.95451363683,8280.208425076302,8297.462336515775,8314.716247955246,8331.970159394717,8124.923222121057,sl_hit,-34.50782287894344,-1.0,2018
2018-10-25 10:30:00,2018-01-01 17:00:00,BUY,8108.708143,8056.519900927972,8160.896385072027,8186.990506108041,8213.084627144055,8239.17874818007,8265.272869216082,8291.366990252096,8317.46111128811,8343.555232324125,8369.649353360139,8056.519900927972,sl_hit,-52.188242072027606,-1.0,2018
2018-10-30 10:50:00,2018-01-01 17:00:00,BUY,7866.687436,7746.38620219661,7986.988669803391,8047.139286705085,8107.289903606781,8167.440520508477,8227.59113741017,8287.741754311866,8347.892371213562,8408.042988115258,8468.193605016953,7746.38620219661,sl_hit,-120.30123380339046,-1.0,2018
2018-10-30 10:50:00,2018-01-01 17:00:00,BUY,7866.687436,7799.427760113283,7933.947111886718,7967.576949830076,8001.206787773435,8034.8366257167945,8068.466463660153,8102.096301603511,8135.72613954687,8169.35597749023,8202.985815433589,7799.427760113283,sl_hit,-67.25967588671756,-1.0,2018
2018-11-13 08:35:00,2018-01-01 17:00:00,BUY,8022.334286,7973.6243517194025,8071.044220280598,8095.399187420897,8119.754154561196,8144.109121701495,8168.4640888417935,8192.819055982092,8217.174023122392,8241.52899026269,8265.883957402988,7973.6243517194025,sl_hit,-48.709934280597736,-1.0,2018
2018-11-15 10:35:00,2018-01-01 17:00:00,BUY,7899.729784,7850.150561667476,7949.309006332524,7974.098617498787,7998.888228665049,8023.677839831311,8048.467450997573,8073.257062163835,8098.046673330097,8122.836284496359,8147.625895662622,7850.150561667476,sl_hit,-49.579222332524296,-1.0,2018
2018-11-15 10:35:00,2018-01-01 17:00:00,BUY,7899.729784,7825.513771941154,7973.945796058846,8011.053802088269,8048.161808117692,8085.2698141471155,8122.377820176538,8159.485826205961,8196.593832235383,8233.701838264808,8270.80984429423,7825.513771941154,sl_hit,-74.21601205884599,-1.0,2018
2018-11-15 10:35:00,2018-01-01 17:00:00,BUY,7899.729784,7819.71688053496,7979.74268746504,8019.74913919756,8059.75559093008,8099.7620426626,8139.76849439512,8179.77494612764,8219.781397860159,8259.78784959268,8299.7943013252,7819.71688053496,sl_hit,-80.01290346503993,-1.0,2018
2018-11-21 03:05:00,2018-01-01 17:00:00,BUY,7647.274651,7630.158526652426,7664.390775347573,7672.9488375213605,7681.506899695147,7690.064961868933,7698.62302404272,7707.1810862165075,7715.739148390294,7724.29721056408,7732.855272737867,7630.158526652426,sl_hit,-17.116124347573532,-1.0,2018
2018-11-21 08:55:00,2018-01-01 17:00:00,BUY,7669.592728,7641.462465044505,7697.722990955494,7711.788122433241,7725.853253910989,7739.918385388737,7753.983516866484,7768.048648344231,7782.113779821979,7796.178911299727,7810.244042777474,7641.462465044505,sl_hit,-28.1302629554948,-1.0,2018
2018-11-27 08:40:00,2018-01-01 17:00:00,BUY,7695.388947,7667.258632452066,7723.519261547935,7737.584418821902,7751.649576095869,7765.714733369836,7779.779890643803,7793.84504791777,7807.910205191737,7821.975362465704,7836.040519739671,7667.258632452066,sl_hit,-28.130314547934177,-1.0,2018
2018-12-06 10:35:00,2018-01-01 17:00:00,BUY,7739.445411,7726.96661603586,7751.924205964139,7758.163603446209,7764.403000928279,7770.6423984103485,7776.881795892418,7783.121193374488,7789.360590856558,7795.599988338628,7801.839385820697,7726.96661603586,sl_hit,-12.478794964139524,-1.0,2018
2018-12-06 10:45:00,2018-01-01 17:00:00,BUY,7760.024418,7740.009621949796,7780.039214050204,7790.046612075305,7800.054010100407,7810.061408125509,7820.068806150611,7830.0762041757125,7840.083602200814,7850.091000225916,7860.098398251018,7740.009621949796,sl_hit,-20.014796050203586,-1.0,2018
2018-12-17 10:00:00,2018-01-01 17:00:00,BUY,7648.246317,7610.408511152536,7686.084122847464,7705.003025771195,7723.921928694927,7742.84083161866,7761.759734542391,7780.678637466122,7799.597540389855,7818.516443313587,7837.435346237318,7610.408511152536,sl_hit,-37.83780584746364,-1.0,2018
2018-12-17 10:00:00,2018-01-01 17:00:00,BUY,7648.246317,7566.234130501474,7730.258503498526,7771.264596747789,7812.270689997052,7853.276783246314,7894.2828764955775,7935.288969744841,7976.295062994103,8017.301156243366,8058.307249492629,7566.234130501474,sl_hit,-82.01218649852581,-1.0,2018
2018-12-20 08:55:00,2018-01-02 10:15:00,BUY,7362.122794,7309.560767849226,7414.684820150774,7440.965833226161,7467.2468463015475,7493.527859376934,7519.808872452321,7546.089885527708,7572.370898603095,7598.651911678482,7624.932924753869,7624.932924753869,tp9_hit,262.8101307538691,5.0,2018
2018-12-20 08:55:00,2018-01-02 10:15:00,BUY,7362.122794,7309.560767849226,7414.684820150774,7440.965833226161,7467.2468463015475,7493.527859376934,7519.808872452321,7546.089885527708,7572.370898603095,7598.651911678482,7624.932924753869,7624.932924753869,tp9_hit,262.8101307538691,5.0,2018
